rid,CPC009_A375_6H:BRD-A93507363-001-01-8:10,CPC009_A549_6H:BRD-A93507363-001-01-8:10,CPC009_A549_24H:BRD-A93507363-001-01-8:10,CPC009_HA1E_6H:BRD-A93507363-001-01-8:10,CPC009_HCC515_6H:BRD-A93507363-001-01-8:10,CPC009_HEPG2_6H:BRD-A93507363-001-01-8:10,CPC009_HT29_6H:BRD-A93507363-001-01-8:10,CPC009_MCF7_6H:BRD-A93507363-001-01-8:10,CPC009_MCF7_24H:BRD-A93507363-001-01-8:10,CPC009_PC3_6H:BRD-A93507363-001-01-8:10,CPC009_PC3_24H:BRD-A93507363-001-01-8:10,CPC009_VCAP_6H:BRD-A93507363-001-01-8:10,CPC009_VCAP_24H:BRD-A93507363-001-01-8:10
5720,0.985523641109,0.723216891289,0.178449988365,0.248990669847,0.674721956253,-0.668582618237,0.720074534416,-0.968361496925,0.272499978542,-0.372033953667,0.278354406357,0.781896412373,0.977650344372
466,0.584506511688,0.275142908096,-0.722000002861,1.11041200161,0.199962317944,-0.196397393942,-0.473087847233,-0.60226559639,-0.109850004315,-0.901708543301,0.515379548073,0.271628111601,-0.245008200407
6009,0.132029086351,-0.481685459614,0.789600014687,0.741223812103,-0.277696549892,-0.413954615593,0.0966056138277,-0.556911945343,-1.26674997807,0.0175083056092,-0.166765958071,-0.36064273119,0.593362689018
2309,1.8720690012,-1.66070771217,-0.0280999988317,0.708085298538,0.755951225758,1.0593328476,0.347845584154,1.43009150028,0.122649997473,0.464817106724,0.71423882246,0.769513130188,0.71025288105
387,0.140597045422,0.805523514748,0.114450000226,0.464101821184,1.611805439,0.782975256443,-0.26852580905,0.480684280396,-0.591000020504,0.92163836956,0.344903379679,-0.0875777676702,-0.314464390278
3553,-0.45648214221,0.039018034935,0.437149971724,-0.869948744774,-1.39506983757,-0.660497546196,-0.552336096764,-0.41645014286,0.571000039577,-0.179424971342,0.322320282459,0.314710915089,-0.228530079126
427,0.221797317266,0.381017953157,1.45269989967,2.2863304615,-0.387189149857,0.409024745226,0.507565200329,0.053377956152,-0.690549969673,-0.318802803755,-0.512488365173,-0.115930825472,0.0394572168589
5898,0.479840457439,0.735291719437,0.00479999929667,0.0979718267918,-0.148473262787,-0.463198304176,-0.435374617577,0.998770356178,-0.498600006104,0.227356225252,-0.266509622335,-1.2978490591,-0.634521007538
23365,-0.316814601421,-0.709577143192,2.37045001984,-0.149410426617,-1.21563506126,0.60551315546,0.832694292068,2.11193084717,-0.0455999970436,0.262088060379,-0.00141723826528,0.396477103233,0.441457629204
6657,-0.644995570183,-1.33150160313,0.0188499987125,-0.534814298153,-0.747788608074,-1.27631878853,-0.834103286266,0.340726405382,0.336500018835,-0.765803337097,-0.458058148623,-0.0225695129484,-1.11971354485
5054,-0.509859859943,-0.44123724103,-0.840549945831,-0.14958460629,-0.620986938477,1.28222310543,0.14573931694,1.51290524006,-0.0719499886036,-0.156893417239,0.13548848033,0.133376419544,-1.03559923172
3108,0.481463670731,-0.716212511063,0.245800003409,-0.0871792957187,1.28851628304,-1.00792753696,0.0202411264181,-0.698721766472,0.89954996109,0.0841979756951,-0.368454247713,-1.09742677212,0.260073959827
1950,-0.793532848358,-0.555413126945,-0.152100011706,-0.567704856396,-0.547278523445,-1.11028897762,-0.601336419582,-0.557907223701,0.120100006461,-0.764509558678,-0.643372535706,-0.253513097763,-0.595939278603
351,-0.655032396317,0.289809495211,0.746349990368,-0.572642087936,-0.604880571365,-1.68120312691,-0.082038551569,0.250870555639,-1.18330001831,-0.373521268368,0.0301434881985,-0.574834227562,0.0773383975029
4846,0.14114767313,0.57536393404,0.38220000267,0.351595878601,2.00298261642,1.54017758369,-0.132056087255,1.78298950195,-0.634999990463,-0.532203137875,0.273353934288,0.0733196809888,-0.57123541832
1452,0.238456904888,0.610329627991,0.250849992037,0.58129543066,-0.21433493495,-0.397852778435,0.536732256413,0.494879126549,-0.0778500139713,-0.180049315095,-1.21438074112,0.315540075302,0.0785753726959
4776,-0.691074490547,0.0140011124313,0.445850014687,-0.214557915926,-1.40482378006,-1.04124653339,-0.171439468861,-0.25154659152,0.366750001907,-0.950791478157,-0.255620956421,-1.00884306431,-1.38709425926
