rid,CPC004_A375_6H:BRD-A64125466-236-03-8:10,CPC004_HA1E_6H:BRD-A64125466-236-03-8:10,CPC004_HA1E_24H:BRD-A64125466-236-03-8:10,CPC004_HCC515_6H:BRD-A64125466-236-03-8:10,CPC004_HCC515_24H:BRD-A64125466-236-03-8:10,CPC004_HEPG2_6H:BRD-A64125466-236-03-8:10,CPC004_HT29_6H:BRD-A64125466-236-03-8:10,CPC004_MCF7_6H:BRD-A64125466-236-03-8:10,CPC004_PC3_6H:BRD-A64125466-236-03-8:10,CPC004_PC3_24H:BRD-A64125466-236-03-8:10,CPC004_VCAP_6H:BRD-A64125466-236-03-8:10,CPC004_VCAP_24H:BRD-A64125466-236-03-8:10,CPC017_A375_6H:BRD-A64125466-236-03-8:10,CPC017_A549_6H:BRD-A64125466-236-03-8:10,CPC017_A549_24H:BRD-A64125466-236-03-8:10,CPC017_ASC_24H:BRD-A64125466-236-03-8:10,CPC017_HEPG2_6H:BRD-A64125466-236-03-8:10,CPC017_HT29_6H:BRD-A64125466-236-03-8:10,CPC017_MCF7_6H:BRD-A64125466-236-03-8:10,CPC017_MCF7_24H:BRD-A64125466-236-03-8:10,CPC017_NPC_24H:BRD-A64125466-236-03-8:10,CPC017_PHH_24H:BRD-A64125466-236-03-8:10,CPC017_SKB_24H:BRD-A64125466-236-03-8:10
5720,-4.05565929413,0.294756054878,-1.08361291885,0.772592663765,-0.161678791046,-1.05375134945,-0.0549979805946,0.138124778867,-0.371434926987,-2.18649601936,-0.892861127853,0.0956148505211,0.760086476803,0.371649980545,-0.230800002813,9.6288394928,-0.246199995279,-1.30680632591,0.413169831038,-0.47723248601,3.89470553398,10.0,6.90560007095
466,0.75657504797,-0.622032403946,-0.72103279829,1.01307368279,0.452246367931,-0.0320600643754,0.161359861493,-0.366683870554,-0.0161670893431,-0.809327244759,-0.215506717563,0.1430465132,0.764718174934,0.692000031471,-1.10710000992,-1.26041686535,0.174899995327,0.560186386108,-0.131243526936,-0.203436285257,-1.04321444035,0.934548854828,2.92899990082
6009,0.240418612957,0.514075517654,0.250447452068,-0.537054121494,-0.278628855944,-1.27629470825,-0.730455756187,0.299019217491,-0.125127971172,-0.226344943047,-0.764714181423,0.354487240314,0.219010591507,0.0864999890327,1.50699996948,1.25843250751,-0.112949997187,-2.00676345825,-0.0357371717691,0.326192826033,-1.35744786263,-0.367707461119,-7.80520009995
2309,1.25279343128,-0.551024198532,0.337446898222,-0.510095775127,-0.260448306799,-0.678142666817,-0.429303914309,0.0506902337074,0.548285067081,0.140766039491,-0.437258809805,-0.763066530228,-0.128520607948,0.902699947357,4.0437002182,-0.664027452469,-1.89260005951,0.607671618462,-0.509876430035,0.419433176517,-0.413345873356,0.281131476164,-6.35090017319
387,0.758578956127,0.118973389268,0.340662419796,-0.0314858369529,0.258491516113,-0.702991366386,-0.192425012589,0.431447595358,0.510687172413,-0.119880855083,-3.1416580677,-0.018761344254,1.002810359,0.112149998546,-2.42589998245,-0.940421044827,-1.91260004044,-0.330772310495,-0.575015664101,-0.299953699112,-0.762215256691,1.07469058037,-1.79330003262
3553,1.5727635622,0.913899064064,0.458583533764,-0.825552403927,0.159272894263,0.837282121181,0.189581602812,0.257564812899,0.260199785233,-0.7663590312,0.330678194761,0.955701828003,-0.809766232967,-0.902600049973,-3.40840005875,-1.27718114853,-0.356000006199,0.454104602337,0.67650693655,-0.34476968646,4.23367786407,-2.48727369308,2.1126999855
427,0.937327980995,-1.11203122139,0.333904385567,0.296798348427,-0.397266030312,-0.542641401291,0.168364197016,-0.659081578255,-0.589667916298,-0.563415884972,-1.22526896,0.0700609236956,0.185026198626,0.30910000205,2.92849993706,1.63676393032,-0.920349955559,0.657478570938,-0.1675106287,-0.157637029886,1.01034355164,5.08721256256,0.266000002623
5898,0.285627692938,-0.672338366508,-0.445448338985,0.140026822686,0.444343298674,-0.461411416531,0.053829908371,-0.385677754879,-1.76036727428,0.659583568573,0.0352109223604,0.0226591564715,-0.237792521715,0.728100001812,-10.0,-0.335614204407,-3.26220011711,0.179737731814,0.465678304434,-0.321663439274,0.831287264824,-2.28227138519,0.603699982166
23365,-0.211603015661,-0.572101473808,0.314509153366,-0.586997389793,0.649671077728,-1.02593040466,-0.211491972208,0.178175732493,-0.000606643036008,0.359211117029,-1.29813444614,-0.0368648767471,-0.0259408764541,0.258900016546,9.0218000412,-0.0697632730007,-0.625349998474,-0.697092115879,-0.353390961885,-0.884916782379,-0.777327537537,1.62501311302,2.63860011101
6657,1.99345171452,0.20525456965,1.18994736671,-0.657871365547,0.422094702721,0.463409125805,-0.0197101160884,0.968601167202,0.135110318661,0.968818306923,0.595192372799,-0.179048284888,-0.10110245645,-0.913950026035,0.663100004196,2.28839540482,0.137799993157,1.12209820747,0.219316095114,-0.229898408055,-5.02839803696,0.916411280632,3.05430006981
