rid,CPC006_A375_6H:BRD-K09499853-305-01-1:10,CPC006_A375_24H:BRD-K09499853-305-01-1:10,CPC006_A549_6H:BRD-K09499853-305-01-1:10,CPC006_A549_24H:BRD-K09499853-305-01-1:10,CPC006_A673_6H:BRD-K09499853-305-01-1:10,CPC006_AGS_6H:BRD-K09499853-305-01-1:10,CPC006_CL34_6H:BRD-K09499853-305-01-1:10,CPC006_CORL23_6H:BRD-K09499853-305-01-1:10,CPC006_COV644_6H:BRD-K09499853-305-01-1:10,CPC006_DV90_6H:BRD-K09499853-305-01-1:10,CPC006_EFO27_6H:BRD-K09499853-305-01-1:10,CPC006_HA1E_6H:BRD-K09499853-305-01-1:10,CPC006_HA1E_24H:BRD-K09499853-305-01-1:10,CPC006_HCC15_6H:BRD-K09499853-305-01-1:10,CPC006_HCC515_6H:BRD-K09499853-305-01-1:10,CPC006_HCC515_24H:BRD-K09499853-305-01-1:10,CPC006_HCT116_6H:BRD-K09499853-305-01-1:10,CPC006_HEC108_6H:BRD-K09499853-305-01-1:10,CPC006_HEPG2_6H:BRD-K09499853-305-01-1:10,CPC006_HT115_6H:BRD-K09499853-305-01-1:10,CPC006_HT29_6H:BRD-K09499853-305-01-1:10,CPC006_HT29_24H:BRD-K09499853-305-01-1:10,CPC006_JHUEM2_6H:BRD-K09499853-305-01-1:10,CPC006_LOVO_6H:BRD-K09499853-305-01-1:10,CPC006_MCF7_6H:BRD-K09499853-305-01-1:10,CPC006_MCF7_24H:BRD-K09499853-305-01-1:10,CPC006_MDST8_6H:BRD-K09499853-305-01-1:10,CPC006_NCIH1694_6H:BRD-K09499853-305-01-1:10,CPC006_NCIH1836_6H:BRD-K09499853-305-01-1:10,CPC006_NCIH2073_6H:BRD-K09499853-305-01-1:10,CPC006_NCIH596_6H:BRD-K09499853-305-01-1:10,CPC006_NOMO1_6H:BRD-K09499853-305-01-1:10,CPC006_OV7_6H:BRD-K09499853-305-01-1:10,CPC006_PC3_6H:BRD-K09499853-305-01-1:10,CPC006_PC3_24H:BRD-K09499853-305-01-1:10,CPC006_PL21_6H:BRD-K09499853-305-01-1:10,CPC006_RMGI_6H:BRD-K09499853-305-01-1:10,CPC006_RMUGS_6H:BRD-K09499853-305-01-1:10,CPC006_SKLU1_6H:BRD-K09499853-305-01-1:10,CPC006_SKM1_6H:BRD-K09499853-305-01-1:10,CPC006_SKMEL1_6H:BRD-K09499853-305-01-1:10,CPC006_SKMEL28_6H:BRD-K09499853-305-01-1:10,CPC006_SNGM_6H:BRD-K09499853-305-01-1:10,CPC006_SNU1040_6H:BRD-K09499853-305-01-1:10,CPC006_SNUC4_6H:BRD-K09499853-305-01-1:10,CPC006_SNUC5_6H:BRD-K09499853-305-01-1:10,CPC006_SW480_6H:BRD-K09499853-305-01-1:10,CPC006_SW620_6H:BRD-K09499853-305-01-1:10,CPC006_SW948_6H:BRD-K09499853-305-01-1:10,CPC006_T3M10_6H:BRD-K09499853-305-01-1:10,CPC006_THP1_6H:BRD-K09499853-305-01-1:10,CPC006_TYKNU_6H:BRD-K09499853-305-01-1:10,CPC006_U937_6H:BRD-K09499853-305-01-1:10,CPC006_VCAP_6H:BRD-K09499853-305-01-1:10,CPC006_VCAP_24H:BRD-K09499853-305-01-1:10,CPC006_WSUDLCL2_6H:BRD-K09499853-305-01-1:10,HOG003_A549_24H:BRD-K09499853-305-01-1:10,HOG003_A549_24H:BRD-K09499853-305-01-1:3.33,HOG003_A549_24H:BRD-K09499853-305-01-1:1.11,HOG003_A549_24H:BRD-K09499853-305-01-1:0.3704,HOG003_A549_24H:BRD-K09499853-305-01-1:0.1235,HOG003_A549_24H:BRD-K09499853-305-01-1:0.0412,HOG003_A549_24H:BRD-K09499853-305-01-1:0.013,HOG003_A549_24H:BRD-K09499853-305-01-1:0.0045,HOG003_A549_24H:BRD-K09499853-305-01-1:0.0015,HOG003_A549_6H:BRD-K09499853-305-01-1:10,HOG003_A549_6H:BRD-K09499853-305-01-1:3.33,HOG003_A549_6H:BRD-K09499853-305-01-1:1.11,HOG003_A549_6H:BRD-K09499853-305-01-1:0.3704,HOG003_A549_6H:BRD-K09499853-305-01-1:0.1235,HOG003_A549_6H:BRD-K09499853-305-01-1:0.0412,HOG003_A549_6H:BRD-K09499853-305-01-1:0.013,HOG003_A549_6H:BRD-K09499853-305-01-1:0.0045,HOG003_A549_6H:BRD-K09499853-305-01-1:0.0015,CPC006_H1299_6H:BRD-K09499853-305-01-1:10,HOG003_MCF7_24H:BRD-K09499853-305-01-1:10,HOG003_MCF7_24H:BRD-K09499853-305-01-1:3.33,HOG003_MCF7_24H:BRD-K09499853-305-01-1:1.11,HOG003_MCF7_24H:BRD-K09499853-305-01-1:0.3704,HOG003_MCF7_24H:BRD-K09499853-305-01-1:0.1235,HOG003_MCF7_24H:BRD-K09499853-305-01-1:0.0412,HOG003_MCF7_24H:BRD-K09499853-305-01-1:0.013,HOG003_MCF7_24H:BRD-K09499853-305-01-1:0.0045,HOG003_MCF7_24H:BRD-K09499853-305-01-1:0.0015,HOG003_MCF7_6H:BRD-K09499853-305-01-1:10,HOG003_MCF7_6H:BRD-K09499853-305-01-1:3.33,HOG003_MCF7_6H:BRD-K09499853-305-01-1:1.11,HOG003_MCF7_6H:BRD-K09499853-305-01-1:0.3704,HOG003_MCF7_6H:BRD-K09499853-305-01-1:0.1235,HOG003_MCF7_6H:BRD-K09499853-305-01-1:0.0412,HOG003_MCF7_6H:BRD-K09499853-305-01-1:0.013,HOG003_MCF7_6H:BRD-K09499853-305-01-1:0.0045,HOG003_MCF7_6H:BRD-K09499853-305-01-1:0.0015,CPC006_RKO_6H:BRD-K09499853-305-01-1:10
5720,0.741461694241,0.382432103157,1.30781447887,1.31428849697,1.48799991608,0.701200008392,-1.73819994926,-0.475300014019,0.685599982738,-0.107899963856,0.359099984169,0.993039727211,1.25868976116,0.600378453732,1.12716066837,0.61278617382,1.7064499855,-0.0989147126675,0.300367295742,-0.307850003242,0.76931142807,0.604799985886,1.81529998779,-0.976999998093,0.725292921066,0.0601712353528,0.676050007343,0.153299957514,0.397750020027,-0.339499980211,0.661599993706,0.0164000000805,-1.13209998608,2.15214943886,2.00954008102,1.27639997005,0.115799993277,2.09027004242,-0.16969999671,-0.476450026035,1.07015001774,1.03334999084,-0.414099991322,0.70300000906,1.76269996166,-0.211899995804,1.10170006752,0.593499481678,-1.00995910168,2.0420999527,-0.0639500021935,1.1182500124,0.215449988842,-0.920281231403,-1.49701690674,2.32424998283,1.75142085552,2.32626891136,0.849640130997,0.636645078659,1.02656197548,0.520294487476,1.10622465611,0.321959376335,0.258671760559,1.58330154419,2.20804190636,1.36627686024,-0.465648323298,1.50456666946,-0.344633340836,0.131517931819,1.13751518726,0.602838039398,1.90499997139,-3.0126054287,-0.923708498478,0.75761783123,-0.520494699478,0.31576153636,-0.205127879977,-0.260524570942,0.665479958057,-0.183387085795,0.153737545013,-0.527831017971,0.102570421994,-0.6531509161,-0.493797600269,-0.642282664776,0.0453945174813,-0.393117368221,0.974212050438,0.606199979782
466,-4.94685268402,-3.55362010002,-5.0000743866,-1.66759061813,-2.87074995041,-3.48944997787,-2.63289999962,-1.98284995556,-2.8857998848,-1.76614999771,-1.0203499794,-4.31761217117,-1.73305082321,-2.36476349831,-3.79356956482,-2.8929040432,-2.10974979401,-1.88517093658,-4.54176712036,-3.87684988976,-6.23330450058,-5.89940023422,-2.47569990158,-3.75204992294,-5.94518899918,-4.04630708694,-4.35535001755,-1.57325005531,-1.75565004349,-5.93190002441,-3.68444991112,-1.04050004482,-6.1264500618,-5.24265193939,-2.69111180305,-1.38900005817,-2.60659980774,-3.95222234726,-5.65299987793,-4.37755012512,0.414499998093,-1.89100003242,-2.07439994812,-1.3993999958,-1.46259999275,-1.45720005035,-2.26399993896,-2.90880584717,-3.72707843781,0.670450031757,-2.87715005875,0.524649977684,-3.46550011635,-7.27261352539,-6.54026699066,-3.9063000679,-3.09096312523,-3.130641222,-1.05225074291,0.658772826195,-0.690123319626,-0.0115889310837,0.240125834942,-0.148707211018,-0.10062494874,-6.06921434402,-3.00724029541,-1.41074228287,-0.108547151089,0.743033409119,-0.163066670299,0.162371069193,0.347195476294,0.833425164223,-1.57914996147,-4.11958312988,-2.05327272415,-0.909156918526,-1.1543213129,0.759943962097,0.286719590425,0.45798972249,1.17839813232,0.317597091198,-4.80219173431,-2.20411610603,-1.44753944874,-1.07366847992,-0.199593782425,0.18298189342,0.193162679672,0.86694920063,1.42770242691,-0.513650000095
6009,-0.179930999875,-3.10056734085,1.43357372284,0.945373594761,1.4117500782,0.375649988651,-0.567399978638,-0.675300002098,0.0,2.18970012665,0.170399993658,0.570740759373,-1.02117538452,-0.114805072546,0.169899955392,1.5460036993,-1.22804999352,-0.712154150009,-1.38863909245,0.154850006104,0.1723972857,-1.8164999485,-0.705799996853,-2.31909990311,0.598172187805,-0.982444703579,-0.0324999988079,-0.304049998522,-0.826900005341,-0.0624000132084,0.437049984932,0.375600010157,-2.62225008011,0.63646543026,-1.22270321846,2.7541000843,-1.01285004616,1.12115609646,-1.1237000227,-1.13489997387,0.58654999733,0.652499973774,-2.62800002098,-0.0526000000536,1.27489995956,-1.70949995518,-0.194250002503,0.590732097626,-1.72125434875,1.86035001278,-0.741349995136,-5.22179985046,0.705499947071,-1.45804965496,-1.22174572945,1.8531999588,0.583999991417,0.300117969513,0.43192216754,0.847000718117,0.503631770611,-0.199789166451,0.578701078892,-0.492394715548,0.38476729393,0.983694791794,0.251370251179,0.120873212814,-0.572252869606,0.458000004292,0.307933330536,-0.240876019001,0.614607512951,0.23233923316,0.0955500006676,-1.8494155407,-2.17710781097,-1.94171333313,-2.16043400764,-1.06249344349,-1.57879376411,0.0788794159889,-0.381622225046,0.306551992893,0.181585371494,1.15763640404,-0.345208793879,-0.696076929569,0.0785334408283,-0.696771860123,-0.248846650124,-0.519510030746,-0.0830953717232,0.0243999958038
2309,2.55143141747,0.620751202106,2.38055968285,1.95062088966,1.54419994354,3.73939990997,0.617399990559,0.324799984694,1.34010004997,3.33619999886,1.86914992332,0.879859685898,0.308726459742,2.42824482918,3.75297927856,2.32933163643,1.9279499054,1.72486400604,2.70443916321,2.16389989853,3.04917263985,3.88860011101,2.8314499855,2.35039997101,3.89469599724,5.51490974426,0.0920500010252,2.03340005875,3.18340015411,2.59000015259,4.30049991608,0.986299991608,2.11520004272,4.23761749268,3.19199585915,0.681500017643,2.30830001831,3.5074365139,1.23749995232,3.78749990463,0.101700007915,1.96615004539,3.34200000763,3.88080000877,4.33330011368,0.987299978733,0.830299973488,-0.196024656296,2.23111844063,3.24025011063,1.99534988403,0.980999946594,2.3015499115,5.1453742981,3.90883088112,3.76440000534,3.06592845917,2.11598563194,-0.416831731796,0.56168615818,0.157986164093,0.317265510559,-0.33977997303,0.0252598077059,0.206746995449,3.94080400467,4.2365527153,1.63082015514,1.20119559765,0.332233339548,-0.604266703129,-0.185098588467,0.721014082432,-0.175858139992,1.77760004997,6.89463615417,4.81735706329,3.72575974464,1.0107884407,1.12451970577,-0.282924771309,-0.583895623684,-0.427897423506,-0.466681838036,3.81114530563,4.31509399414,2.94391918182,0.314051479101,-0.402259290218,-0.856122493744,-0.716006159782,-0.938098311424,-0.370900392532,2.91004991531
387,0.301068156958,-0.764419078827,0.456993609667,1.19037127495,0.400099992752,0.635399997234,-0.402500003576,-0.54834997654,0.812200009823,0.134049996734,1.38399994373,0.348620563745,0.0223304536194,1.07660400867,1.04829204082,4.05440282822,-0.278050005436,0.536366701126,-0.0474796891212,1.2092000246,-0.0797301009297,-2.11179995537,0.279550015926,-0.96774995327,0.197905778885,-1.29371142387,-0.507550001144,-0.0384500026703,-0.682850003242,2.4186000824,0.985199987888,-0.365900009871,-0.55245000124,0.938504695892,-2.06878757477,1.04200005531,0.488499999046,2.17955064774,0.714800000191,-5.72224998474,-0.220149993896,0.800800025463,-0.289200007915,0.384900003672,0.337999999523,1.06369996071,-0.0645500048995,0.405995190144,0.339710623026,3.70444989204,1.25769996643,-3.40545010567,0.184000015259,0.123705506325,-1.86038541794,0.37935000658,1.24495887756,-0.907511711121,-0.2308460325,0.0183371901512,-0.0751134753227,0.777885138988,0.630628705025,-0.0151583850384,-0.299765944481,0.329570949078,0.490243732929,0.815228104591,1.28115046024,-0.471066653728,-0.379633337259,0.493692457676,-0.548711180687,-0.388281702995,0.623199999332,0.276313722134,-1.87450313568,-0.801555275917,-0.995686292648,-0.0835791528225,0.0672085881233,0.140426516533,0.470463633537,1.38107311726,1.07004034519,0.960431396961,-0.793539226055,-1.44907820225,-0.211057066917,-0.533598303795,-0.268528163433,0.325254261494,1.43121445179,1.44784998894
3553,0.612928748131,-0.978206455708,0.772722184658,0.478986203671,0.372999995947,0.941749989986,3.60360002518,0.169050008059,-0.307700008154,-0.121399998665,0.0622000098228,0.675479233265,-0.20166426897,0.427241742611,2.58935642242,1.59448587894,-1.08910000324,0.333596885204,1.1188505888,0.985000014305,0.513968706131,1.4593000412,2.04719996452,1.32039999962,1.49685037136,1.53363847733,-5.0107998848,0.132550001144,0.731750011444,-0.212449997663,0.998399972916,-0.58939999342,0.291550010443,-2.46841955185,-6.02059078217,-0.242100000381,2.41190004349,0.430043339729,1.20630002022,2.08085012436,-0.742749989033,-0.379299998283,3.72630000114,0.725799977779,-0.895600020885,1.56589996815,1.64450001717,0.627784490585,1.78544902802,-0.816900014877,-1.80500006676,2.08130002022,-1.46704995632,1.3301538229,2.69798064232,-0.0817999988794,1.38916826248,1.23074531555,1.1609660387,0.263087540865,0.28300100565,-0.670582294464,-0.00011895596981,0.178749203682,0.927172958851,1.21328759193,1.09546601772,-0.0411204993725,-0.0213094055653,0.259700000286,-0.0213666707277,-0.145217388868,0.592381536961,-0.635997235775,0.23180000484,1.09577977657,1.71350646019,0.819827497005,1.78200542927,0.932262539864,1.02270102501,1.09610974789,0.326985359192,0.200478449464,0.898148953915,1.32812738419,1.2392231226,1.5142800808,0.708618044853,0.630207419395,0.550379812717,0.216640561819,-0.675611019135,-0.131150007248
427,1.44151425362,3.62887310982,1.91617059708,2.76318645477,1.14604997635,1.38279998302,0.646600008011,0.237799987197,-0.459500014782,-0.428900003433,-0.148149996996,0.753325819969,1.82441616058,0.383978545666,1.86790418625,1.32541573048,-1.24234998226,1.23913431168,-0.239327162504,-1.80680000782,1.17388927937,0.969500005245,-1.92444992065,-0.0641499757767,1.60152959824,1.21527469158,-1.03469991684,-0.388549983501,1.1482000351,-0.134149998426,0.450749993324,1.35300004482,-1.07760000229,2.42595815659,2.37849354744,3.73580002785,-0.607200026512,-1.39154481888,-1.8165500164,-0.325549989939,1.60210001469,0.160050004721,0.815800011158,-0.546700000763,1.06369996071,1.89989995956,0.694149971008,-0.147676557302,0.641926944256,2.75325012207,2.2623500824,2.73124980927,1.24615001678,0.793601751328,0.077208891511,-0.732299983501,2.97043943405,1.72246527672,-0.22162848711,-1.05285286903,-0.433820724487,-0.394836515188,-0.610300302505,-0.596356570721,-0.523260176182,1.0332570076,1.2952876091,0.530846178532,-0.234565466642,-0.171533346176,-0.291466683149,-0.765628218651,0.159022659063,-0.933270573616,1.32445001602,0.561887323856,0.723532021046,0.78381896019,0.828963637352,-0.170894056559,0.0302644968033,-1.88388991356,0.986074566841,2.27991890907,1.05809009075,0.646442174911,0.805004000664,1.05284821987,0.22660446167,0.581007957458,-0.530541539192,-0.14912186563,-0.283688157797,0.250649988651
5898,0.387403488159,-1.35620248318,1.67764759064,1.20934522152,1.12849998474,-0.334250032902,1.13759994507,0.406599998474,-1.06210005283,0.687699973583,0.0252999961376,0.322197556496,-0.58833360672,0.999843478203,0.887098133564,0.0902404934168,-0.884999990463,-0.26407289505,-0.0141944661736,0.712000012398,0.262187987566,1.45410001278,-0.810949981213,1.05894994736,0.167522162199,1.26670324802,0.286450028419,-0.998199999332,0.275600016117,1.07470011711,-0.979399979115,0.217999994755,0.0819500088692,1.82688379288,-1.43806958199,1.52629995346,0.804650008678,-3.62044858932,-2.19619989395,0.729950010777,0.689649999142,-1.88514995575,1.23969995975,1.52419996262,0.611100018024,1.91559994221,0.372900009155,-0.647089719772,-0.474092304707,0.1617000103,1.42145001888,1.12809991837,1.05725002289,2.07351565361,2.21320533752,0.745400011539,-1.42762637138,-0.116110473871,-0.406962901354,1.14872610569,0.197532504797,0.689953565598,0.902667582035,-0.132313743234,0.269507169724,2.13185119629,0.913550078869,0.867037653923,0.811422646046,0.172266662121,-0.109566658735,0.49731773138,-0.496801942587,0.398249030113,0.227600008249,2.12945580482,-0.262869149446,0.382191151381,0.0637727677822,-1.78095781803,-2.25739502907,0.312883168459,0.7022113204,-0.239465475082,0.312179177999,1.34315371513,-0.428668916225,0.163060098886,0.144697859883,0.585845887661,0.189588010311,0.437312424183,0.357550501823,0.169799998403
23365,0.0504058301449,3.36193037033,0.255144536495,1.75724995136,0.607849955559,0.754700005054,0.0559000000358,0.849150002003,-0.256599992514,-0.0591500103474,0.463999986649,-0.322111606598,1.36354672909,1.11875927448,2.57660913467,3.37985920906,-0.929000020027,0.94463455677,0.874623179436,0.0692500025034,0.821925163269,3.00780010223,0.100100003183,-0.701150000095,0.0164404809475,1.67391324043,-0.141049996018,1.04120004177,0.610100030899,0.718449950218,0.348600000143,0.110200002789,-0.127999991179,1.25120973587,3.19354534149,3.48629999161,1.08625006676,-0.0101922824979,0.212300002575,5.74095010757,0.652000010014,0.558000028133,2.53060007095,-0.167300000787,0.440299987793,1.89289999008,1.02069997787,-0.556494235992,-0.717403709888,1.11195003986,-0.140300005674,1.56260001659,-0.155100002885,0.531948208809,0.274009883404,0.197149991989,0.186589851975,-0.735449194908,-0.686840176582,0.531368136406,-0.576182603836,0.332213193178,-0.30622163415,-0.312739491463,0.763785243034,-0.761763691902,-0.579366445541,0.530091762543,0.542661249638,-0.17213332653,-0.333633333445,0.772896051407,-0.571354985237,-0.346555411816,0.230499982834,2.31910467148,2.02146792412,1.79511356354,2.15358352661,1.29347491264,1.4519007206,0.32678771019,0.993536353111,-0.7624117136,-0.211583405733,1.85283851624,0.45222312212,0.533655643463,0.51450496912,1.21574854851,1.00558912754,2.18683934212,1.0230345726,0.664900004864
6657,-1.32860159874,-1.59230351448,-0.689684212208,-1.64193022251,0.333550035954,1.06019997597,4.25519990921,1.25325000286,0.417499989271,0.359699994326,1.17359995842,1.09616351128,1.02193844318,0.902026593685,1.23436319828,-0.986842393875,0.83060002327,0.733977913857,0.875269412994,0.682749986649,0.860185325146,2.19190001488,1.77489995956,1.90334999561,1.20109963417,2.37857508659,-0.149800002575,0.756399989128,0.0517999976873,0.562950015068,1.69059991837,0.833500027657,1.39149999619,1.16018438339,1.77868437767,1.85839998722,3.28999996185,0.55569255352,1.7185999155,3.48635005951,-1.02485001087,-0.0875500142574,1.13820004463,1.77730000019,-0.0364000014961,3.56690001488,0.94494998455,0.0609520375729,1.33948969841,2.55189990997,0.936100006104,1.83465003967,1.80180001259,1.83499395847,2.69971632957,1.77399992943,-1.58864998817,-0.00245162844658,0.418745398521,0.291722416878,0.971391201019,-0.50422680378,-0.687731862068,-0.836287379265,-0.0522410497069,-0.817445993423,-1.32151055336,-0.396137654781,0.382529109716,0.230100005865,0.237033307552,-0.445226460695,0.0380088537931,-0.136514753103,-0.338750004768,0.601775288582,0.983947515488,0.477483004332,1.69366180897,0.83227878809,1.04304075241,0.487542688847,0.471220105886,1.81388831139,1.26648259163,0.614963769913,0.651812493801,2.09305047989,0.809827804565,0.812144875526,0.256999433041,0.812656521797,-0.866848468781,-0.0573500022292
