rid,DOS001_VCAP_6H:BRD-K24528445-001-01-8:5.08,DOS001_VCAP_24H:BRD-K24528445-001-01-8:5.08,DOS031_MCF7_24H:BRD-K24528445-001-01-8:5.08,DOS031_PC3_24H:BRD-K24528445-001-01-8:5.08
5720,-0.0520230084658,0.510758280754,0.404400020838,-0.203399986029
466,0.699409067631,0.114447981119,0.812150001526,-0.392450004816
6009,-1.62860417366,-0.285833477974,-0.875100016594,0.975949943066
2309,0.142242088914,0.879484832287,0.692300021648,0.45505002141
387,-0.0543575212359,-0.243052974343,-0.853600025177,-0.368199944496
3553,-1.58147013187,0.00197017379105,-0.134000003338,1.75834989548
427,1.87193727493,0.884573936462,1.38260006905,1.34260010719
5898,0.711916804314,-0.231112599373,-0.326449990273,-0.562399983406
23365,0.102141916752,0.461962223053,0.484349995852,0.939599990845
6657,-0.621541202068,-1.32968997955,-0.0606000125408,-0.0843499898911
5054,1.0445253849,1.46889019012,0.0521999895573,-0.50879997015
3108,-0.255216598511,0.591167747974,0.652599990368,0.597949981689
1950,-0.910817503929,-1.54415762424,-1.36014997959,-1.57714998722
351,0.0,-0.641895711422,0.0529999993742,0.105750001967
4846,1.06042122841,2.01596593857,-0.558849990368,-0.33060002327
1452,1.86085367203,-0.349524646997,-1.62989997864,-0.235200002789
4776,-0.145757138729,-0.0164069589227,-0.174899995327,-0.775400042534
6908,1.29562759399,0.995692789555,-0.189949989319,-0.21859999001
672,0.80505001545,1.28788125515,0.574750006199,0.531350016594
5710,1.29273843765,1.27031350136,0.68079996109,0.226950019598
2115,0.225991025567,-0.755549430847,-0.270700007677,0.993700027466
7015,0.149500638247,-2.4534842968,-0.605700016022,-0.217649996281
8726,-0.69111430645,1.33307600021,0.14525000751,-0.255099952221
2185,-0.932541847229,-0.952348649502,-0.0266000032425,0.526000022888
3315,0.527466058731,-0.249051764607,0.0,-0.629550039768
5289,0.0261625349522,-0.120010674,-0.0558999925852,0.211000025272
868,1.16287064552,-0.388701140881,-0.956249952316,-0.628949999809
1677,-0.128971040249,-0.78515535593,-0.767799973488,0.516900062561
7043,-0.0973763167858,-1.06513595581,0.0183999985456,-0.682449996471
5613,-1.70229721069,-2.29752397537,1.24779999256,0.0575499981642
595,0.734616160393,0.697079956532,-0.103100001812,0.830399990082
4793,0.664157748222,-0.779243350029,-0.0831499993801,0.0720499753952
2736,-0.720151782036,-1.86075508595,-0.179649993777,-0.449400007725
5290,-1.40541541576,-3.26124238968,-0.441799998283,-0.985149979591
6194,0.0,0.0,-0.505849957466,0.688300013542
1676,-1.03634047508,-2.19312953949,-0.318399965763,-0.150900006294
23512,0.931279599667,0.260888814926,-0.866400003433,-0.775400042534
148022,0.683637738228,0.656829833984,0.976450026035,1.32669997215
1906,-0.76596480608,-1.28271579742,0.157900005579,-0.827700018883
8878,1.03566658497,1.0431355238,-0.397149980068,-3.45440006256
3091,0.66839659214,-0.300628513098,0.475749999285,0.0495499968529
5743,-1.36010694504,-1.00477170944,-1.06879997253,0.0359500013292
5321,-1.96904361248,-2.78211212158,-1.07290005684,0.145950004458
4144,1.02464056015,0.494646757841,0.0696500018239,-0.837549984455
1981,0.69467574358,0.861618876457,-1.78849995136,0.383249998093
695,-0.708951711655,2.34235644341,3.05214977264,-1.44460010529
10398,-0.175029397011,-0.242011711001,0.135949984193,-0.490500003099
5708,0.404834449291,-2.42950177193,0.0525999963284,0.0433999970555
1213,0.786335706711,1.19166636467,-1.89709997177,-0.240299999714
226,-0.145831897855,0.615760982037,-0.806949973106,0.600549995899
6777,0.212319463491,-0.0438314415514,-1.01569998264,-0.327549993992
2113,-0.886411845684,-0.745933175087,1.11645007133,-0.678049981594
3329,1.31512141228,1.21579623222,0.652700006962,0.400849997997
1050,0.569883882999,0.483321636915,0.0446999967098,0.819849967957
9491,0.478753596544,-1.31797397137,-0.973150014877,1.07690000534
22926,0.76130515337,1.15460085869,0.043050006032,-0.739400029182
5899,1.33434414864,0.521082699299,0.442749977112,-1.12524998188
5467,0.215287208557,-0.550024569035,-0.151850000024,0.0701500177383
6774,0.519788742065,0.0230437219143,1.48860001564,0.454600006342
1788,-0.315540015697,-1.55313336849,1.23195004463,-0.147050008178
5921,2.55283808708,0.556668102741,-0.950299978256,0.645500004292
5721,-6.10173034668,0.294578939676,0.107100002468,-0.319299995899
2263,-0.886420369148,-1.0934035778,-0.770250022411,-0.597049951553
808,-0.380533695221,0.269079089165,-0.0266499966383,-0.737199962139
30001,0.0198372155428,0.593177139759,0.304099977016,0.192550003529
348,0.138224557042,-0.795071125031,-0.416000008583,0.578450024128
30849,0.732109606266,0.736693143845,0.199399992824,-0.335150003433
1454,0.419182062149,-0.422463715076,0.16345000267,0.0796500071883
