rid,CPC004_A375_6H:BRD-K93461745-003-14-4:10,CPC004_HA1E_6H:BRD-K93461745-003-14-4:10,CPC004_HA1E_24H:BRD-K93461745-003-14-4:10,CPC004_HCC515_6H:BRD-K93461745-003-14-4:10,CPC004_HCC515_24H:BRD-K93461745-003-14-4:10,CPC004_HEPG2_6H:BRD-K93461745-003-14-4:10,CPC004_HT29_6H:BRD-K93461745-003-14-4:10,CPC004_MCF7_6H:BRD-K93461745-003-14-4:10,CPC004_PC3_6H:BRD-K93461745-003-14-4:10,CPC004_PC3_24H:BRD-K93461745-003-14-4:10,CPC004_VCAP_6H:BRD-K93461745-003-14-4:10,CPC004_VCAP_24H:BRD-K93461745-003-14-4:10,CPC016_A375_6H:BRD-K93461745-003-14-4:10,CPC016_A549_6H:BRD-K93461745-003-14-4:10,CPC016_A549_24H:BRD-K93461745-003-14-4:10,CPC016_ASC_24H:BRD-K93461745-003-14-4:10,CPC016_HEPG2_6H:BRD-K93461745-003-14-4:10,CPC016_HT29_6H:BRD-K93461745-003-14-4:10,CPC016_MCF7_6H:BRD-K93461745-003-14-4:10,CPC016_MCF7_24H:BRD-K93461745-003-14-4:10,CPC016_NEU_24H:BRD-K93461745-003-14-4:10,CPC016_NPC_24H:BRD-K93461745-003-14-4:10,CPC016_SKB_24H:BRD-K93461745-003-14-4:10,CPC020_A375_6H:BRD-K93461745-003-20-1:10,CPC020_A549_6H:BRD-K93461745-003-20-1:10,CPC020_HA1E_6H:BRD-K93461745-003-20-1:10,CPC020_HCC515_6H:BRD-K93461745-003-20-1:10,CPC020_HT29_6H:BRD-K93461745-003-20-1:10,CPC020_MCF7_6H:BRD-K93461745-003-20-1:10,CPC020_MCF7_24H:BRD-K93461745-003-20-1:10,CPC020_PC3_6H:BRD-K93461745-003-20-1:10,CPC020_PC3_24H:BRD-K93461745-003-20-1:10,CPC020_VCAP_6H:BRD-K93461745-003-20-1:10,CPC020_VCAP_24H:BRD-K93461745-003-20-1:10
5054,-0.0621229112148,1.03629612923,0.748709857464,-0.683858036995,0.18217843771,0.174533337355,0.335477769375,0.769327163696,0.429789662361,0.0901742652059,-0.0187142491341,0.687615573406,-0.00566181540489,-0.615249991417,-0.0897166207433,0.419217944145,-0.0503211542964,0.690793812275,0.597227931023,-0.106766521931,0.519075155258,0.645089268684,-0.548049986362,-0.335015892982,-0.689249992371,-0.139750480652,-1.62824988365,-0.470125794411,0.664671063423,0.214621394873,0.0928978472948,-0.244646117091,-0.657042860985,-0.262572646141
3108,-0.612966775894,-1.02528357506,0.205232620239,-0.32337474823,0.0722325444221,-0.386466681957,-0.500108480453,-0.0482683777809,-0.62305945158,0.820005893707,-0.803705573082,-0.131451845169,0.127673819661,-1.82550001144,0.186449423432,0.0674440860748,-0.182730212808,0.430863618851,-0.0632121264935,-0.934591054916,0.970400810242,-0.206199556589,-0.799499988556,-0.76081007719,-0.0859500095248,-0.337267994881,2.78349995613,-0.172736808658,-0.251027077436,0.324225187302,0.848617434502,-0.190621733665,0.419324100018,-0.133257761598
1950,-0.431997567415,-0.370357841253,0.785073876381,0.247967660427,-0.626930892467,-0.634066700935,0.261763304472,-1.10373616219,-0.475301265717,0.696943700314,-0.87379437685,-0.592490315437,-0.0611578002572,-0.416400015354,-0.331549823284,-0.326643764973,-0.396705627441,-0.736994564533,-1.27117335796,-0.842674136162,0.365867376328,-0.377905279398,1.17624998093,-0.683500349522,-0.690050005913,0.279753506184,1.04365003109,-0.656663298607,0.312847524881,-0.535786271095,-0.107544928789,0.579858779907,-0.636530101299,-0.708307981491
351,0.0963726937771,0.29632177949,-0.507112801075,0.437112152576,-0.301868051291,1.45536661148,-0.0368234366179,-0.188251942396,-0.512013792992,-0.700413584709,-0.110721230507,0.120972268283,0.575261354446,0.11645000428,-0.719554305077,-0.589451611042,-0.12633267045,-0.684422791004,-1.02193295956,0.0808007121086,-0.000749661703594,-1.07840096951,0.200350001454,-0.229437962174,-0.894649982452,0.724507510662,-0.692650020123,-0.0414812117815,0.701825678349,-0.302878856659,-0.424595981836,-0.821623325348,0.136116996408,0.553006708622
4846,-0.0612522140145,-0.0567793175578,-0.905996501446,-0.111357867718,0.045068770647,0.146000027657,-0.182709112763,-0.845436513424,-0.301041722298,-2.08876204491,0.141931578517,1.0569756031,0.0317100435495,-0.0604999959469,0.417961865664,0.774000287056,-0.631365776062,-1.94739329815,0.012223193422,0.329858481884,0.444657027721,0.289287179708,0.00604999065399,0.224307015538,-0.295450001955,0.622272491455,0.746150016785,0.236188068986,-0.281523168087,-0.342061728239,0.0564856529236,-0.140482991934,0.266509056091,-0.301587820053
1452,-0.84435158968,-0.0738819539547,1.25834822655,-0.630911171436,-0.444707930088,-0.192033350468,-0.485195696354,-0.0803032517433,-0.602382063866,-0.101477637887,-2.12810707092,0.0945588499308,-0.58454400301,-0.531949996948,-0.244251251221,-0.0288244970143,-1.34336948395,0.0347155705094,0.450387954712,0.168663948774,-1.36042308807,-0.160465866327,-2.3164999485,0.0472341701388,0.0401000007987,0.126273423433,1.36975002289,0.217328876257,-1.11670732498,0.859356760979,-0.406240880489,1.32383191586,0.629720389843,-0.182982593775
4776,-0.428863376379,0.542884945869,-0.454960733652,-0.0815303474665,-1.22294974327,-0.5611333251,0.799733638763,0.0542411319911,-0.761577010155,-0.224543333054,0.580332756042,0.272166401148,-0.0296951830387,0.0122999995947,-0.672723948956,-0.966589868069,0.146532341838,-1.07457661629,-1.42426729202,-0.410010010004,0.718252837658,0.803859829903,1.60100007057,-0.0911731421947,-0.143050000072,0.122731387615,1.37730002403,-0.76305192709,0.543293833733,-0.0576347596943,-0.314081758261,-0.477232724428,-0.737866282463,-0.368177056313
6908,-0.522172808647,-0.317700833082,0.142448619008,-0.0106055866927,-0.429631233215,-0.423699975014,-0.0713070780039,-0.19371894002,0.782277941704,1.54352319241,-1.49384868145,0.40250352025,0.482174366713,0.33005002141,0.235588669777,0.325822383165,0.421121448278,0.130248367786,0.495853930712,0.570278048515,-0.137357592583,0.864227294922,-0.616100013256,0.547247827053,0.335850000381,-0.746449828148,2.31324982643,0.49490788579,-0.528697967529,0.953055739403,0.912850141525,0.12274928391,0.58927822113,-0.0965734869242
672,-1.23055028915,-0.362765222788,-0.086194396019,-0.825027227402,0.352208018303,-0.0804666727781,0.331367343664,-0.255792945623,-0.0847376734018,1.95657300949,0.0334759503603,-0.236910000443,-0.103317663074,0.20119997859,-0.943735361099,-0.223030209541,0.973386406898,0.0239192508161,0.479738175869,0.0318487733603,0.20612834394,2.53305077553,0.562199950218,0.657475531101,0.225400015712,-0.45596653223,2.0218000412,1.45126056671,0.38755273819,0.00692219287157,-0.0990500003099,0.088165089488,0.93389827013,0.0440033450723
5710,-0.564868688583,0.184445649385,1.47904789448,0.000309407711029,0.292487382889,-2.07823324203,-0.809186220169,0.994845569134,0.840104997158,0.312546700239,-0.484783619642,0.363667279482,0.0213384330273,0.174250006676,1.00360405445,0.331726163626,0.19375243783,1.27686131001,0.278311789036,-0.97605907917,0.49143627286,0.776502132416,-0.937300026417,0.116834320128,-0.327149987221,-0.78009223938,-0.38765001297,0.69524294138,0.502415120602,0.589812934399,0.493164151907,0.514026582241,-0.0152408778667,-0.312540531158
2115,0.0102222263813,0.434123367071,0.0454860031605,-0.655167460442,0.478533089161,-0.253733336926,0.225363940001,-0.360365748405,-0.742244124413,1.29275619984,-0.0432277023792,-0.453897297382,-0.261839091778,-0.642350018024,0.106900393963,0.270934522152,1.29981935024,-0.366389393806,0.0442772954702,-0.587574481964,0.500477135181,0.893484890461,-0.206049978733,0.245019748807,-0.727649986744,-0.200374945998,1.62035000324,-0.426810413599,0.460523962975,0.16778755188,0.981405138969,0.733753859997,0.0184282362461,-1.2293022871
7015,-0.175401568413,0.237600848079,-0.703197479248,0.0125328619033,-1.01876759529,-0.130400002003,0.634669840336,0.0780565440655,-0.840030312538,-0.824164569378,0.278931170702,-0.188087686896,-0.534397542477,-0.146249994636,-0.414763748646,-0.249440610409,-0.479412853718,-0.956867873669,-0.258093297482,-0.85270357132,0.386183172464,0.244742780924,0.204500004649,-0.199918478727,-0.111199975014,0.569476366043,0.401650011539,-1.01865434647,1.06438148022,-0.18696591258,-1.00661301613,-0.651168465614,-0.860938727856,0.0962336137891
8726,-0.454186677933,0.0419143810868,-0.0637604296207,-0.443057894707,0.590636193752,-0.130933344364,-0.15083232522,-0.27533391118,0.965980112553,0.508755624294,0.247669130564,-0.289863348007,0.396829277277,0.520200014114,0.737168431282,-0.0299085453153,1.80111086369,1.28213572502,-1.65037703514,0.515324234962,0.16893684864,1.13005626202,0.18544998765,-0.183014035225,0.0213000029325,-0.655587613583,1.73799991608,1.23247683048,-0.0259554237127,-0.152202099562,0.25791400671,1.14055538177,1.01553893089,0.440975546837
2185,-0.142167687416,0.282983750105,-1.01535892487,-0.11514313519,-0.545666158199,0.172066658735,0.518966913223,-0.347854077816,-1.05071175098,-0.635107278824,0.299785345793,-0.50837290287,0.0105128586292,-0.0485000014305,-0.564345955849,0.444074481726,0.0199738889933,-0.640857815742,-1.08432292938,-0.185072109103,-0.202313274145,-0.267019957304,1.22849988937,0.377825796604,-0.331299990416,0.807714998722,1.32644999027,-0.957532823086,-0.105244442821,-0.270556867123,0.596477210522,-0.508209705353,-0.353461831808,-0.702044427395
3315,-0.0406095087528,-0.131912976503,0.324012994766,-0.804752230644,0.387312561274,0.366533368826,-0.915320813656,-0.225532740355,0.192489147186,-2.85889649391,-0.498443126678,-0.662172317505,-0.106238976121,-0.79240000248,0.162586390972,1.14055562019,-0.841263532639,0.570154368877,1.44117951393,0.0889378190041,0.653567910194,0.303126811981,-0.673650026321,-0.173425793648,0.0666000023484,-0.297466039658,0.226899981499,0.359981417656,-1.03122007847,0.354794472456,0.263472616673,-0.591388225555,0.175794869661,-0.286626338959
5289,-0.671860694885,-0.222221568227,-0.357568114996,-0.0916467234492,0.0721441805363,0.214566677809,0.433296591043,-0.0145457424223,0.0356413051486,1.01870250702,0.00400030612946,-0.404390394688,0.25481981039,1.31154990196,-0.802366495132,1.2551420927,0.545173704624,-1.623524189,-0.750966727734,-0.539308428764,-0.360748767853,0.581297338009,-0.136600002646,-0.121297284961,0.0324000120163,-0.552477180958,1.18035006523,-0.736673593521,-1.22567367554,0.21109354496,-0.794986009598,0.711064994335,0.042214512825,-0.202283829451
868,-0.47697353363,-0.404820024967,-0.121743828058,0.275378733873,-0.830506265163,1.17166662216,-0.449828475714,0.59161823988,-0.856160521507,-0.27314722538,0.372155487537,-0.491477787495,-0.361908197403,-0.517049968243,0.116001926363,-0.874587893486,0.449365973473,0.453409790993,-0.798843443394,-0.447405338287,-0.353619515896,-1.37124085426,-0.754700005054,0.400326728821,-1.57560002804,-0.152277007699,0.880400002003,-0.555035769939,-1.36704754829,0.574559926987,0.312049537897,0.328882217407,-0.152304157615,-0.464452028275
1677,0.408070445061,-0.652796566486,-0.98356628418,0.290119349957,-0.760807394981,0.501200079918,0.130972400308,-0.678905904293,-0.547054409981,1.18910980225,0.68693703413,-0.471326500177,-1.40698635578,-0.134599998593,-0.407297700644,-0.238659098744,-0.512701392174,-0.26478138566,-1.11148834229,-0.610418796539,0.125640630722,-0.270761877298,0.623700022697,-0.414683431387,-0.69754999876,1.17947530746,1.00845003128,-1.1007874012,-1.12114155293,-0.213634371758,-0.338047862053,-0.117966189981,-0.471889346838,-0.146991893649
7043,-0.0273198112845,0.104362100363,-0.713629901409,0.112906016409,0.311137408018,0.333900034428,0.645192146301,-0.209919199347,-0.434566497803,-0.128469094634,0.514617919922,-0.11532317847,-0.172374069691,-0.188699990511,-0.075854152441,-0.0509592294693,0.864366173744,-0.582929372787,-0.747970759869,-0.158587530255,-0.227573484182,-0.12926903367,0.0636000037193,0.611513376236,-0.239999979734,-0.108522489667,1.12595009804,-0.255943000317,-0.432008653879,0.277242511511,0.822806298733,-0.0209988504648,0.285788923502,-0.224072352052
5613,-0.495470523834,0.196342080832,-0.965488791466,-0.432054638863,-0.841691553593,0.226266667247,-0.0370592735708,0.0150110777467,-1.13979673386,-0.120264030993,0.476717144251,-0.420263290405,-0.123898014426,0.379199981689,-0.191522091627,-1.06158709526,0.113985538483,-0.691183149815,-0.762153029442,-0.339724123478,-0.155435845256,-0.233765423298,0.605849981308,0.345228970051,-0.53075003624,0.889873981476,1.07564997673,-0.597127020359,-0.637586712837,-0.834784150124,-0.0698201805353,-0.479754090309,-0.222146302462,-0.151183098555
595,-0.392842888832,0.310828626156,0.942494750023,0.0369871556759,0.562925040722,0.226399987936,-0.66607940197,-0.035960957408,0.713008344173,0.978634297848,-0.356179863214,0.443613648415,-0.190174594522,-1.16910004616,0.0264128819108,0.931345462799,-0.183111667633,0.868393003941,2.07707643509,-0.105355322361,-0.401164710522,0.486063927412,-0.200699985027,0.214241489768,0.0342500060797,-0.664082050323,0.685649991035,0.973863840103,-0.0464860498905,0.457802891731,0.597805798054,0.84936183691,0.755812168121,0.414187073708
4793,-0.899960875511,-0.508072853088,0.74336874485,-0.078111872077,-0.46481898427,0.866233348846,-0.245534852147,-0.0763497799635,-0.948208451271,1.56453299522,-1.43950366974,-0.090012177825,0.988971710205,-0.372350007296,0.418124377728,0.0734929144382,-0.0150435715914,0.820950448513,0.891042292118,0.116965807974,-0.929918050766,2.36972332001,0.917549967766,-0.872891664505,0.246400028467,0.299726128578,1.67820000648,0.978787839413,-0.0371431857347,0.55151450634,1.27311205864,1.19199562073,-0.213587865233,0.29892796278
2736,-0.619741261005,0.582403063774,-0.1946734339,-0.322530299425,-0.637563884258,0.0476333349943,0.256440401077,0.189579620957,-0.363784939051,-0.159304514527,5.2139749527,-0.149074494839,0.0418745875359,-0.297100007534,0.400327384472,-0.0951694995165,0.203626692295,-0.533935189247,-0.76555287838,0.00637254118919,-1.73772323132,-0.298029989004,0.105400003493,0.56083959341,0.145349994302,0.278225511312,2.0500998497,-0.455429524183,0.0999616980553,0.267949879169,0.324322611094,-0.250325918198,0.0584872886539,-0.341347396374
5290,0.48005592823,0.288633644581,-1.30106770992,-0.642605781555,-0.888705313206,0.297966659069,0.742745757103,1.12491858006,0.069956406951,-0.200178474188,-0.633597254753,-0.523530185223,-0.407200008631,-0.126350000501,0.412208795547,-0.463486194611,-0.257959574461,-1.35143148899,-1.28754341602,-0.331844806671,-0.207955181599,-0.352014511824,1.35479998589,-0.470093071461,0.417600005865,0.862507104874,0.38615000248,-0.575141966343,0.0922169089317,0.162757113576,-0.393028408289,-0.612445473671,-0.128068998456,-0.765552937984
6194,0.0,-0.38826712966,0.0,0.0,-0.000240663124714,0.50150001049,0.0554931387305,-0.150482922792,0.0173931699246,-0.719027400017,0.030642285943,-0.163346454501,-0.752804517746,0.00034999998752,0.377143889666,0.0,0.688505828381,-0.341544061899,0.786917626858,0.35094088316,-0.00143865076825,-0.134480804205,0.336899995804,-0.0203347560018,-0.0010000000475,-0.000193214451429,0.0,-0.453421205282,-0.664000213146,-0.369849592447,-0.163245081902,-0.413822978735,0.0,0.0892479270697
1676,-0.184842929244,0.66670191288,-1.32485246658,-0.423500001431,-0.116158612072,-0.132366672158,0.951661586761,-0.339669942856,-1.44676172733,-1.53657233715,0.477990925312,-0.0664392113686,-0.203393578529,-0.051499992609,-0.458792686462,-0.779452741146,0.0396089106798,-1.18402409554,-1.0176936388,-0.483969211578,0.244758501649,-0.127746015787,1.12204992771,0.303463548422,-0.524800002575,1.0598757267,0.501749992371,-1.04441654682,-0.0155424550176,-0.447245061398,-0.470891356468,-0.194234058261,-0.588316202164,-0.0345966219902
23512,-0.0270427986979,-0.349922537804,0.310699403286,-3.3390455246,0.959298253059,0.292466670275,-0.485917508602,0.385003715754,-0.565445482731,0.451676756144,-0.369142025709,-0.250170886517,9.16421413422e-05,0.104000002146,-0.0287070870399,-1.20601165295,0.949773430824,-0.0848354175687,-0.32199794054,-0.290377914906,-0.648052334785,1.20478665829,0.388199985027,0.0974123328924,0.123750001192,-0.304495692253,0.292450010777,0.674115359783,2.06068778038,0.415722161531,-0.727333724499,-0.589810788631,1.03966259956,0.65460807085
148022,-0.810746669769,-0.0413659326732,0.580284178257,-0.184332638979,0.0544254332781,-0.138066649437,0.693176329136,0.370028555393,-0.210988506675,1.10050165653,-0.437047630548,0.962408006191,-0.410453796387,-0.98860001564,0.634718894958,-0.543012499809,-1.03959333897,0.143470197916,0.684564828873,0.0571255385876,0.131840124726,0.210328936577,-0.319849997759,-0.0504258163273,-0.923449993134,-0.922936201096,0.421050012112,-0.0474188625813,-0.626302540302,0.54776096344,0.192965835333,0.489956974983,0.283821254969,0.874729037285
1906,-1.1121108532,-0.101280421019,0.219559133053,-0.828364372253,-1.0245565176,0.84190005064,0.433643907309,0.574934601784,-0.461708188057,-0.613538980484,0.650234460831,-0.0273274332285,0.0931826084852,-0.946449995041,0.704314410686,-2.04316234589,0.322371035814,-0.808037698269,-1.67873322964,-0.710299134254,0.233329355717,-0.167542144656,-0.40600001812,-0.117586120963,-1.03979992867,0.184836626053,0.578649997711,-0.749167919159,0.56392121315,0.479504436255,0.156800568104,-0.639520645142,-0.610905170441,0.281557381153
8878,-0.399382859468,-0.462473154068,-0.394680738449,0.111694507301,0.300190985203,-0.275566667318,-0.649737715721,0.0303381234407,0.391730904579,0.0416001230478,-0.528983473778,0.737272679806,0.666054189205,-1.90260004997,0.0958057194948,0.95851123333,0.21649903059,-1.69680976868,0.959942698479,-0.0987511500716,0.0512199625373,1.02020275593,-0.669749975204,-0.0571364797652,0.317749977112,-1.22978448868,2.06590008736,0.339139044285,-0.412562042475,0.145599588752,-0.0781233757734,0.256619751453,0.535501897335,-0.105030283332
3091,0.227274000645,0.393548339605,-0.340969741344,-0.550931751728,-0.130572751164,-0.0356333255768,-0.37681555748,-0.807318031788,-1.32470083237,0.107976742089,-1.28337860107,-0.233002305031,-0.205860763788,0.607400000095,0.420284152031,-0.220365777612,-0.0881580561399,-0.649771809578,-0.0670038163662,-0.278129458427,0.135117292404,0.394210040569,0.132049992681,0.876363873482,-0.204100012779,0.39509049058,-0.783250033855,-0.247327953577,1.46491658688,-0.130062103271,-0.756784081459,-0.888651609421,0.406123429537,0.757353782654
5743,-0.422177314758,0.0133655071259,0.973472476006,0.726293802261,-0.377423882484,-0.823733329773,0.0752633363008,-0.812725365162,-0.0913560464978,0.254438996315,-0.462482601404,-0.364724338055,-0.89009141922,0.668949961662,0.917511463165,-0.695213675499,0.64688783884,0.158388674259,0.259874552488,-0.457146555185,0.261521548033,-0.25142171979,1.88020002842,2.5615735054,-0.156300008297,-0.564723014832,2.22515010834,0.641464233398,0.0140499994159,0.433539897203,-0.201591849327,0.397379398346,-0.43108445406,0.392164349556
5321,0.478156924248,0.793044447899,-1.27671563625,-0.70209479332,-0.751290142536,-0.362866640091,0.702299833298,-0.00988980382681,-0.692147731781,-0.899311423302,-0.389644294977,-0.465122461319,-0.564263164997,0.340849995613,0.133837297559,-1.65942239761,-0.477566361427,-0.813716351986,-1.55921947956,-0.526568174362,-0.0708785206079,-0.9985435009,1.12989997864,0.0593526810408,-0.0736000090837,1.16938519478,0.286950021982,-1.75957989693,0.145308554173,0.151156753302,-0.657873690128,-0.849032640457,-0.724198162556,-0.924802184105
4144,0.310418099165,1.16439342499,-0.598219692707,0.0566597878933,-0.160410687327,0.382799983025,-0.0242337025702,-0.390375435352,-2.84643888474,0.167843565345,0.701581835747,-0.291873216629,-0.924204230309,-0.0525499880314,0.173881977797,-1.33144879341,-0.61605244875,0.659923255444,-1.21176338196,-0.0828838795424,0.126221552491,-0.360627055168,-0.391149997711,-0.90790528059,0.346199989319,0.63213378191,1.5611000061,-0.96131169796,-0.301287949085,0.498123973608,0.266486674547,-0.728780508041,0.136475071311,-0.256138086319
1981,0.367027521133,-0.821774423122,0.180092409253,-1.84855628014,0.657915771008,0.0754000097513,0.175394877791,-0.605417191982,-0.870111703873,0.00595194101334,-0.947202324867,0.0131280440837,-1.31537771225,-2.36175012589,-0.65956133604,-0.387087643147,-0.689250469208,-1.99796068668,1.3117774725,0.388679325581,0.148986935616,0.00877973437309,-0.401149988174,-4.14687108994,0.0654499977827,-0.273265302181,0.0241499915719,-0.305771350861,-1.00944471359,0.0474237948656,-0.581459999084,0.764217376709,-0.164386540651,-0.69683945179
