rid,CPC003_HA1E_6H:BRD-K01815685-001-07-2:10,CPC003_HA1E_24H:BRD-K01815685-001-07-2:10,CPC003_HCC515_6H:BRD-K01815685-001-07-2:10,CPC003_HCC515_24H:BRD-K01815685-001-07-2:10,CPC003_PC3_6H:BRD-K01815685-001-07-2:10,CPC003_PC3_24H:BRD-K01815685-001-07-2:10,CPC003_VCAP_6H:BRD-K01815685-001-07-2:10,CPC003_VCAP_24H:BRD-K01815685-001-07-2:10,CPC015_A375_6H:BRD-K01815685-001-07-2:10,CPC015_A549_6H:BRD-K01815685-001-07-2:10,CPC015_A549_24H:BRD-K01815685-001-07-2:10,CPC015_ASC_24H:BRD-K01815685-001-07-2:10,CPC015_HEPG2_6H:BRD-K01815685-001-07-2:10,CPC015_HT29_6H:BRD-K01815685-001-07-2:10,CPC015_MCF7_6H:BRD-K01815685-001-07-2:10,CPC015_MCF7_24H:BRD-K01815685-001-07-2:10,CPC015_NPC_24H:BRD-K01815685-001-07-2:10,CPC015_PHH_24H:BRD-K01815685-001-07-2:10,CPC015_SKB_24H:BRD-K01815685-001-07-2:10,CRCGN001_HA1E_6H:BRD-K01815685-002-01-3:10,CRCGN001_HA1E_24H:BRD-K01815685-002-01-3:10,CRCGN004_HA1E_24H:BRD-K01815685-002-01-3:10UM
868,0.68875002861,-0.931141734123,0.288125783205,-0.493233680725,-0.376350402832,0.44805932045,-0.610183119774,-0.594900012016,-0.225105062127,1.60535001755,-1.27755594254,-0.923020422459,-0.269400000572,-0.964388430119,0.0925528407097,-0.3656899333,-0.290075004101,0.518800020218,-1.34695005417,-0.347867310047,-0.367634266615,0.174073562026
1677,1.2934499979,-0.784628808498,-0.571053147316,-0.40280097723,0.20796212554,-1.41628289223,-0.168189644814,-0.0930000245571,-0.06671205163,0.510849952698,-0.215838029981,0.513176679611,0.657950043678,1.13665676117,-1.6391544342,0.57104241848,-0.00855000317097,0.85799998045,0.619799971581,3.17665076256,-1.07355642319,-0.109689176083
7043,1.18449997902,-0.318739205599,0.0121746435761,-0.381385624409,-0.25766018033,0.806403756142,-0.785028755665,0.96430003643,1.0433806181,-0.251899987459,-1.49375092983,-1.05110287666,0.645400047302,0.149121493101,-0.22306612134,0.273878693581,0.304900020361,1.14440000057,0.613749980927,0.79875087738,-1.08073329926,0.139423578978
5613,0.232499957085,-0.661704182625,-0.261441469193,-0.564410805702,-0.490882158279,0.432467520237,-0.399058252573,0.405849993229,0.780386030674,0.912549972534,-1.01785647869,-0.315370291471,1.00510001183,-0.340696245432,-0.556508123875,0.721251249313,1.17429995537,0.919700026512,2.54955005646,0.579881429672,-1.73643004894,-0.160415351391
595,1.55114996433,-0.101307168603,-0.5271884799,0.649314284325,-0.629686951637,-0.0805845707655,0.0947662740946,-0.993399977684,-1.23573565483,-0.704400002956,-0.129386514425,1.11341071129,0.359899997711,0.453713029623,-0.457175076008,-1.68865287304,-0.106699973345,-1.15460002422,-0.558599948883,0.740594267845,0.306602478027,-0.716088414192
4793,2.25460004807,0.387956619263,0.0405869483948,-0.23962315917,-0.208317875862,-0.129356250167,0.432767599821,0.313749998808,-0.404661625624,0.196449995041,0.434306591749,1.11054956913,-1.07245004177,-0.119548864663,0.168880268931,0.115432575345,-0.550449967384,-0.807900011539,-1.01285004616,-0.179860174656,1.08628416061,-0.429004669189
2736,1.18044996262,1.06941616535,1.045145154,0.317671656609,-0.222774118185,0.503287672997,0.0222113803029,0.676500022411,0.355611592531,0.136749982834,-0.0664369910955,0.734276890755,-0.303299993277,-0.328003257513,-0.862955152988,0.141026467085,0.332400023937,0.981100022793,0.418049991131,0.466759085655,-0.475792944431,-0.120186164975
5290,-0.430450022221,-0.666148126125,-0.0154563114047,-0.560735583305,-0.892451584339,-0.231641978025,-1.59222102165,0.0644499957561,1.18681633472,0.619650006294,-0.114972442389,0.681195378304,1.28515005112,-1.17821383476,0.0788931846619,-0.244001269341,0.486999958754,1.13110005856,1.90050005913,-0.134333342314,-0.689910233021,0.056694816798
6194,-0.295749992132,-0.228593483567,-0.130472302437,0.0,-0.359682202339,-1.54783535004,0.183173567057,0.0,-0.0150957675651,0.00034999998752,-2.70985269547,-0.116792969406,-0.270500004292,-0.452011197805,0.686789810658,-0.181381165981,-0.191375002265,0.0,-0.00135000003502,-0.000364520994481,0.00016817796859,-0.323017328978
1676,-0.0320000052452,-0.933099150658,-0.654038071632,-0.556850910187,-0.341231226921,0.419923692942,-1.33737266064,0.560699999332,0.692140221596,0.656599998474,-0.246998503804,-0.508616030216,0.959850013256,-0.306010454893,-0.729640007019,-0.0971209108829,0.215224981308,0.528699994087,1.62070000172,0.38085770607,-1.30662214756,-0.201502680779
23512,0.54825001955,-0.482511520386,-0.191435724497,-0.148872986436,0.435783714056,-1.01768624783,0.891258120537,0.498950004578,-0.573433876038,-0.903250038624,-0.476693660021,-0.400732845068,-0.350099980831,0.497529864311,-1.4793356657,-0.6337890625,0.172600001097,1.2390999794,0.69185000658,0.136272013187,-1.71443021297,1.00496530533
148022,2.27649998665,0.408396303654,2.43673419952,0.947501540184,0.521695315838,0.647196531296,-0.288636684418,1.0232000351,-0.000411986373365,-0.836950004101,-0.0634308457375,-1.58120274544,-0.339000016451,-0.537788689137,-1.19849681854,1.20564937592,0.226450026035,-0.371899992228,-0.309300005436,0.471164941788,-0.482595443726,-0.613764464855
1906,0.255849987268,-1.23605692387,-0.823716342449,-0.41813147068,-0.297356277704,0.0246925055981,-0.707511603832,0.557999968529,1.07062196732,-0.388899981976,-2.7294023037,0.0735481232405,1.56159996986,-0.153101608157,-1.03916954994,0.723416090012,0.673049986362,1.02789998055,1.03859996796,0.613851547241,-1.26898944378,-2.04759693146
8878,0.759249985218,0.270406872034,0.452198922634,0.816606462002,-0.14878834784,0.383850544691,1.18704855442,0.178650021553,0.334033578634,-4.42549991608,-0.497244298458,-0.734535038471,-0.220749989152,0.48932877183,1.20689725876,0.261394381523,-0.357774972916,0.0,-1.70434999466,-0.337650299072,1.47727560997,0.578688204288
3091,0.716700017452,-0.810765087605,-0.185247212648,0.23919390142,-1.06233048439,-0.817838549614,0.183840677142,0.943549990654,-1.15083193779,-1.74559998512,-2.53670310974,-2.33241510391,0.0960000008345,-0.0924318134785,-0.151730149984,0.458799123764,0.714475035667,-0.237000003457,0.337099999189,-0.465319484472,-2.68951773643,0.781354904175
5743,1.514950037,-0.870672464371,0.363760530949,3.53164362907,1.36319494247,0.552647590637,-0.946111559868,-0.205849990249,3.62148833275,0.368200004101,0.618802189827,-0.0839542225003,0.276499986649,3.52469539642,-0.148768052459,-0.0342199057341,0.62844991684,0.536199986935,-0.0659999847412,-0.395491361618,-0.177711009979,0.571803808212
5321,-0.288599997759,-1.00187432766,-0.212555706501,0.172648400068,-1.08360207081,-0.506946861744,-1.40110087395,0.00874999165535,1.46489882469,0.147850006819,-1.59722089767,0.417241722345,-0.462949991226,-0.62829720974,-0.628330945969,0.233839064837,0.499850004911,0.0,0.519200026989,0.00395456701517,-1.67599487305,0.168585911393
4144,-0.138700008392,-0.571616172791,-0.647735953331,-0.856158018112,0.190375745296,-1.30047643185,-0.407575011253,-0.118500001729,0.235286563635,-1.2444999218,0.179959774017,0.762117266655,0.946349978447,0.0309895426035,-1.96163630486,0.320248067379,-0.520375013351,-1.06429994106,-0.954450011253,0.360516607761,0.665612339973,0.736637830734
1981,1.14330005646,0.0706533491611,0.531635940075,0.681353509426,0.578266441822,0.101590454578,-0.886150062084,-0.945850014687,-0.619428694248,0.0204499959946,2.14798331261,0.591304957867,-0.90055000782,0.779306352139,0.056515365839,-1.42783427238,0.335175007582,0.439700007439,-0.458549976349,0.110151261091,0.266072511673,-0.335791707039
695,5.16109991074,0.423445880413,0.131601929665,0.396077752113,2.88523793221,0.425481259823,3.15390968323,0.397199988365,0.387102484703,-0.99405002594,-0.0219023488462,-0.123349651694,-0.122299998999,0.360341906548,-0.706548154354,-0.0505669414997,0.246675014496,1.7093000412,-0.0298999994993,0.287405222654,0.213504597545,-0.157188281417
10398,1.16065001488,1.16031396389,0.575954079628,-0.249069496989,-0.00207123160362,0.775597989559,-0.644227683544,0.634449958801,0.395976096392,0.0846999883652,-0.401187986135,-0.445336461067,-0.973699986935,-0.414391964674,-1.03247904778,0.769246578217,-0.372625023127,-1.42830002308,-1.328799963,0.346870690584,-1.14514350891,-0.0955238714814
5708,0.780499994755,0.175211668015,-0.207823902369,-0.00175327062607,-0.474066436291,-0.217459321022,-0.22612079978,0.477649986744,1.62892091274,-1.36164999008,-0.28987634182,1.30374145508,-0.196649998426,-1.69075775146,-3.18501067162,1.33674669266,0.101274982095,0.950100004673,1.02415001392,-0.727993190289,-0.547490239143,-0.201981008053
1213,1.40275001526,0.397194892168,0.0474559366703,0.996025919914,0.0209805183113,-0.168795317411,0.515737116337,-0.0941000133753,-0.148301154375,-0.407350003719,0.116486698389,-0.388165712357,-0.451550006866,-0.295808553696,1.40021967888,0.013392418623,-0.264625042677,-1.25039994717,-1.13179993629,-0.445173949003,0.224605023861,0.146759554744
226,0.913050055504,0.0929148495197,-0.436184734106,-0.322195202112,0.0544553734362,0.406373023987,0.156393051147,-0.415950000286,0.49948617816,-2.50655007362,-0.471947222948,-0.713625907898,-1.84389996529,0.614303767681,0.248760104179,-0.186838775873,0.101250000298,-1.58870005608,-1.38960003853,0.36093467474,0.782239258289,-0.126230046153
6777,4.22034978867,0.168414980173,0.955455243587,0.31925073266,0.514399826527,0.219546109438,0.413621008396,0.0708000063896,-0.379484921694,1.00715005398,-0.0397766456008,-0.456543117762,-0.817200005054,-0.778868734837,1.28087329865,0.342490792274,1.67427492142,-0.702700018883,-2.13420009613,0.779892444611,1.49842643738,-0.366617977619
2113,0.955500006676,-0.770561993122,0.464233338833,0.217968940735,0.441672325134,-0.718823313713,-0.164055258036,0.745800018311,-0.437201082706,0.658800005913,-1.18198561668,0.0449332855642,-0.1712000072,0.543763637543,-0.459767580032,0.625937461853,-0.0254749953747,-0.021099999547,0.485400021076,0.657137930393,-0.920778274536,-1.64456939697
3329,0.670650005341,0.038314037025,0.404278993607,0.122988797724,0.0169031526893,0.517260909081,0.486167877913,-0.292549997568,-1.04557025433,-1.27744996548,0.737466692924,-0.213395342231,-0.658549964428,-0.191351085901,-0.673209667206,0.0520313978195,-0.241574972868,-1.6332000494,-1.40404999256,-0.254725277424,1.30763232708,-0.445315659046
1050,5.25664997101,-0.167318493128,0.144009962678,-1.03100955486,0.359445542097,0.897309303284,0.279457330704,-0.341100007296,-0.648906171322,-1.38139998913,1.32352495193,-0.352671712637,-1.81765007973,1.76682603359,-0.850891947746,1.29668414593,-0.288549989462,-1.41750001907,-0.924450039864,-1.47377920151,-0.582502901554,0.447759866714
9491,-0.0941500067711,1.14394247532,-0.634282410145,-0.207259356976,-0.416399091482,-0.331557393074,-1.06088173389,0.529549956322,1.67120599747,0.327350020409,0.544031143188,-0.0718769803643,0.30269998312,0.313823163509,-1.102607131,0.564147949219,-0.285424977541,0.307399988174,1.16374993324,0.0924182832241,-1.5812484026,0.406714200974
22926,1.69110000134,-0.249039724469,0.182356953621,-0.310141891241,-1.12121498585,-0.408265471458,-1.21981203556,-0.727849960327,-1.74262499809,-0.058250002563,-0.183072477579,-0.506040453911,-0.636299967766,-0.534148335457,0.0893229544163,-1.0955094099,0.399674981833,-0.380600005388,-0.058449998498,0.61478805542,0.0440287999809,-0.748002648354
5899,0.709100008011,0.307890862226,-0.134248733521,0.725551366806,-0.058814547956,-0.749264717102,0.152125328779,0.204449996352,-0.0685098692775,0.483150005341,1.44353711605,0.306290328503,-0.499249994755,-0.341361135244,3.39106607437,0.0981801748276,-0.916499972343,-0.140499994159,-0.86645001173,-0.729491651058,2.39982056618,-0.0412926226854
5467,0.958799958229,-0.85600990057,0.56626111269,-0.321052879095,0.729685604572,-0.421798586845,-0.425807625055,0.188299998641,1.59927630424,0.0784000009298,-0.697304725647,0.665234088898,0.527649998665,1.09569609165,-0.000797390937805,0.388747990131,0.160249993205,0.52840000391,2.88004994392,0.797602117062,-0.797844290733,0.133434191346
6774,0.0177499949932,0.165098518133,0.860591232777,1.13872408867,0.535018026829,0.163244798779,-0.421670377254,-0.340449988842,-0.687608778477,-0.961199998856,-0.833640813828,-0.558161616325,-0.235949993134,-0.235958680511,-0.625162482262,-0.367773890495,0.250300019979,0.0524000003934,-0.297949999571,0.110802657902,-0.25495955348,0.0743348374963
1788,-1.18760001659,-0.42779892683,-0.91650646925,-0.832861542702,0.418086588383,0.141082793474,-1.16001605988,0.934900045395,0.709833741188,0.715349972248,-0.578251361847,-0.476313829422,-1.26855003834,0.0495104342699,-0.707776784897,0.0319828242064,0.21877501905,0.885800004005,2.19819998741,0.532109856606,-2.08370828629,-0.0116182602942
5921,1.62940001488,-0.787481248379,-0.0292432233691,0.256653636694,-0.689785957336,-1.46936774254,-0.465882301331,3.39925003052,1.07386791706,-0.404299974442,-0.871927082539,-1.31856536865,-1.38955008984,-0.433141350746,3.66670751572,0.803015530109,-0.135774999857,-0.182300001383,-0.318800002337,0.483770102262,0.252732217312,-0.258515119553
5721,0.334949970245,1.52250504494,-1.568592906,0.497378319502,-0.615237951279,0.269256472588,-0.499183893204,-0.769050002098,-0.142640098929,0.18774998188,0.806380808353,1.36639308929,-0.695749998093,0.351938217878,0.536118865013,0.655812382698,0.695424973965,-1.26160001755,-0.489549994469,-0.00480672717094,-0.74266076088,0.319375365973
2263,0.28590002656,-0.0851499736309,-0.869350671768,-0.203970789909,-0.983875930309,-0.887335658073,-1.27389121056,-0.267399996519,0.29258620739,0.83679997921,-0.105631798506,0.0427680909634,1.10899996758,-0.547520339489,-0.459284037352,0.601740002632,-0.41357499361,-0.216199994087,1.27250003815,-0.206591427326,-0.608829379082,0.277316629887
808,1.14760005474,-0.849407672882,-0.507008910179,0.133276388049,-0.837508559227,-0.0231860876083,-1.37269949913,-0.089300006628,1.91266846657,1.13065004349,0.328804343939,0.0539408959448,0.670099973679,-0.635074496269,-0.548196256161,-0.982160389423,0.486675024033,0.157100006938,2.10095000267,-0.518404781818,-0.268420249224,0.0244468152523
30001,3.22749996185,0.0694364309311,0.353716135025,0.192210078239,-0.10735668242,-0.501687288284,-0.413962960243,-0.386500000954,-0.923309504986,-1.38440001011,1.70242810249,0.605148077011,-1.01309990883,-1.09587979317,-0.25501409173,0.446555227041,0.501425027847,-1.08480000496,-0.0386999845505,-0.675299346447,1.86980700493,-0.347333312035
348,0.305100023746,-0.0517138242722,-0.224046289921,-0.613791465759,-0.441405147314,-0.673274219036,-0.335968226194,0.662999987602,-0.684392750263,0.695050001144,0.480182230473,-4.46974039078,-1.56745004654,0.599371790886,0.298933804035,0.498368799686,-0.304624974728,-3.132999897,-1.60820007324,-0.00465767085552,-0.504112422466,0.262165307999
30849,1.62480008602,-0.0716223940253,0.407679915428,0.575293898582,0.0468972548842,-0.0972380042076,0.0364624857903,-0.864199995995,-0.192495107651,-2.15009999275,0.437477856874,0.446535676718,0.180200010538,-0.699214220047,0.340815395117,-0.233619004488,0.543300032616,-2.41449999809,-1.71915006638,0.165018707514,0.906498670578,-0.0926166251302
1454,0.0622999668121,0.773893475533,0.910235226154,-0.0898575186729,0.281433105469,0.613050580025,0.436454296112,0.583249986172,0.515309810638,-0.419400006533,-0.369473993778,0.0834790468216,0.270900011063,0.408335477114,-0.749112129211,0.511578261852,-0.905075073242,0.303799986839,-1.40315008163,-0.143263459206,0.666803836823,-0.197926938534
6500,1.4266500473,-0.0778627097607,-0.236373856664,-0.287029266357,-1.76580500603,0.534777998924,0.17579396069,-0.264500021935,0.0263280533254,0.850899994373,-0.566916465759,-1.21578419209,-0.08394998312,-0.667527377605,1.15200293064,-0.62845903635,0.162249997258,0.0,-0.667199969292,-0.389308065176,0.580065011978,0.312725543976
5627,3.98205018044,0.121286615729,0.631905198097,0.814244151115,0.661767601967,-0.295477360487,0.0781877338886,0.857599973679,-0.69831007719,-1.21105003357,-0.197702899575,-1.70364809036,0.208749979734,-0.183952897787,-0.285537540913,-0.655545711517,-0.18664996326,-0.775099992752,-1.03750002384,-0.158232495189,-1.28766810894,0.127600952983
5715,1.33474993706,0.318912804127,0.969391107559,0.288058370352,0.142032414675,-0.385660290718,-0.976460576057,0.129299998283,-0.940030813217,-0.993950009346,0.521589338779,-0.0516065955162,-0.266149997711,0.559783220291,0.919812738895,0.240178659558,-0.617800056934,-1.36740005016,-1.70759999752,-0.0917588546872,1.01416957378,0.290226489305
4791,3.12435007095,-0.168656602502,1.30629062653,0.674663007259,-0.135863900185,-0.258973956108,-0.0844203010201,-0.0637499988079,-0.386862963438,0.293400019407,-0.361669957638,0.912692785263,0.776499986649,0.48218113184,-0.385284900665,1.63897812366,0.322899997234,-0.126499995589,1.21850001812,0.628497600555,1.08360111713,-0.830624461174
56924,0.751099944115,0.627977132797,-0.0967968851328,0.694555401802,0.427448093891,0.099834010005,-0.0775409564376,-0.498050004244,-0.53795081377,0.503050029278,0.21802714467,5.37456178665,-0.582650005817,0.383366823196,0.327201336622,0.179855436087,-0.750450015068,0.686999976635,-0.337249994278,1.36343920231,2.82288002968,-0.193004816771
2690,0.343600034714,0.188613861799,-0.381680041552,-0.569363057613,-1.26314270496,-1.08480978012,0.448211878538,-2.94199991226,-1.20480060577,-0.412900000811,0.161045566201,-1.14827060699,-0.456250071526,0.478089570999,-1.52682697773,-0.667565345764,-0.625050008297,-1.49230003357,-1.06015002728,0.339978039265,1.40340650082,-0.623678922653
