rid,DOS027_VCAP_6H:BRD-K58600416-001-01-9:5.03,DOS027_VCAP_24H:BRD-K58600416-001-01-9:5.03,DOS051_A549_24H:BRD-K58600416-001-01-9:5.03,DOS051_HT29_24H:BRD-K58600416-001-01-9:5.03,DOS051_MCF7_24H:BRD-K58600416-001-01-9:5.03,DOS051_PC3_24H:BRD-K58600416-001-01-9:5.03
5720,0.47705000639,0.0453224778175,-0.0635000020266,0.125900000334,0.0429500043392,0.345499992371
466,0.495050013065,-0.226126208901,-1.19565010071,0.628199994564,0.565150022507,1.32585000992
6009,-0.38504999876,-0.503932356834,-0.330500006676,-0.20340000093,-0.806949973106,-0.181850016117
2309,0.180600017309,-0.0187211036682,-0.139550000429,-0.345649987459,1.62590003014,-0.95324999094
387,-0.530900001526,-0.692778468132,-0.513500034809,-0.0161000005901,0.552999973297,-0.191550001502
3553,0.309849977493,0.317041009665,0.494449973106,-0.320350021124,0.121399998665,0.960550010204
427,0.497999995947,-0.463783621788,0.374949991703,-0.0993000119925,-0.36985000968,-0.414149999619
5898,0.587650001049,0.398687064648,-1.20700001717,0.841199994087,0.740399956703,-0.298249989748
23365,0.211450010538,-0.11128257215,-0.514599978924,-1.00259995461,0.25720000267,-0.305750012398
6657,-0.0427500009537,0.556949079037,-0.200900003314,-0.199200004339,-0.906400024891,-0.667349994183
5054,-1.25349998474,1.55561113358,-0.740350008011,0.717849969864,-0.158649995923,-0.062550008297
3108,-0.1507999897,-1.32073330879,0.0118000004441,0.166600003839,0.501600027084,-0.408700019121
1950,-0.0471500009298,3.39261651039,1.76645004749,-0.162850022316,-0.407550007105,0.234449997544
351,-0.995750010014,1.25582706928,-0.00200000009499,-0.322950005531,-1.03320002556,0.105749994516
4846,-1.20810008049,1.25379359722,-0.103100001812,0.116499997675,0.0210499987006,0.562699973583
1452,0.645049989223,0.00960354506969,-0.928349971771,-1.23210000992,0.698300004005,0.752499997616
4776,-0.258849978447,0.164542227983,0.539499998093,-1.32445001602,-0.671899974346,-1.37520003319
6908,0.55680000782,-0.384041696787,-0.204050004482,0.228500008583,1.0502499342,0.74530005455
672,-0.323550015688,-0.108563408256,1.36055004597,0.141350001097,0.0479499995708,0.312350004911
5710,0.142599999905,-0.395778417587,-0.0638500005007,0.12839999795,-0.39105001092,-0.120700001717
2115,-0.518499970436,0.531905412674,0.215800002217,0.132600009441,-0.474400013685,0.303600013256
7015,-0.270150005817,-0.517594158649,-0.504799962044,0.20530000329,-0.307449996471,-0.806850016117
8726,-0.536450028419,0.25304916501,0.303399980068,-0.00489999353886,0.939499974251,-0.399599969387
2185,-0.237250000238,-0.538682222366,0.259999990463,-0.561950027943,-0.75159996748,-0.0703999996185
3315,-0.0975500047207,0.104343175888,-3.68575000763,0.394600003958,0.334549993277,0.0847000032663
5289,0.258650004864,-0.26593786478,0.241649985313,-0.424199998379,0.0406500101089,-1.79320001602
868,-0.424199998379,-0.552795112133,0.259999990463,-0.484200000763,-0.529950022697,0.256099998951
1677,0.413049995899,-0.0140972165391,1.07774996758,0.331650018692,-0.100549995899,-0.573400020599
7043,0.259999990463,1.00815010071,-0.1304500103,-0.582149982452,-0.286549985409,-0.682449996471
5613,0.0654999911785,4.02567625046,-0.141150012612,-0.563650012016,-0.870150029659,-0.739750027657
595,0.175800010562,0.338868379593,-0.985400021076,0.361000001431,-0.653299987316,-0.182700008154
