rid,MUC.CP006_MCF7_6H:BRD-K68645163-001-01-7:3.3928,MUC.CP006_MCF7_6H:BRD-K68645163-001-01-7:1.1309,MUC.CP006_MCF7_6H:BRD-K68645163-001-01-7:0.377,MUC.CP006_MCF7_24H:BRD-K68645163-001-01-7:10.1783,MUC.CP006_MCF7_24H:BRD-K68645163-001-01-7:3.3928,MUC.CP006_MCF7_24H:BRD-K68645163-001-01-7:1.1309,MUC.CP006_MCF7_24H:BRD-K68645163-001-01-7:0.377
1981,-1.13683509827,-0.715750157833,0.270300000906,0.00576308369637,-0.645900070667,-0.487924426794,0.725977182388
695,0.577253639698,1.58471846581,-0.337300002575,0.0359349548817,-0.117852091789,0.0394035726786,-0.14688333869
10398,0.336124509573,-0.116403579712,0.0397500097752,-0.798275351524,-0.724498033524,-0.544887661934,-0.197101071477
5708,-0.50780570507,-0.846225917339,-0.855199992657,-0.216803088784,-0.363240301609,-0.383450090885,-0.729174137115
1213,0.16864451766,0.349049150944,-0.767750024796,0.48215007782,-0.190294846892,0.116069763899,0.0431226789951
226,-1.02699279785,-0.640644073486,0.323249995708,0.386554867029,0.752018213272,0.697546005249,0.189644217491
6777,-0.576738893986,-1.43067193031,-1.15315008163,0.163352698088,0.189852952957,-0.644230782986,-0.0156243741512
2113,-0.153577193618,-0.645920038223,0.441900014877,-0.975281238556,-0.394713878632,-0.691151380539,-0.807936906815
3329,-0.997917830944,-0.526627779007,-0.344150006771,0.700018107891,0.875477433205,0.486308693886,-0.0655619576573
1050,-0.240258425474,-0.520217835903,0.194150000811,0.939437747002,0.754250466824,0.724297404289,0.360079288483
9491,0.363239347935,-0.299024015665,0.713600039482,-1.00720322132,-0.299898415804,-0.581313550472,0.0176534317434
22926,-1.63244581223,-0.35373878479,0.192049995065,0.496858209372,0.346226006746,-0.997571110725,0.927121520042
5899,-0.252116680145,-0.917435586452,-0.714450001717,0.729536533356,0.455657601357,-0.101651251316,0.299714535475
5467,-0.732864677906,0.0541794300079,-1.68994998932,-1.77918303013,-0.454484730959,-0.610068142414,-0.236555889249
6774,3.26951646805,-0.121369414032,-0.928349971771,-0.201116889715,0.15346416831,-0.661932826042,2.51257538795
1788,1.26131439209,-0.524631023407,1.04309999943,-1.19169175625,-0.789775848389,-0.624338448048,0.254067540169
5921,0.433797329664,-0.251040101051,-1.57375001907,0.672327458858,-0.266496121883,0.908880472183,-0.322879344225
5721,-1.54934835434,-0.784197211266,-0.319100022316,0.141320928931,0.3771725595,0.197469592094,0.643674194813
2263,-0.260222226381,0.876026630402,1.18499994278,-1.23307609558,-0.33094355464,-0.379654347897,0.0197235569358
808,-0.49700564146,0.485755234957,2.14219999313,-0.926504671574,-0.528638601303,-0.707514166832,0.355652213097
30001,-0.182132005692,0.0504522919655,-0.846149981022,0.622170448303,0.729816555977,0.369923382998,-0.204817473888
348,-0.038149818778,-0.634130775928,0.8355499506,-0.112753868103,-0.715668201447,-0.793034791946,-0.345703393221
30849,0.0908292084932,-0.0492289997637,-2.01055002213,-0.0800683572888,0.285893499851,0.547762215137,-0.979570567608
1454,3.30517530441,-0.0968532860279,0.192299991846,-1.23130226135,-0.545172691345,-0.898183047771,3.74204492569
6500,0.634634017944,0.405312538147,-0.915650010109,0.725153982639,0.355716645718,0.905339956284,-0.256050825119
5627,0.232538998127,-0.156504884362,0.0706000030041,0.302999138832,-0.471123158932,-0.0647946372628,-0.401371687651
5715,-0.363115608692,-1.75658428669,-0.468850016594,0.653458356857,0.659608125687,0.150856122375,-0.498240560293
4791,-1.7494354248,-0.808261156082,0.247299998999,-1.21912813187,-0.327444940805,-0.615189671516,-0.0609859600663
56924,-0.89756500721,-0.64990735054,-0.745949983597,-0.467794209719,-0.297238022089,-0.307575106621,-0.280594229698
2690,1.25253939629,0.491866111755,-0.122349999845,0.76646733284,0.677374958992,0.568952441216,0.428751856089
1019,-0.106494061649,-0.129340589046,0.902449965477,0.467881113291,0.454156070948,0.747961461544,0.689522445202
51422,-0.244265735149,0.773291885853,-0.0722500085831,-0.491297930479,0.607694208622,-0.618323206902,0.375447452068
5788,-0.23490871489,-0.221715122461,0.0358999967575,-0.901937067509,-0.24628663063,-0.35828268528,-0.365596234798
6709,1.09324204922,0.0631306171417,-0.495799958706,0.277724742889,0.754796683788,0.0859780907631,-0.963045477867
1277,0.584003150463,1.06814932823,-1.54679989815,0.0495935678482,0.184177547693,-0.223080158234,0.226495206356
993,-0.0940337777138,-0.732049584389,0.232550010085,0.657928407192,0.564720332623,0.335911124945,0.729203939438
7157,-0.32498049736,0.0448742806911,0.126800000668,0.617664277554,0.230736091733,0.374090731144,-0.271276056767
1958,-0.394538998604,1.25552082062,-0.934149980545,0.19917434454,-0.667378783226,0.573341727257,-1.48526084423
4582,-1.22024655342,-0.704193949699,-0.922800004482,1.17754733562,0.428386390209,-0.215966463089,0.325365632772
9212,-0.164710283279,-1.10085749626,1.08535003662,-0.171759977937,0.152539253235,0.0485471412539,-0.41210770607
8440,-0.0055690780282,-0.0794292539358,0.897050023079,0.365245491266,-0.0749674290419,-0.411387085915,0.338708460331
6790,0.615783929825,-0.15549993515,-0.0132000148296,0.651474416256,0.495273828506,0.539413809776,-0.290624856949
8851,0.124658346176,-0.219140782952,-1.82445001602,0.217032700777,-0.564917802811,0.434302568436,-0.297179371119
2534,-0.127080589533,0.162588223815,-0.193599998951,-0.748769760132,0.271989136934,-0.167719662189,-0.750539064407
4893,0.641298472881,-0.448910415173,-0.368200004101,0.156707063317,0.291459560394,0.553910136223,0.169418305159
665,0.147205784917,0.390487164259,-0.0408500432968,-0.436611354351,0.435630619526,0.211634755135,-0.902864217758
4313,-0.405625402927,0.155705913901,0.772249996662,-0.893527269363,-0.702192008495,-0.875172138214,-0.383136719465
1022,0.0453634262085,-0.563096761703,0.0932500064373,0.465436249971,0.291356801987,-0.145611166954,0.420666575432
5880,0.884776115417,-1.11008608341,0.339550018311,-0.114053487778,4.74641895294,-0.344211935997,-0.482334941626
3162,-0.65382361412,-0.542069911957,-0.278349995613,0.0645342171192,-0.385459125042,-0.267892479897,-0.260105580091
1282,0.595720946789,-0.767564475536,0.888849973679,-1.17253172398,-0.157412499189,-0.766987860203,-1.14880549908
3383,-0.484177529812,0.634331524372,-0.73164999485,-0.607129335403,-0.381782382727,3.24768066406,2.82792592049
727,0.453870356083,5.98624515533,-0.143700003624,-0.374131321907,0.035091470927,-0.4414498806,0.232898026705
4792,0.518481850624,-0.0107803046703,-1.33455002308,0.742285013199,0.765219926834,0.290711373091,-1.04730057716
4794,-0.423601537943,0.445556282997,-0.27380001545,-0.618840813637,-0.197059184313,-0.650388240814,-0.62108784914
902,0.415737330914,1.35124695301,0.322950005531,-0.718272566795,-0.312186419964,-0.640541136265,0.340516626835
8091,0.484101116657,0.0866145715117,0.484300017357,-0.402964860201,0.152308419347,2.65693855286,0.504724562168
3486,0.887279808521,-0.151882737875,0.190750002861,-0.028146520257,-0.669345140457,-0.845253109932,0.489024698734
10818,-1.08419859409,0.0327083915472,-0.302550017834,-0.436585724354,-0.0134883150458,0.0148354023695,-1.02432072163
3454,-0.124926000834,7.50979757309,0.355650007725,-0.721436619759,2.60494661331,-0.76653701067,0.689359068871
4282,1.63607001305,0.582424044609,0.337249994278,0.498311966658,-0.270074009895,0.915753901005,-0.69975233078
1605,0.0944094210863,-0.225002616644,-0.417750000954,0.397635042667,0.167257398367,0.577882289886,-0.0468068607152
10644,0.430298864841,0.0193337276578,-0.380250006914,-0.365107804537,0.332336515188,-0.161429867148,0.272841870785
2065,-0.129083916545,0.0183959081769,0.0209999978542,0.816993296146,-0.048301756382,0.698867857456,0.533819437027
8321,0.13258227706,0.515896439552,-0.160250008106,-1.14813864231,-0.575134754181,-0.245177179575,-0.00830452144146
8503,-0.0313148275018,-0.0394339710474,-0.602900028229,0.0361479371786,-0.343933969736,-0.557313680649,-0.625336050987
7027,-0.208397716284,-0.625857591629,-0.0974999964237,0.400521874428,0.778099775314,0.263735443354,-0.2336987257
6850,0.270580857992,-0.574540555477,1.16910004616,-0.929630935192,-0.482711344957,-0.589430332184,0.223201036453
1978,0.233449086547,0.374567568302,1.14639997482,-1.05802321434,1.04919874668,1.0073184967,0.00889788009226
896,0.728689908981,0.239472091198,-0.372049987316,0.16897585988,-1.32557976246,0.508140802383,1.13283753395
5777,-0.807345807552,-1.07730543613,-0.894400000572,0.291007727385,0.481016814709,0.469232559204,0.0516363382339
1846,0.179568856955,-0.323839873075,-0.27294999361,1.18776321411,-0.370533078909,0.614116370678,-0.441364049911
5925,-0.354905962944,-1.1785607338,-0.282950013876,0.630770921707,4.13167047501,0.092734798789,0.954401373863
142,-0.51819640398,-0.764057338238,-1.09864997864,0.374392479658,0.216330945492,-0.0336036905646,-0.837116599083
1021,-1.60931706429,7.43356990814,-0.673449993134,1.24269318581,-0.190419197083,0.781584262848,-0.254206240177
5699,0.634965062141,0.400400340557,-0.604799985886,0.599644482136,-0.262737989426,0.416070014238,-0.135132595897
8061,-0.636595547199,-1.55172872543,-0.996250033379,-0.357678890228,-0.220525503159,-0.305886507034,-0.0723806843162
1870,-0.816679120064,7.69563436508,0.629549980164,-0.188983336091,-0.928045630455,-1.27883851528,-0.933552801609
1398,-0.0735362544656,-0.462117761374,1.06365001202,0.875241994858,0.200272768736,0.930486857891,0.303195953369
3312,-0.476397097111,-0.550833046436,-0.282400012016,0.358316540718,0.806352376938,0.6195063591,-0.12382748723
891,-4.26175498962,-1.23832976818,0.880750000477,-0.392878383398,-0.49256131053,-0.446746826172,-0.20854459703
4775,-0.514847457409,1.4137070179,-0.621200025082,3.21346235275,-0.174180388451,3.31228113174,-0.471783161163
5111,0.495751440525,0.826927542686,-0.991600036621,0.851297557354,0.36758941412,1.01055335999,0.277849853039
5696,-0.576037406921,-0.252457737923,-0.567600011826,0.522072076797,-0.372592300177,-0.351975798607,0.282300114632
5588,0.421626031399,-0.678077101707,1.1615499258,-1.32378399372,-0.269815266132,-1.02983093262,-0.194874763489
6839,0.373018860817,-0.879568994045,-0.620700001717,0.513695538044,0.415856480598,1.01842486858,0.29408788681
329,1.79911470413,0.320498794317,0.128749996424,1.20415639877,-0.462791353464,0.48712092638,2.33745741844
5058,1.18313014507,-0.0575905740261,0.199599981308,0.174963504076,-0.520847976208,0.00301526486874,-0.977279365063
998,0.165454000235,0.828133821487,0.354600012302,0.46888333559,0.586348056793,0.549898564816,-0.795223474503
9134,0.694279193878,0.812739908695,0.406650006771,0.428232252598,-0.0483887195587,0.885018050671,0.155138611794
6616,-0.626296043396,-0.372443914413,0.357250034809,-0.385205060244,-0.656379580498,-1.05685889721,0.929353833199
5223,-1.15222930908,-0.891825854778,-0.847649991512,0.45530924201,0.963338494301,0.452487289906,-0.887735307217
4690,-1.09811723232,-0.329328417778,-0.399000018835,0.449950575829,0.377931475639,0.693624854088,-1.20604681969
958,-0.406529426575,1.16968274117,1.27254998684,-0.635520279408,-0.379201233387,-0.676277756691,0.116521030664
1616,-0.0125451907516,0.840685367584,0.682299971581,-0.168988719583,-0.554159998894,-0.294697374105,-0.968596875668
991,0.815284073353,-7.52515792847,0.0,-3.28511333466,0.151451975107,0.393919914961,-0.188145786524
6347,-0.761685490608,5.09350824356,1.50469994545,-1.05024194717,-0.361083269119,-0.843471646309,0.74468755722
6714,2.09100103378,0.641078472137,-0.367449998856,0.220152974129,0.164188161492,2.13196778297,0.329917818308
652,-0.725965738297,2.64963674545,0.646499991417,-1.08210754395,-0.409578025341,-0.738983511925,-0.250701606274
4331,1.71686983109,0.742525100708,0.613299965858,0.294611871243,0.808242201805,0.162249848247,-0.594500780106
7099,-0.302534282207,1.4194008112,-0.230900004506,-0.718954145908,-0.531875252724,-0.387959629297,-1.09530651569
10320,-0.833676040173,0.945139825344,5.24149990082,0.764768481255,0.62929558754,0.242224559188,-0.800038635731
2042,-0.231263816357,-0.871104538441,-0.0425999909639,0.217684030533,-0.553338587284,0.145848840475,-0.760404825211
843,2.99271655083,0.820943713188,1.09430003166,-0.651538908482,-0.236096397042,-0.539377391338,-0.396696388721
840,-0.33251196146,0.654066681862,-0.345699995756,0.521359205246,-0.055080011487,0.805754423141,-0.750787317753
7048,-0.451330959797,0.291339367628,0.588100016117,-0.0846990048885,0.333761811256,0.731385111809,-0.824976086617
4851,-0.195759937167,0.590306162834,-1.23215007782,-0.457930356264,-0.684432268143,-0.769506573677,0.369783103466
6464,-1.16718041897,0.317171871662,1.01190006733,-1.23124551773,-0.140947937965,-0.838927745819,1.34759426117
23410,0.118145160377,7.43628072739,-0.585199952126,-0.228230461478,-0.102373763919,0.129092887044,-0.358366072178
54205,0.776577711105,-0.687497317791,0.665300011635,0.521088182926,0.35917276144,0.0656479001045,0.0782871544361
2770,4.11938047409,0.313088774681,0.0487000048161,1.35458254814,-1.56421554089,-0.667418062687,6.19983863831
80204,1.11247014999,-0.374208688736,-0.330899983644,0.2753919065,-0.0583418682218,0.325638204813,0.0342854559422
4208,-0.245517253876,-1.64667272568,0.686750054359,-0.481676697731,-1.06203138828,-0.358270078897,-0.449095696211
1845,-0.184767767787,-0.160867571831,0.414600014687,-0.287062644958,0.703437685966,0.526114225388,0.244231969118
23368,0.314312726259,-0.0973782688379,1.20004999638,-0.521632194519,-0.475222855806,-0.0251038074493,-0.447765111923
5583,-1.14292621613,-0.84362000227,-0.226699993014,-0.77416241169,-0.93561655283,-0.362481206656,0.272764056921
8900,0.522998154163,-1.11051213741,1.2077999115,-0.109886050224,-0.686244606972,-0.540033698082,0.0259317085147
581,-0.421463578939,-0.444764316082,-1.26209998131,-0.682806253433,0.103788271546,-0.0406132936478,0.354307055473
6193,0.435099095106,-0.0503852963448,0.284049987793,-0.188694685698,0.648016571999,-0.0629484057426,0.795016169548
6622,1.14752030373,-0.374638915062,-0.361949980259,-0.221414893866,0.218191698194,-0.343040913343,-0.744726598263
11261,1.51104605198,2.24622344971,0.063350006938,-0.72935628891,0.177530109882,-0.721558332443,0.0088963508606
6696,-0.587089538574,-0.696065664291,-1.22294998169,-0.654797613621,-0.126180768013,0.426360309124,-0.478866398335
8312,-0.181427836418,3.31310844421,-0.980999946594,1.28289091587,-1.05137753487,-0.507189393044,0.29631537199
835,-0.313340395689,-0.647519171238,1.07860004902,4.22635412216,1.11777412891,0.25785395503,-0.2916277349
8324,-1.33595073223,-1.91477298737,-0.774300038815,0.541333436966,0.521134734154,-0.45487216115,-0.498306810856
1848,-0.922621130943,0.699920892715,-0.264349997044,-0.0532960146666,-1.18502986431,-0.588427186012,0.212706953287
154,-0.506941378117,0.370770871639,-0.564400017262,-0.954708099365,-0.35312333703,2.32829070091,0.361035883427
4312,0.0678568556905,0.227145448327,1.31760001183,-0.960856556892,-0.749119758606,-1.06710147858,0.543778657913
994,-0.448307573795,-1.87555813789,-0.112800002098,0.548627972603,0.195204690099,-2.83005046844,-2.18203520775
2048,-0.26418864727,7.48585367203,5.24135017395,-1.2670391798,0.0499582849443,2.55963659286,-0.779737472534
1111,0.131007105112,0.354366779327,2.99520015717,-0.0736988484859,0.343494623899,0.561833322048,1.84303402901
5154,0.842095315456,0.736244261265,0.702800035477,-0.216724485159,-0.0761718526483,0.734850168228,-0.46412396431
2920,-0.0649440735579,0.296072036028,-0.265300005674,-0.385626703501,-1.33124876022,-0.0430040359497,-0.714908778667
3122,-0.189520448446,1.31126403809,0.980350017548,-0.654960274696,-0.532337427139,-0.468942224979,1.32587063313
2769,-0.506130814552,-0.21506908536,0.377449989319,-0.780002832413,-0.213097006083,-0.641508042812,-0.0229515619576
5900,0.217770695686,-0.499718099833,-0.245550006628,-1.46532309055,0.168113619089,-0.188363268971,-0.453558146954
6304,-0.772282958031,0.114068418741,-0.197099998593,-1.09003806114,-0.562575340271,0.806891143322,0.0962709337473
5211,0.288992524147,-0.396881073713,-0.658050000668,0.255208134651,0.511961936951,0.184581071138,-0.677757263184
2886,-0.534445345402,0.477366447449,1.01055002213,-1.56744861603,-0.95963037014,-1.0906714201,0.598352253437
9261,-0.711803257465,-0.593706250191,-0.273649990559,0.61225259304,1.93201947212,0.815324425697,2.16125106812
8569,-0.656691670418,-0.337638378143,0.305400013924,-1.23927533627,-0.842336058617,-0.837533831596,0.751326084137
3303,0.594812691212,0.328546434641,-0.177149996161,0.165939822793,0.101023904979,-0.218700304627,0.140868723392
5331,0.475525856018,-1.16012120247,0.151549994946,0.551254272461,0.169296473265,0.337057769299,-0.119492679834
5347,0.412415921688,-7.63360738754,0.737850010395,0.829117774963,-1.14905619621,0.164137452841,0.89196562767
4638,0.292894035578,-0.0390612334013,0.992349982262,-0.878514289856,-0.959077000618,-0.118031322956,-1.01802384853
2264,-0.13912551105,-0.256366074085,0.09375,0.293897807598,-0.0960257947445,0.312696099281,0.34594103694
1029,-3.167324543,-1.76029586792,-0.0722500011325,-0.253091782331,-1.19078350067,-0.627217411995,-0.183040097356
1027,1.40016627312,1.06141984463,-0.0953999981284,0.560296177864,0.387469440699,0.397312343121,-0.453401327133
2597,-0.219390854239,0.100179597735,0.141350001097,-0.663790225983,1.46666169167,-0.0137699693441,0.202524781227
55847,4.05781316757,1.68091082573,0.611249983311,-0.82171869278,3.80344223976,2.78789973259,-0.401819109917
25803,0.809868633747,-0.0389341637492,0.453599989414,-0.176416948438,0.104294918478,0.244463443756,-0.086034193635
3480,0.658293902874,0.289919286966,-0.598049998283,0.278693497181,0.311496734619,0.455024152994,-0.56194549799
2946,-0.359938025475,0.171730414033,0.342749983072,-0.237102046609,-0.0306633412838,-0.37978631258,-0.0756430327892
9517,-0.268402963877,-0.148455351591,-1.24409997463,0.786392271519,4.94316339493,0.287031233311,0.107124440372
25987,0.116411857307,-0.68071603775,-0.50260001421,0.0176288634539,-0.0694023370743,0.134552776814,-0.714353501797
23670,0.204940006137,-0.447644650936,-0.509599983692,3.3002409935,0.142888814211,0.000348657369614,-0.541179299355
11182,-0.0442103147507,-1.40187048912,-0.734549999237,-0.888434231281,-0.494185835123,-1.87965524197,0.125817328691
2146,0.71222025156,-0.261960595846,-1.04570007324,0.509437680244,-0.0808616578579,1.04314005375,0.714251577854
3385,0.986389398575,0.146390855312,0.509299993515,0.65820991993,0.787103891373,1.08407366276,0.305574148893
5261,-0.184188634157,-0.118092551827,0.37270000577,-0.893074095249,-0.488056868315,-0.845375776291,0.887620210648
10765,0.248934999108,-0.194279253483,0.0359500050545,0.866765916348,0.218657687306,0.181556865573,0.0125648751855
25839,-0.343186616898,-0.848618507385,-0.16740000248,0.598833799362,1.1976262331,1.00901734829,0.027382850647
4172,0.151195377111,-0.282174259424,-0.443450003862,0.322444736958,0.371606230736,-0.0587995350361,0.0836322754622
23161,-0.365982294083,0.57760310173,1.30079996586,-0.95508825779,-0.293475806713,-0.913972496986,0.373564243317
10298,-1.10106146336,-1.58619499207,-1.22864997387,0.764101684093,1.0938346386,0.5186008811,0.411168009043
1802,0.655029952526,0.380119204521,-0.142999991775,0.575611829758,0.157867446542,0.0638481080532,0.013421356678
58533,2.19534420967,-0.509328722954,0.0898500084877,0.539445996284,0.247986704111,0.542872369289,-0.0654755085707
147179,0.204029560089,-0.289439737797,-0.958400011063,-0.00841984152794,-0.511929392815,-0.0252579897642,-0.742018461227
29937,1.52061367035,0.047364782542,0.650200009346,0.34204685688,-0.342453151941,0.428699105978,0.167010456324
6184,0.665706455708,0.00654458999634,0.0,1.081569314,1.02050662041,1.20028996468,0.157844901085
9854,0.246489927173,-0.135309100151,0.141649991274,0.432172268629,-0.200832337141,0.0260360836983,-0.0605155006051
2553,-3.08248519897,0.227586433291,0.0363999977708,0.358302414417,0.601277470589,0.42688536644,-1.03237771988
5440,0.903245329857,0.455615282059,0.32285001874,0.0635288655758,-0.507379114628,0.21629036963,0.335699021816
54623,0.387928664684,-0.0836351662874,0.817149996758,-1.00610089302,-0.207338631153,0.575019657612,-0.672910273075
9533,-0.26256865263,-0.135122433305,0.211050003767,-1.58913230896,-1.18309354782,-0.886878728867,0.833087325096
8607,1.57439732552,0.94014775753,0.157700002193,0.430299639702,0.60004144907,0.790935814381,0.0496593266726
207,-0.379923909903,-1.54915928841,-0.487700015306,0.12484537065,0.779982149601,0.307359874249,0.939912974834
26054,0.499025166035,-2.15366792679,-0.831550002098,-0.271920979023,-0.287108868361,0.168921917677,-0.415414988995
10682,0.812393546104,0.164249688387,0.388550013304,0.68771559,0.313145846128,0.534932732582,-0.419367611408
8573,-0.843742251396,-0.770915925503,-1.43394994736,0.857483565807,0.441291809082,-0.0813989490271,0.604644656181
23378,3.60217428207,-0.0517355799675,-0.306299984455,0.258446216583,0.0370270758867,-0.366199016571,0.0252187103033
8553,-0.0673557221889,0.441045820713,-1.26524996758,0.0178890749812,-0.561028301716,-0.0518512129784,-0.973393619061
622,0.049723982811,-0.324943244457,-0.87215000391,1.13027334213,1.15449666977,-1.00820803642,0.423688590527
9467,0.487799584866,0.463182628155,0.252449989319,-0.494389712811,-0.872137546539,-0.41589358449,0.10929338634
5525,0.0828778147697,-1.00188457966,-1.07034993172,0.307462453842,-0.351740717888,0.15220426023,0.446558177471
256364,0.183391779661,-0.140527963638,-0.827100038528,-0.0910821855068,-0.36685860157,-0.0437290109694,-0.250576347113
332,-0.207866668701,-0.0272411555052,0.347400009632,0.787362277508,0.847968101501,1.09444963932,0.379617601633
2058,-0.510220050812,-0.41874101758,-1.30815005302,0.735999822617,0.650333404541,-0.0757499486208,-0.0117304474115
7849,0.311643242836,0.616399765015,-0.420549988747,-0.24531441927,0.296768844128,-0.333356440067,0.292584836483
23244,0.281280696392,-0.973482608795,-2.07010006905,0.0378426164389,0.295265763998,0.730410456657,0.0373552143574
7494,1.64780187607,1.0403175354,-0.381650000811,0.763844251633,0.409747987986,0.477170288563,0.109420180321
4836,0.487358808517,-0.634687662125,0.0595500171185,-0.895538330078,-0.559525728226,-0.595956206322,0.0484495982528
23647,0.065967053175,0.0347742214799,-0.981700003147,0.93871307373,0.898220360279,0.613257646561,-0.208475708961
10617,0.678836286068,0.534930825233,1.18420004845,0.660509824753,0.2216989398,0.738736867905,0.0893904194236
2184,0.294143408537,-0.265921086073,-0.560500025749,0.975484311581,0.555487930775,0.412254482508,-0.14453959465
5355,-0.350718080997,0.156192302704,0.092750005424,-0.688121557236,-0.192150726914,-0.493882924318,0.978860378265
6659,-0.75482404232,-0.272601574659,-0.679149985313,0.539456009865,-0.174375265837,-1.66257834435,-0.0214946493506
