rid,DOS050_HT29_24H:BRD-K27539817-001-01-2:5,DOS050_MCF7_24H:BRD-K27539817-001-01-2:5,DOS050_PC3_24H:BRD-K27539817-001-01-2:5
5720,0.990884721279,-0.404750019312,-1.25445008278
466,0.520236611366,0.470100015402,-0.0707499980927
6009,0.784698307514,-0.914400041103,-0.592999994755
2309,0.20303991437,-2.06270003319,-0.53845000267
387,0.215641826391,-0.230549991131,-0.556249976158
3553,-0.714271306992,-0.384000003338,-0.476699978113
427,-0.635978281498,0.391949981451,0.538499951363
5898,-0.0543117374182,0.283249974251,0.323449999094
23365,-1.46676015854,-0.16415001452,0.553149998188
6657,-1.1478729248,0.866800010204,0.722799956799
5054,-0.0170954167843,-0.0603500045836,-0.681299984455
3108,-0.717546701431,-1.67960000038,-0.0483500063419
1950,0.845562636852,0.0371499955654,1.0870000124
351,-0.435971558094,0.408149987459,0.916350007057
4846,0.73902630806,-0.442050009966,1.22940003872
1452,0.786831498146,-0.536050021648,-0.0758500099182
4776,-1.01004397869,0.272799998522,0.946200013161
6908,0.112677916884,0.64050000906,-0.526000022888
672,-0.157605350018,-0.666000008583,0.290549993515
5710,0.246629446745,0.332500010729,-0.394050002098
2115,-0.551002502441,-0.150899976492,-0.0788000002503
7015,-0.984129369259,-0.00540000200272,0.568050026894
8726,0.288880288601,-0.0908499956131,-0.782999992371
2185,-1.07956886292,-0.349950015545,1.10430002213
3315,0.381110370159,0.0,-0.105849996209
5289,-0.95105612278,-0.542100012302,0.264500021935
868,-1.00532329082,0.973749995232,-0.41400000453
1677,0.250474333763,0.446599990129,0.357349991798
7043,-1.29140329361,-0.574400007725,0.711050033569
5613,-1.82941555977,0.267399996519,-0.0162499845028
595,-1.25116038322,0.50569999218,-0.755050003529
4793,-0.571869730949,2.22854995728,-0.575749993324
2736,-0.833023786545,-0.113399997354,1.01679992676
5290,-0.988775491714,0.403450012207,1.28855001926
6194,0.000285375164822,0.000699999975041,0.00034999998752
1676,-1.45142304897,-0.325800001621,0.171250015497
23512,-1.41429579258,1.10310006142,-0.0958499908447
148022,-1.49296748638,1.57850003242,-0.636449992657
1906,-0.149689257145,-0.537000000477,0.227149963379
8878,-0.191185951233,0.601400017738,0.516650021076
3091,-1.02479112148,0.239149987698,1.41949999332
5743,0.763711333275,0.612299978733,0.739250004292
5321,0.214231818914,-1.21140003204,0.151950016618
4144,0.149731874466,-0.466599971056,-1.05544996262
1981,0.406178176403,-0.330650031567,0.521899998188
695,-0.28949585557,0.146449998021,-0.474499970675
10398,-0.797762513161,0.317550003529,0.267949998379
5708,0.22791403532,0.415899991989,0.0996000021696
1213,0.162142679095,0.0856999978423,-1.38269996643
226,-0.172178462148,0.644800007343,-0.662500023842
6777,-0.184429943562,-0.380950003862,1.96644997597
2113,-0.0285351723433,-0.131050005555,-0.626850008965
3329,0.936371564865,0.706700026989,-0.35095000267
1050,0.75503128767,0.331750005484,0.0954499989748
9491,-0.673312246799,-0.0882500112057,-0.968050003052
22926,0.278199672699,0.198300004005,-0.272650003433
5899,0.390931665897,0.36875000596,-0.375449985266
5467,-0.801832973957,-0.558799982071,0.660549998283
6774,-0.88908803463,-0.383050024509,-1.05745005608
1788,-4.50950431824,-0.951700031757,0.291800022125
5921,-1.00815308094,0.0559000074863,-0.00360003113747
5721,0.92817735672,0.868600010872,-0.0421000011265
2263,0.116051375866,0.544099986553,-0.312099993229
808,-0.419719994068,-0.161300003529,0.617449998856
30001,-0.72196495533,0.935000002384,-0.95300000906
348,0.255273014307,-0.73290002346,-0.650400042534
30849,0.537240982056,-0.257250010967,-1.55379998684
1454,0.566674828529,-0.454549998045,-0.0206000059843
6500,-1.1249345541,0.171499997377,0.475999981165
5627,0.540601074696,-0.283149987459,0.427350014448
5715,1.67275869846,0.123600006104,0.304149985313
4791,-0.334059089422,-0.559900045395,0.312200009823
56924,0.185268819332,-0.435099989176,-0.27294999361
