rid,CVD001_HEPG2_6H:BRD-K65997856-001-01-7:10.054,CVD001_HEPG2_6H:BRD-K65997856-001-01-7:2.5135,CVD001_HEPG2_24H:BRD-K65997856-001-01-7:10.054,CVD001_HEPG2_24H:BRD-K65997856-001-01-7:2.5135,CVD001_HUH7_6H:BRD-K65997856-001-01-7:10.054,CVD001_HUH7_6H:BRD-K65997856-001-01-7:2.5135,CVD001_HUH7_24H:BRD-K65997856-001-01-7:10.054,CVD001_HUH7_24H:BRD-K65997856-001-01-7:2.5135,CVD001_PHH_6H:BRD-K65997856-001-01-7:10.054,CVD001_PHH_6H:BRD-K65997856-001-01-7:2.5135,CVD001_PHH_24H:BRD-K65997856-001-01-7:10.054,CVD001_PHH_24H:BRD-K65997856-001-01-7:2.5135,DOS005_VCAP_6H:BRD-K65997856-001-01-7:5.03,DOS005_VCAP_24H:BRD-K65997856-001-01-7:5.03
5710,0.441939085722,0.101705268025,0.1262024194,-0.249070644379,-1.08173549175,0.0284711718559,0.696831166744,-1.36061012745,0.018841534853,1.43961572647,0.127479910851,-0.462269663811,-1.09735000134,-0.289176940918
2115,0.173412144184,-0.401124179363,-0.536714673042,-0.556568026543,0.853083789349,0.870823800564,0.242356032133,0.381056308746,-0.247181952,-0.181265905499,0.220766827464,0.201724395156,-0.248149991035,-1.10943925381
7015,-0.191731065512,0.479751586914,-0.387629657984,0.596457004547,0.00827039033175,0.601266801357,0.311811894178,-0.361441850662,0.210173726082,-1.10884571075,-0.40614336729,0.0506682246923,-0.427300006151,-1.78709936142
8726,0.299354016781,-0.638428092003,-0.263066649437,0.328439921141,-0.367856621742,-0.599692463875,-0.245603904128,-0.201191321015,0.45717048645,-0.672224640846,0.146073102951,0.613051593304,1.79535007477,-0.391634166241
2185,0.49808037281,-0.630038201809,-0.254260748625,-0.715221762657,0.0851301476359,-0.954567849636,0.307234913111,-0.485623955727,-0.400758266449,-0.0527058392763,0.952508091927,0.349070191383,0.0486500114202,-1.59892606735
3315,-0.617650330067,-2.53103613853,0.0957356542349,0.334197074175,-0.167439475656,0.579260230064,-0.27060520649,0.00116612389684,-0.65248042345,-0.442888796329,0.0824525281787,-0.422421038151,0.0242500007153,-0.257944047451
5289,0.631795465946,-0.90393280983,-0.505786001682,-0.195988073945,-0.55821865797,-0.547629714012,-0.170301184058,0.0687119662762,-0.746588587761,0.439465105534,0.410985857248,0.946486234665,0.230799987912,-1.24058914185
868,-0.553219497204,-0.72777056694,-0.736061692238,-0.322148859501,0.215895175934,-0.847734451294,0.5164488554,-0.383547723293,-0.231267780066,0.0865658372641,0.597517073154,-0.246999531984,0.250149995089,-1.27317690849
1677,-0.318800568581,0.709259033203,0.219671338797,0.123663194478,0.459700256586,0.168384090066,0.13710282743,0.354094028473,0.310927152634,-0.189991623163,0.595211744308,1.11785614491,-0.132550001144,-1.90366816521
7043,-0.709691107273,-0.648171544075,-0.32087212801,-1.01043832302,-0.564064800739,0.497279644012,-0.555935025215,-0.501735985279,-0.629270076752,-1.31059241295,0.311435639858,0.168005824089,-0.540150046349,-0.239664882421
5613,1.27722811699,0.0990292280912,-0.706950724125,-0.590501308441,-0.522692263126,0.253847122192,-0.416417658329,0.0313268601894,-0.108645007014,0.130242079496,1.29163479805,0.851566195488,-0.396250009537,-1.91236162186
595,-0.835910916328,-0.026009708643,0.568635523319,0.722146034241,-0.100465968251,1.75323963165,0.145303159952,-0.344818234444,0.226079568267,0.917626082897,1.10226452351,0.131438583136,0.410349994898,1.28461289406
4793,-0.371152073145,-0.4879758358,-0.647282719612,-0.268702358007,-0.685024619102,-0.567033648491,-0.282794475555,-0.91918617487,-0.408839762211,-0.580606043339,-1.1848744154,-0.32853230834,-0.498549997807,0.393925398588
2736,0.379303514957,0.83692574501,0.125638782978,-0.156960889697,-0.0263063758612,0.20402276516,0.214677110314,0.188331753016,-0.207499012351,-0.433858811855,1.35378670692,0.538510084152,-0.722100019455,0.981958448887
5290,-0.54414665699,-1.22429871559,-0.685313344002,-1.06494438648,-0.588003754616,-0.432181239128,0.305430859327,-0.748184025288,0.433814227581,-0.634966790676,0.186867147684,-0.0211582481861,-1.06630003452,-0.924380838871
6194,0.000231949976296,-3.95490060328e-05,-0.000252776080742,-0.000680993834976,0.295753628016,-0.488692671061,0.0464719086885,-0.23457314074,0.000178608766873,0.000216703701881,-0.140961706638,0.0,-0.00034999998752,0.0264228284359
1676,-0.22396337986,0.475723356009,-0.317678928375,-1.02352964878,-0.247894078493,0.271461218596,0.110549114645,-0.498178362846,0.140557870269,-0.210623517632,0.52519595623,0.0996984541416,-0.417250007391,-1.7300567627
23512,0.357872098684,-0.458149820566,0.148616015911,-0.0734480321407,0.426784902811,0.229517966509,-0.199435085058,0.655678510666,-0.997687220573,-1.26776254177,-0.0819617658854,0.127984821796,-4.81360006332,0.289650142193
148022,-1.01517748833,0.246669530869,-0.669221162796,-0.27635717392,-1.14931559563,-0.00197848677635,-0.304297626019,-0.525663554668,-0.385379552841,-0.0184785202146,0.129099175334,0.0137916952372,0.080349996686,1.29941928387
1906,-0.218561947346,-0.638109922409,-0.676356673241,-0.881737589836,-1.16153895855,-1.02355027199,-0.437608838081,-0.931990146637,0.0496450513601,-0.753291964531,0.0786264836788,0.746589303017,-0.28275001049,-2.5154209137
8878,-0.125372618437,-0.475706666708,-0.0424853079021,-0.686963677406,0.338708668947,-0.193704783916,0.345055818558,-0.355079561472,0.0,-0.065970800817,-0.253862470388,-1.08464252949,0.261849999428,1.21083986759
3091,0.614073395729,0.0824996829033,0.482938736677,-0.645698606968,-0.146656543016,-0.492067962885,-0.69825220108,0.00601428747177,-2.10915803909,-0.161331444979,-0.0994791984558,-0.111345365644,-0.286199986935,-0.16543161869
5743,0.0598372220993,-0.00278227031231,0.104736238718,-0.573416471481,-0.354368925095,-0.161128818989,-3.06689119339,-3.47718572617,-0.692435503006,-0.401485443115,0.0746586173773,-0.61671936512,-0.380849987268,-1.73226332664
5321,-0.094056636095,-0.890467643738,-0.323356568813,-0.894755601883,0.376101225615,-1.2695991993,-0.372460782528,-0.551737189293,-0.800477743149,-0.114943429828,0.682468771935,0.477317005396,0.935699999332,-1.68937516212
4144,-0.174904122949,0.536590397358,-0.242804184556,-0.156915858388,0.655081093311,-0.481328547001,0.00384786725044,0.138048917055,0.717073619366,0.252135455608,0.482718646526,1.33724069595,-1.40629994869,-0.0640631616116
1981,-0.388381451368,-0.081154614687,-0.124889761209,0.12837792933,-0.519479215145,0.345224618912,0.145100980997,0.144056081772,2.25910139084,1.06898117065,-0.0721773505211,-0.23832218349,0.621050000191,2.77247476578
695,0.281003594398,0.328657269478,0.424465417862,0.603249669075,-1.74489247799,0.49112701416,0.557476639748,0.848860025406,-0.868586719036,0.271211862564,-0.135740742087,0.361665010452,4.52740001678,0.279662817717
10398,0.00514648109674,0.0849309563637,-0.372630476952,0.0870985388756,-0.514072775841,0.662701964378,-1.51491832733,-0.263242483139,-0.313025385141,0.999605536461,0.390930831432,0.0530019886792,-0.861999988556,0.951924562454
5708,-0.470449507236,0.770615398884,-0.53453707695,-0.354994505644,0.361192554235,-0.450869441032,0.637742042542,-0.735636413097,-0.194042801857,-0.242254629731,0.439621537924,-0.293793350458,0.0636499971151,-0.0422113239765
1213,0.281411767006,0.0439925640821,0.614867985249,0.36968293786,0.610831975937,-0.149157106876,1.21991932392,-1.04296660423,0.321164548397,0.516917824745,-0.303368628025,-0.0908245816827,1.36245000362,1.77622711658
226,0.329964250326,0.0192148946226,0.215994641185,0.621242463589,0.226289138198,0.880748152733,0.138033658266,-0.818969905376,-0.230249598622,0.787863075733,0.0338838100433,-0.381076335907,-0.786049962044,1.22376847267
6777,-0.873611450195,-0.28759393096,0.114017933607,0.0336894914508,0.170452684164,0.0460591316223,-0.0853312239051,-0.60323381424,0.514008581638,0.742874503136,0.298216879368,0.509898364544,0.0270499885082,0.524239301682
2113,0.530090808868,0.810356020927,-1.03014159203,-1.09421694279,0.450889050961,-0.317342102528,0.274103045464,0.486441940069,0.765902996063,0.585500299931,-0.360411703587,1.08039557934,-0.350100010633,-0.599536895752
3329,-0.652787327766,0.617610573769,0.705387890339,0.402069300413,-0.480591446161,0.667337417603,-0.424655050039,-0.297213315964,1.00079965591,1.42279148102,0.20210775733,0.121489569545,-2.31675004959,1.85692834854
1050,0.262041240931,0.421385347843,0.888966083527,0.955306053162,0.485840827227,0.612866461277,1.09912645817,0.874391198158,-0.839507341385,-0.45091855526,0.249314084649,0.101540185511,0.482450008392,1.34417319298
9491,-1.04015755653,-1.03292763233,-0.765811383724,-0.221092760563,0.506377696991,-0.685839295387,-0.583464860916,-1.17661833763,0.830319046974,0.136478960514,-0.365386903286,1.37073230743,0.055899977684,-1.89109945297
22926,0.0410897955298,-0.408441096544,-0.343560069799,-0.550965309143,-0.321118593216,-0.115776844323,0.0894880518317,-0.32788708806,0.942152142525,0.250891000032,0.0538367629051,-0.960929453373,0.27974998951,0.973014950752
5899,-1.5163923502,-0.716045737267,-0.581655561924,-0.00603603571653,-0.748267829418,-0.163656309247,-1.18895673752,-0.775734603405,0.567429721355,1.32146286964,0.0139941126108,0.197686165571,-0.807550013065,0.408285826445
5467,0.0818047896028,-0.126446098089,-0.175021871924,-0.904982805252,-0.43560436368,-0.889801979065,0.120672978461,-0.301748096943,-0.0801128000021,-0.238243222237,0.173822671175,0.0660901069641,-0.462199985981,0.445052027702
6774,-0.305033296347,-0.301389932632,0.684035778046,0.300659000874,-0.212996453047,0.702013254166,0.27179569006,-0.0918042957783,0.0844309180975,0.499036759138,0.769451618195,0.0497418791056,4.34175014496,0.479822009802
1788,-0.940100908279,0.474286913872,0.426057964563,0.328472018242,-0.113792836666,-0.27343416214,-0.223186194897,1.08526730537,0.117384135723,-0.645992696285,0.567890644073,-1.27575528622,0.188749998808,-2.16948747635
5921,0.0429765097797,-0.174493983388,0.558393776417,0.372476816177,-0.831690192223,0.0803561210632,0.269093960524,-0.0701357871294,-0.284434050322,-1.55723357201,0.506268322468,-1.00639414787,-0.415999978781,1.69177222252
5721,-0.0586031042039,0.332029253244,0.983773469925,0.623157501221,0.00152181088924,-0.354079097509,1.06010830402,0.126099050045,0.638125479221,0.727865278721,-0.564728736877,0.196349978447,0.272249996662,0.68016397953
2263,-0.975880622864,-0.629024028778,-0.113597743213,0.738014757633,-0.513562917709,-0.466935008764,-0.132434919477,-0.209247350693,0.417871743441,1.04886567593,-0.107020676136,0.802367329597,-0.383849978447,-2.11867332458
808,-0.0768856108189,0.740505695343,0.321020185947,0.553315043449,1.21872115135,0.587740719318,-0.0523307695985,-0.551607608795,0.242620721459,0.371939688921,-0.171011269093,0.722532629967,1.06604993343,-4.32588863373
30001,0.117580264807,0.0623252019286,0.119055792689,0.52658867836,0.0766011178493,-0.0209591835737,-0.0805387198925,-0.649988949299,-0.109814368188,-0.256003499031,0.0734519734979,0.293766111135,0.576200008392,1.75832343102
348,-0.139123901725,0.777146220207,0.755705177784,0.980434894562,0.694058537483,0.38128516078,0.747082769871,0.298268705606,0.450224101543,0.0808602273464,0.611190974712,0.331402540207,-0.775449991226,-0.448611676693
30849,0.449914544821,0.0291242524981,-0.712813258171,0.0261733233929,0.831188678741,0.416465699673,0.39142203331,0.250656545162,-0.608198881149,0.202646464109,0.0965665429831,-0.174081966281,0.238350003958,0.719453752041
1454,-0.586555838585,-0.296678423882,-0.501573324203,-0.139597296715,0.0440611168742,1.40273022652,-0.549204528332,-0.5442045331,-0.0244165509939,-0.702496826649,-0.523967087269,0.206315159798,-0.31945002079,1.25591218472
6500,2.78831720352,0.590818524361,0.723459243774,0.433700621128,0.648729145527,0.700440526009,-0.136328011751,-0.517785668373,0.136045411229,0.736611783504,1.58491802216,-0.383113324642,0.377950012684,1.08777797222
5627,-0.48063993454,-1.01690280437,-0.212848886847,0.332270264626,0.73912614584,-0.0269995033741,0.524682104588,1.11610555649,0.572422742844,0.847982525826,0.489152818918,-0.233298420906,-1.14919996262,3.18664622307
5715,-0.229773417115,1.20353960991,-0.166933968663,-0.5001501441,-0.723222911358,0.718013465405,-0.213845580816,-0.318346679211,1.37887024879,0.867943882942,0.904678940773,0.0456960834563,-0.406149983406,1.80839574337
4791,-0.600155115128,0.333717882633,0.49744284153,0.119590714574,-0.882175564766,-0.928776621819,0.0912210792303,-0.0465081110597,-0.216484129429,-0.497885584831,-0.0198253616691,0.276088237762,-0.608500003815,-1.84491896629
56924,-0.291409552097,-0.448373049498,-0.140734612942,-1.80656719208,-0.624784469604,-0.124616771936,-0.509606778622,-0.208976358175,-0.625363349915,3.0015463829,-0.168852820992,0.611865162849,-0.044050000608,0.860350370407
2690,0.334608018398,1.09880888462,-0.335856974125,-0.682297587395,-0.567537426949,-0.559370040894,-0.0475285574794,0.813326478004,0.128485500813,-0.256916046143,0.239823669195,-0.0268678069115,2.12685012817,1.21123600006
1019,0.389344006777,-0.355565726757,0.102608144283,1.85311365128,-3.34875512123,-2.97438502312,0.492211788893,1.04594755173,-1.07913792133,-0.462827861309,-2.44849205017,-0.551867365837,-1.14390003681,-0.665950298309
51422,-0.889661133289,0.0322685837746,-0.171754315495,0.426610410213,-0.93942463398,-0.341156005859,-0.484671741724,-0.0694881081581,-1.31414151192,0.107541337609,0.193075418472,-0.104361563921,-1.445499897,-0.0345813855529
5788,-0.0528658628464,-0.466551363468,0.101180508733,-0.434029340744,0.286435604095,-0.894484579563,0.608283162117,0.0887467563152,-0.57713508606,-0.502956032753,-0.333711147308,0.0102774351835,-0.926600039005,-2.39867949486
6709,-0.625629246235,0.365666300058,-0.675851166248,0.343814194202,0.417128503323,-0.419319599867,-0.948843896389,-0.587232351303,-0.0047906935215,1.11013126373,0.304625988007,-0.744719207287,-0.135400012136,1.13935875893
1277,-0.118093207479,2.68430900574,-0.442591190338,0.00183935090899,-0.62223136425,-0.930284917355,-0.56264591217,-0.109834223986,-0.35016694665,1.3144338131,0.0658197999001,-0.873986124992,-0.787750005722,0.467385143042
993,0.210325419903,-0.253127634525,0.449704349041,0.503871738911,-0.0262289643288,-0.246891289949,0.387741774321,0.175707533956,-0.126926064491,0.0148108191788,-0.0264661461115,0.437614619732,-2.72845005989,0.632161021233
7157,0.204954862595,-0.0613806247711,0.583395838737,0.465151816607,0.317505717278,0.331164449453,0.0992517769337,-0.0706519410014,0.392951726913,-0.447374582291,-0.568508386612,-0.22764877975,-0.360300004482,0.113360702991
1958,-0.318469524384,-0.123056702316,-0.367358773947,-0.0586296766996,-0.894267320633,-0.184005975723,-0.845920920372,-0.119227975607,0.0981021821499,-0.602694869041,0.409168124199,0.374853014946,0.304300010204,-0.865639925003
4582,-0.234783992171,0.767462313175,0.225323528051,-0.486625909805,-3.31856298447,0.0939204990864,-0.715247094631,0.340028882027,-0.156774669886,-0.513337135315,0.881092369556,0.599509894848,-0.413349986076,0.198723316193
9212,0.712375462055,0.986997008324,0.374202400446,0.728734493256,0.708016335964,0.935686647892,0.0889590457082,0.486094892025,-0.0895217806101,-0.273654520512,0.401820600033,0.779710769653,0.0737000107765,-1.0479272604
8440,-0.358039796352,0.0952805429697,0.0974198281765,0.377890110016,-0.253136396408,0.162610962987,-0.435280025005,0.324458122253,0.710123062134,-0.31091567874,0.848804593086,-0.613368451595,0.231900006533,-1.14274001122
6790,0.429965019226,0.437036752701,0.545131742954,0.0955658555031,-0.1352737993,0.255622386932,-0.600193142891,0.389797449112,-0.134406864643,-0.0748673379421,-0.257806628942,0.0536858141422,-0.411449968815,-0.0438692420721
8851,-1.09635770321,0.330469846725,0.474073171616,-0.0850295573473,0.253331363201,0.68588924408,0.00452609546483,-0.0446368902922,-0.220773547888,9.61869955063e-05,0.381195127964,0.259085565805,0.294100046158,0.853068649769
2534,0.500560641289,0.283744394779,0.0610102191567,-0.0454199388623,-0.248246669769,0.238670125604,-0.791065573692,-0.152146100998,-0.0841859728098,0.0128660649061,0.436836868525,-0.022925324738,0.811850011349,-1.07425475121
4893,-0.372237980366,-0.306952089071,-0.462881565094,-0.876779675484,-0.23671746254,-0.0143583118916,-0.936385631561,-0.485510110855,0.219050228596,-1.05458581448,-0.551471471786,-3.39816951752,-1.05659997463,-2.01935505867
665,0.752106308937,-0.725828886032,0.376000523567,0.401762068272,0.224742531776,-0.0108838230371,0.504237174988,0.291605859995,0.577558875084,0.188912332058,0.947881102562,-0.779957771301,-0.0222500003874,0.0174673497677
4313,-0.223375558853,-0.172354698181,-0.561209261417,-0.874007999897,-0.460305392742,-0.639341592789,-0.395356237888,-0.307114183903,0.0860413983464,-0.0420960262418,-0.14455473423,0.226830661297,-0.675400018692,-1.34224677086
1022,0.658543229103,-1.13385760784,-0.47415971756,-0.603070259094,-0.452917665243,-0.59295886755,-1.06082987785,-0.155083030462,0.177210152149,-0.512379348278,0.106399014592,-1.17448353767,-1.22584998608,0.540332078934
5880,0.0564137101173,-0.341063559055,0.433751046658,0.597480297089,-2.90147352219,-1.01954734325,-0.337218880653,-0.341235876083,-0.255620986223,-0.384654134512,-0.290024101734,0.183259829879,-0.28869998455,2.25241398811
3162,0.26289999485,-0.312121033669,-0.103771045804,0.440253138542,0.566003799438,-0.293835401535,0.12665951252,0.301968604326,-1.04336357117,-0.0732304081321,-1.2549687624,-1.55562019348,2.90154981613,4.26550245285
1282,-0.525169670582,0.0890196412802,-0.356658518314,-0.0617316663265,-0.262091130018,-0.334542959929,0.382990300655,-0.130963519216,-0.646198451519,0.458238869905,0.416387736797,-0.062238484621,0.374500006437,-0.837064266205
3383,-0.670638501644,-0.0238407906145,0.195898532867,0.422573715448,-0.540591776371,-0.401461839676,-0.0960013270378,-0.40469327569,1.41873991489,1.01170885563,-0.479848951101,-0.347511202097,-1.33544993401,-0.460928916931
727,0.363200575113,0.0164190139621,-0.107527665794,0.293111652136,0.235709175467,0.365992605686,0.522465825081,0.710023105145,0.651505708694,-0.578775405884,0.527838110924,0.232521355152,-0.85095000267,-0.758286297321
4792,-1.32496237755,-0.561724483967,-0.0611225217581,0.225342154503,-0.422968864441,-3.42449259758,-0.410171538591,-0.230232387781,-0.38399708271,0.209800034761,0.342548191547,0.255104571581,-0.522799968719,1.71650516987
4794,-0.262533843517,0.00878462195396,-0.393114119768,-0.350072830915,-0.308969318867,-0.786954879761,-0.326650261879,-0.677847027779,-0.140095800161,-0.668239474297,0.183253496885,0.65560901165,-0.233400002122,-1.06324076653
902,0.0532246977091,-0.149564966559,0.213783055544,0.111308723688,-0.393810272217,0.0254907310009,-0.0330526605248,0.859633088112,-0.195528656244,-0.0558375716209,0.223350852728,0.566184878349,0.0300000309944,-0.0269316583872
8091,-0.21520626545,0.46819704771,0.451431214809,0.417281210423,0.363372266293,0.673257410526,0.452705740929,0.783812761307,-0.608565151691,0.188318297267,-1.1935659647,0.44191083312,0.533200025558,-1.73561692238
3486,-0.388042896986,-0.359978735447,-0.576558232307,-0.457651257515,-0.806038737297,-0.240806937218,-0.947844624519,-0.468442589045,-1.08382797241,0.11774995923,-0.341396093369,0.171269863844,0.522599995136,0.869274973869
10818,-0.211890667677,0.122256651521,-0.752168178558,-0.489506214857,-0.201683461666,-0.383200645447,-0.524719655514,-0.48292440176,-0.293910950422,-1.17290711403,0.144403412938,3.23464393616,-0.537999987602,-1.21785056591
3454,0.631936252117,-0.0377953201532,-0.481520652771,-0.694902896881,-0.625486135483,-0.128311365843,-0.148393318057,-0.227344244719,-0.507405459881,-1.33208608627,-0.154427200556,0.200562894344,-0.16614998877,-1.87919676304
4282,-0.756554603577,-0.593914091587,-0.0579244792461,-2.94790267944,0.125679641962,0.156394302845,-0.246533066034,0.404416501522,-0.000213121209526,0.0,-0.000111043773359,9.80777840596e-05,0.0600499995053,-1.21656870842
1605,0.885605692863,0.0435009747744,1.12604784966,0.708598732948,0.703071117401,0.817482709885,0.275903463364,0.0624064654112,0.799113631248,-1.50341629982,0.29721736908,-0.577321529388,0.864450037479,2.13373970985
10644,-0.653028547764,-0.571139633656,-0.5875390172,-1.1536334753,-0.7857452631,0.095244333148,0.144003435969,0.794485211372,-0.269169300795,1.91684293747,0.007931612432,0.589378595352,-0.245500028133,0.548852860928
2065,0.0922130793333,-0.590452969074,-0.211068943143,-0.666727423668,0.616162061691,-0.140679121017,0.292694449425,-0.0418567657471,0.432941436768,0.00122430920601,0.685183763504,-0.0304834991693,0.812849998474,2.95203876495
8321,0.0732399821281,-0.578851521015,0.133848637342,-0.835317730904,0.552268743515,-1.22732567787,0.21136534214,0.284493565559,0.0659535452724,-1.06659078598,0.298288434744,0.623974740505,0.547850012779,-0.850096046925
8503,1.55417120457,0.747628688812,0.526785433292,-0.0962308645248,1.0831964016,0.511582136154,0.325945347548,-0.0972325056791,-0.194929972291,-1.07856595516,0.595563590527,1.09341228008,-1.25769996643,1.706564188
7027,0.0356027036905,0.46164688468,0.582661390305,0.551082670689,0.0425791442394,0.362575948238,0.240393102169,0.644656062126,0.460633695126,0.574045777321,0.427282780409,1.15386414528,-0.405349999666,-0.245787411928
6850,1.15673494339,0.748519182205,-0.445680379868,-0.529477000237,-0.174054563046,-0.130120396614,-0.238626420498,-0.0131502151489,-0.107877910137,-0.918422996998,0.0932702720165,0.620402753353,-0.68305003643,-0.521140813828
1978,1.20731401443,-0.0194656103849,0.419926226139,0.0432942956686,-0.0363642275333,-0.0384535565972,0.459264934063,0.0513938553631,-0.140782386065,0.975980043411,0.433194965124,-0.446965754032,-1.1969499588,0.0523326098919
896,0.302969247103,-0.0186126567423,0.511387765408,-1.04942059517,0.367633223534,0.334729254246,0.422409594059,0.454400718212,-0.559422373772,-0.0688608288765,0.0635231584311,-0.694927453995,-0.527750015259,-0.850083053112
5777,0.408458530903,-0.18281288445,-0.0868861228228,-0.101839497685,-0.0486483126879,0.425550669432,-0.797955393791,-0.686785042286,-0.666565895081,-1.10721993446,0.158520951867,-0.309202492237,1.25740003586,0.777331352234
1846,-0.147423237562,0.143651902676,-0.531845867634,-0.685081362724,-0.533924221992,-0.857913970947,-0.604272484779,-0.266766250134,-0.42686009407,0.364772975445,-0.460964232683,0.498472690582,-0.380649983883,-0.159856647253
5925,0.156325802207,2.30503940582,0.254539132118,-0.00298460572958,0.479032337666,-0.335558056831,0.175476327538,0.131328761578,-0.290334224701,-0.672831475735,-0.864661633968,0.101518452168,1.82454991341,4.04794216156
142,-0.359838694334,0.790518581867,0.556079983711,0.872336745262,0.0840026661754,0.43981564045,0.288073718548,0.321252375841,0.241252273321,0.825896561146,0.170378953218,-0.58645683527,0.105599999428,1.28409802914
1021,-0.682739913464,-0.178018063307,0.147070720792,0.907897651196,-0.183773234487,-0.485016286373,-0.207417786121,0.430421292782,-0.317138522863,2.99382972717,-0.188613891602,-0.244042396545,-0.321649998426,-0.288931787014
