rid,DOS024_VCAP_6H:BRD-K36681355-001-02-7:5,DOS024_VCAP_24H:BRD-K36681355-001-02-7:5,DOS053_A375_24H:BRD-K36681355-001-02-7:5,DOS053_A549_24H:BRD-K36681355-001-02-7:5,DOS053_MCF7_24H:BRD-K36681355-001-02-7:5,DOS053_PC3_24H:BRD-K36681355-001-02-7:5
5720,0.316200017929,0.550366640091,0.446799993515,-0.53820002079,-0.579550027847,-0.621199965477
466,-0.244499996305,-0.355466663837,-1.76855015755,0.459999978542,0.947849988937,-0.684100031853
6009,0.472400009632,-0.440633356571,-0.290149986744,1.14289999008,1.14734995365,0.28409999609
2309,0.0800999999046,0.362433344126,0.191049993038,0.0715999901295,0.387199997902,-0.606999993324
387,-0.19715000689,-0.624433338642,0.750400006771,0.642500042915,-0.826699972153,0.548200011253
3553,0.482400000095,-0.349000036716,-0.33599999547,0.499849975109,-0.510200023651,1.24930000305
427,-0.225100010633,-0.450166672468,-0.225250005722,-0.910149991512,-1.61109995842,2.05644989014
5898,0.331799983978,-3.34793329239,-1.24845004082,0.885200023651,0.520699977875,-0.447399973869
23365,0.0524999946356,-0.265866667032,0.992150068283,0.418549984694,1.98189997673,0.835800051689
6657,-0.233699992299,0.26890000701,-0.641850054264,1.12520003319,-1.00029993057,-1.32015001774
5054,0.931950032711,2.42423319817,-2.54250001907,-0.637449979782,-0.0106999874115,0.9429500103
3108,-1.14034998417,-0.467366665602,0.289950013161,0.0495000034571,-0.216399997473,3.20860004425
1950,-0.0873999893665,0.466266691685,1.97675001621,-0.639449954033,-2.18585014343,0.071850001812
351,-0.404949992895,0.0613666921854,-0.53955000639,0.127649992704,-0.649850010872,-0.871250033379
4846,-0.0493000000715,-1.10226666927,1.76944994926,-3.39424991608,-1.23689997196,-0.699499964714
1452,-0.633850038052,-1.4457000494,-0.177649989724,-0.350549966097,0.358999997377,-0.344850003719
4776,0.222499996424,-0.475266635418,-0.59635001421,0.641149997711,-0.498800009489,-0.666999995708
6908,-0.120499998331,-0.163700014353,0.502250015736,0.765599966049,-0.143249988556,0.47729998827
672,-0.196400001645,0.512799978256,-2.78159999847,-0.935949981213,-1.6576499939,-0.949100017548
5710,1.31155002117,0.302533328533,0.23685002327,-0.136649996042,0.257099986076,0.370700001717
2115,0.652500033379,0.147733360529,0.0330500006676,-0.494399994612,-0.494650006294,-1.54690003395
7015,0.132799997926,0.399800032377,-1.21845006943,-0.172699987888,0.126749992371,-0.999049961567
8726,0.327499985695,-0.0156333148479,2.16145014763,-0.160249978304,1.82929992676,-0.91455000639
2185,-0.393649995327,-0.128733366728,-1.00174999237,0.664999961853,-0.298799991608,-1.12919998169
3315,-0.279799997807,-0.0882666707039,0.1236500144,-0.758350014687,0.0523999929428,0.376649975777
5289,-0.313450008631,0.764899969101,-0.0254000127316,0.402700006962,-2.3111000061,-1.09955000877
868,0.244650006294,1.06970000267,-0.163749992847,1.35925006866,-1.53659999371,-0.441399991512
1677,-0.197499990463,0.102433353662,-0.154300004244,-0.283249974251,-0.66455000639,-0.579149961472
7043,0.305700004101,-0.611700057983,0.676500022411,0.377450019121,0.44135004282,-0.727949976921
5613,-0.602999985218,-0.158033326268,-0.562150001526,-0.3370000422,-1.1222499609,-0.798749983311
595,0.720200002193,0.0441333353519,1.09994995594,0.241950020194,0.950850009918,0.295249998569
4793,-1.66945004463,3.39663338661,4.70765018463,2.30145001411,-0.256449997425,-0.710099995136
2736,0.701200008392,3.43706679344,-1.39709997177,1.6140999794,-0.903750061989,-0.815950036049
5290,0.0719499886036,-0.566100001335,-0.523699998856,0.826550006866,-0.561850011349,-0.0640000030398
6194,-0.337249994278,-0.0641000121832,-0.725399971008,-0.498600006104,-1.02859997749,-0.121550008655
1676,0.218250006437,-0.0453333258629,-1.50419998169,0.549099981785,0.000199988484383,-0.319099992514
23512,0.0,-0.132866680622,-0.419550001621,0.424750000238,-2.24329996109,0.200699999928
148022,0.610199987888,-0.235033348203,0.298049986362,-0.879499971867,-0.92484998703,-1.37040007114
1906,0.151950001717,0.629233360291,0.124849997461,-0.465399980545,-0.298200011253,-0.196350008249
8878,0.22460000217,-0.0788666754961,-0.903999984264,0.141000002623,-0.204699993134,0.935449957848
3091,0.261349976063,-0.408700019121,-3.82080006599,-0.441650003195,0.290049999952,0.551750004292
5743,-0.565999984741,3.20293331146,0.823149979115,-1.9904499054,2.66984987259,1.23340010643
5321,0.0759999975562,-0.680633306503,-0.0711000040174,0.597500026226,-0.939399957657,-0.935299992561
4144,-0.110849998891,0.325533330441,-0.901300013065,-0.151299983263,0.475899994373,-0.763800024986
1981,0.137349963188,0.919700026512,-0.134000003338,-1.13870000839,1.20085000992,0.236250013113
695,0.893999993801,0.097733348608,1.31834995747,1.61680006981,0.773500025272,5.50154972076
10398,0.129450008273,-0.189033329487,-0.397350013256,0.754999995232,-0.738900005817,-0.338899999857
5708,0.566749989986,-0.136266678572,1.00714993477,-0.959300041199,-0.0458999872208,0.184599995613
1213,0.0236999988556,-0.323333352804,0.960350036621,0.0164999999106,-0.425049990416,-0.441550016403
226,0.781899988651,-0.309866666794,0.767899990082,-2.25554990768,0.910349965096,0.197250008583
6777,0.143349990249,0.25786665082,0.947650015354,0.770799994469,-0.157949998975,0.180799990892
2113,-0.0476000010967,0.587233364582,-0.842049956322,0.666049957275,0.109399989247,-0.270750015974
3329,0.470049977303,-1.30250000954,0.720350027084,-0.0498499982059,0.0900999978185,-1.76379990578
1050,-0.693849980831,0.676999986172,1.25475001335,1.0326499939,0.157100021839,-0.0811000168324
9491,0.520150005817,1.21616661549,-0.0622000098228,0.882049977779,-1.8859000206,-1.00600004196
22926,-1.5407999754,-0.350166648626,-1.42834997177,0.220700010657,-1.27499997616,-1.74255001545
5899,0.303949981928,0.141133308411,1.06445002556,-0.604949951172,1.39880001545,-2.08109998703
5467,0.161049991846,-0.297900021076,-0.827550053596,1.14010000229,1.4865000248,1.11494994164
6774,-0.51835000515,0.924466788769,0.627200007439,-0.562699973583,-0.727599978447,-3.54045009613
1788,0.131799995899,0.123466663063,0.268649995327,-0.118999958038,0.110550001264,-0.825600028038
5921,-1.27059996128,-0.197000026703,2.29010009766,0.425650000572,-0.334699988365,0.781949996948
5721,0.350299984217,-1.03086662292,-0.793849945068,-0.53979998827,0.321200013161,0.715300023556
2263,-0.488700032234,0.0154333347455,-0.743699967861,0.907700002193,-0.703249931335,-1.13580000401
808,0.193300008774,0.589999973774,0.984050035477,0.229599997401,-0.991899967194,0.543949961662
30001,-0.500050008297,3.065366745,-0.00675001740456,0.444150030613,1.08220005035,-0.101000010967
348,-0.0516499988735,-0.238433331251,-2.17610001564,0.347549974918,2.51279997826,-0.333400011063
30849,-0.261600017548,-0.875833392143,-0.406899929047,0.362399995327,-0.0667499899864,0.38560000062
1454,0.713349997997,0.912766695023,0.986549973488,-1.30654990673,-1.25220000744,-0.213699996471
6500,0.487300008535,-0.2731333673,0.878700017929,-0.0197999998927,2.31699991226,0.748300015926
5627,-0.071799993515,0.106866657734,1.66075003147,0.73584997654,2.67324995995,2.31669998169
5715,0.0427000075579,-0.8818333745,0.20039999485,0.356500029564,-0.262000024319,0.678650021553
4791,0.779049992561,3.23130011559,0.545950055122,1.20289993286,-1.68134999275,-0.735800027847
56924,-1.02429997921,0.653066694736,1.56335008144,-0.897899985313,1.24294996262,0.872249960899
2690,-0.437399983406,0.143366664648,-0.756349921227,2.78754997253,1.04719996452,-0.124549999833
1019,0.618149995804,0.722199976444,-0.361250013113,-1.20359992981,-0.0769500136375,-0.500349998474
51422,0.0239000022411,0.491266667843,1.07354998589,0.666200041771,0.274549990892,-0.199450001121
5788,0.344500005245,0.0469000041485,0.377700030804,0.716300010681,-0.0294499993324,0.182700008154
6709,-0.324750006199,0.352766692638,-0.812399983406,0.560249984264,0.969400048256,0.522249996662
1277,-0.669800043106,0.584466695786,-0.181300014257,0.216099977493,0.341900020838,0.167750000954
993,0.503600001335,0.269699990749,0.138500005007,0.569149971008,-0.650199949741,0.0580499768257
7157,0.317750006914,-3.36943364143,-0.543449997902,1.11485004425,-0.884949982166,-0.18900001049
1958,-0.00110000371933,0.730333328247,1.35084998608,0.0913000106812,-0.3492000103,-0.21914999187
4582,-1.21379995346,-0.0873666703701,-4.68284988403,0.0445500016212,0.363299965858,0.336350023746
9212,0.17230001092,-0.29390001297,-0.0114499926567,-0.350199997425,-0.111149996519,-1.06784999371
8440,-0.502699971199,-0.508599996567,-2.00569987297,-0.552349984646,0.606700003147,-0.684000015259
6790,-0.371799975634,-0.185833320022,-0.572499990463,-0.530900001526,1.04165005684,0.48140001297
8851,0.0408000051975,0.0188999921083,-0.165950000286,-0.419699966908,0.300450026989,-0.45710003376
2534,0.35514998436,0.0947666764259,0.0178999900818,-0.540350019932,-0.099849998951,-1.83289992809
4893,0.132800012827,-0.279033362865,-0.549049973488,-1.22625005245,0.0795999765396,-0.320999979973
665,0.374900013208,0.578566670418,1.35074996948,0.0349000021815,-0.32959997654,0.207500010729
4313,-0.203700006008,0.0466000139713,-0.206000000238,-0.36234998703,-1.57644999027,0.0869999974966
1022,0.430150002241,-0.61743336916,0.151999995112,0.392300009727,-0.231350004673,0.873500049114
5880,0.00964999198914,0.920966684818,0.17919999361,0.00244999676943,0.000199973583221,-0.730049967766
