rid,CPC005_A375_6H:BRD-A92670106-003-03-9:10,CPC005_A375_24H:BRD-A92670106-003-03-9:10,CPC005_A549_6H:BRD-A92670106-003-03-9:10,CPC005_A549_24H:BRD-A92670106-003-03-9:10,CPC005_HA1E_6H:BRD-A92670106-003-03-9:10,CPC005_HA1E_24H:BRD-A92670106-003-03-9:10,CPC005_HCC515_6H:BRD-A92670106-003-03-9:10,CPC005_HT29_6H:BRD-A92670106-003-03-9:10,CPC005_HT29_24H:BRD-A92670106-003-03-9:10,CPC005_MCF7_24H:BRD-A92670106-003-03-9:10,CPC005_MCF7_6H:BRD-A92670106-003-03-9:10,CPC005_PC3_6H:BRD-A92670106-003-03-9:10,CPC005_PC3_24H:BRD-A92670106-003-03-9:10,CPC005_VCAP_6H:BRD-A92670106-003-03-9:10,CPC005_VCAP_24H:BRD-A92670106-003-03-9:10,CPC011_A375_6H:BRD-A92670106-001-04-1:10,CPC011_A549_6H:BRD-A92670106-001-04-1:10,CPC011_A549_24H:BRD-A92670106-001-04-1:10,CPC011_HA1E_6H:BRD-A92670106-001-04-1:10,CPC011_HT29_6H:BRD-A92670106-001-04-1:10,CPC011_MCF7_6H:BRD-A92670106-001-04-1:10,CPC011_MCF7_24H:BRD-A92670106-001-04-1:10,CPC011_PC3_6H:BRD-A92670106-001-04-1:10,CPC011_PC3_24H:BRD-A92670106-001-04-1:10,CPC011_VCAP_6H:BRD-A92670106-001-04-1:10,CPC011_VCAP_24H:BRD-A92670106-001-04-1:10,CPD003_MCF7_6H:BRD-A92670106-003-04-7:10,CPD003_MCF7_24H:BRD-A92670106-003-04-7:10,CPD003_PC3_6H:BRD-A92670106-003-04-7:10,CPD003_PC3_24H:BRD-A92670106-003-04-7:10
5054,-0.0498495995998,-0.561527967453,0.362003922462,-0.67313092947,0.160500019789,0.208563297987,0.953349947929,0.242581918836,-0.969618856907,-0.721854627132,0.526679217815,-0.242143392563,-0.936863780022,-0.928381800652,0.554435014725,0.264916479588,-0.0780590325594,-1.90041315556,0.210899993777,1.00262618065,-0.215599998832,-0.500800013542,0.656126797199,0.882285714149,-0.200634494424,-0.309027045965,-0.116049997509,-0.151302695274,-0.45697748661,0.287100017071
3108,1.1407968998,-0.0171517133713,-0.0672940909863,1.03746962547,4.51835012436,0.00734633207321,1.17289996147,-0.499089390039,-0.0855222195387,-0.298142999411,0.0842390060425,-0.523915588856,-0.108031257987,0.833768188953,1.12350451946,0.0841796696186,-0.507073044777,0.157438576221,-0.397400021553,0.589327454567,0.739749968052,-0.859349966049,-1.31116724014,0.098552249372,-0.258931815624,0.213763490319,0.511749982834,-0.646548867226,0.0598515272141,1.11775004864
1950,0.620492935181,0.730889201164,-0.816581308842,0.554544329643,0.423399984837,0.811648011208,-0.138699993491,0.207535386086,0.122480355203,0.6396022439,0.0765275359154,-0.22017031908,0.692776858807,-0.40717253089,-0.394749164581,0.437971711159,0.406391382217,-0.402861922979,-0.00654999911785,-0.0326418876648,2.5109500885,-0.0768999904394,1.16703438759,0.116284832358,-0.196850195527,-0.174654722214,0.397249996662,0.418019741774,0.752392053604,1.04850006104
351,-1.07104146481,1.88356244564,-0.390467256308,0.971339225769,-1.35135006905,1.05910587311,1.5040999651,0.470784366131,-0.0235139392316,-0.314495921135,-0.434503942728,0.359236896038,-0.695029318333,0.74280333519,0.0453136824071,0.34579449892,-0.298470139503,0.0384863317013,-1.50170004368,-0.282061040401,-0.530900001526,0.287999987602,-0.141980975866,-0.483185827732,0.40260386467,0.0224477648735,-0.676949977875,0.885987997055,-0.133604258299,1.02664995193
4846,1.04387784004,0.243811517954,-0.93304848671,-0.011720309034,0.696550011635,0.0994333326817,-0.0216500163078,-0.719372689724,-0.240520015359,-0.759248137474,-0.750060975552,-0.199154809117,0.256014436483,0.372763603926,0.370852023363,0.705746173859,0.562632262707,0.180391654372,0.557600021362,0.349983841181,1.21554994583,-0.546900033951,0.210784852505,-0.0417579263449,1.19814360142,0.513673305511,-0.98140001297,-0.300933748484,-0.41945797205,-0.621399998665
1452,-1.88678348064,-1.86481904984,-1.11727631092,-1.55042529106,-2.71119976044,-0.736144900322,-0.40775001049,-0.411901056767,-1.32159650326,-1.04022657871,-1.04083037376,-1.46042275429,-0.250863850117,0.893419981003,-0.489271312952,0.0897919237614,-0.108193956316,0.0568490251899,-1.4429500103,1.41865491867,0.715600013733,-0.125450015068,-0.0706051066518,-0.247048765421,0.122265614569,0.346930384636,0.337750017643,-0.956921696663,-0.338288247585,-1.50094997883
4776,-0.255197644234,0.261440694332,-1.04240655899,0.519977748394,-0.124749995768,0.87323898077,-0.473049998283,-0.826964080334,0.638716101646,1.32222962379,-0.982025444508,0.334710210562,0.863602221012,-0.680991232395,-0.927791416645,0.744226574898,-0.256036818027,0.81038248539,-0.308600008488,-0.295879781246,1.75125002861,-0.299549996853,0.477522134781,-0.886553049088,-0.329662561417,-1.06159222126,-0.137600019574,0.925905406475,1.3334441185,3.10684990883
6908,0.737091302872,-0.466817736626,0.360662698746,-1.3927308321,-0.268499970436,-1.01729536057,0.455900013447,0.521851539612,0.0465669631958,0.273003309965,-0.366662830114,-0.44816544652,-0.19507612288,0.60556948185,-0.166343703866,-0.0603242330253,-0.0170340426266,0.0342624038458,-0.11534999311,1.45833945274,0.445849984884,0.480150014162,-0.775210797787,0.69387704134,0.565498828888,0.891062676907,1.14079999924,-1.07062220573,-0.663189172745,-1.39050006866
672,0.960314273834,-0.979612827301,-0.862770676613,-2.19661569595,-0.170899987221,-0.997300386429,0.147549986839,-0.604708015919,-0.194788634777,-0.550340414047,-0.517433345318,0.320729553699,0.858105063438,-0.609573304653,-0.306844502687,0.383460313082,-0.297342270613,0.280595839024,0.407399982214,0.507676303387,1.13374996185,0.49430000782,-0.0879840999842,0.808738052845,0.533898711205,0.740494072437,0.122850000858,0.117078140378,3.50647974014,-0.0322499983013
5710,-0.918410181999,-1.38918209076,0.305206120014,-1.1848641634,-0.489149987698,-1.55988359451,-0.188650012016,-1.51489365101,-1.38274478912,-0.662761926651,-0.216829821467,-0.173855736852,-0.996996760368,-0.277032285929,-0.641003489494,0.495856523514,1.06449079514,-0.213382691145,-0.307200014591,1.02857780457,-0.859549999237,-1.07270002365,0.590048968792,0.0129065215588,0.474961340427,0.554935753345,0.689899981022,-0.486990302801,-0.489393442869,-0.989650011063
2115,0.0170724391937,0.171592846513,0.00647427141666,-0.0827807635069,-0.373549997807,-0.589501440525,0.842899978161,0.902262687683,-0.386868417263,1.04531168938,1.16089093685,0.481274008751,-0.329660058022,-0.311947822571,0.62902867794,-0.432244449854,-0.218907639384,0.986148297787,-0.202600002289,0.556595027447,-0.418549984694,0.475050002337,0.520790338516,0.709798336029,-0.194240093231,-0.552761614323,4.84399986267,-0.436257839203,-0.273180365562,-0.756150007248
7015,1.8210105896,0.65616774559,-0.211122050881,-0.119303569198,-0.209399998188,-0.210988268256,-1.16515004635,-0.313366889954,0.358023732901,1.07604002953,-0.60404253006,0.375121057034,1.05574476719,-0.300997465849,0.792427301407,0.445733845234,-0.0290082246065,0.774314522743,-0.378049999475,-0.229941964149,1.22660005093,-0.408749997616,0.512093126774,-0.427009880543,-0.370043933392,-0.512414574623,0.0859000086784,0.391642153263,0.733786284924,2.11840009689
8726,-3.00513243675,0.263247132301,-1.00293278694,0.0213773399591,-0.0175999999046,-0.0101749151945,1.58729994297,-0.848778128624,-0.032590251416,-1.59134316444,-1.15732491016,0.750313341618,-0.581636965275,0.211093053222,0.884408533573,-0.0822127312422,-0.354948461056,0.532822549343,0.34739997983,0.490434288979,0.405950009823,0.591849982738,-0.00173458026256,0.870138287544,0.468818634748,-0.150186166167,-0.810099959373,-0.222660809755,-0.567782998085,0.778100013733
2185,0.122157990932,1.24209868908,-1.06475162506,0.978353857994,-0.352149993181,-0.199081420898,-0.337999999523,-0.394683837891,-0.0853698849678,1.64527320862,-0.19228926301,-0.482124507427,0.0568376332521,-0.69845199585,-0.716466724873,0.453018963337,-0.228894591331,0.00366365164518,-0.328999996185,-0.0690518319607,0.94395005703,0.345949977636,-0.48461869359,-1.15966749191,0.366992324591,-0.823439002037,-0.269450008869,0.465124040842,0.684511184692,1.50904989243
3315,0.474600255489,0.256664514542,0.271409094334,0.280580043793,0.22935000062,-0.102277003229,-0.531800031662,0.944707095623,0.292495548725,-0.177729636431,-0.0405321754515,0.109928071499,-1.10280799866,-0.668015897274,0.00845899991691,-2.76032686234,1.01531171799,-0.133140832186,-0.104250006378,0.971886456013,-2.64770007133,-0.539600014687,0.245031714439,0.165944308043,-0.444453299046,-0.521733045578,-1.60090005398,-0.509010195732,-1.38844871521,-1.57790005207
5289,-1.22827482224,-1.54519116879,-0.747956216335,-0.743063628674,0.0737499892712,-0.622039318085,-0.168700009584,-1.29505562782,-1.07294309139,-0.167198613286,-0.0488981977105,0.398339360952,-0.382896542549,0.121523462236,0.182960689068,0.547478497028,0.329318970442,-0.399448305368,-0.578400015831,0.502339363098,1.57045006752,0.745700001717,0.852662086487,-0.603656351566,-0.0921460315585,-0.0245947744697,0.147900000215,0.0284856744111,0.653829813004,-0.674199998379
868,0.0464944243431,0.862783432007,-0.592446923256,0.621145904064,0.0263999998569,0.121401444077,-0.570749998093,-0.132939383388,3.65129995346,2.62541174889,0.999310851097,0.911145448685,-0.570522785187,-0.538287639618,-0.981124103069,-0.214061126113,-0.895080804825,-0.284412384033,-0.470100015402,-0.519601345062,0.415250003338,-0.183699995279,1.2979080677,-0.126978322864,-0.639315187931,-0.735912263393,-0.658999979496,-0.144465953112,-0.0671335756779,0.195950016379
1677,0.0328480303288,-0.00931870937347,-0.38906031847,0.29609555006,-0.418400019407,-0.137672334909,0.772249996662,0.155074924231,-0.457537442446,1.39479768276,-0.0346456058323,-0.050842449069,0.265571773052,-0.339823246002,-0.527756094933,0.809333503246,0.0425055772066,0.201264053583,-0.1943000108,0.152688264847,1.6685500145,0.245199978352,-0.416806280613,0.12904240191,0.53188419342,-0.47574275732,0.145050019026,-0.808100223541,-0.203124389052,0.956649959087
7043,-0.634730815887,1.64076542854,-1.06446099281,1.76608502865,-0.399250000715,0.596875071526,0.634950041771,-1.39868605137,0.358992367983,-0.701707005501,-0.94382250309,-0.69702899456,-0.153639063239,-0.541770517826,-1.17198169231,-0.523858428001,-0.491228997707,0.0932572185993,-0.470100015402,0.0152029395103,1.48484992981,0.476200014353,0.00198640301824,-0.339662253857,0.274232894182,-0.525425434113,0.149799987674,-0.092216655612,1.11440229416,0.689150035381
5613,-0.664909005165,0.575882613659,-0.974751710892,0.49747851491,0.325899988413,1.09142029285,-0.48480001092,-0.202080518007,-0.0886499509215,0.238705039024,-0.821117520332,0.337494522333,1.18838763237,-0.118189066648,-0.904697537422,0.400033831596,-0.616097927094,-0.193512946367,-0.472950011492,-0.842182159424,0.845899999142,0.841449975967,0.575732409954,-0.483374804258,0.148035392165,-0.796408057213,0.223350003362,0.272533655167,0.475546598434,0.820349991322
595,-0.209738910198,-0.64738380909,0.375145018101,-0.537941753864,-0.00190001726151,-0.142767310143,0.352649986744,0.35136666894,-0.355039864779,-3.6711666584,-0.568180441856,-0.533041059971,-0.330896943808,1.87210631371,-0.377187520266,-0.32094502449,-0.635049939156,-0.0627767294645,1.52880001068,2.26904916763,0.0951499938965,-0.319650024176,0.264061182737,0.276773154736,0.386669635773,-0.0321247763932,-0.0790500044823,-0.706292331219,-0.864669203758,-1.88220000267
4793,0.0608597099781,-1.57971715927,0.436925560236,-0.311401277781,-0.305750012398,-0.137500718236,-0.399549990892,1.00772488117,-0.444960087538,-1.029271245,0.483547657728,0.138508781791,-1.84696733952,-0.539449989796,0.315133869648,0.427324593067,0.460637152195,-0.766775488853,-0.7445499897,1.56268894672,1.87064993382,-0.234300002456,0.861570000648,-0.00715665519238,-0.211357355118,-0.051750279963,0.0749500021338,-0.941303670406,2.40866327286,0.667199969292
2736,-0.279992282391,1.20717859268,0.0189863741398,0.819789886475,-0.632450044155,1.01979625225,-0.79675000906,-0.0218362361193,-0.676703929901,1.38371825218,-0.452284008265,-0.323594123125,-0.646270751953,-0.5358979702,-1.03288948536,0.164567545056,-0.744752407074,-0.269537001848,-0.0865499898791,-0.250634670258,1.21110010147,0.0986999869347,0.6005885005,-0.383131206036,-0.0760999768972,-0.267172425985,-0.841600000858,0.503017544746,0.835728287697,1.68720006943
5290,0.11078928411,2.34830141068,-0.667122960091,1.80562996864,-0.21565002203,0.809439063072,-0.330349981785,-0.758780062199,0.548195421696,1.5096282959,-0.198422208428,0.240279227495,1.06838953495,-0.474993288517,-0.490658998489,0.0982839465141,-0.697175979614,0.436506271362,-0.145399987698,-0.791956067085,-0.0277499854565,-0.816300034523,-0.413026988506,-0.861193060875,-0.306950181723,-0.553562223911,-0.236899986863,0.3696372509,-0.516455888748,3.19740009308
6194,-0.131073415279,-0.000225995798246,-0.663675427437,0.280551224947,-0.316000014544,1.61772465706,-0.578400015831,-0.115988776088,0.0,-0.00614444166422,0.0695891082287,0.652134239674,-0.283431708813,0.211979299784,0.00046082152403,-0.314016312361,0.000185944489203,0.225796878338,0.00065000000177,0.145835489035,-2.89865016937,0.835650026798,0.650842785835,0.404079914093,-0.716545760632,0.153411835432,0.668349981308,-0.602584242821,-1.32285284996,0.971050024033
1676,-2.36195969582,0.768481075764,-1.18001294136,1.56760275364,-0.0462499856949,0.844480097294,-0.311300039291,-0.510175466537,-0.119263321161,0.834255695343,-0.495731979609,-0.64684844017,-0.188145622611,-0.679170072079,-1.30613338947,-1.7721965313,-0.503760635853,0.00303621124476,-0.808250010014,-0.624251782894,-4.80359983444,0.0670000016689,-0.640280365944,-0.905590653419,0.442495256662,-0.879599332809,-1.54194998741,1.36593198776,1.05356621742,1.87275004387
23512,0.369498819113,0.109158456326,0.984790444374,-0.469523966312,0.787750005722,-0.360500752926,1.71530008316,0.047161474824,-0.363752782345,-2.34451746941,0.0601593405008,-1.00705015659,-0.725157439709,0.815747261047,-0.591374278069,0.155840307474,0.204342186451,0.293935120106,-0.0126499980688,-2.94893693924,0.024699985981,0.537750005722,0.34960269928,0.886981606483,0.812732100487,0.110400393605,-0.602100014687,-0.753071069717,1.39304971695,-0.680849969387
148022,0.419081002474,-0.23940128088,0.164163440466,1.3281801939,0.818800032139,0.719829440117,1.12630009651,0.513518333435,0.664163768291,-1.68663477898,0.894714355469,1.05945825577,-0.818444132805,0.530379533768,0.145168870687,-0.863288938999,-0.0197937786579,0.940227627754,0.176599994302,0.500293493271,0.619249999523,-0.512049973011,0.595358490944,0.690367698669,-0.514009654522,0.294508874416,0.445999979973,-0.51373064518,-0.146377116442,-1.28644990921
1906,-0.87287145853,0.489762783051,0.0661513805389,0.845139443874,0.312099993229,0.504461109638,-1.00099992752,0.129205882549,0.34687563777,1.54076051712,-0.226945444942,0.48941630125,1.33629369736,-0.369749873877,-0.373719334602,0.252545714378,-0.00837427377701,-2.81837940216,-0.933200001717,-0.762357473373,0.4700999856,-0.396899998188,0.75184571743,-1.08200991154,0.662365198135,-1.21031737328,-0.162400007248,-0.229227736592,1.01707530022,1.12180006504
8878,-2.11235237122,-0.862882018089,0.68085116148,-1.33342075348,-1.68215000629,-0.911514997482,0.730949997902,-1.0015027523,-0.187194377184,-0.841554224491,-0.286438703537,-0.593909740448,-2.78707456589,0.273354262114,-0.350715875626,0.262301534414,-0.0907290652394,0.386465728283,-0.452849984169,0.595806241035,-0.0991999953985,0.10869999975,-0.283205986023,0.429338991642,0.371007829905,0.477544218302,0.590250015259,-0.39745080471,-1.1156693697,-1.86995005608
3091,-0.555829048157,-1.21529352665,-0.225431531668,-2.04895806313,0.132349982858,-1.86198949814,-0.127800002694,-0.627771615982,-0.127077907324,-0.252643615007,0.176826193929,0.163094997406,0.508443951607,0.143824204803,-1.42556977272,-0.19829839468,0.0950325578451,-0.432914048433,-0.563849925995,-2.39315104485,-0.278200000525,1.0039999485,-0.603091716766,-0.325704246759,0.835928738117,-0.111880898476,0.117700003088,0.0866944938898,-1.03255188465,0.320449978113
5743,3.14506316185,2.03027534485,-0.276615798473,-0.926155507565,-0.0856000036001,-0.0840413495898,0.121799997985,-0.747604727745,0.121079571545,0.928997337818,0.0353752821684,0.036921851337,0.500023782253,-0.115059055388,0.886559844017,-0.281250506639,1.00352787971,-0.465512663126,0.122549980879,0.644448280334,0.498050034046,-0.638999998569,1.4220764637,0.399803698063,-0.756243824959,-0.354972362518,-0.089649990201,0.710962891579,0.268930792809,1.96789991856
5321,-0.429709851742,2.23640584946,-1.1415541172,1.17427825928,-0.143150031567,0.220421984792,-1.37444996834,-0.0263767167926,0.424858659506,1.31305587292,0.27094078064,-0.439371883869,0.915410935879,-0.558743059635,-0.408390820026,0.309344619513,-0.777114868164,0.245350629091,-0.713249981403,-1.02667880058,-0.194799989462,-0.344999969006,-0.217178747058,-1.83706927299,0.453283369541,-0.382908403873,-0.50720000267,0.82881462574,0.134020492435,2.58480000496
4144,-5.23040676117,1.21266806126,0.0333171337843,-0.561386823654,0.163199990988,-0.186116755009,-0.077099993825,0.529050409794,-0.156496569514,0.469026625156,0.560091257095,0.588970541954,1.21194589138,-1.05333399773,-0.990843653679,0.566408574581,0.556354403496,0.87552946806,-0.0568000078201,1.0421807766,-0.296949982643,-0.459900021553,-0.203184008598,-0.83074259758,0.951383829117,-0.256779909134,-0.657199978828,0.27045571804,-0.856949031353,0.355899989605
1981,-0.217700585723,0.845608592033,0.560409367085,-0.0785683989525,-0.49715000391,0.368679463863,0.0885000005364,1.03932869434,-0.413658499718,-1.30583238602,0.180226236582,0.307349085808,-1.49974250793,0.848617434502,-0.186293289065,-0.332514315844,0.424795717001,0.405114889145,1.26510000229,1.24716889858,0.524649977684,-1.51649999619,1.22918772697,-0.262639224529,-0.173973858356,0.280811220407,-0.341949999332,0.0542889088392,-0.191173523664,-0.674049973488
695,-0.011962890625,-1.19391870499,0.0140684321523,0.0974438712001,-0.903699994087,0.537730932236,0.296600013971,-0.0973884984851,0.670365691185,-3.15279459953,-1.50024735928,-0.616893231869,0.614528775215,-0.323341876268,-1.2927685976,-0.210071727633,-0.0247240439057,-0.531512141228,-0.524450004101,-1.27367305756,2.1794500351,0.105049997568,0.500018000603,-0.145335435867,0.373420119286,0.666339695454,0.434549987316,0.747843980789,1.18809103966,0.915700018406
10398,-0.605550706387,0.626793622971,-0.945165276527,0.170428067446,0.0886999964714,-1.25342297554,-1.12249994278,0.04517718032,0.438231885433,1.37819635868,-0.583280682564,0.273766428232,0.243969514966,-1.10440075397,-0.862862229347,1.03147101402,-0.556441962719,0.110918387771,0.27500000596,-0.435997784138,0.909249961376,0.314599990845,-0.29397174716,0.252516448498,0.438347190619,-0.478296846151,-0.230099990964,0.664663314819,0.748286724091,0.0398499965668
5708,0.839230775833,1.95563673973,1.47257065773,1.50445377827,0.262050002813,1.37865185738,-2.56010007858,-0.428334146738,0.270088255405,0.359819412231,0.388587236404,-2.65684008598,0.000490568578243,-0.90621984005,0.181354686618,-0.0401826500893,-1.32770395279,0.22425635159,0.338550001383,-0.281447887421,-1.13164997101,-3.15394997597,-0.0989543125033,0.281652599573,0.57279253006,-0.621834218502,0.145799994469,-0.279809355736,0.611872196198,0.338250011206
1213,-0.609065294266,0.452481746674,1.40704083443,0.692006111145,-0.131349995732,0.494475334883,0.657850027084,1.56307113171,0.403710544109,-1.37356054783,0.644717931747,-1.07165646553,-1.03627610207,0.786117434502,0.483701020479,0.129748284817,-0.439095109701,-0.145868808031,0.0594999939203,0.974152684212,-0.0298500061035,-0.10514998436,-0.103133812547,0.357694745064,-0.604659318924,0.515278041363,-0.423799991608,-0.27024269104,-0.624379754066,-1.63884997368
226,-0.319132953882,0.0190864391625,1.36199116707,-0.929188370705,-0.668549954891,-0.0813736766577,1.16859996319,0.402548253536,-0.315442860126,-1.48050355911,-0.16289049387,-0.113232254982,-1.06235551834,-0.170035392046,-0.317558854818,-0.586941838264,0.0475566387177,0.736041426659,0.841099977493,0.479110270739,0.572800040245,0.307850003242,0.405193328857,0.715223371983,0.714656889439,0.223091542721,0.569350004196,-0.34273609519,-0.640725433826,-1.23609995842
6777,-1.12799859047,-1.06628119946,0.37415227294,-0.254358410835,-0.814949989319,0.227250784636,0.53075003624,-1.56515145302,0.369534641504,-2.09437036514,-0.436961650848,2.0826728344,-0.630494296551,-0.18982180953,0.841198861599,-0.0703105330467,-0.754895925522,-0.941175580025,-0.82080000639,0.827265918255,1.07614994049,0.372000008821,0.731965124607,-0.246463283896,0.522870779037,-0.515726149082,0.347499996424,0.0593535155058,0.0830621570349,0.0424500107765
2113,-0.669783651829,0.0159425307065,-1.22946453094,0.0416097939014,0.747500002384,0.129258990288,-0.826099991798,0.853187263012,-0.267629176378,1.75741815567,0.180436044931,-0.468172430992,-0.600065350533,-0.201530560851,-0.679961025715,-0.130207538605,-0.564377605915,-0.051552131772,-0.119350001216,0.289744615555,1.01419997215,0.503899991512,0.126303911209,0.281378865242,0.140159279108,-0.559373021126,0.0122499987483,0.394875705242,0.905233979225,-0.0175999999046
