rid,RAD001_A549_6H:BRD-K45681478-001-10-1:10,RAD001_A549_6H:BRD-K45681478-001-10-1:3.3333,RAD001_A549_6H:BRD-K45681478-001-10-1:1.1111,RAD001_A549_6H:BRD-K45681478-001-10-1:0.3704,RAD001_A549_6H:BRD-K45681478-001-10-1:0.1235,RAD001_A549_6H:BRD-K45681478-001-10-1:0.0412,RAD001_A549_6H:BRD-K45681478-001-10-1:0.0137,RAD001_A549_6H:BRD-K45681478-001-10-1:0.0046,RAD001_A549_6H:BRD-K45681478-001-10-1:0.0015,RAD001_HCC515_6H:BRD-K45681478-001-10-1:10,RAD001_HCC515_6H:BRD-K45681478-001-10-1:3.3333,RAD001_HCC515_6H:BRD-K45681478-001-10-1:1.1111,RAD001_HCC515_6H:BRD-K45681478-001-10-1:0.3704,RAD001_HCC515_6H:BRD-K45681478-001-10-1:0.1235,RAD001_HCC515_6H:BRD-K45681478-001-10-1:0.0412,RAD001_HCC515_6H:BRD-K45681478-001-10-1:0.0137,RAD001_HCC515_6H:BRD-K45681478-001-10-1:0.0046,RAD001_HCC515_6H:BRD-K45681478-001-10-1:0.0015,RAD001_MCF7_6H:BRD-K45681478-001-10-1:10,RAD001_MCF7_6H:BRD-K45681478-001-10-1:3.3333,RAD001_MCF7_6H:BRD-K45681478-001-10-1:1.1111,RAD001_MCF7_6H:BRD-K45681478-001-10-1:0.3704,RAD001_MCF7_6H:BRD-K45681478-001-10-1:0.1235,RAD001_MCF7_6H:BRD-K45681478-001-10-1:0.0412,RAD001_MCF7_6H:BRD-K45681478-001-10-1:0.0137,RAD001_MCF7_6H:BRD-K45681478-001-10-1:0.0046,RAD001_MCF7_6H:BRD-K45681478-001-10-1:0.0015,RAD001_MCF7_24H:BRD-K45681478-001-10-1:10,RAD001_MCF7_24H:BRD-K45681478-001-10-1:3.3333,RAD001_MCF7_24H:BRD-K45681478-001-10-1:1.1111,RAD001_MCF7_24H:BRD-K45681478-001-10-1:0.3704,RAD001_MCF7_24H:BRD-K45681478-001-10-1:0.1235,RAD001_MCF7_24H:BRD-K45681478-001-10-1:0.0412,RAD001_MCF7_24H:BRD-K45681478-001-10-1:0.0137,RAD001_MCF7_24H:BRD-K45681478-001-10-1:0.0046,RAD001_MCF7_24H:BRD-K45681478-001-10-1:0.0015,RAD001_PC3_6H:BRD-K45681478-001-10-1:10,RAD001_PC3_6H:BRD-K45681478-001-10-1:3.3333,RAD001_PC3_6H:BRD-K45681478-001-10-1:1.1111,RAD001_PC3_6H:BRD-K45681478-001-10-1:0.3704,RAD001_PC3_6H:BRD-K45681478-001-10-1:0.1235,RAD001_PC3_6H:BRD-K45681478-001-10-1:0.0412,RAD001_PC3_6H:BRD-K45681478-001-10-1:0.0137,RAD001_PC3_6H:BRD-K45681478-001-10-1:0.0046,RAD001_PC3_6H:BRD-K45681478-001-10-1:0.0015,RAD001_PC3_24H:BRD-K45681478-001-10-1:10,RAD001_PC3_24H:BRD-K45681478-001-10-1:3.3333,RAD001_PC3_24H:BRD-K45681478-001-10-1:1.1111,RAD001_PC3_24H:BRD-K45681478-001-10-1:0.3704,RAD001_PC3_24H:BRD-K45681478-001-10-1:0.1235,RAD001_PC3_24H:BRD-K45681478-001-10-1:0.0412,RAD001_PC3_24H:BRD-K45681478-001-10-1:0.0137,RAD001_PC3_24H:BRD-K45681478-001-10-1:0.0046,RAD001_PC3_24H:BRD-K45681478-001-10-1:0.0015
5720,-1.18352627754,-0.706108152866,0.0344085693359,-0.913391113281,0.0433558411896,-1.4048037529,-0.764561057091,-1.01873612404,-1.22006618977,-0.583886146545,-0.894548475742,-0.690235495567,-0.212934747338,-0.259360998869,0.351449012756,-0.143680170178,-0.462714672089,0.414180338383,-0.497299969196,-1.58870005608,-0.61234998703,0.0966999977827,0.319400012493,-0.665899991989,0.109950006008,-0.403349995613,-1.93079996109,0.578599989414,0.21590000391,0.272500008345,0.272500008345,0.810199975967,-0.975399971008,1.24230003357,0.335799992085,0.634999990463,0.45300000906,-0.852100014687,0.347000002861,-0.0366999991238,-0.229799985886,-0.722949981689,-1.07819998264,-1.04600000381,0.0314500331879,0.0307999998331,-0.884000003338,-0.195600003004,-1.53269994259,-2.37350010872,0.148399993777,0.716700017452,-1.00279998779,-0.339800000191
466,0.188062727451,0.279246896505,0.378021001816,0.41140678525,0.342920005322,-0.0861124992371,0.333335459232,-0.200800254941,0.180747210979,-0.820231795311,-1.59787595272,0.437376588583,-0.673693060875,-0.547290802002,-0.280795991421,-0.130168393254,0.296005308628,-0.273900717497,-0.0245999991894,-0.455950021744,-0.191900014877,-0.647000014782,-0.841050028801,-1.22815001011,-0.488499999046,-1.08099997044,-1.20299994946,1.11720001698,-0.608600020409,0.226799994707,0.273799985647,0.337300002575,-0.521399974823,-0.0548000000417,-0.41060000658,-0.674499988556,0.110850006342,-1.59415006638,-1.35294997692,-0.93465000391,-0.420899987221,-0.88195002079,-0.69470000267,-1.92960000038,-1.04279994965,0.495700001717,-0.608900010586,0.784799993038,0.624000012875,0.0465000011027,0.561200022697,-0.0476000010967,-0.285400003195,-0.165299996734
6009,-0.718969345093,-0.42370569706,-0.580158531666,-0.00685349106789,-0.796161651611,-0.588934779167,-1.36687088013,-0.456103742123,-0.252640753984,0.0621850192547,-0.987288653851,1.29268062115,-0.785292387009,-0.498900681734,0.0197466686368,-0.15849904716,-0.444618195295,0.341837882996,-0.329400002956,-0.718699991703,0.538500010967,-2.02789998055,-0.188499987125,-1.27139997482,0.677049994469,0.160400003195,-1.28425002098,0.944999992847,0.37160000205,0.944999992847,-1.17239999771,0.524500012398,-1.83329999447,0.612999975681,-0.517199993134,-0.709299981594,-0.180000007153,-0.88615000248,-0.113949999213,-0.367599993944,0.42974999547,-1.35544991493,-0.337249994278,-1.84649991989,-0.38299998641,-1.61899995804,-1.01960003376,-0.295199990273,0.074500001967,-1.19130003452,-0.674499988556,-1.92960000038,1.11020004749,0.54129999876
2309,-0.0702601522207,0.422758758068,-1.25594675541,-0.0725959092379,0.606632351875,0.0181497037411,-0.529519200325,-0.172286406159,-0.35769701004,0.151380777359,0.0897361561656,0.113443933427,-0.464916288853,0.696459770203,-0.623313605785,-1.11504745483,-0.614870429039,-1.46828556061,-0.0559000074863,1.07010006905,0.313300013542,-0.436399996281,0.198249995708,-0.129950016737,-0.806850016117,-1.04534995556,-2.63030004501,1.28600001335,0.394800007343,-0.536800026894,0.740299999714,1.40470004082,-0.600600004196,-1.0746999979,-1.25919997692,0.331800013781,0.310249984264,0.302949994802,0.550449967384,1.7947999239,0.984549999237,-0.325299978256,-0.448049992323,-0.398850023746,0.305700004101,0.513899981976,0.139200001955,1.94319999218,-0.23749999702,-0.157900005579,0.513899981976,-0.4837000072,1.28559994698,0.76130002737
387,-0.210624009371,-0.110000655055,-0.67328119278,-0.594678938389,-0.455720633268,-0.971819996834,-0.76753526926,-1.98531198502,-0.07044044137,-0.798361122608,-0.174651861191,0.471086204052,-0.672263741493,0.328509092331,0.640426516533,0.341853141785,0.184672191739,1.33606433868,-0.127650007606,-0.0318000018597,-0.070000000298,-1.0123000145,0.692700028419,-0.672749996185,-0.33164998889,-0.748950004578,-0.850300014019,0.867699980736,0.670700013638,-0.344000011683,-0.266200006008,0.750500023365,-0.856199979782,0.648699998856,-1.44319999218,0.666599988937,-0.0102500021458,-0.251150012016,0.175899997354,0.628499984741,-0.0778500139713,0.260250002146,0.503749966621,-0.08394998312,0.230250000954,-0.56819999218,-0.790400028229,-0.166500002146,-1.82239997387,-2.55949997902,-0.0615999996662,-1.45589995384,1.27670001984,0.208299994469
3553,-0.397999763489,0.0548471659422,-0.377333879471,0.0311749055982,-0.814519703388,-0.125441879034,-0.711900234222,0.755969882011,0.128194779158,-0.554495513439,-0.287256360054,-0.984119713306,1.18635046482,0.811721324921,-0.552290439606,-0.753422319889,1.2533570528,-0.199509710073,0.460400015116,-0.167600005865,-0.281450003386,0.675599992275,1.94039988518,-0.0395499914885,0.148549973965,2.26374983788,3.49659991264,0.368499994278,0.860499978065,0.314099997282,-0.104500003159,0.217199996114,1.93009996414,-0.49509999156,0.721800029278,0.786599993706,-2.65179991722,-0.788049995899,-0.0719000101089,0.970050036907,-0.0831499993801,-0.670549988747,-0.403750002384,-0.840549945831,-2.34459996223,-1.37999999523,-1.88890004158,0.203299999237,-0.347699999809,-0.400599986315,-0.971300005913,-1.30859994888,-1.45060002804,-0.28749999404
427,0.3848926723,-0.886522591114,-0.230583488941,0.407686412334,0.169154673815,-0.0608549714088,-0.229600250721,-0.00477008521557,-0.799989104271,-0.450205147266,-0.603671431541,0.244978189468,-1.16898310184,0.48335903883,-0.515171766281,-0.303028434515,-2.06781101227,0.16057279706,-0.0972499996424,-1.01950001717,-0.0268999934196,-1.00010001659,-1.80060005188,0.0991000011563,-0.486100018024,0.847699999809,-1.74140000343,0.687799990177,0.655300021172,0.391999989748,0.942600011826,0.0,0.27689999342,0.513400018215,-2.18000006676,-2.42560005188,-0.380050003529,0.148600012064,0.0775999873877,-0.182649984956,0.143649995327,-1.39949989319,0.353199958801,0.926550030708,0.201600000262,1.72510004044,1.72510004044,0.106399998069,1.63960003853,-0.118799999356,1.4960000515,1.90429997444,0.546700000763,1.63750004768
5898,0.460273951292,0.370123744011,0.193378090858,-0.0612248331308,0.134454354644,0.134356081486,0.315976679325,-0.180094972253,-0.0113459713757,-1.26475381851,0.1176347211,0.648605108261,-0.268646121025,-1.08332931995,-0.271897286177,-0.565888762474,0.679659485817,-0.454345524311,-0.0509499907494,0.285500019789,-0.845449984074,-0.0798000022769,-0.0682999789715,-0.114449977875,0.598649978638,-0.0811000019312,-0.00320000015199,1.00829994678,1.59909999371,-0.0657000020146,-0.11969999969,1.91649997234,-3.66510009766,-0.199799999595,0.773500025272,-1.33580005169,-0.194900006056,0.158500000834,0.323249995708,-0.702800035477,-0.108000002801,-0.0799499973655,0.21384999156,0.291900008917,-0.211699992418,0.580900013447,-0.798799991608,0.446200013161,-0.712499976158,-0.459100008011,-1.90849995613,-2.81830000877,-0.459100008011,-0.149700000882
23365,0.160244256258,1.22770190239,0.418613940477,-0.462360501289,0.807756304741,-0.650031864643,0.783230543137,1.24756658077,0.992754399776,0.0440470799804,-0.408330023289,1.21283710003,-0.559210419655,-0.513627588749,0.0339948162436,0.978701889515,1.21327066422,2.91320490837,1.6222499609,1.14884996414,0.39485001564,-0.256500005722,-0.475400030613,1.06640005112,0.738999962807,2.58360004425,-0.944249987602,0.416200011969,-0.193700000644,1.09710001945,1.39470005035,0.630299985409,-1.07290005684,0.48449999094,0.716400027275,0.0623000003397,-0.691649973392,-0.142549991608,1.11784994602,-0.117150001228,0.627250015736,0.107449993491,-0.73659992218,0.24905000627,0.139199972153,0.427599996328,-0.973200023174,1.12569999695,0.427599996328,0.832499980927,0.384000003338,0.427599996328,-0.064099997282,0.0482000000775
6657,0.880533695221,0.390850782394,0.174372464418,1.41319108009,-0.959272384644,-0.199290782213,-0.352502346039,1.63036358356,0.421033114195,-0.903261840343,-0.41522449255,0.464462727308,-0.342783987522,-0.219621509314,0.175254955888,-0.293008267879,-0.6397356987,-0.624527394772,-0.842999994755,-0.351350009441,-0.190649986267,-0.283199995756,1.24415004253,-0.514250040054,0.45174998045,0.075049996376,2.91919994354,-0.488700002432,1.2826000452,-0.461899995804,-0.478599995375,0.279599994421,1.25779998302,0.616900026798,1.94309997559,1.79120004177,1.04414999485,-0.481499999762,-0.331250011921,0.244750007987,0.235400006175,0.930150032043,-0.277499973774,0.912349998951,1.45449995995,-0.889800012112,0.246399998665,-1.02460002899,1.37839996815,0.525900006294,-0.37239998579,-0.65340000391,-0.37239998579,-0.674499988556
