rid,CPC014_A375_6H:BRD-A80574334-001-01-9:10,CPC014_A549_6H:BRD-A80574334-001-01-9:10,CPC014_A549_24H:BRD-A80574334-001-01-9:10,CPC014_ASC_24H:BRD-A80574334-001-01-9:10,CPC014_HA1E_6H:BRD-A80574334-001-01-9:10,CPC014_HCC515_6H:BRD-A80574334-001-01-9:10,CPC014_HEPG2_6H:BRD-A80574334-001-01-9:10,CPC014_HT29_6H:BRD-A80574334-001-01-9:10,CPC014_MCF7_6H:BRD-A80574334-001-01-9:10,CPC014_MCF7_24H:BRD-A80574334-001-01-9:10,CPC014_NEU_24H:BRD-A80574334-001-01-9:10,CPC014_NPC_24H:BRD-A80574334-001-01-9:10,CPC014_PC3_6H:BRD-A80574334-001-01-9:10,CPC014_PC3_24H:BRD-A80574334-001-01-9:10,CPC014_PHH_24H:BRD-A80574334-001-01-9:10,CPC014_SKB_24H:BRD-A80574334-001-01-9:10,CPC014_VCAP_6H:BRD-A80574334-001-01-9:10,CPC014_VCAP_24H:BRD-A80574334-001-01-9:10
5720,0.483819097281,0.349229961634,-2.50234985352,0.077799975872,-0.83552390337,0.868729710579,-2.50020003319,1.0512342453,-0.0567706972361,-1.22884774208,1.88800001144,7.64765501022,0.723959565163,0.610499680042,1.46818745136,-0.214798003435,0.152226001024,1.04714918137
466,-0.0780860036612,-0.22752559185,-0.255999982357,-0.137700006366,0.687221765518,1.70405423641,0.0566999986768,-0.139911770821,-0.429853081703,-0.470551431179,0.113600000739,-1.3981616497,-0.303841233253,-0.736290633678,-0.267303586006,-1.19536042213,0.551098048687,-3.06945180893
6009,-0.416651248932,-0.462972134352,-0.791800022125,1.14700007439,0.384891986847,1.1551091671,-0.864400029182,0.143140017986,-0.0844285786152,-0.549971222878,-0.235100001097,-1.88544440269,-0.822412073612,-0.102433949709,-2.97947740555,-0.914426922798,0.183320909739,-0.560729444027
2309,-0.307358801365,-0.0948731228709,-0.574949979782,0.157949998975,-1.0528126955,-0.258985489607,-0.193100005388,-0.463335603476,-0.156404033303,0.517779529095,0.105099998415,-0.563961565495,-0.671993494034,0.931991755962,0.0877067148685,-0.63819038868,-0.630819797516,-0.053484544158
387,-0.559298872948,0.0919279754162,-0.475050002337,1.7282999754,0.557422399521,0.0866835415363,-1.3859000206,0.132885307074,-0.375015169382,-0.127147480845,1.32389998436,0.469241708517,-0.157948344946,0.735831856728,0.63538146019,-2.17173171043,-0.456233769655,1.72553646564
3553,-0.436736166477,-0.799426317215,0.767850041389,-0.222599998116,-0.535146176815,-1.3666009903,0.657549977303,-0.759478747845,-0.117030382156,1.78362679482,-0.716899991035,-1.05093741417,0.136574596167,-0.193070724607,0.426372051239,3.13284349442,-0.612520813942,-0.671627104282
427,-0.318343997002,-0.670409142971,0.357100009918,-0.0825499966741,0.37110260129,1.59789657593,-0.275949984789,0.151359707117,-0.114113345742,0.510173141956,0.303200006485,1.41202008724,-0.232424154878,-1.95187342167,-0.327837467194,-1.80894804001,0.372112542391,-0.947873353958
5898,-0.199022233486,-2.38616418839,0.561550021172,-1.23339998722,0.0919924974442,0.467511892319,-0.124300003052,-1.06055498123,-0.552430093288,-0.626276314259,-0.253600001335,-0.821136772633,0.0594595819712,-2.41880583763,-0.970209062099,0.210721760988,-1.22235691547,-1.41160333157
23365,-0.769885480404,3.32124876976,0.778100013733,-0.870350003242,0.725001692772,0.0101755857468,-0.678349971771,-0.343621850014,-0.869243264198,-0.246437221766,-1.20260000229,2.55481338501,-0.492637217045,-0.128935188055,1.83797752857,-1.34785926342,-0.561895132065,-0.502605855465
6657,0.356287300587,-0.291948288679,0.0573999881744,-1.23160004616,-0.75603556633,0.755069077015,1.46994996071,-0.331688463688,-0.164764806628,2.0607624054,0.467599987984,-1.41021513939,0.969804048538,-0.382588535547,1.5885181427,4.17174863815,0.330825448036,-0.459113657475
5054,-0.250413626432,-1.21730220318,-0.890799939632,0.363350003958,1.02342450619,-0.0858284235001,-1.01884996891,0.61534434557,1.31472706795,1.36016392708,-0.499799996614,-3.24298906326,-0.854692399502,-1.09427082539,-1.67093145847,-1.30100727081,-0.278144419193,-0.00414301455021
3108,0.0293187871575,0.289135247469,1.40059995651,2.56080007553,-0.782394051552,0.0517113357782,-0.096549987793,0.0732752084732,-0.868557989597,-0.158902347088,-1.31589996815,-0.300315916538,-0.796586930752,-0.749898076057,-0.338709503412,0.260309070349,0.336636483669,-0.573023855686
1950,0.291553705931,0.135815054178,2.2242000103,-0.232949987054,0.494634687901,0.400078415871,1.00559997559,0.965524554253,0.545413315296,3.38418340683,2.0583999157,-0.730093121529,3.94491744041,0.106362625957,0.391774475574,3.04666137695,0.700792789459,0.51947760582
351,1.15273821354,-0.393712997437,-1.08454990387,-0.678550004959,-1.03840684891,-0.155054181814,1.11615002155,-0.152316853404,1.29356205463,1.42495346069,-0.000699999975041,-4.17266750336,-0.174505069852,-0.7145870924,-2.01671051979,-0.584487617016,-0.0802139788866,-0.242435753345
