rid,CPC003_HA1E_6H:BRD-K73290745-003-01-8:10,CPC003_HA1E_24H:BRD-K73290745-003-01-8:10,CPC003_HCC515_6H:BRD-K73290745-003-01-8:10,CPC003_HCC515_24H:BRD-K73290745-003-01-8:10,CPC003_PC3_6H:BRD-K73290745-003-01-8:10,CPC003_PC3_24H:BRD-K73290745-003-01-8:10,CPC003_VCAP_6H:BRD-K73290745-003-01-8:10,CPC003_VCAP_24H:BRD-K73290745-003-01-8:10,CPC018_A375_6H:BRD-K73290745-003-01-8:10,CPC018_A549_6H:BRD-K73290745-003-01-8:10,CPC018_A549_24H:BRD-K73290745-003-01-8:10,CPC018_ASC_24H:BRD-K73290745-003-01-8:10,CPC018_HEPG2_6H:BRD-K73290745-003-01-8:10,CPC018_HT29_6H:BRD-K73290745-003-01-8:10,CPC018_MCF7_6H:BRD-K73290745-003-01-8:10,CPC018_MCF7_24H:BRD-K73290745-003-01-8:10,CPC018_NPC_24H:BRD-K73290745-003-01-8:10,CPC018_PHH_24H:BRD-K73290745-003-01-8:10,CPC018_SKB_24H:BRD-K73290745-003-01-8:10
5720,1.19744992256,-0.289354234934,0.739346265793,0.963639378548,0.626294970512,0.466476857662,2.02638578415,-0.046300008893,-0.95591789484,0.0478668436408,0.720200002193,-0.47919023037,0.415642231703,-0.621560513973,0.171029567719,0.655428409576,-0.484960198402,1.17315196991,-0.0059500336647
466,0.541400015354,-0.290371090174,-0.477327466011,-0.00604273378849,0.427672594786,0.528953909874,-1.34245240688,-0.193550005555,-0.97198921442,-3.43856358528,-0.0205000042915,0.034725189209,0.418312460184,-0.904941856861,-0.221334278584,-0.310102820396,-0.0924730747938,0.862671256065,0.425050020218
6009,1.28659999371,0.0246725808829,0.892457723618,-0.403785854578,0.179198741913,0.142603874207,0.322326719761,-0.160199999809,-0.842679083347,0.438271641731,1.01970005035,0.236193224788,-0.44467240572,-1.04659104347,-0.133335724473,-0.0952554568648,-0.714834332466,-0.562266170979,-0.667050004005
2309,-0.671100020409,-0.217035576701,-0.237361833453,1.21296548843,0.216686233878,-0.369795978069,0.786685585976,2.07534980774,-0.929674565792,1.90634644032,0.0170999765396,-0.596060931683,0.03563246876,0.852006971836,0.494510859251,1.49277448654,-1.02552878857,-0.338294744492,-0.169750005007
387,0.214900001884,-0.871159434319,-0.252508044243,0.691653251648,-0.16928884387,0.169003278017,0.438926458359,0.908949971199,-1.61371052265,0.863108932972,0.155399978161,-1.19481241703,-0.0694287642837,-0.845613718033,0.703161478043,-0.731360435486,-0.614605844021,-0.734069705009,-1.72519993782
3553,-1.28904998302,0.243728652596,-0.376629859209,0.814755558968,0.840095877647,-0.282874673605,0.140234038234,-0.84114998579,1.20656764507,0.6110496521,-0.240150004625,-0.0402574688196,-0.227391645312,0.83797121048,-0.171752676368,1.48478448391,0.779024899006,0.0396254099905,0.864499986172
427,0.174950003624,-0.396099328995,-0.241401284933,1.04514288902,0.227832913399,1.11084830761,-0.784377276897,-0.449400007725,-0.508267641068,0.365671902895,0.859600007534,0.249037072062,0.345917582512,-0.0928668379784,-0.0152274668217,0.258420884609,0.277509510517,0.90670722723,0.885949969292
5898,0.260250002146,-0.252443343401,-0.0351302027702,0.236560434103,0.0122503340244,-0.230535060167,-1.718105793,0.24739998579,-0.090806491673,0.841143012047,-0.0656999945641,-0.402277886868,-0.243422865868,0.114891350269,0.140158131719,0.325241416693,1.54279136658,0.559451937675,0.647249996662
23365,0.710050046444,0.32532569766,-0.203498601913,0.48395460844,-0.245273858309,0.396752029657,-0.920483350754,1.02674996853,0.156186208129,0.927231907845,-0.261999994516,0.264544636011,0.42617303133,0.416711837053,3.03937005997,0.290538132191,0.532753705978,-0.89424264431,0.39074999094
6657,-0.828199982643,0.817184984684,-0.396680295467,0.809028327465,-0.926749944687,-0.342744529247,0.0343429781497,-0.552749991417,1.24816894531,0.110466510057,-0.752749979496,-0.270225852728,-0.440393358469,0.991907000542,-0.500226616859,1.87117779255,-0.390833824873,-0.192148625851,0.596249997616
