rid,DOS007_VCAP_24H:BRD-K33755346-001-01-6:4.89
5720,-0.485254824162
466,0.0394307523966
6009,0.193619266152
2309,-0.737868905067
387,0.382794260979
3553,-0.388290166855
427,0.394531667233
5898,-0.641092777252
23365,0.648090004921
6657,-0.280868113041
5054,1.36052072048
3108,1.0695990324
1950,0.0856247544289
351,0.0762509405613
4846,-0.742802560329
1452,-2.90801858902
4776,-0.785851955414
6908,-0.347410976887
672,-0.643097162247
5710,0.0987391471863
2115,-0.467795550823
7015,-0.256159693003
8726,0.620333969593
2185,0.163773879409
3315,0.164618462324
5289,-0.553121685982
868,-0.120817244053
1677,-0.561108589172
7043,-0.0530171692371
5613,0.59439188242
595,0.257153332233
4793,-0.628583788872
2736,-0.11378711462
5290,-0.00901409983635
6194,-0.00210654735565
1676,0.336043179035
23512,0.318605691195
148022,0.41537463665
1906,0.400260865688
8878,-0.840535402298
3091,0.269336521626
5743,0.70726776123
5321,0.840450882912
4144,-0.337295234203
1981,0.208013921976
695,-0.174513667822
10398,0.390331745148
5708,0.0361841917038
1213,1.32595324516
226,-0.26398947835
6777,-0.444359302521
2113,-1.03704595566
3329,0.366814672947
1050,1.74388480186
9491,0.667120575905
22926,0.0646675378084
5899,-0.489048987627
5467,-0.31598007679
6774,0.40796867013
1788,0.103228986263
5921,-0.342177510262
5721,0.121606469154
2263,-0.580370128155
808,1.22588467598
30001,0.281524002552
348,-0.357414573431
30849,0.75843334198
1454,0.176933467388
6500,-0.0992353260517
5627,-0.152867496014
5715,0.0742948055267
4791,-0.149342209101
56924,-1.28226053715
2690,1.21283245087
1019,-3.62078475952
51422,-1.21440672874
5788,-0.372056603432
6709,0.672043085098
1277,0.116173222661
993,-0.151832282543
7157,1.40541398525
1958,0.0890925824642
4582,-1.56819915771
9212,0.258344888687
8440,0.911524653435
6790,-0.123631685972
8851,-1.38497459888
2534,0.0527336001396
4893,3.20467710495
665,-0.186272487044
4313,-0.305437445641
1022,-1.92743897438
5880,0.0363600626588
3162,-0.313513636589
1282,-0.40199804306
3383,0.658501029015
727,-0.622376799583
4792,1.01746749878
4794,0.00427895784378
902,-0.455909818411
8091,0.173595875502
3486,0.810384392738
10818,0.0666053295135
3454,1.08733963966
4282,-0.007842451334
1605,1.49175179005
10644,-0.00801220536232
2065,1.1569917202
8321,0.0402188897133
8503,-0.524113476276
7027,0.190373986959
6850,-0.589430332184
1978,0.104124978185
896,-0.265122175217
5777,-0.320339053869
1846,-1.32154214382
5925,0.846081733704
142,0.0705193281174
1021,-0.865526854992
5699,-0.63449293375
8061,0.590478777885
1870,-0.902325391769
1398,0.65064239502
3312,0.466564804316
891,-0.298028290272
4775,1.39265930653
5111,-0.824354290962
5696,-1.37715697289
5588,-0.937885522842
6839,-1.37945461273
329,-1.06347060204
5058,-0.690119922161
998,0.0412231385708
9134,-0.288030028343
6616,-0.428812801838
5223,0.722703695297
4690,-0.410458683968
958,0.236415266991
1616,-0.3577940166
991,-0.699821710587
6347,0.100429870188
6714,0.598782300949
652,0.456667155027
4331,-0.548792481422
7099,-0.471330523491
10320,0.170619487762
2042,-0.0483377575874
843,-0.18323135376
840,1.43140995502
7048,-0.0569387823343
4851,0.160077139735
6464,-0.461787700653
23410,0.820991396904
54205,-0.263283848763
2770,0.305796474218
80204,0.082572132349
4208,-1.01050925255
1845,-0.696553468704
23368,-0.522126793861
5583,-0.104272082448
8900,-0.637439072132
581,0.345923364162
6193,0.458604574203
6622,0.223635494709
11261,-0.0185494460166
6696,1.64778351784
8312,-0.56911611557
835,-0.512494981289
8324,0.168032377958
1848,0.197505518794
154,-0.144801735878
4312,-1.34287858009
994,-0.201823145151
2048,-0.638103723526
1111,1.10995411873
5154,-1.073823452
2920,-0.702836871147
3122,2.95923089981
2769,0.542494595051
5900,0.523421406746
6304,-0.259597569704
5211,0.127084463835
2886,0.441402733326
9261,-0.0667819976807
8569,-0.912484765053
3303,-0.198716878891
5331,-0.449663460255
5347,-0.150730922818
4638,0.310615777969
2264,-0.645131349564
1029,-1.31235229969
1027,-0.745571792126
2597,0.0
55847,0.512570798397
25803,-1.25833463669
3480,-0.189737305045
2946,0.0274655520916
9517,0.758669257164
25987,0.0839813947678
23670,1.14116716385
11182,-0.559172332287
2146,-0.172274544835
3385,-0.0378345549107
5261,-0.26676940918
10765,0.974643886089
25839,-0.592958331108
4172,0.0703356191516
23161,0.0567609965801
10298,0.609359264374
1802,-0.684601187706
58533,-0.519928991795
147179,0.515272855759
29937,-0.99334359169
6184,-1.05350196362
9854,1.09451115131
2553,0.827484190464
5440,0.4923594594
54623,-0.271030664444
9533,-0.151997700334
8607,-0.969074487686
207,-0.71990531683
26054,1.72121906281
10682,-1.0524456501
8573,-0.00448234379292
23378,-0.699914157391
8553,0.0832459032536
622,0.259723007679
9467,-0.0395577177405
5525,-0.712052226067
256364,-0.581556975842
332,-0.523332834244
2058,0.426251620054
7849,-1.13332164288
23244,0.250038087368
7494,0.0187361091375
4836,0.468702316284
23647,0.884636878967
10617,-0.464007735252
2184,0.203284069896
5355,0.258070111275
6659,-0.0882500782609
7016,0.358153402805
90861,-1.27344584465
10670,0.249810069799
79071,-1.59442842007
64746,0.640118420124
5366,-0.218658789992
11344,-0.281904220581
10013,-0.369380861521
5829,0.72897285223
5257,1.14708566666
22794,0.918862998486
9761,-0.127983093262
23326,-0.528970062733
10972,0.853024482727
10523,0.207882732153
79090,-0.839142739773
27032,1.89818000793
9097,-0.0838323831558
10513,-0.210294783115
1891,0.487816751003
3066,0.401610851288
9801,-0.874342262745
1459,-0.707190036774
9703,0.795364916325
10606,-0.262956619263
1017,-1.10958361626
9813,0.714166283607
7485,0.266802161932
2109,0.532374858856
23271,0.568143844604
9915,1.02565765381
9552,-0.371857464314
93487,-0.387860298157
2956,-0.656427562237
11065,0.00367790460587
9653,-0.132185786963
200081,-0.200619578362
3337,-0.673029959202
11073,-1.27387237549
23,1.18861865997
5641,2.08275842667
8720,0.291577875614
10782,-0.57058608532
25932,0.666462182999
3028,-0.747542917728
6804,-0.323173522949
890,0.21300983429
6390,0.00445081293583
4303,-0.947805285454
10953,0.3253929317
22889,-0.336009830236
3098,-2.24710988998
11044,-0.254678845406
8985,-0.996947050095
66008,0.963771700859
9217,0.95806324482
701,0.0895263552666
6182,-0.337904721498
4860,-1.08165383339
7398,0.566735982895
6117,-0.246013402939
23588,-1.21343076229
949,-0.660054206848
7168,0.945490837097
9375,0.336538612843
4927,-1.69921183586
2523,0.83946532011
58497,0.289887487888
6856,0.790171563625
26036,-0.105424016714
10206,0.716301500797
25793,-1.4835665226
55556,0.234864771366
3978,0.687713742256
10681,-0.0904339104891
3638,-0.734451532364
8349,-0.127206653357
6275,-0.0679236352444
3895,0.723687171936
392,-0.289247572422
9170,-0.827436923981
80347,-0.618893861771
23300,-0.0778126642108
836,0.524176716805
11188,-3.02706193924
10898,0.150817200541
9276,1.25854408741
1647,0.0716737955809
10285,-0.57854783535
23386,-0.276553332806
3156,-0.490425080061
10237,-0.65940284729
7077,0.225859984756
11157,-0.405776143074
22908,-0.473353713751
10915,0.736475348473
9897,0.556721031666
1759,0.221988067031
54541,-0.0664483159781
211,0.657084524632
5048,1.02115774155
84722,0.924730539322
29890,1.07500946522
9868,0.526809334755
873,1.29228854179
5580,0.278732538223
3725,0.499140650034
23585,-1.93596303463
51097,0.517189860344
1831,0.847061216831
7020,-0.0142374932766
55893,0.428742110729
6944,0.0313017517328
22883,0.671158134937
5601,0.728848278522
10775,0.0695935487747
4780,-0.812029361725
10904,-0.294216156006
9917,-0.100410759449
1399,0.147382840514
24149,-0.501577079296
2222,-0.836845517159
10131,0.086294233799
2958,0.722896814346
9650,0.120941996574
7319,0.0454579740763
4817,-0.299109458923
9143,0.180656373501
10494,-0.191133469343
55324,0.777631163597
23149,-0.11416503787
9943,0.0490451306105
6599,0.241430208087
51031,-1.12426662445
3566,0.168194234371
3815,0.435900002718
8624,-0.480303764343
27346,-0.949580132961
10489,0.390916109085
26128,-0.0688811540604
79921,0.172088563442
55746,-0.194542214274
23636,0.531865119934
10892,1.05046582222
10652,1.27620494366
11004,-0.581614971161
23530,0.542055606842
8826,0.967903971672
3308,-0.138905882835
7153,-0.399057865143
11041,0.208000838757
6342,0.999994277954
5883,0.172933578491
10589,-0.957149207592
5110,-0.454591840506
4609,0.365650385618
5423,-0.311488687992
1070,-0.0719948410988
10051,0.737112402916
6603,-0.652276992798
9019,-0.854423463345
10969,-0.53878569603
9797,1.03823018074
4043,-0.959729790688
9519,-0.140659064054
8480,-0.795704126358
983,-1.60467982292
10559,-0.118283003569
8508,0.613735079765
9275,0.306244015694
8914,0.75035816431
54505,0.240991026163
6919,-0.313270837069
2274,-0.623530030251
2288,-0.180798187852
7994,-0.0975825190544
4216,-0.407721102238
7538,1.31860923767
3628,-1.14111447334
2037,-0.198455944657
2771,1.11613976955
7264,0.365909069777
1786,0.493418902159
5873,-0.767581164837
780,-0.206601321697
9926,-0.155285477638
8446,0.11462418735
7159,0.320299625397
1026,2.13861465454
7082,-0.167051970959
10058,-3.21540665627
10797,-1.08226013184
11230,-0.481780409813
30836,-0.250595510006
27336,0.247040390968
9918,-0.185853764415
79073,-0.0969474092126
9688,-0.802018880844
23659,-0.305756539106
8396,1.15054011345
23077,0.463033020496
10857,-0.223402708769
16,0.658289313316
2817,-0.0771780014038
60528,-0.814141750336
5359,-0.99916446209
1514,-1.57135856152
1509,1.2112621069
9181,-0.858778178692
3611,-0.0915107578039
4783,1.61023843288
10123,0.359603822231
8895,-0.632813572884
9805,-0.0876812636852
4125,0.56230533123
1635,-3.40650177002
4154,0.401239782572
26292,-1.75817906857
5770,0.39184653759
25874,0.753259778023
11319,-0.232847452164
1153,-0.592483043671
11098,0.142718791962
8974,0.0385744720697
533,-0.201138913631
823,0.586080551147
6812,0.349013417959
3693,-0.661734580994
4891,-1.39939045906
10954,0.648273706436
5909,-1.13308095932
9221,0.751685321331
847,0.365331411362
11072,0.0320117808878
10221,0.359108865261
7158,0.20662586391
8678,0.00712096691132
11014,0.829795956612
1994,1.163402915
3482,0.733753204346
25976,-0.214399009943
10491,0.970134198666
51053,-0.19039696455
9267,-0.280198305845
5547,1.15797698498
6597,-0.0605847090483
5836,-0.564041852951
6118,0.00422030687332
2961,-0.68723654747
310,-0.363255172968
7296,0.810802221298
1429,-0.157413557172
2548,-0.515801310539
6499,-0.284182101488
642,0.160306066275
23076,0.471929818392
10099,0.361697137356
9817,0.0316901803017
9126,-0.129133716226
3930,-0.814436852932
10450,0.665635406971
54386,-0.526052117348
664,-1.03379034996
596,-0.0682583004236
10180,-0.651280999184
1445,-0.380784213543
230,0.23658323288
9246,1.39374017715
5092,-0.499202489853
23463,0.32640337944
10007,-0.655060470104
4925,-0.692701339722
6251,0.337748467922
5782,0.633387386799
5106,0.314109861851
2673,1.00481963158
644,-0.686534464359
6284,-1.15545749664
4605,-0.108658790588
6810,-1.48413014412
54499,0.6912509799
11007,-0.105221927166
1643,-0.476866751909
25805,0.278968572617
3033,-0.497850120068
2745,0.697043895721
9961,-0.367819964886
3925,-0.491827994585
2582,-0.0218634605408
5792,0.490656644106
5236,-0.128008171916
4016,0.277664542198
4651,-0.52030134201
3988,0.425520837307
26227,-0.01313829422
7982,-0.475527942181
3551,-0.873759269714
5108,0.238604873419
8870,0.260633558035
2195,0.28549939394
8731,-0.395717799664
1956,-0.695971548557
10276,0.177402734756
1666,0.0929581224918
4864,0.731731176376
4232,0.181658864021
5050,0.28917580843
813,0.460468709469
