rid,ERG010_VCAP_6H:BRD-K86335338-001-01-3:9.843,ERG010_VCAP_24H:BRD-K86335338-001-01-3:9.843,ERG017_VCAP_24H:BRD-K86335338:10.04,ERG017_VCAP_24H:BRD-K86335338:3.35,ERG017_VCAP_24H:BRD-K86335338:1.12,ERG017_VCAP_24H:BRD-K86335338:0.37
5720,0.0615000128746,-0.00297695398331,-0.149708360434,1.0302823782,0.904371380806,2.04077124596
466,-0.0686000064015,0.194824963808,0.734423995018,0.61021143198,0.240564346313,0.640046596527
6009,-0.851899981499,0.1556661129,-1.20710599422,-0.856902480125,1.47666954994,-1.36132526398
2309,-0.0330500006676,0.235567376018,0.956333994865,-0.37092924118,-0.552610933781,-0.640802443027
387,-1.05470001698,-0.579248428345,-0.576304018497,-0.642443835735,-0.151979476213,-1.21192789078
3553,-0.184450000525,-0.437268316746,0.500870168209,0.355678707361,-0.600070238113,0.737327098846
427,-0.811949968338,-0.294478744268,0.0585866235197,1.19132494926,0.459535628557,1.14791858196
5898,-0.48164999485,-0.186752930284,0.805208861828,0.126321896911,-0.294454246759,1.09685862064
23365,0.451499998569,-0.783200025558,0.109560474753,0.00762880593538,-0.295619279146,-1.13965308666
6657,-0.722249984741,-0.462697207928,1.08483695984,-0.0991162806749,0.353744238615,0.660207808018
5054,0.0247000008821,-0.46517521143,-0.46283853054,1.64117479324,0.134238481522,0.37606471777
3108,0.939199984074,-0.170569956303,0.420232385397,-0.758944272995,-0.297904670238,-0.0659360289574
1950,-0.154600009322,-0.578020274639,-0.0433034822345,0.17380207777,-0.15314912796,0.449548006058
351,0.493050009012,-0.0353402383626,-0.205466389656,1.57025825977,0.52831029892,0.917303323746
4846,0.907949984074,0.462484031916,-0.115952074528,-0.107845842838,0.754308819771,-0.131734907627
1452,0.31020000577,0.40289708972,0.422787904739,-2.3223054409,-0.307726234198,-0.258305966854
4776,-0.288900017738,0.31741309166,-0.134803771973,0.630298495293,-0.740675568581,0.97628736496
6908,0.117749996483,0.588532924652,-0.835838258266,-1.08349013329,-0.234951913357,-1.79071485996
672,0.518649995327,0.75119137764,0.389827132225,0.216609954834,0.478737950325,0.39575111866
5710,-0.177049994469,0.915495157242,-0.275952100754,0.0402601100504,-0.124758370221,-0.0373884215951
2115,-0.693050026894,0.942025125027,0.553834497929,0.371622145176,0.524571418762,0.201031476259
7015,-1.17755007744,0.175117179751,0.290037453175,0.328717827797,-0.129321485758,0.837455093861
8726,0.277249991894,0.129048660398,0.336458683014,0.365279942751,1.73346912861,-0.0502963662148
2185,-1.2512999773,-0.59523743391,-0.583431720734,0.22682787478,-0.495814621449,0.36172285676
3315,2.1359500885,0.105480492115,3.66231513023,-0.0148660670966,-0.0498805046082,-0.65750181675
5289,-0.948700010777,0.319034218788,0.788473844528,0.16717544198,-0.0729486495256,1.63361942768
868,0.444799989462,5.83194303513,-0.613000154495,1.50713372231,-0.548853397369,1.67292869091
1677,-0.117399960756,0.314746171236,6.98156654835e-05,0.183598220348,-0.477305710316,1.78406894207
7043,-0.471949994564,-0.659002542496,0.659120559692,-0.116965353489,-0.868217170238,-0.282153099775
5613,0.156899988651,0.0910322964191,-0.0518095679581,0.0411962866783,-0.793039321899,0.410992205143
595,0.259700000286,-0.141110822558,-0.46140652895,0.161755695939,0.122037425637,0.156644552946
4793,0.527050018311,0.206163182855,-0.279707252979,-0.169738456607,0.20870025456,0.503803372383
2736,-0.216499984264,-0.419234931469,0.0734185725451,0.111401572824,-0.324650645256,0.123931050301
5290,-0.60070002079,-0.031793743372,-0.028657361865,0.101381495595,-0.0497598648071,-0.55449616909
6194,0.0,0.000307199428789,0.158404350281,-0.673552036285,0.305305957794,-1.29818165302
1676,0.192749992013,-0.651913523674,-0.0511314719915,0.465751111507,-0.957828879356,0.231471091509
23512,-0.0705499947071,0.477871745825,0.487414926291,-0.0718520581722,0.0821573734283,0.353035002947
148022,0.248899996281,-0.266067564487,-1.38037085533,-0.584821820259,0.116849452257,-0.352357298136
1906,-0.210249990225,-0.365644752979,-0.422720074654,0.259605824947,-1.0296523571,0.488272309303
8878,0.426800012589,0.90093845129,0.104501664639,-0.859805881977,0.439340680838,-1.29412078857
3091,0.208999991417,0.219178140163,0.0769065767527,0.476200819016,-0.971014857292,0.223421141505
5743,-0.506900012493,5.62525033951,0.979841470718,0.334873348475,-0.277500391006,-0.395047485828
5321,-0.383249998093,-0.186850100756,-0.51885342598,0.191540747881,-0.264823138714,-0.0387333855033
4144,-0.0513499975204,0.860814332962,0.627614676952,-0.280937671661,-1.07775139809,-0.531043708324
1981,0.156599998474,-1.29906880856,-1.71262097359,-0.814813673496,-0.18707510829,0.607029914856
695,1.40820002556,0.156553447247,0.347180753946,0.525875866413,-0.386864513159,-0.723363041878
10398,-0.443550020456,-0.255967766047,0.342431128025,0.267960697412,-0.147117629647,1.08778333664
5708,1.02289998531,-0.016374245286,-0.5617364645,-0.107222877443,-0.702925443649,0.57044005394
1213,0.269849985838,-0.0380235388875,-0.574519574642,-0.703369498253,0.355168879032,-1.51445007324
226,0.757850050926,0.299377471209,0.0413226522505,-0.959166884422,-0.456056326628,-1.02879416943
6777,0.669600009918,0.462676078081,-0.152002155781,-0.475146114826,0.529327511787,1.37064361572
2113,-0.478250026703,0.0816767066717,0.900214970112,0.588821649551,0.142608433962,1.23932087421
3329,0.332800000906,0.705998122692,0.0162515342236,-1.04959416389,0.438497722149,-0.74021679163
1050,0.576200008392,0.397369027138,-0.344401299953,-0.494247078896,-0.0462211407721,-0.532356619835
9491,0.317149996758,-0.4470692873,-0.948098421097,0.328414171934,0.154128015041,0.519149661064
22926,-0.652350008488,-0.102537170053,0.0255134701729,0.668553948402,-0.332175165415,-0.540794551373
5899,0.979650020599,-0.0933896452188,-1.17245030403,-1.12438011169,-0.747466087341,-1.15232539177
5467,0.135649994016,0.404661893845,-0.508420825005,-0.26229339838,-0.714355111122,0.481818139553
6774,-0.711650013924,-0.778531134129,0.769162774086,1.40376853943,0.613958239555,-0.607740998268
1788,-0.325200021267,-0.606007695198,0.0655290409923,0.764560341835,-0.692270100117,0.897785425186
5921,0.541949987411,-0.351804435253,0.890682518482,0.485869288445,-0.0448787510395,-0.227498233318
