rid,CPC006_A375_6H:BRD-A25004090-001-03-5:4.8,CPC006_A375_24H:BRD-A25004090-001-03-5:4.8,CPC006_A549_6H:BRD-A25004090-001-03-5:4.8,CPC006_A549_24H:BRD-A25004090-001-03-5:4.8,CPC006_A673_6H:BRD-A25004090-001-03-5:4.8,CPC006_AGS_6H:BRD-A25004090-001-03-5:4.8,CPC006_CL34_6H:BRD-A25004090-001-03-5:4.8,CPC006_CORL23_6H:BRD-A25004090-001-03-5:4.8,CPC006_COV644_6H:BRD-A25004090-001-03-5:4.8,CPC006_DV90_6H:BRD-A25004090-001-03-5:4.8,CPC006_EFO27_6H:BRD-A25004090-001-03-5:4.8,CPC006_HA1E_6H:BRD-A25004090-001-03-5:4.8,CPC006_HA1E_24H:BRD-A25004090-001-03-5:4.8,CPC006_HCC15_6H:BRD-A25004090-001-03-5:4.8,CPC006_HCC515_6H:BRD-A25004090-001-03-5:4.8,CPC006_HCC515_24H:BRD-A25004090-001-03-5:4.8,CPC006_HCT116_6H:BRD-A25004090-001-03-5:4.8,CPC006_HEC108_6H:BRD-A25004090-001-03-5:4.8,CPC006_HEPG2_6H:BRD-A25004090-001-03-5:4.8,CPC006_HT115_6H:BRD-A25004090-001-03-5:4.8,CPC006_HT29_6H:BRD-A25004090-001-03-5:4.8,CPC006_HT29_24H:BRD-A25004090-001-03-5:4.8,CPC006_JHUEM2_6H:BRD-A25004090-001-03-5:4.8,CPC006_LOVO_6H:BRD-A25004090-001-03-5:4.8,CPC006_MCF7_6H:BRD-A25004090-001-03-5:4.8,CPC006_MCF7_24H:BRD-A25004090-001-03-5:4.8,CPC006_MDST8_6H:BRD-A25004090-001-03-5:4.8,CPC006_NCIH1694_6H:BRD-A25004090-001-03-5:4.8,CPC006_NCIH1836_6H:BRD-A25004090-001-03-5:4.8,CPC006_NCIH2073_6H:BRD-A25004090-001-03-5:4.8,CPC006_NCIH508_6H:BRD-A25004090-001-03-5:4.8,CPC006_NCIH596_6H:BRD-A25004090-001-03-5:4.8,CPC006_NOMO1_6H:BRD-A25004090-001-03-5:4.8,CPC006_OV7_6H:BRD-A25004090-001-03-5:4.8,CPC006_PC3_6H:BRD-A25004090-001-03-5:4.8,CPC006_PC3_24H:BRD-A25004090-001-03-5:4.8,CPC006_PL21_6H:BRD-A25004090-001-03-5:4.8,CPC006_RMGI_6H:BRD-A25004090-001-03-5:4.8,CPC006_RMUGS_6H:BRD-A25004090-001-03-5:4.8,CPC006_SKLU1_6H:BRD-A25004090-001-03-5:4.8,CPC006_SKM1_6H:BRD-A25004090-001-03-5:4.8,CPC006_SKMEL1_6H:BRD-A25004090-001-03-5:4.8,CPC006_SKMEL28_6H:BRD-A25004090-001-03-5:4.8,CPC006_SNGM_6H:BRD-A25004090-001-03-5:4.8,CPC006_SNU1040_6H:BRD-A25004090-001-03-5:4.8,CPC006_SNUC4_6H:BRD-A25004090-001-03-5:4.8,CPC006_SNUC5_6H:BRD-A25004090-001-03-5:4.8,CPC006_SW480_6H:BRD-A25004090-001-03-5:4.8,CPC006_SW620_6H:BRD-A25004090-001-03-5:4.8,CPC006_SW948_6H:BRD-A25004090-001-03-5:4.8,CPC006_T3M10_6H:BRD-A25004090-001-03-5:4.8,CPC006_THP1_6H:BRD-A25004090-001-03-5:4.8,CPC006_TYKNU_6H:BRD-A25004090-001-03-5:4.8,CPC006_U937_6H:BRD-A25004090-001-03-5:4.8,CPC006_VCAP_6H:BRD-A25004090-001-03-5:4.8,CPC006_VCAP_24H:BRD-A25004090-001-03-5:4.8,CPC006_WSUDLCL2_6H:BRD-A25004090-001-03-5:4.8,CPC006_H1299_6H:BRD-A25004090-001-03-5:4.8,CPC006_RKO_6H:BRD-A25004090-001-03-5:4.8,PCLB003_A375_24H:BRD-A25004090-001-06-8:10,PCLB003_A375_24H:BRD-A25004090-001-06-8:3.33,PCLB003_A375_24H:BRD-A25004090-001-06-8:1.11,PCLB003_A375_24H:BRD-A25004090-001-06-8:0.37,PCLB003_A375_24H:BRD-A25004090-001-06-8:0.12,PCLB003_A375_24H:BRD-A25004090-001-06-8:0.04,PCLB003_A549_24H:BRD-A25004090-001-06-8:10,PCLB003_A549_24H:BRD-A25004090-001-06-8:3.33,PCLB003_A549_24H:BRD-A25004090-001-06-8:1.11,PCLB003_A549_24H:BRD-A25004090-001-06-8:0.37,PCLB003_A549_24H:BRD-A25004090-001-06-8:0.12,PCLB003_A549_24H:BRD-A25004090-001-06-8:0.04,PCLB003_HA1E_24H:BRD-A25004090-001-06-8:10,PCLB003_HA1E_24H:BRD-A25004090-001-06-8:3.33,PCLB003_HA1E_24H:BRD-A25004090-001-06-8:1.11,PCLB003_HA1E_24H:BRD-A25004090-001-06-8:0.37,PCLB003_HA1E_24H:BRD-A25004090-001-06-8:0.12,PCLB003_HA1E_24H:BRD-A25004090-001-06-8:0.04,PCLB003_HCC515_24H:BRD-A25004090-001-06-8:10,PCLB003_HCC515_24H:BRD-A25004090-001-06-8:3.33,PCLB003_HCC515_24H:BRD-A25004090-001-06-8:1.11,PCLB003_HCC515_24H:BRD-A25004090-001-06-8:0.37,PCLB003_HCC515_24H:BRD-A25004090-001-06-8:0.12,PCLB003_HCC515_24H:BRD-A25004090-001-06-8:0.04,PCLB003_HEPG2_24H:BRD-A25004090-001-06-8:10,PCLB003_HEPG2_24H:BRD-A25004090-001-06-8:3.33,PCLB003_HEPG2_24H:BRD-A25004090-001-06-8:1.11,PCLB003_HEPG2_24H:BRD-A25004090-001-06-8:0.37,PCLB003_HEPG2_24H:BRD-A25004090-001-06-8:0.12,PCLB003_HEPG2_24H:BRD-A25004090-001-06-8:0.04,PCLB003_HT29_24H:BRD-A25004090-001-06-8:10,PCLB003_HT29_24H:BRD-A25004090-001-06-8:3.33,PCLB003_HT29_24H:BRD-A25004090-001-06-8:1.11,PCLB003_HT29_24H:BRD-A25004090-001-06-8:0.37,PCLB003_HT29_24H:BRD-A25004090-001-06-8:0.12,PCLB003_HT29_24H:BRD-A25004090-001-06-8:0.04,PCLB003_MCF7_24H:BRD-A25004090-001-06-8:10,PCLB003_MCF7_24H:BRD-A25004090-001-06-8:3.33,PCLB003_MCF7_24H:BRD-A25004090-001-06-8:1.11,PCLB003_MCF7_24H:BRD-A25004090-001-06-8:0.37,PCLB003_MCF7_24H:BRD-A25004090-001-06-8:0.12,PCLB003_MCF7_24H:BRD-A25004090-001-06-8:0.04,PCLB003_PC3_24H:BRD-A25004090-001-06-8:10,PCLB003_PC3_24H:BRD-A25004090-001-06-8:3.33,PCLB003_PC3_24H:BRD-A25004090-001-06-8:1.11,PCLB003_PC3_24H:BRD-A25004090-001-06-8:0.37,PCLB003_PC3_24H:BRD-A25004090-001-06-8:0.12,PCLB003_PC3_24H:BRD-A25004090-001-06-8:0.04
5720,0.159426897764,0.349037528038,0.43002396822,0.768980443478,-0.217799991369,0.380649983883,-3.05890011787,-0.0638500154018,-0.536599993706,0.60490000248,0.0324000008404,0.199472218752,0.356029689312,0.12148989737,0.305193066597,0.793477118015,0.0848500132561,1.1048719883,-0.217189639807,0.447149991989,0.970096707344,1.05665671825,-0.411100029945,0.362649977207,0.239646524191,1.08915531635,-0.754400014877,-0.635999977589,-0.783299982548,0.851599991322,0.39620000124,0.0785000026226,-0.380899995565,0.186399996281,-0.434289038181,0.035508159548,0.337249994278,0.0503000020981,0.81500005722,0.748199999332,0.25514999032,-0.656199991703,1.10284996033,-0.101799994707,0.27785000205,0.592100024223,1.06484997272,0.316200017929,-0.241757065058,-0.899358093739,0.428499996662,0.301799982786,1.21654999256,0.335600018501,0.856790721416,0.223839640617,-0.703700006008,-0.00665000081062,-1.21860003471,-0.0884392559528,0.307489514351,0.281513094902,0.222141385078,-0.408929109573,0.423294126987,0.964681506157,-0.289329439402,0.145429730415,0.331844002008,0.478316605091,-0.294230699539,-0.456196159124,-0.0207625180483,-0.186274439096,0.657097101212,0.545976638794,0.172909498215,0.443568915129,0.419000029564,0.275110125542,0.572798609734,0.305235236883,0.625092327595,0.145866662264,0.957849383354,0.932332754135,0.985637068748,0.986032366753,1.31545376778,0.971128225327,0.147640436888,0.190392315388,-0.253048270941,-0.937992036343,-0.248948335648,0.484297692776,0.0969502255321,0.140811920166,0.879073739052,-0.138979226351,0.730293512344,-0.878088414669,0.363640189171,-0.23743891716,-0.218551293015,0.702060937881,0.914919018745
466,-0.113871492445,-0.0995852127671,0.103337064385,1.05254745483,-0.603049993515,-0.182249993086,0.325049996376,1.58904993534,-0.0957000255585,-0.847150027752,0.571449995041,-0.204646766186,0.0872919037938,-0.663145363331,0.741811752319,0.71261292696,-0.125750005245,0.836882710457,0.336458772421,0.3111500144,-0.118403300643,1.22554981709,0.0568500012159,0.530650019646,0.754278302193,0.348828017712,-0.736899971962,2.83800005913,0.354499995708,1.05579996109,0.0342499986291,0.423099994659,0.427399992943,1.33599996567,0.139248728752,-0.270812213421,0.155500009656,0.532000005245,-0.105399996042,0.790150046349,0.69889998436,-1.04709994793,1.10099995136,-0.816749989986,-0.762000024319,0.348900020123,0.195600003004,0.682999968529,0.493330717087,-0.547067523003,1.95040011406,0.607050001621,1.82360005379,-0.939300060272,0.518512964249,0.0165843814611,-1.85439991951,0.177949994802,-1.52799999714,-0.252087384462,-0.391729831696,-0.201259076595,-0.534551739693,0.830484271049,0.397401988506,-0.627764165401,-0.262285411358,-0.812216043472,-0.182265117764,-0.166106313467,-0.254277825356,-0.768620967865,-0.376357734203,-3.11044955254,-0.413285344839,-3.97967815399,-0.000749871134758,0.756501615047,0.472566694021,0.613652825356,0.451740473509,-0.203010335565,0.312293797731,-0.601335644722,-0.433042705059,0.53369730711,-0.795307338238,0.350788235664,-0.678466618061,0.544037222862,2.78829503059,0.684143900871,0.0348152667284,-0.106814846396,0.763225853443,0.589509129524,0.752937734127,-0.45322021842,0.193818867207,-0.151350557804,0.321022957563,1.02378880978,0.515989780426,0.14393620193,-0.266194164753,0.280626654625,0.355123341084
6009,0.278692901134,0.262823432684,0.0510806590319,0.455898523331,-1.04579997063,0.0544499903917,-0.388449966908,0.814900040627,-1.00215005875,0.00824999809265,-0.628250002861,-0.169780358672,-0.0427684411407,-0.741981327534,-0.398375511169,-0.111073389649,-1.01030004025,0.616867959499,-0.569498538971,-0.0566999986768,1.20126748085,1.78721380234,-1.49900007248,-0.466949999332,-0.387375771999,-0.103301599622,-1.27260005474,1.13540005684,-0.624450027943,-0.120199993253,0.172349989414,0.279150009155,-2.44280004501,0.493400007486,-0.845289885998,-0.225037246943,0.582899987698,-2.31599998474,-0.0507000014186,-0.548949956894,-0.254449993372,0.3424000144,-0.0829499959946,1.11224997044,-0.514050006866,0.138250008225,0.424250006676,-1.39059996605,-0.3095459342,0.400944650173,-0.902350008488,0.175249993801,2.03735017776,-1.31095004082,-0.621897041798,-0.338331311941,-0.0334499776363,0.733099997044,0.356950044632,-0.342688888311,-0.377135336399,-0.716438531876,0.208943024278,-0.745178818703,-0.709916114807,0.0584020242095,0.236834451556,0.965136706829,0.373252570629,-0.429991453886,-0.65798330307,-0.402204573154,0.0672875493765,-0.417091459036,0.313427776098,-0.0256888009608,0.085274964571,0.488973855972,-0.631400048733,-0.408506423235,0.530349373817,-0.55027371645,-0.613678276539,-0.463921815157,0.185326740146,0.332231521606,-0.295846939087,0.00450772047043,-0.0262827277184,-0.575714468956,-0.762807309628,-0.219823747873,-0.188765734434,-1.21981930733,-0.198583468795,-0.573769807816,0.879950523376,-0.936843156815,-0.752986848354,0.946100354195,1.00345218182,-0.987790286541,-0.879404187202,-0.844444513321,-0.582417905331,-0.605993568897,-0.342702358961
2309,-0.1942448318,0.448907822371,-0.73988622427,-0.59120285511,1.09444999695,-0.443800032139,0.357950031757,0.131000041962,-0.35379999876,0.162350013852,-0.197750002146,-0.385656505823,0.343819737434,-0.157177746296,0.102871149778,0.0236782133579,-0.0458499975502,0.206838712096,1.70551109314,0.098799996078,0.569872558117,-1.10317730904,-0.9457000494,0.0138999968767,-0.518825769424,0.373266279697,0.62239998579,1.02810001373,0.0709500014782,-1.2133500576,1.02625000477,-0.492649972439,0.2037999928,0.309700012207,-0.446503549814,-0.142930462956,-0.0248499810696,0.0474500060081,0.132249996066,0.430400013924,-0.0903499871492,0.447650015354,-0.807150006294,-0.213450014591,0.578750014305,-0.321650028229,-0.228399991989,0.152649998665,-1.09841036797,0.207803010941,2.88135004044,0.223900020123,0.778450012207,-0.631650030613,0.458046644926,-0.414163649082,0.363400012255,-0.386600017548,1.40869998932,-0.635140359402,0.284249573946,-0.0553565248847,-0.109673805535,0.588506340981,-0.609110951424,0.424545943737,0.084488093853,0.0320446938276,-0.344495952129,0.20094910264,-0.82307600975,0.00779882073402,-0.386849939823,2.02252459526,-0.349796831608,0.210234895349,0.902440309525,2.08126711845,0.383933365345,0.762733101845,-0.60304915905,-0.458189487457,0.508683800697,0.941678106785,-0.0692816898227,0.395587235689,0.790437996387,0.2291598171,0.572361409664,0.283886432648,-0.447238892317,-0.0369743108749,-1.14734375477,-0.0253002345562,-0.761471927166,1.03360462189,-0.0834515839815,0.0658590346575,0.4092900455,0.471480607986,0.279325067997,0.244938850403,-0.123328223825,0.0409754067659,0.135462462902,-0.251065284014,1.0316631794
387,0.0292660444975,1.00280237198,0.13298651576,0.733167886734,-0.251049995422,0.200049996376,0.646250009537,-4.39165019989,-0.878549993038,-0.153149992228,-0.465999990702,0.239150881767,1.15020215511,0.604195475578,-0.657484054565,0.388502091169,-0.273249983788,0.137581586838,0.310670435429,-0.404049992561,0.640414595604,0.697162747383,-0.569499969482,-0.666599988937,0.567890644073,0.494514554739,-0.605000019073,2.4077000618,-1.03285002708,-1.33899998665,-0.425799995661,-0.513000011444,0.430799990892,0.591799974442,-0.56006872654,0.527741611004,0.406350016594,-0.613249957561,-0.172499999404,0.189050018787,-0.288700014353,-0.701150000095,-1.61335003376,-0.351200044155,1.35939991474,0.70064997673,-0.443049967289,1.1181499958,0.449506521225,-1.3608276844,1.91619992256,1.12115001678,0.855499982834,-0.710150003433,-0.225423693657,-0.330695986748,-0.547599971294,0.195500001311,-0.4850499928,-0.993954598904,0.26770684123,-0.246026232839,-0.705273211002,-0.0857721343637,-0.519781291485,-0.745974242687,0.273530066013,-2.19841051102,-0.486954808235,-0.804696559906,-0.81437343359,0.0833972096443,0.00521160755306,-1.73241400719,-0.317788243294,-0.357106655836,-0.405784696341,0.20950949192,0.203433334827,0.798948764801,-0.224781125784,-2.36628055573,-0.231139808893,-1.31260633469,-0.0622611567378,-0.413861066103,-0.443919062614,-0.986623466015,-1.90185034275,-0.705555856228,-0.527048408985,0.182063892484,-0.441319316626,0.315434515476,-0.389837652445,0.200243413448,0.0576937496662,-0.602316975594,0.371830165386,-0.594007015228,0.163786292076,-1.13032603264,-0.467650175095,-0.507647871971,-0.729767203331,-1.32823443413,-1.01250839233
3553,-0.112140402198,-0.358627080917,-0.379278481007,-0.542745947838,0.21645000577,1.26294994354,0.48759996891,1.50940001011,0.897850036621,0.0240500047803,0.924049973488,-0.757633090019,-0.666096746922,-0.126409485936,-0.31889384985,-0.428348869085,1.47704994678,-0.0645131766796,-1.20907926559,-0.233599990606,-0.737197577953,0.3961417377,0.546000003815,0.166050001979,0.738049507141,-0.00601100921631,0.291700005531,4.96029996872,-0.124350011349,0.749249994755,-0.834849953651,0.346249997616,-0.576900005341,0.92720001936,-0.246290668845,0.658186137676,-0.44984999299,1.00075006485,0.138750001788,-0.102900028229,-0.193999990821,0.882700026035,-1.26250004768,1.90100002289,1.10650002956,-0.041200004518,0.408249974251,-1.27055001259,-0.323740839958,-0.393654048443,0.37839999795,-0.47214999795,0.350900024176,1.11520004272,0.251141697168,0.388511508703,0.913050055504,0.959300041199,2.09264993668,-0.170448035002,0.73110383749,-0.0716865956783,-1.1765216589,-0.649416446686,-0.795737981796,-0.64749366045,-0.259130477905,-0.189055591822,0.237447202206,-0.642976820469,-0.347353279591,0.452898859978,-0.284708291292,0.283058434725,0.891163766384,-0.901255309582,-0.4207482934,-0.690523386002,-0.345200002193,-0.725416660309,-0.707597494125,-0.253185540438,-0.534482896328,-0.10314039886,-1.13528573513,-0.548696100712,-0.785501360893,4.16898202896,-1.05678331852,-0.748992979527,-0.153806567192,-0.209316447377,0.451929301023,0.230453640223,0.260353207588,-0.353020012379,0.0268244445324,-0.174283355474,-0.665193855762,-0.9820920825,-0.584799289703,-0.375324130058,-0.553571045399,-0.554657578468,-0.608977437019,-0.126886889338,-0.533826828003
427,0.468424737453,0.628731906414,-0.798265337944,0.104160092771,0.558950006962,0.0441000014544,2.48919987679,1.91339993477,-1.17645001411,-0.0634000003338,-0.334299981594,-0.223619997501,-0.365140110254,-0.141095906496,0.133176520467,0.0358875393867,0.75125002861,-0.510374188423,0.517608582973,-0.335049986839,-0.174875691533,-0.0108254849911,-0.0357999950647,1.71254992485,-1.12738025188,-0.753331303596,-0.315800011158,-2.14179992676,0.38330000639,1.21430003643,-1.10399997234,0.51215004921,-0.392599999905,0.708800017834,-0.678748786449,-0.48202931881,-0.313199996948,-0.561500012875,-0.0538499951363,0.487999975681,0.245050013065,-1.11255002022,0.693300008774,-1.22189998627,0.581600010395,-0.326199948788,0.0185500010848,0.126800000668,0.65803694725,-0.489978432655,4.39589977264,-1.36159992218,-0.0207000002265,-1.12294995785,-0.104918248951,0.271197378635,-0.167549997568,-0.0979000031948,-0.190849989653,1.08761548996,0.329006910324,-0.307910680771,-0.352820813656,-0.0913784503937,0.0416716039181,0.0354171693325,-2.31487751007,-0.326072335243,-0.115529030561,-0.792777359486,-0.249921917915,1.04220914841,-0.0939970761538,4.18810939789,-1.22496020794,1.28634119034,1.14674448967,0.030610576272,-0.00439999997616,-0.436075657606,0.0390616282821,-1.28051519394,-0.457571297884,-0.371930211782,0.789893269539,-0.390831172466,-0.661732673645,-0.636494398117,-0.844732522964,0.105687968433,-0.0630342662334,0.322676837444,2.21863865852,-0.142929539084,0.686544775963,-0.360625326633,0.434793829918,-0.191592559218,-0.861785531044,-0.266865849495,-0.289588630199,-0.603751122952,0.0227454975247,-0.0129503309727,0.0514679849148,0.026608735323,-1.02321577072
5898,0.156046688557,0.35851764679,0.347711771727,-0.00594010576606,0.192000001669,-0.361599981785,-0.500999987125,1.74744987488,0.765950024128,-0.238499999046,0.27349999547,-0.256703615189,0.419571876526,0.0788695141673,-0.156828165054,-0.718305885792,0.557250022888,0.0557058304548,-0.426290988922,-3.35404992104,-0.0746478959918,-0.52857285738,-0.354950010777,0.126150012016,0.525307834148,-1.32837951183,-2.33470010757,0.839900016785,0.366100013256,-0.157650008798,0.0516999959946,0.259050011635,0.460000008345,-0.202299997211,-0.185736194253,-1.19994163513,-2.69285011292,0.214400008321,0.282249987125,-0.296550005674,0.41764998436,0.287750005722,-0.228650003672,0.307250022888,-1.1547999382,0.409599989653,-0.0286999940872,0.629750013351,-0.117575950921,-0.84356045723,0.319150000811,1.07975006104,0.853900015354,0.122799992561,0.584144949913,-0.759451508522,-1.18029999733,-1.6779999733,-0.785999953747,-0.34201335907,0.0723257213831,0.150745823979,-1.03123819828,-0.748909711838,-0.23511043191,-0.372242629528,-2.62938952446,-0.119556188583,-0.22652490437,-0.358362287283,-0.896432757378,-1.04270994663,-0.315882712603,-0.178498789668,-0.392068177462,-0.936370313168,-0.850416183472,0.176666885614,-0.349866688251,-0.089248470962,0.088620364666,0.0368482470512,-0.189256697893,0.695599317551,-1.41251754761,-0.217982545495,-0.409440279007,-1.06929123402,-0.315678417683,-1.07504713535,-0.414017319679,0.253918290138,1.06470370293,-0.73005926609,-1.1110765934,-0.827528059483,-0.438249051571,0.497084796429,-0.317657440901,0.166250690818,-0.371800243855,-4.37443685532,-0.809584498405,-0.211802810431,0.330024719238,-1.14823007584,-0.88745290041
23365,-0.085260361433,0.150010630488,-0.224263519049,-0.532802581787,-0.282499998808,-0.496299982071,2.48335003853,2.29809999466,1.07795000076,-0.892899990082,-0.655300021172,-0.40384221077,-0.198989391327,0.279904186726,0.212586402893,-1.16239869595,5.06309986115,-0.914826393127,1.312109828,0.214450001717,-0.411168158054,-1.48898172379,-0.58235001564,0.741849958897,0.525897562504,-0.522188901901,-0.0727000012994,5.15100002289,0.404499977827,-0.712350010872,0.459549993277,-0.515349984169,0.496100008488,-0.291399985552,-0.0823331028223,-0.236577570438,-0.219400003552,0.0511000007391,-0.0389000028372,0.536249995232,0.416049987078,0.0157000049949,-1.03415000439,0.174049988389,1.48485004902,-0.136799991131,-1.22525000572,0.902449965477,1.20419168472,0.0990773737431,2.56730008125,-1.37919998169,1.33860003948,1.12000000477,-0.575057148933,0.269911825657,-0.174250006676,-0.891250014305,-0.81945002079,0.0727079808712,-0.404388427734,-0.468908965588,0.349371492863,-0.493295997381,0.569420456886,0.642177343369,-0.781505644321,-0.121884793043,0.852757930756,0.00516581535339,-0.0364606976509,0.492348730564,0.380545854568,1.25838661194,0.132827714086,0.275276273489,-0.25589594245,-0.373841643333,0.415266662836,-0.102779120207,1.30566191673,0.72969019413,-0.857733249664,-0.892348408699,-0.0127714276314,0.493511110544,-0.467939883471,-0.0123853124678,-1.49018633366,0.196789681911,0.140238419175,0.250687032938,0.813442409039,-0.44529658556,-0.265235543251,-0.175792947412,-0.836724996567,-0.33594173193,-0.0435411334038,0.683598935604,-0.553823709488,0.609813928604,0.083015486598,0.228802710772,-0.5633507967,-0.981815099716,-1.40522944927
6657,0.0209147185087,-0.877304494381,0.791577577591,0.769129991531,0.18789999187,0.952149987221,1.01890003681,1.23215007782,-0.203949987888,0.388599991798,0.231200009584,-0.290242314339,-0.732796490192,0.196541160345,-0.448897868395,-0.088450178504,0.814999997616,-0.428021669388,-0.228609845042,-0.281199991703,-0.91335940361,1.00636267662,1.1507999897,0.364999979734,0.352055937052,0.547471046448,1.2106000185,3.53539991379,0.988199949265,-0.164749994874,-1.39179992676,0.0308000072837,-0.674499988556,-0.530200004578,0.413376957178,-0.306864440441,-0.69754999876,0.141200006008,-0.208199992776,-0.806749999523,-0.197950005531,0.995650053024,-0.798550009727,0.223299980164,0.969749987125,-0.815099954605,-0.611050009727,-1.33809995651,0.708604335785,-0.600035309792,1.47200000286,-0.897849977016,-0.209099948406,0.459649980068,-0.523953676224,-0.0680920183659,0.376550018787,0.818400025368,1.76024997234,-2.29811763763,0.761841952801,-0.173143073916,0.098946928978,0.423467099667,0.0553736835718,-0.214726537466,-0.220276936889,0.452019274235,0.300696730614,-0.0110214799643,-0.0351781398058,0.816579759121,-0.484461247921,-0.297615081072,-0.028057962656,0.0918970257044,0.0022581294179,-1.02568292618,-0.00793331861496,-0.248449146748,-0.525368094444,-0.671722650528,-0.208506911993,-0.0482705980539,-0.950975656509,0.352137982845,-0.631545543671,-0.294131100178,0.131557390094,-0.431578606367,0.215670734644,0.0911692455411,-0.215985625982,-0.275302916765,-0.580309271812,0.215910762548,-0.646147966385,1.21699786186,0.229394495487,0.0472135692835,0.447160005569,0.243630319834,-0.60781121254,0.825251877308,-0.693255603313,-0.000405490398407,-0.175689548254
