rid,CPC005_A375_6H:BRD-A09925278-003-03-1:10,CPC005_A375_24H:BRD-A09925278-003-03-1:10,CPC005_A549_6H:BRD-A09925278-003-03-1:10,CPC005_A549_24H:BRD-A09925278-003-03-1:10,CPC005_HA1E_6H:BRD-A09925278-003-03-1:10,CPC005_HA1E_24H:BRD-A09925278-003-03-1:10,CPC005_HCC515_6H:BRD-A09925278-003-03-1:10,CPC005_HT29_6H:BRD-A09925278-003-03-1:10,CPC005_HT29_24H:BRD-A09925278-003-03-1:10,CPC005_MCF7_24H:BRD-A09925278-003-03-1:10,CPC005_MCF7_6H:BRD-A09925278-003-03-1:10,CPC005_PC3_6H:BRD-A09925278-003-03-1:10,CPC005_PC3_24H:BRD-A09925278-003-03-1:10,CPC005_VCAP_6H:BRD-A09925278-003-03-1:10,CPC005_VCAP_24H:BRD-A09925278-003-03-1:10,CPD003_MCF7_6H:BRD-A09925278-003-04-9:10,CPD003_MCF7_24H:BRD-A09925278-003-04-9:10,CPD003_PC3_6H:BRD-A09925278-003-04-9:10,CPD003_PC3_24H:BRD-A09925278-003-04-9:10
5720,1.37407648563,1.12034893036,0.79985421896,-0.343507945538,1.12040007114,-0.167474761605,-0.462900012732,-0.284994155169,0.401242017746,0.345942676067,-0.849426388741,-0.138694673777,-1.06636357307,-1.06267297268,-0.785419166088,0.491850018501,-0.0148485898972,0.0923891067505,-0.606350004673
466,0.887586712837,0.320393025875,0.20605045557,0.116698056459,-0.44525000453,-0.0268980637193,0.365050017834,-0.827717065811,0.0524022728205,-0.668241202831,0.535186767578,1.47453916073,0.253295242786,-0.239539712667,0.175064265728,0.0387999974191,-0.535693645477,-0.200427651405,0.511999964714
6009,-0.663571357727,0.314910888672,0.0505447685719,-0.418709754944,-0.106050014496,-0.52511715889,-0.539250016212,-0.429860264063,-0.421203136444,-0.29315212369,0.679576337337,-0.641483843327,-0.0529469400644,-2.04422283173,-0.266084134579,-0.0610000044107,0.204181537032,-0.818800032139,-0.900650024414
2309,-0.597073316574,-0.175408780575,-0.550314843655,0.338904649019,-0.472499966621,0.905972063541,-1.1969499588,0.147524803877,0.80338126421,-0.0901824012399,-0.796538770199,-0.648331582546,-0.018036082387,0.107680350542,1.08745455742,0.706650018692,-1.39438152313,-1.38281202316,-0.523799955845
387,-0.779318809509,0.470560610294,-0.498175770044,0.626705229282,-0.632550001144,-1.27162885666,-1.01644992828,-0.775426745415,-0.221257001162,-0.254397988319,-0.50575953722,-0.0535651892424,-0.098326176405,-0.54959321022,-0.711744904518,-0.150849997997,-0.916110992432,0.550013542175,-1.39775002003
3553,0.250568032265,-0.00332319736481,0.38305670023,-0.562941372395,-0.438050031662,-0.415073573589,-0.168799996376,0.161440297961,1.53348469734,-0.103854432702,0.569015920162,0.526361227036,-0.27381169796,0.37456998229,-0.196209490299,0.92199999094,1.08358001709,0.113633461297,-0.538299977779
427,0.236606553197,-0.740066587925,0.0813374966383,-0.579709291458,-0.638199985027,-0.0452579110861,0.277150005102,0.109442770481,-0.81326174736,-0.185743331909,0.570125341415,1.35857069492,0.774406075478,-0.58851981163,-0.700442016125,2.87425017357,0.021446954459,0.323638439178,0.247799992561
5898,1.00494241714,0.336438119411,0.794736027718,0.211388349533,-0.53125,-0.662813007832,-1.44414997101,-1.11034667492,0.688437342644,0.430073142052,-0.659268260002,0.944461762905,0.935621082783,1.42724859715,0.151125699282,-0.0472999960184,-0.771047711372,1.11371099949,0.922049999237
23365,-0.851052045822,0.108861044049,0.458936035633,0.0218404121697,-0.305099993944,-0.0720139592886,-1.30250000954,-0.664472281933,-0.651372671127,0.88750320673,-1.39630532265,-0.772471129894,1.55859291553,0.540852546692,-0.105871714652,0.460799992085,-0.703083515167,0.68058681488,0.0133000016212
6657,-0.586680471897,0.572765469551,-0.0633987039328,0.277127861977,-0.117300003767,0.100572869182,0.752900004387,-0.223774254322,-0.0433327704668,0.134004279971,1.49370837212,-0.326524704695,0.683976411819,0.995521068573,-0.532494306564,0.285199999809,0.82543194294,0.314237624407,1.05419993401
5054,-1.01212024689,-0.0306094437838,-0.30658736825,0.142021656036,-0.577950000763,-0.571268320084,0.148849993944,1.05127739906,-0.653102695942,-0.103587932885,-0.410625904799,-1.24809038639,-2.22422981262,0.351644814014,-0.48727697134,0.601099967957,0.540041208267,-0.561417222023,-2.28125
3108,2.53685450554,1.03739106655,0.16693431139,-1.10824799538,-0.0771999955177,-0.588744044304,-2.14860010147,-0.612561225891,-0.237750053406,-0.509476482868,-1.47981476784,-0.147085100412,-0.0106569975615,-0.656661510468,-0.0542150326073,-0.44240000844,-0.0466657280922,-0.490666508675,0.229499995708
1950,0.108372084796,-0.970762729645,0.770849108696,-0.334126591682,0.364699989557,-0.103394471109,0.146650016308,0.225031301379,1.47895538807,0.702824294567,0.875242590904,1.13030123711,-0.462119013071,0.759807944298,0.428228437901,0.259700000286,1.12352442741,0.753604054451,1.60205006599
351,-0.516964614391,-0.614525675774,-0.248092636466,-0.127279296517,0.534850001335,0.19723969698,0.400950014591,0.665699601173,-0.797388970852,0.327445745468,1.75514268875,1.06238818169,0.604069173336,-0.750151753426,-0.621497571468,0.489300012589,0.709253489971,-0.575305223465,1.26925003529
4846,-0.311557173729,-0.493990570307,0.776230871677,-0.146765261889,-0.665100038052,-0.97856014967,-0.0492499992251,0.320008844137,0.269942641258,0.226243257523,-0.315126895905,-0.474758505821,0.336026132107,-0.304468035698,1.04170978069,-0.854650020599,-0.760013878345,-0.445194780827,0.272449970245
1452,0.554417073727,0.373970240355,-0.420600354671,-0.485098421574,-1.81010007858,-0.980136036873,-2.1249499321,-0.204715713859,0.432733714581,-1.06990027428,-0.990042686462,0.715294241905,-1.78787970543,-1.06945633888,0.477105230093,0.319199979305,-1.85899662971,-0.484768509865,-1.9551500082
4776,0.60175293684,-1.11264491081,0.0121911093593,-0.389829188585,-0.425900012255,-1.02956175804,1.57009994984,-0.27512165904,-0.957057952881,-0.318139731884,0.918314099312,-0.207188934088,0.731608986855,0.63636559248,-0.302610576153,0.138099998236,1.15050375462,0.988160252571,1.96609997749
6908,1.23098087311,-0.349204003811,0.662628293037,-0.945664167404,0.349550008774,-0.143359273672,-0.117350012064,-0.828905344009,-1.43822324276,0.423030585051,-0.236213728786,0.170189023018,-0.049651697278,-1.07870817184,0.0809929072857,-0.393999993801,-0.704483628273,-0.0283478051424,-1.05194997787
672,0.108745604753,-0.189908921719,-1.17279326916,0.764287114143,-0.105699986219,0.276963353157,0.194150000811,0.276503562927,-0.847463607788,0.456659078598,-0.61032640934,0.81195050478,-0.76703697443,-0.180361807346,1.22900462151,-0.0771999955177,-0.782292962074,0.204507797956,-0.414300024509
5710,-0.428258687258,0.150924116373,-0.703567147255,0.0209770947695,0.319499999285,-0.237609311938,-1.26010000706,-0.274935126305,-0.314830005169,-0.542628824711,-0.153144329786,-0.377740740776,0.478170931339,-1.55144226551,-0.0994854718447,-0.171949982643,-0.834224820137,-1.30836844444,1.01335000992
2115,0.412768661976,-0.379531383514,-0.401512861252,-0.505237698555,0.975300014019,0.449581623077,-0.640100002289,0.171179026365,-0.837030768394,0.520556628704,0.277346640825,0.886431217194,1.48024344444,0.707734644413,-0.0823876038194,-0.767799973488,0.622552812099,-0.523046255112,0.496699988842
7015,-0.420965194702,-0.753197610378,-0.63434445858,-0.353236913681,-0.519299983978,0.288756579161,0.704349994659,-0.248286724091,-0.215284943581,0.26420840621,0.73226827383,-0.0449609942734,0.145079761744,0.156936556101,-0.553471922874,0.698100030422,0.617490589619,0.811370790005,0.608150005341
8726,0.507132291794,1.47033154964,-0.0669246837497,0.79964774847,-0.225699990988,0.0478822290897,0.330249994993,-1.16793525219,0.538351416588,0.0973739027977,-1.02335095406,0.095995247364,0.777164578438,0.0376424789429,0.23018682003,-1.16960000992,0.913114964962,0.243024542928,0.608099997044
2185,0.136150509119,0.186862483621,-0.183262348175,-0.496858298779,0.038750000298,0.153152674437,0.0122499912977,-0.555936276913,-0.081975877285,-0.336817413568,0.402402877808,0.192968264222,1.02779269218,0.584447026253,-0.12715113163,0.368050009012,0.952182650566,0.850002288818,0.962149977684
3315,-0.604389250278,0.245319455862,-0.847728252411,0.617378473282,-0.138550013304,-1.07956933975,-0.280900001526,0.346784234047,1.12031137943,0.662037193775,-0.639704048634,-1.50351667404,0.383845984936,-1.04747843742,-0.418210893869,-0.755800008774,-0.883635938168,-1.05818283558,-0.61084997654
5289,0.304388672113,-0.0152948964387,-0.0889351740479,-0.408226758242,-0.0242500007153,0.45505553484,-0.244949996471,0.393784970045,-0.287331819534,0.184843450785,-0.197894617915,-0.26520755887,-0.872705280781,0.741581261158,-1.20796179771,0.216650009155,0.364015340805,0.259997993708,0.127099990845
868,3.18691253662,0.727016329765,0.110160432756,0.150701969862,0.535899996758,0.653340697289,0.947299957275,1.23975586891,0.358461052179,-0.260991424322,0.50934368372,0.932745933533,0.531093299389,0.631352543831,0.391957908869,-0.142650008202,-0.456995695829,0.37793302536,-0.190050005913
1677,-0.00218081474304,0.0549330413342,0.0387263968587,-0.723627924919,0.568849980831,0.373772054911,-0.523999989033,-0.530033230782,-0.0951608121395,0.456215292215,0.0027826000005,1.75401163101,0.200397670269,1.5803565979,0.0228152163327,0.218699991703,-0.163280084729,0.976105630398,0.366149991751
7043,1.214884758,-0.241919577122,0.129168897867,-0.0190306678414,0.0850999951363,0.403606116772,-1.30269992352,-0.865234613419,0.867936849594,0.611263871193,0.395222663879,0.209101513028,1.14367520809,0.693613409996,-0.86213183403,0.1331499964,-0.106848731637,-0.319309204817,0.434749990702
5613,-0.973131418228,-0.587937355042,-0.544981598854,0.27256962657,-0.153750002384,-0.309596598148,-0.111250013113,0.336277902126,0.724880456924,0.294456660748,0.284882247448,0.974452614784,0.552847027779,0.0523030236363,-0.829461693764,-0.876749992371,1.11052668095,-0.126287788153,0.354099988937
595,-1.01393938065,0.220449447632,0.362616598606,0.511444747448,0.63639998436,-0.868322134018,-1.00099992752,-0.0448514707386,-0.247383892536,-0.0625533610582,-1.13815617561,-0.322153389454,0.645910620689,-0.116026967764,1.80637633801,0.576300024986,-0.513533651829,-0.978153645992,-0.724150002003
