rid,DOS020_VCAP_6H:BRD-K76439996-001-01-8:5.4,DOS020_VCAP_24H:BRD-K76439996-001-01-8:5.4,DOS043_A375_24H:BRD-K76439996-001-01-8:5.4,DOS043_A549_24H:BRD-K76439996-001-01-8:5.4,DOS043_HT29_24H:BRD-K76439996-001-01-8:5.4,ERG010_VCAP_6H:BRD-K76439996-001-01-8:10.799,ERG010_VCAP_24H:BRD-K76439996-001-01-8:10.799
3315,0.614215910435,-0.151350364089,-0.103562906384,1.22850000858,0.0986425504088,-1.11880004406,1.27643060684
5289,-0.24396777153,0.295252650976,0.965898871422,-0.201799988747,-0.0194797739387,0.816449999809,-0.296553790569
868,0.601903557777,-0.219807565212,0.0907186865807,-0.105000004172,-1.27471208572,-0.449249982834,-1.21942281723
1677,-0.603717446327,0.146107971668,0.829273939133,1.01750004292,-0.450774312019,1.85590004921,1.4283605814
7043,-0.416606575251,-0.397621929646,0.659949481487,-0.199499994516,0.335291266441,-0.32824999094,-0.344872772694
5613,-0.0601225011051,-0.375986516476,0.960525453091,0.0198999941349,-1.23977637291,0.577449977398,0.615717053413
595,1.14102232456,0.872141301632,0.267835527658,-0.218050032854,1.15614819527,-1.53604996204,-0.31668317318
4793,-0.632648587227,0.317815303802,0.0772081017494,-1.25445008278,-0.427701056004,-0.510450005531,0.0284541249275
2736,-0.0378283113241,-0.0725435838103,-0.103923752904,0.576049983501,-0.0117569677532,0.0100499987602,-0.428668558598
5290,-0.836807489395,-0.352314829826,-0.0504445955157,-0.145399987698,-0.681204617023,0.216849982738,-0.144604623318
6194,-0.383791774511,0.824781656265,-0.00129325385205,-0.218400001526,-0.00035234724055,0.0,-0.257993519306
1676,0.244830206037,-0.514092803001,0.464338570833,-0.198850005865,-1.42226982117,-0.503849983215,-0.951624929905
23512,0.948843359947,0.119529083371,-0.318707942963,0.0698999911547,0.879605591297,-1.07910001278,-1.38252842426
148022,0.460294187069,-0.156375020742,0.637745678425,-0.465550005436,-0.174044296145,-0.377449989319,-1.06580936909
1906,-0.0947569608688,-1.3751193285,0.328955054283,0.992599964142,-0.567133307457,0.458100020885,-0.363444507122
8878,1.2244052887,0.0170116722584,0.485805153847,-0.0908000022173,0.801311850548,-0.96280002594,-1.56803226471
3091,0.145958960056,-0.69192647934,-0.107180178165,-0.081749998033,-0.141100153327,-1.16550004482,-0.18681961298
5743,0.505707085133,1.13326573372,-0.845731317997,1.00125002861,0.0383743457496,-0.469500005245,-0.830864191055
5321,-0.508931100368,-0.423316031694,0.406329274178,0.717899978161,-1.39413881302,0.0776499956846,-1.01197242737
4144,-0.265958964825,-0.869330763817,0.374198973179,0.707450032234,0.838878929615,0.580899953842,-0.686256766319
1981,-0.569970846176,1.58107984066,0.00130733847618,-0.31740000844,0.255822062492,1.32629990578,0.914506554604
695,-0.528012573719,-0.660214781761,-0.617917358875,-0.685950040817,0.113352037966,0.289900004864,-0.427956581116
10398,0.669545710087,-0.38039791584,-0.2259901613,0.429850012064,-1.31027328968,0.271899998188,-0.173837050796
5708,0.20736707747,-1.34584760666,0.29721391201,0.721899986267,0.312961757183,0.164300009608,-0.8308365345
1213,0.00176896154881,0.321069598198,0.0640321224928,0.0650999993086,-1.61789870262,-0.29129999876,-0.247286319733
226,0.0203216895461,-0.27842271328,0.256116360426,-0.25744998455,0.256933420897,-0.722150027752,-2.87897872925
6777,-0.27372905612,-0.401440739632,-0.890777885914,-0.5950999856,0.666421294212,-0.77270001173,2.1652572155
2113,-0.155513554811,-0.957800328732,0.617763996124,0.60974997282,-1.62092137337,2.01255011559,1.50835597515
3329,0.794627070427,0.612038969994,0.233123838902,-0.0996000021696,-0.770582020283,0.704800009727,0.172152370214
1050,1.14982438087,1.13161444664,0.101492412388,0.577250003815,-0.725155711174,0.884150028229,-0.0553482174873
9491,-0.533814013004,-0.553314208984,0.155917167664,-0.655600070953,0.0863821059465,0.179000005126,-0.216615021229
22926,0.0884514600039,-0.506369352341,-0.89984190464,-0.336950004101,-1.41376245022,-0.84475004673,0.803721964359
5899,-0.0250822156668,-0.0776674747467,-0.222609981894,-0.53845000267,0.627627432346,-0.107149958611,0.47009280324
5467,-0.034536998719,0.0848729461432,-0.101393736899,0.105499982834,-0.134077444673,-0.619700014591,-0.375903636217
6774,0.472516775131,-0.39304703474,-0.197601228952,0.0706999897957,0.504166603088,0.916800022125,0.352999269962
1788,-0.310237020254,0.0560311302543,0.544097423553,0.00685000419617,-1.10917973518,-0.176200002432,-0.129751652479
5921,-0.506389260292,-0.107634231448,0.115683488548,-0.768600046635,-0.295989692211,-2.42320013046,-2.40263843536
5721,0.285478830338,-1.08796000481,0.433605641127,1.04750001431,0.00702233426273,2.00795006752,0.349517405033
2263,-0.601738333702,-1.56744086742,-0.0160928554833,-0.833199977875,1.46877419949,0.897199988365,1.22985708714
808,-0.705427289009,-0.2234980762,-0.129583001137,-0.53560000658,-0.364831089973,-0.06004999578,0.265850007534
30001,0.835873603821,-0.680615603924,-0.439232438803,-0.523399949074,0.237964510918,-0.400849997997,1.3183555603
348,-0.554496645927,0.214462593198,0.939738690853,0.0236500054598,-0.478181570768,0.492150008678,-0.264349162579
30849,0.546798408031,-0.114698961377,-0.882316112518,-0.100349992514,0.881268501282,-1.4632999897,0.7154468894
1454,1.15903794765,0.489579200745,-0.664877355099,0.406899988651,0.939286351204,-1.23835003376,-1.05444169044
6500,-0.00202426314354,-0.0294365100563,-0.691867291927,-0.392299979925,1.09099137783,-1.64065003395,-1.26941275597
5627,0.843156158924,0.921650707722,-0.4266448915,-0.265449970961,1.07547736168,-0.545549988747,-0.00752801541239
5715,-1.34047329426,0.282542854548,0.143505379558,-0.0426499843597,0.105148866773,0.509400010109,-0.585034966469
4791,0.114231131971,-0.0187309682369,0.995993852615,0.522099971771,-0.975232362747,0.163100004196,1.00931501389
56924,0.289905756712,-0.061501994729,-0.675648093224,-0.678550004959,-0.428510844707,-0.546500086784,1.39789736271
2690,0.0251395329833,-0.471177041531,-0.84259390831,-0.145199999213,-0.898469984531,-0.59944999218,-1.00986623764
1019,1.18915629387,0.463696330786,0.75316876173,-2.8287498951,-0.0504296049476,0.263850003481,0.654426038265
51422,-0.306586444378,0.338996112347,-0.595589995384,-0.939749956131,-1.31602060795,-0.534150004387,2.56469273567
5788,-0.454019993544,-0.978332161903,0.635844767094,-0.646800041199,-0.144341334701,0.704300045967,-0.42435619235
6709,0.00385311245918,-0.379410237074,-0.67302852869,-0.498699992895,-0.880948722363,-0.648899972439,0.0809695497155
1277,-0.653913497925,-0.43521335721,1.75920677185,0.0809499919415,0.355356007814,3.27824997902,0.84229439497
993,1.14716386795,-0.7301607728,-0.374733150005,-0.317149996758,-0.0637381598353,0.508850038052,1.50250911713
7157,0.859080314636,0.95125490427,0.877085924149,-1.32974994183,-0.663472414017,0.579249978065,1.20087909698
1958,-0.0410965681076,0.568336904049,-0.87681722641,-0.1494499892,0.1638122648,-0.288749992847,0.575774013996
4582,0.5301040411,2.12344908714,-0.0197838507593,0.342750012875,-0.113612100482,-1.6767500639,1.38268625736
9212,0.0849057137966,0.445882737637,0.209622561932,0.72904998064,-1.47995197773,-1.03250002861,0.51413667202
8440,-0.0833429396152,-0.596891105175,-0.792152762413,-0.0444499850273,0.6009953022,0.375950008631,-0.651944279671
6790,-0.114824414253,0.516153633595,-0.491316020489,-0.112900018692,1.41725575924,-0.557250022888,-1.17457807064
8851,0.696154356003,-0.00757296383381,-0.355627596378,-0.0214000046253,0.670667529106,-0.235399991274,3.38109588623
2534,-0.683161437511,-0.469933092594,-0.32007676363,1.24090003967,-0.0602220259607,0.968050003052,-0.83281648159
4893,-0.888026952744,-0.0234905779362,-0.171140894294,-1.02390003204,0.124500751495,1.23705005646,3.88330173492
665,-0.710050404072,-0.702350735664,-0.533126294613,-0.899399995804,-0.480546474457,0.284700006247,0.36495500803
4313,-0.265774309635,-0.956058263779,-0.0660265684128,-0.527000010014,-2.2696416378,0.573000013828,0.878241598606
1022,-0.861228585243,-0.216989174485,-0.625110268593,-0.486199975014,0.0640514567494,0.724400043488,0.83726131916
5880,-0.178145647049,-0.822819888592,-0.323545753956,-1.05464994907,-0.367672920227,-1.5680000782,-0.418258756399
3162,-0.925396323204,-1.00100159645,0.928381741047,0.859899997711,-0.226578086615,0.110350012779,2.35803580284
1282,-0.31601780653,-0.297082602978,0.002664886415,-0.383450001478,-0.898244380951,-0.0326000005007,0.0211026370525
3383,-0.384225487709,-0.998625218868,-0.339602440596,-0.353649973869,-0.440240859985,-0.807349979877,-0.426819354296
727,0.455318719149,0.396526992321,0.596300959587,0.159599989653,-0.939660608768,-0.541000008583,-0.984622240067
4792,0.440403401852,0.171633288264,0.415545165539,-1.05410003662,-0.0760462284088,0.471000015736,0.80960559845
4794,-0.728842020035,-0.506109893322,0.785119712353,-0.388850033283,-0.635768651962,-0.276950001717,-0.954357743263
902,-0.0149611234665,-0.349067538977,-0.695571899414,-0.130649998784,-0.206709504128,0.506000041962,0.614539861679
8091,-0.650239288807,-0.269457161427,-1.2315145731,-0.22705000639,-1.02991425991,-0.632049977779,0.713685631752
3486,-0.664295196533,-0.345592081547,-0.759643852711,0.374400019646,-0.0408814772964,-0.298449993134,-0.392759621143
10818,-0.563650012016,-0.0357141643763,0.297164052725,0.0012000054121,-0.0936716720462,0.0576499700546,-0.420077323914
3454,-0.328053891659,-0.840148925781,0.143715694547,-0.287400007248,-1.02652800083,0.385150015354,-0.105652689934
4282,-0.0640146434307,-0.0699396282434,-2.57793235779,-0.848500013351,0.449067562819,-0.158100008965,-1.27527093887
1605,1.08740365505,0.558840155602,-0.120993331075,-0.0309999883175,-1.25297880173,-0.295749992132,-0.219622582197
10644,0.403086006641,3.26558184624,0.334208369255,1.9251499176,1.05375921726,1.87669992447,2.58186292648
2065,-0.144672885537,-0.879370689392,0.133591249585,0.326949983835,0.400032818317,-0.264049977064,-0.62662512064
8321,-0.256718397141,0.157320559025,0.127633169293,0.431349992752,-0.378934055567,0.899200022221,1.45516610146
8503,0.418822586536,0.400713443756,0.779154419899,0.458799988031,-0.653509318829,-0.605049967766,-0.998903989792
7027,-0.739259243011,-1.08539426327,0.441038697958,-1.4551500082,-0.372391819954,1.40380001068,0.570530354977
6850,-1.24574434757,-0.337982684374,0.809592306614,0.149799987674,-0.623614609241,-0.268199980259,-0.236530080438
1978,1.16338300705,0.361186683178,-0.147280305624,0.229299992323,-0.567187011242,-0.525200009346,-0.513955950737
896,0.459209412336,-0.0573744475842,0.47052142024,1.14544999599,0.665367126465,-0.187849998474,0.562170505524
5777,-0.123325943947,-0.00942204892635,-1.35116481781,-0.356549978256,-0.427958279848,-0.209100008011,-0.451639354229
1846,0.787847757339,-0.136470168829,0.200556725264,0.689499974251,0.605721652508,0.404399991035,0.406256377697
5925,-0.382905066013,0.118336871266,-0.97199088335,0.181449979544,-0.22964027524,-0.499849975109,2.59264564514
142,0.0872526615858,0.596552371979,-0.520245790482,-0.451049983501,-0.883490502834,0.774800002575,0.369205743074
1021,-0.143067777157,-0.422451466322,-0.298328012228,0.245900005102,0.507705450058,2.72035002708,2.10299754143
5699,0.320576399565,0.0267193317413,-1.56088936329,0.290199995041,0.360408306122,0.74304997921,0.593856036663
8061,0.126133590937,-0.0998097062111,-0.635988354683,-1.54040002823,-0.569189071655,-0.241200000048,0.581116974354
1870,0.111955523491,-0.884105145931,0.0329361855984,-0.0169000029564,-0.469494879246,1.36719989777,0.955106079578
1398,0.224681839347,-0.062695004046,-0.0110356286168,0.439249992371,0.703124821186,-0.0116499960423,0.0406617671251
3312,0.250296652317,-0.0869776010513,-6.67176818848,0.388399988413,0.163135275245,0.370799988508,-0.170880913734
891,-4.70093393326,-0.609597325325,-0.279186576605,-0.115500003099,-0.577190876007,1.30239999294,0.826085567474
4775,4.53477478027,-0.399044960737,0.639861226082,-0.782450020313,-1.32121777534,0.684750020504,4.19306135178
5111,-0.408716440201,-0.0636029541492,-0.0505385100842,0.302799999714,0.378540247679,-0.39485001564,0.389936864376
5696,0.28761446476,0.416302323341,0.141751557589,-0.629549980164,0.578301668167,-0.706449985504,-0.597283065319
5588,-0.560347437859,-0.868801832199,0.692722499371,-0.606949985027,0.273928761482,0.203599989414,-0.91364634037
6839,0.559131503105,0.33341050148,-0.284514427185,-0.056400001049,-0.985994160175,-1.11230003834,-0.498497217894
329,0.258771687746,0.267009794712,-0.0221873372793,-1.0,-0.753818750381,-0.93155002594,-0.475758045912
5058,0.57735222578,-0.0105146765709,0.208000868559,-0.541149973869,0.309703618288,0.494700014591,0.360624164343
998,1.75644648075,-0.460085093975,0.544587135315,-0.276499986649,1.9203594923,1.34804999828,0.200440302491
9134,0.182137399912,-0.107346273959,-1.95663559437,1.03334999084,0.152944222093,-4.18639993668,-0.994598209858
6616,-0.482800960541,-0.532903313637,0.307372033596,-0.744899988174,-0.97975730896,0.979199945927,0.0350369736552
5223,-4.08516407013,-0.488819956779,-0.046931385994,-0.428850024939,-0.73158633709,0.887599945068,-4.96458101273
4690,-0.423122525215,-0.368507444859,-0.714288949966,-0.617200016975,-0.572414517403,-1.83645009995,-0.168001055717
958,-0.556430757046,-1.44025969505,0.375324845314,0.0744000002742,-1.39434802532,0.894999980927,0.858019590378
1616,-0.164727598429,-0.0361718088388,2.60142064095,-0.612950026989,-1.63231098652,1.56079995632,2.17447662354
991,-0.477317750454,0.0,-1.86891651154,-0.848450005054,-0.289223194122,-0.293550014496,-0.785685539246
6347,-0.310702413321,-1.08475553989,0.119478173554,-1.34039998055,-1.10092735291,1.41190004349,1.07519543171
6714,-0.222104474902,-3.63554286957,0.45817860961,0.402250021696,-0.511384725571,-0.911549925804,-0.880698919296
652,-0.807319581509,-0.524342417717,0.756967902184,-0.420649975538,0.0452648997307,0.56819999218,0.377376616001
4331,-0.452013224363,-0.242682427168,1.94443130493,0.473299980164,-0.068368345499,-0.419449985027,-0.492026090622
7099,-0.518448412418,-0.111546158791,-0.614302635193,-0.786100029945,0.888874232769,0.134550005198,4.32374763489
10320,0.121459387243,-0.579240322113,0.184804603457,0.475000023842,-1.45025718212,0.160349994898,-0.635118961334
2042,-0.500087499619,0.16258482635,0.197873026133,-0.242949992418,0.288490414619,-0.828649997711,1.10484135151
843,-0.523614168167,-0.960718691349,-0.0604780726135,0.0263999998569,-1.18276584148,1.202450037,0.751931428909
840,1.73577404022,-0.115445688367,-0.688845515251,-0.456100016832,-0.193613469601,-0.0494000017643,-0.924433946609
7048,0.457358062267,-0.257076978683,0.198312774301,0.423099994659,-0.530140638351,1.62335002422,1.58467268944
4851,-0.105068325996,-0.357002258301,-0.332506418228,0.199149996042,-1.08535814285,0.762849986553,-0.490546524525
6464,-0.386541366577,-0.824288010597,-0.830769956112,-0.494349986315,1.15488791466,1.07050001621,0.352798730135
23410,-0.611997187138,-0.0441991016269,1.16190111637,0.0679500102997,1.11976122856,-0.159500002861,-0.408741146326
54205,-0.0702826008201,-0.122507669032,-0.740191102028,0.466999977827,0.852140188217,-0.213850006461,-1.22398257256
2770,0.113113179803,-0.0784494578838,2.21400618553,-0.414299994707,-3.42856144905,-0.237350001931,-0.919553041458
80204,1.55929410458,0.836313962936,4.07785177231,0.704649984837,-0.653807580471,0.854200005531,0.60011613369
4208,3.89739584923,-0.731647312641,0.499643266201,-0.898699998856,-1.214859128,-0.246950000525,-1.16494679451
1845,-0.0226170122623,0.5906457901,0.449997663498,0.171250000596,1.50555253029,-1.33134996891,-1.00799441338
23368,-0.437740027905,-0.530859053135,0.466231584549,0.236900001764,2.54997563362,0.957099974155,1.10321104527
5583,-0.895173549652,-0.708400070667,0.329384088516,-0.608900010586,5.75430822372,1.11699998379,0.162121444941
8900,0.0568310394883,0.121264919639,2.07056808472,-0.287200003862,-0.801641404629,1.12995004654,-1.11585068703
581,0.355345249176,-0.103643447161,0.922578394413,-0.184049993753,-1.6285597086,-0.487200021744,-0.271621674299
6193,0.242778241634,0.570163249969,-0.240792170167,1.05614995956,0.0596288740635,0.661799967289,-0.546097636223
6622,0.191154643893,0.474854558706,0.202038422227,1.18959999084,0.254377692938,0.662400007248,0.175822973251
11261,0.981630563736,-0.774652421474,-0.114845782518,-0.010949999094,0.456287652254,0.247299998999,0.19100189209
6696,-0.56540709734,0.265727698803,-0.33918184042,0.723999977112,0.497985720634,-0.554000020027,1.94030451775
8312,0.00201323628426,0.0909985303879,-0.017491620034,-0.184149980545,0.110221862793,0.682749986649,1.32181656361
835,1.38080525398,-0.171176642179,-0.335715144873,-1.34284996986,0.197709411383,0.70870000124,-0.107608318329
8324,0.0784306526184,-0.635415136814,-1.43821144104,0.0355499982834,-0.930974900723,0.395249992609,0.241851449013
1848,1.07344508171,0.651491343975,-0.384309709072,-0.760100007057,0.851448237896,0.625699996948,-0.485640734434
154,0.766123712063,0.489667207003,-0.259704351425,0.631500005722,-0.53890389204,0.513949990273,0.560313224792
4312,-0.846651434898,-0.628375768661,-0.580945909023,-0.176799982786,-3.37157917023,0.370599985123,2.36429595947
994,0.498001217842,0.652271986008,-1.40420091152,-0.420650005341,0.293707847595,0.11669999361,0.199872106314
2048,0.793174982071,-0.206248015165,0.642126739025,0.465649992228,-0.985251784325,-0.324099987745,-0.561370491982
1111,0.0836708545685,-0.251761496067,-0.619799017906,-1.04594993591,-0.249059870839,-0.13529998064,0.779973864555
5154,-2.376922369,0.266424447298,0.371919155121,0.155200019479,1.12704885006,-0.355250000954,-0.611199021339
2920,0.612298130989,0.571964323521,-0.0783155411482,-0.738950014114,0.719127058983,-0.342949986458,1.60648214817
3122,2.87389135361,-0.35813960433,0.284186333418,-0.00244998931885,-3.46789073944,0.586950004101,1.18366265297
2769,0.800828814507,-0.20386017859,-0.581940770149,-0.235449999571,0.361290872097,0.62524998188,-0.538100123405
5900,0.605609238148,-0.115049779415,-1.11627364159,1.14759993553,0.222752600908,-0.054850012064,-2.72112774849
6304,-0.365167737007,0.0545797944069,0.135155841708,-0.657949984074,0.878514289856,0.64485001564,0.0399754047394
5211,0.62137234211,0.85068410635,1.70760917664,-0.186199992895,-0.300910174847,-0.816150009632,0.265145659447
2886,-1.6589359045,-0.491590231657,1.85697364807,-0.486200004816,1.84380531311,-0.801650047302,-0.149892628193
9261,-0.0609550923109,0.107098788023,-0.173966452479,0.0825000107288,0.663848996162,0.679350018501,0.169790297747
8569,-0.253419607878,-0.708643257618,-1.14815950394,-1.00504994392,-0.0892376899719,1.10940003395,0.808989524841
3303,0.346009492874,1.08001816273,-0.74170011282,2.67215013504,-0.00944658741355,0.793799996376,0.382681012154
5331,0.332372039557,0.213809162378,-0.872238278389,0.016999989748,0.688325643539,-1.09870004654,-2.36518836021
5347,0.381648361683,0.79479777813,0.581098556519,-0.163899958134,0.385862469673,0.100649982691,0.834418296814
4638,0.00438060611486,-0.265167415142,-1.14630627632,-0.706200003624,0.282522529364,0.494049996138,-1.17398059368
2264,0.516208469868,0.0889770761132,1.42560839653,1.14219999313,-1.87473118305,1.25314998627,-0.689260303974
1029,-0.552200675011,0.447741091251,-1.34972476959,0.225050002337,0.0819835066795,2.03169989586,0.0869362950325
1027,0.900612831116,-2.58983325958,0.00609171390533,0.0786500051618,-0.411344259977,-0.833649992943,-5.38344526291
2597,0.253918886185,-0.95151746273,-1.86975133419,-0.00170000002254,0.17109850049,0.513750016689,1.47216176987
55847,-0.0966621786356,-0.351490974426,-0.763417124748,-1.45424997807,1.29996550083,0.767250001431,-0.343772172928
25803,0.238322168589,0.543048381805,0.484350442886,0.336699992418,-0.836126863956,0.0885500013828,-0.765396654606
3480,0.727322936058,0.806427836418,0.0845980495214,-0.854400038719,0.552020311356,0.0254999995232,-0.726249217987
2946,0.147670149803,1.48670268059,-0.213708415627,-0.47729998827,-0.898116528988,0.199450001121,0.702132880688
9517,-0.308250844479,0.155288875103,-3.76814317703,-1.46169996262,-0.380657792091,-1.23624992371,1.7377679348
25987,0.410107910633,0.666962504387,-0.822131156921,-0.300949990749,0.804436206818,-1.38090002537,-0.0142310857773
23670,-0.306350469589,-0.344219356775,0.23049838841,-0.833099961281,0.74495112896,-1.03235006332,-1.86919105053
11182,0.705626904964,-0.00738325715065,0.142426565289,0.150700002909,-0.76405274868,-1.03355002403,-0.581233859062
2146,-0.871564507484,-0.288652837276,-0.928132653236,-0.998899996281,0.233402207494,0.0371499955654,0.882446527481
3385,0.251588314772,0.435921192169,0.365432858467,-0.202199995518,0.838028848171,-0.726700007915,-0.638890862465
5261,-0.138114437461,0.293255150318,0.851992964745,-0.0407000109553,0.488728910685,-1.24765002728,-0.437199950218
10765,-1.37557554245,-0.173353895545,-0.13143889606,0.000749990344048,-0.776388883591,-2.64599990845,-0.852721214294
25839,0.401877224445,0.665491223335,-0.413088321686,-0.620850026608,-1.31595206261,-0.939849972725,0.161607563496
4172,0.444717675447,-0.765093684196,0.86766064167,0.66914999485,-0.475763201714,-0.636799991131,0.323425829411
23161,-0.684261262417,-0.863439440727,0.851878046989,0.320100009441,-0.698117315769,0.0178999900818,-0.0870523303747
10298,-0.00857380032539,-0.152107343078,-1.16375017166,-0.0667499899864,0.127472043037,0.338450014591,0.459218382835
1802,1.1433416605,1.05641973019,0.0606360174716,-0.223700016737,-0.109965458512,-0.415650010109,0.587422251701
58533,1.16499698162,0.0114543549716,-0.0539789199829,-0.223600000143,-0.249554798007,-2.15464997292,-1.68799984455
147179,0.747731804848,0.0824110507965,-0.0655723363161,-0.0947500169277,-1.38280296326,-0.226900011301,-1.66888511181
29937,1.03717494011,0.47726431489,0.206153869629,-0.13520000875,0.549419820309,-1.63845002651,-1.73754656315
6184,0.514120340347,0.923151731491,-0.129551887512,0.78594994545,0.225591957569,-0.775499999523,0.112244389951
9854,0.111902073026,0.319724500179,1.11334455013,0.162250012159,0.0298105757684,-1.15705001354,0.0434268116951
2553,-1.1610699892,-0.0816262960434,0.297095149755,-0.668349981308,1.49340498447,0.148600012064,-0.199475169182
5440,-0.13606891036,0.69900482893,0.275379240513,-0.553300023079,-0.377556532621,-0.786899983883,-0.529584944248
54623,0.854803085327,0.130825534463,1.06685817242,0.67325001955,0.342052847147,-0.73115003109,-2.03076076508
9533,-2.16130399704,-0.062400508672,-0.453489899635,-0.482600003481,-0.292295575142,-0.277849972248,-0.0485241115093
8607,-0.0983454883099,0.643121004105,0.16422906518,0.0784500017762,-0.10381873697,-0.110649995506,-0.217390418053
207,-1.94489479065,-0.119533203542,-1.35724925995,0.758000016212,-1.40073442459,-0.184049963951,0.539995014668
26054,-0.0776932835579,-0.575896978378,0.645966291428,0.220349997282,-0.478265941143,0.564199984074,0.102133780718
10682,1.3473829031,0.906672239304,-0.188925221562,-0.36859998107,-0.409067183733,-1.2322499752,-0.560066819191
8573,0.298788249493,0.126481473446,-0.764223575592,-0.254050016403,-0.475252062082,-0.454449981451,1.82864820957
23378,0.973714649677,-0.227243125439,0.027947448194,0.265850007534,0.522883892059,-1.80885004997,-0.805854737759
8553,-0.150845676661,0.145953088999,0.872943520546,-0.651700019836,0.0660248547792,2.90910005569,2.20186829567
622,0.703949689865,0.775787830353,0.656868100166,-0.716799974442,0.0523721911013,0.0566000044346,0.102776348591
9467,0.0719682872295,-0.310738146305,-0.75724452734,-0.4049000144,-0.663035035133,0.859849989414,0.191263943911
5525,-0.480576008558,0.318513303995,0.039092592895,-0.917549967766,-0.892900645733,0.791400015354,0.10104636848
256364,0.389298379421,3.87611794472,0.499485999346,-0.128049999475,0.358954966068,4.10284996033,3.78219795227
332,-0.440887093544,0.264211714268,-0.985910594463,0.446700006723,0.0646413713694,-0.743799984455,0.411637455225
2058,0.716821908951,-0.291774451733,-0.464262187481,0.0527500063181,-0.479915231466,-0.433749973774,0.69980186224
7849,-0.500335812569,-0.16557186842,-1.49892580509,0.196599990129,-0.285978138447,0.582750022411,2.27470636368
23244,-0.157216340303,0.672760128975,0.405381917953,-0.178499996662,-0.307902336121,-0.077099993825,-0.701985120773
7494,0.72919023037,0.251816481352,0.445393204689,0.275350004435,0.0981703698635,-1.16254997253,0.68739593029
4836,0.973604977131,0.255298912525,-2.24232602119,-0.505249977112,-1.0275439024,-1.02470004559,-0.837313890457
23647,0.574806690216,-0.13187083602,-0.101644977927,-0.373600006104,0.475587517023,-0.0723000019789,-0.0911480784416
10617,0.354362010956,0.675813019276,0.58676981926,-2.67785000801,0.608638763428,-0.428799986839,-1.20755267143
2184,-0.290910750628,0.175085663795,-0.00887247920036,-0.463400006294,0.0211288388819,-0.982800006866,-2.2014272213
5355,-0.543377161026,-0.0226904451847,0.463662207127,0.273400008678,0.239710599184,0.326299965382,0.0896517038345
