rid,DOS023_VCAP_6H:BRD-K90842913-001-01-5:5.01,DOS023_VCAP_24H:BRD-K90842913-001-01-5:5.01,DOS052_A375_24H:BRD-K90842913-001-01-5:5.01,DOS052_A549_24H:BRD-K90842913-001-01-5:5.01,DOS052_HT29_24H:BRD-K90842913-001-01-5:5.01,DOS052_MCF7_24H:BRD-K90842913-001-01-5:5.01
5720,0.921042144299,0.584500014782,0.871199965477,-1.79104995728,-0.42199999094,0.116449996829
466,-0.238838478923,-0.152449995279,1.39085006714,-0.68079996109,-0.0261499993503,-1.50059998035
6009,-0.161946073174,0.0533000044525,0.242599993944,-1.01824998856,0.83495002985,0.503399968147
2309,0.433866977692,-0.394250005484,-2.49414992332,0.127050042152,0.260999977589,-0.851799964905
387,-0.665715157986,-0.276050001383,-0.296099990606,-1.56079995632,0.957399964333,-0.216250002384
3553,-0.415729254484,0.412900030613,0.207850039005,-0.798799991608,-0.122599996626,0.691849946976
427,-0.117115043104,-1.17739999294,-0.942650020123,0.114349998534,1.84535002708,-0.641349971294
5898,-1.26183414459,0.534250020981,-0.243200004101,-0.393750011921,-0.729799985886,-0.498350024223
23365,-1.021453619,-0.126049995422,-1.00300002098,-0.945899963379,-0.0703999996185,0.964749991894
6657,-0.040168620646,-0.395949959755,-0.14904999733,0.374000012875,0.685000002384,0.558950006962
5054,0.355727255344,-0.24840003252,-1.32089996338,0.250450015068,-0.831149995327,-0.790500044823
3108,0.580321133137,-0.360949993134,0.385100007057,-0.418600022793,0.26810002327,-0.415499985218
1950,0.505115568638,0.0464499890804,-0.245350003242,0.413150012493,0.502050042152,0.00429999828339
351,-0.774264097214,-0.380100011826,-0.304450005293,-0.428050011396,0.836750030518,-0.369749993086
4846,-0.407407879829,-0.351949989796,0.152099967003,1.49699997902,1.60774993896,0.561399996281
1452,-0.326425671577,-0.00665000081062,-1.360049963,0.194800004363,0.749749958515,-0.908349990845
4776,0.432057768106,-0.00324999541044,0.607549965382,1.18000006676,0.492900013924,0.276399970055
6908,0.547492682934,-0.766000032425,0.118799999356,-1.01249992847,0.525049984455,0.581900000572
672,-0.669153809547,-0.468899995089,-0.387699991465,-1.42720007896,-0.99430000782,0.0928499922156
5710,-0.039316996932,-0.424149990082,1.07940006256,-1.47755002975,0.668949961662,-0.552850008011
2115,-0.412520736456,-0.725049972534,-0.00709999725223,0.638449966908,-0.494399964809,-0.147399991751
7015,-0.159696415067,-0.781400024891,0.539099991322,1.18805003166,1.21369993687,0.0865499973297
8726,-0.710832953453,-0.747599959373,-1.23164999485,-0.93079996109,-0.802199959755,1.33334994316
2185,-0.0599627234042,0.953850030899,0.969599962234,0.757050037384,0.490150004625,0.615949988365
3315,0.0193166807294,0.0363000035286,1.19555008411,-0.00135000003502,0.956749975681,-1.52904999256
5289,-0.472611248493,1.42619991302,0.723700046539,0.675800025463,-3.03429985046,0.286900013685
868,-0.409364759922,-0.270650029182,-0.311850011349,-0.193600013852,1.40824997425,0.519800007343
1677,-0.0175758004189,-0.0423499941826,1.03384995461,0.464949995279,-0.133850008249,-0.340250015259
7043,-0.396075487137,-0.124249979854,-0.5625,-0.759550035,0.334900021553,0.812799990177
5613,-0.120908208191,-0.43489998579,-0.584749996662,1.21570003033,0.239199995995,2.62755012512
595,0.586514294147,-2.05929994583,0.607349991798,-1.28785002232,0.937350034714,0.541949987411
4793,0.0834505259991,-0.0771999955177,0.0798999965191,-0.167300000787,0.183750003576,0.0848000049591
2736,-0.29167509079,-0.361050009727,-0.721400022507,0.326499998569,0.51859998703,1.62859988213
5290,1.30792403221,-0.828249931335,-0.435950011015,1.67300009727,0.398900002241,0.152449995279
6194,-0.682978451252,0.0,0.600600004196,-0.00034999998752,-0.00034999998752,-0.219899997115
1676,-0.102763481438,0.531899988651,1.06454992294,-0.466499984264,0.0217000003904,0.846249997616
23512,-0.560300946236,-0.649900019169,0.311650007963,0.0356000065804,0.695799946785,0.345449984074
148022,0.255493879318,-0.391849994659,-0.642250001431,-1.38835000992,0.711700022221,-0.570150017738
1906,-0.573160648346,0.0930499881506,0.216099992394,-0.447450011969,0.712400019169,1.0217000246
8878,0.788798451424,0.147900015116,0.743099987507,-0.482650011778,0.944149971008,0.0830000042915
