rid,DOS020_VCAP_6H:BRD-K37299375-001-01-5:5.28,DOS020_VCAP_24H:BRD-K37299375-001-01-5:5.28,DOS043_A375_24H:BRD-K37299375-001-01-5:5.28,DOS043_A549_24H:BRD-K37299375-001-01-5:5.28,DOS043_HT29_24H:BRD-K37299375-001-01-5:5.28,ERG011_VCAP_6H:BRD-K37299375-001-01-5:10.551,ERG011_VCAP_24H:BRD-K37299375-001-01-5:10.551,ERG016_VCAP_24H:BRD-K37299375:10.55,ERG016_VCAP_24H:BRD-K37299375:3.52,ERG016_VCAP_24H:BRD-K37299375:1.17,ERG016_VCAP_24H:BRD-K37299375:0.39
5720,-0.16705454886,0.0520602166653,0.10896667093,-1.31474995613,0.26931732893,1.25485002995,0.782358586788,-0.0565925426781,0.607840538025,0.965465545654,0.338100135326
466,-0.375003516674,-0.47366130352,-1.7893999815,-0.586149990559,-1.09183263779,-0.425550013781,0.44530081749,-3.55709171295,-4.99870014191,-3.27382326126,-1.48492407799
6009,1.16629207134,0.375515729189,-0.171666711569,-0.677950024605,-0.412545502186,1.14244997501,0.393967568874,-1.81869113445,1.36659479141,0.350951164961,-0.188764899969
2309,0.447328209877,-0.428490877151,-0.499033361673,0.018700003624,1.13180482388,1.11380004883,-0.0951179713011,0.799701631069,0.771087408066,-0.0765799731016,0.0407387018204
387,1.35286068916,0.149392008781,0.166766673326,1.7338000536,-0.112720757723,1.58955001831,0.446472764015,-0.138993903995,3.05147838593,1.80331981182,1.13807475567
3553,-0.462856411934,0.774570941925,0.119166657329,0.492199987173,4.59564352036,-0.429949969053,0.189750701189,-0.453096449375,0.425997257233,0.0962831005454,-1.00945651531
427,0.813390612602,-0.421395003796,0.392633348703,-0.954800009727,0.47238779068,-0.333149969578,0.750037670135,-3.61789941788,-3.68247413635,-2.98688864708,-4.23464345932
5898,-1.26049697399,-0.988710463047,-0.371433287859,-0.696349978447,-0.46402874589,-0.578999996185,0.148007422686,-0.393946766853,0.059032022953,-0.0392216332257,0.381644904613
23365,-0.929014384747,-0.203136175871,1.0501999855,1.30659997463,-0.672015666962,0.150699988008,-0.282952874899,0.569122433662,0.367752611637,0.782129704952,0.134449154139
6657,-0.809971928596,0.0456039533019,-0.418466687202,0.183000013232,1.63390552998,-0.342150002718,0.877170324326,1.00203812122,-0.460311681032,0.473225742579,-1.17303299904
5054,0.432493954897,-0.495729893446,0.615033388138,-0.143100008368,0.466740071774,-0.699450016022,-0.838818490505,-0.150360584259,-0.00210885703564,0.336325526237,-1.01533973217
3108,1.04447972775,-0.3613486588,1.5352666378,0.271050006151,0.196037083864,1.92280006409,2.07268071175,0.0220247209072,4.68054580688,0.724256515503,0.320367872715
1950,1.76893138885,0.330705702305,-0.300333350897,-1.01254999638,2.67384934425,-0.458400011063,1.84608507156,0.693561911583,2.04734444618,-0.646475255489,0.162567913532
351,-0.507124781609,1.16390132904,-0.0901666879654,-1.97334992886,1.75891137123,-0.611000001431,0.245853096247,-2.14801383018,-1.13628208637,0.266710340977,-0.277749985456
4846,0.27909964323,-0.161520779133,-0.0474666655064,0.622099995613,1.25202989578,-0.359049975872,-0.584808945656,-0.0149045586586,2.75184607506,-0.803245067596,-0.524546682835
1452,-0.556841671467,0.155670285225,0.798866689205,-1.18725001812,0.372953236103,-0.502900004387,0.0233971327543,0.684893131256,-0.84194278717,0.847115337849,1.10358631611
4776,0.0617324486375,-0.365230023861,-0.549033343792,0.00595000386238,1.59510791302,-1.04295003414,0.0427074506879,1.1437484026,-0.500693619251,-0.0852123349905,-0.0532193481922
6908,0.251046001911,-0.0702450573444,0.599900007248,-0.193650007248,0.819372653961,-1.13220000267,-0.671813607216,-0.714969873428,3.7431833744,-0.440076231956,0.864075779915
672,-1.05128824711,-0.0972083210945,0.510333359241,-1.19659996033,-1.06356108189,0.703049957752,0.329300820827,-1.72012162209,-0.772936224937,-2.20407915115,-0.652724266052
5710,-0.748882770538,-0.307999938726,0.292066693306,-0.162699997425,-0.0871159359813,-0.231749996543,-0.165088877082,-0.306265413761,0.059508934617,0.3980448246,1.60440444946
2115,0.383790433407,-1.28553497791,-0.694033384323,2.84555006027,0.902862489223,0.861299991608,1.38600707054,0.137795746326,1.85830521584,0.453253388405,-1.8450448513
7015,0.934654831886,-0.284633696079,-0.267500042915,-0.187499985099,2.47609567642,-0.750450015068,0.204262554646,0.597512483597,-1.60402595997,0.605635643005,-1.47015142441
8726,-0.213991820812,-0.567794144154,-1.13490009308,-0.511350035667,-4.00621318817,-0.601899981499,-0.865707397461,-1.60368049145,-0.0203230381012,-0.228411197662,-0.214761853218
2185,-0.615479767323,0.106244817376,0.0797000080347,0.885800004005,0.319700628519,-0.188599988818,-0.618761062622,1.08121371269,0.843518257141,0.965667247772,-1.01280784607
3315,-0.362807929516,0.164013624191,0.263500034809,-1.03760004044,0.67484587431,0.862049996853,-0.111542806029,2.67681670189,0.169180318713,-0.928029358387,0.496178716421
5289,0.874363541603,-0.298883199692,0.934633374214,0.460600018501,-2.73840665817,-0.301050007343,-0.0496353507042,1.18788158894,0.0182345211506,0.485267817974,0.0802671909332
868,-1.62877559662,-0.50138014555,0.00150001049042,-0.396700024605,1.10759210587,-0.100900001824,0.578646123409,0.882711231709,1.12086415291,0.660945653915,0.253994077444
1677,-0.0506505817175,-0.0700230225921,0.176233336329,0.0374500155449,0.153477966785,-0.329400002956,0.570083856583,0.616986513138,-0.876365303993,0.529440999031,-0.480919927359
7043,0.906095325947,-0.938771545887,0.125000029802,2.11494994164,-0.28458237648,1.07815003395,0.0797289311886,0.558318197727,1.84667313099,1.14037692547,-0.0600720196962
5613,0.524558842182,0.0862467586994,0.457933396101,1.17610001564,0.977596223354,-1.28029990196,-0.686998963356,0.714156746864,-1.15479028225,0.0863947570324,-1.33785486221
595,-0.818134963512,0.829090774059,0.551866650581,-0.494599997997,-1.14366459846,0.261050015688,-0.68898576498,-0.9782153368,-0.724450945854,0.0869089663029,1.17692017555
4793,-0.0852327495813,0.618363380432,1.790766716,-1.14249992371,-0.493965059519,-0.284200012684,-0.845204532146,-0.350052267313,3.95466423035,-0.044531725347,0.905596613884
2736,0.337825655937,0.304388582706,-0.0446666777134,2.44225001335,1.97748613358,1.33394992352,-1.21850121021,0.556941509247,0.329813957214,0.391055077314,-0.777004957199
