rid,CPC006_A375_6H:BRD-K45446451-001-01-9:11.1,CPC006_A375_24H:BRD-K45446451-001-01-9:11.1,CPC006_A549_6H:BRD-K45446451-001-01-9:11.1,CPC006_A549_24H:BRD-K45446451-001-01-9:11.1,CPC006_A673_6H:BRD-K45446451-001-01-9:11.1,CPC006_AGS_6H:BRD-K45446451-001-01-9:11.1,CPC006_CL34_6H:BRD-K45446451-001-01-9:11.1,CPC006_CORL23_6H:BRD-K45446451-001-01-9:11.1,CPC006_COV644_6H:BRD-K45446451-001-01-9:11.1,CPC006_DV90_6H:BRD-K45446451-001-01-9:11.1,CPC006_EFO27_6H:BRD-K45446451-001-01-9:11.1,CPC006_HA1E_6H:BRD-K45446451-001-01-9:11.1,CPC006_HA1E_24H:BRD-K45446451-001-01-9:11.1,CPC006_HCC15_6H:BRD-K45446451-001-01-9:11.1,CPC006_HCC515_6H:BRD-K45446451-001-01-9:11.1,CPC006_HCC515_24H:BRD-K45446451-001-01-9:11.1,CPC006_HCT116_6H:BRD-K45446451-001-01-9:11.1,CPC006_HEC108_6H:BRD-K45446451-001-01-9:11.1,CPC006_HEPG2_6H:BRD-K45446451-001-01-9:11.1,CPC006_HT115_6H:BRD-K45446451-001-01-9:11.1,CPC006_HT29_6H:BRD-K45446451-001-01-9:11.1,CPC006_HT29_24H:BRD-K45446451-001-01-9:11.1,CPC006_JHUEM2_6H:BRD-K45446451-001-01-9:11.1,CPC006_LOVO_6H:BRD-K45446451-001-01-9:11.1,CPC006_MCF7_6H:BRD-K45446451-001-01-9:11.1,CPC006_MCF7_24H:BRD-K45446451-001-01-9:11.1,CPC006_MDST8_6H:BRD-K45446451-001-01-9:11.1,CPC006_NCIH1694_6H:BRD-K45446451-001-01-9:11.1,CPC006_NCIH1836_6H:BRD-K45446451-001-01-9:11.1,CPC006_NCIH2073_6H:BRD-K45446451-001-01-9:11.1,CPC006_NCIH508_6H:BRD-K45446451-001-01-9:11.1,CPC006_NCIH596_6H:BRD-K45446451-001-01-9:11.1,CPC006_NOMO1_6H:BRD-K45446451-001-01-9:11.1,CPC006_OV7_6H:BRD-K45446451-001-01-9:11.1,CPC006_PC3_6H:BRD-K45446451-001-01-9:11.1,CPC006_PC3_24H:BRD-K45446451-001-01-9:11.1,CPC006_PL21_6H:BRD-K45446451-001-01-9:11.1,CPC006_RMGI_6H:BRD-K45446451-001-01-9:11.1,CPC006_RMUGS_6H:BRD-K45446451-001-01-9:11.1,CPC006_SKLU1_6H:BRD-K45446451-001-01-9:11.1,CPC006_SKM1_6H:BRD-K45446451-001-01-9:11.1,CPC006_SKMEL1_6H:BRD-K45446451-001-01-9:11.1,CPC006_SKMEL28_6H:BRD-K45446451-001-01-9:11.1,CPC006_SNGM_6H:BRD-K45446451-001-01-9:11.1,CPC006_SNU1040_6H:BRD-K45446451-001-01-9:11.1,CPC006_SNUC4_6H:BRD-K45446451-001-01-9:11.1,CPC006_SNUC5_6H:BRD-K45446451-001-01-9:11.1,CPC006_SW480_6H:BRD-K45446451-001-01-9:11.1,CPC006_SW620_6H:BRD-K45446451-001-01-9:11.1,CPC006_SW948_6H:BRD-K45446451-001-01-9:11.1,CPC006_T3M10_6H:BRD-K45446451-001-01-9:11.1,CPC006_THP1_6H:BRD-K45446451-001-01-9:11.1,CPC006_TYKNU_6H:BRD-K45446451-001-01-9:11.1,CPC006_U937_6H:BRD-K45446451-001-01-9:11.1,CPC006_VCAP_6H:BRD-K45446451-001-01-9:11.1,CPC006_VCAP_24H:BRD-K45446451-001-01-9:11.1,CPC006_WSUDLCL2_6H:BRD-K45446451-001-01-9:11.1,CPC006_H1299_6H:BRD-K45446451-001-01-9:11.1,CPC006_RKO_6H:BRD-K45446451-001-01-9:11.1
5720,-0.600697517395,0.536824762821,0.147424325347,-0.0689046680927,-1.02954995632,-1.06920003891,0.6291000247,-0.540600001812,-0.202900022268,-0.485799998045,-0.00330001115799,1.07847630978,0.546678900719,0.398490071297,0.508715510368,0.31050246954,-0.078450024128,-0.443266689777,0.100010886788,-0.97444999218,0.131114065647,0.38070499897,0.347450017929,0.7513499856,0.298067241907,0.586090147495,0.766299962997,-0.27610000968,-1.58235001564,0.561649978161,0.0660500004888,0.816700041294,0.634599983692,0.448499977589,0.202866524458,0.296123921871,0.440299987793,0.185950011015,-2.5133600235,-0.385550022125,1.17110002041,-1.10769999027,0.135649994016,0.945199966431,0.627750039101,-1.50374996662,-0.0103999972343,0.59810000658,-0.854202032089,0.818184792995,0.130899995565,0.355849981308,-0.0190999805927,-1.0544500351,0.114781230688,0.0609271004796,0.332149982452,0.211199998856,-0.352150022984
466,-0.844934225082,-1.6779294014,-0.0228378325701,1.10781443119,-1.85274994373,-1.21770000458,-0.0493000000715,-0.321299999952,-0.626100003719,-0.339250028133,-1.83654999733,0.55567240715,1.15244400501,0.0143221914768,-0.282655119896,0.0125782275572,0.445999979973,-0.238966673613,-0.949119091034,-2.23265004158,0.631070375443,0.334595888853,0.0431500077248,0.454850018024,-0.997887074947,0.333075046539,0.555350005627,0.365099996328,-2.79404997826,0.348150014877,0.548400044441,0.195349991322,-0.061700001359,0.85689997673,0.486796081066,-0.0334883928299,-0.0504500120878,0.473949968815,-0.775161921978,1.16684997082,0.874700009823,-0.871249973774,-1.09689998627,-0.342050015926,1.88779997826,0.0285000000149,0.557500004768,0.440250009298,-0.289062380791,0.693681359291,0.7962500453,0.618649959564,-0.179450005293,-1.07690000534,0.340549170971,0.119396418333,0.330550014973,-0.423400014639,-0.403249979019
6009,0.0719597041607,0.472349345684,0.124697454274,-0.264535099268,-1.46684992313,-0.674649953842,-0.381999999285,-0.318250000477,-1.6970499754,0.0499999970198,0.207149982452,-0.310840249062,1.19518661499,0.443849503994,0.0247099101543,0.234077811241,0.700250029564,0.968566715717,1.0015193224,0.770699977875,-0.517365038395,-0.859217822552,0.919449985027,0.620200037956,-0.267575383186,0.0154917687178,-0.404200017452,-0.500999987125,-1.18554997444,0.942299962044,0.457249999046,-0.237299993634,-1.18470001221,0.0460000038147,-1.13342821598,0.944491147995,0.201200008392,0.906649947166,-1.62290287018,1.15374994278,0.954199969769,-2.14480018616,1.58910000324,2.33644986153,1.07644999027,0.179849982262,0.450350046158,0.14090000093,-1.19021201134,-0.0650124773383,-0.527700006962,-1.09624993801,-0.76004999876,0.0770500004292,0.10669285804,-0.214477494359,-0.00319999456406,-1.50730001926,-0.189449995756
2309,0.524286746979,-0.544693648815,-0.0227942317724,1.08028268814,-0.827800035477,-1.17865002155,-0.813099980354,0.948449969292,0.703899979591,-0.359750002623,-0.155799984932,-0.381466686726,-0.061068713665,-0.72622781992,-0.532070279121,-0.226217076182,0.107050001621,-0.522400021553,0.562190771103,-0.290749967098,0.707269906998,-0.0140097700059,-1.08805000782,-1.08644998074,0.15758395195,-0.464761853218,0.534999966621,-0.310799986124,1.33719992638,0.296100020409,0.230049997568,4.98229980469,0.352899998426,-0.155499994755,-0.699889540672,-0.455223590136,-0.0758999884129,-0.15055000782,0.994512021542,-0.925700068474,-0.248699992895,-0.352899998426,0.0493499934673,-0.102499991655,1.22484993935,-0.299699991941,-0.00765000283718,0.209299996495,-0.750781655312,0.361614912748,0.753800034523,0.33085000515,-0.629649996758,-0.676849961281,0.131865173578,0.555615961552,-0.384949982166,0.261599987745,-0.291700005531
387,-0.467309892178,0.434385061264,-0.0167747810483,-0.185554385185,-1.01470005512,-1.55220007896,0.0573999993503,0.571449995041,0.00684999674559,-0.842800021172,0.669049978256,-0.21502096951,0.112038612366,-0.190853089094,0.362448334694,0.980823993683,-0.225750029087,0.644733309746,-0.104539245367,-0.0341500043869,0.0835876688361,-0.38397616148,0.822600007057,0.732450008392,0.443786233664,0.486987501383,0.593299984932,-0.718900024891,-1.2582000494,0.591800034046,-0.380349993706,0.0744500160217,0.249899998307,0.444950044155,-0.45408809185,0.565106034279,0.014250010252,0.443100035191,-0.627350211143,1.20305001736,0.94865000248,-0.851149976254,1.16194999218,1.44210004807,2.21989989281,-1.01119995117,0.556900024414,2.29145002365,-0.952912151814,-0.300574362278,0.0624499991536,1.04709994793,-1.84834992886,-0.533300042152,-0.0504551306367,-0.357350826263,0.327199995518,0.321799993515,-0.618999958038
3553,0.478945374489,-0.105096787214,-0.30414763093,1.32920491695,2.56665015221,3.33914995193,-0.284399986267,-0.299400001764,-0.604250013828,0.759400010109,0.651749968529,0.0268866140395,0.200747132301,-0.132474347949,-0.525651395321,-0.519313871861,1.50675010681,1.01736664772,-1.03478837013,0.76960003376,-0.259664714336,0.155056059361,-0.911249995232,-0.0602499991655,-0.124470435083,0.130963981152,0.709699988365,-0.153300002217,0.783250033855,-1.0557500124,-0.745299994946,-0.392349988222,-0.435000002384,0.00734996795654,0.21660657227,0.433119773865,-0.0855500027537,-1.60705006123,0.300198972225,1.30905008316,-0.344149976969,3.37870001793,1.08934998512,0.45585000515,2.02909994125,1.10909998417,-0.361800014973,-0.215799987316,1.63967013359,-0.808350801468,-0.0773999989033,-0.25,-0.00890000164509,1.20474994183,-0.457730680704,0.811071753502,0.19010001421,-0.404100000858,0.851599991322
427,-0.241613477468,-0.393326789141,-0.743778467178,0.838329792023,-0.463850021362,0.0385500006378,-1.28960001469,-0.00689999759197,-0.774199962616,0.678550004959,-0.722050011158,0.152493998408,0.304492771626,0.0662435740232,-0.221768498421,-0.369811743498,0.435300022364,-0.262533336878,-0.279770940542,0.673149943352,0.0583532527089,0.403954684734,0.483000010252,0.398050010204,-0.434745430946,0.409223586321,0.438350021839,0.345999985933,-0.439700007439,-0.016999989748,-0.00855000317097,-0.018700003624,0.286449998617,0.459349989891,0.0770099163055,0.0370635800064,-0.431749999523,0.610599994659,-0.676164865494,-1.28174996376,1.33135008812,-1.02485001087,-0.0661500096321,-0.472849965096,1.59189999104,-1.18274998665,0.130099996924,-0.428600013256,-0.257874906063,0.202559828758,0.0290000140667,-0.102149993181,0.232099995017,-1.08099997044,0.118343099952,0.212966829538,0.0619000047445,-0.0680000036955,-0.283100008965
5898,-0.686635494232,-0.232524499297,-0.390058636665,-1.63096153736,0.352999985218,-0.894349992275,0.535000026226,-0.774800002575,-1.87914991379,-0.730799973011,-0.403200030327,-0.147467195988,-0.00225427001715,-0.30608946085,0.259685784578,0.0982276052237,0.664899945259,0.732200026512,-1.08975529671,-0.744650006294,-0.388738244772,-0.558958649635,0.343499988317,-0.043799996376,-0.157672017813,-0.159775108099,-0.941400051117,0.368699997663,-0.911750018597,-0.208499968052,0.431299984455,0.22800001502,-0.394050002098,-1.7853000164,0.584003567696,-0.360594034195,-0.158349990845,-0.581400036812,-0.225910007954,-0.247850030661,-0.183099985123,-0.239050000906,-0.14090000093,-0.33314999938,0.912650048733,-0.833199977875,-0.23109999299,0.290700018406,-0.0274439230561,0.0385655909777,-0.106499999762,-1.10234999657,-0.440450012684,0.890200018883,0.509636819363,-0.298892617226,0.379400014877,-1.20630002022,-0.890300035477
23365,-1.15017390251,0.171521991491,0.0418397784233,0.13012085855,-1.1794500351,-0.627099990845,-0.236100003123,-0.168199986219,-0.577849984169,-0.317750006914,0.140899986029,0.302218705416,0.282327771187,0.676487147808,0.41933748126,0.261965811253,0.410799980164,0.443466693163,-0.960500717163,0.68725001812,1.62769448757,0.0672295689583,-0.0819000080228,0.791550040245,-0.351042836905,0.00389118492603,-0.155350014567,0.357800006866,1.93875002861,-0.526549994946,0.773450016975,-0.339699983597,-0.138799995184,-0.0128999948502,-0.302644342184,0.467904269695,-0.0813000053167,1.24400007725,0.767412185669,2.24639987946,-0.302599996328,-0.15150000155,1.59724998474,1.30859994888,1.21434998512,-1.71044993401,0.558099985123,0.580250024796,-0.666942954063,0.257993161678,1.07999992371,0.340550005436,-0.163099989295,-0.332500010729,0.360715895891,-0.979719281197,0.674300014973,-1.57690000534,-0.792999982834
6657,0.436517298222,-0.060266174376,0.19167214632,0.665232360363,-0.866500020027,2.03920006752,-0.888899981976,-0.654100000858,-1.03760004044,0.375699996948,-0.375100016594,-0.28057974577,-0.456667393446,-0.399348467588,0.382655650377,0.228270173073,0.666649997234,0.119833230972,-0.404194027185,1.66389989853,-0.815911233425,-0.359763622284,-0.376900017262,-0.754149973392,0.316755950451,0.0993313640356,0.920650005341,-0.510699987411,1.23430001736,-1.48480010033,-0.875750005245,-0.288850009441,-0.486199975014,-0.666350007057,1.17384719849,0.0319987386465,-0.53955000639,-0.87215000391,-0.327663302422,-0.470649987459,-1.57690000534,1.42630004883,-1.4156498909,-0.0710499882698,2.13510012627,2.07940006256,-0.487900018692,-0.546199977398,0.709370613098,0.385875761509,1.02970004082,-0.575850009918,-0.0303999781609,1.31105005741,-0.403304547071,-0.161746844649,-0.625650048256,0.502200007439,1.2431499958
