rid,CPC004_A375_6H:BRD-K89997465-001-05-3:10,CPC004_HA1E_6H:BRD-K89997465-001-05-3:10,CPC004_HA1E_24H:BRD-K89997465-001-05-3:10,CPC004_HCC515_6H:BRD-K89997465-001-05-3:10,CPC004_HCC515_24H:BRD-K89997465-001-05-3:10,CPC004_HEPG2_6H:BRD-K89997465-001-05-3:10,CPC004_HT29_6H:BRD-K89997465-001-05-3:10,CPC004_MCF7_6H:BRD-K89997465-001-05-3:10,CPC004_PC3_6H:BRD-K89997465-001-05-3:10,CPC004_PC3_24H:BRD-K89997465-001-05-3:10,CPC004_VCAP_6H:BRD-K89997465-001-05-3:10,CPC004_VCAP_24H:BRD-K89997465-001-05-3:10,CPC008_A375_6H:BRD-K89997465-001-07-9:10,CPC008_A375_24H:BRD-K89997465-001-07-9:10,CPC008_A549_6H:BRD-K89997465-001-07-9:10,CPC008_HCC515_6H:BRD-K89997465-001-07-9:10,CPC008_HEPG2_6H:BRD-K89997465-001-07-9:10,CPC008_HT29_6H:BRD-K89997465-001-07-9:10,CPC008_MCF7_6H:BRD-K89997465-001-07-9:10,CPC008_MCF7_24H:BRD-K89997465-001-07-9:10,CPC008_PC3_6H:BRD-K89997465-001-07-9:10,CPC008_PC3_24H:BRD-K89997465-001-07-9:10,CPC008_VCAP_6H:BRD-K89997465-001-07-9:10,CPC008_VCAP_24H:BRD-K89997465-001-07-9:10,CPC017_A375_6H:BRD-K89997465-001-05-3:10,CPC020_A375_6H:BRD-K89997465-003-33-1:10,CPC017_A549_6H:BRD-K89997465-001-05-3:10,CPC020_A549_6H:BRD-K89997465-003-33-1:10,CPC017_A549_24H:BRD-K89997465-001-05-3:10,CPC017_ASC_24H:BRD-K89997465-001-05-3:10,CPC020_HA1E_6H:BRD-K89997465-003-33-1:10,CPC020_HCC515_6H:BRD-K89997465-003-33-1:10,CPC017_HEPG2_6H:BRD-K89997465-001-05-3:10,CPC017_HT29_6H:BRD-K89997465-001-05-3:10,CPC020_HT29_6H:BRD-K89997465-003-33-1:10,CPC017_MCF7_6H:BRD-K89997465-001-05-3:10,CPC020_MCF7_6H:BRD-K89997465-003-33-1:10,CPC017_MCF7_24H:BRD-K89997465-001-05-3:10,CPC020_MCF7_24H:BRD-K89997465-003-33-1:10,CPC017_NPC_24H:BRD-K89997465-001-05-3:10,CPC020_PC3_6H:BRD-K89997465-003-33-1:10,CPC020_PC3_24H:BRD-K89997465-003-33-1:10,CPC017_PHH_24H:BRD-K89997465-001-05-3:10,CPC017_SKB_24H:BRD-K89997465-001-05-3:10,CPC020_VCAP_6H:BRD-K89997465-003-33-1:10,CPC020_VCAP_24H:BRD-K89997465-003-33-1:10,NMH001_FIBRNPC_6H:BRD-K89997465-001-08-7:10,NMH001_FIBRNPC_6H:BRD-K40367460-001-01-1:10,NMH001_FIBRNPC_6H:BRD-A94494639-001-01-6:10,NMH001_FIBRNPC_6H:BRD-K51073125-001-01-8:10,NMH001_FIBRNPC_6H:BRD-A09073503-001-01-5:10,NMH001_FIBRNPC_24H:BRD-K89997465-001-08-7:10,NMH001_FIBRNPC_24H:BRD-K40367460-001-01-1:10,NMH001_FIBRNPC_24H:BRD-A94494639-001-01-6:10,NMH001_FIBRNPC_24H:BRD-K51073125-001-01-8:10,NMH001_FIBRNPC_24H:BRD-A09073503-001-01-5:10,NMH001_NEU_6H:BRD-K89997465-001-08-7:10,NMH001_NEU_6H:BRD-K40367460-001-01-1:10,NMH001_NEU_6H:BRD-A94494639-001-01-6:10,NMH001_NEU_6H:BRD-K51073125-001-01-8:10,NMH001_NEU_6H:BRD-A09073503-001-01-5:10,NMH001_NEU_24H:BRD-K89997465-001-08-7:10,NMH001_NEU_24H:BRD-K40367460-001-01-1:10,NMH001_NEU_24H:BRD-A94494639-001-01-6:10,NMH001_NEU_24H:BRD-K51073125-001-01-8:10,NMH001_NEU_24H:BRD-A09073503-001-01-5:10,NMH001_NPC_6H:BRD-K89997465-001-08-7:10,NMH001_NPC_6H:BRD-K40367460-001-01-1:10,NMH001_NPC_6H:BRD-A94494639-001-01-6:10,NMH001_NPC_6H:BRD-A09073503-001-01-5:10,NMH001_NPC_24H:BRD-K40367460-001-01-1:10,NMH001_NPC_24H:BRD-A94494639-001-01-6:10,NMH001_NPC_24H:BRD-A09073503-001-01-5:10
5720,0.0738410949707,-0.336965858936,-1.22834599018,0.587445139885,-0.0514450073242,-0.751092135906,-0.179274335504,-0.210539802909,0.463383495808,-0.00448769144714,-0.394356876612,-0.634515464306,-1.30659031868,0.843549966812,-0.764313578606,-0.710037827492,0.537121832371,-0.413470298052,0.71673566103,0.473899960518,0.145525813103,-0.723616719246,-0.196721941233,-0.746048748493,-0.0846920460463,0.671834826469,0.807828307152,0.0937442630529,-1.04235005379,0.206641614437,0.628080666065,-1.21552205086,0.00292300060391,0.083982899785,0.52540320158,-0.248631134629,0.0135334506631,1.01173770428,-0.0500927083194,-1.21281635761,-0.135446384549,-0.146531060338,1.65604162216,-0.425799995661,0.814390540123,0.0396860577166,0.7200999856,-0.337399989367,0.549950003624,0.25260001421,0.177599996328,0.909150004387,0.373150020838,-0.365100026131,0.92325001955,-1.6373000145,0.125331521034,-0.362895488739,0.603715419769,-2.5109641552,-1.17110002041,0.168908461928,0.431380540133,0.422628760338,-1.8409999609,-0.406606733799,-3.60734987259,0.00123301148415,-1.72801208496,-0.306830406189,0.707756638527,0.744099974632,-0.365324437618
466,-0.737514317036,0.335279732943,0.846022725105,0.220216840506,-0.83829843998,-2.67213010788,-1.33085119724,-0.279125928879,-0.0445734001696,-0.382716357708,-1.18550753593,-0.463142365217,-2.05137586594,0.536900043488,0.378632754087,-0.821856796741,-0.996309876442,-1.44153630733,-0.0705435052514,-0.553749978542,-0.183041453362,-1.22409486771,-0.286022245884,-0.751776218414,-0.256616264582,0.272242903709,0.158036708832,0.582743048668,-0.977034926414,-0.128232240677,-0.882336676121,0.234729975462,-0.61741566658,-0.801602840424,0.418052613735,-0.217155084014,0.343455135822,-0.110202476382,0.0480963438749,-1.29507803917,-0.402851969004,0.227094978094,1.11591804028,0.622500002384,0.281877219677,-0.183516591787,1.12179994583,-0.343149989843,0.433349996805,-0.142999991775,-3.06459999084,0.815099954605,0.072450004518,-0.218949973583,0.0881499946117,-0.0819999873638,-0.61323004961,1.24222314358,-0.502278029919,1.48164224625,-0.181549996138,-0.665981769562,0.417257428169,-0.730337202549,1.67540001869,-0.193897292018,-0.907850027084,0.162322208285,-0.15476976335,-1.78759801388,0.072846673429,0.205125004053,0.307922005653
6009,-0.0024481266737,0.0,-0.462911367416,0.6921402812,1.50264191628,-0.185206651688,-0.788347780704,-0.141467064619,0.465824216604,0.138078451157,-0.414075702429,0.752660930157,1.3756724596,0.548399984837,0.872983574867,0.184715121984,1.08879089355,1.0815320015,0.55913990736,0.0766000151634,-0.780393481255,-0.319570451975,0.272358506918,0.288622796535,0.563097834587,0.301944762468,0.659316301346,-0.636722683907,0.992640852928,-0.894785702229,-0.268603384495,1.31308829784,-0.222934663296,0.00924141705036,0.580649018288,-0.276562154293,0.405046880245,-0.389307558537,0.672548413277,-0.880140662193,0.0701743885875,0.307489335537,-0.578193187714,0.27840000391,0.294473767281,0.45443084836,-0.156849995255,-0.942049980164,0.331849992275,-0.0508500039577,0.652099967003,0.522099971771,0.469449996948,-0.575349986553,2.04379987717,0.502749979496,0.478582620621,-1.69742834568,0.547534823418,-2.54706025124,-0.528699994087,1.32411527634,0.755671441555,0.711856722832,0.706550002098,-0.839913010597,0.788149952888,-0.500376582146,-0.142401307821,-0.561416149139,-0.884411275387,0.178350001574,-0.11891233176
2309,-0.260354697704,0.0423700809479,0.561033368111,1.04740536213,0.0244020298123,-1.49393355846,0.676308512688,0.803194403648,0.0108518376946,-0.14791123569,1.13709926605,1.26177227497,0.103520289063,0.389999985695,-0.0529083013535,0.447254031897,0.242012232542,-0.280089795589,0.410329729319,2.65569996834,-0.0347491800785,0.100605390966,0.306752532721,0.524072349072,0.401421487331,0.432335823774,1.09219098091,-0.504078805447,0.60131919384,-0.76620465517,0.204073399305,-1.00667333603,1.51153540611,1.66497695446,1.25478935242,2.81360816956,0.99690246582,3.31299710274,0.167245149612,-0.554474115372,-0.0336661785841,-0.0897021517158,0.0656034946442,0.773649990559,0.463221490383,-0.689801096916,0.494849979877,0.342699974775,-0.434199988842,-1.75850009918,1.39079999924,0.0442499965429,0.418449997902,-0.956000030041,-0.449850022793,0.169999986887,0.817348062992,-0.970597445965,0.759138584137,-2.9882979393,0.275150030851,1.6698166132,1.2269449234,1.25814390182,-1.9131500721,-0.158247545362,1.35214996338,-2.21050882339,-0.206763893366,0.361485093832,0.133812963963,0.878275036812,-1.20528793335
387,-4.07321071625,0.497274875641,-2.26446437836,0.618924081326,0.411268919706,-0.643759727478,-0.197325021029,-0.700063407421,0.149165302515,-1.29149341583,-0.35550993681,-0.135103791952,1.32152330875,0.458200007677,0.888446688652,1.19238567352,0.502708733082,1.19603979588,0.685223758221,1.5406999588,0.28663289547,-0.143898770213,-0.563762784004,1.65108263493,0.736836910248,0.00809849612415,0.0892883315682,-0.12247248739,1.05345976353,-0.314527779818,-0.553713321686,-0.0395263284445,0.962561190128,0.0604664385319,1.26050782204,-0.161384955049,-0.174158394337,-1.08520114422,-0.0837307795882,-1.8046785593,0.116156764328,-0.778486132622,-1.18609678745,-0.580299973488,0.35215228796,-0.382559478283,-0.364549994469,-0.585399985313,0.135199993849,-0.59684997797,0.143200010061,-0.29439997673,1.29725003242,-0.387199997902,-0.527549982071,0.47034996748,-0.32753944397,-0.304305166006,0.681216061115,-2.13137364388,0.157425016165,-0.463664025068,-0.354288697243,-0.581918895245,-0.499050021172,-0.773896217346,-5.18580007553,-0.27324038744,-0.544474244118,-0.172020614147,0.355592310429,0.199475005269,-0.215011864901
3553,-0.20874248445,-0.249483048916,0.104805991054,0.272502958775,1.18025803566,1.47530937195,0.562185823917,0.590675294399,-0.0925271362066,-0.306633621454,1.12860310078,-0.0526876673102,1.34660613537,-0.573050022125,-0.213747799397,0.855323493481,0.419667959213,0.133909389377,-0.53175163269,-0.15134999156,0.840335488319,0.320046186447,0.537240207195,-0.0722297132015,0.420469254255,-0.403683543205,-0.647266745567,0.830163300037,-0.802731394768,-0.970749855042,0.343044728041,1.12402129173,0.124159000814,-0.784444868565,-0.738281309605,-0.403681993484,0.51021105051,0.537135004997,-0.217910721898,1.7615801096,0.245856001973,0.252606153488,-0.60991281271,-0.42634999752,0.00948490854353,0.368491470814,-0.016199991107,1.132999897,-0.241149991751,0.300599992275,0.170249998569,-0.0821500048041,-0.0309000015259,0.543099999428,0.69914996624,-0.413150012493,1.66550803185,0.311767280102,-0.0830140858889,1.81037271023,0.140175014734,0.538356602192,-0.90995901823,-0.496691256762,2.82089996338,-0.205141201615,3.37895011902,1.0283087492,1.41024756432,0.0388625226915,-0.377354174852,-0.176675021648,0.383163332939
427,-0.480412662029,0.519550919533,0.290406882763,0.251527458429,1.20181596279,-0.124944910407,-0.132206261158,-0.477376371622,-0.0935812443495,0.112106248736,-1.09750139713,0.187353879213,-1.19915115833,-0.277800023556,-1.34020853043,-0.476910173893,-0.921396374702,-0.822158813477,-0.145484358072,-0.747149944305,-0.573811769485,0.434273302555,-0.581775665283,0.7396504879,2.29013252258,0.0626762211323,0.409644603729,0.696548581123,0.0182601809502,0.880389988422,-0.733271121979,-1.13694667816,1.07391095161,-0.119821704924,-0.462408959866,0.00384679436684,0.892442047596,-0.0224790722132,0.390273213387,-0.578773379326,-0.257055163383,0.549092531204,1.49681639671,1.55285000801,0.0326534584165,0.136517137289,0.0248000025749,-0.332049995661,1.05099999905,-0.0649999976158,-1.58244991302,0.155749991536,-0.0141499936581,0.415999978781,0.928250014782,-0.282350003719,-0.252282559872,0.753404676914,-0.749827682972,0.996586918831,0.446649998426,0.516433656216,-0.664066076279,-1.80464172363,1.16980004311,0.371800541878,-1.14980006218,2.12766313553,0.0142592191696,-0.392290830612,-0.727545976639,0.162825018167,0.407847911119
5898,0.302276492119,0.347033262253,-1.0880125761,1.22155594826,-0.0137454122305,-2.26033616066,0.760734498501,0.693629741669,-0.0254904851317,-0.0988178998232,1.02609777451,-1.12058615685,0.355463325977,0.080000013113,0.244651824236,0.186170488596,-0.197260648012,0.406213343143,-0.117766492069,-1.965949893,-0.938751578331,0.0168120935559,-0.278592050076,0.523120224476,0.184310510755,-0.553268015385,0.07838319242,1.49144232273,-0.176637381315,-0.47603905201,-1.06138634682,0.158390879631,-0.489847064018,1.7944239378,0.942174434662,0.459417611361,0.13988737762,1.03740859032,0.199141949415,0.70785844326,-0.218831121922,0.0881250724196,0.948839008808,0.797649979591,-0.355641633272,-0.539969205856,-0.50024998188,-0.0550500005484,-0.939199984074,0.833350002766,-2.14974999428,1.80054998398,0.835799992085,-0.860300004482,0.582499980927,0.0720499977469,-1.2411608696,0.188812658191,0.0195855498314,1.59357774258,-0.106175005436,0.956807971001,0.0486095659435,-1.81875419617,0.383500009775,-0.331839740276,2.14424991608,0.393489837646,0.176999285817,-0.693230867386,0.582766473293,-0.256525009871,-0.123949438334
23365,-0.941045880318,1.22659158707,1.31641602516,0.739735782146,0.41404107213,0.907457351685,0.303496718407,-0.386577010155,-0.337559521198,-0.418655276299,1.40515065193,0.115646272898,0.212159693241,0.736400008202,1.21182060242,0.586661398411,1.17619180679,1.03032660484,0.384032398462,0.688149988651,0.361619800329,-0.107031233609,0.229322850704,-0.182277530432,-1.00707769394,-0.436716556549,-0.210407212377,0.401642680168,0.666260838509,-1.05745077133,-0.670724272728,0.21867133677,0.458391457796,-0.18657232821,0.983934402466,2.70337438583,0.112857796252,-0.658088445663,0.0637367293239,-0.458612561226,0.0625341683626,-0.364138513803,0.264219492674,0.298249989748,-0.742469549179,-0.438338160515,0.410450011492,-1.88999998569,-0.751999974251,-1.75650000572,0.891449987888,-0.97344994545,1.3599499464,-0.91764998436,0.0120999962091,-0.452100008726,-0.116816684604,-1.28820252419,-0.438825249672,-0.47845685482,-0.354174971581,0.114404916763,4.40925312042,0.729130625725,0.426099956036,-0.890152215958,-0.00799998641014,0.738798260689,-0.578396260738,-0.429580152035,0.312433362007,-0.4878000319,1.90870058537
6657,-0.129845440388,-0.811581552029,-0.209740877151,1.21204280853,-0.108418866992,0.540556848049,0.707579433918,0.106151893735,-0.277029037476,0.637174427509,1.32289171219,-0.217211291194,-0.643718957901,0.553650021553,-0.140802636743,0.905161201954,0.401985049248,-0.121369086206,-0.935222923756,-0.276650011539,-0.759291887283,1.00907719135,0.323199898005,0.190082043409,0.0419541299343,0.292000591755,-0.116938024759,1.15432369709,-0.656651318073,-0.0112632960081,0.87042093277,0.473405331373,0.28410500288,-0.724389970303,-0.68098461628,0.382923454046,-0.0815297961235,-0.0863948091865,-0.309435397387,-2.25703883171,0.480614334345,-0.0706267654896,-0.618446469307,-1.30614995956,-0.165363967419,0.270743012428,-0.501850008965,1.53104996681,0.0476499944925,0.530099987984,0.337499976158,-0.464650005102,-0.518399953842,0.228649973869,-0.79255002737,0.484500020742,0.834210634232,-0.28187969327,0.751906752586,-3.02152252197,-9.99867916107e-05,0.628696918488,1.69670748711,1.17709112167,-2.47599983215,-0.450648277998,-1.54314994812,0.165422603488,0.129994750023,0.00634808093309,0.984707295895,0.712724983692,-0.112699046731
