rid,CPC003_HA1E_6H:BRD-K04010869-001-02-6:10,CPC003_HA1E_24H:BRD-K04010869-001-02-6:10,CPC003_HCC515_6H:BRD-K04010869-001-02-6:10,CPC003_HCC515_24H:BRD-K04010869-001-02-6:10,CPC003_PC3_6H:BRD-K04010869-001-02-6:10,CPC003_PC3_24H:BRD-K04010869-001-02-6:10,CPC003_VCAP_6H:BRD-K04010869-001-02-6:10,CPC003_VCAP_24H:BRD-K04010869-001-02-6:10,CPC006_A375_6H:BRD-K04010869-001-02-6:1,CPC006_A375_24H:BRD-K04010869-001-02-6:1,CPC006_A549_6H:BRD-K04010869-001-02-6:1,CPC006_A549_24H:BRD-K04010869-001-02-6:1,CPC006_A673_6H:BRD-K04010869-001-02-6:1,CPC006_AGS_6H:BRD-K04010869-001-02-6:1,CPC006_CL34_6H:BRD-K04010869-001-02-6:1,CPC006_CORL23_6H:BRD-K04010869-001-02-6:1,CPC006_COV644_6H:BRD-K04010869-001-02-6:1,CPC006_DV90_6H:BRD-K04010869-001-02-6:1,CPC006_EFO27_6H:BRD-K04010869-001-02-6:1,CPC006_HA1E_6H:BRD-K04010869-001-02-6:1,CPC006_HA1E_24H:BRD-K04010869-001-02-6:1,CPC006_HCC15_6H:BRD-K04010869-001-02-6:1,CPC006_HCC515_6H:BRD-K04010869-001-02-6:1,CPC006_HCC515_24H:BRD-K04010869-001-02-6:1,CPC006_HCT116_6H:BRD-K04010869-001-02-6:1,CPC006_HEC108_6H:BRD-K04010869-001-02-6:1,CPC006_HEPG2_6H:BRD-K04010869-001-02-6:1,CPC006_HT115_6H:BRD-K04010869-001-02-6:1,CPC006_HT29_6H:BRD-K04010869-001-02-6:1,CPC006_HT29_24H:BRD-K04010869-001-02-6:1,CPC006_JHUEM2_6H:BRD-K04010869-001-02-6:1,CPC006_LOVO_6H:BRD-K04010869-001-02-6:1,CPC006_MCF7_6H:BRD-K04010869-001-02-6:1,CPC006_MCF7_24H:BRD-K04010869-001-02-6:1,CPC006_MDST8_6H:BRD-K04010869-001-02-6:1,CPC006_NCIH1694_6H:BRD-K04010869-001-02-6:1,CPC006_NCIH1836_6H:BRD-K04010869-001-02-6:1,CPC006_NCIH2073_6H:BRD-K04010869-001-02-6:1,CPC006_NCIH508_6H:BRD-K04010869-001-02-6:1,CPC006_NCIH596_6H:BRD-K04010869-001-02-6:1,CPC006_NOMO1_6H:BRD-K04010869-001-02-6:1,CPC006_OV7_6H:BRD-K04010869-001-02-6:1,CPC006_PC3_6H:BRD-K04010869-001-02-6:1,CPC006_PC3_24H:BRD-K04010869-001-02-6:1,CPC006_PL21_6H:BRD-K04010869-001-02-6:1,CPC006_RMGI_6H:BRD-K04010869-001-02-6:1,CPC006_RMUGS_6H:BRD-K04010869-001-02-6:1,CPC006_SKLU1_6H:BRD-K04010869-001-02-6:1,CPC006_SKM1_6H:BRD-K04010869-001-02-6:1,CPC006_SKMEL1_6H:BRD-K04010869-001-02-6:1,CPC006_SKMEL28_6H:BRD-K04010869-001-02-6:1,CPC006_SNGM_6H:BRD-K04010869-001-02-6:1,CPC006_SNU1040_6H:BRD-K04010869-001-02-6:1,CPC006_SNUC4_6H:BRD-K04010869-001-02-6:1,CPC006_SNUC5_6H:BRD-K04010869-001-02-6:1,CPC006_SW480_6H:BRD-K04010869-001-02-6:1,CPC006_SW620_6H:BRD-K04010869-001-02-6:1,CPC006_SW948_6H:BRD-K04010869-001-02-6:1,CPC006_T3M10_6H:BRD-K04010869-001-02-6:1,CPC006_THP1_6H:BRD-K04010869-001-02-6:1,CPC006_TYKNU_6H:BRD-K04010869-001-02-6:1,CPC006_U937_6H:BRD-K04010869-001-02-6:1,CPC006_VCAP_6H:BRD-K04010869-001-02-6:1,CPC006_VCAP_24H:BRD-K04010869-001-02-6:1,CPC006_WSUDLCL2_6H:BRD-K04010869-001-02-6:1,CPC018_A375_6H:BRD-K04010869-001-02-6:10,CPC018_A549_6H:BRD-K04010869-001-02-6:10,CPC018_A549_24H:BRD-K04010869-001-02-6:10,CPC018_ASC_24H:BRD-K04010869-001-02-6:10,CPC018_HEPG2_6H:BRD-K04010869-001-02-6:10,CPC018_HT29_6H:BRD-K04010869-001-02-6:10,CPC018_MCF7_6H:BRD-K04010869-001-02-6:10,CPC018_MCF7_24H:BRD-K04010869-001-02-6:10,CPC018_NPC_24H:BRD-K04010869-001-02-6:10,CPC018_PHH_24H:BRD-K04010869-001-02-6:10,CPC018_SKB_24H:BRD-K04010869-001-02-6:10,CPC006_H1299_6H:BRD-K04010869-001-02-6:1,CPC006_RKO_6H:BRD-K04010869-001-02-6:1
5720,0.458400011063,-0.272697985172,-3.38577795029,-1.85072851181,-0.113288477063,-0.739260315895,1.00859081745,-0.162600010633,0.567176938057,0.372651785612,1.01342141628,0.539456129074,-1.2268999815,-2.27675008774,3.77610015869,0.70609998703,2.54559993744,0.266000002623,0.0398000180721,0.408804148436,0.672408521175,-0.302266597748,0.389713168144,0.38755902648,0.21590000391,0.814850270748,-0.416836053133,1.72924995422,1.18385493755,0.0691353976727,0.769400000572,-1.09144997597,0.407682597637,0.515550374985,-0.272599995136,0.683700025082,1.36839997768,1.04404997826,3.38259983063,0.477599978447,0.958099961281,0.37009999156,-0.374560594559,0.120722584426,0.235149994493,0.494000017643,1.21519947052,0.0749499946833,-0.222749993205,-1.16225004196,0.610199987888,-0.9292999506,2.19159984589,-0.32570001483,1.5407999754,-2.47989988327,2.52196836472,-0.141312837601,3.26270008087,1.56991791725,0.934550046921,1.29769992828,0.00959204882383,0.271605104208,0.256700009108,0.920172810555,-0.139976993203,1.02339994907,0.443599998951,-0.420266896486,0.203602641821,-0.544448137283,-0.47128418088,0.0360631942749,0.419049561024,0.0328599065542,-0.505299985409,-2.38634991646
466,0.92359995842,-1.07862591743,1.06658267975,-0.56637597084,-0.101421564817,-0.0012820661068,1.30153381824,0.613700032234,0.282237231731,0.867056012154,-0.341450214386,0.516460955143,-2.26069998741,-4.38514995575,-2.24810004234,-0.386350005865,1.1031999588,0.131449997425,0.339349985123,0.221613615751,0.505652964115,-2.00856661797,1.04700279236,0.204100802541,0.510450005531,-0.416517436504,-0.0752696692944,-1.67194998264,0.96148699522,0.568960547447,0.614650011063,-0.493449985981,0.302040547132,0.0476154610515,-2.18825006485,-0.60490000248,0.292350023985,1.06235003471,-0.959499955177,0.334800004959,-1.25454998016,-0.685299992561,0.458716213703,0.414033174515,-0.199099987745,0.528100013733,-0.236821621656,0.0877499952912,0.585799992085,-0.171049952507,1.60940003395,-1.43930006027,-1.19794988632,0.026850014925,1.16470003128,0.594650030136,0.19609951973,0.393876254559,0.792100012302,-0.433297395706,-0.368699997663,-0.402799993753,1.30994820595,0.494010925293,0.425099998713,0.803399205208,0.0636774897575,-0.623000025749,-0.290000021458,0.471951127052,1.17828655243,0.743188798428,-0.851593077183,-0.216109827161,-0.449625432491,0.548388838768,-1.36050009727,-1.66065001488
6009,0.635400056839,-0.381870508194,0.838462233543,0.545634627342,0.676905214787,-0.285171657801,1.64089250565,0.40189999342,-0.163770586252,0.18305015564,-0.381415873766,0.264579504728,-2.50349998474,-0.612399995327,-8.84959983826,-2.15575003624,0.78979998827,-1.07159996033,0.0767499804497,-0.21235448122,1.49095773697,1.0218334198,0.584044396877,0.0483465269208,-0.297049999237,0.272356778383,-1.30796587467,-8.44099998474,0.169486880302,0.510403394699,0.187649995089,-1.0896499157,-0.820155024529,-0.450679570436,-0.419600009918,-5.0296998024,-6.67274999619,0.297550022602,-3.62514996529,-0.518050014973,-4.06334972382,-0.12175000459,-1.29469966888,0.167720735073,-0.388099998236,-0.224549993873,-0.669654071331,-0.0349500030279,-1.25765001774,-1.91925001144,0.740299999714,-0.393899977207,-4.2687997818,-0.0352500081062,-0.360899984837,-0.885100007057,-3.96496677399,-0.424598485231,-4.52120018005,-3.05040025711,-1.81494998932,1.64805006981,0.669280171394,0.306569963694,0.102250009775,-0.0156276896596,0.895441889763,0.731500029564,-0.994466662407,1.33733725548,0.108422517776,0.0538447350264,0.293498516083,1.00874173641,1.59699833393,-0.199347645044,-0.509600043297,0.926149964333
2309,-0.22950001061,0.392462521791,1.46607208252,-0.561116576195,0.341134101152,0.539225459099,0.975316882133,-0.615700006485,-0.26266759634,-0.364418923855,-0.260961860418,-1.65248000622,-1.12894999981,-1.14980006218,-0.00860000029206,0.0437500178814,-1.02100002766,-1.45480000973,0.372049987316,-0.459328591824,0.0791123136878,1.00253343582,-0.0810296833515,-0.353694319725,-0.089649990201,0.517939031124,-0.15331967175,0.78694999218,-0.0350939370692,0.881519019604,0.379999995232,0.11740000546,-0.767595231533,-0.924769759178,0.0511000156403,-2.89319992065,-2.33984994888,-0.482800006866,-1.85064995289,-0.409049987793,-0.460000038147,0.270200014114,-0.450605154037,-0.209171637893,0.31455001235,-0.082749992609,0.320196479559,-1.09560000896,-0.273950010538,-0.139200001955,-1.50185000896,-0.25435000658,-0.0293000005186,0.338199973106,0.794400036335,0.0685500055552,-0.943546116352,0.12689897418,2.94849991798,1.67394161224,-0.223800003529,-0.78719997406,0.5927079916,-0.507291853428,0.426200002432,-0.084220610559,-0.0932766795158,1.06410002708,0.613299965858,0.088014960289,2.6814827919,0.17042195797,0.0380582213402,0.658703625202,-1.22201406956,1.14928102493,-0.31020000577,-1.76694989204
387,0.876999974251,0.497099936008,0.933503985405,-0.0193014740944,0.923028707504,0.876909136772,0.554217576981,0.0672499835491,0.0695109516382,0.261547237635,-0.0949662178755,0.766205668449,-1.80955004692,-1.73294997215,-1.74255001545,0.289100050926,-5.79890012741,-2.71449995041,-1.12249994278,-0.542555749416,0.95121216774,-3.53646683693,-0.191472187638,0.0922456607223,0.221300005913,0.49201259017,-0.851487994194,-1.99624991417,0.506323575974,0.217620357871,-0.886200010777,-1.34754991531,0.503557085991,0.166791975498,-1.00884997845,-0.850000023842,0.262950003147,-0.242650002241,-3.00855016708,-0.639450013638,-1.21960008144,-0.515850007534,-0.572763562202,0.62547403574,-1.44604992867,-0.647199988365,0.0047966837883,-0.217000007629,0.294299989939,-1.20685005188,-0.562449991703,-1.42815005779,-3.22499990463,-0.10095000267,-4.62604999542,-0.181199997663,-3.21896743774,-1.24707901478,-10.0,-2.58978557587,0.312099993229,1.58984994888,0.178519681096,-0.164027839899,0.00495000183582,0.525610566139,1.70707893372,0.0935500115156,-0.348966687918,3.13708543777,1.26987481117,-1.69133377075,0.670036017895,0.318464875221,0.252318054438,-0.454925477505,-1.09660005569,-0.713500022888
3553,-0.222550004721,0.309185236692,2.25173091888,1.00334048271,0.681015491486,0.0247659683228,0.925149381161,-0.688049972057,2.18040847778,-0.340730845928,-0.406192570925,0.370123237371,3.0381500721,4.36975002289,0.770799994469,1.4251999855,2.53180003166,0.192149996758,1.28135001659,-0.346679151058,-0.227079510689,-0.46633335948,-0.947912693024,0.00374693796039,-0.346749961376,-0.207222536206,2.45504117012,1.30529999733,-0.55278301239,0.789109945297,-0.517199993134,0.419850021601,0.104818701744,0.0530551038682,1.10804998875,2.80180001259,2.50465011597,1.11024999619,0.604600012302,0.317250013351,4.68480014801,0.739449977875,0.0923298373818,-0.122542142868,0.518050014973,0.88514995575,-0.236981719732,-0.0981500148773,-0.0662000030279,0.758850038052,-0.742699980736,0.808950006962,0.671800017357,0.530250012875,1.76320004463,-0.506099998951,1.6018050909,0.300046831369,2.35920000076,10.0,0.046250000596,2.10675001144,0.190825536847,0.580873131752,0.319000005722,-0.622559845448,-1.42959058285,0.0928499996662,0.347433328629,-1.34628725052,-1.24169886112,2.18019938469,1.08205080032,-0.462447524071,-0.412908017635,-0.0326209142804,0.888549983501,2.92785000801
427,1.09014999866,-0.0168418362737,1.23867034912,-1.1688182354,-0.547159910202,-0.634647250175,0.992216348648,-0.71899998188,0.475863873959,0.13534681499,-0.682011067867,0.187337979674,-1.90809988976,-1.27785003185,-0.259849995375,1.5719499588,-2.88170003891,-0.691500008106,0.472400009632,-0.278070062399,-0.345396906137,1.78633332253,-0.438716471195,-0.256227701902,-0.151549994946,-0.474684178829,1.05007362366,0.541249990463,0.179574415088,-0.406042873859,0.814849972725,0.652950048447,-0.406784296036,-0.201252356172,-0.419400006533,-0.81945002079,0.509299993515,0.98449999094,-0.32904997468,0.0227999985218,1.17910003662,-0.333050012589,-0.998012781143,-0.0588880553842,1.03209996223,-0.554500043392,0.415266185999,-0.16060000658,0.468299984932,-1.35930001736,-0.0147499442101,0.0919499695301,0.465149998665,1.1629499197,0.128199994564,-0.563250005245,0.352297514677,1.78630840778,0.455500006676,2.18186283112,0.0336499810219,-0.0439000017941,-0.0904520228505,-0.44018766284,0.266399979591,-0.0986061692238,0.15996901691,-1.30509996414,-0.163433328271,-0.843147873878,0.0337889678776,-0.391127467155,-1.31555712223,2.36877799034,0.315972387791,1.23629701138,-0.094549998641,0.242150008678
5898,0.717450022697,-0.336518496275,0.644773364067,-0.815097630024,0.778800606728,-0.575510144234,0.184839367867,-0.548950016499,-0.285211801529,0.181705221534,-0.506035208702,-0.0918022617698,-1.13499999046,-2.65149998665,-2.09290003777,0.61075001955,1.63090002537,-0.430599987507,-0.211450010538,0.150513082743,0.340474665165,1.37586665154,-0.27278470993,0.373630285263,0.289050012827,0.535397350788,-0.241442978382,0.454850018024,0.870440125465,0.0548236966133,0.756449997425,-0.63069999218,0.471519231796,0.150176718831,-0.339849978685,1.1331499815,1.7689499855,0.374199986458,0.964200019836,0.214749991894,2.02270007133,0.565150022507,-0.0778366625309,0.134884476662,-0.732499957085,-0.263099998236,-0.984669923782,-0.634299993515,-0.461299985647,0.241449981928,-0.930400073528,-1.43164992332,-1.18394994736,0.221450001001,1.20770001411,1.12225008011,1.32442438602,1.23579549789,-1.51600003242,5.75569534302,1.38225007057,1.84610009193,-1.09554851055,-0.0014865398407,-0.365949988365,-0.609489619732,-1.80255734921,-1.45770001411,0.255233317614,0.20011793077,-0.161847189069,-0.210622429848,-0.95646905899,-0.755056679249,-0.254077494144,0.563855051994,0.061649993062,-0.00829999893904
23365,1.39750003815,-0.535297214985,1.08994686604,-0.684049963951,-0.055964410305,-0.0353568941355,1.34134542942,-0.307299971581,-0.441082239151,-0.397993087769,-0.352310329676,-1.71632921696,-1.35715007782,-1.46784996986,-1.09080004692,0.512050032616,-2.61190009117,4.48049974442,-0.037800014019,-0.154118984938,-0.607642233372,-0.628999948502,-0.432973742485,-0.072998046875,0.0251999795437,1.008685112,6.42451190948,-0.79439997673,0.0604622364044,-0.771796345711,-0.654049992561,0.371100008488,-0.145855054259,-0.0147857367992,-1.21969997883,-0.0260000228882,0.548500001431,-1.76655006409,0.113850012422,-0.216600000858,-0.950049996376,0.389450013638,0.259238302708,-0.19818842411,0.329699993134,-0.33449998498,-0.220846369863,0.300500005484,0.0115999877453,-2.38385009766,-0.285650014877,-0.124799996614,-0.638799965382,-0.526250004768,0.209399998188,-0.156199991703,-1.10922396183,-1.37985372543,-0.893999993801,-1.16044521332,-0.0738499760628,-0.432749986649,-0.123616948724,-0.0873762145638,0.263549983501,-0.528437435627,-0.705936193466,-0.43465000391,-0.43093329668,1.21306371689,0.810772418976,-1.72332310677,-0.60974419117,-0.963929712772,-0.279938548803,0.251534223557,0.373950004578,-0.0190999992192
6657,-0.692350029945,0.37031185627,3.17940425873,-0.0558259487152,-0.387273490429,-0.165078088641,-1.40001785755,0.509750008583,0.0690332353115,0.373447388411,-0.0240077599883,0.0257860608399,-0.235100015998,2.90304994583,0.357100009918,0.953599989414,0.334500014782,0.535099983215,0.527300000191,-0.244303375483,-0.379078656435,0.655700027943,0.291897565126,0.529793441296,-0.625150024891,-0.057229757309,0.399625271559,0.534249961376,-0.561479926109,0.714138090611,-0.660799980164,0.805700004101,-0.658400416374,0.151318475604,-0.203250020742,1.41454994678,1.1236000061,-0.183550000191,-0.342700004578,0.0621500015259,0.495000004768,-0.128199994564,0.147336348891,-0.158688902855,0.955250024796,0.292800009251,-0.710019826889,-0.19760003686,-0.469099998474,1.46630001068,-0.473299980164,0.0974499955773,0.0671000033617,-0.468250006437,0.0699500441551,-0.925249993801,3.71510791779,0.521789014339,-1.09070003033,4.77314376831,0.585999965668,0.675750017166,-0.292928040028,-0.120999991894,0.159449994564,-2.23705387115,1.16275382042,0.64335000515,0.66206663847,-1.62208557129,-1.10322570801,2.57283520699,0.4745862782,0.976744771004,-1.15270709991,-0.25999879837,0.510200023651,2.07289981842
