rid,ERG011_VCAP_6H:BRD-K54986816-001-01-2:10.058,ERG011_VCAP_24H:BRD-K54986816-001-01-2:10.058
5720,-0.0894500017166,0.442030727863
466,-0.222949981689,0.243562728167
6009,-0.844799995422,-0.89569246769
2309,-0.239150002599,0.793121695518
387,-0.455150008202,-0.299427747726
3553,1.52139997482,-0.497765660286
427,-0.984149932861,-0.129082813859
5898,0.0805500149727,0.427071541548
23365,0.259000003338,0.480115801096
6657,0.675500035286,0.251961052418
5054,1.20650005341,-0.384734272957
3108,-1.48834991455,-0.314994394779
1950,0.435100018978,0.0657137259841
351,-0.624050021172,-0.103151030838
4846,-0.340950012207,0.50620663166
1452,-0.0225500017405,0.0379012301564
4776,1.55785000324,0.0661462545395
6908,-1.07395005226,0.0988946557045
672,-0.46795001626,-0.459169775248
5710,-0.512849986553,0.283581793308
2115,-0.133349999785,0.504278182983
7015,0.622550010681,-0.522625386715
8726,1.18779993057,0.281253218651
2185,0.535499989986,-0.684271454811
3315,-0.0148999989033,-0.336598277092
5289,0.518249988556,0.498301625252
868,-0.569499969482,0.0970788002014
1677,0.5013499856,0.368562579155
7043,0.459949970245,-0.0574430823326
5613,0.47855001688,0.294702142477
595,-0.234600007534,0.309913754463
4793,-0.638549983501,0.69484692812
2736,0.291099995375,-0.0898982286453
5290,1.4618999958,-0.467808246613
6194,-0.996550023556,-0.688225209713
1676,1.10920000076,0.00248281657696
23512,-0.535700023174,0.510507822037
148022,-0.407799988985,0.208449929953
1906,0.66455000639,-0.288732528687
8878,-0.865700006485,0.134930208325
3091,-0.432550013065,0.0182429552078
5743,0.460850000381,0.100540176034
5321,0.700800001621,-0.0275796204805
4144,0.251199990511,0.479681044817
1981,0.251199990511,0.234936416149
695,-0.509549975395,1.10174822807
10398,-0.0623000264168,-0.743144750595
5708,0.670699954033,0.247302472591
1213,-0.160549998283,0.764809131622
226,-0.182649999857,0.495981633663
6777,0.71154999733,0.160006940365
2113,0.710699975491,-0.0564582720399
3329,-0.720849990845,0.288968861103
1050,-1.3329000473,0.306839168072
9491,0.957499980927,0.111788213253
22926,2.28610014915,0.441023051739
5899,0.956300020218,0.862636744976
5467,-0.13599999249,-0.554157733917
6774,-0.365950018167,0.571028590202
1788,1.19260001183,-0.330070614815
5921,-0.257950007915,0.372233808041
5721,-0.906400024891,0.104555904865
2263,1.03585004807,0.199931800365
808,1.47510004044,-0.0102228969336
30001,-0.409700006247,0.452470302582
348,-0.116900011897,-0.0708384215832
30849,-0.163299992681,-0.38308942318
1454,0.992599964142,0.907383620739
6500,-0.276000022888,0.103970691562
5627,-1.14174997807,0.498581409454
5715,-0.151050001383,-0.0765513181686
4791,0.661450028419,2.91988992691
56924,-1.10930001736,-0.555340647697
2690,-0.47904998064,0.365704715252
1019,-0.5,0.49265730381
51422,1.1602499485,0.59203517437
5788,-0.242750003934,-0.107685387135
6709,-1.39600002766,-0.316996693611
1277,3.59844994545,-0.549810349941
993,-1.02540004253,-0.793355345726
7157,-0.629700005054,-0.260171055794
1958,-1.29435002804,0.604574561119
4582,-0.145549997687,-0.0393389575183
9212,1.01690006256,-1.04311323166
8440,-0.371150016785,0.371372193098
6790,0.118599995971,-0.463605165482
8851,-0.521149992943,0.114824488759
2534,-0.297649979591,0.160938292742
4893,1.26300001144,-0.415007561445
665,-0.615549981594,-0.322064757347
4313,0.372200012207,-0.430784225464
1022,-0.687150001526,-0.0371671020985
5880,-0.523999989033,0.896084308624
3162,-0.454600036144,-0.2675344944
1282,1.02394998074,-0.313485562801
3383,0.458600014448,-0.837973117828
727,-0.636650025845,-0.490775257349
4792,-0.983800053596,0.0267522372305
4794,0.341399997473,5.66365003586
902,1.10354995728,0.131434440613
8091,1.47570002079,0.0323152951896
3486,-0.493799984455,-0.0182726085186
10818,0.402249991894,-0.458085536957
3454,1.73580002785,-0.561912536621
4282,-1.01254999638,0.158581078053
1605,-0.632950007915,-0.211030974984
10644,-0.0246999971569,-0.412027984858
2065,-0.379599988461,0.841620028019
8321,-0.235499992967,-0.27405872941
8503,0.818850040436,0.705552279949
