rid,CPC006_A375_6H:BRD-K50776152-001-07-0:40,CPC006_A375_24H:BRD-K50776152-001-07-0:40,CPC006_A549_6H:BRD-K50776152-001-07-0:40,CPC006_A549_24H:BRD-K50776152-001-07-0:40,CPC006_A673_6H:BRD-K50776152-001-07-0:40,CPC006_AGS_6H:BRD-K50776152-001-07-0:40,CPC006_CL34_6H:BRD-K50776152-001-07-0:40,CPC006_CORL23_6H:BRD-K50776152-001-07-0:40,CPC006_COV644_6H:BRD-K50776152-001-07-0:40,CPC006_DV90_6H:BRD-K50776152-001-07-0:40,CPC006_EFO27_6H:BRD-K50776152-001-07-0:40,CPC006_HA1E_6H:BRD-K50776152-001-07-0:40,CPC006_HA1E_24H:BRD-K50776152-001-07-0:40,CPC006_HCC15_6H:BRD-K50776152-001-07-0:40,CPC006_HCC515_6H:BRD-K50776152-001-07-0:40,CPC006_HCC515_24H:BRD-K50776152-001-07-0:40,CPC006_HCT116_6H:BRD-K50776152-001-07-0:40,CPC006_HEC108_6H:BRD-K50776152-001-07-0:40,CPC006_HEPG2_6H:BRD-K50776152-001-07-0:40,CPC006_HT115_6H:BRD-K50776152-001-07-0:40,CPC006_HT29_6H:BRD-K50776152-001-07-0:40,CPC006_HT29_24H:BRD-K50776152-001-07-0:40,CPC006_JHUEM2_6H:BRD-K50776152-001-07-0:40,CPC006_LOVO_6H:BRD-K50776152-001-07-0:40,CPC006_MCF7_6H:BRD-K50776152-001-07-0:40,CPC006_MCF7_24H:BRD-K50776152-001-07-0:40,CPC006_MDST8_6H:BRD-K50776152-001-07-0:40,CPC006_NCIH1694_6H:BRD-K50776152-001-07-0:40,CPC006_NCIH1836_6H:BRD-K50776152-001-07-0:40,CPC006_NCIH2073_6H:BRD-K50776152-001-07-0:40,CPC006_NCIH508_6H:BRD-K50776152-001-07-0:40,CPC006_NCIH596_6H:BRD-K50776152-001-07-0:40,CPC006_NOMO1_6H:BRD-K50776152-001-07-0:40,CPC006_OV7_6H:BRD-K50776152-001-07-0:40,CPC006_PC3_6H:BRD-K50776152-001-07-0:40,CPC006_PC3_24H:BRD-K50776152-001-07-0:40,CPC006_PL21_6H:BRD-K50776152-001-07-0:40,CPC006_RMGI_6H:BRD-K50776152-001-07-0:40,CPC006_RMUGS_6H:BRD-K50776152-001-07-0:40,CPC006_SKLU1_6H:BRD-K50776152-001-07-0:40,CPC006_SKM1_6H:BRD-K50776152-001-07-0:40,CPC006_SKMEL1_6H:BRD-K50776152-001-07-0:40,CPC006_SKMEL28_6H:BRD-K50776152-001-07-0:40,CPC006_SNGM_6H:BRD-K50776152-001-07-0:40,CPC006_SNU1040_6H:BRD-K50776152-001-07-0:40,CPC006_SNUC4_6H:BRD-K50776152-001-07-0:40,CPC006_SNUC5_6H:BRD-K50776152-001-07-0:40,CPC006_SW480_6H:BRD-K50776152-001-07-0:40,CPC006_SW620_6H:BRD-K50776152-001-07-0:40,CPC006_SW948_6H:BRD-K50776152-001-07-0:40,CPC006_T3M10_6H:BRD-K50776152-001-07-0:40,CPC006_THP1_6H:BRD-K50776152-001-07-0:40,CPC006_TYKNU_6H:BRD-K50776152-001-07-0:40,CPC006_U937_6H:BRD-K50776152-001-07-0:40,CPC006_VCAP_6H:BRD-K50776152-001-07-0:40,CPC006_VCAP_24H:BRD-K50776152-001-07-0:40,CPC006_WSUDLCL2_6H:BRD-K50776152-001-07-0:40,CPC010_A375_6H:BRD-K50776152-001-12-0:10,CPC010_A549_6H:BRD-K50776152-001-12-0:10,CPC010_A549_24H:BRD-K50776152-001-12-0:10,CPC010_HA1E_6H:BRD-K50776152-001-12-0:10,CPC010_HCC515_6H:BRD-K50776152-001-12-0:10,CPC010_HEPG2_6H:BRD-K50776152-001-12-0:10,CPC010_HT29_6H:BRD-K50776152-001-12-0:10,CPC010_MCF7_6H:BRD-K50776152-001-12-0:10,CPC010_MCF7_24H:BRD-K50776152-001-12-0:10,CPC010_PC3_6H:BRD-K50776152-001-12-0:10,CPC010_PC3_24H:BRD-K50776152-001-12-0:10,CPC010_VCAP_6H:BRD-K50776152-001-12-0:10,CPC010_VCAP_24H:BRD-K50776152-001-12-0:10,HOG003_A549_24H:BRD-K50776152-001-07-0:10,HOG003_A549_24H:BRD-K50776152-001-07-0:3.33,HOG003_A549_24H:BRD-K50776152-001-07-0:1.11,HOG003_A549_24H:BRD-K50776152-001-07-0:0.3704,HOG003_A549_24H:BRD-K50776152-001-07-0:0.1234,HOG003_A549_24H:BRD-K50776152-001-07-0:0.0412,HOG003_A549_24H:BRD-K50776152-001-07-0:0.013,HOG003_A549_24H:BRD-K50776152-001-07-0:0.0045,HOG003_A549_24H:BRD-K50776152-001-07-0:0.0015,HOG003_A549_6H:BRD-K50776152-001-07-0:10,HOG003_A549_6H:BRD-K50776152-001-07-0:3.33,HOG003_A549_6H:BRD-K50776152-001-07-0:1.11,HOG003_A549_6H:BRD-K50776152-001-07-0:0.3704,HOG003_A549_6H:BRD-K50776152-001-07-0:0.1234,HOG003_A549_6H:BRD-K50776152-001-07-0:0.0412,HOG003_A549_6H:BRD-K50776152-001-07-0:0.013,HOG003_A549_6H:BRD-K50776152-001-07-0:0.0045,HOG003_A549_6H:BRD-K50776152-001-07-0:0.0015,CPC006_H1299_6H:BRD-K50776152-001-07-0:40,HOG003_MCF7_24H:BRD-K50776152-001-07-0:10,HOG003_MCF7_24H:BRD-K50776152-001-07-0:3.33,HOG003_MCF7_24H:BRD-K50776152-001-07-0:1.11,HOG003_MCF7_24H:BRD-K50776152-001-07-0:0.3704,HOG003_MCF7_24H:BRD-K50776152-001-07-0:0.1234,HOG003_MCF7_24H:BRD-K50776152-001-07-0:0.0412,HOG003_MCF7_24H:BRD-K50776152-001-07-0:0.013,HOG003_MCF7_24H:BRD-K50776152-001-07-0:0.0045,HOG003_MCF7_24H:BRD-K50776152-001-07-0:0.0015,HOG003_MCF7_6H:BRD-K50776152-001-07-0:10,HOG003_MCF7_6H:BRD-K50776152-001-07-0:3.33,HOG003_MCF7_6H:BRD-K50776152-001-07-0:1.11,HOG003_MCF7_6H:BRD-K50776152-001-07-0:0.3704,HOG003_MCF7_6H:BRD-K50776152-001-07-0:0.1234,HOG003_MCF7_6H:BRD-K50776152-001-07-0:0.0412,HOG003_MCF7_6H:BRD-K50776152-001-07-0:0.013,HOG003_MCF7_6H:BRD-K50776152-001-07-0:0.0045,HOG003_MCF7_6H:BRD-K50776152-001-07-0:0.0015,CPC006_RKO_6H:BRD-K50776152-001-07-0:40
5720,0.81338518858,0.222761884332,0.455323785543,0.331164211035,-0.300799995661,-0.259649991989,0.632799983025,0.0688999965787,-0.519199967384,-1.46289992332,0.56685000658,0.660602092743,0.166029840708,-1.15806829929,0.826549768448,0.545732080936,0.495350003242,1.37995004654,0.724583804607,0.497599989176,0.39044803381,0.0440077036619,-0.303750008345,1.08615005016,-0.0518101155758,-0.374038130045,0.675199985504,-0.246099948883,0.408800005913,-0.0404500067234,0.0167499929667,1.10164999962,-0.838349997997,1.10339999199,0.250367760658,0.236025199294,0.362450003624,-0.272799998522,0.645893752575,-0.116599999368,0.512449979782,-0.798549950123,0.303449988365,0.728900015354,0.592649996281,0.581300020218,-1.1115000248,-1.53460001945,0.191799998283,-1.31030988693,-2.03080010414,-0.397855639458,-0.718200027943,-0.886450052261,0.0339113324881,0.674704730511,-0.750599980354,-0.239044129848,-0.141399994493,0.399749994278,0.218394801021,-0.38523504138,0.598357200623,-0.102334603667,0.526678442955,-1.46923673153,-0.971921563148,0.485194593668,-0.296180009842,0.525430500507,0.437206953764,-0.0986358597875,-0.672781586647,-0.231651097536,0.141944974661,-1.81059551239,-0.356888949871,-2.69756102562,-0.326622962952,0.256606072187,-0.615095376968,0.373104244471,-1.1656999588,-0.263949155807,0.339500635862,-0.370600014925,0.26664274931,0.290107131004,-2.24730014801,-0.276666671038,-0.492423802614,-0.135176241398,-0.0259248539805,-1.33027899265,-0.900790095329,-1.12644970417,0.619457125664,-1.2433539629,0.179214805365,-0.69768089056,0.086500748992,-0.616681694984,-1.07869517803,-1.47938513756,-0.279978454113,-0.288589715958,-0.665946543217,-0.830699980259
466,0.18736089766,-0.0825760066509,0.677333950996,0.291714519262,-0.618650019169,0.255300015211,0.0294999927282,-1.06289994717,0.0200500190258,-1.00499999523,-1.74390006065,0.34711265564,0.782010734081,-2.02978873253,0.534436166286,-0.130500793457,1.00650000572,0.515650033951,0.0880619436502,0.387149989605,0.121197298169,0.1497066468,-0.517149984837,0.659449994564,0.290502458811,0.739900767803,0.0952500104904,-0.96430003643,-0.235699996352,-0.268949985504,-0.581849992275,-0.705200016499,-0.488649994135,1.02880001068,0.288668811321,0.398488819599,-0.721000015736,-0.0318000018597,0.0923917889595,-0.0495000034571,-0.271349966526,1.86135005951,0.39794999361,-0.650599956512,0.756649971008,-1.63150000572,-0.326200008392,-0.585949957371,-1.04094994068,-1.41874909401,-0.836700022221,4.5863404274,0.143500000238,-0.65030002594,-0.137642532587,1.54171049595,0.469749987125,0.242377072573,-0.0578000098467,-1.71304988861,-0.39099881053,-0.14055852592,-0.0378542914987,-1.61486935616,0.729580283165,0.441537797451,-1.18826067448,-0.0422019511461,-0.592840015888,1.07912933826,1.41885793209,0.865122318268,-0.380348980427,-0.0668599531054,-0.205387711525,-1.11686885357,0.717029631138,-1.76052117348,0.224699124694,0.301338672638,0.0461286604404,-0.0236346162856,-0.362733334303,-0.183194696903,0.487226754427,0.134266644716,0.927518367767,1.6056625843,-2.13435006142,0.156733363867,-0.373467683792,-0.329705506563,-0.217147424817,-0.724398732185,-1.26558995247,-0.706704974174,0.11753423512,-0.559450268745,-0.442326515913,-0.26445749402,-0.531656205654,-0.388125538826,-0.549224853516,-0.846963763237,-0.153849869967,-0.678993880749,-0.671138882637,-0.810449957848
6009,-0.361810833216,0.129683166742,-0.315328627825,-0.355905324221,-1.50400006771,-0.652949988842,-0.577549993992,-0.746399998665,-1.05959999561,0.87650001049,-0.260800004005,0.114656880498,-0.438405185938,-0.426300406456,0.257539272308,0.0916989669204,-0.397500008345,1.02540004253,0.867069721222,-0.972750008106,-0.267332524061,0.0085621420294,0.544200003147,-0.387150019407,0.404074579477,0.295887023211,-0.585199952126,-0.178450018167,1.63695001602,-0.747449994087,-0.575999975204,0.436599999666,-1.70669996738,0.164499998093,-1.0229203701,0.217503160238,0.979799985886,-0.808650016785,-0.188709318638,-0.343699991703,1.27349996567,-0.927150011063,0.00635001063347,1.43850004673,0.547150015831,-0.402750015259,0.362500011921,-0.0933500006795,0.868000030518,-1.78450989723,-1.85140001774,-4.95577573776,0.200499996543,-0.506900012493,-0.786067605019,0.304067015648,-0.511900007725,0.137193113565,-1.09294998646,0.573599994183,0.48152962327,-0.104767546058,0.321250319481,-0.495338708162,1.98940265179,-0.622271537781,0.452414035797,0.194883137941,-0.0373199731112,-0.186125084758,-0.331696987152,-0.530281603336,-0.719015240669,-0.787145733833,0.0522848516703,1.50884628296,-1.1786454916,-2.35597276688,0.0772420540452,0.17467084527,0.0680126920342,0.150702998042,-0.373533308506,-0.00219264626503,0.487861663103,-0.355966687202,-0.0157142132521,0.452550649643,-0.156450003386,0.162800014019,-0.191446885467,-0.0741766020656,-0.16546729207,0.428499013186,0.0284476578236,-0.676538646221,0.200490728021,-0.0242712423205,0.591831207275,0.27293753624,0.157521948218,-0.376141101122,-0.0270725339651,0.0210163891315,0.0663902759552,-0.880517721176,-0.394388616085,0.0196500122547
2309,0.72326540947,0.177210181952,-0.395095586777,-0.0703025981784,0.0413999855518,-0.0257999897003,-0.102949976921,0.574500024319,-0.874800026417,-0.322349995375,-0.14904999733,-0.0806380063295,-0.703797280788,0.256790578365,-0.341796129942,0.120378315449,-0.0905999913812,0.14825001359,-0.779319941998,-0.103249996901,0.294330775738,-0.0530626550317,-1.13475000858,0.451700031757,-0.281505197287,-0.0231533795595,0.505299985409,0.772800028324,-0.314850002527,-0.864300012589,-0.0395500063896,0.599150002003,0.547649979591,0.219750002027,0.849529147148,-0.330422908068,-1.70284998417,-0.411149978638,-0.0454905852675,-1.28169989586,0.369949996471,0.334600001574,-0.611000001431,1.00084996223,1.13435006142,-0.94865000248,0.0296999998391,-0.91914999485,-0.103450000286,0.275542616844,-0.222399994731,1.24886620045,-0.104699999094,-0.397950023413,-0.211955949664,-0.30978345871,0.318899989128,-1.07771933079,-0.752349972725,-0.521849989891,0.0429074466228,0.485108017921,-1.39620923996,2.28653001785,-1.10146331787,-1.45673453808,-0.609251797199,0.424450367689,0.15717998147,-0.232701733708,0.328893482685,0.647709071636,-0.404116332531,-0.478029698133,-0.808320879936,-0.0535360872746,-0.348454803228,-1.82232785225,-0.921709835529,-0.149012416601,-0.482422441244,-0.122969098389,1.73843336105,-0.611422181129,-0.827525019646,0.120700031519,-0.392508924007,-0.177687168121,-2.13129997253,-0.798200011253,-0.868719816208,-0.376760423183,-0.902673363686,-1.215239048,-2.02079820633,-0.791345715523,0.643570125103,-0.190124884248,-0.180607184768,0.0953927487135,0.234382122755,-0.186764240265,-0.332666128874,-1.25689864159,0.268027335405,-0.677235007286,-0.450450956821,-0.0325500071049
387,-0.18969489634,0.14932179451,0.221266746521,0.241468250751,-0.508650004864,-0.920500040054,0.0806000232697,0.490399986506,-2.37439990044,-1.27830004692,0.0417999997735,0.311058193445,0.261577099562,-3.4780459404,0.108377754688,0.34249985218,0.90959995985,0.526499986649,0.0987414717674,0.0667499899864,0.20724684,0.560488939285,0.23655000329,-5.14549970627,-0.256874918938,-0.211152151227,0.283000022173,0.848500013351,-0.227899998426,-0.704100012779,-1.05649995804,0.506850004196,-1.95724999905,0.0647500008345,-0.384274989367,0.309916347265,-0.233449995518,-0.773749947548,-0.0139043033123,-0.847450017929,0.357550024986,-0.785749971867,0.342350006104,0.758800029755,1.23064994812,-0.300149977207,0.308299988508,-0.493300020695,-0.736400008202,-1.15272974968,-1.41390001774,-9.07817459106,-0.42199999094,-0.715950012207,-0.598637700081,-0.61617410183,-0.0126000000164,0.168204605579,-0.787050008774,0.61905002594,0.712115526199,0.220292270184,1.15428757668,1.87006103992,-0.163134634495,-0.660420835018,-0.650099694729,0.826940238476,0.242559969425,0.608689665794,-0.125110089779,-0.0438557974994,0.173464000225,-0.0814420133829,0.137309521437,2.29355216026,-0.0152785032988,-0.0941276550293,0.673650085926,-0.135432973504,0.456688791513,-0.124799363315,-0.701300024986,0.43719381094,1.59661340714,-0.124166682363,1.05430436134,-0.319613516331,-0.788249969482,-0.180333405733,0.159603327513,-0.701256215572,-0.575091481209,-0.479682952166,-0.0913327038288,-0.11755194515,0.329989433289,-0.932673692703,-0.719878017902,1.456641078,0.337959647179,-0.0567066371441,-0.685983300209,-0.185172259808,-0.619369924068,-0.868371188641,-0.603050708771,-1.22304999828
3553,0.183315485716,-0.726513445377,-0.139255061746,0.184743359685,0.667450010777,0.434700012207,1.45414996147,-0.652899980545,0.759899973869,1.83509993553,0.10095000267,-0.32570207119,0.091493204236,2.51083469391,-1.22209405899,-0.986966371536,-0.249149993062,-0.499049991369,0.0514800101519,-0.488700002432,-0.0365993306041,-0.517215967178,0.48244997859,-1.22874999046,-0.908568203449,-0.181006833911,0.475299984217,1.30325007439,-0.458550006151,0.1168500036,0.288299977779,-1.01874995232,-0.738200008869,0.245900005102,-0.37725803256,-0.374873965979,-0.739400029182,1.28250002861,-0.456454128027,0.0639500021935,-0.698850035667,0.703999996185,0.426099985838,-0.279850006104,2.03425002098,-0.277449995279,0.573000013828,0.0760999917984,0.650249958038,0.709576368332,-1.08169996738,3.11820411682,-0.128099992871,-0.58244997263,0.358280599117,-0.699423789978,0.0484499931335,0.481764137745,0.476000010967,0.77864998579,0.53284662962,-0.519221365452,0.0668531954288,0.672935664654,0.0800807774067,1.94259786606,0.0419653877616,-0.566603541374,0.201480001211,-0.315450310707,-0.752842903137,0.00544634461403,-0.346322149038,-0.35436552763,0.987551689148,0.427163600922,-0.190087646246,3.37351989746,-1.16880989075,-0.342595130205,1.40210556984,1.73912715912,1.04500007629,0.125373780727,0.872294664383,0.981833219528,-0.361841917038,0.143189907074,4.55630016327,-0.192100018263,1.43946027756,0.630378186703,0.538181900978,1.29835546017,1.90970540047,1.27710604668,-0.464575946331,0.57314491272,-0.0489194244146,-0.183857828379,0.353457868099,0.664699196815,1.41997504234,1.45092594624,0.439001083374,0.399708449841,0.544628679752,1.22739994526
427,-0.279036343098,0.48998260498,-0.379019141197,-0.523137927055,0.170300006866,0.665500044823,0.335399985313,-0.193399995565,-0.61930000782,-0.131899982691,0.0355999991298,0.266537249088,-0.504225611687,-0.0101473331451,1.211784482,0.0870929732919,0.706200003624,0.472499996424,-0.125756889582,0.289099991322,0.559171915054,0.568241238594,-0.386799991131,0.300449997187,0.133736789227,0.290539652109,0.614449977875,2.93449997902,-0.560750007629,-0.739500045776,-0.0816499888897,2.12584996223,0.579750001431,0.384400010109,0.176880434155,0.15346005559,-1.20309996605,1.31579995155,-0.30035212636,-0.188900008798,0.174400001764,1.23580002785,-0.544699966908,-0.922800004482,1.02939999104,-1.08704996109,1.09089994431,-0.39390000701,-1.09074997902,-0.249030485749,2.04340004921,1.93725836277,-2.06019997597,-0.428750008345,-0.0785616785288,0.164822176099,0.13030000031,0.294002979994,-1.01260006428,-0.834800004959,0.040639847517,-0.0814697146416,-0.677027285099,0.873640060425,-0.0360777303576,0.567528069019,-0.250928103924,-0.551740169525,-0.133060023189,2.03622221947,-1.02303051949,-1.03885865211,0.166043803096,-0.637400090694,0.0656313449144,-0.6778678298,-0.417869150639,-0.202845096588,0.225250646472,0.373142272234,0.542870402336,-0.31222319603,-0.557133316994,-0.488123804331,0.10255792737,0.409233361483,0.893412053585,1.2549675703,-1.49424993992,0.0136999860406,0.365098714828,0.410649985075,0.274042963982,1.14077067375,0.480167597532,-0.122797958553,0.0256374776363,-0.229808866978,-0.95777875185,-0.645635724068,-0.304498493671,0.329916894436,-0.382165074348,-0.191890150309,-0.241945505142,-0.833457708359,0.286191046238,0.140450000763
5898,-0.0328648909926,-0.509634673595,0.0786325037479,-0.137946084142,-0.486349999905,0.976099967957,0.212549984455,-1.4387999773,0.395550012589,-0.515100002289,-0.0595999956131,0.134357646108,0.543946862221,-0.164716899395,0.0835526585579,-0.615935444832,0.241200000048,-0.720899999142,0.313828527927,-0.616800010204,-0.157052785158,-0.161848992109,-0.697899997234,0.253849983215,0.498288214207,0.449778556824,-0.803149998188,0.494450002909,0.491600006819,-0.0756499916315,-0.452649980783,-1.81690001488,-0.664250016212,0.47000002861,-0.244937077165,-0.0222561899573,-1.10640001297,-1.11094999313,1.04099178314,-0.0930000022054,0.76835000515,0.543750047684,-0.370849996805,-0.93725001812,-0.0691999793053,-1.56944990158,0.751600027084,0.808499991894,-0.796399950981,-0.577497243881,-1.41050004959,4.54193019867,-0.870700001717,0.369199991226,-0.10983850807,0.508504748344,0.886700034142,-0.24161799252,0.420149981976,-0.0305999964476,0.0391381531954,-0.414965927601,-0.652181386948,-2.91177821159,-0.560385227203,-2.24476051331,-0.787845849991,-2.14110255241,-0.226020008326,-0.551502645016,0.00661542452872,0.907618761063,0.37552395463,0.0523482859135,-0.0542173013091,0.415547847748,0.987711966038,0.135810136795,0.0967053323984,-0.11205150187,-0.0587021484971,-0.490347921848,0.460366666317,0.172431960702,1.4373691082,0.434900015593,0.876647651196,1.02972745895,-0.718850016594,-0.713433325291,-0.955150485039,-1.10608267784,0.624284207821,-0.224881857634,-0.866818547249,-0.476085662842,-1.59340238571,-1.57124519348,-0.935344278812,-0.309106081724,0.177479296923,0.214691922069,0.557071387768,-2.85305166245,-0.688045859337,-1.92980730534,-1.75392091274,-0.265699982643
23365,0.080188781023,1.14215099812,0.404658615589,-0.106301367283,0.337200015783,0.457849979401,-0.588400006294,0.433200001717,0.186700001359,1.21344995499,-0.416400015354,0.462908148766,-0.0304110050201,-0.120804488659,0.174166306853,0.307971507311,0.231449991465,-0.705199956894,-0.185737103224,0.363499999046,0.366178840399,0.333817183971,0.545149981976,-0.0814000070095,1.39610481262,-0.0630004629493,-0.604699969292,1.07714998722,0.382600009441,0.730749964714,-0.719500005245,-1.11934995651,2.15925002098,-0.350049972534,0.0166648551822,-0.384222835302,-0.418500006199,1.13069999218,0.694360136986,-0.370200008154,-1.11489999294,-0.377950012684,0.796100020409,-0.102449983358,1.16400003433,0.204699993134,-0.0308999996632,-0.715750038624,-0.909799993038,0.278944820166,0.503499984741,2.77250313759,0.581600010395,0.161850005388,-0.245918229222,-0.460723310709,0.0606500059366,0.796544730663,0.266699999571,0.237049996853,-0.369155585766,0.0602924972773,0.23926320672,-0.138821572065,-0.211619660258,0.425395816565,1.06948423386,2.06923723221,-0.435220003128,0.246524333954,0.386692523956,-0.0998204723001,-0.0249194465578,-0.478222489357,0.586109817028,1.95881474018,0.652792870998,0.424711376429,0.448054254055,0.273307442665,0.125133350492,0.259188532829,0.0713666528463,-0.560889542103,0.741938352585,-0.122533336282,-0.0963517352939,0.440575778484,-0.638000011444,0.175999999046,0.108498245478,-0.415992319584,-0.3785982728,0.152595490217,0.359555095434,-0.443155318499,-0.202592298388,-0.280977755785,0.0888924002647,1.41029894352,1.12434697151,1.33284068108,0.451037287712,1.37805819511,0.27015542984,0.0657028257847,0.359493792057,1.05270004272
6657,0.554027080536,-0.00603204220533,-0.505099654198,0.0711267590523,1.10415005684,0.642599999905,0.730199992657,-0.380100011826,0.572700023651,1.38960003853,0.545750021935,-0.591650605202,-0.0335367918015,1.73761940002,0.0226555466652,0.352702438831,-0.440250009298,-1.06330001354,-0.226977497339,-0.738250017166,-0.122947447002,-0.102389097214,-0.079549998045,-1.51205003262,-0.937295079231,-0.128116801381,0.897300004959,2.11899995804,0.396450012922,-0.157449990511,0.352349996567,-0.708750009537,0.408649981022,0.0956999957561,-0.761200368404,-0.124402731657,0.374949991703,0.380800008774,0.152672976255,0.302700012922,-0.616199970245,2.16954994202,0.424250006676,-0.463100016117,2.93499994278,0.435000002384,0.283199995756,0.506500005722,0.0195499956608,0.111991599202,1.90269994736,6.57814216614,-0.130400002003,0.78694999218,-0.330398470163,-0.845537900925,0.0242999941111,0.306270360947,-1.06964993477,0.350549995899,0.726384580135,0.57070171833,0.221990138292,0.962674021721,-0.559556484222,0.451759845018,-0.160698980093,-0.103121340275,0.406060010195,-0.598899006844,-0.651318192482,0.101604923606,0.397928893566,-0.625800311565,0.173562407494,-1.00864064693,-0.0599380359054,0.748707950115,-0.502346456051,-0.276465862989,1.32625508308,0.256410121918,0.381966710091,0.773527503014,0.10463821888,0.88416659832,-0.383623182774,-0.600945234299,2.4875998497,0.807333350182,0.431263685226,0.682137191296,1.09827339649,0.803822994232,1.59070730209,0.253664314747,-0.868052661419,0.769595444202,0.748062074184,-0.363587617874,0.0434983968735,0.0726938098669,0.637757182121,1.05696296692,-0.100070364773,0.591896533966,0.484375596046,1.40989995003
