rid,DOS030_VCAP_6H:BRD-K79797751-001-01-1:4.98,DOS030_VCAP_24H:BRD-K79797751-001-01-1:4.98,DOS034_A375_24H:BRD-K79797751-001-01-1:4.98,DOS034_A549_24H:BRD-K79797751-001-01-1:4.98,DOS034_HT29_24H:BRD-K79797751-001-01-1:4.98,DOS034_MCF7_24H:BRD-K79797751-001-01-1:4.98,DOS034_PC3_24H:BRD-K79797751-001-01-1:4.98,ERG014_PC3_24H:BRD-K79797751-001-01-1:9.95847,ERG014_PC3_6H:BRD-K79797751-001-01-1:9.95847,ERG014_VCAP_24H:BRD-K79797751-001-01-1:9.95847,ERG014_VCAP_6H:BRD-K79797751-001-01-1:9.95847
5720,0.717547416687,0.0642748847604,-0.501912355423,0.570646703243,0.856350004673,1.03506302834,0.1081828475,-1.41595971584,-0.697849988937,-1.48339688778,-2.47844219208
466,1.01210701466,1.03343784809,-1.07881462574,-0.520531415939,-0.420149981976,0.52620100975,-0.813882112503,-1.45420789719,-0.0564500018954,-2.19891643524,-0.449940174818
6009,0.366406977177,0.181095167994,-1.45409178734,-0.391968458891,0.337249994278,-0.337627232075,0.321739017963,0.790040433407,0.656800031662,2.44474744797,1.51396930218
2309,-0.156272172928,-0.0743330195546,-0.6617847085,0.269898980856,-0.656899988651,-0.202074959874,0.838650524616,0.157545924187,0.310099989176,0.147066622972,0.235232234001
387,-2.38036584854,-1.27532494068,-1.26511275768,-1.01784491539,0.248050004244,-1.06018900871,-1.05284225941,2.13976764679,0.695150017738,3.0227959156,2.50246214867
3553,0.929286777973,0.786332964897,2.95678901672,1.20761477947,0.192149996758,0.0447271615267,0.0463144034147,0.124374449253,0.00119999982417,0.352919489145,-0.389772951603
427,0.813293099403,0.982612490654,-0.0645269006491,0.519371688366,0.553650021553,0.611183464527,0.929402410984,-0.297594457865,-0.201150000095,-2.42394828796,-0.434638112783
5898,0.647220253944,1.53194963932,0.233760163188,-0.0388120561838,-0.69889998436,0.7679515481,-0.160363972187,0.542775273323,0.5271499753,-1.75765502453,0.610367357731
23365,-0.330869406462,-1.68480396271,-0.669135808945,-0.540874958038,0.0084500014782,-0.464840769768,-0.985227525234,1.48966705799,-0.0475000031292,0.0277770385146,1.49875533581
6657,0.719276070595,0.137220337987,1.27024292946,2.14981460571,-0.614350020885,0.96346950531,0.740084767342,-0.878649652004,0.0574000030756,-0.436492562294,-0.707957565784
