rid,CPC001_HA1E_6H:BRD-K76064317-001-03-2:10,CPC001_HA1E_24H:BRD-K76064317-001-03-2:10,CPC001_HCC515_6H:BRD-K76064317-001-03-2:10,CPC001_HCC515_24H:BRD-K76064317-001-03-2:10,CPC001_PC3_6H:BRD-K76064317-001-03-2:10,CPC001_PC3_24H:BRD-K76064317-001-03-2:10,CPC001_VCAP_6H:BRD-K76064317-001-03-2:10,CPC001_VCAP_24H:BRD-K76064317-001-03-2:10,CPC017_A375_6H:BRD-K76064317-001-03-2:10,CPC017_A549_6H:BRD-K76064317-001-03-2:10,CPC017_A549_24H:BRD-K76064317-001-03-2:10,CPC017_ASC_24H:BRD-K76064317-001-03-2:10,CPC017_HEPG2_6H:BRD-K76064317-001-03-2:10,CPC017_HT29_6H:BRD-K76064317-001-03-2:10,CPC017_MCF7_6H:BRD-K76064317-001-03-2:10,CPC017_MCF7_24H:BRD-K76064317-001-03-2:10,CPC017_NPC_24H:BRD-K76064317-001-03-2:10,CPC017_PHH_24H:BRD-K76064317-001-03-2:10,CPC017_SKB_24H:BRD-K76064317-001-03-2:10
5720,0.313215732574,-0.257413297892,0.485300004482,0.420830667019,-1.32447469234,-1.13427150249,0.733141720295,-0.678013443947,-0.440120130777,0.24209946394,1.04555761814,0.00618037581444,-0.624617516994,-0.329126060009,-0.22916726768,1.12976408005,0.815302431583,1.0088057518,-0.205099970102
466,-0.344502925873,-0.289071619511,-0.71430003643,0.519510984421,-0.62308371067,-0.441199719906,0.421753078699,-0.806159675121,0.657611548901,0.0660738795996,0.191923961043,-0.274058401585,-0.106454752386,0.702404797077,-0.354909360409,0.452515691519,0.609768807888,1.00981330872,0.0510000064969
6009,0.27157407999,0.474588185549,-0.192450001836,0.164295047522,1.39507389069,0.116732120514,1.03367245197,0.0455097705126,-0.480614095926,0.330656319857,0.239579737186,0.129170775414,-0.1188448295,-1.10916638374,0.151414632797,-1.26296067238,0.825077652931,-1.40376329422,0.567599952221
2309,-0.642134785652,-0.832580983639,0.386449992657,-0.484556287527,-0.347204208374,-0.545589625835,-0.195610821247,-0.825570821762,-0.3813380301,-0.299090534449,0.00735603272915,0.310770064592,0.159337088466,0.158051908016,0.415929734707,0.627475857735,-0.527623593807,-0.770712316036,0.42919999361
387,-0.694505572319,0.0105316415429,0.38765001297,0.637799084187,1.2838999033,1.69058799744,1.07010030746,-0.862284719944,-0.977897524834,0.227844297886,0.310961335897,0.0686855018139,0.0989867895842,0.799157857895,0.535993635654,0.916163444519,-0.212277725339,-0.926222383976,0.0898999944329
3553,-0.189735099673,-0.400954067707,-1.43715000153,-0.715246260166,-2.47337627411,-4.49997806549,-0.650403141975,1.73000848293,0.308143496513,0.074073433876,-0.719335615635,0.65483134985,0.00759848952293,0.755157828331,-0.562037885189,-0.851345181465,0.0307063907385,-0.345495432615,0.592450022697
427,-0.0246355310082,-0.781364798546,-1.32095003128,-0.797317385674,-0.328352659941,-0.593953430653,0.376849412918,-0.866603791714,0.165670067072,0.0848547965288,-2.26095104218,-0.150289624929,-0.505172073841,0.31298032403,2.70025062561,0.669287919998,0.469634354115,0.567332327366,-0.377799987793
5898,0.133348837495,0.18975046277,0.123799994588,-0.360380828381,-0.199726641178,-0.341703921556,0.115590751171,-0.0549802780151,0.894873023033,-0.134107530117,-1.2393014431,-0.042711108923,-2.92046642303,-0.0741555467248,-0.539216756821,0.0233111977577,-0.264723420143,0.332108914852,0.28434997797
23365,0.0933637693524,0.0130263864994,-1.17599999905,-0.807431697845,0.593806862831,0.52168661356,-1.10545921326,0.0932905822992,0.361057519913,-0.281517088413,-1.82006311417,-0.224551871419,-0.296435952187,0.110510215163,-0.0553391501307,0.0739067792892,0.379634857178,-0.0595969855785,0.118099987507
6657,0.6503444314,0.364672213793,-0.322950005531,-0.0324423983693,0.287918686867,-0.409191250801,-0.634708821774,1.24041140079,-0.0702405795455,-0.44989964366,-1.20465183258,0.260318309069,0.15557217598,0.132213965058,0.094965711236,-0.800131440163,0.0147356688976,-0.0612183436751,0.277550011873
