rid,DOS023_VCAP_6H:BRD-K85314854-001-02-1:5,DOS023_VCAP_24H:BRD-K85314854-001-02-1:5,DOS052_A375_24H:BRD-K85314854-001-02-1:5,DOS052_A549_24H:BRD-K85314854-001-02-1:5,DOS052_HT29_24H:BRD-K85314854-001-02-1:5,DOS052_MCF7_24H:BRD-K85314854-001-02-1:5
5720,0.576898336411,-0.219799995422,-0.76265001297,0.54984998703,0.806500017643,-0.0472000017762
466,-2.9932756424,0.975149989128,0.932350039482,0.287899971008,1.31095004082,0.546700000763
6009,0.328543573618,0.643200039864,0.579850018024,-0.852600038052,0.671299993992,-0.134399995208
2309,0.793769478798,0.132600009441,-1.06140005589,-0.0894999951124,0.985700011253,-0.683000028133
387,0.0569691210985,1.03875005245,-0.357950001955,1.08255004883,0.221199989319,-0.353949993849
3553,-0.318647831678,-0.0604499876499,0.171049997211,-0.871250033379,-1.21689999104,-0.185350000858
427,-1.02782130241,0.0,0.0747500061989,0.13924998045,-0.280249983072,0.290950000286
5898,-1.20391762257,-0.255750000477,-0.2242000103,0.297550022602,0.108250021935,-1.37314999104
23365,0.107813924551,0.474150002003,0.401699990034,0.893049955368,-0.168449997902,-0.657149970531
6657,0.679019749165,-0.510349988937,0.651749968529,-0.571900010109,-0.403999984264,0.333050012589
5054,-0.227968215942,-0.267900019884,0.143950015306,-0.593549966812,-0.878849983215,-0.593699991703
3108,-0.935242235661,0.301800012589,1.53574991226,0.222599983215,0.233300000429,0.0800500065088
1950,2.20579528809,-0.498899996281,0.149599999189,0.132399976254,0.320849984884,1.18155002594
351,-0.265320211649,0.298099994659,0.749350011349,0.0616500005126,-0.407749980688,0.443799972534
4846,-0.698947489262,-0.604400038719,1.00065004826,0.234249994159,0.300700008869,-0.616400003433
1452,0.548085570335,-0.256699979305,-1.0530500412,0.0243000090122,0.300000011921,0.227899998426
4776,0.84345293045,0.343099981546,0.918449997902,0.0640500187874,0.0171499848366,0.627700030804
6908,-0.0680849850178,0.294099986553,-1.68955004215,0.456499993801,0.555599987507,0.189199984074
672,-0.954035699368,-0.823249995708,0.360399961472,-0.516849994659,-0.0614500045776,-0.132349967957
5710,-0.135595858097,0.226149976254,-0.00259998440742,-0.474150002003,0.0603500008583,0.095850020647
2115,-0.583123087883,-0.336349993944,1.1576499939,-0.070650011301,-0.120949998498,-0.402249991894
7015,0.995991587639,2.03095006943,-0.223800003529,-0.411849975586,-0.215299993753,0.244049996138
8726,-1.45568501949,0.182750016451,0.627650022507,0.181199997663,-0.303499996662,-1.0054500103
2185,0.57761734724,1.25090003014,-0.399699985981,-0.392400026321,-0.114050000906,0.527899980545
3315,-0.61610865593,-0.351149976254,-0.133199989796,0.455350011587,-0.0067500025034,0.509249985218
5289,-0.379271090031,-0.31020000577,-0.108650013804,-1.01125001907,-3.04084992409,0.452399969101
868,-1.73442435265,0.195349991322,0.0222499966621,-0.085549980402,0.902999997139,-2.79224991798
1677,0.063496991992,0.0958499982953,0.788499951363,0.278349995613,1.03690004349,1.41109991074
7043,-0.732548356056,-0.00150000303984,2.06559991837,0.851900041103,-0.515900015831,0.0486999750137
5613,0.533272027969,-0.0855500027537,0.787599980831,1.28310000896,0.0151000004262,1.41624999046
595,-0.429101645947,-0.964750051498,-0.488349974155,1.10080003738,-0.238649994135,-1.13094997406
4793,0.808999061584,0.121450006962,-1.10420000553,-1.57665002346,0.199699997902,1.40899991989
2736,-0.558922708035,0.0114499926567,0.253199994564,0.0367999970913,-0.892599999905,-0.28069999814
5290,1.39111280441,-0.670899987221,0.197449997067,0.269749999046,-0.498250007629,0.48140001297
6194,-0.811852931976,0.0,0.60095000267,0.00034999998752,0.0,0.354449987411
1676,0.172357872128,-0.00120002031326,0.493600010872,0.688600003719,-0.376549988985,1.16584992409
23512,-0.940720915794,-0.0681500136852,0.925549983978,0.326049983501,-1.42525005341,0.305700004101
148022,-0.208054617047,-0.377550005913,0.149200007319,-0.320050001144,-0.117349997163,-0.800249993801
1906,0.489992260933,-0.465300023556,0.267149984837,0.656750023365,-0.684300005436,-0.0870000049472
8878,-0.206720337272,0.544900000095,-1.38195002079,0.837000012398,0.0492999851704,-0.128100007772
3091,0.0553261637688,0.742500007153,1.29885005951,0.222350001335,-1.35134994984,0.280449986458
5743,0.376468300819,-0.0948000028729,2.13719987869,0.177199989557,0.983200013638,0.937099993229
5321,1.25437688828,-0.30245000124,-3.1507499218,-0.366100013256,-3.87980008125,0.373549968004
4144,0.00575947761536,-0.543299973011,-0.656799972057,0.0820499956608,0.300650000572,-0.731349945068
1981,-0.00876478478312,1.66875004768,0.153300002217,1.55180001259,-2.8937997818,-3.15799999237
695,-0.273378968239,-0.696650028229,3.25360012054,3.41070008278,0.335199981928,0.551599979401
10398,-0.166267722845,-0.60564994812,0.224900007248,0.313799977303,-0.372749984264,0.577549993992
5708,-0.591305434704,-0.11060000211,-2.75370001793,0.555000007153,0.145449995995,-0.795650005341
1213,-1.5871720314,0.285549998283,-0.811049997807,0.18219999969,-1.6181999445,-0.0964999943972
226,0.361614763737,-3.1275498867,-1.52430009842,1.42369997501,1.27859997749,0.0950500071049
6777,-0.903845906258,1.30749988556,0.92585003376,0.162300005555,0.796299993992,0.464549988508
2113,-0.127841502428,-0.758700013161,-0.962949991226,0.618499994278,-0.297349989414,0.187349975109
3329,0.331854760647,-0.0851000249386,-0.984549999237,0.717849969864,0.44754999876,0.0347500145435
1050,0.335377573967,0.162249997258,0.410449981689,1.50204992294,0.447900027037,-0.724500000477
9491,1.30595886707,1.09264993668,1.42694997787,0.460749983788,0.250250011683,0.387449979782
22926,-0.822256207466,0.519749999046,-0.254700005054,0.620999991894,-0.0670000016689,-0.377499997616
5899,0.222951859236,1.30959999561,-2.24795007706,-0.249799996614,0.870400011539,0.789049983025
5467,-0.41752409935,0.413999974728,-0.323500037193,0.393150031567,-0.0956500172615,0.669350028038
6774,-0.400734454393,0.652899980545,0.212950006127,-0.492449998856,-0.590950012207,3.585750103
1788,0.441748768091,-0.0437000393867,1.09375,-0.113250017166,-1.5257999897,0.152449995279
5921,-0.614103794098,0.022000014782,-0.833500027657,-1.06895005703,-0.754600048065,-0.786449968815
5721,1.13686108589,-0.534049987793,-1.433349967,0.0568500161171,0.853850007057,0.53694999218
2263,1.46767163277,-0.676550030708,-0.0881000012159,0.383799999952,-0.430999994278,0.286449998617
808,1.91034412384,-0.344800025225,0.0612500011921,-0.280099987984,0.581250011921,1.04495000839
30001,0.248119264841,0.505550026894,1.19825005531,0.133150011301,1.48860001564,-0.14414998889
348,-0.45320263505,-0.217100024223,-0.867449998856,0.4361500144,-0.42224997282,0.43125000596
30849,-0.00685961544514,-0.235100001097,0.700299978256,1.49320006371,0.515150010586,0.574400007725
1454,-0.644809126854,0.470349997282,-0.694350004196,-0.249249994755,0.763249993324,-0.465449988842
6500,-1.20150828362,0.913149952888,-1.28525006771,-0.527400016785,-0.320100009441,-2.12450003624
5627,0.595172166824,-0.394250005484,-0.208499997854,1.20204997063,0.352999985218,-0.446950018406
5715,0.358055949211,0.65055000782,-0.151149988174,0.00104999542236,1.51585006714,1.46305000782
4791,0.21715901792,-0.30015000701,0.478199988604,0.757550001144,-0.268650025129,1.28719997406
56924,-0.216250240803,-0.66639995575,0.281349986792,1.53914999962,1.87465000153,0.384550005198
2690,-0.566447496414,0.987800002098,-0.831350028515,0.290149986744,0.210350006819,-1.24679994583
1019,-1.16516041756,-0.0796999931335,0.497749984264,0.490550011396,-0.227499991655,0.0363000035286
51422,0.812855124474,-0.467999994755,0.12199999392,0.614449977875,0.642899990082,1.06484997272
5788,0.404482126236,-0.250750005245,0.641950011253,-0.824999988079,-1.20605003834,0.396750003099
6709,0.00427889823914,-1.07139992714,0.719099998474,0.0137500166893,0.191249996424,0.0745499879122
1277,-0.627360165119,0.215049996972,-1.89085006714,1.82144999504,0.226249992847,-0.674000024796
993,-0.00605626404285,0.348450005054,0.910849988461,-0.0894500017166,-0.0289999842644,-2.38750004768
7157,-0.398957014084,-0.181850016117,-0.769100010395,-0.00670000910759,-0.17745000124,0.569149971008
