rid,DOS002_VCAP_6H:BRD-K81218586-001-01-5:5.04,DOS002_VCAP_24H:BRD-K81218586-001-01-5:5.04,DOS032_A549_24H:BRD-K81218586-001-01-5:5.04,DOS032_HT29_24H:BRD-K81218586-001-01-5:5.04,DOS032_MCF7_24H:BRD-K81218586-001-01-5:5.04,DOS032_PC3_24H:BRD-K81218586-001-01-5:5.04,DOSBIO002_A375_24H:BRD-K81218586:10.0825,DOSBIO002_A549_24H:BRD-K81218586:10.0825,DOSBIO002_HT29_24H:BRD-K81218586:10.0825,DOSBIO002_PC3_24H:BRD-K81218586:10.0825,DOSBIO002_MCF7_24H:BRD-K81218586:10.0825,DOSBIO002_NEU_24H:BRD-K81218586:10.0825,DOSBIO002_NPC_24H:BRD-K81218586:10.0825
5720,-0.440099984407,0.943175315857,-1.8790999651,-0.582499980927,-0.201833337545,-2.38310003281,-0.114446148276,0.56722342968,-0.138039529324,1.14220559597,-0.71628844738,3.32139992714,0.144418418407
466,-0.465200006962,0.653448224068,0.185749992728,0.237800002098,-0.383400022984,-1.66285002232,-0.288119912148,-0.790297865868,0.838340520859,0.283982813358,0.197085544467,-0.423699975014,0.217657268047
6009,0.624449968338,0.225546777248,0.783150017262,0.689999997616,0.402266710997,0.849849998951,0.468831717968,-0.729351401329,-1.14559388161,0.608697712421,-1.3634749651,-0.0985999926925,0.542185366154
2309,0.0973500013351,0.3303347826,-0.791249990463,-0.190599992871,-0.0503333061934,0.865249991417,-0.503042519093,0.0734477341175,-0.772718906403,0.683020591736,-0.598259806633,0.363650023937,0.161102324724
387,0.229549989104,0.276352733374,1.99390006065,0.273599982262,-0.23016667366,2.547549963,-0.157352551818,0.720429956913,0.309922456741,0.551129281521,-0.225343346596,1.23869991302,-0.0228382796049
3553,-0.168600007892,-0.499754935503,-0.0722500011325,-0.106599986553,0.400833338499,0.408050000668,0.363753408194,-1.07762646675,1.34892940521,0.710497617722,0.74713242054,-0.529950022697,-0.600730538368
427,0.307950019836,0.68751180172,-0.390400022268,-1.29830002785,0.335166662931,-0.220600008965,-0.289049625397,-0.840779066086,0.443648397923,0.259260892868,0.280799746513,1.50039994717,0.801469564438
5898,0.0979000031948,0.290192216635,-0.0655499994755,-0.590350031853,0.477033346891,-1.83009982109,0.00843980908394,-0.796751379967,-0.347362875938,-0.404509067535,0.0464786887169,-0.832799971104,0.434511721134
23365,0.55395001173,0.34301623702,1.05754995346,0.789249956608,-0.294666707516,1.00849997997,-0.172972381115,0.363360881805,0.755318403244,-0.379971295595,0.307100594044,0.552999973297,-0.823700070381
6657,0.744599997997,-0.951297342777,-0.715449988842,0.396650016308,0.199966669083,-0.857150018215,0.0662149637938,-0.7875841856,4.87505817413,-1.88940274715,0.880258619785,0.376849979162,0.107613354921
