rid,CPC010_A375_6H:BRD-A99518825-001-05-2:10,CPC010_A549_6H:BRD-A99518825-001-05-2:10,CPC010_A549_24H:BRD-A99518825-001-05-2:10,CPC010_HA1E_6H:BRD-A99518825-001-05-2:10,CPC010_HCC515_6H:BRD-A99518825-001-05-2:10,CPC010_HEPG2_6H:BRD-A99518825-001-05-2:10,CPC010_HT29_6H:BRD-A99518825-001-05-2:10,CPC010_MCF7_6H:BRD-A99518825-001-05-2:10,CPC010_MCF7_24H:BRD-A99518825-001-05-2:10,CPC010_PC3_6H:BRD-A99518825-001-05-2:10,CPC010_PC3_24H:BRD-A99518825-001-05-2:10,CPC010_VCAP_6H:BRD-A99518825-001-05-2:10,CPC010_VCAP_24H:BRD-A99518825-001-05-2:10,CPC014_A375_6H:BRD-A99518825-001-01-1:10,CPC014_A549_6H:BRD-A99518825-001-01-1:10,CPC014_A549_24H:BRD-A99518825-001-01-1:10,CPC014_ASC_24H:BRD-A99518825-001-01-1:10,CPC014_HA1E_6H:BRD-A99518825-001-01-1:10,CPC014_HCC515_6H:BRD-A99518825-001-01-1:10,CPC014_HEPG2_6H:BRD-A99518825-001-01-1:10,CPC014_HT29_6H:BRD-A99518825-001-01-1:10,CPC014_MCF7_6H:BRD-A99518825-001-01-1:10,CPC014_MCF7_24H:BRD-A99518825-001-01-1:10,CPC014_NEU_24H:BRD-A99518825-001-01-1:10,CPC014_NPC_24H:BRD-A99518825-001-01-1:10,CPC014_PC3_6H:BRD-A99518825-001-01-1:10,CPC014_PC3_24H:BRD-A99518825-001-01-1:10,CPC014_PHH_24H:BRD-A99518825-001-01-1:10,CPC014_SKB_24H:BRD-A99518825-001-01-1:10,CPC014_VCAP_6H:BRD-A99518825-001-01-1:10,CPC014_VCAP_24H:BRD-A99518825-001-01-1:10
5054,-0.310905247927,-0.0544499978423,0.359050005674,0.406503498554,-0.86880004406,-0.85996389389,1.78851759434,-0.831946134567,1.04701793194,0.396285235882,0.845527291298,0.757921278477,-0.0140199959278,-0.545534551144,-0.365576505661,-1.05604457855,-0.496949970722,0.43030962348,-0.174866676331,-0.575336933136,-0.358486235142,-0.592864632607,0.612379789352,-0.4103500247,-0.456313848495,-0.484272539616,0.262762367725,-0.629442751408,1.19404947758,-0.0205535683781,-0.161652028561
3108,-0.705609500408,0.716750025749,-1.28145003319,-1.0063393116,3.07383346558,0.461872577667,-0.121145606041,-0.559066951275,-0.920677006245,-0.348719775677,-0.00998511910439,-0.127683252096,-0.0582400038838,0.280443072319,1.80008351803,1.01937127113,-0.778149962425,-0.371650278568,0.868766665459,0.728636860847,-0.356838434935,0.724273204803,0.530513107777,-0.209149986506,2.51707267761,0.184671074152,0.0698035806417,1.04988908768,-0.952246308327,0.0252257585526,2.57949113846
1950,-1.1100871563,0.35900002718,0.682599961758,0.456663966179,0.0566666424274,-0.656949520111,0.0138288140297,0.514044284821,0.232313752174,0.695684254169,-0.0564343445003,0.595153868198,0.370999991894,-0.316510170698,0.62948590517,2.03669214249,0.421100020409,0.358169257641,-0.261500000954,-0.0959645360708,0.214156389236,0.369729399681,-0.174683526158,0.0724999904633,1.07765364647,0.0946300029755,-0.0213249940425,0.467955976725,1.23493552208,0.6194242239,0.423084199429
351,-0.489142864943,-0.162849992514,0.60765004158,0.173522412777,0.0909000337124,-0.706487894058,0.910804271698,0.604078948498,0.523011147976,-0.346659839153,0.326103538275,-0.518170416355,-0.127659991384,-0.125716894865,-0.363592982292,-0.155373066664,-1.4103499651,-0.6975030303,-1.21556663513,0.27500474453,0.692097604275,0.0951173081994,1.25051474571,-0.00034999998752,-0.633483350277,0.200344085693,-0.556127548218,-0.00234222179279,-0.0441836565733,-0.0171327069402,0.0368171483278
4846,0.167493835092,1.42760002613,-0.689750015736,0.475572019815,0.029033318162,0.56066930294,-0.974800050259,-0.51684987545,-0.402644306421,-0.213182225823,0.519276320934,-0.353019416332,0.409680008888,-0.314892053604,-0.651516735554,-0.334421008825,2.36820006371,-0.7273234725,-0.486633360386,0.945694088936,-0.291446328163,0.109574787319,-0.0954285264015,-0.881300032139,3.61859679222,0.0641416758299,-1.11643922329,-0.112274229527,0.233828037977,0.181640654802,0.066665828228
1452,0.32119011879,-1.25655007362,0.809499979019,0.532170295715,0.449833363295,5.25968170166,-1.1333668232,-2.10729146004,-0.56228107214,0.412603855133,0.19175478816,-0.561223804951,-0.286119997501,-0.111224859953,0.776003062725,-0.0528924465179,0.331249982119,-0.582845568657,-1.07333338261,-0.678837895393,-0.862914085388,-0.913742661476,-0.0170938819647,0.0236500054598,-1.18522381783,-0.0337378531694,0.152610480785,0.603520035744,0.0815049111843,-1.37649917603,-0.469053477049
4776,-0.856783628464,-0.263700008392,1.0407500267,0.138281792402,0.325800031424,-0.682893157005,0.748573660851,-0.530465483665,1.77515697479,0.779164671898,0.780611455441,1.93237602711,-0.330339968204,-0.432158410549,0.146474838257,1.00495398045,2.06259989738,0.662801027298,0.609666645527,-0.215485215187,0.124766223133,-0.842080652714,0.0238648355007,0.531800031662,0.950523436069,0.641144514084,-0.906114459038,0.271955162287,-1.0066164732,0.480413198471,-0.676353096962
6908,-0.71439409256,0.350049972534,-1.51510000229,-0.211943984032,0.414733380079,-0.31185489893,-0.249926030636,-0.776942789555,-0.613606989384,-0.283140301704,0.642493963242,-0.647484898567,0.176880002022,0.553603887558,0.00425216183066,-0.0653252005577,-0.551650047302,1.04070663452,0.424800038338,0.381684571505,-0.10249067843,-0.1071061939,0.405070483685,0.127049997449,-0.441552698612,-0.254496008158,0.520051240921,-0.557785868645,-0.100738570094,-0.433846086264,0.32170945406
672,-0.31728798151,0.101200006902,-2.3476998806,0.240619629622,-0.626033365726,-0.222406208515,-0.100877791643,0.551809132099,0.80539226532,0.542311191559,-0.224455043674,-0.376370370388,0.492060005665,-0.0666395574808,0.668832063675,-0.0983115285635,2.13464999199,0.881173789501,0.586199998856,0.486723780632,0.0169440880418,0.221085608006,-0.194705560803,0.0863500237465,-2.26600193977,-0.25725376606,0.556692779064,-0.329076766968,-1.25641608238,-0.83894443512,0.0796924829483
5710,-0.379872649908,0.240399986506,-0.550149977207,0.176531732082,0.0060333609581,0.519474983215,0.899578332901,-0.225381240249,-0.646284103394,1.16172003746,-0.920132100582,-0.326832950115,0.203880012035,0.15133228898,-0.757831275463,-0.623707175255,-2.63555002213,0.358005434275,-0.611699998379,-0.503109455109,0.219196528196,-0.193930342793,-0.190292835236,0.053149998188,-2.02221059799,-0.207049548626,0.788498103619,-0.314095377922,-0.541307449341,-0.188876822591,-2.67531466484
2115,-1.53376424313,-1.72060000896,-0.953549981117,0.0914381891489,-0.332700043917,0.560585141182,-0.431841790676,0.393269240856,0.0447703227401,0.58184337616,0.421415746212,0.490685552359,0.289860010147,0.216836109757,0.255670905113,-0.372113257647,1.22605001926,-1.00506949425,-0.131933346391,0.124891579151,-0.113864839077,-0.561276674271,0.657721698284,-0.630849957466,-1.49375891685,0.305731892586,0.581794798374,-0.803590893745,0.029808036983,0.27260863781,-0.603629171848
7015,-0.0305941924453,0.0428499877453,0.107849992812,0.311135977507,-0.0651666671038,-0.0596310123801,0.149342477322,-0.50347840786,0.388465672731,0.294637292624,0.507918655872,-0.0635703504086,-0.33712002635,0.157133206725,0.55969029665,0.440509796143,1.48269999027,-0.993205547333,-0.0784999877214,0.368692219257,0.769443511963,0.125935643911,0.891314089298,-0.420949995518,1.10384762287,0.0516179762781,-1.22724401951,-0.0404789671302,-0.331472545862,0.173832982779,-0.493936002254
8726,0.19895413518,-0.41890001297,-0.52294999361,0.195284858346,-0.0620666742325,0.28761729598,0.205977976322,-0.633854269981,0.0327525287867,-0.476344913244,0.067534647882,0.0665605515242,0.0435400158167,-0.63501304388,-1.37429583073,-0.0197919607162,3.69735002518,1.01944470406,0.498600006104,0.402951061726,-0.29837590456,0.183000266552,0.521750807762,-0.499049991369,-1.52482581139,-0.317560195923,0.962226688862,-1.31715798378,-2.36504936218,-0.412730246782,0.334879159927
2185,-0.362083256245,-0.443350017071,0.65055000782,0.173331916332,0.153633341193,-0.609871208668,0.0432639420033,-0.365147769451,0.956662297249,0.199765279889,0.411763906479,1.06947278976,0.147320002317,-0.78889131546,0.571012854576,0.0846062451601,3.85685014725,2.06710767746,0.851999998093,0.100518882275,0.0573441833258,-0.438798755407,0.412038207054,1.27635002136,1.64802885056,0.269189566374,-1.64493298531,0.657749652863,-1.2779866457,0.759331345558,-0.603021383286
3315,-0.599044442177,-0.589500010014,-4.89984989166,-1.09650397301,-0.954699993134,1.27078723907,0.0514958761632,0.115183927119,-0.0639780908823,-1.12513065338,0.0945817530155,0.313697308302,0.0445000045002,-0.382296472788,0.587268948555,-0.542102217674,-4.3720498085,0.236428722739,-0.894166707993,0.369419813156,-0.100418627262,-0.118934765458,0.582781970501,0.105849996209,-0.383585512638,-0.41516456008,0.0751236975193,0.0900825560093,0.00245256349444,0.705934882164,0.121926143765
5289,-0.160285159945,0.0493499934673,0.204899996519,-0.110710710287,-0.799433350563,-1.09056472778,-0.230657666922,-0.882669270039,-0.545618593693,1.03224921227,-0.150117695332,-0.665017485619,0.272919952869,-0.441073715687,0.629837930202,-0.22021573782,0.0204000174999,-0.0718266442418,-0.665733337402,0.600406527519,-0.15268869698,-0.555751502514,0.743012905121,-0.353300005198,-0.729172229767,0.681626737118,-0.491494864225,-0.301334410906,-1.60239076614,0.0337664186954,-0.478916198015
868,0.152280554175,0.286350011826,-0.297949999571,2.30716943741,-0.0939666703343,0.884858608246,0.153543025255,0.254958003759,-0.853161871433,-0.0824217051268,0.163844153285,-0.055042847991,0.245039984584,-0.126972123981,0.138256818056,0.153519287705,0.821500062943,0.100877016783,-1.41050004959,-0.094630792737,-0.344263494015,-0.412231504917,-0.108458086848,0.233750000596,0.200296521187,-0.515973865986,-1.06695735455,0.162872582674,-1.50713098049,-0.154115483165,-1.31211292744
1677,-0.840969204903,0.444999992847,0.633499979973,0.39676335454,0.141866654158,-0.245259597898,0.462002456188,0.0423739254475,0.305462539196,0.439479798079,-0.0740828588605,0.41419672966,0.256899982691,-0.267547249794,0.639350652695,0.675158262253,0.981200039387,-0.221168488264,-0.577499985695,-0.494006723166,0.554861485958,0.15159368515,0.182554543018,0.0433999896049,0.849284827709,0.626730561256,-0.316406667233,0.524853587151,-0.217063367367,0.737401127815,-0.280976682901
7043,-0.137914910913,-0.23694999516,2.81025004387,0.419936597347,0.658900022507,-0.164229348302,0.538388907909,-0.0118830054998,0.107393950224,0.907697975636,0.547532856464,0.180118277669,0.0829800069332,0.0841152817011,0.433706879616,-0.30195659399,1.13674998283,-0.982074260712,-0.317066699266,-1.03522586823,0.377216398716,-0.515425562859,-1.03474569321,0.777949988842,0.660775244236,0.0642177015543,-1.25359117985,-0.136783093214,-1.25462222099,-0.0576103404164,-0.70918995142
5613,-0.262744873762,-0.625299990177,0.898649990559,0.0827541053295,0.266800016165,-0.651429057121,0.25519117713,0.0110079199076,0.316160082817,0.419419825077,1.32154512405,0.18735049665,-0.205879986286,-0.562511324883,0.746158659458,-0.182259693742,0.582450032234,-1.07084858418,-0.424933373928,-0.16458787024,1.08867418766,-0.0908056646585,0.222024142742,-1.0842499733,-0.206744104624,0.90922242403,-0.915667653084,-0.636522233486,-0.581317961216,0.137620538473,0.546554923058
595,0.271929770708,-0.952650010586,-1.1004999876,-0.0791435688734,0.198466688395,0.724101781845,-0.108973234892,-0.765866279602,-0.831282138824,0.313650488853,-1.70456242561,-1.11754369736,0.484119981527,-0.163399636745,0.34458065033,-0.467648923397,-0.660650014877,0.761124014854,-0.772533357143,-0.106395766139,0.065978191793,-0.106704220176,-0.616608738899,0.178900003433,-0.148522272706,-0.106983736157,0.519235551357,0.402942240238,-0.537419736385,-0.665302395821,-0.195857822895
4793,-0.441669583321,-0.816499948502,-0.412249982357,-0.482246935368,-0.369366675615,0.303791046143,-0.588217914104,0.120620191097,-0.489537477493,0.829236090183,-0.308370441198,-0.88815253973,0.636080026627,-0.927816271782,-0.897564470768,-0.575075030327,0.622900009155,-0.608940124512,-0.490866661072,0.718738734722,-0.558100819588,0.109352268279,-0.0822547525167,-0.497000008821,0.744327783585,-0.667365789413,-0.695815563202,0.364034473896,0.185354888439,-0.279653161764,0.0522925555706
2736,-0.601141870022,-0.514349997044,0.494249999523,0.256973385811,0.54240000248,-0.402962297201,0.41553747654,0.304612904787,-0.063984721899,0.442160576582,0.759301006794,1.01945471764,0.310660034418,-0.783432066441,0.0185061842203,-1.1248922348,2.18190002441,0.259254902601,0.0613000094891,0.306011259556,-0.460014462471,-0.611564695835,0.497781157494,0.569199979305,1.08834576607,0.148633986712,-1.36598992348,0.0769341737032,-1.50218105316,0.308096855879,-0.543057322502
5290,-0.304254353046,-0.0978999957442,1.05340003967,-0.27440482378,-0.597500026226,-0.619497060776,0.332148522139,-0.144676208496,1.35801482201,-0.370813637972,0.429661035538,1.36318397522,-0.624300003052,-0.39067196846,0.0245964154601,1.20650196075,1.16275000572,-1.42931044102,-1.82903337479,0.135902017355,-0.0453653782606,0.0206975266337,0.299143433571,-0.613950014114,1.1190751791,0.247110784054,-1.21836292744,0.869901895523,-0.268727838993,0.946886837482,0.230690062046
6194,-0.0551099069417,0.845149993896,-5.51924991608,0.270272523165,0.62053334713,-0.126731917262,0.0027479743585,0.49521023035,-1.30596280098,-2.27453064919,0.133377790451,-0.602754831314,-0.169220000505,0.00043796247337,0.296048343182,-0.957410991192,-0.00065000000177,0.000244049733737,0.000666666659527,-0.428564012051,-0.994814753532,0.261715918779,0.376937001944,-0.00205000001006,0.0,-0.401099979877,-0.0288012940437,-0.00136672228109,-0.0545199513435,-0.000841352913994,-0.0206457488239
1676,-0.207150012255,-0.0218499898911,-0.534049987793,0.523553431034,0.61779999733,-0.615370392799,0.527081668377,-0.799259543419,1.20179414749,0.512152016163,1.03634774685,0.0309563428164,-0.224220007658,-0.300056964159,0.351843208075,0.124702617526,1.5109500885,-0.198744177818,-0.471766710281,-0.359749555588,0.457357525826,-1.12913751602,-0.821374714375,0.6236500144,0.625291526318,0.420567125082,-1.30906331539,-1.84284734726,-2.23878741264,0.49122568965,-0.718558847904
23512,0.422624349594,-0.616549968719,0.857300043106,0.403451681137,0.791400015354,-1.06184983253,-0.134074106812,-0.248193085194,0.15316978097,-0.321068823338,-0.37419578433,-0.518650829792,-0.132399991155,0.0429319441319,0.364337205887,-0.137513622642,-0.980400025845,-0.347977638245,-0.115833342075,0.181829944253,0.62402009964,0.554185688496,-0.00588729977608,-0.998100042343,-1.17120361328,0.76085048914,0.885373592377,0.236623346806,-0.99321103096,-0.560207366943,1.22758662701
148022,-0.109658151865,-1.26579999924,2.50819993019,-0.150734812021,-0.36166664958,-0.436689943075,-0.48574078083,-1.3341255188,-1.05605459213,0.225585564971,-0.632458090782,-0.671103835106,-0.00898000597954,-0.0424922257662,0.0492097958922,-1.37162768841,2.9484500885,1.23949110508,-0.431599974632,0.257224529982,0.673315286636,0.278363466263,-0.541489362717,0.151499986649,-0.167580485344,-0.0655255019665,0.508987009525,0.122770220041,-2.28907775879,-0.120588064194,-0.446891486645
1906,-0.394545286894,0.464250028133,-0.0798500180244,-0.00445587001741,0.06040000543,-0.96862000227,0.526814639568,-0.857886791229,-0.120426312089,0.0457863137126,0.25701624155,-0.107953570783,0.0323999896646,-0.610929310322,-0.766823649406,-0.717633962631,-0.267450094223,0.482647538185,-0.816333353519,-3.89125299454,0.578092873096,-0.541551828384,0.513994455338,0.421799987555,0.720945239067,0.285083860159,-1.05324077606,0.00794073939323,-0.3208938241,0.621900200844,-0.798750460148
8878,0.199497789145,-4.64010000229,-0.675000011921,-0.0569983422756,0.0479000359774,-0.367908596992,0.170352563262,-0.604676187038,-0.531623542309,-0.730631828308,-0.385114401579,-0.685495436192,-0.390540003777,4.79381513596,-0.166891381145,-1.10919523239,-2.58719992638,0.444098800421,-0.387400001287,-0.495652794838,-0.810335874557,-0.185286909342,-0.648207604885,0.414600014687,0.997089922428,-0.0694242268801,0.234064146876,-0.00200748443604,-2.51794409752,-0.144396156073,-0.198133170605
3091,0.117829486728,-0.20134998858,0.11779999733,0.529375135899,-0.241900056601,-0.54404014349,0.66420930624,0.244562268257,0.179177924991,0.157962635159,-0.32342377305,-1.07961130142,0.209220007062,-0.262054860592,-0.0186291076243,-0.376032739878,-0.0668499991298,-0.38030475378,-1.08480000496,0.154997199774,-0.20140132308,0.106367565691,0.183634415269,-0.747599959373,-2.23544931412,0.740071296692,0.534227252007,-0.723945379257,-0.421353191137,0.362667322159,-0.518009364605
5743,-0.381494313478,0.789049983025,-0.845350027084,0.841389238834,-0.142333358526,-0.538617789745,-0.0938148498535,1.0986828804,0.708154559135,-0.117579117417,-0.429168969393,1.21712887287,0.48494002223,2.75330662727,-0.406659007072,0.877500295639,0.5175999403,-0.805117726326,-0.690566718578,6.38008499146,0.519847810268,0.347766041756,-0.0774563848972,-0.276650011539,1.12999331951,0.194250404835,-0.460580468178,0.643815636635,-0.821717977524,1.80487298965,-0.088872730732
5321,-0.583946406841,0.274899989367,0.747049987316,0.376173108816,0.321900010109,-0.464563369751,1.1625213623,-0.219967961311,0.80202293396,-1.37493634224,0.621358394623,0.959786534309,-0.975600004196,-0.0291551407427,0.354777991772,0.6965508461,0.765450000763,-1.37772703171,0.126399993896,-0.445878148079,-0.398655951023,0.114827364683,0.411508798599,-0.00135000003502,0.10960868001,-0.964761376381,-1.34557509422,-0.405266851187,-1.58475327492,0.426095247269,-0.161005094647
4144,0.0526206381619,0.337799996138,-0.218899995089,0.840481698513,-0.71626663208,-1.02197432518,-0.216654211283,0.434219688177,0.976631343365,0.415386974812,-1.65651607513,0.123710535467,-0.405620038509,-1.38734543324,1.17737436295,-2.90141749382,1.10959994793,0.125439986587,0.871833384037,0.16814109683,-0.749617874622,0.318620860577,0.310921102762,0.174399986863,-0.0105691850185,-0.48199686408,-0.475050806999,-4.18900775909,1.62137126923,-0.278135299683,0.188722103834
1981,-0.522014141083,-0.234449997544,-0.71749997139,-0.0531178116798,-0.043533295393,0.119486525655,-0.607814967632,0.646041870117,0.943984866142,0.209789201617,0.109584525228,-0.00924222171307,0.392839998007,0.834410071373,0.862028419971,0.352862894535,1.65514993668,0.659575104713,-0.122400015593,-0.863068819046,1.84504473209,-0.190430685878,0.117848068476,1.40999996662,0.00237965397537,1.35563576221,0.758574485779,-0.196717351675,0.532402932644,1.52213084698,0.106368422508
695,-0.778295695782,0.611150026321,-4.22410011292,-0.558202266693,0.289700001478,0.454476714134,0.0597216114402,0.11569506675,0.191685676575,0.7255012393,-0.482658863068,-0.0277338624001,0.436179965734,-0.599816918373,-2.34265375137,1.69786918163,4.66275024414,0.910666644573,-0.391900002956,-0.102707624435,1.15012609959,0.689903259277,-0.745179533958,0.250400006771,2.10758328438,-0.104922257364,-1.04871368408,4.82963132858,-0.917006611824,-0.287411242723,-0.19927033782
10398,-0.309960216284,-0.0413000024855,3.21875,-0.408129423857,-0.609400033951,-0.361020565033,0.0698290020227,-0.283233880997,0.696682393551,0.186346948147,-0.533016860485,0.57451570034,-0.152599975467,-0.524461269379,0.886582672596,0.076800763607,-2.13365006447,0.291343182325,-0.311200022697,0.118495091796,0.0746164619923,-0.478981971741,0.00106143951416,0.22879999876,-0.447943419218,-0.506938993931,-1.34181201458,0.225213065743,1.46664738655,0.355709314346,-0.401723504066
5708,-0.327524900436,0.098199993372,-0.934949994087,0.960734844208,0.145700007677,3.53530788422,-1.73817503452,0.453709512949,-0.34082198143,-0.727041840553,-1.49987280369,-2.55491447449,-0.185839980841,0.353459000587,-0.331051111221,-0.615751266479,-3.68179988861,0.141070455313,-0.292066693306,-0.518211901188,0.30329349637,0.0693983882666,-0.348639309406,-0.329799979925,0.892963290215,-0.398683100939,0.226329773664,-1.67220616341,-1.03221344948,0.596165776253,-0.657545149326
1213,-0.0222129616886,0.440050005913,-0.16369998455,-0.941729903221,0.922700047493,1.44444656372,-0.146806463599,-0.517893612385,-0.220470532775,-0.025897949934,-0.673106431961,-0.978697299957,-0.0595199763775,0.137217283249,-0.329088658094,-0.55517321825,-1.15579998493,0.0462272912264,0.00613333284855,0.204134404659,-1.88924670219,-0.255551695824,-0.000839024782181,-0.139599993825,-0.844145059586,-1.48306548595,1.23640799522,0.0772874802351,-0.262503087521,-0.351269900799,0.513795256615
226,-0.371579051018,-0.415850013494,0.365649998188,-0.395912349224,-1.49059998989,0.00352789461613,-1.91726708412,-0.667273283005,-0.544463157654,-0.00693303346634,-0.626881897449,-0.138755738735,-0.661579966545,0.089394710958,-0.4869761765,-0.154537662864,-2.0897500515,0.468668937683,-0.545800030231,0.114658005536,-2.67409944534,-0.725187718868,-1.01618146896,0.0341500043869,0.354120969772,-0.602723956108,0.894901275635,-0.139811247587,-0.262416034937,-0.317867577076,-0.930874466896
