rid,CPC005_A375_6H:BRD-K47192521-001-02-1:10,CPC005_A375_24H:BRD-K47192521-001-02-1:10,CPC005_A549_6H:BRD-K47192521-001-02-1:10,CPC005_A549_24H:BRD-K47192521-001-02-1:10,CPC005_HA1E_6H:BRD-K47192521-001-02-1:10,CPC005_HA1E_24H:BRD-K47192521-001-02-1:10,CPC005_HCC515_6H:BRD-K47192521-001-02-1:10,CPC005_HT29_6H:BRD-K47192521-001-02-1:10,CPC005_HT29_24H:BRD-K47192521-001-02-1:10,CPC005_MCF7_24H:BRD-K47192521-001-02-1:10,CPC005_MCF7_6H:BRD-K47192521-001-02-1:10,CPC005_PC3_6H:BRD-K47192521-001-02-1:10,CPC005_PC3_24H:BRD-K47192521-001-02-1:10,CPC005_VCAP_6H:BRD-K47192521-001-02-1:10,CPC005_VCAP_24H:BRD-K47192521-001-02-1:10,NMH002_FIBRNPC_24H:BRD-K47192521-001-04-7:10,NMH002_FIBRNPC_6H:BRD-K47192521-001-04-7:10,NMH002_NEU_6H:BRD-K47192521-001-04-7:10,NMH002_NEU_24H:BRD-K47192521-001-04-7:10,NMH002_NPC_6H:BRD-K47192521-001-04-7:10,NMH002_NPC_24H:BRD-K47192521-001-04-7:10
8726,-0.486103624105,-0.167875781655,-0.633446216583,0.79930460453,0.0628000199795,-0.132426157594,-0.710649967194,-0.337332069874,1.1428078413,0.630478978157,-0.0749657228589,0.256444901228,1.03045332432,-0.2041092664,-0.109383583069,0.78072977066,-0.246793791652,0.547832727432,-0.150178790092,0.455129146576,0.107043325901
2185,0.895814239979,-0.98193114996,-0.569702804089,0.367071151733,-0.384400010109,-0.37474489212,0.189499989152,0.612628996372,0.0864547565579,-0.73259472847,0.808076322079,0.0187053829432,0.087722428143,0.00414212793112,-0.558133006096,0.251769334078,0.294965416193,0.462318152189,0.529006123543,-0.0151186585426,-0.177328839898
3315,-0.24583825469,0.0668624639511,0.0894288346171,-0.521760344505,-0.955200076103,-0.944788753986,-0.0506500005722,-0.185463428497,-0.242763474584,-0.0411288440228,0.218456119299,-0.70346558094,-0.544606685638,0.309585392475,1.62879872322,-0.461432397366,-0.0741046965122,-1.25575947762,-0.793489634991,-0.582139134407,0.211647748947
5289,-0.412999719381,-0.247509866953,-0.352848649025,-1.04119241238,0.863650023937,0.714320957661,1.18250000477,0.60892367363,0.201265379786,0.229660585523,1.3155875206,-1.07103252411,0.213640257716,0.257294237614,-0.272017598152,0.209061086178,-0.040014103055,-0.135889559984,0.682940483093,-0.295012593269,0.0690564736724
868,-0.20520286262,0.49478366971,-0.351613998413,2.40033602715,-0.292699992657,0.977822244167,2.9048500061,0.67075753212,2.19077563286,0.0961034670472,1.27028608322,-0.581096410751,-0.302413135767,1.10527610779,0.0760982334614,-0.912213265896,-0.682978510857,-0.219621881843,0.268155664206,0.50532078743,-0.167390286922
1677,0.347840070724,-0.260265141726,-0.357916861773,1.04077780247,0.0874499678612,1.83316338062,0.219150006771,-1.07398939133,1.90057957172,-0.415718704462,0.20941862464,-0.402798116207,0.431268960238,-0.115688085556,-0.635408222675,-0.292647898197,-0.453974306583,0.471460551023,0.976859688759,0.266256421804,0.29770514369
7043,0.00563770532608,0.107993245125,-0.117625311017,3.49529218674,0.35379999876,0.386445730925,-0.45759999752,-0.00749769806862,-0.0355190932751,0.892085015774,0.302287012339,-0.211696475744,-0.375887155533,0.039016276598,0.0519734099507,0.664083003998,0.822853624821,0.785457134247,0.556557416916,0.56325751543,-0.733217298985
5613,0.0510890930891,0.530765533447,-0.343838900328,-0.13349288702,-0.295299977064,0.209814846516,-0.068499982357,2.65005087852,0.293872177601,-1.01441442966,1.12802410126,-0.196852445602,0.468595415354,0.201031416655,-0.913507163525,0.715766012669,0.896212339401,0.151972711086,0.0206422135234,1.65976130962,0.648235321045
595,-0.643708825111,0.0991391986609,-0.266880244017,1.17276990414,-0.687699973583,-1.14392793179,0.130100011826,-0.504222214222,-0.999433636665,1.03648936749,-0.177028775215,-0.786130487919,-0.565503060818,0.811608791351,0.730437636375,0.323920488358,-0.64212679863,-0.473294913769,-0.892147183418,-0.362423092127,0.629571199417
4793,-0.338896632195,-0.258032917976,0.233074128628,0.127542972565,0.95064997673,2.20248961449,0.409399986267,-0.689754545689,-0.353374898434,0.830430209637,0.890015244484,-0.686382293701,-0.129648804665,1.34483683109,-0.877511382103,0.0769051164389,0.905096888542,3.44431805611,0.0974286198616,0.0612102150917,-0.168206140399
2736,0.30088609457,-0.467392444611,-0.800936758518,-0.559432029724,-0.979349970818,0.333071738482,-0.424450010061,-0.188527852297,0.553691625595,-0.34611928463,1.01328992844,-0.135375514627,0.366668254137,1.10570132732,-0.131002441049,0.417606264353,0.777982890606,-0.335206508636,1.48794209957,0.821912825108,-0.546470105648
5290,0.425892949104,0.372726649046,-0.0587333142757,-0.440205782652,0.031300008297,0.660799860954,-0.0580000132322,-0.030651897192,0.298425227404,-0.619351506233,0.496063292027,-0.023659043014,0.281896322966,0.00634032860398,-0.243430063128,0.367908239365,-0.264290988445,0.429587453604,0.445586264133,-0.189035698771,-0.396835237741
6194,0.0,-0.000411961169448,0.065507568419,0.0,-0.316000014544,0.460612654686,0.0,-0.0498274639249,0.114309564233,-0.18783006072,0.0897290408611,-0.83729583025,0.0430440306664,-2.16771295527e-05,0.00132257770747,-0.362354338169,-0.0982040241361,-8.49066127557e-05,-1.24007999897,-0.147629246116,-0.72579562664
1676,0.604901790619,-0.27892318368,-0.646933436394,-0.969215273857,-0.303499996662,-0.120428524911,-0.438699990511,0.40691831708,0.867003023624,0.0213598906994,0.34684574604,0.298156559467,-0.481880635023,-0.380049258471,-1.36641907692,0.508669555187,0.789392054081,0.467792540789,0.00893847923726,0.377721965313,-0.44580039382
23512,-0.811578810215,1.03773975372,-0.390280038118,0.067486166954,0.0879999995232,-0.74828261137,0.437550008297,-0.518155455589,0.248116448522,0.253999352455,1.17132627964,-0.887761592865,-0.339137077332,-0.572683095932,0.647434175014,-0.0252856910229,-2.28464794159,0.460730820894,-0.360861450434,-0.530587911606,0.78976559639
148022,-0.392545223236,-0.641593754292,0.0730926841497,-0.403181403875,-0.764349997044,-1.76756024361,0.0137000083923,-0.0627464652061,-0.41057485342,0.614910304546,0.160089179873,0.335536032915,-0.55871295929,0.0414869487286,1.73969471455,-0.0926368534565,-0.652046084404,-0.75588285923,1.57980358601,0.70163244009,-0.375386595726
1906,0.540860533714,0.194070070982,-0.298943817616,-0.410387009382,-0.695150017738,-0.554157912731,0.660950005054,0.267914742231,0.996210515499,-0.801368176937,-0.152196481824,0.0830327272415,0.114153698087,0.0535401701927,0.045307636261,0.677989602089,-0.342692196369,-0.51307374239,0.154343113303,0.501423478127,-0.56608492136
8878,-0.288347780704,0.0160197615623,-0.415468543768,1.77243065834,-0.480199992657,-0.199594348669,-0.0755499973893,-0.711474716663,-0.1229422912,0.0739990025759,-0.0665155947208,-0.518389284611,0.168402537704,0.105577975512,0.505455076694,0.812236368656,0.548549711704,-0.351202219725,-0.438928246498,-0.51011633873,-0.0589054822922
3091,-0.351951152086,-0.107269093394,-0.179097652435,0.152173116803,0.906149983406,-0.319582045078,-0.194600000978,-0.830436885357,0.111279517412,-0.213799089193,-0.00899918377399,0.0305395722389,0.541210532188,-0.47242885828,0.11514608562,0.699222743511,-0.132748961449,-0.060340192169,-1.43865501881,0.311371445656,0.557150781155
5743,0.546085178852,-0.586032509804,-0.132017061114,1.22126531601,-0.560000002384,-0.548501849174,-0.182399988174,-0.40679371357,0.479795902967,-0.863253414631,0.312948226929,0.632527709007,-0.398833245039,0.158864989877,-0.230445042253,-0.358924865723,0.781101346016,-0.263772010803,-0.489198178053,1.81165134907,0.0875433385372
5321,0.655792057514,-0.298102468252,0.0871704444289,-1.1191328764,-0.09865000844,0.749805688858,0.0234500020742,-0.320254385471,1.18499076366,-0.950690090656,0.457290649414,-0.181426748633,-0.082768753171,-1.47925186157,-2.12140059471,0.307624101639,0.253412187099,-0.204291477799,0.176828339696,0.0575676113367,-0.713956475258
4144,-3.14205121994,-0.505587697029,0.163503795862,-0.0744449496269,0.288100004196,-0.086977340281,-0.844299972057,-0.488614141941,-0.0482092499733,-1.25904500484,0.63564312458,-0.717848420143,-1.03584873676,0.235621586442,-1.19540524483,0.0248371809721,-0.209348738194,0.160771101713,0.00388374133036,-0.143573775887,-0.0918260812759
1981,-0.232762277126,-0.265453845263,-0.677325665951,-2.03971743584,-1.33445000648,0.501688718796,1.00119996071,-0.649300456047,0.0373366586864,0.592239975929,-0.0576956570148,-0.549257159233,1.42741918564,0.0804415643215,-0.709801971912,0.0780103877187,-0.22165800631,-0.580661416054,-0.240244567394,0.721211194992,0.492942005396
695,3.57479977608,-0.0280165672302,0.960651159286,0.486865103245,0.247900009155,-0.424162447453,-0.361149996519,-0.538748681545,-0.0675232857466,1.05896162987,0.537733078003,-0.144151687622,0.0403660871089,0.522721290588,-0.175633043051,0.931680500507,-0.615054726601,-0.211804151535,-0.11647670716,-0.076246984303,-0.0186925530434
10398,3.31165099144,-0.314186751842,-0.641428232193,1.83869576454,0.0552000030875,-2.31062030792,0.923449993134,-0.378802657127,0.384183585644,-0.309132754803,1.24374353886,0.764938831329,-0.21874217689,1.99792122841,-0.702793836594,0.140057682991,-0.0167418718338,0.578552305698,0.834073364735,0.627229690552,0.172153234482
5708,-0.502457141876,-0.26780295372,-0.617046236992,0.00825974345207,0.337249994278,-1.47564852238,-0.601150035858,-1.41861665249,0.339220583439,-0.304690152407,-0.0661584883928,-0.242211669683,0.051120787859,-0.217405602336,-0.169036626816,-0.673389792442,0.0399358272552,-0.707149863243,0.415490686893,0.227656856179,-0.234082639217
1213,-0.760086297989,-0.441841036081,-0.0254494994879,0.693090081215,-1.47895002365,-1.72087943554,-0.0469500124454,-0.30802705884,-1.22103357315,0.553558647633,-0.23954667151,-0.00491387397051,0.821545779705,0.236358091235,0.512223541737,-0.206862151623,0.640425026417,-0.0681524202228,-0.96060192585,0.396658599377,0.951464116573
226,-0.87946754694,0.195061400533,-0.185661137104,0.776228249073,0.0922000110149,-0.953695237637,0.723150014877,-0.387209296227,-0.576983094215,0.145854264498,-0.674510419369,-0.0843496322632,-0.0585501492023,-0.564515113831,0.266655564308,-0.34940764308,-0.0208096168935,-0.0311665460467,-0.974788784981,0.0871440321207,0.453446805477
6777,-0.521774172783,-1.33651638031,-0.337126642466,0.75438696146,-0.118949994445,0.349431425333,-0.0542500019073,-0.00593158602715,-1.24866497517,1.14274728298,-0.610664725304,-0.586375117302,-0.335457026958,-0.164235189557,-0.234296411276,0.419443190098,-0.411016225815,-0.536517500877,0.484908819199,-0.206595271826,0.468762338161
2113,-0.488940119743,-0.151286244392,-0.770458042622,4.86968517303,-1.66025006771,0.825352549553,2.27364993095,0.390509366989,0.850573301315,-0.608104944229,0.741975724697,-0.058552108705,-0.530410468578,1.52714967728,-0.203297033906,1.25974905491,0.253329694271,-0.707198143005,0.767445743084,-0.185663461685,-0.164557099342
3329,-0.963983893394,0.109719596803,-0.229892224073,-1.68466329575,-0.915650010109,-0.672394633293,-0.374049991369,0.359376013279,-0.399658441544,-2.45428228378,-0.408668637276,0.514227390289,0.464318752289,0.18399707973,0.890927195549,-0.312741219997,-0.238085836172,0.211647316813,-0.793595016003,0.196203038096,0.710853874683
1050,-0.877405166626,-1.1620221138,-0.0998073667288,0.0383443832397,0.533399999142,0.185163334012,-0.337249994278,-1.0368155241,-0.912353038788,0.694552063942,0.496491253376,-0.173588961363,-0.190494641662,-1.34639143944,0.235664620996,-0.21190290153,-0.660960912704,-0.786432743073,-0.143978446722,-0.759715378284,-0.206249654293
9491,1.13623392582,-0.550316691399,-0.612306833267,-0.871848583221,-0.499149978161,-0.0974707379937,0.0877999961376,2.2440662384,-0.0895555317402,0.0290601402521,0.47066166997,0.154659867287,0.117841213942,0.410674333572,-0.4400652349,0.099786400795,0.79773080349,-0.48288422823,-0.317905277014,-0.136591136456,-0.317166388035
22926,-1.0141825676,0.218675464392,0.308472692966,-1.34842026234,-1.28285002708,0.253608167171,0.383750021458,0.0717116296291,-0.674449563026,0.913117647171,0.735457003117,-0.36770349741,1.01857864857,-0.971081972122,-0.879268169403,-0.573225140572,-0.641332507133,0.318333774805,0.59595811367,0.526515126228,-0.239262849092
5899,-0.481406748295,-1.03852236271,-0.488851010799,1.63043093681,0.688650012016,-1.92167210579,0.0028500109911,-0.493856102228,-0.942057073116,0.745913743973,2.17361974716,0.360369265079,0.502321779728,-0.393287688494,-0.0246483944356,0.231583878398,-0.774316966534,-0.510627448559,-0.407729327679,-0.640685141087,0.114996857941
5467,-0.915524601936,-0.133089184761,-0.88584202528,1.16908442974,-0.467149972916,-0.41732057929,-0.216650009155,-0.405515015125,-0.209876567125,0.399690270424,0.709006428719,-0.214833170176,-0.369198083878,0.261209398508,-0.507406890392,0.057237546891,-0.13352611661,-1.08119630814,0.599868953228,0.101826503873,-0.603602409363
6774,0.800155043602,-0.55183416605,-0.436648190022,1.45500075817,1.11844992638,-1.24507689476,-0.0981499999762,0.695314884186,1.85134363174,0.729434490204,0.315045952797,-0.124512135983,-0.224321067333,0.472259283066,-0.698357641697,0.0810236185789,0.107758328319,0.10084657371,0.00936931557953,0.771187245846,0.126459673047
1788,0.324197113514,0.193963751197,-0.413974106312,0.0563512742519,0.287450015545,0.295337378979,-0.0058499998413,0.363700687885,1.55188977718,-0.934595048428,0.3527110219,0.236221715808,-0.13477550447,0.0265327244997,-0.620242416859,0.312597155571,0.723087072372,-0.308293372393,0.440580576658,-0.164632260799,-0.657165527344
5921,-0.161187976599,-0.32179877162,0.143395334482,0.192004710436,-0.325349986553,-0.557789325714,-1.56480002403,0.142813354731,-0.421313583851,1.35545670986,1.01469886303,-0.0289313197136,0.309770047665,1.33443927765,0.853951632977,-0.193235844374,-0.241016969085,0.417427897453,-0.178575381637,0.0392830595374,-0.110523715615
5721,0.0426568239927,-0.471371650696,-0.358577728271,-2.05204391479,1.25635004044,0.911921799183,0.15885001421,-0.216980189085,0.320486068726,-0.706276774406,-0.137611329556,0.67207300663,0.412300348282,-0.453255921602,0.211446002126,0.0560836754739,-0.541876196861,-0.971601903439,-1.62205684185,-0.475134462118,0.155227527022
2263,1.69545519352,-0.108297742903,0.693609714508,0.168944865465,0.176500022411,1.82952415943,0.156350001693,-0.00517881661654,1.59590482712,-1.15753901005,1.09428334236,0.109524212778,-0.072257630527,-0.253626257181,-0.786778450012,-0.188565284014,0.09288816154,0.577824175358,0.390426516533,-0.227499961853,-0.247067689896
808,1.21606504917,-0.146090269089,-0.479682326317,0.327196717262,-1.12919998169,0.513054132462,-0.907299995422,0.171209603548,0.615249991417,0.0328438282013,-1.85124707222,-0.0242733135819,0.316224992275,-0.371268153191,-0.726638138294,-0.511941254139,1.75930345058,0.286832869053,-0.0587096214294,-0.0660208910704,0.277908682823
30001,0.127915769815,-1.17564380169,-0.664141952991,0.613252282143,-0.384700000286,-0.425853133202,-1.30350005627,-0.249883592129,-0.948519289494,0.0969948917627,1.08969414234,0.162481442094,-0.000160306692123,-0.378125846386,-0.232082158327,-0.235296979547,-0.475328117609,0.0993831828237,0.17170470953,-0.542396783829,0.62210214138
348,0.172805517912,0.237639218569,-0.246293157339,4.80642223358,2.36994981766,0.121325790882,0.337899982929,0.804124355316,0.362796634436,-0.111015766859,-1.21233355999,-1.2261993885,-0.335697829723,0.536642789841,-0.859812259674,-0.57426828146,0.037730678916,-0.147284060717,0.414202928543,-0.600242733955,-0.843142747879
30849,-1.86478686333,0.117229484022,-1.91676855087,1.34608232975,0.173249989748,-1.12108051777,-0.368050009012,-0.490473926067,-0.500507593155,1.14477860928,0.721590638161,-0.0891382992268,0.153438672423,0.039774954319,-0.111692294478,-0.854261398315,-0.366207838058,1.15712213516,-0.898901462555,0.033359978348,0.343155443668
1454,-1.16334474087,0.326963067055,-0.425954192877,0.669258952141,0.569249987602,-0.208249405026,1.94854998589,2.22613573074,-1.57050180435,0.260228276253,1.9743077755,0.090016387403,-0.195408523083,0.691148281097,-0.0608505606651,0.0992491841316,-0.608327567577,0.00128666311502,-0.0012198240729,0.527856945992,-0.0189524441957
6500,-1.88124644756,0.262347608805,-0.627554237843,1.89543628693,-0.594850003719,-0.219484865665,-0.747050046921,0.0795898586512,-0.67199754715,1.47191691399,0.706892728806,0.255129277706,0.371668189764,0.0953916758299,0.860243320465,0.4630856812,-0.127502545714,0.198836803436,-0.541799545288,1.19444835186,0.68694871664
5627,0.236225768924,0.462748706341,-0.625606775284,1.4813284874,2.14429998398,0.761434495449,-0.935199975967,-0.0705054998398,-0.367732048035,1.19283521175,0.156883299351,0.498034417629,-0.0522893071175,0.344928860664,-0.346193403006,-0.480092227459,0.22313323617,0.656337678432,-0.119740106165,-0.0969601124525,0.677097797394
5715,-1.24598884583,0.376938790083,-0.374164164066,-2.73767757416,0.962000012398,-0.963732481003,-0.443499982357,0.503606855869,-0.824474513531,0.538241744041,-0.115709841251,-0.097431473434,0.180900037289,-0.398801326752,0.179410070181,-0.593837022781,-0.450813353062,-0.282368242741,-0.769831895828,-0.317186951637,-0.435941696167
4791,0.804772973061,-0.693648576736,-0.665508389473,1.59955191612,-0.478150010109,1.44525468349,-0.21250000596,0.177092179656,0.924355447292,1.69370043278,0.567152500153,-0.288471341133,0.0960891544819,0.712272167206,-0.347943484783,0.234178110957,-0.018889605999,-0.172961011529,0.16031947732,0.278378516436,0.18491615355
56924,-0.47894436121,-0.37604790926,-1.25852131844,0.149127349257,-0.702849984169,0.288522958755,0.271250009537,-0.618432641029,-0.147020161152,0.820181310177,-0.00951540470123,-0.00811353325844,-0.0260378792882,1.03943443298,0.236021488905,-0.617520093918,-0.199315652251,-0.685638427734,-0.357991158962,-0.182276189327,-0.749301195145
2690,0.378652572632,-0.673335433006,-0.186226606369,0.905575275421,1.00489997864,1.95569944382,0.607050001621,-0.0697255730629,0.543146729469,0.189374655485,-0.123922854662,0.260006785393,0.0360345095396,-0.386122405529,-0.426852315664,0.0187874101102,-0.134337097406,-0.102163404226,0.950726687908,-0.353359282017,-0.121340095997
1019,0.708114266396,0.0143315494061,-0.617737174034,0.762763381004,-0.814750015736,2.32140541077,-0.878100037575,0.622011065483,0.643875837326,-0.0809052661061,-0.813582897186,0.638922333717,-0.267467796803,0.334683716297,0.855776309967,-0.211772233248,-0.257793098688,0.434009790421,-0.297429889441,0.30088698864,0.380385011435
51422,-0.13710488379,0.422552138567,-0.286725997925,-0.244161188602,-0.304200023413,-0.799298167229,-0.337200015783,0.114714190364,-0.664839923382,-0.498028486967,0.48545691371,1.00493693352,0.541696190834,-0.347657322884,-0.47769087553,-0.243654370308,-1.02358520031,-0.594758331776,-0.592034697533,-0.762634694576,-0.183510661125
5788,0.588747680187,0.94549459219,-0.446364492178,0.599036455154,0.894800007343,0.94033998251,0.324749976397,-0.208687052131,-0.22398211062,-0.113349944353,0.685504317284,0.124139845371,0.0327652171254,0.633287549019,-0.213814750314,0.00282288342714,0.0897295027971,0.501723229885,1.69139742851,0.177840173244,-0.683721601963
6709,-0.427662193775,-0.279113471508,0.0218447707593,-0.0407230257988,0.208999991417,-2.13529634476,0.340550005436,-0.693171858788,-0.629925131798,0.618834376335,-0.94575881958,-1.23065459728,0.00380665808916,-0.126515552402,0.567885220051,0.143979877234,0.126792758703,0.400339394808,-0.911263287067,-0.0850679725409,-0.41601228714
