rid,DOS025_VCAP_6H:BRD-K26484692-001-01-2:5.07,DOS025_VCAP_24H:BRD-K26484692-001-01-2:5.07,DOS047_A375_24H:BRD-K26484692-001-01-2:5.07,DOS047_A549_24H:BRD-K26484692-001-01-2:5.07,DOS047_HT29_24H:BRD-K26484692-001-01-2:5.07,DOS047_MCF7_24H:BRD-K26484692-001-01-2:5.07,DOS047_PC3_24H:BRD-K26484692-001-01-2:5.07,DOSBIO001_A375_24H:BRD-K26484692:10.1375,DOSBIO001_A549_24H:BRD-K26484692:10.1375,DOSBIO001_HT29_24H:BRD-K26484692:10.1375,DOSBIO001_MCF7_24H:BRD-K26484692:10.1375,DOSBIO001_PC3_24H:BRD-K26484692:10.1375,DOSBIO001_NEU_24H:BRD-K26484692:10.1375,DOSBIO001_NPC_24H:BRD-K26484692:10.1375
5720,0.856405675411,-0.199830964208,-0.206669181585,0.891166687012,-0.384791135788,0.959171891212,0.00816153362393,-3.01963472366,-1.22246551514,-1.84067320824,-2.11699223518,-0.295666366816,-0.364300012589,0.447430849075
466,0.817616581917,1.15082538128,0.681655168533,0.543099999428,-0.647476792336,0.697224795818,0.211780190468,-3.14947223663,-0.108636528254,-1.54124164581,-1.56620442867,0.925825059414,-0.168249994516,-1.89896607399
6009,-0.117081269622,0.670575082302,0.192186415195,0.917666614056,-0.0715826302767,1.05554032326,0.496089458466,1.70507311821,0.130777642131,0.974288284779,-0.411248296499,1.00768041611,-0.889449954033,0.175253733993
2309,-0.242283672094,-1.94699645042,1.10617613792,0.474366724491,0.0894508808851,-0.453671038151,-1.15923798084,1.38789141178,1.04330432415,0.0919548198581,0.522567749023,-1.66004276276,-0.854950010777,0.702296495438
387,-0.482306659222,-0.587629437447,-1.41905021667,0.659500002861,-1.64058852196,0.393968373537,-1.1530636549,2.50033473969,1.78710460663,2.19224262238,1.66395926476,1.26966416836,-1.01069998741,2.88724303246
3553,-0.757887244225,0.939126193523,-0.363363921642,-0.2704000175,0.747172832489,-0.293465286493,-1.3221244812,-0.595485627651,-0.350907236338,0.457028925419,-1.17081665993,-2.05141735077,1.55379998684,-0.549111127853
427,0.151704579592,-0.158139020205,0.138293921947,-1.11356675625,0.527504563332,0.728545129299,-1.303429842,-1.09645748138,-0.429790705442,-1.09277749062,2.43895125389,0.673056483269,0.543550014496,-1.75871229172
5898,0.00975146889687,0.0956224501133,-0.35786780715,-2.4594335556,-0.630252480507,-0.0945796966553,-0.423575997353,-0.120880782604,-0.0920629948378,0.861654758453,-2.72759866714,0.429458022118,-1.08474993706,0.472487866879
23365,-1.73188853264,-0.217297494411,1.18780708313,-0.306899994612,-1.26590466499,1.37384641171,-0.470056712627,0.971789002419,0.521934449673,0.981866002083,0.763551056385,2.23797702789,-0.0781500339508,1.50649619102
6657,-0.0879103392363,1.80511879921,0.149179369211,-0.0803999900818,1.40213358402,-0.0996245741844,1.34806025028,-0.426271259785,-0.554746031761,0.340245366096,0.400307446718,-0.0794929563999,-0.931449949741,-0.878005623817
5054,-1.09325325489,-0.0880849137902,-0.832492113113,0.809200048447,-0.61650621891,-2.85829162598,-0.502490580082,0.847922563553,-0.391437858343,0.265107572079,-3.32966446877e-05,0.510041594505,-0.254450023174,-0.888482511044
3108,1.25371944904,-0.962642788887,0.381306260824,0.793566763401,-0.293630570173,-0.113628387451,0.307833701372,1.9839476347,0.853780627251,0.828756093979,0.858219265938,0.520227849483,2.49784994125,0.148184716702
1950,2.33695411682,0.801974892616,1.59284424782,1.00183343887,1.61061811447,0.817034006119,1.79230260849,-0.357811748981,-0.387124657631,0.552824854851,-0.587654471397,0.0864274352789,-0.264750003815,-0.898309290409
351,0.465556323528,0.641471982002,1.22319495678,0.0366999804974,-0.0465390086174,0.19248431921,0.551574170589,-2.63955664635,0.310378283262,-1.00949847698,-0.427778959274,-0.00978565961123,-2.00559997559,-1.52224946022
