rid,DOS020_VCAP_6H:BRD-K17525686-001-01-1:5.31,DOS020_VCAP_24H:BRD-K17525686-001-01-1:5.31,DOS043_A375_24H:BRD-K17525686-001-01-1:5.31,DOS043_A549_24H:BRD-K17525686-001-01-1:5.31,DOS043_HT29_24H:BRD-K17525686-001-01-1:5.31
5720,0.779769659042,-1.14053535461,-0.0213564932346,0.342050015926,1.07301425934
466,0.86127614975,0.94620859623,1.19360685349,0.078350007534,0.342599928379
6009,-0.536841750145,-0.126990824938,-0.26300817728,0.166500031948,1.80363643169
2309,-0.0468135476112,0.607179820538,-0.639464557171,0.221249997616,0.120464108884
387,0.169528275728,0.651205837727,0.298103809357,-0.431699991226,0.247341915965
3553,-0.239683315158,0.380612909794,0.0858433842659,-0.320600003004,-0.883040249348
427,-0.157081484795,1.49488377571,0.438332796097,-0.436900019646,0.22883105278
5898,0.151516273618,0.996897697449,-0.386222392321,-0.415999978781,1.99470114708
23365,-0.138210743666,0.972648382187,-0.088791385293,-0.420849978924,-0.520363330841
6657,-0.737145006657,0.317390710115,0.771560132504,-2.07979989052,-2.7619125843
5054,-0.117685355246,0.793513655663,1.38288795948,-0.336400032043,-0.340036600828
3108,0.774874508381,-1.28381836414,-0.258812129498,0.118800006807,-0.94868350029
1950,-0.65904968977,-0.283630818129,-0.207320943475,0.5394500494,-0.597381293774
351,-0.0300401896238,-0.459328144789,-0.559121966362,-0.0429000034928,-1.76125180721
4846,0.183666706085,-0.150084272027,-0.762491464615,-0.360549986362,-0.425229012966
1452,0.538556873798,-0.942062139511,1.62261772156,0.812349975109,0.194973319769
4776,-1.07274150848,1.18771016598,0.338360279799,0.0151999890804,-1.4339183569
6908,1.2382376194,7.13212299347,-0.564116954803,-0.179049998522,1.15573573112
672,0.110976010561,0.224448487163,-0.408745765686,-1.65759992599,0.0149122914299
5710,0.52592664957,0.960071980953,-0.617157876492,-0.0393000841141,0.604062318802
2115,0.0619186460972,-0.869993925095,0.365228295326,-0.839750051498,-1.05296874046
7015,-0.927128076553,0.920183360577,-0.2298604846,0.20300000906,-1.01618421078
8726,0.460718095303,0.47036242485,0.884149074554,-0.176200002432,0.871114015579
2185,-0.996101737022,0.51452088356,0.271434903145,-0.577399969101,-2.15560293198
3315,-0.102152109146,-0.508647441864,-0.174286723137,-0.698050022125,-4.78122711182
5289,0.520356059074,0.50739222765,-0.157703623176,-1.26419997215,-0.875943303108
868,0.484534412622,-0.669382810593,0.191626176238,-0.251399993896,-1.22196662426
1677,-1.42564511299,-0.430071353912,-0.123123951256,-0.252149999142,-0.667085647583
7043,-1.00071144104,-0.127484053373,0.436442434788,-0.694249987602,-1.42233788967
5613,-0.142213612795,0.495093762875,0.0768391117454,-1.48924994469,-2.17772459984
595,0.310181230307,0.0866536274552,-0.681591749191,0.116449996829,0.88106662035
4793,-0.713460087776,0.0010347738862,-0.091508641839,0.229100003839,0.210572957993
2736,-0.596088409424,0.338412225246,0.978997051716,-1.06624996662,-1.46028721333
5290,-1.6495475769,-0.38940885663,-0.435682982206,0.190850019455,-1.69838500023
6194,-0.621011734009,-0.0364516451955,0.00041704706382,0.00065000000177,-0.289273917675
1676,-0.425733923912,0.648045063019,-0.232174605131,-0.239450007677,-1.75601541996
23512,0.00399123132229,-1.62403714657,-1.13567698002,-0.431500017643,0.720232367516
148022,1.0817425251,-1.58324170113,0.949891328812,-0.554600000381,-1.42146444321
1906,-0.496984660625,0.670517921448,-0.675171792507,-1.54295003414,-0.939898014069
8878,-0.468007832766,2.73057842255,0.756680727005,1.12024998665,0.498688966036
3091,0.0119456723332,-0.0405919551849,0.54999601841,-0.198249995708,0.160996228456
5743,-0.218008935452,-0.25891160965,-0.682374298573,1.58439993858,1.14708518982
5321,-0.938348889351,0.12835675478,0.523043811321,0.2378000319,-1.25127577782
4144,-0.497148782015,0.335921913385,-1.35106730461,-0.566799998283,-0.437721371651
1981,-0.0508817732334,-0.0189317725599,-0.0354474484921,-0.400150001049,-1.36408555508
695,-0.0389113239944,0.54680287838,0.0905254483223,0.753350019455,-0.503904342651
10398,-0.800177395344,-0.436304658651,-0.192683726549,-0.0894000083208,-2.35462284088
5708,0.47625541687,-1.33360660076,0.0887990742922,-0.0505999922752,-0.33604490757
1213,0.167023122311,0.332680284977,0.956794977188,0.580349981785,-0.659235358238
226,0.387433290482,-0.334881484509,0.347146064043,-0.35490000248,0.31666585803
6777,0.0152229070663,-0.499190747738,-0.559321224689,0.54004997015,0.0955231040716
2113,-1.83825004101,-0.237837582827,-1.54266571999,-0.463300019503,-1.84468924999
3329,1.01147663593,-1.62679231167,-0.294410586357,0.138349995017,-0.178225114942
1050,0.187036514282,-0.591690421104,0.820436179638,0.811550021172,-0.424064904451
9491,-1.00062942505,0.563828647137,0.226511716843,0.351300001144,-0.803287863731
