rid,CPD001_MCF7_6H:BRD-K88090157-103-01-4:10,CPD001_MCF7_24H:BRD-K88090157-103-01-4:10,CPD001_PC3_24H:BRD-K88090157-103-01-4:10
5720,-0.642578601837,0.708013772964,0.926411986351
466,0.608454346657,0.827165603638,-0.0744637101889
6009,0.249800339341,0.215538948774,-0.253677338362
2309,-0.923198282719,-0.52850073576,0.107139199972
387,-0.283389776945,-0.38887155056,-0.0836246609688
3553,-0.186738163233,-0.149865269661,-0.165310949087
427,-0.0368151292205,1.26594877243,0.847737789154
5898,0.121999822557,0.755247592926,0.298000276089
23365,-0.137780964375,0.0062397569418,0.472324669361
6657,0.664032578468,-0.227301508188,-0.426918238401
5054,-0.6291847229,-0.105089902878,0.459663331509
3108,0.371944069862,-0.446308165789,-0.0858459845185
1950,0.515422701836,-0.361493140459,-0.146933913231
351,0.31012403965,-0.0890427976847,0.036663968116
4846,-0.0271501541138,-0.611722171307,0.144691288471
1452,-0.710536718369,-1.18056094646,0.773809194565
4776,-0.242971271276,-0.679565131664,-0.350424528122
6908,-1.25693142414,0.498390644789,-0.245926648378
672,-0.279244750738,0.628648757935,-0.341474443674
5710,-0.471624791622,-0.243067383766,-0.0614029988647
2115,0.725875556469,-0.644354045391,0.196914762259
7015,0.303009271622,-0.296352803707,-0.0212438479066
8726,4.03056049347,1.06017172337,0.752177417278
2185,-0.228524059057,-0.55054038763,-0.326934039593
3315,-0.181318894029,-0.295874625444,-0.360629171133
5289,-1.25137650967,0.344534039497,1.78580629826
868,1.0709747076,0.353520780802,-0.161893561482
1677,1.08623051643,0.493525713682,-0.500191926956
7043,-0.216779187322,-0.389558762312,-0.617531776428
5613,-0.130641520023,0.125616639853,-0.102497205138
595,0.109362050891,0.42387086153,0.787760853767
4793,0.904221534729,-0.424695432186,-0.0908346474171
2736,1.22383916378,0.0226703137159,-0.146891444921
5290,0.0239567179233,-1.08327448368,-0.906553208828
6194,-0.103705219924,-0.113598771393,-0.0431731939316
1676,-1.86050772667,-0.193735912442,-0.230874091387
23512,0.219532549381,0.205944821239,0.41825953126
148022,-0.297348290682,-0.749831199646,-0.0143460221589
1906,-0.299686849117,-0.130071118474,-0.292582392693
8878,0.197173267603,0.112168624997,1.75457787514
3091,0.361959218979,0.590880513191,-0.427686303854
5743,-0.162714242935,-0.586564481258,1.24743926525
5321,-0.085124284029,0.114768072963,-0.971084177494
4144,-0.39529812336,1.04142272472,-0.313275694847
1981,0.319504439831,-0.728294610977,-1.29032301903
695,0.946024239063,-0.0355926677585,-0.717503488064
10398,0.0604298114777,-0.138856828213,1.02832782269
5708,-0.365458875895,-0.0410131067038,-0.0886451080441
1213,-0.133851662278,-0.132616907358,-0.253048956394
226,-0.189628392458,-0.221754103899,0.432136267424
6777,0.433963954449,-0.98268443346,0.672539830208
2113,-1.78319084644,-0.4852463305,0.159855857491
3329,-3.44279360771,0.308456808329,-0.404230624437
1050,-0.465027779341,-0.55451053381,-0.26537796855
9491,-0.129326909781,0.352567136288,-0.995457172394
22926,-1.30758583546,-0.125747144222,-0.00840197503567
5899,0.3161277771,0.330031722784,0.145519569516
5467,3.88801574707,-0.496481209993,0.0305060744286
6774,2.13313817978,0.00559191405773,-0.661449432373
1788,-0.416932374239,-0.505578696728,-0.500980854034
5921,0.767783403397,-0.147724911571,0.293744117022
5721,0.473123371601,-1.74399840832,-0.25833645463
2263,0.130748569965,-0.297644495964,-0.692671060562
808,0.536710262299,-0.565630853176,-0.26391351223
30001,0.263328492641,0.293595224619,-0.0465658679605
348,-0.0677335262299,0.106565110385,-0.449203819036
30849,-0.0378773063421,-0.233212068677,0.403273314238
1454,0.0848425328732,0.120256893337,-0.254739791155
6500,-0.560448944569,0.115705750883,0.0472552664578
5627,0.697756290436,0.228742852807,0.829284608364
5715,-0.274847507477,-0.299418091774,0.587414383888
4791,3.31322717667,-0.343745589256,0.375103414059
56924,3.74376869202,0.00246173515916,0.117784917355
2690,0.156055778265,0.193783044815,0.347765535116
1019,-0.279602169991,0.7375254035,0.49222561717
51422,1.01481664181,0.586042225361,0.180305600166
5788,-0.533085167408,-0.441174387932,0.362671196461
6709,0.635442972183,-0.0458773337305,-0.0804657638073
1277,3.03520107269,0.263947457075,0.369277656078
993,-0.842654585838,0.250392466784,-0.17882309854
7157,0.211149260402,0.101414039731,1.50087749958
1958,-0.0958515927196,0.971745848656,-0.417742758989
4582,-0.0441606342793,-0.186966687441,-0.222158432007
9212,-0.131439387798,0.202683076262,0.158590242267
8440,0.233560144901,0.62016415596,-0.542514622211
6790,-0.477065682411,-0.682758569717,0.660880565643
8851,0.103760376573,-0.14098547399,-0.327086240053
2534,-0.0811403244734,0.361352026463,-0.838119745255
4893,0.34232288599,0.882061839104,0.390156596899
665,0.393578767776,0.101367764175,0.997970104218
4313,-0.559914588928,-0.731268286705,-0.664729177952
1022,0.46515506506,-0.270148456097,-0.523564815521
5880,1.12902462482,-0.984333157539,-0.205348104239
3162,-0.372708022594,-0.613792955875,0.192191928625
1282,0.433179676533,-0.247279122472,1.51587939262
3383,0.125927865505,0.140925258398,0.193490311503
727,-0.43556189537,-0.668854832649,-0.0820197165012
4792,-0.120887085795,-0.362055301666,0.689253389835
4794,-0.389214456081,2.38387489319,0.529902517796
902,-1.30809915066,-0.039361089468,-0.828158378601
8091,-0.293666929007,3.20379209518,-0.710435807705
3486,0.192016020417,-0.821263849735,0.407668918371
10818,0.479087769985,-0.564653337002,-0.778336465359
3454,-0.231210619211,-0.709074616432,-0.568681120872
4282,-0.102102965117,0.395615398884,0.920450866222
1605,-0.215142324567,-0.318640679121,-0.0177534557879
10644,-0.0923822894692,0.788072407246,0.843474209309
2065,1.42253160477,0.279765188694,0.681264579296
8321,0.218952670693,-0.073997721076,-0.105630405247
8503,-0.0878778994083,-0.62162488699,-0.328182518482
7027,0.79229414463,-0.336735397577,-0.205648601055
6850,-0.684820175171,-0.425799757242,0.189580053091
1978,0.084284260869,0.454351425171,0.778185665607
896,-1.05549073219,0.551743805408,0.602983951569
5777,0.134767889977,-0.710642158985,0.113150000572
1846,-0.35673725605,1.44880473614,0.678182065487
5925,-0.24619525671,1.68954133987,-0.245222985744
142,-1.37206602097,-0.228694230318,0.0721239447594
1021,4.64185571671,-0.273216098547,-0.320680439472
5699,-0.987400472164,0.0665168315172,0.398410201073
8061,-0.679835915565,0.586600780487,0.721176564693
1870,-0.503139674664,-1.25415289402,-1.02886545658
1398,0.0680146813393,0.230377390981,0.853700518608
3312,0.103500030935,0.288644105196,0.0924817621708
891,0.590784847736,-3.29644417763,-0.0892760679126
4775,-0.10703882575,-0.823140501976,-0.308665394783
5111,0.0944674834609,0.250021517277,-0.0331132188439
5696,0.248140752316,0.442116856575,1.18616688251
5588,-0.298758119345,0.464934527874,5.12151956558
6839,-0.546449303627,-0.0120720863342,0.325744271278
329,0.508028268814,0.513204753399,-0.329980701208
5058,4.3889374733,-0.575095891953,-0.505006790161
998,-0.482725143433,-0.560309588909,-0.267015784979
9134,-0.0342580787838,0.498743891716,0.0778606534004
6616,-0.738416194916,-0.451559752226,-0.723799288273
5223,-0.742416858673,-0.708472490311,-0.264394462109
4690,-0.159755393863,-0.888904392719,-1.44745612144
958,0.140896528959,-0.638523280621,-0.566072940826
1616,-0.18996861577,-0.210444867611,0.290444195271
991,-2.70505571365,-0.711602032185,-0.115254692733
6347,1.35410702229,-0.377187490463,-0.490119576454
6714,-0.421322196722,-0.30699262023,0.321756511927
652,0.227579459548,-0.584534466267,-0.283481240273
4331,0.45667308569,0.768379569054,0.346962600946
7099,-0.470111548901,0.215765506029,0.0635551437736
10320,-0.0367553979158,0.0371217653155,-0.0852192416787
2042,0.21846100688,0.39839720726,-1.43623244762
843,2.48432087898,-0.634028792381,-0.396423399448
840,0.301939159632,0.920685172081,-0.781494677067
7048,-0.206605285406,0.443803608418,3.83169960976
4851,-0.0654683932662,-0.485080957413,-0.274021178484
6464,0.0721453502774,-0.922479689121,-0.813644647598
23410,-0.217046588659,-0.295205324888,-0.102850154042
54205,-1.95033407211,1.00702285767,0.506824016571
2770,-1.11816906929,0.180060893297,-0.229612335563
80204,-1.19774591923,0.413641095161,0.182677328587
4208,0.356242120266,-0.595728516579,1.38361120224
1845,-1.52360916138,0.38142234087,0.510004520416
23368,-0.647960662842,-0.264369815588,-0.249308168888
5583,-1.05112600327,0.347555071115,-0.000774554908276
8900,0.106156915426,-0.465373039246,-0.367194890976
581,-0.116495586932,-0.175163626671,-0.635786950588
6193,0.476525634527,-0.284382224083,0.825153708458
6622,-0.277237474918,0.115012362599,-0.419413775206
11261,0.803955793381,0.722655117512,0.433343142271
6696,0.526594877243,0.482792437077,-0.54035872221
8312,-0.613203644753,-0.166603386402,-0.51066827774
835,-0.342477321625,0.163543403149,-0.105945140123
8324,0.141772821546,0.477678894997,0.460017800331
1848,-0.5552521348,-0.00540147395805,-2.32630324364
154,0.286726981401,0.481597572565,0.360041081905
4312,-0.187611475587,-0.117117464542,1.873026371
994,-0.374810934067,-0.831785738468,0.277610838413
2048,0.960071921349,0.0460656359792,4.67973518372
1111,-0.194743946195,0.655954480171,-0.553807795048
5154,-0.22680477798,1.18142080307,-0.137522906065
2920,-0.764867722988,-0.430076748133,0.15906342864
3122,0.22228948772,-0.598048567772,-0.800707757473
2769,0.213374644518,-0.599403142929,-0.740690112114
5900,-0.0489575341344,-0.0158479139209,0.347168564796
6304,-0.349778592587,-0.50955247879,-0.25514537096
5211,-0.691339969635,-0.428238004446,0.00817963480949
2886,0.167948782444,-2.14852309227,-0.764924824238
9261,-0.492881715298,-1.4886084795,-0.829346358776
8569,-0.106505274773,-0.840143680573,-0.131801187992
3303,0.304938465357,-0.053771302104,-0.378926366568
5331,-0.160352498293,-0.492830455303,1.5732717514
5347,0.175485044718,0.579086661339,0.494492739439
4638,0.216233670712,-0.365768790245,0.0912489742041
2264,1.13527297974,0.370068788528,1.03134059906
1029,0.318298995495,-0.476794600487,0.0357745997608
1027,-0.355350673199,0.822387158871,1.21468472481
2597,-0.000323117361404,0.000109061467811,-0.0479463525116
55847,0.175014227629,0.102110765874,0.510400652885
25803,-1.29253149033,-0.256554722786,0.41203096509
3480,0.0899916738272,0.269297033548,0.0322075635195
2946,-0.320845782757,1.18467438221,0.445827037096
9517,-0.279824644327,0.0484935194254,0.0118411928415
25987,-0.155950427055,-0.911854565144,-0.273283660412
23670,0.271516501904,2.51086711884,0.0097818179056
11182,0.254923790693,0.739128291607,-0.142371326685
2146,-0.485179424286,-0.139533549547,-0.341720283031
3385,0.349849939346,0.760289132595,0.300014168024
5261,0.102076157928,0.675536751747,0.468891739845
10765,-0.113523229957,-0.542727828026,0.520967483521
25839,-1.69964790344,-0.45548158884,-0.0534819252789
4172,0.243398502469,-0.229958623648,-0.0617994144559
23161,0.369003683329,0.0152396261692,-0.398303538561
10298,-0.331091880798,-0.691010475159,-0.234758734703
1802,-0.00147517025471,-0.0419423878193,-1.05530464649
58533,-0.565096914768,-0.0266033764929,0.538512349129
147179,0.0234679430723,-1.10976171494,-0.0893799811602
29937,-0.135209649801,-1.74568486214,1.25388514996
6184,0.228766560555,0.779926538467,0.356288045645
9854,-0.255246132612,-0.0240446776152,0.334855496883
2553,-1.09841573238,0.0367065370083,-0.40918648243
5440,0.517642140388,0.606800913811,-0.039853643626
54623,0.00216028094292,0.523175179958,0.305669933558
9533,-0.357653737068,-0.113228708506,0.433625459671
8607,-0.377872467041,0.259489834309,-0.00608904659748
207,0.130275219679,-0.054112829268,0.426464825869
26054,-0.441276729107,-0.358215332031,0.0730740129948
10682,-0.811639368534,0.744910180569,0.384985595942
8573,0.0487070381641,-0.732091009617,0.121161736548
23378,3.32979726791,0.829482674599,0.517989456654
8553,-0.481175303459,0.492165923119,0.28953447938
622,-0.982310175896,-1.25614023209,-0.731263577938
9467,-0.20161293447,0.923754811287,-0.29846405983
5525,0.435137033463,0.248406082392,-0.58943015337
256364,1.49779438972,-0.435765773058,0.227818846703
332,-0.450202286243,-0.155072361231,0.109857723117
2058,-0.377570837736,-0.16526427865,-0.245552748442
7849,1.55165851116,0.00996137410402,0.0402673780918
23244,-0.427714347839,-0.233115553856,-0.585182964802
7494,-0.113551199436,-0.95884847641,0.821247220039
4836,-0.801422476768,-0.723069012165,1.1299444437
23647,-0.00628071278334,-0.857671141624,-0.507142841816
10617,-0.801292479038,0.635866999626,0.196360379457
2184,-0.567295730114,0.303822994232,0.09296336025
5355,0.202727466822,-0.266328990459,2.6044049263
6659,0.360550284386,-0.601143598557,-1.04953110218
7016,0.189709365368,-0.849438905716,-0.384831249714
90861,-0.809592664242,0.361176759005,-0.0790945664048
