rid,CPC008_A375_6H:BRD-K19134488-019-01-2:10,CPC008_A375_24H:BRD-K19134488-019-01-2:10,CPC008_A549_6H:BRD-K19134488-019-01-2:10,CPC008_HCC515_6H:BRD-K19134488-019-01-2:10,CPC008_HEPG2_6H:BRD-K19134488-019-01-2:10,CPC008_HT29_6H:BRD-K19134488-019-01-2:10,CPC008_MCF7_6H:BRD-K19134488-019-01-2:10,CPC008_MCF7_24H:BRD-K19134488-019-01-2:10,CPC008_PC3_6H:BRD-K19134488-019-01-2:10,CPC008_PC3_24H:BRD-K19134488-019-01-2:10,CPC008_VCAP_6H:BRD-K19134488-019-01-2:10,CPC008_VCAP_24H:BRD-K19134488-019-01-2:10
5720,-0.191586613655,-0.516799986362,-0.0793599933386,0.945725142956,1.19673168659,-0.852495670319,-0.177812159061,-0.513000011444,-0.335651278496,-0.23304644227,0.96789431572,1.25808227062
466,0.232892930508,0.512099981308,0.854723632336,-0.0606648921967,0.811497628689,0.777823328972,-0.276093125343,-1.81854999065,-0.853922784328,0.00152400135994,0.741343736649,-1.88136267662
6009,0.0340996533632,-0.737900018692,-0.0608693733811,0.288574963808,0.166149377823,-0.00951911509037,-0.538411259651,1.00339996815,0.193498522043,0.722068786621,0.529035449028,0.844320833683
2309,0.119749173522,-0.312400013208,0.164198935032,-1.6093121767,-0.148761078715,0.499284923077,0.425122767687,-1.9116499424,-0.878995776176,-0.916886925697,0.121558830142,1.98495459557
387,-0.620461046696,-0.398950010538,-0.430817842484,-1.06890618801,-1.08813118935,-0.297152251005,0.692599534988,0.695549964905,-0.672988057137,-0.563344419003,1.03646850586,1.00848031044
3553,-0.431351095438,-0.84635001421,-0.861340761185,0.918035626411,-0.680422008038,0.279864758253,-0.0103388130665,0.122749999166,-1.2738724947,-1.76423096657,-1.60799884796,-0.327138751745
427,-0.255115628242,0.166000008583,0.53095883131,-0.354059815407,0.330834507942,-0.0765668824315,1.2479596138,-0.624950051308,-0.963031947613,-0.931099534035,1.43295264244,-0.87195366621
5898,-0.593225896358,0.371499985456,-0.438560396433,-0.39863461256,-0.161230236292,0.230935424566,-1.2736467123,-0.542549967766,-1.09438216686,-0.126954227686,-0.545634686947,-2.43086767197
23365,-0.82612580061,0.169600009918,-0.0665792822838,-0.0470764636993,-1.68193888664,-0.543525636196,0.126548469067,0.800599992275,0.114605009556,0.283930778503,0.43272998929,0.146345540881
6657,0.377850860357,-0.833000004292,-0.975125849247,0.851425886154,-0.372129559517,0.354749500751,-0.00262960791588,1.83719992638,1.48729646206,-0.145598173141,-0.943204760551,-0.356223881245
5054,0.146206393838,0.116499997675,0.620094001293,0.0429817736149,1.29111659527,-0.723294317722,-1.01592874527,2.84105014801,-1.17517435551,0.997486591339,1.84708237648,0.118964314461
3108,-0.609813392162,0.357250005007,-0.26644769311,-0.495279461145,0.376675456762,0.0998301431537,-0.649266541004,-1.44585001469,0.606417417526,-0.931751191616,-0.864440798759,0.482709318399
1950,1.49463379383,0.212750002742,0.235817015171,5.23567199707,0.911498785019,0.721407353878,0.697815060616,2.36275005341,1.41681694984,-0.575356841087,-0.533043503761,-0.591260790825
351,0.44361820817,0.121299996972,2.14628505707,1.25220716,2.14901781082,0.443699151278,1.62343096733,1.44099998474,0.324653446674,0.129556655884,-0.992278635502,-0.671791374683
4846,0.0700667947531,0.146300017834,0.0248683691025,-0.595448613167,-0.976716578007,0.817774534225,0.699940741062,-1.45794999599,0.820239961147,0.522957861423,0.488029390574,1.61300444603
1452,-0.256992518902,-1.45175004005,-1.27836918831,-0.225653737783,-0.206458896399,-0.260801762342,-0.961619496346,-0.42950001359,-0.380586177111,0.499672085047,-0.540503621101,0.0595557242632
4776,0.232188433409,-0.54675000906,0.0790762677789,1.2373547554,1.22823357582,0.213289514184,0.164478749037,1.2459000349,0.914200544357,-0.0288730859756,-0.794346690178,-0.0056638866663
6908,-0.367446929216,0.246399983764,0.851704359055,0.380818843842,0.0536685623229,0.377683252096,-0.138665407896,-0.12839999795,-0.218844026327,0.0809030458331,1.41435015202,1.08264195919
672,0.0404790304601,0.464699983597,0.194641709328,0.0298605337739,0.114217787981,-0.664658427238,-1.28058850765,-0.267850011587,0.857712626457,0.542886674404,-0.676171958447,-1.42772305012
5710,-1.82423663139,-1.02699995041,-0.255357861519,0.773534059525,-0.971951246262,-1.17662417889,-0.509010195732,-1.31999993324,-0.541321635246,0.475053966045,-1.17495465279,0.334039926529
2115,0.135342821479,0.695099949837,-0.664362967014,4.44081354141,-0.642873048782,-0.0495334751904,-0.102269679308,0.445900022984,0.169257432222,-1.11272859573,-0.827971756458,-0.215444847941
7015,0.553291261196,-0.6916000247,-0.186782434583,0.282618880272,1.14999389648,0.289189189672,3.3026535511,2.1046500206,1.28629469872,0.304903715849,-1.09355115891,-0.0398197472095
8726,0.0399184040725,1.03040003777,-0.168615072966,-0.0849493071437,-0.898152351379,-0.916436493397,-0.74717438221,-0.861050009727,-0.556768059731,0.00890857353806,1.28836286068,-2.06119561195
2185,-0.449741542339,-0.720700025558,-0.26923891902,0.908447623253,-0.0478219091892,0.475827306509,0.698174357414,1.25639998913,1.19126534462,-0.167187958956,-0.484114915133,-0.0381313376129
3315,-1.13153481483,0.262600004673,-0.239499092102,-0.154921516776,-1.1397639513,0.158234223723,-0.163629576564,0.137400001287,0.365751773119,0.207933694124,-0.80737644434,0.237628534436
5289,-0.678318977356,-0.7242000103,-3.41983652115,-0.287157833576,-0.278645604849,0.867527425289,0.279429674149,1.57780003548,0.408645451069,0.273949444294,-0.662774085999,-0.544758617878
868,-0.0732012540102,-0.00855000317097,-0.195818856359,0.944677889347,-0.253091096878,0.110434189439,0.0462430566549,1.51694989204,0.215068459511,-1.00333511829,-0.519659519196,0.0523658394814
1677,0.540580570698,-0.94394993782,0.936685800552,0.792038083076,1.11825406551,-0.328718394041,0.371721506119,1.69510006905,1.10111010075,0.332845956087,-0.399715006351,-1.03482580185
7043,-0.956107437611,-0.764199972153,-0.906729698181,0.363851964474,2.05752134323,0.409605562687,-0.342470049858,0.874150037766,-0.00785955786705,0.557491242886,-1.11303567886,-0.634684801102
5613,0.506837427616,-0.199299991131,-0.159913510084,1.71989989281,0.453964442015,0.790468871593,1.67656362057,1.19934999943,0.950162172318,-0.367668926716,-0.816509842873,-1.41731524467
