rid,CPC001_HA1E_6H:BRD-A90311807-236-01-4:10,CPC001_HA1E_24H:BRD-A90311807-236-01-4:10,CPC001_HCC515_6H:BRD-A90311807-236-01-4:10,CPC001_HCC515_24H:BRD-A90311807-236-01-4:10,CPC001_PC3_6H:BRD-A90311807-236-01-4:10,CPC001_PC3_24H:BRD-A90311807-236-01-4:10,CPC001_VCAP_6H:BRD-A90311807-236-01-4:10,CPC001_VCAP_24H:BRD-A90311807-236-01-4:10,CPC011_A375_6H:BRD-K85518562-236-06-3:10,CPC011_A549_6H:BRD-K85518562-236-06-3:10,CPC011_A549_24H:BRD-K85518562-236-06-3:10,CPC011_HA1E_6H:BRD-K85518562-236-06-3:10,CPC011_HT29_6H:BRD-K85518562-236-06-3:10,CPC011_MCF7_6H:BRD-K85518562-236-06-3:10,CPC011_MCF7_24H:BRD-K85518562-236-06-3:10,CPC011_PC3_6H:BRD-K85518562-236-06-3:10,CPC011_PC3_24H:BRD-K85518562-236-06-3:10,CPC011_VCAP_6H:BRD-K85518562-236-06-3:10,CPC011_VCAP_24H:BRD-K85518562-236-06-3:10,CPC016_A375_6H:BRD-A90311807-236-01-4:10,CPC016_A549_6H:BRD-A90311807-236-01-4:10,CPC016_A549_24H:BRD-A90311807-236-01-4:10,CPC016_ASC_24H:BRD-A90311807-236-01-4:10,CPC016_HEPG2_6H:BRD-A90311807-236-01-4:10,CPC016_HT29_6H:BRD-A90311807-236-01-4:10,CPC016_MCF7_6H:BRD-A90311807-236-01-4:10,CPC016_MCF7_24H:BRD-A90311807-236-01-4:10,CPC016_NEU_24H:BRD-A90311807-236-01-4:10,CPC016_NPC_24H:BRD-A90311807-236-01-4:10,CPC016_SKB_24H:BRD-A90311807-236-01-4:10
5054,0.180709034204,0.404910981655,0.122749999166,-0.840335249901,0.125582188368,-0.10700841248,1.2591022253,0.300079613924,0.102507069707,-0.350907921791,-0.748100101948,-0.0469499826431,-1.30886030197,0.652750015259,0.11154999584,0.268064856529,0.60800665617,0.387962460518,-0.537519872189,-0.297186493874,-0.00765000097454,-0.110113307834,-0.82932561636,-0.060666680336,-0.648636579514,0.13030000031,-0.207646608353,0.727177739143,-0.905200004578,-0.618171036243
3108,-0.318880289793,-0.246300876141,0.16249999404,-0.713915467262,-1.16126704216,-0.605324208736,-0.800165951252,0.216071367264,-0.0261479020119,0.232623025775,-0.936466634274,0.832700014114,5.63637638092,-0.312949985266,-0.755849957466,-0.413540273905,0.124762818217,0.174463748932,0.992123305798,1.60016155243,-0.413199990988,6.97974777222,1.80475068092,0.398966670036,-0.241335332394,0.312566637993,-0.583437919617,2.5131289959,0.31890001893,-1.00960838795
1950,-0.278250068426,-0.56758326292,0.53125,-0.310503065586,-0.851573944092,-0.331602632999,1.83184123039,1.03837513924,-1.19892132282,0.792543828487,0.524900078773,1.08920001984,0.563156068325,-0.912649989128,-0.378600001335,-0.772922098637,-0.205847859383,0.139125242829,0.0337488353252,-1.17172753811,-0.936399996281,5.09718036652,-0.0854537039995,0.101000010967,-0.162792831659,0.732666671276,0.706232249737,-0.048105802387,0.639666676521,0.0419012606144
351,0.5681604743,-2.00884056091,-0.337249994278,-0.417504906654,-0.477406293154,-1.46778488159,-1.4660037756,-0.00921465270221,-0.303397208452,0.442283242941,0.44686666131,-0.225400000811,-0.47152787447,-0.58235001564,1.40694999695,-0.250576198101,0.0666384771466,-0.194896459579,0.0484491586685,-0.180100470781,-0.136649996042,-7.02297592163,-0.465226739645,-0.17093333602,0.0593949779868,-0.285866677761,-0.637036085129,-0.35786446929,-0.357100039721,0.110951922834
4846,0.172872021794,-0.596053123474,1.36089992523,-0.84407043457,0.458809822798,-0.138046190143,-0.566438317299,0.746714770794,-0.798409581184,0.495178282261,-0.364833325148,-0.878049969673,1.19509255886,-0.64929997921,-0.170049995184,-0.434402644634,0.596897363663,3.42843985558,0.816055715084,0.0441434010863,0.0702500194311,-1.47021961212,0.649191319942,-0.539933383465,-0.551264643669,0.817499995232,0.251261532307,-0.453278034925,0.545733332634,0.318695515394
1452,-0.639785170555,0.00413982570171,0.396300017834,-0.273058056831,0.142345145345,0.0326097160578,-2.10897040367,-0.3033028543,-0.076043471694,-1.47365188599,-0.651833355427,-4.98514986038,0.890378713608,-0.640100002289,-0.492650032043,-0.942284822464,-1.51906108856,-0.274907976389,-0.771754562855,0.674727261066,-0.655499994755,-0.271075904369,-0.665356218815,-0.548066675663,0.540526330471,-1.23763334751,0.269274950027,-0.217769488692,0.261133313179,0.0619623214006
4776,-0.085147254169,0.407071590424,-0.135900005698,-0.185349449515,0.317035347223,0.0314634330571,1.60062229633,1.79539477825,-0.994446873665,1.27866888046,0.054533302784,1.03194999695,1.42514538765,-0.813199996948,-0.0881000012159,0.0776236206293,-0.746883869171,0.169087260962,-0.321598082781,-1.29248929024,-0.178850010037,0.498828619719,1.68167996407,-0.300500005484,0.0418334305286,0.480699956417,-0.585931837559,0.450234204531,1.01173341274,1.18858230114
6908,-1.31170678139,0.805928230286,0.411599993706,-0.0365565121174,-1.03821182251,0.62528860569,-1.21989357471,-0.833547115326,-0.468207836151,-1.07019221783,0.171333372593,-0.956199944019,0.464580357075,-0.403299987316,-0.655849993229,-0.572096586227,0.242947474122,-0.143480032682,-0.197195261717,0.29589420557,0.185499995947,1.89988672733,0.0958893448114,0.0691333413124,0.042729627341,0.585866749287,0.609207868576,-0.966270625591,-0.293566644192,-0.68285292387
672,-0.413246124983,0.188713669777,-0.589999973774,-0.228975400329,0.0808609724045,0.0532123595476,0.0534420907497,0.755030989647,-0.733850598335,0.0924675613642,-0.827200055122,-0.226850003004,2.04581093788,-0.415499985218,0.404100000858,0.592263400555,0.996526122093,-0.21482744813,-0.00181061029434,-0.324452519417,1.00639998913,-1.3488754034,1.4913649559,1.13206672668,0.252507954836,-0.207233339548,0.759709775448,0.327541172504,-0.172033324838,1.10310590267
5710,0.0761210918427,0.317971646786,0.198200002313,-0.679325819016,0.107894144952,-0.826353132725,-0.729781329632,0.527631640434,-0.241885498166,-0.478701531887,0.0452333688736,-0.605499982834,-0.386254996061,0.100649997592,-0.218300014734,-0.205029070377,0.682055711746,0.0752404034138,-0.356586873531,0.644365906715,-2.81334996223,-2.75873112679,-1.16513264179,-0.127300024033,0.219224542379,-0.517733335495,0.640565872192,-1.36683022976,0.00249999761581,-0.520200908184
2115,-0.147613346577,-0.373695403337,-1.01929998398,-0.854242384434,0.551781535149,-0.33440387249,1.05643498898,1.56179082394,-0.318815857172,-0.141172260046,-0.145733326674,0.668750047684,1.94099855423,-0.142949998379,0.0997500121593,0.6114975214,0.402103304863,-0.0464900173247,0.0450908578932,-0.278799444437,0.0149000287056,2.04378175735,1.24565267563,-0.334699988365,0.167503237724,0.0798000097275,-0.314872026443,1.84073460102,0.0296666622162,-0.585674762726
7015,-0.826561927795,-0.323545008898,0.579200029373,-0.0535092055798,-0.157675266266,-0.134917229414,1.52005255222,0.699446439743,-0.784685373306,0.682172656059,0.563100039959,0.714800000191,0.583747923374,2.76614999771,0.0852999985218,0.00901092961431,-0.716443300247,1.4876408577,-0.146693587303,-0.651793122292,0.335150003433,-1.94286525249,-0.0206313729286,-0.561066627502,-0.0175356566906,0.546933352947,-0.293239802122,1.00189423561,0.595699965954,0.2508033216
8726,0.0179702043533,0.453205049038,0.359899997711,-0.235321044922,1.48439288139,1.0158880949,-0.286710053682,0.312855631113,0.0240815579891,-0.246481582522,0.792633354664,-0.601949989796,1.23390328884,-0.281049996614,0.138899996877,0.0788116008043,1.04768323898,0.436625123024,2.86271047592,2.70313668251,-0.0157499983907,-1.15133523941,-1.69999170303,0.897066712379,0.324722617865,-0.315266668797,0.910015583038,0.789134204388,0.380533337593,0.931280374527
2185,0.203596651554,-0.611028015614,-1.10370004177,-0.744192242622,0.283960819244,-0.429668486118,0.917093276978,1.74726569653,-0.70722091198,0.738080441952,0.0703000277281,0.974849998951,1.56167721748,-0.275950014591,0.354749977589,-0.612722933292,-0.906269788742,0.430932313204,-0.00349741289392,-1.00633776188,-0.337400019169,-1.29614973068,-0.852142930031,-0.540800035,-0.608783304691,-0.0385999679565,-0.78367382288,1.51995754242,0.619933366776,0.532097041607
3315,0.00730332732201,0.0,0.17895001173,0.841017842293,-0.0912225469947,0.463288515806,-1.00623369217,-0.594630122185,0.490718901157,-1.00863432884,0.852500081062,-0.860650002956,-1.8321813345,-0.860000014305,-0.472400009632,0.50482916832,0.178999304771,0.242011010647,0.107765480876,0.796138823032,-0.142250001431,-2.26337599754,0.356082558632,-0.118166670203,-0.00589191168547,-0.998533368111,0.119473993778,-1.05761480331,-0.378866672516,-0.188019156456
5289,-0.726153969765,1.08602309227,-0.384650021791,-1.28792524338,-0.0869884863496,-0.0299534201622,0.0452829301357,1.14080369473,-0.806478857994,0.202908292413,-0.956100046635,-1.1642999649,1.79102540016,-0.349099993706,-0.044799990952,0.0722578763962,-0.210558593273,0.350318133831,-0.257380247116,-0.692262887955,0.0804499983788,-1.50086140633,0.333656549454,0.226433351636,-0.33973300457,0.344599962234,-0.773004055023,0.632291793823,0.242633357644,-0.210544958711
868,-0.101641520858,-0.202614814043,0.187350004911,-1.37552082539,1.68036198616,-0.381666004658,0.813482820988,0.871406018734,-0.426408529282,0.363496541977,-0.00723333284259,0.23884999752,1.27990043163,0.254299968481,0.0820999965072,-0.422951608896,0.135460808873,0.0201284773648,0.228815883398,-0.445521682501,-0.21875,-3.70144081116,-0.388216167688,0.55233335495,0.268287807703,-0.531666696072,0.52835226059,-0.282509118319,0.316133350134,-0.392323553562
1677,-0.335382163525,-0.489324718714,0.620849967003,0.511926531792,0.421829164028,0.40286642313,0.885158419609,0.80481004715,-0.53294724226,0.467269361019,0.644000053406,0.65340000391,1.64618325233,-0.269699990749,0.0979499965906,-0.405789464712,-0.304930210114,0.0364336371422,0.347407490015,-1.53251242638,-0.79984998703,0.104664355516,3.40766739845,0.368666708469,-0.459544271231,0.518299996853,-0.291297525167,0.238492116332,0.37376666069,0.103020101786
7043,0.656069040298,-0.270121335983,-0.199750006199,-0.439982771873,0.728748857975,-0.562624514103,1.20671796799,0.82731962204,-0.654025733471,0.594095826149,0.421233326197,0.666400015354,-0.0550330728292,-0.159049987793,0.457100003958,0.178722709417,-0.602859199047,0.807233273983,1.65729320049,-1.0327655077,-0.275499999523,-1.23926591873,0.423727333546,0.0102000236511,-0.791374444962,-0.951466739178,0.260578483343,0.424858063459,0.149033308029,0.709000647068
5613,0.761089086533,-0.20770418644,-0.0325500071049,-1.18718504906,-0.289761245251,-0.80138361454,1.08180344105,0.912101209164,-0.993273794651,0.1569878757,0.485533356667,0.948050022125,1.17108690739,-0.876850008965,0.579150021076,-0.00202892720699,-0.415713191032,0.255830079317,0.3051866889,-1.14574885368,0.202850013971,0.51836425066,-0.921762883663,-0.0248666666448,-0.567483305931,0.247999995947,-1.14314162731,0.704579651356,-0.362466692924,0.649002313614
595,0.297613501549,-0.516649365425,-1.19794988632,0.160526663065,-0.146061226726,0.417512536049,-1.18940448761,-1.52484035492,-0.311214029789,-0.569818794727,0.344033300877,-0.184000015259,1.74781692028,-0.149650007486,0.380850017071,0.424586564302,0.79035615921,0.215905725956,0.212602078915,0.370088249445,0.13615000248,1.37023758888,-0.700857162476,-0.303533345461,0.500509858131,-0.51609992981,0.222823470831,-0.649519205093,0.406733334064,-0.995508670807
4793,-0.147405415773,-0.129781544209,0.0907000005245,0.0720985382795,-0.859342992306,0.15439376235,1.84389340878,0.503173649311,0.573436260223,-0.893695354462,0.136366605759,0.779550015926,1.13678526878,0.0145500004292,-0.335800021887,0.108885750175,0.962242364883,0.173257097602,-0.880468249321,1.21159505844,0.66740000248,0.997776627541,1.56508731842,0.130633324385,-0.604740023613,0.896900057793,0.334630936384,0.412218779325,0.57813334465,-0.80438375473
2736,-0.782120883465,0.293429404497,0.207200020552,-0.355106502771,-0.559498906136,-0.20320892334,1.93239665031,1.08259701729,-0.567578554153,0.675919950008,-0.131966680288,0.151700019836,1.63128590584,-0.803149998188,-0.0377999991179,0.142336592078,-0.575426340103,3.15459156036,1.18001902103,-0.682915091515,-0.545599997044,1.00121963024,1.19342684746,-0.182566687465,-0.502780497074,-0.348233342171,-0.470396250486,0.333208858967,0.627066731453,0.404329150915
5290,0.719036400318,-0.156037896872,0.0254999995232,-0.637745678425,0.391708493233,-0.274012029171,0.792731225491,0.381311118603,-0.682108521461,1.09166908264,-0.285433351994,1.4279500246,0.638333499432,-0.512499988079,-0.091099999845,-0.824119210243,-1.00354123116,0.173855051398,-0.032466545701,-0.945077419281,0.133700013161,-1.51733720303,-0.583929121494,-0.18793335557,-0.159107506275,0.121999919415,-0.101716727018,0.682059288025,0.476233363152,0.810179412365
6194,-0.249671503901,-0.214273944497,-0.530799984932,0.0,-0.112448520958,0.261453330517,-0.737879037857,0.00116258359049,-0.236330449581,0.000699999975041,-0.315499991179,0.000999999931082,-1.38345909119,0.0,0.0416499972343,-1.21327900887,0.491572439671,-0.00334496423602,-0.0356242358685,0.000921004801057,-0.665849983692,-7.21526575089,-1.06683337688,-0.0742000043392,0.477913618088,-0.902733325958,-0.368128061295,-1.50608670712,-2.05383324623,-0.0693885311484
1676,0.945761978626,0.0894739329815,-0.205099999905,-0.976679444313,0.876462996006,0.108043946326,1.35763645172,1.17884349823,-0.317027509212,1.45687019825,-0.57380002737,0.77380001545,-3.31487202644,-0.301600009203,0.544600009918,0.387100547552,-0.532152414322,0.446997642517,0.302754223347,-1.01585829258,-0.514600038528,-2.57848119736,-1.00083994865,-0.291099995375,-0.622062921524,-0.435433328152,-0.87612169981,0.622238636017,0.344266653061,0.833444237709
23512,0.0294029712677,0.494230926037,-0.289599984884,0.336647331715,0.510886788368,-0.56841468811,-1.6086332798,-1.68711733818,-0.117982655764,-0.0848832726479,0.662300050259,-0.376550078392,-3.03671050072,-0.581650018692,0.516849994659,0.486293256283,-0.210846677423,-0.627453386784,-0.233712255955,-0.668298840523,0.235900014639,0.632613658905,-1.62663686275,0.78743326664,0.435109943151,-0.178166657686,0.110694348812,-1.1965559721,-0.965133428574,-0.403630226851
148022,-0.708708763123,-0.415124088526,-0.351049989462,0.0603410676122,-0.455405890942,0.358863711357,-0.893282651901,1.65257108212,-0.195762723684,0.966744661331,-0.77680003643,-0.0865999981761,0.393351554871,-0.457399994135,-0.484450012445,0.234502032399,-0.0592367425561,0.0928558707237,0.183538764715,-0.676480770111,-0.767300009727,-1.38638710976,-1.37685930729,-0.0429666638374,-0.918076574802,0.650266647339,-0.270212739706,0.385326474905,0.601666688919,0.328553140163
1906,0.433974802494,0.0527603030205,-0.100099980831,-0.612211048603,0.438282251358,-0.840265214443,0.830886483192,1.70624780655,-0.201070055366,0.0478174686432,-2.24679994583,1.53620004654,0.537038445473,-0.437650024891,0.248549982905,0.419307351112,-1.2309179306,-0.107127793133,0.424616664648,-1.13046514988,-0.234700009227,-6.94958686829,-0.159032046795,0.156766667962,-0.493227422237,-0.0101000070572,-1.10357165337,0.301190584898,-0.818700015545,1.11171448231
8878,0.316997826099,-0.644806742668,2.95814990997,-0.0912774130702,-0.397504240274,-0.310261428356,-1.45730924606,-1.25151574612,-0.0283577106893,-1.32253539562,0.303066670895,-2.13525009155,-2.1805331707,0.269100010395,-0.406700015068,-0.367820322514,0.0367463380098,-0.879809617996,0.0836016535759,0.0244539007545,0.0731499940157,-4.14346170425,-1.18965029716,-0.0790000110865,-0.0385305583477,-0.987699985504,0.127345204353,-1.21742093563,0.0402333438396,-0.834361374378
3091,0.297170549631,-0.87642621994,-0.0929000079632,-0.0818249732256,-0.956042051315,-0.127635389566,0.440452307463,0.373078107834,-1.07765936852,-0.330447763205,-0.0905333086848,-0.943099975586,-0.0858328714967,-0.988399982452,0.538150012493,0.289179086685,-0.442976772785,-0.255377441645,0.092743486166,-0.619223356247,0.54105001688,-5.33629131317,-1.81227529049,0.64519995451,-0.215543523431,-1.22783327103,-0.346909880638,-1.21328604221,-0.895000040531,-1.43766415119
5743,0.300794690847,-1.22122716904,-1.19934999943,5.13138341904,0.293195486069,-0.0215289276093,1.5266546011,-0.105295851827,4.14474964142,-0.221940070391,-0.176433324814,0.926600039005,-0.301580309868,-0.659799993038,-0.147450000048,0.350859433413,0.31537270546,0.2501912117,-0.308061242104,-0.947100222111,0.122750006616,2.24275660515,-0.684240579605,-0.0688999965787,0.145263954997,0.143433332443,-0.142816483974,0.482185155153,1.328733325,-0.193845525384
5321,0.578860521317,-0.59763944149,0.0951000154018,-0.795370817184,0.0867314934731,-0.413145452738,1.40279388428,0.69390463829,-0.83967089653,0.812017679214,0.14899995923,0.775649964809,0.395070612431,-1.14289999008,0.0364499986172,1.02207016945,-1.76868343353,0.186741173267,0.241886824369,-0.988019168377,-0.264149993658,-0.958725631237,-0.544562935829,0.264100015163,-0.18799726665,-0.795433342457,-0.809346139431,-1.0307765007,0.0231000185013,0.944779515266
4144,-0.110943391919,-0.983832478523,0.29984998703,-0.663637042046,-1.07463908195,-0.581994116306,-0.304487645626,0.219005316496,-0.61008900404,0.242156893015,-0.134133338928,0.845600008965,-0.477158844471,-1.17069995403,0.278849989176,-0.125702634454,-0.247676193714,-0.693119943142,-0.00376795418561,0.0245990343392,0.237199991941,-6.55460453033,-1.35961306095,0.342366665602,0.274426996708,0.294999986887,-0.322095692158,-0.501872360706,0.896733403206,-0.357506424189
1981,-0.299941003323,-0.128532022238,0.0506999492645,-0.16750639677,0.218577310443,0.325915336609,0.124871999025,-0.229911014438,0.167954549193,0.565852999687,0.605033397675,-0.230399996042,0.666770040989,-0.988000035286,0.828949987888,0.66775816679,-0.452769637108,0.559001982212,1.71549832821,0.225733071566,-0.14794999361,2.7793469429,1.41681826115,-0.794000029564,-0.00518238544464,0.968800067902,-0.563722848892,-0.42738956213,0.637399971485,0.15609022975
695,0.421532839537,-0.3224157691,0.503050029278,-1.54851412773,-0.368582934141,-0.11081880331,0.488784998655,-0.115115255117,0.184984773397,-0.496954679489,0.293466687202,0.40879997611,0.64791738987,-0.309599995613,-0.0797000229359,0.609267771244,0.702453792095,0.231339901686,0.772297263145,0.128612399101,-0.449599981308,6.92411994934,0.702250480652,0.358999967575,-0.203150868416,0.312200009823,-0.544804334641,-0.740619778633,0.492733359337,-0.471292078495
10398,0.0788707286119,-0.15461820364,-0.366999983788,1.05930542946,-0.200570106506,0.442384183407,1.07045435905,1.40086591244,-1.00165188313,1.12346088886,0.243800014257,-0.507099986076,1.60795342922,-0.932699978352,0.262399971485,0.26183322072,-0.27563354373,0.203981339931,0.181788608432,-0.301868408918,-0.292750000954,-0.678626656532,-0.741916120052,-0.983733296394,-0.714767634869,0.628299951553,-0.0699770450592,-0.0756046921015,-0.0868333280087,-0.526875495911
5708,-0.350369393826,-0.0710753574967,0.430599987507,0.168356001377,-0.214917600155,0.123937368393,0.294273018837,0.284160465002,-1.02301073074,1.11912918091,-1.97200000286,-0.903850018978,-0.386146008968,-0.520550012589,0.582899987698,0.133905753493,-0.223993718624,-0.270405471325,0.394769847393,-0.259411215782,-2.60424995422,-0.516504704952,0.332243055105,-0.405166685581,-0.742412090302,0.235600009561,-0.184149712324,-0.319984078407,-0.247166633606,2.4518237114
1213,-0.167799890041,0.69754832983,0.0610499978065,0.0390556752682,-0.220340624452,0.108354881406,-1.64004993439,-0.164006173611,0.296192646027,-3.79245305061,-0.463600039482,-0.76240003109,-2.78689336777,0.0344000011683,-0.127000004053,0.0421819090843,0.902066290379,-0.0435848273337,-0.364661186934,0.1374142766,0.993250012398,-1.91515028477,0.202358141541,0.00369999650866,0.28513777256,-0.156833320856,-0.127701312304,-0.725550711155,0.0601999759674,-0.910550475121
226,-0.818161249161,0.24326145649,-3.69254994392,-0.230226010084,0.0849208384752,0.247265070677,-0.876476824284,-0.598047018051,-0.542887985706,-1.20079433918,-1.55623340607,0.209649994969,-0.214686602354,-0.665199995041,-0.472050011158,0.104622632265,0.641781926155,-0.0487425401807,-0.743160367012,0.506281733513,-0.253300011158,1.90928125381,-0.874230384827,0.124833330512,-0.89637362957,-0.456500023603,0.474781095982,3.70400476456,-0.0584999918938,-0.700555205345
6777,-0.260679274797,-0.0495476461947,-0.588400006294,1.00227332115,0.885227799416,-0.466000556946,0.706821322441,0.235078006983,0.203972533345,-0.256764262915,-0.220333307981,0.0414499938488,3.65852499008,-0.0285999923944,-0.872749984264,-0.180109649897,0.445797204971,-0.810427129269,-0.452218830585,0.808724105358,-0.256799995899,5.01144075394,3.86503553391,-0.274633347988,-1.08553099632,1.39196670055,0.00408259034157,-0.256037712097,-0.163100004196,-0.126844167709
2113,-0.797929048538,-0.219975113869,1.27240002155,0.259841352701,0.466536968946,0.0628939270973,0.435796201229,1.30212926865,-0.50301861763,-0.187577649951,-0.000933319330215,0.53560000658,1.04601979256,-0.611050009727,-0.043799996376,0.13837108016,-0.553957283497,0.0654650181532,1.03285300732,-0.910458505154,0.183200001717,-4.53350830078,-0.168309107423,0.131833344698,-1.16963660717,-0.359866678715,-0.404197603464,0.436489701271,0.75693333149,0.569770932198
