rid,CVD001_HEPG2_6H:BRD-K55851396-001-01-5:9.7843,CVD001_HEPG2_6H:BRD-K55851396-001-01-5:2.4461,CVD001_HEPG2_24H:BRD-K55851396-001-01-5:9.7843,CVD001_HEPG2_24H:BRD-K55851396-001-01-5:2.4461,CVD001_HUH7_6H:BRD-K55851396-001-01-5:9.7843,CVD001_HUH7_6H:BRD-K55851396-001-01-5:2.4461,CVD001_HUH7_24H:BRD-K55851396-001-01-5:9.7843,CVD001_HUH7_24H:BRD-K55851396-001-01-5:2.4461,CVD001_PHH_6H:BRD-K55851396-001-01-5:9.7843,CVD001_PHH_6H:BRD-K55851396-001-01-5:2.4461,CVD001_PHH_24H:BRD-K55851396-001-01-5:9.7843,CVD001_PHH_24H:BRD-K55851396-001-01-5:2.4461,DOS024_VCAP_6H:BRD-K55851396-001-01-5:4.89,DOS024_VCAP_24H:BRD-K55851396-001-01-5:4.89,DOS053_A375_24H:BRD-K55851396-001-01-5:4.89,DOS053_A549_24H:BRD-K55851396-001-01-5:4.89,DOS053_MCF7_24H:BRD-K55851396-001-01-5:4.89,DOS053_PC3_24H:BRD-K55851396-001-01-5:4.89
2115,-0.519036352634,0.195682764053,-0.264831125736,-0.305108577013,-0.190994083881,-0.124232336879,-0.802666306496,0.0259397774935,-0.0244457274675,0.493752777576,-0.639202058315,-0.360799998045,0.0323000028729,0.0181084871292,1.59165000916,3.76125001907,-0.131200000644,-0.828700006008
7015,-0.760929703712,-0.972163558006,-1.01554834843,-1.48959231377,-1.32704567909,-0.14850653708,-0.0351501069963,-0.26221254468,-1.07574868202,-0.442975878716,-0.228055998683,0.588133335114,0.456299990416,-0.907443284988,0.304849982262,-0.448699980974,0.906899988651,-0.788900017738
8726,-0.829983234406,-0.937161564827,-1.74192810059,-1.21947073936,-0.634501636028,-0.581273198128,-1.63579428196,0.14743578434,-0.546101093292,-0.648696660995,-1.35553860664,-0.126833334565,-0.572600007057,-0.652897953987,0.0477999746799,0.244949996471,-1.33564996719,-0.49770000577
2185,-0.159747824073,-0.450241088867,0.397270649672,-1.1278617382,-0.606485307217,-0.832273602486,0.811034142971,-0.800065994263,-0.34203004837,-0.960373222828,-0.184362754226,-0.168300017715,0.592949986458,1.55816960335,0.659950017929,1.13475000858,0.308599978685,0.214300006628
3315,-0.686463177204,-1.34639716148,-3.55634593964,-4.43501758575,-1.60701417923,-0.936635673046,-0.539695620537,-0.300580143929,0.903744220734,1.74663209915,0.963785231113,0.299199998379,0.132650002837,0.855021357536,-0.188350006938,-5.1875500679,-0.147199988365,-1.33669996262
5289,1.00520324707,1.07749354839,2.02420258522,1.17835068703,0.771524786949,0.243828952312,-0.188325703144,-0.771049499512,-0.593949556351,-0.75954335928,-1.29040336609,-0.28776666522,-0.303749978542,-0.316753417253,-0.767100036144,2.12065005302,0.109400004148,0.222499996424
868,0.573472440243,0.369181454182,1.7583463192,0.695977032185,1.69909095764,0.432077616453,0.389272809029,-0.869741678238,-0.473550677299,0.290408879519,0.556560516357,-1.97370004654,0.257100015879,0.0740619972348,0.451150000095,1.94360005856,0.237800002098,0.626800000668
1677,-1.57832729816,-0.800650119781,-2.6995882988,-1.15905714035,-2.49248766899,-0.318538337946,-0.260947287083,0.738289952278,-0.412680089474,-0.667677223682,0.253531634808,0.719566702843,0.708449959755,-1.31753849983,-0.529299974442,2.110049963,0.983600020409,0.402799993753
7043,0.011990018189,0.0956755280495,-0.562500298023,-0.436967968941,-0.763949155807,-0.962998390198,-0.431169092655,0.00788174569607,-0.368878960609,-1.1495513916,0.0278573930264,-0.754200041294,0.197200015187,0.262662082911,1.91744995117,1.9728499651,0.67150002718,0.250900000334
5613,-0.293862640858,-0.75403380394,-0.190733671188,0.218604326248,-0.00654658675194,0.20840471983,1.17634284496,-0.214010864496,-0.0650815442204,-1.3065674305,-0.503220796585,-0.135800004005,0.120300009847,-2.44842028618,-0.866749942303,0.571349978447,0.953450024128,0.679899990559
595,1.15824186802,0.804081022739,-0.521695137024,-0.152203276753,-0.957066297531,-0.37880012393,-0.436401754618,0.879197716713,0.462559938431,0.911712288857,-0.723824620247,0.00233335793018,-0.387950003147,-1.42411887646,0.0974499955773,-1.82795000076,-0.431600004435,-0.250400006771
4793,0.162773802876,0.844020962715,1.46130442619,0.625233769417,1.00029218197,0.571142435074,2.06647181511,-0.442050427198,-0.426751196384,0.333515167236,0.281466603279,-0.330233335495,-0.547950029373,-0.152890488505,4.35414981842,-0.498249977827,-0.847799956799,0.30910000205
2736,-0.187119007111,-0.189480096102,0.438667654991,0.672524571419,-0.672322392464,-0.053950637579,0.826222300529,-0.178989261389,-0.505852460861,-0.849049806595,-0.171909868717,0.344466686249,0.0746999979019,-1.13260245323,1.55089998245,0.692550003529,0.632499992847,0.676500022411
5290,-0.350494176149,0.195952683687,1.35067248344,0.309935718775,0.460846364498,-0.26137778163,0.918802022934,-0.877276062965,0.655711948872,-0.872563481331,-0.79577934742,-0.659066677094,0.996700048447,-0.549872517586,-0.285649955273,1.10704994202,0.895649969578,0.826699972153
6194,-0.000243429196416,-0.00022559693025,-0.422049105167,-0.0377243049443,0.000236164152739,-0.108658313751,0.0463492013514,-0.515745162964,0.000194101870875,0.000432295841165,0.000681127537973,0.000666666717734,-0.758400022984,0.551474690437,-0.851899981499,-5.24914979935,0.0,-4.03079986572
1676,-0.503031075001,0.356125056744,1.00586211681,0.707109034061,-1.96318411827,-0.819918394089,0.761043071747,0.830426931381,-0.669437229633,-1.82739257812,-0.182541757822,-0.495799988508,0.861299991608,-0.487829238176,0.380899995565,1.06169998646,0.650900006294,-0.469199985266
23512,1.13337039948,0.93685734272,0.0218106210232,-0.76229518652,0.144674032927,1.31745254993,-0.284114181995,-0.420515477657,-0.198520064354,-0.894350707531,0.434962809086,-0.749433338642,-0.472550034523,-1.14398980141,0.0847499966621,-0.819549977779,-2.36345005035,0.0487000010908
148022,-0.130412697792,0.360191345215,2.19910359383,0.908141791821,-0.167368024588,0.277587413788,-0.707845151424,0.135802298784,0.102092117071,0.058276027441,-0.0851922854781,-0.218166664243,-0.548849999905,0.0927263051271,-0.367350012064,1.54955005646,0.311750024557,-0.408199995756
1906,-0.621119141579,-0.551220238209,-0.264593958855,-0.880915462971,0.522367477417,-0.351517260075,0.18230342865,-0.79996407032,-0.147068858147,-0.711905539036,-0.612904369831,-0.507766664028,0.664849996567,-1.15703105927,-0.408349990845,-0.386600017548,0.354800015688,-0.129500001669
8878,1.0512983799,1.20089256763,1.45543086529,1.30921661854,0.277894169092,-0.803713917732,1.4108287096,0.343567311764,0.231997653842,0.221899494529,0.0569684058428,-0.316800028086,-0.240150004625,-0.373169958591,-1.02415001392,-1.0598000288,0.793349981308,0.378800004721
3091,0.29123082757,0.765622794628,0.00975780189037,1.04657626152,0.095363996923,-0.268502652645,0.391863107681,-0.16189686954,-0.383399635553,-0.812176048756,-0.555483460426,-0.626466691494,-0.702250003815,-3.01536655426,-0.449000000954,-0.0758499801159,0.717800021172,-0.986100018024
5743,-0.185284405947,-0.383233487606,-0.243250340223,-0.179032877088,-0.901955842972,-1.46852254868,0.535684347153,-0.105298817158,0.00217241048813,-1.08316493034,-0.555351853371,0.40600001812,1.27225005627,-1.23562443256,-0.763550043106,-1.35315001011,1.3968000412,-0.848500013351
5321,-0.642421722412,-0.566885650158,0.478223979473,0.0183490216732,-0.774419844151,-0.442217707634,-0.217837542295,-0.365789651871,-0.0747675448656,-2.11848306656,0.144546657801,-0.925233364105,0.322149991989,-1.85260939598,-0.264100015163,0.334500014782,-6.45585012436,-1.41900002956
4144,-1.07131552696,-0.737537622452,-0.78415542841,-0.289260447025,-1.77505683899,-0.772948563099,0.290251135826,0.206672072411,-0.519089400768,-0.589105367661,-0.211928322911,0.240466654301,-1.29264998436,-4.11806917191,-5.35820007324,0.516849994659,-1.21394991875,0.701399981976
1981,-0.878459334373,0.0282810032368,-0.328661680222,-0.706660628319,-0.585316240788,-0.439997851849,1.68987238407,0.326006382704,0.501992344856,1.9308412075,1.49119317532,0.511299967766,-0.0949999988079,2.33378243446,1.39034998417,0.553149998188,-2.22189998627,0.569500029087
695,0.212035089731,0.314907640219,0.884930968285,-0.501698613167,1.13780677319,0.512605190277,-0.286696910858,-0.0559588968754,0.40188896656,-0.289007782936,0.298235416412,-0.379033356905,0.134649991989,-0.0258722417057,-0.342149972916,-0.389949977398,0.170300006866,-0.490700006485
10398,0.591922879219,1.14467835426,-0.713504731655,-0.777806758881,-0.468133628368,1.03346645832,0.220818728209,0.00690596550703,0.0329790711403,4.02797698975,0.503144681454,0.314633369446,0.341600000858,-1.39358055592,-0.419200003147,0.829299986362,0.0186499990523,-1.44949996471
5708,-0.0671696811914,-2.00771188736,-0.215338051319,-0.360456109047,-0.40825176239,-3.38582348824,0.00537339225411,-0.490646481514,-0.332677721977,-0.338820040226,-0.253950029612,-0.515166699886,-3.2687997818,-1.45090615749,0.263249993324,0.23995000124,-1.01849997044,-1.37279999256
1213,0.356343865395,0.49265730381,-0.377065777779,0.251091301441,-0.220802634954,-0.164699882269,0.668115615845,0.430480450392,-0.51479691267,0.0448224842548,-0.213026463985,0.538266718388,-0.0215999986976,1.76962828636,0.39794999361,-0.866949975491,0.171350002289,1.24419999123
226,-0.490297108889,-0.709726572037,-0.740175902843,-0.632758617401,-0.069257825613,-1.10708653927,-0.406345069408,-1.04660248756,0.647465407848,0.0270211100578,-0.101922899485,-1.6630667448,-0.705299973488,-1.15033757687,-4.00585031509,-0.276450008154,0.791799962521,0.499900013208
6777,1.08784580231,0.735818624496,1.70357346535,0.429906755686,0.149159282446,1.96603035927,-0.144464537501,0.432060271502,0.767454385757,0.754004240036,-0.0182216726243,0.622066676617,0.309249997139,1.02594089508,-0.38480001688,0.108300089836,1.27800011635,-0.111500002444
2113,-0.768018841743,-0.0798810720444,0.604959249496,-0.305825889111,-0.438698530197,-1.25813794136,0.644857704639,0.073266133666,-0.176390364766,0.691377401352,-1.15089201927,-0.0507333427668,-0.776199996471,0.440376400948,1.06344997883,0.857849955559,-0.357699990273,-0.615899980068
3329,0.972046017647,0.11304178834,-0.824965000153,0.0685124993324,-0.421164184809,-0.0335364751518,0.65602850914,1.03898119926,0.469760864973,0.405731081963,1.77944493294,0.0425999984145,-0.866850018501,-2.37983083725,-2.11350011826,-4.42974996567,-1.17139995098,0.446599990129
1050,-0.287376284599,-0.300489068031,-0.4423173666,-0.88583111763,-3.07522630692,-0.0562451779842,-1.17947030067,0.497186124325,1.67153155804,1.08963632584,1.59583175182,0.254266649485,-0.15964999795,0.618340969086,0.922749996185,-0.590149998665,-0.348549991846,-0.50720000267
9491,-0.563584685326,0.327118635178,0.921475529671,0.611583471298,-0.577217161655,-0.129563286901,0.680382728577,-0.762617111206,-0.0817469656467,0.254562854767,0.0580359436572,-0.356833338737,1.24335002899,-0.79179930687,-0.773850023746,-0.231049984694,-0.127449989319,0.588999986649
22926,1.70988297462,1.37469863892,2.78648066521,2.68717718124,1.46326935291,0.209902390838,1.43537259102,0.426686227322,0.630121588707,0.812191605568,0.549332857132,0.383500009775,-0.207299992442,-0.222831785679,1.41785001755,3.93370008469,0.0812999978662,-2.13949990273
5899,0.776455461979,0.435577094555,0.955258667469,1.18248653412,-0.948934316635,-0.821639895439,-4.81904029846,0.545870900154,0.624382436275,-0.134401082993,-0.312989324331,0.339900016785,-0.273599982262,0.718826055527,-0.727949976921,1.57965004444,1.61475002766,-0.751399993896
5467,0.957666754723,0.501160442829,1.94893050194,3.98637723923,-0.388178139925,-0.358002573252,-0.415864408016,-0.866452932358,0.796582698822,0.892216324806,-0.375609755516,0.118800014257,-0.146100014448,2.35479092598,0.794450044632,1.97589993477,0.0520000085235,-0.676599979401
6774,1.7286413908,1.37488090992,-0.431723296642,0.073534540832,0.702263951302,0.156722426414,-0.0381842069328,0.554588496685,0.489259034395,1.45120954514,-1.2513333559,-0.29116666317,-0.228150010109,0.608282327652,0.827250003815,-1.57859992981,0.0797000229359,0.27349999547
1788,0.0367502868176,-0.168819606304,-0.666263580322,-1.23981678486,-1.07113909721,0.0777185857296,0.77437120676,-0.625181555748,-0.880892157555,-1.39149749279,-1.13263964653,-0.437833338976,0.501649975777,-1.89297449589,0.346949994564,1.04585003853,-0.529249966145,-0.508700013161
5921,2.54010820389,0.714948892593,0.655326843262,1.46801924706,1.22234261036,0.340687692165,-0.0697274506092,0.113587878644,0.200862929225,0.430099725723,0.841855764389,-0.462466686964,-0.529100000858,1.67322599888,-0.505650043488,0.816150009632,-0.77294999361,-0.0306000001729
5721,-0.202029883862,-1.30608987808,-0.727025508881,-1.17250239849,0.150549590588,-0.747351884842,0.580139517784,-0.306177794933,0.100355267525,0.498601555824,-0.332372963428,0.744233369827,-1.3015499115,-0.134420394897,-1.0721000433,0.309000015259,-1.14374995232,0.819599986076
2263,0.0931347608566,-0.0157738626003,1.09036135674,-0.328738719225,-0.665582060814,-0.0248870905489,0.577237427235,0.0604588985443,0.314270377159,-0.425422042608,0.461267858744,0.385766685009,0.858500003815,-1.66683089733,0.0254999995232,0.0297499895096,0.286449998617,0.393400013447
808,-0.73114669323,0.0607894510031,-0.76447725296,-0.912996888161,-0.826668381691,-0.321858465672,-0.60088300705,0.129363268614,-0.328327059746,-1.02662718296,-0.702797353268,0.112466692924,1.67164993286,-0.575400054455,-0.865499973297,0.415700018406,1.34965002537,0.439599990845
30001,0.31700783968,-0.420668512583,-1.69365572929,-0.795591592789,0.681452870369,1.01347637177,0.509629130363,0.825359761715,0.607539355755,-0.487750530243,0.412965893745,-0.102766662836,0.286549985409,0.156964331865,-0.95560002327,0.871350049973,-0.476599991322,-0.322699993849
348,0.461276650429,0.265397727489,-0.787905275822,0.595973610878,0.168557435274,0.607748746872,1.13224601746,0.727475702763,-0.455387353897,0.501450419426,0.754629969597,0.437233358622,0.379799991846,-1.26071679592,0.97034996748,2.01604986191,0.0194000005722,-0.0566999986768
30849,-0.644397437572,-0.797155499458,-2.29977440834,-1.03667068481,-0.457630813122,-0.218808859587,-4.2320690155,-0.0543545484543,0.366382479668,0.573944330215,-0.538321733475,-0.66939997673,0.0329499840736,-1.1306283474,-0.0965000092983,0.111150026321,0.208299994469,-0.834200024605
1454,0.86558586359,1.27466380596,1.74848330021,1.62401223183,0.433446794748,0.150843381882,-0.714716672897,-0.141492247581,0.592914938927,0.268864423037,0.58968770504,0.0814333558083,-0.500299990177,-1.19868278503,-0.630100011826,-1.01444995403,-0.265850007534,-0.035000000149
6500,-0.641901254654,-0.853298306465,-0.439662069082,0.732275784016,-0.61857843399,-0.42866396904,0.0602254830301,-0.821190595627,-0.0832268744707,0.647093117237,-0.981396555901,0.528900027275,-0.354050010443,0.888390243053,0.803349971771,-1.86275005341,-1.54695010185,0.641099989414
5627,-0.54993724823,-0.336338549852,-0.575584948063,-0.429575920105,-0.772680878639,0.0805898159742,-0.739299416542,0.737947762012,-2.11138153076,0.863487839699,-1.55068099499,-0.148400008678,0.172000005841,0.0258314013481,1.20889997482,-0.872449994087,1.91985011101,-0.748700022697
5715,-0.289658248425,-0.0212145745754,1.13755869865,1.28635561466,0.110184341669,0.512801170349,-2.92227196693,-0.248122081161,0.0907584056258,0.792327284813,-0.87605369091,-0.683633387089,0.201250001788,1.90558612347,-0.0832500010729,0.183399915695,0.603600025177,-1.13559997082
4791,-0.00888034701347,0.952259004116,0.483501553535,0.033066213131,0.548443555832,0.924100518227,1.23402237892,0.0557529777288,0.0728929340839,-0.345223158598,-0.317883789539,-0.00773334503174,0.692349970341,1.10791254044,0.775750041008,3.88135004044,1.23329997063,0.675899982452
56924,-0.481105953455,-0.170580148697,0.177336543798,-0.397791534662,-0.992443919182,-0.430104762316,0.804889321327,0.096790522337,-0.615672826767,0.505867362022,0.591519892216,0.742800056934,-0.544250011444,0.22187513113,0.229149997234,1.44664990902,-0.51424998045,0.325199991465
2690,0.155810654163,-0.83222335577,-0.665292739868,0.648310422897,-2.05356740952,0.273212730885,-1.05356991291,0.164077222347,-0.302918672562,0.674798905849,-0.792698562145,0.0688666552305,-0.276250004768,-0.302541047335,0.0536499992013,0.694199979305,-0.862150013447,1.14869999886
1019,0.0294577777386,-0.0539700910449,-1.20588552952,-0.823395013809,0.00998581945896,0.526353240013,0.655291974545,0.41204982996,-0.526846766472,-0.844218552113,-1.49871659279,0.11360000819,-1.08004999161,-1.03123188019,-0.0206000208855,-4.23530006409,1.03595006466,0.613200008869
51422,-0.233913242817,-1.55847799778,-0.0710021555424,-0.0667556449771,-0.233159005642,0.700721502304,0.652940750122,0.269989490509,1.01543259621,0.590634584427,0.507861971855,-0.250333338976,0.360350012779,1.1934633255,-1.01300001144,0.104300022125,5.15385007858,0.405200004578
5788,-0.423882067204,0.149028196931,0.82542347908,-0.279060065746,-0.378678828478,-1.26046955585,0.457203030586,-0.0654428303242,0.108426749706,-0.794395506382,-2.02562904358,0.466899991035,0.203700006008,-0.913625240326,0.0763499885798,0.280749976635,0.635249972343,1.10010004044
6709,-0.0320128165185,0.0425566583872,-0.748801827431,0.634414315224,-1.63960659504,0.74515157938,-0.440043598413,-1.03712391853,0.586056113243,1.17339420319,-0.173729926348,-0.370299994946,-0.663599967957,0.392480254173,-0.417899996042,-0.991899967194,-0.258949995041,0.417499989271
1277,0.940479278564,-1.03984630108,-0.0855937004089,0.89181625843,0.24314032495,-0.414650976658,-0.254352837801,-0.53328704834,-0.04774890095,-0.0303157567978,0.742506563663,0.0238000154495,0.956399977207,0.847057044506,1.10204994678,1.45064997673,-0.287900000811,-0.439099997282
993,0.195265620947,-0.485763967037,-1.00205612183,-1.21978116035,-0.24613969028,-0.284323036671,-1.35530638695,-1.75197172165,1.60373198986,-0.617415428162,2.38934850693,-0.172466680408,-1.45735001564,-0.723385691643,-1.03375005722,-0.448700010777,-0.583199977875,0.232700005174
7157,1.5202703476,0.30509531498,-0.747658014297,-0.52252471447,0.0225998163223,-0.851268053055,0.777801156044,-0.320127248764,0.8503459692,-2.75821781158,2.23576283455,0.642333328724,-0.527899980545,-5.5784163475,0.510699987411,-1.79640007019,0.25514999032,-1.68669998646
1958,4.03557920456,2.71784496307,3.6717813015,2.84772324562,0.481463164091,-0.575105369091,0.29124379158,5.28281927109,0.439488589764,-0.432594895363,-0.858923733234,-0.170233339071,-0.224099993706,-1.03992438316,1.08475005627,1.46160006523,0.0645999908447,-0.379500001669
4582,-2.78569579124,-0.778714776039,-1.2671790123,-0.442590296268,0.238543108106,-0.032550573349,-0.931096792221,-0.232780084014,-0.2214179039,0.387078344822,-0.884081423283,0.263433337212,0.449200034142,-0.853564381599,-0.0875499993563,1.59824991226,-2.26579999924,-0.735899984837
9212,-0.780715227127,-0.518869996071,-1.66655278206,-1.816395998,-1.39481139183,-0.450854152441,-2.53450274467,0.0277386754751,-0.377019226551,-0.850610852242,0.259638667107,-0.784500002861,0.318299978971,-0.771473765373,-0.162300020456,-1.77470004559,-0.302100002766,-0.187000006437
8440,1.2225471735,-1.06311881542,0.283618658781,-0.449817061424,-0.449772387743,1.24790740013,0.761177003384,0.651840686798,-0.0533993132412,0.49802467227,1.26077747345,-0.380100011826,-0.10300001502,-1.18137001991,0.865299999714,0.771950006485,-1.19064998627,-0.372099995613
6790,-1.54074335098,-1.10872781277,-0.38338598609,-2.35664558411,-0.347294092178,-0.805186212063,-2.32406568527,-1.39607131481,0.985556840897,-0.0271197855473,-0.509013175964,-0.689499974251,-0.223349988461,0.204552412033,1.17725002766,0.425000011921,0.345799982548,-0.201900005341
8851,0.665504217148,0.345822095871,-0.346691906452,0.351949423552,-0.153746560216,-0.426485419273,0.683769762516,-0.300964534283,-0.260602295399,-1.42941498756,-0.520987033844,1.2514333725,-0.181199982762,1.1819576025,-1.0678999424,3.53754997253,1.77340006828,-0.658900022507
2534,1.14780139923,1.00384783745,0.922047972679,1.26747560501,1.49512600899,-0.627243697643,-0.0173701643944,0.250881910324,1.49282133579,0.807748556137,0.385770797729,0.521966636181,-0.172849982977,-0.291249275208,0.768050014973,1.33859992027,0.877299964428,-1.21580004692
4893,0.29380479455,0.189449608326,0.654097020626,0.523207306862,0.110111162066,0.917194128036,0.24831533432,0.214279651642,-0.235685840249,-0.0487476736307,-0.0429041683674,0.864800035954,0.250750005245,-0.927760481834,0.309350013733,1.49934995174,0.233349993825,-0.304399996996
665,-0.608542084694,-0.900285601616,-0.486094713211,-0.817338585854,2.20684075356,1.12812817097,1.03593480587,-0.394486039877,-0.297154575586,-0.326864302158,-0.136799782515,-1.3954000473,-0.107549995184,-0.216480746865,0.31400001049,-1.38129997253,0.223099991679,-0.600399971008
4313,-0.621569991112,-0.447147965431,1.47519803047,0.311587393284,-0.81524425745,-0.645528256893,0.53372502327,-0.131241545081,-0.75863969326,-0.858460187912,0.359569728374,-0.314300000668,1.0748500824,-0.403013527393,1.05034995079,1.97024989128,0.373050004244,1.1670999527
1022,0.39346241951,1.12370491028,2.42256164551,0.820120930672,1.2724006176,-0.188373699784,1.157096982,0.103123024106,0.399032652378,-0.515217959881,0.348056286573,-0.301866650581,-1.08669996262,1.21608543396,0.749800026417,-1.79384994507,-0.113949991763,-0.605799973011
