rid,CPD002_MCF7_24H:BRD-K27062708-001-18-1:10,CRCGN001_HA1E_6H:BRD-K27062708-001-20-7:19.9,CRCGN001_HA1E_24H:BRD-K27062708-001-20-7:19.9,CPD002_MCF7_6H:BRD-K27062708-001-18-1:10,CPD002_PC3_6H:BRD-K27062708-001-18-1:10,CPD002_PC3_24H:BRD-K27062708-001-18-1:10,CRCGN004_HA1E_24H:BRD-K27062708-001-20-7:19.9UM
1981,0.0534226596355,0.089554451406,-0.236799821258,0.573554515839,1.05959272385,0.220464199781,0.217970460653
695,-0.89842236042,-0.134946912527,0.77362537384,0.413303881884,0.0023689866066,-0.61496514082,0.703994631767
10398,-0.707803726196,-0.18570971489,0.997340619564,-1.30103206635,-0.98725271225,0.101548582315,-0.136151105165
5708,-0.488406479359,-0.13235604763,0.156768485904,0.119007557631,-1.17288947105,1.25302946568,-0.500106871128
1213,-1.02283263206,0.464633524418,-1.58224093914,1.41801178455,-0.252058386803,-0.0843503326178,0.177330031991
226,-0.428874731064,0.482948243618,-0.959889352322,-0.830035328865,-3.35966801643,-0.508267402649,0.0508741550148
6777,0.0180280432105,-0.594828665257,-0.345689117908,0.287737637758,1.26495814323,-0.524656355381,0.051315959543
2113,-0.220300227404,-0.241018772125,0.887084424496,-0.378691971302,-0.666890442371,0.824660301208,-0.195210143924
3329,-0.377360969782,0.522493422031,-1.07846784592,0.0397331640124,0.660590946674,-0.89388358593,0.278809070587
1050,-0.601944983006,-0.827919602394,-0.61443310976,-0.715713202953,1.81390309334,-1.16921758652,0.114083901048
9491,-0.736824452877,-0.276346802711,0.410771071911,-1.00003814697,0.625346899033,-0.493094146252,-0.2006867975
22926,0.0153564065695,0.0800126791,0.847705245018,-0.626933157444,1.20747375488,0.48184722662,0.524887621403
5899,0.447798460722,0.515178024769,-0.32418847084,0.507690787315,2.77302980423,-0.471698492765,1.66064620018
5467,-0.745084702969,-0.000474959611893,1.44208979607,0.693709611893,0.337530523539,1.28273200989,-0.121728204191
6774,1.09774172306,-0.116850636899,0.678400337696,-0.718526303768,0.389577895403,1.94175374508,-0.536989092827
1788,-0.657735228539,-0.0513608753681,0.923126935959,-0.77316403389,-0.905116319656,1.72480070591,0.0120160859078
5921,-0.186642736197,-0.356973469257,0.361459732056,0.558634281158,8.73474788666,-1.08732497692,0.0181702878326
5721,0.488138020039,0.00204718858004,-1.61672651768,0.383441984653,1.10948717594,0.274875700474,0.39721557498
2263,-0.443813294172,0.24865232408,0.519978046417,-1.2529425621,-0.433985322714,0.0269314348698,0.350148975849
808,-0.5760242939,-0.563259482384,0.0336536765099,-1.13084292412,1.21590828896,-0.90766620636,-0.127431824803
30001,0.794990837574,-0.0508580952883,-0.0434136465192,0.561622321606,0.383470892906,1.28529286385,0.585355222225
348,-0.874235987663,-0.263423979282,0.749973893166,-1.15514779091,-0.747367441654,1.09980988503,-0.00581786595285
30849,-0.00921329110861,0.230375736952,-0.74203145504,-0.00723704695702,-0.383232295513,0.195676773787,0.167988717556
1454,-0.248743236065,-0.173857063055,-0.386372208595,-0.490087270737,-0.242751866579,0.678699612617,-0.490114033222
6500,-0.0983890220523,-0.0499117672443,0.710452198982,1.40848147869,-0.282631009817,-1.08413386345,0.484191656113
5627,0.81662774086,-0.0608008727431,-0.106324791908,-0.593983590603,0.34653544426,-1.34465134144,0.984621107578
5715,0.17701664567,0.32634845376,-1.2008715868,1.75303411484,0.308164954185,-0.70044785738,-0.410634309053
4791,-0.35123065114,-0.0593978017569,0.53210401535,5.64260625839,-0.539327979088,0.0408561676741,-0.403342455626
56924,0.516968548298,-0.768921196461,0.0368384122849,0.0407972484827,-0.658380329609,0.075795173645,0.694706976414
2690,2.18055105209,-0.145720899105,-0.797867238522,0.61985450983,7.68646860123,-1.34820473194,0.30633109808
1019,-2.7966029644,0.710979104042,-0.0761011987925,0.576342940331,-1.76774609089,-2.00558972359,0.359052151442
51422,0.901233434677,-0.174384653568,1.3266851902,0.929788708687,0.977868020535,-1.4073933363,0.379564344883
5788,-0.224482253194,-0.237200111151,0.763891458511,0.34807151556,1.21577441692,1.63234484196,-0.181334897876
6709,0.398888468742,0.534270882607,-0.428260982037,0.993198394775,0.677279174328,-0.101260796189,-0.360394924879
1277,1.60123276711,0.897222578526,-0.529184877872,-0.0655575096607,2.99027395248,8.08647155762,0.0153565183282
993,0.0489213764668,0.359035074711,-0.749562263489,-0.901728749275,0.210828915238,-0.98274743557,-0.19111777842
7157,-0.110802426934,0.498059332371,-0.799622297287,0.566130697727,2.89489221573,-1.32667720318,0.224625498056
1958,-0.459151685238,-0.0690938010812,0.698196947575,-0.444682002068,1.63020181656,-0.453913658857,1.09362959862
4582,0.346668630838,0.0690046176314,0.952240109444,0.578048467636,0.369498431683,-0.496054708958,0.0800320208073
9212,-1.52314519882,-0.717324614525,0.198890835047,-0.277095377445,-9.41869735718,2.03973937035,-0.0386537387967
8440,-0.307652145624,0.339460223913,0.157072663307,0.942979812622,0.114604949951,0.0852737426758,-0.461490184069
6790,-1.04571461678,-0.451628416777,0.295598864555,0.446069002151,0.825724482536,-0.713978290558,-0.213922947645
8851,0.506090044975,-0.514045715332,1.58266377449,-0.772110998631,-0.552994251251,-0.838021576405,0.34644985199
2534,-0.48428851366,0.111840799451,-0.132002681494,-0.438141167164,-2.47815561295,-6.83751440048,0.401705265045
4893,-0.547815382481,-0.0324784256518,0.362377166748,0.375363200903,-0.570303857327,-0.00134322047234,0.13489228487
665,2.21096086502,-0.201688423753,-0.0226966738701,0.302660346031,0.617753326893,-0.16973862052,0.319296866655
4313,-0.232698172331,-0.63612818718,0.633650243282,0.80040872097,0.219710230827,1.67795550823,-0.146077334881
1022,0.6996281147,-0.389248073101,0.93188393116,0.354643136263,1.27340567112,-0.587321937084,0.167023047805
5880,-0.134124994278,-0.447666406631,0.0879942923784,3.39728736877,1.33404839039,0.64294052124,0.889821767807
3162,0.106485769153,-0.745928943157,0.230326026678,0.500832676888,-0.88981282711,0.504412472248,-0.228334531188
1282,-0.943009138107,-0.169882252812,1.42798030376,-1.17122387886,-0.967064678669,1.85257422924,-0.0429818034172
3383,-0.0723045319319,-0.68471455574,0.998297810555,-0.748999476433,-0.276989996433,-0.88440990448,-0.661044299603
727,-0.853506207466,0.11953496933,0.157728880644,0.37854719162,-0.747534930706,1.42090141773,0.320363581181
4792,0.761707782745,0.554744184017,-0.170548677444,0.859322071075,-0.793331563473,0.00941345095634,-0.57862496376
4794,-0.636381089687,-0.204976916313,0.708475589752,-1.13105225563,1.05987632275,1.35734939575,-0.573415517807
902,-0.496294736862,-0.336212188005,0.767915189266,-0.798796057701,-1.19203352928,-0.365831613541,0.310921877623
8091,1.10725224018,0.258244395256,-0.764995753765,-0.0341820269823,-1.15034091473,-0.468967020512,0.574401915073
3486,0.497271776199,-0.326169013977,0.928317785263,-0.875912427902,1.81661438942,1.66744589806,-0.0995798483491
10818,0.132326960564,0.128575816751,1.23081076145,-0.734357237816,0.0600905194879,1.24336349964,-0.258120417595
3454,-0.369554162025,-0.270321428776,1.06882274151,-0.797064423561,-0.545965790749,1.44110178947,-0.501622736454
4282,-0.294404745102,-0.720430552959,-0.202708825469,0.293796628714,0.649496793747,-0.784924507141,-0.0751998201013
1605,-0.0305030494928,-0.394177854061,-0.933160066605,0.8560308218,-1.91048622131,-0.957745611668,0.320198714733
10644,0.382389366627,-0.00417277216911,1.85930585861,1.87166023254,-0.827728271484,0.199408695102,-0.550214767456
2065,0.787905573845,-0.864439487457,0.49130538106,1.04367768764,0.842421531677,-0.0950895547867,-0.071391031146
8321,0.350781917572,0.327709078789,0.809206485748,-1.15678441525,-0.925189316273,0.950627207756,-0.061422675848
8503,1.85191309452,-1.20033335686,0.559072136879,0.318016171455,0.923907339573,0.377004146576,0.307665407658
7027,-0.0858846008778,0.440320789814,-0.25855588913,-0.6374168396,-0.00208231434226,-2.23848700523,1.46438789368
6850,0.0631532371044,-0.13004103303,0.789572954178,-1.06933474541,1.34314739704,0.680131554604,-0.437144070864
1978,-0.754899561405,0.653040289879,0.171680986881,0.909087300301,0.354996085167,-1.04774987698,0.504560112953
896,0.207470580935,-0.752764105797,0.340782284737,0.772511720657,-0.580249547958,-0.0227041095495,-0.846615731716
5777,1.30747783184,-0.293103039265,1.1791472435,0.703599095345,2.78086924553,0.682505011559,0.00764147844166
1846,2.53148698807,-0.0305010080338,0.692228615284,1.93590307236,0.0801397114992,-0.808814585209,-0.00479429261759
5925,-1.32235562801,-0.418811321259,0.722368717194,-0.628647327423,-1.55135142803,1.38626742363,-0.312900453806
142,-0.260606616735,0.526229143143,-0.724711418152,-0.520483374596,-0.904625475407,-0.108435355127,0.121765203774
1021,1.19982194901,-0.303049951792,1.01470851898,0.984987020493,2.4102165699,-1.42327857018,-0.50175511837
5699,-0.278371155262,0.0745816454291,0.0918328016996,-0.334056079388,0.0281825717539,-0.300344854593,-0.250401556492
8061,-0.734160959721,-0.216210186481,0.0385368913412,-0.492776364088,0.786106944084,0.500636935234,-0.59374588728
1870,0.124850809574,0.316558152437,0.612322151661,-0.680134475231,1.66137349606,0.572939276695,0.361521810293
1398,0.465188741684,0.391531527042,-0.386351525784,1.15612363815,0.000195674598217,-0.529777526855,-0.0218895971775
3312,-2.68247771263,-1.05097091198,-0.386181592941,-0.341928303242,1.87627649307,-0.440266191959,0.368344277143
891,-1.14092636108,0.93707460165,-1.90190052986,-0.0764401257038,0.0943619757891,1.30542850494,0.103698924184
4775,2.14814662933,0.1986297369,0.0828028023243,-0.638132691383,-0.484786242247,0.321979284286,-0.102571099997
5111,-0.190098211169,-0.173283740878,-3.62977337837,0.0020604878664,0.28892660141,-0.296927183867,-0.434236466885
5696,0.188678652048,0.286471098661,0.388794362545,-0.449077069759,0.33779335022,0.0733999311924,-0.422354131937
5588,-0.405455946922,-0.275188446045,0.907429635525,-0.949728727341,-0.406270980835,0.722730636597,1.59888148308
6839,-0.30037945509,-0.475050747395,-1.40534353256,1.24658477306,0.55903083086,-0.70435076952,-0.192795604467
329,0.138419777155,0.55002117157,0.214162930846,0.715541243553,-0.0631673336029,-0.409025490284,-0.0702643841505
5058,1.22763586044,0.488842427731,-0.0905653834343,-1.68755578995,8.7430305481,-0.473172187805,0.575197279453
998,1.16173350811,0.0426480174065,-0.959787368774,0.258338153362,-0.382662087679,1.06239688396,0.0195764750242
9134,-1.31491816044,-0.244414806366,0.587534606457,-1.4230786562,-0.390174150467,-0.643283307552,0.297372370958
6616,-0.0912403613329,-0.377504974604,0.951542556286,-0.215733096004,0.909335434437,0.674201726913,0.285264521837
5223,-0.140546232462,-0.277422785759,-1.82232868671,1.14334416389,1.08736455441,0.403726160526,0.156658396125
4690,-0.115603029728,-0.0569931566715,0.0271224938333,0.203546762466,0.383244097233,0.292954564095,0.377632170916
958,-0.184082210064,0.0854518041015,0.816251754761,-0.452922940254,-0.247178345919,0.857211112976,0.291038364172
1616,0.287209928036,0.513680875301,0.111170291901,0.0139129906893,7.14152669907,0.309446811676,0.987228512764
991,-1.27734446526,-0.483957141638,-1.81306803226,1.35998678207,0.0119868218899,-1.09538173676,-0.0696251094341
6347,0.0323963537812,-0.191695094109,0.366392254829,-0.696310520172,1.57336997986,0.211447507143,-0.658672988415
6714,-0.0351228006184,-0.305287271738,-0.411293298006,1.23115170002,1.94783127308,0.0696090608835,-1.04110586643
652,0.464756727219,-0.473027437925,0.113860219717,0.380412399769,-0.0146691836417,0.236147552729,-0.229192271829
4331,-1.82330679893,-0.231015920639,0.179631873965,0.491323709488,-0.151144087315,0.082502156496,-0.530353009701
7099,-0.213405877352,3.44507217407,0.161565706134,-0.511447906494,-1.87404859066,-0.529530227184,2.16215586662
10320,0.296411663294,0.783301770687,-0.0458155348897,0.0638878718019,-0.29304137826,-0.134953096509,2.07440948486
2042,0.011987067759,0.195814281702,-0.0223470032215,0.647620022297,2.39619469643,1.04776537418,1.12888491154
843,0.254071503878,-0.344469577074,1.8261692524,-1.65020823479,0.10894254595,0.645657300949,-0.177953913808
840,0.185969486833,0.225708186626,-0.969010949135,0.28866392374,-0.99916434288,-0.61334836483,0.59877550602
7048,1.09471750259,0.0429851152003,0.89051669836,-0.386798679829,-0.181960999966,-0.398499011993,0.571086347103
4851,-0.957065939903,0.361152201891,0.75135153532,-0.464405119419,-1.02001917362,1.53163814545,-0.0912111029029
6464,-0.637852430344,-0.684081852436,1.003698349,-0.585958123207,-0.133626580238,0.239977538586,0.149471372366
23410,-0.655665516853,-0.368483304977,0.889152407646,-0.0926643311977,-0.490555673838,1.72100996971,-0.0425919294357
54205,-2.73674297333,-0.372744202614,-0.901173353195,-1.70046150684,-0.0819383114576,-1.24065458775,0.45497122407
2770,-0.315358757973,-0.0173410251737,0.452575415373,-0.784251868725,-0.243956997991,0.467835813761,0.0810464173555
80204,-0.868266820908,-0.02560149692,0.719775617123,-1.35150313377,-0.0272181630135,-0.498108625412,-0.378643393517
4208,0.124891608953,-0.202017575502,0.411913335323,-0.698374450207,1.64814984798,0.749448060989,-0.707748234272
1845,0.903731584549,-0.122216507792,-0.124686509371,0.989279329777,-0.925412714481,1.33532571793,0.0240365862846
23368,0.814175367355,-0.459143459797,1.00593543053,-0.942497014999,-0.393188118935,1.58450865746,-0.124269410968
5583,0.524794459343,0.0621680915356,0.326380133629,-0.0661704391241,-0.324320524931,0.229763329029,-0.330598950386
8900,-0.218047082424,0.112656995654,1.06652653217,-0.764646291733,-0.424773871899,0.432672441006,0.155328720808
581,-0.143818706274,-0.0391983985901,1.25612413883,-1.05145668983,-1.00685119629,0.836551845074,-0.197570472956
6193,0.0707257390022,0.373729765415,0.469608157873,-0.436253041029,-0.258749485016,-1.21244955063,0.271760642529
6622,-0.00275450944901,-1.22986066341,0.142651125789,-0.753548562527,-1.08829414845,1.44531714916,-0.790102124214
11261,0.405342817307,0.633061826229,1.01882696152,-0.568029820919,3.76955509186,7.89109897614,0.188406765461
6696,0.121587112546,0.57790017128,0.66711640358,0.077646791935,1.36519491673,1.56322026253,0.0963638573885
8312,-0.444411873817,1.51780581474,0.710175871849,0.790247499943,-0.125174403191,0.463119864464,-0.129742652178
835,-0.156649172306,2.15379142761,-0.433574616909,-0.039659101516,1.20250892639,-0.627917230129,-0.0742667987943
8324,0.0996480435133,0.339298009872,-0.60021096468,1.03289520741,-0.352848917246,-1.18991017342,-0.455827981234
1848,0.197270646691,-0.0103310644627,1.15502500534,-1.03424024582,0.127505451441,-0.203792721033,-0.199100017548
154,-0.0430429279804,0.35959777236,-0.676835000515,0.235290557146,0.2353605479,-0.124718025327,-1.09044408798
4312,-0.227986603975,-0.29384765029,0.710193812847,-0.622426509857,-0.255132198334,-0.00311975926161,-0.27062061429
994,0.158799275756,0.0186174511909,-1.66241765022,0.923668265343,0.302757918835,-0.626690804958,0.0866834595799
2048,0.228997379541,-0.374345481396,1.04197573662,-0.497021049261,0.658594608307,-0.946870088577,-0.516368210316
1111,-1.55783653259,0.0656506419182,0.31368291378,-0.746084213257,-0.643187046051,0.697088241577,0.270180851221
5154,-0.236413955688,0.0286280289292,1.62114143372,0.252805143595,-0.343570619822,-0.354823827744,0.324342012405
2920,0.82313644886,0.469437479973,1.53465938568,-0.0476790964603,-0.765637457371,-0.750807702541,0.284584343433
3122,-0.228703603148,-0.279402047396,0.505783319473,-0.90223634243,0.990084052086,0.83615398407,0.462116450071
2769,-0.459364771843,-0.171823203564,0.870815336704,-1.34216380119,0.35454082489,1.85382783413,-0.406789511442
5900,0.431331247091,0.00266048312187,2.02045869827,0.527741312981,0.445572584867,-0.526936948299,-0.144523411989
6304,-0.693148136139,0.0447135940194,1.51823854446,0.678315937519,6.97726631165,-0.951298058033,-0.197421595454
5211,-0.221306726336,0.0892447382212,-0.0917207747698,1.51517093182,8.66051101685,5.04793596268,0.341295927763
2886,-0.428520083427,-0.556424438953,0.592649161816,-0.513060212135,1.20862281322,0.177545666695,0.051085293293
9261,0.72702896595,0.396227329969,-0.0837196409702,0.690149784088,0.260544598103,2.22374391556,0.0115459617227
8569,-0.244826957583,-0.251320183277,-0.802710652351,-0.997757971287,2.80477190018,-0.105886518955,-0.234611257911
3303,-0.175839811563,2.57758378983,0.159791886806,-1.60842633247,-0.684944748878,0.870110452175,0.761517643929
5331,0.833960235119,0.228261202574,1.55787682533,1.37804269791,0.947983980179,0.458380997181,-1.19552278519
5347,-1.14037680626,-0.465890049934,-0.284248322248,0.46230328083,1.5953540802,-0.460753917694,0.542732357979
4638,0.292645096779,-0.473972529173,0.133625239134,-1.35422158241,-0.907072722912,1.02195072174,-0.523166775703
2264,-0.305661261082,0.85031235218,1.73580598831,-0.945356607437,1.53719258308,0.184238657355,-0.601740658283
1029,1.50866174698,-0.397197544575,-1.27273440361,-0.295900046825,4.22062301636,-0.416010051966,-0.421245902777
1027,-1.98472571373,0.145403072238,1.13126993179,0.588076233864,-0.373333275318,-0.229032129049,0.355907410383
2597,-0.907847464085,0.000578457140364,-0.000489582074806,0.0,-4.31846347055e-05,-0.352182269096,-0.130293428898
55847,0.0590252429247,0.629268407822,-0.64240193367,-0.068092495203,-3.58617901802,-0.307854622602,-0.599289655685
25803,-0.762754797935,-0.0435298681259,1.08736848831,0.623166799545,0.161019325256,0.327563226223,-0.278011590242
3480,0.133653849363,-0.720636308193,0.76970744133,1.04771387577,-1.16494727135,0.38236528635,-0.408946156502
2946,0.603289186954,-0.297437757254,0.638574421406,-0.569564938545,0.434672117233,-2.22303247452,0.429777085781
9517,-0.275075495243,0.442221343517,-0.430486679077,0.47295370698,-0.195683270693,-1.36013519764,-0.19856518507
25987,1.03330016136,-0.436602056026,-0.432489752769,1.8798494339,1.54110431671,-0.87642621994,0.00343331135809
23670,2.17845082283,-1.06073784828,0.59223151207,1.35215187073,0.391542166471,-0.194029003382,-0.286289781332
11182,0.0159263163805,-1.06932020187,0.85486972332,-0.913738071918,0.477368950844,0.530208826065,-1.12384235859
2146,-0.0242727100849,0.896834254265,-0.934956431389,-0.269914269447,0.777982771397,-2.56942844391,-0.255720853806
3385,-0.780761361122,-0.0322845503688,1.90566074848,0.562757611275,-0.485677629709,-0.844094932079,0.234237596393
5261,-0.297748357058,-0.0724405199289,0.820166051388,-0.354366660118,2.27128839493,-0.939821064472,-0.222650438547
10765,0.745747447014,0.0813459604979,1.3765257597,1.10656392574,-1.41446936131,0.062590777874,-0.214006721973
25839,0.0434857010841,0.319870829582,0.0403405874968,0.56835436821,0.0374504551291,-0.378432631493,0.351943075657
4172,-1.11211335659,0.558215379715,0.483592391014,-0.548190355301,-0.328241080046,1.17631602287,0.192624479532
23161,-0.00568630546331,-0.660155415535,0.24258877337,-1.64230871201,0.0899556726217,0.129365384579,0.61841404438
10298,0.101103506982,0.189527958632,-0.436006247997,1.04864060879,1.38082659245,-2.25277805328,-0.342489033937
1802,0.146225005388,-0.422005861998,-1.9138944149,0.524441719055,-0.222848832607,-0.0498476810753,-0.791706979275
58533,0.429606765509,0.280755966902,-0.693391084671,1.40647041798,-0.203108906746,-1.40513324738,-0.654979526997
147179,1.77193021774,-0.585198223591,-0.417591094971,-0.382070720196,2.55567288399,1.11484003067,-0.12134886533
29937,0.381920099258,-0.0943350940943,-1.17154288292,-0.90648496151,0.441682904959,-0.387263447046,-0.457368075848
6184,0.549556851387,0.191749632359,-1.00392341614,0.264665663242,-0.479180634022,0.231127500534,0.178869694471
9854,1.05967843533,0.0234278738499,0.517418980598,-0.277065038681,-0.710346758366,-0.821656405926,0.461261302233
2553,-0.545462012291,0.143716663122,-0.470151364803,0.705904006958,0.557043194771,-0.205212116241,0.216399252415
5440,-4.33550643921,0.333165287971,0.209001660347,-0.535172283649,-0.661074459553,-1.50944113731,0.751549959183
54623,-1.75370287895,0.299287468195,0.559232771397,-0.439684271812,-0.99602496624,0.345575004816,-0.182720422745
9533,-0.358859956264,-0.0611281432211,-0.0258733071387,-1.75938284397,-3.69562196732,-0.356568366289,0.627366483212
8607,-1.07712483406,0.123843535781,-1.31437349319,-0.334031552076,-8.83319377899,-0.582116425037,0.31285238266
207,0.363762825727,0.225624665618,-0.563297331333,0.484929680824,0.330290734768,-1.46312332153,-0.323553323746
26054,0.438534170389,0.353887736797,1.04419827461,0.0110497511923,-0.473320394754,0.599643349648,-0.356338590384
10682,-1.08129382133,0.0879120603204,-0.866879343987,0.269424557686,-0.863591790199,-0.516052722931,-0.670510590076
8573,0.75563621521,-0.337955713272,-0.497675716877,0.765535354614,-0.441632062197,0.0552908070385,0.672493755817
23378,0.532096982002,3.90722155571,1.19269979,0.33169490099,0.541503608227,-1.11876213551,-0.254594504833
8553,-0.244789153337,-0.0812064707279,1.11011314392,0.783842980862,-0.485141783953,-0.179755240679,0.471371293068
622,0.576447606087,-0.0629914328456,-0.161558806896,1.10535085201,-0.328501313925,-1.01253306866,0.61223089695
9467,0.759681046009,-0.267888218164,0.68577593565,0.286637663841,-2.17489957809,-0.37959036231,0.162159174681
5525,-0.203824728727,0.357318103313,-0.25627091527,0.637636303902,0.0267502367496,-0.787738084793,0.408421427011
256364,0.541111707687,-0.716704845428,0.649978876114,0.319229662418,3.12003135681,-0.874916315079,-0.409898489714
332,0.0752005130053,0.433003395796,-0.363258779049,1.22272241116,0.096678301692,1.22667241096,0.0234009474516
2058,0.440051048994,0.316116452217,-0.994449615479,0.277116626501,-0.50199586153,0.169589206576,0.541497766972
7849,0.805007338524,-0.17792531848,-0.0339912697673,-0.591351807117,9.34721469879,0.64212346077,0.135252416134
23244,1.29096996784,-0.757695794106,1.19395327568,0.203328430653,-1.10278093815,0.981804609299,0.604995846748
7494,0.409819275141,0.027094617486,-0.579763889313,0.868736445904,-0.615164279938,-0.59546649456,0.339904129505
4836,-0.865284740925,-0.748840332031,0.228545054793,-0.784202337265,0.684330165386,0.505515217781,-0.12287030369
23647,0.650435626507,0.327399522066,-0.804089546204,1.76934289932,1.02382421494,-0.0767659768462,-0.537574648857
10617,-0.855641543865,0.58246332407,-0.210788905621,-0.035895910114,-0.0630306303501,-0.77870965004,-0.0237546656281
2184,-0.441092699766,-0.740942120552,0.40083566308,0.662581861019,0.942649662495,-0.245908796787,-0.120752811432
5355,0.546084344387,-0.254760056734,0.474772691727,0.250661283731,-0.20793184638,0.00132378190756,0.435823559761
6659,1.40222990513,0.232900977135,-1.26748371124,0.686302542686,0.966209352016,-0.00578120350838,-0.249179109931
