rid,CPC004_A375_6H:BRD-A09056319-001-05-5:10,CPC004_HA1E_6H:BRD-A09056319-001-05-5:10,CPC004_HA1E_24H:BRD-A09056319-001-05-5:10,CPC004_HCC515_6H:BRD-A09056319-001-05-5:10,CPC004_HCC515_24H:BRD-A09056319-001-05-5:10,CPC004_HEPG2_6H:BRD-A09056319-001-05-5:10,CPC004_HT29_6H:BRD-A09056319-001-05-5:10,CPC004_MCF7_6H:BRD-A09056319-001-05-5:10,CPC004_PC3_6H:BRD-A09056319-001-05-5:10,CPC004_PC3_24H:BRD-A09056319-001-05-5:10,CPC004_VCAP_6H:BRD-A09056319-001-05-5:10,CPC004_VCAP_24H:BRD-A09056319-001-05-5:10,CPC011_A375_6H:BRD-A09056319-001-07-1:10,CPC011_A549_6H:BRD-A09056319-001-07-1:10,CPC011_A549_24H:BRD-A09056319-001-07-1:10,CPC011_HA1E_6H:BRD-A09056319-001-07-1:10,CPC011_HT29_6H:BRD-A09056319-001-07-1:10,CPC011_MCF7_6H:BRD-A09056319-001-07-1:10,CPC011_MCF7_24H:BRD-A09056319-001-07-1:10,CPC011_PC3_6H:BRD-A09056319-001-07-1:10,CPC011_PC3_24H:BRD-A09056319-001-07-1:10,CPC011_VCAP_6H:BRD-A09056319-001-07-1:10,CPC011_VCAP_24H:BRD-A09056319-001-07-1:10,CPC015_A375_6H:BRD-A09056319-001-05-5:10,CPC015_A549_6H:BRD-A09056319-001-05-5:10,CPC015_A549_24H:BRD-A09056319-001-05-5:10,CPC015_ASC_24H:BRD-A09056319-001-05-5:10,CPC015_HEPG2_6H:BRD-A09056319-001-05-5:10,CPC015_HT29_6H:BRD-A09056319-001-05-5:10,CPC015_MCF7_6H:BRD-A09056319-001-05-5:10,CPC015_MCF7_24H:BRD-A09056319-001-05-5:10,CPC015_NPC_24H:BRD-A09056319-001-05-5:10,CPC015_PHH_24H:BRD-A09056319-001-05-5:10,CPC015_SKB_24H:BRD-A09056319-001-05-5:10,CPD001_MCF7_6H:BRD-A09056319-003-05-1:10,CPD001_MCF7_24H:BRD-A09056319-003-05-1:10,CPD001_PC3_24H:BRD-A09056319-003-05-1:10
5720,0.179386153817,0.063599139452,0.0127835571766,0.635199546814,-0.0639742314816,1.68582570553,0.492459148169,-0.457604855299,0.263376682997,0.648366332054,-0.719564795494,-0.03782261163,-0.253433346748,0.223849996924,-0.292401850224,-0.774600028992,0.0185667276382,0.820600032806,-1.02604997158,0.824193239212,-0.201850295067,0.271085619926,-0.74220597744,-1.48317718506,0.588649988174,0.546721935272,-0.0307553298771,-1.54604995251,-0.414694190025,-1.81525886059,-0.734593153,0.145803466439,2.87470006943,-0.471099972725,0.0191726535559,0.66003370285,-2.6279194355
466,-0.142408415675,-0.129572868347,0.192068323493,-0.264719218016,1.03363776207,0.344532728195,-0.319752126932,-0.0634892582893,-0.430005550385,0.650754034519,-0.60037279129,-0.75811123848,1.10306668282,-0.800350010395,-0.391348868608,0.210349991918,0.445551156998,0.76985001564,-0.0683000013232,1.02299761772,0.424136817455,0.278333604336,-0.584185242653,-2.51392126083,0.915899991989,0.661034107208,0.361876696348,-1.96585011482,-0.326674997807,-0.951542913914,-0.203982517123,1.17030036449,0.0974999964237,-2.13269996643,-3.25574851036,0.779287159443,-1.1328318119
6009,-1.02800583839,-0.639652967453,0.0498251989484,-1.0886991024,1.22501730919,-0.168219089508,-0.691288590431,0.283890783787,-0.194573432207,-0.0946446731687,-0.870594441891,0.188227340579,0.984300017357,0.156200006604,-0.403409063816,-0.450300008059,0.951786279678,0.383450031281,-0.798350036144,-0.847795128822,0.704926073551,-0.288659572601,-1.1575731039,0.431503236294,0.293500006199,0.710375845432,-0.649116694927,-0.663649976254,-0.0196405649185,-0.451062679291,-0.0826926529408,0.800423383713,-0.76859998703,0.360549986362,0.235408052802,-0.256292253733,0.618739187717
2309,0.0849651172757,-0.387247353792,-0.6478921175,-0.28044629097,0.67381298542,1.08418309689,0.280784606934,0.521720170975,0.275026500225,-0.146929994226,-0.613759040833,-0.254309594631,-0.149566650391,-1.00590002537,1.29960560799,-0.783749997616,-0.553070485592,-1.20724999905,-0.323949992657,0.356109499931,-0.115393579006,-0.745966374874,-0.573395192623,-0.411246627569,-0.139899969101,0.171658605337,-0.463692605495,-0.0736000239849,-0.550478577614,0.439135551453,-0.152950525284,-0.793424963951,1.45050001144,-1.28849995136,0.925331890583,-0.237789183855,4.53917264938
387,-0.583006620407,-1.20868134499,-0.604365348816,-0.632763743401,0.237061858177,0.35731947422,0.157668948174,-0.0807908549905,-0.426716417074,0.0596937388182,-0.595164179802,0.467621833086,-0.375533312559,-1.16384994984,0.421828538179,-0.644199967384,0.00135181378573,0.14849999547,-0.0575000047684,0.378876239061,-0.251837015152,0.480481445789,-3.08496999741,1.02556431293,1.18704998493,0.950147092342,-0.213761270046,-0.270249992609,0.233260095119,0.384838551283,-0.773359537125,-0.0789342224598,-0.0093999998644,-0.851500034332,1.07768654823,-0.0549207106233,3.8093149662
3553,-0.526156425476,0.98495721817,0.338569551706,-0.528620302677,0.771546959877,-0.715775966644,0.279033005238,-0.480918318033,0.234095305204,0.133051142097,1.06432831287,0.555495560169,0.277600049973,0.805199980736,-0.257232457399,0.020350009203,-0.14661501348,0.0333499982953,1.15604996681,-0.221540555358,0.13193076849,0.921607553959,1.02541065216,-0.200918495655,-0.480700016022,-0.377853631973,-0.0495612025261,2.09025001526,-0.723651587963,0.44001236558,1.01354956627,-0.0611484795809,2.41829991341,0.950100004673,0.162722706795,-0.898086488247,2.92762613297
427,-0.549543857574,-0.383435308933,-0.370417237282,-0.532612383366,-0.423127472401,0.496212661266,-0.173932671547,0.1044511199,0.00672101788223,-0.0628254711628,0.640279948711,-0.0431198999286,0.54390001297,-1.41470003128,0.118859931827,-0.637499928474,0.261549115181,-0.344900012016,1.03384995461,0.202743649483,0.218517497182,0.105080276728,0.190263912082,-0.0283160582185,-0.875300049782,-0.412819832563,1.08138215542,-0.158450007439,-0.390962481499,-0.741000056267,-0.458198368549,0.620131015778,-1.60249996185,-0.858450055122,-0.765440821648,0.234879046679,0.301710188389
5898,-0.881703555584,-0.709266781807,0.525619029999,-0.821337282658,-0.0948636233807,1.03215825558,-1.09370136261,0.129719898105,-0.00138540565968,0.187166780233,0.403442263603,-0.966794371605,1.06883335114,-0.00270000100136,-0.184410825372,-0.188650012016,0.0343197584152,0.571150004864,1.05320000648,0.228799596429,0.383842289448,0.417629212141,0.21844945848,-2.73448967934,0.0898999869823,-0.0331196822226,0.370705932379,1.42954993248,-0.080165207386,-1.13498568535,-0.772628903389,-1.41965508461,0.577300012112,0.643050014973,-2.90902423859,-0.192609429359,-4.78704500198
23365,-0.460904121399,-1.21821284294,0.284068375826,-0.27276006341,0.105475671589,0.922116816044,-0.182575359941,0.204340279102,-0.0380866453052,-0.0478544682264,-0.331244468689,-0.985708594322,0.0811333060265,0.330650001764,-0.252761870623,0.624950051308,-0.210065752268,-0.621500015259,0.755599975586,-0.475724548101,0.421102255583,0.696009039879,0.084064796567,-0.403436422348,0.0,-0.839364528656,0.424543350935,0.423100024462,0.0291973650455,1.63260185719,-0.153486460447,0.293266177177,-0.0573000013828,1.16355001926,0.678114056587,-0.309006392956,-0.411738038063
6657,0.43993845582,0.851709723473,-0.303305983543,0.226271957159,-0.863530874252,-0.615999341011,-0.648118317127,-1.04159855843,-0.241270110011,-0.259160727262,0.32581153512,0.0332972258329,0.812166690826,0.354449987411,0.412441909313,-0.0442000031471,-0.54103910923,-0.234750032425,0.921450018883,-1.21525323391,-0.490950345993,0.517624974251,1.21443104744,-0.119086548686,-0.081200003624,-0.871305942535,0.0194493979216,0.89384996891,-0.172271609306,0.0515884011984,0.625381112099,-0.0369198918343,1.13600003719,1.90884995461,0.910810649395,-0.44763186574,1.09874594212
5054,-0.0797311738133,-0.224286347628,0.424495697021,-0.440076112747,-0.0512977838516,-0.0122900158167,0.511123716831,-0.691576600075,0.107245996594,0.423833072186,0.0293008834124,0.5365036726,0.658366680145,-0.688599944115,0.332636624575,0.254150003195,-0.160184264183,-0.239600002766,-0.16139999032,0.840956091881,0.237757071853,-1.18723368645,0.994453907013,-0.413083970547,-0.53955000639,-0.123401358724,0.441690951586,-0.0405500009656,-0.736636221409,-0.206445813179,0.0134419724345,-0.328405320644,-1.30250000954,-0.152250021696,0.175857618451,-0.077863432467,-0.561801373959
3108,0.0328088849783,0.013831704855,0.846929371357,-1.1138292551,-0.574090063572,-0.340753674507,0.913581728935,-0.215324863791,-0.47499525547,-0.206476211548,-0.253256618977,-0.635692775249,-0.469366699457,-0.611949980259,-0.965391337872,-0.660750031471,-0.138306051493,-0.127750009298,1.08329999447,-0.298648536205,-0.701404333115,0.740697443485,-0.697732686996,0.372452169657,-0.583800017834,0.972578465939,2.40022206306,0.0567000061274,0.291936933994,0.680921435356,0.127450078726,1.91635763645,10.0,0.586400032043,0.648312091827,0.00284458510578,3.31912374496
1950,-0.267534703016,1.10135853291,0.423709392548,0.0239680707455,0.00502909719944,-1.39612221718,0.29262816906,-0.528118610382,-0.487512975931,-0.490587592125,0.179020479321,-0.310305088758,-0.391900002956,-0.317550003529,-0.000941563397646,-0.493000000715,-0.620615541935,-0.149299994111,0.290399998426,0.0236895959824,-0.92817234993,0.116953447461,0.948800384998,-0.176139265299,-0.917699992657,-0.747958004475,0.0372336506844,-0.150950014591,-1.19208741188,0.297640800476,0.177406206727,0.131246775389,-0.771399974823,-0.751749992371,0.673158884048,0.224830329418,-1.84885835648
351,-0.0512227490544,0.920166134834,-0.118949726224,-0.0565933585167,-0.76696896553,-0.585456490517,-0.450222849846,-0.190846920013,0.139890760183,-0.474334925413,0.362730920315,0.670311510563,0.284400016069,0.675999999046,0.486491441727,0.340600013733,0.55805516243,0.0259999930859,0.541249990463,-0.389298677444,0.549146652222,0.362950176001,-0.673940837383,0.358232498169,-0.264600008726,-0.724427342415,0.0692884922028,0.0138000026345,-0.497058898211,-0.506939291954,0.159253180027,0.323849737644,-0.101199999452,0.0010000000475,-0.406938046217,-0.474862933159,0.997869133949
4846,0.0573865398765,0.725797772408,1.37603092194,0.0178782343864,0.0173381716013,1.69176721573,0.0886645466089,0.366879612207,-0.112795732915,-0.0817494094372,0.0273509025574,0.417967379093,1.17826664448,1.06904995441,-0.670050680637,-0.758599996567,-0.510780692101,0.0176500082016,0.38379997015,-0.192472800612,-0.865772008896,0.755640089512,-0.0195465255529,-1.13132834435,-0.453399986029,0.918903172016,-1.37238919735,2.26389980316,-1.53779935837,-0.0167267024517,-0.815188109875,0.28829947114,1.37489998341,0.640699982643,-0.309463739395,0.854193031788,-0.149902284145
1452,-0.944648444653,-0.614206075668,0.101591587067,-0.457532584667,-1.59366226196,-0.869237005711,0.582949459553,0.657223880291,0.397659510374,0.205367028713,0.0271772742271,-0.0858308076859,-1.32286667824,-1.30064988136,-0.350804001093,-2.13199996948,-0.300505042076,-0.45015001297,0.619949996471,1.08846354485,-1.46479439735,0.0701275765896,-0.557345032692,0.456423342228,-1.13154995441,0.0495470911264,-1.54527831078,1.01839995384,0.719960689545,-0.772255539894,-1.20734763145,-2.01199817657,-1.15180003643,-0.878050029278,-0.0141285657883,-0.586340367794,-0.982157945633
4776,-0.360757857561,-0.0483646243811,0.247707694769,0.108555302024,0.348862469196,-1.01062297821,0.359895706177,-1.17043626308,-0.534283459187,-0.473416388035,0.405785858631,0.647449851036,0.112066686153,0.424499988556,0.0345238633454,0.545600056648,-0.011703453958,0.21519997716,1.41755008698,-0.529691040516,-0.336971402168,0.322536349297,1.34926784039,-0.544874548912,-0.89074999094,-1.14223122597,0.0277640521526,1.35680007935,-0.636773705482,0.440988600254,1.26028728485,-0.354703843594,1.68369996548,0.25260001421,1.16944134235,-0.204453200102,0.209506839514
6908,-0.439310282469,-0.574485838413,-0.749353051186,-0.363201200962,0.591882407665,0.148749500513,0.226342052221,0.388354897499,0.128054454923,0.38309109211,-0.268607616425,0.15921741724,1.7079000473,0.211199998856,0.0879293382168,-0.27760002017,0.0511156767607,-0.33520001173,-0.368499994278,0.342213511467,-0.165059730411,0.476463735104,-1.13353991508,-1.44390130043,-0.107850007713,0.454282075167,-0.428814142942,-0.889450013638,0.838515460491,-1.07485473156,-1.0704665184,0.279136359692,-2.34549999237,-1.04904997349,1.00962424278,0.985589087009,1.69424629211
672,0.204235181212,-0.380203992128,-0.447432041168,-0.888301789761,0.571748733521,0.424263715744,-0.463603764772,1.92904853821,0.493096530437,0.515109479427,-0.085259065032,0.79719877243,-0.0764333605766,-0.487949997187,0.66682934761,-2.00200009346,0.0767575502396,-0.650349974632,0.777050018311,-0.259584546089,-0.194413125515,0.190991416574,0.165931284428,-0.517383933067,-0.269950002432,-0.0327058881521,0.227843508124,-0.381350010633,0.985474288464,-0.601443171501,0.221367061138,-0.00248326919973,0.735499978065,1.08245003223,-0.494460403919,0.0251198410988,-1.59740805626
5710,-0.434406429529,-0.0738001614809,-0.294238775969,0.750095963478,1.06589746475,0.576804041862,0.778507590294,0.436972886324,0.770541071892,0.217988714576,-0.216024398804,0.23874142766,0.623333334923,0.137649983168,0.649126052856,0.424549996853,-0.0207149647176,0.381650000811,0.489799976349,0.351234465837,0.284664779902,0.295465648174,-0.894588828087,0.284065723419,-0.002749979496,0.89987552166,-0.0493731051683,-0.012000001967,0.43429672718,-0.522732257843,-0.440670341253,0.0277830809355,-2.33389997482,-0.707849979401,-0.236454889178,-0.578350543976,1.29982542992
2115,0.294750154018,-0.733823537827,1.20269989967,-0.424743890762,0.707870364189,-0.438921809196,-0.55818349123,-0.642993986607,0.185843512416,0.217865288258,0.450312972069,0.623876571655,0.943599998951,0.752950012684,0.0247376859188,0.0491000115871,-0.334610164165,0.0464999973774,0.930099964142,1.28597390652,0.246797055006,0.88281005621,1.11374986172,-0.725150465965,0.393750011921,-0.707193434238,0.0692654848099,1.43904995918,-1.30162513256,0.752149343491,0.274023890495,0.370883852243,1.49440002441,-0.288050025702,-0.159794121981,-1.45325100422,-0.602628529072
7015,-0.345642089844,0.918478488922,-0.0589861422777,-0.31635466218,0.252526402473,-1.47475278378,-0.133033946157,-1.02064037323,-0.850939452648,-0.330696702003,0.63302141428,0.751403570175,0.298666656017,0.861949980259,-0.0226551294327,0.51390004158,-0.303936034441,-0.28125,0.964250028133,-0.204786390066,-0.598314642906,-0.649514198303,0.789359748363,2.45440769196,-1.1711499691,-0.65255010128,0.204834207892,0.461900025606,-0.20862185955,0.484599888325,0.655303120613,-0.0545468851924,0.350800007582,1.10210001469,0.20641887188,-0.614849448204,1.78079080582
8726,-0.256379663944,-0.644902527332,0.868478894234,-0.448339700699,0.507551133633,0.535716831684,0.0223645102233,0.9300776124,0.614600718021,0.243389040232,0.224489629269,-0.796790838242,0.051233291626,-0.19264999032,-0.439044952393,-0.218299999833,-1.34965610504,0.124200001359,-0.472250014544,-0.769677758217,0.291702985764,-0.0342444740236,-0.23156131804,0.652882874012,1.68514990807,0.455749392509,0.316137135029,0.0577500015497,-0.239818170667,0.140921801329,-0.983252465725,0.721145570278,-1.00940001011,-0.36265000701,-1.19974291325,0.568653523922,-0.891334414482
2185,-0.879319727421,0.649117588997,0.115202605724,-0.733944952488,-0.381032258272,-0.535681664944,-0.124581560493,-1.12324547768,-0.592289626598,-0.806878089905,0.403403580189,-0.0216830894351,0.00999996066093,0.328399986029,-0.171085685492,0.216299980879,-0.614827811718,0.228200003505,1.06824994087,-0.729136049747,0.153634756804,1.15172660351,1.35683047771,1.31587350368,-0.415049999952,-0.951717972755,0.542384505272,1.2063999176,-0.734337210655,0.116378992796,0.498765408993,-0.0169259011745,1.21879994869,0.785399973392,1.00918221474,-0.839220941067,0.711231946945
3315,-0.293939590454,-0.488570928574,-1.59312212467,-0.0589984729886,-0.104982629418,1.17605495453,-0.0180848315358,-0.718087911606,0.338744878769,-0.140609249473,0.351102054119,0.452819108963,-1.90110015869,-0.220550000668,-0.978298425674,-1.2227499485,-0.00794541090727,-1.01055002213,-0.120949998498,-0.737009465694,0.0198103114963,-0.0554749965668,-0.0394721701741,0.226161777973,0.456349998713,-0.439008057117,-0.756225705147,-1.2321999073,-0.115594103932,1.21292114258,-0.339285999537,0.81765973568,-1.21300005913,-0.624549984932,-0.108907595277,0.43104839325,4.66860198975
5289,-0.440114587545,-0.246947914362,-0.0183058828115,-0.257395684719,-2.1219086647,0.421684533358,-1.40756630898,-1.0927413702,-0.0781914293766,-0.556012928486,-0.232216954231,0.337775826454,-3.16943335533,-0.30680000782,0.0358550995588,0.159899994731,-0.910064578056,0.677299976349,0.461149990559,-0.103554338217,0.338723897934,0.84897339344,1.81624186039,-1.29017150402,0.582149982452,-0.739087581635,0.692927420139,1.6765499115,-0.200392156839,0.111767321825,-0.0360666513443,1.30444705486,1.17379999161,0.0834499597549,0.550414979458,0.590182602406,-0.172645941377
868,0.378797531128,0.174108579755,-0.484167724848,0.0630328059196,-0.180271685123,-0.260828197002,2.11088323593,-0.337914228439,0.0478671789169,-0.16086833179,0.673993527889,0.469856530428,1.43070006371,0.441249966621,-0.376031458378,0.0294000059366,-0.410939782858,-0.685000002384,0.656900048256,0.0473018810153,0.268040537834,0.670566618443,0.642954945564,0.017366990447,-0.538349986076,0.534545958042,-0.890738487244,0.779899954796,0.0422046929598,0.926174640656,0.507899463177,-0.50900053978,0.961899995804,-0.49644997716,0.270656585693,-0.132645606995,1.19970810413
1677,-0.192081704736,0.397962778807,-0.15025870502,-0.183003097773,-0.521839380264,-0.71780025959,-0.857974886894,-0.00708717107773,0.042999856174,-0.553559243679,0.194530233741,-0.227984428406,0.314700007439,-0.102049998939,0.858002066612,-0.421799987555,-0.932464659214,-0.201800018549,0.737949967384,0.738311111927,-0.250715643167,-0.124492563307,0.233169227839,-1.14996814728,-0.523050010204,-0.152261018753,-0.0908842310309,0.936699986458,-0.00655430555344,-0.359163701534,0.218750506639,0.0254462063313,0.422100007534,0.426849991083,-0.0953454822302,0.0474044904113,-0.895279526711
7043,0.019119437784,0.992360115051,0.138518795371,-0.595913171768,0.154367864132,0.0589666441083,-0.0784960985184,-0.21596288681,0.542062222958,-0.265722036362,1.32232403755,0.628288328648,0.455266684294,1.32669997215,0.262475937605,-0.0124500095844,0.0880388617516,0.208749994636,1.48940002918,-0.780648112297,0.468293786049,1.13259005547,0.58361530304,0.578949213028,0.0877999961376,-0.505811452866,0.255181610584,2.84789991379,-0.940400958061,0.457396090031,-0.0367411077023,-0.402665138245,0.766399979591,0.978199958801,0.306323349476,-0.921606361866,1.97196042538
5613,-0.730156481266,0.671115636826,-0.212314993143,2.27956461906,-0.513773560524,-0.363114804029,-0.495230168104,-0.945468008518,-0.576966166496,-0.785514175892,0.669515371323,0.359834969044,0.985700070858,0.740750014782,0.000592619180679,0.806999921799,-0.44988489151,-0.198949992657,1.34389996529,-0.411935418844,0.171390727162,0.556012451649,0.648892104626,1.62808918953,-0.349299997091,-0.907255291939,0.292318314314,3.17954993248,2.14393639565,0.359091937542,0.0877454280853,-0.6559278965,0.180099993944,2.79565000534,0.94177365303,0.160545736551,-0.305766195059
595,-0.0745152458549,-0.518122971058,-0.537081480026,0.326409250498,0.380474746227,3.21819710732,1.21301817894,0.543340563774,0.240533515811,0.422498226166,-0.489505529404,0.680207133293,-0.0329666137695,-0.170450001955,-0.353354275227,-0.0301499962807,-0.202149793506,-0.341150015593,-0.355100005865,0.795198619366,0.334859460592,1.50403630733,-1.11431050301,-0.414094984531,-0.127900004387,0.144588619471,0.0218949988484,0.247850000858,0.775517642498,0.159881770611,-0.276092022657,-0.950020968914,-1.00199997425,0.629999995232,-0.416675508022,-0.266489386559,0.118922457099
