rid,CPC002_HA1E_6H:BRD-K95851186-001-02-9:10,CPC002_HA1E_24H:BRD-K95851186-001-02-9:10,CPC002_HCC515_6H:BRD-K95851186-001-02-9:10,CPC002_HCC515_24H:BRD-K95851186-001-02-9:10,CPC002_PC3_6H:BRD-K95851186-001-02-9:10,CPC002_PC3_24H:BRD-K95851186-001-02-9:10,CPC002_VCAP_6H:BRD-K95851186-001-02-9:10,CPC002_VCAP_24H:BRD-K95851186-001-02-9:10,CPC016_A375_6H:BRD-K95851186-001-02-9:10,CPC016_A549_6H:BRD-K95851186-001-02-9:10,CPC016_A549_24H:BRD-K95851186-001-02-9:10,CPC016_ASC_24H:BRD-K95851186-001-02-9:10,CPC016_HEPG2_6H:BRD-K95851186-001-02-9:10,CPC016_HT29_6H:BRD-K95851186-001-02-9:10,CPC016_MCF7_6H:BRD-K95851186-001-02-9:10,CPC016_MCF7_24H:BRD-K95851186-001-02-9:10,CPC016_NEU_24H:BRD-K95851186-001-02-9:10,CPC016_NPC_24H:BRD-K95851186-001-02-9:10,CPC016_SKB_24H:BRD-K95851186-001-02-9:10
5720,-1.45713186264,1.04103326797,0.302516043186,-0.154676824808,-1.39331841469,0.937250256538,0.436456441879,0.924490869045,-0.0124890869483,0.0799500048161,0.368600010872,-0.124300003052,0.475588560104,-0.234419286251,0.041699975729,-0.448381006718,-0.112275026739,0.675475299358,-0.0672686323524
466,-0.776045024395,0.425425708294,1.21143317223,-0.132633209229,-1.62817370892,-0.17548340559,0.29997998476,1.07273054123,-0.304773777723,0.165700003505,0.0120000001043,0.0634999871254,0.00267590582371,-0.444848924875,-0.755566596985,0.189502477646,0.220377594233,0.578146994114,0.00653904676437
6009,-0.590708374977,-0.274734169245,0.729246556759,-0.84767639637,-1.96923518181,-0.634018421173,-0.0319171100855,-0.196171402931,-0.879735171795,1.38049995899,0.751549959183,-0.466633319855,-0.20620174706,-0.375431656837,0.39093336463,-0.168082028627,-0.0639269202948,0.508834958076,-0.41398358345
2309,0.210351347923,0.17578086257,-0.470805078745,-1.06350922585,1.66160547733,0.139971464872,-0.82090485096,-1.81219375134,0.196156159043,0.267949998379,-0.526000022888,0.347766667604,-0.707530856133,-0.142945468426,0.486033350229,-0.184347778559,-0.0698037967086,0.795942306519,0.192146062851
387,-2.07986164093,-0.410898864269,0.552521586418,-2.11863064766,-0.827199101448,-0.219061255455,-0.541772246361,-0.0506034716964,-0.49787312746,0.684549987316,-0.296600013971,-0.0760999917984,-0.0932048037648,-0.496773958206,0.215700015426,0.0201205909252,0.104203872383,0.39556735754,-0.785021841526
3553,2.91829133034,1.17787373066,0.255344063044,0.770240187645,2.23699378967,2.10851740837,0.344470739365,0.583894431591,1.00960743427,-0.685350000858,0.466250002384,1.34213328362,-0.236899971962,0.749424040318,0.388833343983,-0.320542037487,0.19198217988,-0.00142914056778,-0.302280962467
427,-0.0825355648994,-0.0809452235699,0.676976442337,-0.342578887939,2.37200021744,-0.483507066965,0.445494830608,2.22396421432,-0.500090837479,-0.483099997044,-0.268099993467,0.380266666412,0.466196030378,0.145056694746,-0.106233336031,-0.121654987335,-0.711393415928,-0.359205067158,-0.82496035099
5898,-1.57097816467,0.702757060528,-1.37196612358,0.253324627876,-0.434760808945,0.179637655616,0.466010600328,0.734824478626,-0.829973161221,0.626699984074,0.0219000000507,-0.589433372021,-0.0414196960628,-0.785109221935,-0.143733263016,-0.0615960657597,0.0398342087865,0.481133282185,0.887264311314
23365,-0.762203574181,0.133940637112,0.701641380787,0.418896108866,2.62537169456,-0.223245099187,0.294714391232,-0.775218307972,0.0233550090343,0.0616500005126,0.572350025177,-0.00856667757034,0.15368001163,-0.235354408622,-0.233500018716,0.502719402313,1.22135341167,0.231834292412,1.33599019051
6657,1.98806869984,0.345929563046,-1.04731881618,0.391169667244,1.47148275375,-0.187946766615,0.573555529118,0.43775293231,0.442087084055,-0.589450001717,0.375699996948,-0.774900078773,-0.227884590626,0.465937584639,0.230733335018,-0.417457848787,0.0237119514495,0.0490603297949,-0.575778186321
5054,-0.873814761639,0.4566873312,0.172018960118,0.0212131738663,-1.5801281929,-0.399798899889,-0.442315787077,-0.0924245119095,0.0405624620616,0.579699993134,-0.0743999928236,-1.36710011959,0.737910628319,0.252001702785,0.822066783905,-0.30654489994,-0.808752834797,-1.84041309357,-0.135391503572
3108,-0.0865224301815,0.0147243998945,0.337319731712,-0.369049966335,4.06996011734,-0.19650965929,0.0389402098954,-0.210249751806,-0.0896462276578,0.772899985313,-0.477899998426,0.453533351421,-0.0381040535867,-1.22981131077,0.202899992466,0.438235461712,-0.567692875862,0.561953008175,0.527260005474
1950,-2.09282922745,0.716778874397,0.642714500427,1.2260863781,2.14755892754,-0.0259384065866,-0.0244073681533,0.18875746429,0.332053869963,-0.368000000715,-0.249199986458,0.30889993906,-0.395759880543,0.661974310875,0.271466672421,2.0316824913,0.679019570351,-1.31691801548,-0.610206902027
351,0.0889560580254,-0.0867814868689,-0.161336138844,0.341830760241,-3.86203408241,-0.425712227821,0.654811263084,0.644894361496,0.000517969951034,-0.303449988365,-1.01730000973,-0.0968333184719,0.446694374084,0.591465950012,0.239299997687,-0.534065723419,-0.000545660965145,-0.18312767148,-0.304702728987
4846,-0.144554287195,-0.503790915012,-0.998823881149,-0.499371111393,0.152253299952,-0.182324185967,-0.390899449587,0.47618573904,0.366185367107,-0.275849997997,0.0252999961376,-0.22376665473,0.252359509468,0.406256765127,0.997233390808,-0.116820216179,-0.65045106411,0.687012016773,-0.23026356101
1452,-0.403506189585,-0.487872332335,0.20346044004,-0.622555434704,-2.91712927818,-0.115018248558,-0.123383849859,0.138541638851,-0.740883171558,-0.439599990845,-0.192750006914,0.0173666700721,0.100308522582,-0.275598704815,0.649200022221,0.294977158308,0.901431798935,0.984224915504,0.70344889164
4776,1.02587580681,-0.110487535596,0.617536187172,1.59771203995,1.51029229164,-0.544181346893,-0.359371244907,0.604239165783,0.408024668694,-0.648450016975,-0.141950011253,-0.132466673851,-0.346916854382,0.989756584167,0.296200037003,-0.300729781389,1.31675982475,-0.487325847149,-0.482045471668
6908,0.0384216159582,-0.190124720335,0.0868536829948,-0.61762714386,1.85344684124,0.0346440821886,0.296864241362,0.479149580002,0.0542398616672,0.421050012112,0.278849989176,-0.343833327293,0.745657384396,-0.108551725745,0.450333327055,0.144248053432,0.192970126867,0.194683104753,0.661883413792
672,0.225075051188,0.943459510803,-0.181736916304,0.368683815002,-1.91675901413,0.0759054496884,0.397653192282,-0.205970272422,0.359660118818,0.659000039101,0.644000053406,1.15130007267,0.0569892525673,1.15406847,-0.210633337498,0.38089621067,0.0964564979076,2.99645900726,-0.028976380825
5710,0.702145516872,0.203125342727,-0.270018160343,-1.28254652023,0.479693055153,0.103716909885,0.270972669125,0.195951700211,-1.41379654408,0.393399983644,0.945549964905,0.0182000100613,0.624132335186,0.425393819809,0.629766702652,0.686193108559,0.341278970242,0.0869171768427,0.797780036926
2115,1.14655923843,0.551924526691,-0.693392157555,-0.969780445099,3.05463504791,-1.23942172527,0.583626806736,0.198398128152,0.031047668308,-0.0810000002384,0.660000026226,0.100000008941,-0.935951709747,-0.082129843533,0.324233353138,0.0589213371277,-0.451160848141,0.690190792084,0.411272346973
7015,1.32084369659,-0.358009308577,-0.0342674404383,1.24112832546,1.07452559471,0.25261542201,-0.279547631741,0.0173620283604,0.656274974346,-0.38504999876,-0.285799980164,-0.464933335781,-0.0422061756253,0.347747951746,0.449599981308,-0.350629627705,-0.818571746349,-1.09955441952,-1.19019770622
8726,-1.1609967947,-0.257322371006,-0.254212141037,-0.216055989265,0.853943109512,0.0853842124343,0.105517551303,-0.205123156309,-0.5805580616,1.02540004253,0.673300027847,0.159466668963,0.300305008888,1.27891218662,-0.657666683197,0.463894426823,1.25245130062,0.348980635405,0.219789594412
2185,1.59042930603,-0.592820703983,0.852593541145,0.763783752918,1.72186422348,-0.00215313583612,0.395757466555,-0.173307955265,0.0834719389677,-0.327399998903,0.0240999981761,-0.202133357525,-0.364945977926,0.355277299881,0.218300014734,-0.164335250854,-0.412096202374,-0.796361088753,-0.615800261497
3315,0.0256921499968,0.396643817425,-0.557568192482,-1.14897608757,-3.75928974152,0.101808547974,-0.184211567044,-0.153996512294,0.0613870248199,0.110899999738,0.337249994278,0.0388666987419,0.322248071432,-0.336418837309,-0.238166674972,-0.0655224025249,0.573784947395,-0.202126950026,0.000417401024606
5289,-0.0841960906982,0.814439952374,-0.0492060557008,1.39214634895,2.01986026764,0.209644019604,0.0613412745297,0.433743357658,-0.587999105453,-0.141550004482,-0.275800019503,-0.141966670752,-0.929745435715,0.130166292191,-0.285433322191,-0.138368621469,-0.891404151917,-0.51014405489,-0.492054462433
868,1.22798502445,-0.802537798882,2.36042737961,0.688621222973,2.12329030037,-0.171145215631,1.32074010372,-0.244879439473,-0.487733513117,0.12120001018,0.0654999986291,-0.706633329391,-0.658878922462,0.105850532651,0.668099999428,-0.545272946358,0.845032095909,0.330196768045,-0.00947142858058
1677,1.80106306076,-0.172605454922,-0.688971340656,1.04443836212,3.52133631706,0.0748511627316,0.174052268267,-0.120761841536,0.872353196144,-0.236100003123,-0.629550039768,0.173000007868,-0.39021229744,0.251752525568,0.49019998312,0.257325232029,-0.339502751827,-0.663772523403,-0.803496360779
7043,3.0156288147,0.132081449032,0.288500159979,0.900596678257,1.8444340229,-0.695663809776,0.392548501492,0.378683328629,-0.145884186029,-0.191500008106,0.334150016308,-0.0412666648626,0.174198716879,0.275271475315,0.564300000668,-0.325371533632,-0.291641741991,-0.0587487891316,0.0335395857692
5613,0.781274616718,-0.54127240181,1.05396509171,0.87093269825,1.54732918739,0.155083924532,1.86592197418,0.608310341835,0.316160321236,-0.507699966431,0.752550005913,-0.0504333376884,0.142004042864,0.0507935807109,-0.0481666624546,0.204590246081,-0.853169679642,0.188638255,-0.547844231129
