rid,DOS029_VCAP_24H:BRD-K56208365-001-01-4:5,DOS033_A375_24H:BRD-K56208365-001-01-4:5,DOS033_A549_24H:BRD-K56208365-001-01-4:5,DOS033_HT29_24H:BRD-K56208365-001-01-4:5,DOS033_MCF7_24H:BRD-K56208365-001-01-4:5,DOS033_PC3_24H:BRD-K56208365-001-01-4:5,DOSBIO001_A375_24H:BRD-K56208365:9.99744,DOSBIO001_A549_24H:BRD-K56208365:9.99744,DOSBIO001_HT29_24H:BRD-K56208365:9.99744,DOSBIO001_MCF7_24H:BRD-K56208365:9.99744,DOSBIO001_PC3_24H:BRD-K56208365:9.99744,DOSBIO001_NEU_24H:BRD-K56208365:9.99744,DOSBIO001_NPC_24H:BRD-K56208365:9.99744
3108,-1.25168168545,-0.813133358955,-0.41964623332,-0.0784827768803,-0.0472418442369,0.243371844292,-0.203316316009,-0.00963962823153,-0.228354454041,0.0371247902513,-0.0383454039693,-0.45609998703,0.0940296053886
1950,0.0344757847488,-0.439599990845,0.0422720015049,-0.647742629051,-0.596298456192,0.376340210438,0.990793704987,0.403762549162,0.219158560038,0.360250532627,-1.33946812153,0.0690999925137,0.0920046120882
351,0.35736644268,1.31620013714,-0.0912804082036,-0.250882834196,-0.637632966042,-0.994559764862,0.524866223335,-0.341286242008,0.543506920338,-1.03576231003,-0.149550333619,-0.4212000072,0.180703684688
4846,0.0123196169734,0.19853335619,1.09291362762,-0.0976659953594,-0.454875200987,-0.432177364826,0.750178396702,0.220415145159,0.190953612328,-0.188048750162,0.305218577385,-0.388949990273,-0.62368196249
1452,-0.00651161000133,0.399366676807,-0.0711140483618,-0.595034480095,0.563797056675,0.577711164951,-0.308268040419,0.672112703323,-0.482536524534,-0.350260227919,-0.0722463726997,0.756850004196,-1.06800746918
4776,-0.309174776077,0.721133351326,-0.0622946768999,-0.519638538361,-0.119720771909,-0.567355930805,-0.368056446314,0.508495092392,0.509857416153,-0.37931022048,-0.38427901268,-0.488099992275,-1.12663698196
6908,0.167347937822,-0.531133294106,0.139697253704,0.936467111111,0.0398769974709,0.222241997719,0.313982993364,0.262515753508,0.159233599901,0.772585868835,0.0353299900889,0.902150034904,0.437224119902
672,-0.281079173088,0.455900013447,0.116849578917,0.446407675743,0.676129102707,-0.38511544466,0.693252265453,0.531591832638,0.406577587128,-0.319415390491,-0.997618257999,0.541700005531,0.877406179905
5710,1.00182044506,-0.566566705704,-0.707319259644,0.656410396099,0.431702047586,0.387084275484,-0.369968086481,0.086760148406,-0.236619949341,0.246395349503,0.70838457346,1.03694999218,0.140389248729
2115,-0.71747726202,-0.816500067711,1.01420032978,0.101902127266,-0.285318613052,-0.143412336707,-0.238302052021,0.55779838562,-0.202450141311,-0.345645308495,1.01767444611,-0.772150039673,-1.6252655983
7015,-0.832472503185,0.0244333744049,0.266773223877,-0.954798936844,-0.605996191502,-0.511361837387,0.0522799938917,0.387137234211,0.0964255928993,-0.424161523581,-0.871404111385,1.47469997406,-0.396971404552
8726,0.67073816061,-0.319300025702,0.31370562315,1.49316716194,-0.49469345808,0.113631017506,-1.33153569698,0.163586780429,0.489315420389,0.127064138651,0.65409719944,1.04089999199,0.704326033592
2185,-0.766274511814,0.492900013924,0.159752577543,-0.961172580719,-1.09567594528,0.343850910664,-0.185298398137,-0.0630407631397,0.285036176443,-0.974816262722,-0.350146055222,-0.545100033283,0.205410733819
3315,3.76875972748,-0.605133354664,0.20542062819,0.165895015001,-0.231398791075,-0.534490466118,-0.241026744246,-0.116210088134,-0.312184154987,0.0,0.891561686993,-0.14904999733,0.272241532803
5289,0.00173646211624,0.475966662169,-0.596754193306,-1.98836004734,-0.836784303188,-0.00345336645842,-0.121650964022,0.218779325485,-0.629746437073,0.374722599983,0.0591686777771,0.31225001812,1.19729685783
868,1.41324353218,0.369700014591,0.746403038502,1.04761970043,-0.103767372668,0.588553845882,-1.16066980362,0.857121765614,-0.258177399635,-0.240319669247,-0.441219806671,0.914549946785,0.0658713653684
1677,0.350741297007,-0.55083334446,0.22146692872,0.13280890882,-0.386006653309,-0.334824830294,-0.723364591599,-0.318901538849,0.546177566051,-0.186541289091,0.105655923486,0.0712999999523,0.522286057472
7043,-0.142205014825,0.810266673565,-0.321913868189,-0.29782101512,0.0280312299728,-0.365544468164,-0.033488959074,0.116053849459,0.337775230408,-0.214883923531,0.0985471829772,-0.331600010395,-0.634922087193
5613,0.44487786293,-0.136733353138,0.348625481129,-0.317398875952,-0.687275886536,-0.285160005093,0.805422306061,-0.486456245184,1.59568119049,-0.160698458552,-0.310381174088,-0.480300009251,-0.847525238991
595,0.111574433744,0.754933357239,0.721978127956,1.37401473522,1.38310420513,-0.598219513893,-0.590319991112,-0.236684381962,0.233100354671,0.493340790272,0.732818484306,0.374350011349,-0.392710000277
4793,-0.530841588974,-0.0656332969666,-0.271931678057,0.693621695042,-0.0160617083311,-0.139914527535,-0.502675890923,0.084687076509,-0.958970308304,0.250771313906,0.0588081628084,1.8857998848,-0.492810934782
2736,-0.605249524117,0.5652333498,-0.478553414345,-0.484881997108,0.333186030388,0.485668361187,0.079403065145,0.341663479805,-0.0102610588074,-0.815006971359,-0.517512321472,-0.50049996376,-0.766228556633
5290,0.123325973749,-0.336600005627,-0.0146434307098,-1.27110791206,-1.34623670578,-0.565572738647,0.101325541735,-0.0606139712036,1.1341727972,-0.967741727829,-0.242531701922,-0.809049963951,-0.368238210678
6194,-0.255934655666,-0.000866666669026,0.2053886801,0.302128821611,0.37006855011,-1.21116197109,0.652988374233,-0.54159617424,-0.867779433727,-0.719704985619,-0.349419623613,-1.28275001049,0.185441046953
1676,-0.106573946774,0.00693330168724,0.615766346455,-0.251565247774,-0.939607143402,-0.500141561031,0.149843350053,0.480556696653,1.1534665823,-0.597626209259,-0.203519314528,-1.05945003033,-1.3803331852
23512,-0.182176619768,-0.184600025415,0.800277113914,1.61832904816,-1.59001517296,0.379103541374,0.11069907248,0.146887615323,0.770775854588,0.139109224081,0.419731348753,1.10164999962,1.05775666237
148022,-0.340615153313,0.707500040531,-0.494900554419,0.178054302931,-1.13428270817,-0.987030267715,-1.00932788849,-0.597954034805,-0.608976900578,-0.175194635987,0.550210058689,-0.407100021839,-0.09497846663
1906,0.119175925851,0.624900043011,-0.0169117003679,-1.92111694813,-1.62344348431,-0.531267702579,0.57543182373,-0.235823988914,-0.15509095788,-0.179111689329,-0.39110660553,-0.5583999753,-0.451593339443
8878,0.784643173218,-0.0306667089462,0.0672257617116,0.38110524416,-0.269805341959,-0.190420150757,-0.476751983166,-0.589579641819,-0.339982628822,-0.315476298332,-0.113029971719,0.220900014043,-0.0707411170006
3091,0.34177005291,0.121166706085,-0.54264831543,-0.306544363499,-0.625022947788,0.0520094707608,-0.320765733719,-0.119442492723,-0.0754713565111,-1.84236967564,-0.191431507468,-0.0325999855995,-1.87017536163
5743,3.22043418884,-0.757900059223,0.72914904356,0.945996046066,-0.649927914143,-0.072093769908,-1.02656280994,0.01887745969,0.0943397134542,0.921614229679,0.338743746281,-0.107149958611,1.48601269722
5321,-0.739224433899,3.23993349075,-2.12052154541,-0.965642035007,2.95437765121,-0.165497481823,0.382075756788,0.498375535011,1.89946115017,-1.0862095356,0.151373207569,-1.31450009346,-0.321440219879
4144,0.0658477470279,0.943966686726,-0.0740673840046,-0.0941828638315,0.284253746271,-0.508781194687,0.334516435862,0.640496492386,-0.162523388863,0.334393888712,-0.22464415431,0.82800000906,0.332599908113
1981,-0.285537838936,-0.421333342791,-0.299573630095,-0.747961044312,-0.448857307434,-0.157377690077,0.185752153397,-0.338605225086,-0.434722483158,0.0108312517405,0.8983258605,-0.751049995422,-0.797282278538
695,-0.338501721621,2.48776650429,1.10161471367,2.05920696259,3.29182243347,-0.155323073268,-0.399536728859,-0.325751662254,0.796931385994,0.444939434528,0.124169677496,-0.312350004911,0.226907104254
10398,-0.381112962961,0.717500030994,0.663565993309,-0.7711622715,-0.901257038116,-0.354422926903,0.782986164093,0.300435304642,0.876601457596,0.0571239329875,0.418986111879,-0.0710999965668,-0.511618375778
5708,-5.34405422211,0.258500009775,-0.576052963734,0.0490288436413,0.0806548148394,3.71932697296,-0.580588281155,0.292175143957,0.293723702431,-1.26250445843,-0.0749994814396,-1.15304994583,-0.743219077587
1213,0.0725949108601,-0.730366706848,-0.375937998295,0.115306228399,0.821902871132,-2.02519774437,-0.861519992352,-0.529302656651,-0.555308103561,0.169062182307,-0.698003590107,0.287299990654,-1.00514388084
226,-0.276303708553,10.0,-0.556664824486,-0.563221096992,-0.230107143521,-0.637392997742,-0.0754650235176,-0.0233441703022,-0.706363499165,0.123578459024,0.756189465523,0.156899988651,-0.503165364265
6777,0.0845576822758,-0.349233329296,1.0418074131,1.06049048901,1.04194402695,-0.255893349648,-0.649210929871,0.0411263629794,-0.653779029846,0.25437772274,0.0630917698145,-0.354149997234,-0.941584289074
2113,0.402543157339,1.09513342381,-0.464520424604,-0.95219796896,-0.343824207783,0.13223515451,0.483004152775,-0.154796272516,0.888966083527,0.279805123806,0.445668041706,-0.668850004673,-0.767122089863
3329,-0.328637927771,0.393766671419,0.246552214026,1.38371872902,0.901149868965,-1.93709623814,-0.317163437605,0.0172095671296,-0.626517415047,0.902830123901,0.887179851532,0.912400007248,-1.09460020065
1050,0.509235203266,-0.456166684628,0.300888568163,0.623266100883,1.98579692841,-0.388424396515,-0.162239059806,0.445016175508,0.198670879006,0.234580010176,-0.0527363568544,-1.21619999409,0.0549867376685
9491,-0.716174840927,-0.650866746902,-0.835263609886,-0.444421589375,-0.0187011659145,-0.302562594414,-1.05214774609,-0.749703764915,0.311309129,-0.720502316952,-0.309541285038,-0.523299992085,-0.95291864872
22926,0.408483624458,0.0651666671038,-0.0503558069468,-3.19906520844,-0.766596913338,0.0182599127293,-0.274456858635,-0.0737477988005,-0.26734021306,1.04111516476,0.534981548786,-0.79240000248,-1.21741771698
5899,-0.464418619871,-0.437600076199,-0.292020142078,-0.0566371679306,-0.22921988368,0.202139362693,0.0885578393936,0.0983025729656,-0.33401876688,2.24867892265,0.0588496178389,-0.113049998879,-0.488179385662
5467,0.727136969566,0.576900005341,0.22191670537,-0.441402673721,-0.345106363297,-0.189405485988,-0.675457954407,-0.619483113289,-0.0205279886723,0.144473776221,-0.00975541770458,0.297550022602,-0.641832053661
6774,0.51424241066,1.03986668587,-2.46176314354,0.175253614783,0.0663978904486,0.351433306932,0.219184175134,0.121948897839,0.329504013062,-0.594893157482,0.500933468342,0.194299995899,0.539414048195
1788,-0.430632263422,-0.0152666568756,0.466603308916,-0.493644952774,-0.5735257864,0.0616381466389,0.235353067517,-0.493468463421,0.495056420565,-0.00739939138293,0.640555500984,-1.35374999046,-1.14200520515
5921,0.788845658302,-0.146633341908,-0.626991152763,-0.293601542711,0.717107594013,0.0899658724666,-0.0850351154804,-0.127416133881,-0.341795563698,-0.0354392230511,0.801078140736,1.29914999008,0.427970945835
5721,-0.781200408936,0.709766626358,-0.487135618925,-2.33963394165,-0.655143499374,1.1493960619,0.948791980743,-0.130261540413,0.190073728561,-0.0796484202147,0.366347193718,-2.36665010452,-0.394952178001
2263,-0.537327885628,-0.413033336401,0.700969696045,-0.730370759964,-0.61469656229,1.74617290497,0.4481985569,0.478737324476,1.53175270557,-0.409959852695,-0.684371352196,-0.16914999485,-0.148419514298
808,-0.861946821213,0.945000052452,-0.83714556694,-0.775429666042,-1.03667449951,-0.421657919884,-0.665049135685,0.393846750259,0.167568027973,-0.463050216436,-0.148265093565,-1.14069998264,-1.27585446835
30001,0.0142167508602,-0.529933333397,0.451391369104,1.17272686958,0.967967927456,-1.02971208096,-0.24254745245,-0.0993456691504,-0.73182284832,-0.441952288151,0.765981316566,-0.0216999948025,-0.924840927124
348,-0.478758215904,0.129266679287,-0.252205610275,-0.756743907928,0.387134969234,-0.143721461296,0.102643348277,0.371082723141,0.0873967632651,0.303776234388,-0.665274977684,0.0593000054359,-0.888738751411
30849,2.19539999962,-1.08576667309,-0.838068604469,-0.451038450003,0.38712477684,0.328232198954,-0.735233128071,-0.316562891006,-0.30728033185,-0.840807497501,-0.0201328769326,-0.0874500274658,-0.684165775776
1454,-0.796342253685,0.889366686344,0.118132531643,0.402904748917,-0.778905034065,-0.317986369133,-0.315226256847,0.354454368353,-0.652203083038,-0.338629186153,0.380528926849,0.415499985218,-0.52154392004
6500,1.03540122509,-0.205933332443,0.465663790703,0.456754207611,0.104447349906,-0.0914970636368,-0.309135884047,-0.331523001194,-0.467561691999,0.195871531963,-0.323505967855,1.23389995098,-0.0244674608111
5627,-0.602702617645,0.418433338404,-0.444036722183,0.184251397848,0.496159076691,0.485033750534,-0.300482243299,0.211883872747,0.325530827045,0.0495212674141,-0.0195457488298,1.4592499733,1.06408071518
5715,0.596872746944,-0.274633347988,-0.17236803472,-0.0940596461296,0.851472377777,0.0163131058216,-0.839010238647,0.228323981166,-0.55989331007,0.220340132713,0.746559977531,-0.486699998379,-0.289023399353
4791,-0.79613673687,0.791166782379,-0.766539037228,-0.632933199406,-1.0605711937,-0.0648957565427,-0.464433133602,0.0740425437689,-0.463179856539,-0.39397162199,1.23392009735,-0.947449982166,-0.432406783104
56924,0.33807271719,0.57106667757,-0.146093741059,0.812578320503,1.13086354733,-0.492159903049,-0.0546537190676,-0.268199890852,-1.02005195618,1.28701007366,0.668609857559,0.914899945259,0.679153800011
2690,0.064560085535,-0.676166653633,0.487013578415,-0.394563019276,0.259676277637,0.49161785841,0.591062605381,-0.939788877964,0.20309074223,0.319771587849,0.0258203968406,0.0762000083923,0.563180327415
1019,0.0190096050501,0.584666669369,-0.371655642986,-2.96967816353,-0.981285333633,0.357441216707,0.0436384752393,0.0895206108689,0.668910741806,0.323610931635,-1.47589600086,0.650650024414,0.914024233818
51422,-0.0355918630958,-0.340666651726,-0.599225461483,-0.439168512821,-1.26288986206,-0.885391712189,-0.443161606789,-0.55609369278,-0.132594764233,-0.273021817207,0.194866880774,0.271699994802,-1.30760133266
5788,1.6674093008,0.887366712093,-0.196560755372,-0.244398638606,-1.06557118893,-0.316419273615,-0.40416136384,-0.351028621197,0.554841339588,0.113696210086,-0.327783584595,-0.0180500000715,1.50661194324
6709,-0.796021282673,0.624633312225,0.406384974718,0.461418777704,-0.0484529733658,-0.0509569868445,0.0669881403446,-0.299520611763,-0.467631340027,-0.0291033238173,0.364196479321,-0.209699988365,0.0897649303079
1277,2.93238019943,-0.0162000022829,-0.134078502655,-0.257631719112,-0.0462752878666,-0.629329025745,-0.38115465641,-1.07543075085,0.00857883691788,0.495932221413,0.838542640209,0.581600010395,0.518025755882
993,-0.165718883276,-0.347633332014,0.706443309784,0.761359989643,-0.367823123932,0.330411553383,0.276465922594,0.62970751524,-0.190289124846,-0.0695623382926,0.192266255617,0.727599978447,0.22129650414
7157,-0.243472754955,0.366333335638,-0.275397896767,0.477400034666,0.950313866138,0.398650020361,-0.328811824322,0.417029619217,-0.965439796448,0.462710291147,0.631914973259,0.380200028419,-0.918998122215
1958,5.62448406219,0.136599987745,-0.0564846023917,1.19673705101,-2.09860110283,0.0571254044771,0.444365739822,-0.14829775691,-0.391695469618,0.432306051254,-0.392898201942,-0.0852000117302,-0.212076991796
4582,-0.122945576906,-0.191333353519,-0.352611601353,0.236193418503,0.609983921051,-0.456736981869,-0.64168715477,-0.424348533154,-0.894343495369,-0.642876982689,-0.0382582098246,-0.702649950981,-1.09031617641
9212,0.589574694633,0.511066675186,-0.0157712250948,-0.458141803741,-0.119859442115,-0.561979353428,-0.0707711130381,1.31446909904,0.735626101494,-0.0423335619271,0.488509476185,-0.617399990559,-1.55590844154
8440,0.233470737934,0.009266667068,0.403937131166,-0.498324364424,0.156086564064,0.0739577338099,0.453782260418,-0.146069154143,0.0706629753113,0.303013771772,1.14795458317,0.169200003147,-1.00373768806
6790,0.855155050755,-0.651500046253,-1.99723482132,0.399913400412,0.472990036011,0.480929464102,-0.173414260149,0.277744889259,0.0715154111385,0.750345110893,0.484057754278,0.550899982452,0.604142904282
8851,-0.0370849445462,0.3628000319,0.704410552979,-0.231490790844,-0.662258684635,0.162756130099,-0.276040405035,0.483439475298,-0.5330260396,-0.180242717266,0.222559913993,0.64595001936,-0.752392292023
2534,0.477587938309,0.879266738892,-0.708768308163,0.117280364037,-0.0164236202836,-0.677746713161,-0.997981667519,-0.7112377882,0.261687457561,-0.364993184805,-0.528121948242,0.300249993801,-0.185850381851
4893,1.0409733057,-0.272100031376,-0.0173343718052,-0.0296861231327,-0.238084316254,-0.429020255804,-0.221935912967,0.143583863974,-0.462513267994,0.358800023794,-0.592067301273,-0.691200017929,-0.335022330284
665,0.0387596040964,-0.702199995518,-0.85443520546,-0.791211485863,-0.264429032803,-0.00543658435345,0.292057275772,0.157431453466,-0.484530210495,0.013918094337,0.658902406693,0.731450021267,1.4100625515
4313,-0.566628158092,-0.242266714573,0.413382202387,-0.764591217041,-0.75884449482,0.0625287219882,0.496776908636,3.42426657677,1.57515728474,-0.951142430305,-0.784255504608,-0.737900018692,-2.1543135643
1022,0.298636943102,-0.465033322573,0.0376880764961,-0.339346170425,-0.460888594389,0.867751181126,0.803487956524,0.000397950410843,0.0354214720428,-0.981263697147,-0.359126269817,0.381299972534,1.24508559704
5880,-0.22214359045,-1.79363334179,-0.339806526899,0.205054804683,0.139297842979,-0.528595387936,-0.371104598045,-0.597984671593,-0.52804017067,-0.999469578266,1.0838547945,5.62174987793,0.375492036343
3162,0.263712704182,-0.434033364058,-0.164528518915,-0.44325825572,0.072130471468,0.616656661034,-0.801658272743,-0.840009272099,-1.22190523148,0.122085914016,0.415892481804,1.69040000439,0.0994102358818
1282,-0.606737196445,0.809366643429,0.169154196978,-0.856896877289,-1.69131374359,0.31213465333,-0.875466227531,0.363320559263,0.337929040194,-0.919149935246,0.0504715405405,0.13330000639,-0.0196410268545
3383,-0.875751018524,0.489666640759,-1.31177139282,-0.704931616783,-0.313122212887,-0.555009961128,-1.33708429337,-0.110447764397,0.740141749382,-1.34134244919,0.545224964619,-0.761650025845,-0.129474431276
727,1.0272257328,0.767599999905,0.0710114464164,-0.763569891453,-0.525273740292,0.151101410389,-0.195264592767,-0.227279320359,-0.679880619049,-0.0859019681811,-0.517733812332,-0.322649985552,0.344831675291
4792,-1.07791137695,-0.251100003719,-1.02276778221,-0.502991676331,0.200268894434,-0.740016222,-0.234595999122,-0.440241426229,-0.410872817039,0.143087133765,0.907193243504,0.301750004292,-0.844292163849
4794,-0.259746491909,0.294666677713,-0.120054081082,-0.960909307003,-0.549737393856,-0.0993277728558,0.179648503661,0.54575407505,0.29009860754,-0.649613142014,-0.410025119781,-0.470949977636,0.668007969856
902,1.05292022228,-0.723600029945,0.235634461045,-0.134559348226,-1.02908754349,-0.279760211706,0.125666514039,0.662431180477,0.97271490097,0.113396495581,-0.450283408165,-0.0251000225544,0.71175467968
8091,-1.37350332737,0.0935000181198,0.122004233301,-1.20678961277,-1.88149094582,-0.15848107636,-0.500298023224,0.716956555843,-1.40734982491,-0.0374557264149,-0.001619130373,0.445749998093,-0.881972551346
3486,0.1697358042,-0.517933368683,-0.546143829823,-0.685018062592,-0.233539536595,-0.0489417910576,-0.196942895651,0.563782393932,-0.266044259071,-0.552660107613,1.13103485107,0.207100003958,0.00183944404125
10818,-0.827344596386,-0.0762999802828,0.679603815079,-0.155907154083,-0.0199338495731,0.245920196176,-0.131207495928,0.0687502548099,-0.344135254622,-0.414009213448,0.34207251668,-0.271399974823,-0.925368309021
3454,-0.00306520983577,0.224233329296,-0.374556869268,-0.977206945419,-0.882844924927,-0.243090137839,0.420280992985,0.627952456474,0.700701475143,-0.62837678194,-0.309832125902,0.572700023651,-0.882714569569
4282,0.35736644268,0.000866666669026,-2.6081135273,-1.47846293449,-0.18981333077,-0.50241959095,0.570992946625,-0.210885450244,-0.699390292168,1.02412509918,-0.73288500309,0.191100031137,0.510102927685
1605,-0.254925727844,-0.28236669302,-0.374804705381,0.413939774036,1.56074261665,-0.44205519557,-0.960138380527,0.109477028251,-0.342380106449,0.229304224253,0.0838767886162,0.47595000267,-0.638603746891
10644,5.66701173782,0.563933372498,1.10961747169,0.708000838757,0.449469536543,0.298807501793,-0.354558825493,0.388136088848,-0.458377093077,0.0299804806709,0.513861954212,1.57124996185,0.653114438057
2065,-0.789655923843,-0.186000019312,0.900522947311,0.0695990100503,-0.0136830210686,-0.074897326529,-0.287041246891,-0.566482841969,-1.0036149025,-0.594481229782,-0.0498989522457,0.0212500095367,0.298804372549
8321,0.236874967813,0.0659333467484,0.682420015335,-0.836575984955,-1.20583438873,0.0944496244192,0.0963580310345,0.00796564295888,0.932477831841,-0.478771686554,-0.497485756874,0.182250007987,0.0439597219229
8503,-0.486598908901,1.59743332863,0.404370844364,0.285063534975,0.0849487185478,0.702043175697,-0.440654098988,0.057254076004,-0.410181105137,-0.0787697434425,-0.603019893169,0.102349996567,-0.412666380405
7027,-0.441202104092,0.066766679287,-0.611783504486,0.497046619654,0.0626450106502,-0.87838023901,-0.545411229134,-0.0943222939968,-0.310960441828,0.433839529753,1.03683185577,0.200199991465,-0.677622437477
6850,-0.131428182125,0.42300003767,0.418512523174,-0.032909296453,-0.259635299444,-0.653657674789,0.543784618378,0.181928679347,0.0869892090559,-0.846983075142,0.00604254007339,-0.569999933243,0.476357996464
1978,0.809010148048,-0.308333337307,-1.10161578655,1.2827963829,0.495257765055,-0.175618588924,-0.114972680807,-0.112382955849,-0.469612449408,0.102975413203,0.718204200268,0.299950003624,-0.892618954182
896,-5.95179176331,-0.294233351946,0.456650823355,0.455620467663,1.35572087765,0.793417155743,0.104752719402,-0.295393764973,-0.0469808280468,-0.050792068243,-0.396096527576,0.10205000639,1.28104281425
5777,-0.807440400124,0.950800061226,1.33471512794,-0.0569477677345,0.552416741848,-0.582430005074,-1.08176863194,-0.301729083061,-0.326171517372,-0.100339047611,-0.177859514952,-0.279549986124,0.357590019703
1846,-0.688790500164,-0.803466677666,0.237831920385,0.125198423862,-0.44133836031,-0.249409601092,0.304898023605,0.258903235197,0.432180792093,-0.347155481577,-0.102051883936,0.846449971199,-0.0649891644716
5925,0.376764893532,0.625500023365,-0.504068315029,-0.480242460966,-0.6356138587,-0.55886644125,0.592456996441,-0.0751080214977,-1.14023315907,-0.221364036202,-0.861220896244,0.37650001049,-0.251238226891
142,-0.346846967936,-0.801400065422,0.685506343842,0.35757085681,1.13726353645,0.476163387299,-0.39339184761,-0.144650906324,0.573429703712,0.402129560709,-0.230939537287,0.142399996519,-1.13259065151
1021,-0.100055113435,0.760533392429,0.477638781071,0.47878703475,0.936544179916,-1.07560229301,0.0283579975367,-0.16983141005,-0.232551723719,-0.913668632507,0.672269225121,-0.989599943161,-0.732923746109
5699,1.1065737009,-0.182700008154,-0.223274558783,0.00403444841504,-0.410124003887,0.549396157265,0.218698203564,0.0316336154938,-2.17040872574,1.45566320419,-0.0507000088692,0.184750005603,0.807786822319
8061,1.34292149544,-0.721700012684,-0.321911126375,0.54261392355,0.306352734566,-1.05613827705,-0.484884679317,-0.894810557365,-0.729197204113,0.254058837891,0.307232677937,-0.574699997902,-0.638230323792
1870,-0.119981653988,3.21710014343,-1.05035483837,-0.360035538673,0.00573647767305,-0.960580229759,0.168855577707,0.474669843912,-0.281408399343,0.859459996223,-0.423648416996,0.304399996996,-1.09084224701
1398,0.437694430351,-0.119866669178,-0.422389537096,1.65125644207,0.684164404869,-0.122053712606,-0.378834366798,-0.0934937670827,-0.331369906664,0.820904970169,1.16573619843,0.346400022507,-0.824741244316
3312,0.319782108068,-3.31236672401,-0.639531254768,-3.40572929382,-3.35313415527,0.103646054864,-0.110851228237,-2.90265154839,-3.15072441101,0.586960077286,0.556850254536,0.514999985695,-0.295954555273
891,-0.296922206879,-0.715233385563,-1.71611905098,-0.374150156975,-0.403762638569,-0.0522392392159,-4.97752141953,-0.442046105862,-2.84621119499,-0.567577302456,-0.151738807559,-0.886950016022,-0.712681114674
4775,-0.322229832411,0.0301333330572,3.09965825081,0.293273687363,0.16857881844,-0.666853129864,-0.44083571434,3.16146731377,-0.686868488789,-0.530041217804,-0.205120444298,-0.801849961281,-1.25273907185
5111,-0.0303671509027,-0.306933313608,-0.633167564869,-3.97324109077,-0.056914716959,0.37891304493,-0.0852742344141,0.117100469768,-0.172294512391,0.0511506348848,0.736291348934,0.0930500030518,0.734270632267
5696,-0.177260413766,-2.24303340912,0.175505340099,0.343848317862,-0.698600947857,1.71554708481,0.716315865517,0.249546527863,-0.260383546352,2.66660261154,-0.268310755491,0.903699994087,-1.52760875225
5588,0.47878921032,0.846899986267,-0.80617749691,-0.141730934381,-1.26093423367,-0.365749150515,-0.501823306084,0.212431654334,-0.397291183472,2.50664663315,0.0442886352539,0.206700026989,0.982940554619
