rid,DOS027_VCAP_6H:BRD-K94715393-001-01-8:5,DOS027_VCAP_24H:BRD-K94715393-001-01-8:5,DOS051_A549_24H:BRD-K94715393-001-01-8:5,DOS051_HT29_24H:BRD-K94715393-001-01-8:5,DOS051_MCF7_24H:BRD-K94715393-001-01-8:5,DOS051_PC3_24H:BRD-K94715393-001-01-8:5
5720,0.823050022125,0.257634758949,-1.47169995308,-0.207349985838,-0.497500002384,-0.651650011539
466,0.495049983263,0.473619788885,0.278200000525,0.495350003242,0.911450028419,0.359950006008
6009,-1.10699999332,0.431551218033,0.64335000515,-0.555750012398,-0.606149971485,-1.05634999275
2309,0.0745000094175,-0.0890391990542,-0.546299993992,0.306650012732,-0.586499989033,-1.79690003395
387,0.176400005817,-0.384022325277,-1.19325006008,-1.38415002823,0.326349973679,-1.53789997101
3553,-0.621349990368,-0.500889956951,0.830349981785,0.623549997807,0.669449985027,0.469850033522
427,0.347050011158,0.232262715697,0.24469999969,0.10949999094,0.344999998808,-0.95534992218
5898,0.418099999428,0.184146046638,0.0243999958038,0.553300023079,0.773249983788,0.155599981546
23365,-0.254200011492,-0.485830783844,-0.461350023746,-0.479149997234,-0.631899952888,1.54174995422
6657,-0.831749975681,-0.284538656473,-0.933800041676,1.32325005531,0.342050015926,0.634500026703
5054,0.164299994707,0.768701314926,0.530399978161,-0.485650002956,0.111400000751,0.315199971199
3108,-0.0887499973178,-0.307179361582,-0.398499965668,-0.733749985695,0.0581000000238,-0.57665002346
1950,0.110099993646,0.474993735552,1.07939994335,1.16970002651,0.183800011873,1.60765004158
351,-0.596249997616,0.236506745219,0.00200000009499,0.85790002346,0.22634999454,0.734799981117
4846,-0.0291000008583,-0.0536075085402,1.34274995327,-0.10474999994,-0.0862999856472,1.31045007706
1452,-0.825000047684,0.419251531363,-0.118249982595,-0.777999997139,-0.757250010967,-1.97699999809
4776,-0.64310002327,-1.23277544975,1.30260002613,0.950500011444,0.370550006628,-0.0374999940395
6908,0.727850019932,-0.472712010145,-0.0473999977112,0.222450017929,0.943100035191,-1.06274998188
672,0.991150021553,0.656513988972,0.271600008011,-0.633750021458,0.565549969673,-0.107499957085
5710,-0.0361999869347,0.331376641989,0.355749994516,-0.749599993229,0.642750024796,-0.763949990273
2115,-1.02684998512,0.172087207437,0.626649975777,0.376699984074,0.220550000668,-0.783150017262
7015,-0.62524998188,-0.629902303219,0.668049991131,1.9470000267,-0.10719999671,0.565699994564
8726,-0.00839999318123,0.766294538975,0.708999991417,-0.92534995079,1.5802500248,0.0738000124693
2185,-0.692900002003,-0.742944061756,-0.222499996424,1.1794500351,0.0605500042439,0.457950055599
3315,-0.696949958801,-0.800859510899,-3.10299992561,-0.915300011635,-0.763199985027,-3.06419992447
5289,-0.428750008345,-1.10456490517,0.33370000124,1.80190002918,0.56400001049,1.14004993439
868,-0.178949996829,0.0483075380325,-0.0671499967575,0.232349961996,-1.2349499464,0.933800041676
1677,-0.55505001545,-0.605575740337,-0.0641999989748,1.69409990311,-0.000999994575977,0.349099993706
7043,-0.528999984264,-0.342131376266,-0.328299999237,0.311199963093,-0.177749991417,0.785750031471
5613,0.17460000515,-0.260336756706,0.589000046253,0.682699978352,0.242899984121,2.65834999084
595,-0.289299994707,0.134268388152,-1.50084996223,-0.832949995995,-0.221399992704,-0.000200003385544
4793,-0.586400032043,-0.387121498585,-1.44280004501,-0.652199983597,-0.842849969864,0.201100021601
2736,-1.03240001202,-0.389921605587,0.368050009012,0.586750030518,0.0198500007391,-0.612649977207
5290,-0.354799985886,1.11452281475,1.56890010834,1.02224993706,0.125649988651,-0.00870001316071
6194,1.59019994736,1.69217777252,0.0,-0.16859999299,0.00034999998752,0.0
1676,-0.174649983644,0.341125309467,0.350550025702,0.366850018501,-0.0591500028968,0.514400005341
