rid,CPC003_HA1E_6H:BRD-K27499107-001-02-6:10,CPC003_HA1E_24H:BRD-K27499107-001-02-6:10,CPC003_HCC515_6H:BRD-K27499107-001-02-6:10,CPC003_HCC515_24H:BRD-K27499107-001-02-6:10,CPC003_PC3_6H:BRD-K27499107-001-02-6:10,CPC003_PC3_24H:BRD-K27499107-001-02-6:10,CPC003_VCAP_6H:BRD-K27499107-001-02-6:10,CPC003_VCAP_24H:BRD-K27499107-001-02-6:10,CPC018_A375_6H:BRD-K27499107-001-03-4:10,CPC018_A549_6H:BRD-K27499107-001-03-4:10,CPC018_A549_24H:BRD-K27499107-001-03-4:10,CPC018_ASC_24H:BRD-K27499107-001-03-4:10,CPC018_HEPG2_6H:BRD-K27499107-001-03-4:10,CPC018_HT29_6H:BRD-K27499107-001-03-4:10,CPC018_MCF7_6H:BRD-K27499107-001-03-4:10,CPC018_MCF7_24H:BRD-K27499107-001-03-4:10,CPC018_NPC_24H:BRD-K27499107-001-03-4:10,CPC018_PHH_24H:BRD-K27499107-001-03-4:10,CPC018_SKB_24H:BRD-K27499107-001-03-4:10,NMH002_FIBRNPC_24H:BRD-K27499107-001-04-2:10,NMH002_FIBRNPC_6H:BRD-K27499107-001-04-2:10,NMH002_NEU_6H:BRD-K27499107-001-04-2:10,NMH002_NEU_24H:BRD-K27499107-001-04-2:10,NMH002_NPC_6H:BRD-K27499107-001-04-2:10,NMH002_NPC_24H:BRD-K27499107-001-04-2:10,AML001_CD34_24H:BRD-K27499107:10,AML001_CD34_24H:BRD-K27499107:3.33333,AML001_CD34_24H:BRD-K27499107:1.11111,AML001_CD34_24H:BRD-K27499107:0.37037,AML001_CD34_6H:BRD-K27499107:10,AML001_CD34_6H:BRD-K27499107:3.33333,AML001_CD34_6H:BRD-K27499107:1.11111,AML001_CD34_6H:BRD-K27499107:0.37037,AML001_HL60_24H:BRD-K27499107:3.33333,AML001_HL60_24H:BRD-K27499107:10,AML001_HL60_24H:BRD-K27499107:1.11111,AML001_HL60_24H:BRD-K27499107:0.37037,AML001_HL60_6H:BRD-K27499107:10,AML001_HL60_6H:BRD-K27499107:3.33333,AML001_HL60_6H:BRD-K27499107:1.11111,AML001_HL60_6H:BRD-K27499107:0.37037,AML001_PC3_6H:BRD-K27499107:10,AML001_PC3_6H:BRD-K27499107:3.33333,AML001_PC3_6H:BRD-K27499107:1.11111,AML001_PC3_6H:BRD-K27499107:0.37037,AML001_U937_24H:BRD-K27499107:10,AML001_U937_24H:BRD-K27499107:3.33333,AML001_U937_24H:BRD-K27499107:1.11111,AML001_U937_24H:BRD-K27499107:0.37037,AML001_U937_6H:BRD-K27499107:10,AML001_U937_6H:BRD-K27499107:3.33333,AML001_U937_6H:BRD-K27499107:1.11111,AML001_U937_6H:BRD-K27499107:0.37037
5054,0.666649997234,1.18797922134,0.666949987411,-0.0487297475338,-0.125972405076,-0.377940386534,-0.808511793613,0.606549978256,1.32978594303,-1.3819617033,-0.0353499986231,-1.09600150585,-0.465550005436,0.721828877926,0.416927218437,0.604573130608,0.807715296745,-0.27103587985,-2.12910199165,0.188253343105,-0.617255806923,0.18520000577,-0.251600325108,-0.837966680527,0.106587678194,-0.230271488428,-0.263076364994,0.959920167923,0.546890616417,-0.840067267418,-0.570675492287,0.256519079208,-0.379456669092,0.195579513907,0.904803037643,0.0156907737255,-0.335529744625,0.0581572242081,1.02233278751,0.132464230061,0.791094005108,0.255897343159,-0.101860284805,-0.141416475177,0.0398102030158,-0.339800983667,-0.120668724179,-0.792744517326,1.09177207947,-0.138621300459,0.548414230347,1.01778209209,1.09912121296
3108,-0.910250008106,-0.488797664642,-0.215099990368,-0.697391271591,-1.32498335838,1.5842717886,-0.123172491789,-0.294900029898,-1.08124756813,0.830528736115,-0.758499979973,0.835057258606,-0.113149993122,0.320440649986,1.40193712711,-0.214636862278,-0.530910909176,-0.721472680569,0.290046870708,-0.0487396642566,0.240870326757,-0.159599989653,0.334883987904,-0.680188953876,0.209352552891,0.477875858545,0.39377990365,-1.68824291229,0.00688921753317,0.658708572388,0.65688085556,0.781100571156,0.442819297314,1.54310500622,1.73208022118,0.0814431980252,-0.451183706522,1.06338584423,0.394720584154,0.281593680382,-0.295211851597,-0.140594303608,-0.0822552070022,0.221594721079,0.177033081651,-1.08788347244,-2.31585884094,-0.763159751892,4.45186233521,-0.039834626019,-0.792831361294,0.0532241761684,-0.974638521671
1950,0.734849989414,-0.252987295389,-1.2582000494,-1.10942852497,-0.41984474659,0.454362630844,-0.416140258312,0.0127999931574,0.768541276455,0.845785200596,-0.707149982452,-0.289187133312,0.0842999964952,-0.402712494135,-0.425330042839,-0.287871778011,1.11922955513,0.781584858894,0.431361973286,-0.688154757023,0.876305401325,-0.259900003672,0.146972775459,-0.256190478802,-0.0573401674628,-0.0767862647772,0.298705756664,0.677464365959,-0.601016402245,0.766485512257,-0.2464838624,-0.549182534218,0.135645121336,0.528537690639,1.12099719048,-0.0147096067667,-0.495726883411,0.714208483696,-0.250738859177,0.768383383751,0.486058056355,0.805787205696,-0.337891101837,0.813574135303,-0.161389425397,0.835864901543,-0.968077838421,0.0848666578531,1.31132817268,-0.578117489815,-0.476893126965,0.320631146431,-0.740712285042
351,-1.10909998417,-0.324393838644,-0.6603500247,0.246060267091,0.625250935555,0.0256303586066,-0.750742554665,0.337249994278,-0.370036780834,-0.389695882797,0.0,-0.450180113316,0.649800002575,-0.23883664608,-0.292014956474,-0.594989717007,-0.26643243432,0.2217117697,0.114615619183,-0.669192671776,-0.263002187014,0.179566666484,0.00562573317438,-0.583526611328,-0.515876591206,-0.379134654999,0.120046317577,0.957594275475,-0.0963547229767,0.233818978071,0.597404003143,-0.449609130621,0.325076341629,0.351733535528,0.297686874866,-0.33303976059,-0.395129144192,-0.0522134676576,-0.366422027349,0.157771170139,-0.312207877636,-0.544159531593,0.155848860741,0.752831280231,-0.0988706499338,1.09480035305,-0.536445736885,0.199159175158,1.24627327919,0.0743418484926,0.2848764956,0.997157752514,-0.128331705928
4846,-1.03859996796,-0.583818674088,0.278949975967,-0.853248119354,-0.302959918976,0.341287970543,1.86104547977,0.486999988556,0.130481228232,0.628467798233,0.807549953461,-0.510644197464,-0.771849989891,0.796897113323,0.3723320961,0.178456038237,-0.39063000679,-0.0655630081892,-0.130218163133,1.08369994164,0.0369760990143,-1.04180002213,-0.772956490517,-0.779409766197,0.0137299597263,-0.368375241756,-0.0354071035981,1.82956361771,-0.199254140258,0.0539108738303,-0.574360072613,-0.0671530365944,-0.168278723955,0.997633099556,0.87218773365,0.699898958206,-0.616617500782,-0.18258112669,-0.0248508304358,-0.0142420828342,0.509716331959,-0.747256159782,-0.457937479019,-0.267260283232,-0.35296523571,-0.481162369251,0.997698843479,0.171465024352,-0.103344261646,-0.246005326509,-0.302547216415,0.058916117996,0.748443961143
1452,0.0398500040174,0.217756807804,0.612149953842,-1.46548843384,-0.950101017952,-0.195247501135,0.0045861788094,-1.43965005875,-0.650701165199,-1.45850098133,-0.952899992466,-0.91387629509,0.0638000071049,-0.48266685009,0.869335055351,0.0800360143185,-0.655556559563,-0.633812487125,0.244084239006,1.25278306007,0.417902648449,-1.16453337669,-0.826440095901,-1.28365731239,1.01968467236,-0.445487469435,-0.35882627964,0.234708249569,0.0931330472231,1.2081952095,0.69585776329,0.738776624203,-0.43868380785,-0.690421521664,-0.443659722805,-0.00840948522091,-0.0118707567453,0.0171258226037,0.0397274382412,-0.47401124239,-0.175414204597,0.484410017729,-0.619472980499,-0.957721531391,0.351946741343,0.659014761448,-0.402372509241,-0.369262397289,0.850766181946,0.140066295862,-0.0706057101488,-0.428521245718,0.34679454565
4776,-1.07904994488,0.308094978333,-0.756749987602,0.205534562469,0.382560551167,0.207049846649,0.456867218018,-0.514950037003,1.31545686722,1.06104266644,0.738900005817,-0.500465154648,-0.502250015736,-0.303540587425,-0.58483427763,-0.0223038755357,2.72300195694,-0.00163151323795,-0.531481146812,1.23774313927,0.0556803941727,-0.270533323288,-0.496778666973,0.298379987478,-0.00929896533489,-0.301368296146,-0.195017725229,0.904059708118,-0.194661557674,0.140100181103,0.157562032342,0.471802145243,0.258361041546,0.347950786352,1.17073822021,-0.0763420090079,-0.601685941219,0.00307338498533,-0.222208544612,-0.0772865563631,0.0285663083196,-0.137268900871,0.0883502662182,-0.511015951633,-0.603192150593,-0.0299172997475,-0.324077993631,0.171894267201,1.28758084774,0.456183433533,-0.244472697377,0.0904583856463,-0.654910206795
6908,0.303000003099,0.536327421665,1.8422999382,1.13622438908,-0.551019251347,0.56577950716,0.847601890564,1.04984998703,-0.886300563812,-0.713049829006,-0.240500003099,0.952197790146,-0.295650005341,0.259342551231,0.529331564903,-0.446112036705,-1.22375178337,-0.681789278984,0.320466727018,0.257429927588,0.917632699013,-0.335166692734,-0.0871506631374,-0.287636756897,0.538708508015,-0.534337818623,-0.959688901901,-0.0774185657501,1.15483510494,-0.353474318981,0.226717755198,-0.260965555906,0.514055848122,-0.195833191276,-0.487179934978,0.175071567297,0.792414665222,-0.300298124552,-0.43184274435,0.090387955308,0.45462423563,0.558396458626,-0.198156327009,1.62279641628,-0.0431225597858,0.504920005798,0.16381123662,0.159372672439,0.791750133038,0.36813044548,-0.202841028571,-0.662697434425,0.910172998905
672,1.14045000076,-1.02387440205,0.512049973011,0.139394596219,0.314814954996,1.09227275848,-0.745608150959,1.17844998837,0.163028120995,-1.54348945618,-1.54865002632,-0.244434684515,0.336900025606,-0.303862184286,1.14487814903,-0.173411607742,-0.103998616338,0.243038058281,-0.17548507452,-0.449702739716,-0.621375203133,0.640833318233,0.604920506477,1.12132704258,0.779322862625,-0.216898530722,0.149016857147,-0.323328614235,0.807314157486,0.471399664879,0.133981242776,-0.687664806843,0.829829573631,-0.229147434235,-0.952379703522,0.314595282078,-0.484604865313,1.63083040714,0.397308647633,0.352561503649,0.370660603046,-0.184474498034,-0.309342980385,0.038114592433,0.470068097115,0.920783162117,0.0975614637136,0.61196154356,1.19911754131,1.24131917953,0.430184870958,0.335733026266,0.402329385281
5710,-0.462749987841,-0.611558914185,0.300000011921,1.06636869907,-0.00295155495405,0.0571151487529,0.301319211721,-0.193500012159,-0.343281328678,-0.485127776861,-0.915850043297,-0.0284354686737,-0.447200000286,0.603546380997,-1.05196964741,0.521308481693,-1.18562889099,-0.778974175453,0.205180168152,1.50731754303,0.18512262404,0.299833327532,-0.791136741638,-0.175468236208,0.652754068375,-0.0620815902948,0.183748662472,-1.19655525684,0.527095615864,-0.354904383421,-0.44468125701,0.121286854148,-0.70890724659,-1.31179153919,-0.932536780834,-0.598162055016,0.482549309731,0.0559030883014,-0.402994513512,-0.744967281818,-0.248197823763,-0.410168945789,-0.683984935284,-1.20301795006,-0.0639076679945,-0.867011785507,0.497913986444,-0.576008081436,-1.44701647758,-0.089013710618,0.256598740816,-1.32463002205,0.287986695766
2115,-0.276399999857,0.557022809982,1.4186000824,0.976534605026,0.819218158722,-0.491015434265,0.0513276234269,-0.400599986315,-0.0653993487358,-0.31758633256,-0.482849985361,-0.274518311024,0.0473499894142,-0.720776975155,-0.35863417387,0.139741718769,0.333952695131,-0.819432497025,-0.0142005719244,1.10925173759,0.0836455971003,-0.950100004673,2.27379989624,-0.260171592236,0.833522319794,-0.763812661171,-0.234976142645,0.527531266212,-0.695412874222,-0.413252353668,-0.810139596462,-0.544171571732,-0.270840108395,1.07882595062,1.89551019669,-0.174900308251,-0.335266888142,0.583642363548,-0.182469546795,0.112280771136,-0.226234927773,-0.697080373764,-0.537571012974,-0.399657875299,-0.019331201911,-0.11955049634,-0.170649200678,-0.172136813402,0.612070381641,0.0480540245771,0.312702000141,0.0535906553268,0.308680653572
7015,-1.51254999638,0.069896876812,0.332800000906,-0.617082774639,0.103086546063,0.766725480556,-0.133254036307,-0.750399947166,1.47459053993,0.249693378806,0.332200020552,-0.390217542648,-0.0524000003934,-0.545280218124,-0.793683409691,0.122747689486,1.38291370869,-0.173856183887,-0.195560663939,-0.272738784552,0.184139043093,0.254533350468,0.0314324013889,0.0536112114787,-0.564109325409,-1.2301402092,-0.124671585858,0.627279520035,-0.366979300976,-0.401618301868,0.0822237506509,-0.816386222839,-0.241495877504,0.117960140109,0.5343054533,-0.131095468998,-0.423565298319,-3.43101119995,-1.95457470417,-0.588368177414,-0.0238940194249,-0.463307619095,0.165979087353,0.0153667116538,-0.0946895182133,-0.61130297184,-0.527330219746,-0.639075994492,0.998349487782,-1.69038486481,-0.643873035908,-0.090093575418,-0.274195581675
8726,0.814900040627,0.157253488898,0.331349998713,1.49141263962,-0.442752301693,0.46228441596,-1.44128358364,-0.01265001297,0.191914081573,-0.648103952408,-0.0577500015497,-0.28279620409,-0.334100008011,-0.0527690052986,-0.0539295747876,0.309987604618,0.214526951313,-0.851070761681,-0.342212200165,0.275590628386,1.61681413651,0.000466644763947,-0.19313339889,0.409631669521,0.875782728195,-0.0490867197514,0.0148557573557,0.654508292675,0.44325876236,0.926626205444,-0.40973046422,0.109045743942,0.0158298611641,0.747958123684,0.198436424136,-0.238514959812,-0.567200779915,-0.40971750021,-0.358179718256,-0.0345662422478,-0.768403410912,0.849474847317,0.6043612957,-0.0872958153486,0.322976708412,1.25895965099,-0.399153649807,0.189685225487,1.47212123871,0.342899143696,0.080974727869,-0.914222538471,-0.534772217274
2185,-1.23849999905,-0.0859742686152,0.488450020552,-0.317206889391,0.78945338726,0.702048957348,-0.125623896718,-0.472999989986,0.927175462246,0.709459424019,1.34360003471,-0.654835164547,-0.556649982929,-0.000399425625801,-0.6842623353,0.477745294571,1.46458995342,-0.247457295656,0.137819930911,-0.0590439513326,0.638206779957,0.212266653776,0.40149590373,0.703430533409,-1.03250491619,0.439170241356,0.141657873988,-2.89882946014,-0.470348805189,0.947863936424,0.692075550556,0.935903549194,0.861337184906,-1.01714253426,-0.508660435677,-0.519194722176,0.152447268367,0.894052565098,0.0776538252831,0.177192300558,0.0109360460192,0.08414670825,-0.353866040707,-0.026534024626,-0.862046062946,-2.44155311584,-0.116243705153,-0.531816542149,-2.66928911209,-1.36848449707,-0.684989631176,-0.251062095165,-0.631887197495
3315,-0.206349998713,0.550829768181,-4.6359000206,-0.351458251476,-0.31610763073,-0.352770447731,-0.0150955226272,5.33724975586,-0.844626367092,0.0127304792404,0.0113499984145,-0.132573217154,0.330500006676,0.139622494578,-0.136878728867,0.221416071057,-0.488717019558,-0.491140663624,-0.296811431646,-0.863713383675,-1.79798269272,-0.415600001812,0.355996668339,-0.330351173878,-0.254966616631,0.588736414909,0.279510319233,-3.64711141586,-0.198030650616,-0.667723178864,-0.808407783508,-1.1868288517,-0.701875030994,-0.434742420912,-0.305819243193,0.113142751157,0.502200365067,-3.31059908867,-1.06752467155,-0.462139934301,-0.431853473186,-0.386717766523,0.173192948103,-0.116675779223,-0.243051603436,-3.35101294518,0.33932954073,-0.586963534355,-3.96253681183,0.0366208925843,0.166462823749,0.152532964945,0.478988647461
5289,-0.530600011349,1.39258790016,0.448700010777,0.428089976311,0.0647357702255,0.754771053791,-0.274304151535,-0.215299993753,0.554741799831,-0.74170601368,-1.32875001431,0.106041789055,-1.13424992561,-0.14125430584,0.521741271019,0.290105134249,0.875635623932,-0.104468710721,-0.173880875111,1.28047168255,0.502411603928,1.01716673374,0.339350312948,0.421580731869,0.00812543928623,-0.341832518578,-0.781521558762,1.90955781937,0.156300216913,0.787571907043,0.220928996801,-0.538345694542,0.0727861747146,1.07547605038,1.10812556744,0.158628880978,-0.305485337973,0.0217892937362,-0.16207832098,-0.527997076511,-0.0957123190165,-0.817640125751,0.230306193233,-0.566423773766,-0.581968843937,0.432010650635,-0.611719965935,-0.322721689939,0.951518476009,0.839069008827,-0.163881033659,0.101351961493,-0.509782075882
868,-0.664099991322,-0.753044724464,-0.687950015068,-0.150752067566,0.311013519764,-0.118301741779,0.0376505628228,-1.03824996948,0.322081118822,0.318801164627,-1.54119992256,0.682304978371,0.0982500016689,-0.146698415279,0.0165976025164,-0.074175350368,0.260008901358,0.171892464161,1.0643517971,1.36560308933,2.59392762184,0.526000022888,0.0681021660566,0.850745856762,0.964614987373,-0.00298653542995,0.0985158383846,0.997843384743,-0.573298633099,0.960735559464,1.04188776016,1.11610245705,0.0259451270103,0.171227812767,0.735189557076,0.158907592297,-0.00284316390753,0.641316711903,0.66278219223,0.207818374038,0.0165819786489,-0.797344148159,-0.861834406853,0.00733707100153,-0.155535146594,0.228700309992,-0.367596119642,-0.473484396935,0.755288541317,0.00953237339854,0.78514456749,-0.28897574544,-0.239758491516
