rid,CPC002_HA1E_6H:BRD-K15567136-003-18-1:10,CPC002_HA1E_24H:BRD-K15567136-003-18-1:10,CPC002_HCC515_6H:BRD-K15567136-003-18-1:10,CPC002_HCC515_24H:BRD-K15567136-003-18-1:10,CPC002_PC3_6H:BRD-K15567136-003-18-1:10,CPC002_PC3_24H:BRD-K15567136-003-18-1:10,CPC002_VCAP_6H:BRD-K15567136-003-18-1:10,CPC002_VCAP_24H:BRD-K15567136-003-18-1:10,CPC018_A375_6H:BRD-K15567136-003-18-1:10,CPC018_A549_6H:BRD-K15567136-003-18-1:10,CPC018_A549_24H:BRD-K15567136-003-18-1:10,CPC018_ASC_24H:BRD-K15567136-003-18-1:10,CPC018_HEPG2_6H:BRD-K15567136-003-18-1:10,CPC018_HT29_6H:BRD-K15567136-003-18-1:10,CPC018_MCF7_6H:BRD-K15567136-003-18-1:10,CPC018_MCF7_24H:BRD-K15567136-003-18-1:10,CPD002_MCF7_24H:BRD-K15567136-003-22-3:10,CPC018_NPC_24H:BRD-K15567136-003-18-1:10,CPC018_PHH_24H:BRD-K15567136-003-18-1:10,CPC018_SKB_24H:BRD-K15567136-003-18-1:10,CPD002_MCF7_6H:BRD-K15567136-003-22-3:10,CPD002_PC3_6H:BRD-K15567136-003-22-3:10,CPD002_PC3_24H:BRD-K15567136-003-22-3:10
5720,-2.13280534744,-0.954674899578,-2.23660206795,-0.398457318544,-2.37369918823,0.829607546329,-2.46297502518,-2.05051708221,-0.345973908901,-1.22987508774,-0.191150009632,-0.20737375319,-0.0047799795866,-0.377854317427,1.14222061634,0.286233603954,0.122063264251,-0.747780561447,0.388161748648,-0.635706782341,0.14439317584,1.16146218777,-1.18107664585
466,-2.6139292717,-1.52038908005,1.21942591667,-0.490951657295,-0.482051551342,-0.748034834862,-0.820233464241,-2.87024259567,-1.17679131031,-0.872946023941,0.0546000041068,-0.52548789978,-0.504223525524,-3.11070489883,-1.72804605961,-0.745063364506,-0.374317646027,0.534131526947,-0.429592788219,-0.895256280899,-0.92012244463,-0.435701489449,-0.241133928299
6009,-0.612643063068,-0.338330864906,0.698244035244,0.0158666670322,-2.34041309357,-0.0984909534454,-0.906802713871,-0.237666144967,-0.384293526411,-0.286191165447,-0.0447500050068,-0.520817101002,0.346737980843,-0.417903184891,-0.713991880417,-0.30935549736,0.52644854784,0.670814096928,0.0883992314339,-0.0766476839781,1.73355269432,1.43495225906,0.211216270924
2309,0.015179105103,0.0112776644528,2.17424559593,-0.0933580175042,1.15761089325,0.185110569,1.40838325024,-1.95357942581,-0.196735084057,0.0320710688829,-0.294550001621,-0.514163315296,1.4014043808,-0.355268567801,-0.514796853065,2.00098657608,0.722119748592,0.0309782624245,0.0847956389189,1.08921813965,0.524942278862,-0.871953487396,0.327198892832
387,2.01318192482,-0.150828510523,-3.25072717667,0.326957255602,1.1829419136,0.549130260944,1.57303726673,0.242518395185,-0.606996238232,-0.482642143965,-0.205799996853,-1.71955680847,1.38972938061,-0.309655040503,2.56087183952,-0.653423190117,0.828651487827,0.182835817337,-1.08078086376,-0.401401698589,2.46669888496,0.0170721076429,0.370806574821
3553,-0.250921726227,1.4156717062,-1.36058413982,-0.453891396523,1.0602773428,0.498812556267,0.608505308628,2.7936975956,1.95636105537,1.18519449234,0.923550009727,1.16365838051,0.732938706875,1.86847376823,-0.194171011448,1.09168255329,0.0578855350614,0.0453894585371,2.15571022034,1.89337801933,0.367280393839,-0.252511292696,1.85036277771
427,-0.854287266731,-0.236755341291,1.31910049915,-0.793116986752,0.145111069083,0.15236543119,0.329792916775,-2.01640701294,0.0762434750795,0.883501172066,0.0166499912739,-0.392438173294,-0.144279897213,-0.599037706852,-0.449814260006,-0.0573097132146,0.852198183537,0.984728336334,0.277031242847,-1.25757718086,0.27945330739,-0.200964838266,-0.191126674414
5898,-0.62042838335,-0.611328005791,-0.967722952366,0.0437258183956,0.97363781929,-1.33888542652,-0.30419382453,0.811884403229,-0.152599096298,-1.12611377239,-2.99040007591,0.811293005943,0.812139332294,0.0984989479184,0.450930416584,0.347424656153,1.10301673412,-0.123656317592,1.03237175941,-1.15715885162,0.997204780579,-0.223974913359,0.0186991840601
23365,1.14579701424,-0.872843027115,0.574095010757,1.80469608307,3.57305335999,-0.10650857538,-0.0497014261782,0.601099610329,1.02481424809,0.280327022076,-0.138499990106,0.304990082979,0.054592192173,-0.60186111927,0.708406448364,0.153177186847,-0.720050871372,-0.0916977524757,-1.30990695953,-0.479434192181,1.76035630703,-0.782977461815,1.43080544472
6657,-0.215242922306,0.641134679317,4.00421380997,1.11258816719,-0.308857828379,-0.17132049799,0.67561930418,2.80857944489,0.149526953697,0.701201558113,0.213899999857,1.17211556435,0.280877053738,1.3699311018,0.47422221303,0.749955177307,0.560806274414,1.35607719421,1.52894592285,0.688932180405,0.0158492922783,0.650854110718,1.06913089752
