rid,DOS050_HT29_24H:BRD-K65716211-001-01-1:5,DOS050_MCF7_24H:BRD-K65716211-001-01-1:5,DOS050_PC3_24H:BRD-K65716211-001-01-1:5
5720,-0.61300778389,0.736549973488,0.822499990463
466,-1.49223291874,0.758800029755,0.673449993134
6009,-1.28198266029,-0.389550000429,0.822899997234
2309,-0.292827486992,0.44730001688,0.693599998951
387,-1.23594284058,0.125049993396,-0.489800006151
3553,1.29714500904,-0.310950011015,-0.870200037956
427,0.320560395718,-0.7269500494,-0.451449990273
5898,0.66721624136,0.192750006914,-0.848450005054
23365,0.504363059998,-0.00869999080896,-1.38770008087
6657,2.1122469902,0.521800041199,0.140200018883
5054,0.167392209172,-0.924399971962,0.266699999571
3108,0.367964357138,-0.489399969578,-2.03620004654
1950,-0.374402463436,-0.562200009823,1.17105007172
351,-0.0323939621449,-0.340949982405,0.234600007534
4846,1.34033048153,0.450299978256,0.606799960136
1452,-1.66404986382,-0.144499987364,-0.913399994373
4776,0.702706038952,0.923300027847,-1.02095007896
6908,-0.943375706673,1.10535001755,0.168799996376
672,0.127598524094,0.0573999881744,0.0549999959767
5710,-0.897405683994,-0.365500003099,-1.08120000362
2115,1.55487036705,-0.380100011826,-1.6574999094
7015,0.927294194698,0.635249972343,0.0921000093222
8726,0.777415692806,0.133650004864,-0.383150011301
2185,1.87000870705,-0.621500015259,-0.477099984884
3315,-1.09845113754,-0.0988000035286,-0.590000033379
5289,1.35324025154,0.0559500157833,-0.156350001693
868,1.78137874603,0.0198500156403,0.547350049019
1677,-0.570093274117,-0.0987499952316,0.72729998827
7043,0.911637961864,-0.610049962997,-0.44185000658
5613,0.568084418774,0.267399996519,0.0823999941349
595,-0.973156511784,0.428350001574,-1.01705002785
4793,-0.685536503792,1.10264992714,0.810649991035
2736,2.76433753967,-1.06945002079,-0.267999976873
5290,0.35384786129,-0.917349994183,-0.163499996066
6194,0.000112138273835,0.00130000000354,-1.28894996643
1676,0.468335211277,-0.419600009918,-0.947349965572
23512,0.403214395046,0.00970005989075,0.136849999428
148022,1.8454272747,-0.377149999142,-1.20089995861
1906,0.70607817173,-0.115950003266,-0.233150005341
8878,-0.153484493494,1.08445000648,-0.975799977779
3091,0.234212294221,0.801150023937,-1.1209000349
5743,-1.37868714333,-1.79945003986,0.205100029707
5321,0.197521954775,-0.21099999547,-2.27495002747
4144,0.17242385447,-0.0330000221729,0.140049993992
1981,-0.163625448942,0.120450004935,0.201250016689
695,0.740251898766,-0.675049960613,6.94099998474
10398,1.8456659317,-0.191650003195,0.122500002384
5708,-0.357728153467,-0.541999995708,-0.619099974632
1213,-0.279081940651,0.239400014281,0.442499995232
226,0.376098692417,-0.542050004005,-0.00475000217557
6777,0.00883160531521,1.62399995327,-0.507300019264
2113,1.4781036377,0.151800006628,0.195500001311
3329,-0.988591194153,0.116949990392,-0.693050026894
1050,0.0442335158587,-0.0107499994338,0.582200050354
9491,0.326084196568,0.163100004196,-0.554300010204
22926,0.501177966595,-1.48374998569,-2.85135006905
5899,0.746507763863,-1.02009999752,-1.52555000782
5467,2.30984091759,-0.597599983215,-0.39384996891
6774,0.0434454679489,1.54279994965,-0.970150053501
1788,0.580829262733,1.15499997139,-1.60730004311
5921,-0.166059136391,-0.728299975395,0.922850012779
5721,-0.507212221622,0.244400009513,0.450149983168
2263,-0.250552326441,-0.732500016689,1.04514992237
808,0.00427091959864,-0.428549975157,-0.794449985027
30001,-0.392007082701,0.772250056267,0.339249998331
348,0.12144459784,-0.415549993515,-1.46549999714
30849,-0.726180791855,-1.5923500061,0.282900005579
1454,0.806796252728,0.351950019598,-2.27509999275
6500,-1.22892475128,0.23979999125,-0.647750020027
5627,-1.21876859665,-0.10799998045,-0.682649970055
5715,-0.709241688251,-0.235300004482,-0.0335000008345
4791,0.957304775715,0.000650018453598,1.33299994469
56924,-1.22020530701,-0.727449953556,1.63390004635
2690,-0.522517740726,0.114299990237,0.211050003767
