rid,CPC003_HA1E_6H:BRD-A16332958-001-04-0:10,CPC003_HA1E_24H:BRD-A16332958-001-04-0:10,CPC003_HCC515_6H:BRD-A16332958-001-04-0:10,CPC003_HCC515_24H:BRD-A16332958-001-04-0:10,CPC003_PC3_6H:BRD-A16332958-001-04-0:10,CPC003_PC3_24H:BRD-A16332958-001-04-0:10,CPC003_VCAP_6H:BRD-A16332958-001-04-0:10,CPC003_VCAP_24H:BRD-A16332958-001-04-0:10,CPC011_A375_6H:BRD-A16332958-001-07-3:10,CPC011_A549_6H:BRD-A16332958-001-07-3:10,CPC011_A549_24H:BRD-A16332958-001-07-3:10,CPC011_HA1E_6H:BRD-A16332958-001-07-3:10,CPC011_HT29_6H:BRD-A16332958-001-07-3:10,CPC011_MCF7_6H:BRD-A16332958-001-07-3:10,CPC011_MCF7_24H:BRD-A16332958-001-07-3:10,CPC011_PC3_6H:BRD-A16332958-001-07-3:10,CPC011_PC3_24H:BRD-A16332958-001-07-3:10,CPC011_VCAP_6H:BRD-A16332958-001-07-3:10,CPC011_VCAP_24H:BRD-A16332958-001-07-3:10,CPC015_A375_6H:BRD-A16332958-001-04-0:10,CPC015_A549_6H:BRD-A16332958-001-04-0:10,CPC015_A549_24H:BRD-A16332958-001-04-0:10,CPC015_ASC_24H:BRD-A16332958-001-04-0:10,CPC015_HEPG2_6H:BRD-A16332958-001-04-0:10,CPC015_HT29_6H:BRD-A16332958-001-04-0:10,CPC015_MCF7_6H:BRD-A16332958-001-04-0:10,CPC015_MCF7_24H:BRD-A16332958-001-04-0:10,CPC015_NPC_24H:BRD-A16332958-001-04-0:10,CPC015_PHH_24H:BRD-A16332958-001-04-0:10,CPC015_SKB_24H:BRD-A16332958-001-04-0:10,CPD002_MCF7_24H:BRD-A16332958-001-06-5:10,CPD002_MCF7_6H:BRD-A16332958-001-06-5:10,CPD002_PC3_6H:BRD-A16332958-001-06-5:10,CPD002_PC3_24H:BRD-A16332958-001-06-5:10
5054,0.740949988365,0.551990568638,1.56610000134,-0.945201933384,-0.414462029934,-0.0425951555371,0.911528944969,0.0974000021815,-0.614102363586,1.04774844646,0.981284677982,0.710050046444,0.937059760094,2.14989995956,0.721199989319,-0.44166007638,1.42376291752,0.630774617195,1.51542675495,0.372189581394,0.124599993229,0.28912705183,0.771840155125,-0.341899991035,0.57777351141,0.0989014208317,3.01603031158,-0.0318293944001,-0.175099998713,0.141149997711,0.849904894829,1.21599459648,0.288135945797,0.162055015564
3108,0.898299992085,0.392897635698,1.17030000687,1.68376064301,-1.6373552084,0.0649019703269,-0.879155874252,0.0888999998569,0.165900379419,-1.15983176231,-0.469093829393,-0.102349996567,0.0284221917391,0.0119999945164,-0.408100008965,-1.08374977112,2.17520403862,0.140075474977,0.300575971603,-0.859518826008,-0.296849995852,-0.477034509182,1.26978909969,-0.666499972343,0.225022435188,0.172902107239,-0.0963156893849,-0.574265360832,-0.543699979782,-0.159249991179,0.468653559685,-0.0537754222751,1.56515669823,0.351815015078
1950,2.07675004005,0.803242325783,2.44215011597,0.729074239731,2.44293522835,-0.626819849014,-0.112518511713,-0.404100000858,0.000574767589569,-0.193473175168,2.25800251961,1.34455001354,0.0411226339638,0.546499967575,0.191149994731,0.287931442261,4.12020349503,1.82890534401,2.14508628845,0.585751116276,0.123549997807,-0.409578710794,0.947499573231,-0.524600028992,0.0788894966245,0.43111371994,-0.658433794975,-1.20482707024,0.708850026131,-0.10625000298,1.34070587158,-0.92162501812,0.516369223595,-0.660560905933
351,1.14225006104,-0.0934600681067,-0.423049986362,0.944421887398,0.627290785313,0.273979216814,1.03698158264,-0.580749988556,1.29874384403,0.91034001112,1.07565808296,0.340600013733,-0.726897776127,-0.524800002575,-0.704200029373,-0.2772102952,-0.562121510506,-0.463313639164,-0.315635055304,0.120420835912,-0.304499983788,-1.61213040352,0.450935184956,-0.433600008488,0.2320420295,-0.240338072181,-0.358843326569,-1.03669333458,0.00130000000354,-0.00034999998752,0.594273030758,-0.110743775964,1.00975477695,0.267238944769
4846,1.5326000452,-0.208923965693,1.0109500885,-0.486300647259,0.355274915695,0.26208460331,-0.0358963534236,0.279100000858,-0.410944908857,1.25299155712,-0.54735827446,1.03974997997,-0.717716515064,0.391249984503,-0.59224998951,-0.453635960817,1.24610877037,-0.709096610546,1.78498709202,0.355221033096,-0.123750030994,-0.105979070067,-0.242887556553,0.15854999423,-0.171968579292,-0.28522887826,0.476190239191,0.197254359722,1.10769999027,-0.120000004768,0.0382312871516,0.165724024177,-0.813826084137,-0.00602050125599
1452,2.49370002747,0.917482256889,0.586750030518,0.562111258507,0.172559708357,0.622758567333,-0.251417428255,0.34684997797,-1.35632658005,-0.418715506792,-0.149577260017,-0.0247500017285,0.237571299076,0.255950003862,0.78225004673,0.708438277245,0.113009154797,0.281778603792,-0.901831448078,-0.838163852692,0.582800030708,0.406576365232,0.065895088017,-0.00869999825954,-0.151932924986,-1.87502968311,0.290317893028,1.08471083641,-0.254500001669,0.167150020599,-1.11645543575,0.61302369833,0.614697337151,0.705716967583
4776,1.5843000412,-0.546845853329,1.31799995899,-0.484989643097,2.0947265625,0.509948313236,0.117688126862,0.11155000329,-0.0087508559227,0.102437138557,1.84847760201,1.17865002155,0.240411818027,0.939200043678,0.107949972153,-0.0815680250525,5.02934122086,1.26509952545,1.40889620781,1.13350582123,0.282199978828,0.224011167884,-0.194073885679,-0.0631999969482,0.154896780849,0.662667572498,-0.727502882481,-0.470649152994,0.275350004435,-0.143000006676,1.38483858109,-1.37685501575,0.503722190857,-0.209373563528
6908,1.25940001011,0.184472158551,0.548050045967,-1.00462079048,0.513506054878,0.674617946148,-1.76505553722,-0.391599982977,-1.27433562279,-0.324333012104,-1.03108012676,0.0996499955654,-0.185867890716,-0.145750001073,-0.0157499909401,-0.796283662319,2.14474725723,-0.776327669621,-1.21350741386,-1.23484396935,-0.0510999858379,0.209660604596,-0.10101762414,-0.124300003052,0.0656539350748,-1.67834603786,-0.141648590565,0.422613501549,-0.468899965286,-0.348599970341,-0.481021046638,0.0940317809582,-0.489641278982,0.337859243155
672,0.870650053024,-0.029231607914,1.00934994221,-1.48775494099,1.22007441521,0.600691497326,-1.4154638052,0.064350001514,-0.253176182508,-1.05809056759,-1.15344393253,-0.495849996805,0.207827880979,-0.104450002313,-0.254449993372,-0.745584845543,2.32798719406,-0.0112485475838,-0.30618211627,0.314384430647,-0.311650007963,0.117633372545,1.26739895344,1.31369996071,-0.0139716323465,-0.591782391071,0.992604970932,0.202741667628,0.355599999428,0.681100010872,-0.05779735744,0.218465819955,-0.324268400669,0.444442898035
5710,0.460399985313,0.54259622097,0.199250012636,-1.19702887535,0.130803287029,-0.111580707133,-0.844392240047,-0.722999989986,-0.784871995449,-0.483893334866,-2.05310344696,-1.86574995518,-0.349447637796,-0.284449994564,-0.838750004768,-0.140130087733,-0.625729799271,-0.554296195507,-1.31402277946,-0.850079536438,-0.555999994278,0.0645792335272,-0.502020955086,0.259499996901,-0.179931521416,-0.295908749104,-0.496908128262,0.314617097378,-0.825749993324,-0.483150005341,-0.116856887937,0.793169438839,0.933609604836,-1.17515957355
2115,2.67015004158,0.0977149307728,2.00530004501,-0.761033296585,2.08613562584,0.473620116711,0.413069874048,0.413899987936,-0.708331763744,1.10613596439,-0.684485912323,0.449699997902,-0.543587744236,0.280099987984,-0.296650022268,-1.16017770767,2.36972856522,-0.565410852432,0.164613574743,0.267123609781,1.06210005283,0.494766294956,-0.369576871395,0.681199967861,0.156941324472,0.687744736671,0.00582045316696,0.995357215405,-0.506250023842,0.484799981117,-0.138027966022,-0.229751244187,0.325282484293,1.06809008121
7015,0.495549976826,-0.905517101288,0.287550002337,-0.0462169982493,1.63175606728,-0.112934648991,0.708727359772,0.476499974728,0.59464931488,1.1140588522,2.50234651566,0.739149987698,-0.137442931533,-0.264100015163,0.35949999094,-0.623825132847,2.98620390892,1.85080516338,1.17682492733,-0.197334289551,0.790549993515,-0.23608532548,0.586424827576,-0.749149978161,-0.0208574011922,0.467765808105,-0.701716542244,-0.720997452736,0.637950003147,0.203649997711,1.27325248718,-0.418572872877,-0.105944424868,-0.659668564796
8726,0.640600025654,-0.296749770641,0.730400025845,-0.570242226124,0.545797228813,-0.151002630591,0.504321753979,0.357349991798,-1.0735039711,-0.270972818136,-0.308438658714,-0.0687500238419,-0.381666004658,0.484599977732,-0.0997000038624,0.424943685532,1.25954568386,0.127996325493,0.0400401353836,0.200006023049,-0.302599996328,0.539226710796,0.434562325478,0.323599994183,0.203917860985,-0.590690493584,0.29778021574,0.487482875586,0.577399969101,-0.536549985409,-0.588629126549,1.6507370472,-0.453919351101,0.281113356352
2185,1.29329991341,-0.362183511257,1.44195008278,0.78352355957,2.05273652077,-0.157485082746,0.420366346836,-0.0869000256062,0.660035789013,0.756385087967,1.90599012375,1.08130002022,0.0617972016335,0.431300014257,0.309399962425,-0.129272684455,3.46621823311,-0.226646572351,0.723478555679,0.363017708063,0.905000030994,-0.252388745546,-0.0369102656841,-0.106000006199,-0.108028531075,1.54948711395,-0.768171072006,-0.0467447526753,0.634200036526,0.801849961281,0.988117158413,-1.34053993225,0.285545766354,-0.199896395206
3315,0.157299995422,0.32511934638,0.239649996161,0.340056687593,-0.797676980495,0.123840898275,1.01598346233,1.25635004044,-0.0491081923246,0.0171929765493,-2.0746743679,0.878149986267,0.229823827744,-1.30009996891,-0.101149998605,0.214959293604,0.554188787937,0.126993745565,0.310894608498,-0.990218222141,-0.337249994278,0.0164885669947,-0.00109745003283,0.108600005507,-1.29303753376,-0.508330404758,0.213500067592,-0.0393294133246,-0.743099987507,0.00034999998752,-0.270767003298,0.240396678448,0.616294503212,0.0973656624556
5289,1.21090006828,1.35550224781,0.858350038528,-2.01889967918,2.28684949875,-0.93952447176,-0.513967037201,-0.608250021935,-0.938970208168,1.27840042114,0.63086771965,-0.368699997663,0.031120583415,0.276399999857,0.127499997616,-0.0623238682747,1.42745673656,0.101231500506,-0.019052952528,0.0681606903672,1.53489995003,0.311210125685,0.134632334113,0.137050002813,0.710288167,0.37557464838,-0.855734050274,0.13957041502,-0.542999982834,1.02670001984,0.262181252241,-1.39975833893,0.106481082737,-0.35220977664
868,1.82544994354,0.870037734509,0.574649989605,-0.0702755749226,1.4320371151,-0.146028935909,2.79443287849,-0.338699996471,-0.249336153269,0.0450246147811,0.555735349655,2.26770019531,-0.0157098956406,0.226849988103,0.608649969101,-0.380488306284,2.04469776154,0.862363934517,0.596041202545,0.895500600338,0.44059997797,0.101395621896,-1.10261487961,-0.320100009441,-0.223246157169,-0.0244576856494,-0.354607075453,-0.72803658247,-0.584149956703,-0.159100010991,-0.955978155136,-0.456664919853,0.406085759401,-0.491448938847
1677,1.31185007095,0.300089210272,1.45055007935,0.772101581097,2.09301257133,0.043555252254,0.183527439833,0.314850002527,0.671814322472,0.634646892548,1.25438857079,0.874949991703,0.410069614649,0.932649970055,0.0524500161409,0.330741047859,2.82104277611,0.131560906768,0.596574604511,0.333500564098,0.900049984455,0.456343233585,-0.561701238155,-0.66369998455,-0.227256983519,-0.287339001894,-0.471717953682,-0.546387016773,0.224399998784,0.601700007915,0.603655815125,3.23264336586,0.800659656525,-0.357315987349
7043,1.15175008774,-0.217161238194,1.40104997158,-0.87523329258,1.68459188938,0.773885428905,1.55250501633,-0.0515000000596,-0.483290582895,0.301585018635,-0.125238731503,0.956050038338,-0.301260530949,0.534850001335,0.00200000405312,-0.160030007362,3.63888764381,-0.555927872658,0.407038301229,1.09191012383,1.25224995613,0.188340604305,-0.102170482278,0.547399997711,0.2907538414,1.17028260231,0.143509745598,0.0532969459891,0.00940001010895,1.10940003395,0.615324378014,-0.500842392445,1.07701575756,0.3646658957
5613,1.67449998856,-0.259403884411,0.45664998889,1.46390807629,1.46180224419,-0.146503567696,0.272022753954,0.640650033951,0.269990056753,0.955538034439,0.467617750168,1.45680010319,-0.100492313504,0.515150010586,0.360549986362,-0.174819499254,3.41735291481,-0.446955561638,-0.0198543220758,0.067812487483,0.413999974728,-0.156347543001,-0.0978732481599,0.379799991846,-0.312024950981,0.449785858393,-0.0959098264575,0.559188246727,0.698449969292,2.0803000927,1.53559780121,-1.15248882771,0.439106792212,-0.0958002656698
595,0.851949930191,1.01432180405,1.34735000134,-0.998468518257,-0.56830906868,0.357754319906,-0.718267381191,0.235749989748,-0.847662031651,0.357644021511,-0.791869878769,-0.778900027275,0.0131620652974,0.32950001955,0.631350040436,0.0406900346279,0.405577421188,-0.460931330919,-0.403589934111,0.46340072155,-0.762850046158,0.653036296368,2.92650818825,0.317849993706,-0.4896504879,0.10207926482,0.837901592255,1.38885724545,0.00735000008717,0.51164996624,-0.108872666955,0.559628784657,1.59111523628,0.996525406837
4793,2.79315018654,0.854499280453,1.17034995556,1.41701674461,1.75640463829,0.188954457641,0.0843425020576,0.138550013304,-0.48334479332,-0.638714015484,-0.60240983963,2.02360010147,-0.176309078932,0.61084997654,1.13195002079,-0.555020213127,2.55210971832,0.184128284454,1.29682588577,-0.861350417137,0.0029000043869,-0.0966502800584,-0.250759512186,0.0341500043869,-1.01886022091,-0.790580332279,0.110655359924,3.81030416489,0.639899969101,-0.493250012398,-0.514724493027,4.27902603149,1.76944983006,0.357467055321
2736,2.60960006714,0.587827324867,1.15950000286,2.07047152519,1.59406995773,-0.230917081237,1.05401325226,-0.309749990702,0.187427014112,-0.352737814188,1.3428311348,0.823199987411,-0.292146623135,0.00500001013279,-0.241149991751,0.343288689852,3.8338932991,-0.291488170624,0.982402086258,1.05932831764,1.5909999609,-0.128526166081,-0.0066290423274,0.188899993896,-0.0742235481739,0.875847637653,-0.671392679214,0.46063876152,0.0435999929905,3.01664996147,1.50481629372,4.5004901886,-0.00635012984276,-0.196954697371
5290,1.06400001049,-0.0114416107535,0.409900009632,2.08120203018,1.6996049881,0.502148509026,0.167716562748,0.88330000639,0.572150468826,0.386830091476,2.23961091042,1.08190000057,-0.304479211569,-0.0886500030756,0.644649982452,-0.240330159664,0.631591558456,0.680784642696,1.31483745575,-0.187171906233,1.38364994526,-0.541177392006,-0.0831981301308,-0.68155002594,0.0435457229614,1.14783513546,-1.21209263802,-1.06292665005,-0.208100020885,0.685100018978,1.33160829544,-0.823513031006,-0.0106222964823,-0.742621004581
6194,-0.295749992132,-0.153407946229,0.00034999998752,-0.0172283388674,-1.03984475136,-0.199436143041,0.000425586884376,-0.230000004172,-0.33855587244,0.000699999916833,0.592397928238,0.00034999998752,-0.352674096823,-1.01915001869,-0.947950005531,-0.557882249355,-0.00150238722563,-0.284651905298,0.12454149127,0.0,-0.00034999998752,-1.4872572422,0.0,-0.189649999142,0.285398930311,-1.17114794254,-0.911778628826,-0.000296111305943,-0.00034999998752,0.000999999931082,0.13685823977,0.593607127666,-0.136381849647,0.400035589933
1676,1.03749990463,0.20028655231,0.521350026131,1.60700511932,2.16834449768,1.07087135315,0.402520179749,0.0234999991953,0.269216895103,0.563711643219,1.50347948074,0.994250059128,0.449610501528,0.615999996662,0.454299986362,-0.299160212278,2.41507124901,0.945140063763,1.39163160324,0.649243474007,0.587599992752,0.0146786998957,0.0339887812734,0.170800000429,-0.131474852562,0.865556836128,-0.328961253166,-0.377222031355,0.22879999876,0.982999920845,1.4630459547,-0.353006243706,0.553806483746,0.165874093771
23512,2.01734995842,0.436956703663,0.166950002313,0.236577391624,0.705713450909,0.535904884338,-0.87821996212,0.977349996567,-0.608668684959,0.106595359743,-1.82789230347,-1.25975000858,0.226191073656,0.386599987745,0.733399987221,-0.00159753859043,0.95029592514,-0.0430186167359,-1.08068549633,0.707929253578,-0.359899997711,0.427614629269,0.755024969578,0.0832500085235,0.869036197662,1.00378215313,-0.154002249241,0.611818194389,0.242850005627,-0.0387000143528,-1.69128370285,-0.100431650877,-0.49509036541,-1.19716906548
148022,1.47130000591,0.934235811234,1.39324998856,-1.59969747066,-0.198519349098,0.355265974998,-1.56319975853,0.245299994946,-0.795573174953,-0.0946600809693,-0.547018527985,-0.5570499897,0.118567287922,-0.186499983072,-0.161199986935,-0.00155356526375,2.11130189896,-0.0594998523593,0.256512641907,-0.205303519964,0.765650033951,-0.106331631541,-0.356617569923,0.305949985981,-0.217108845711,0.657318711281,-0.0544979646802,-0.49138751626,-0.550899982452,0.0176500082016,0.309968799353,-0.0866582989693,1.05845224857,0.527649044991
1906,0.398249983788,0.984114468098,-0.246700003743,1.36396026611,1.49132859707,0.775276005268,1.10380399227,-0.320600003004,0.252358436584,1.68009471893,-4.35305833817,0.424700021744,-0.237828791142,-0.0793000161648,-0.571500003338,0.145192056894,1.47811830044,-0.667476058006,0.696605861187,0.981133341789,0.289499998093,0.189121454954,0.724121212959,0.88765001297,-0.25464835763,1.05795812607,-1.26966714859,-0.891218304634,1.01100003719,0.055999994278,1.55522251129,-0.797378182411,-2.39468479156,-0.346436291933
8878,0.187599986792,-0.693612575531,0.434399992228,-0.537398695946,-0.194631919265,0.0538523942232,-1.04508137703,-0.366299986839,-0.955229222775,0.000389312044717,-3.09718894958,-1.56200003624,-0.559625148773,0.360799998045,-0.0343500077724,0.077220402658,-0.135329589248,-1.08334124088,-1.71788179874,-0.0138168185949,-0.970150053501,-0.57132267952,-0.817980289459,-0.0865499973297,0.1568582654,-0.428091287613,-1.80617880821,0.239971280098,-0.00300000002608,-0.79240000248,-0.358492136002,1.5660777092,0.147168174386,0.426447659731
3091,-0.765550017357,0.441910296679,-1.15705001354,-1.96624016762,0.0793780982494,0.150179520249,0.3960724473,0.0444000065327,0.408903330564,0.478936195374,-2.42372989655,-2.08685016632,-0.446079105139,-0.81694996357,-0.615750014782,0.0203280448914,0.946654736996,0.0284525379539,-0.0307448133826,-0.187456965446,0.0403999984264,-0.827568173409,0.616375088692,-0.381200015545,0.230961695313,0.79076731205,-0.618540287018,0.906201541424,-1.33039999008,0.371999979019,0.537685513496,0.274044126272,0.134734272957,-0.0443790704012
5743,0.535149991512,-0.224594071507,0.439849972725,3.94575023651,0.343143105507,0.0944199711084,0.720407783985,0.326700001955,-0.462908744812,-1.81677567959,0.129559293389,0.402849972248,0.519213676453,-1.34634995461,0.37190002203,-0.332701385021,2.04782366753,1.79965925217,1.46598601341,0.136177942157,-0.698500037193,-0.408904194832,-0.774218261242,-0.249749988317,2.07107901573,-0.0516887307167,-0.793670833111,1.75495243073,-0.250949978828,-0.587549984455,0.691195845604,1.60202181339,-0.0802406221628,-0.593244850636
5321,0.302150011063,-0.184329852462,0.247249990702,1.46317601204,0.55696862936,-0.250096380711,0.760383486748,0.47104999423,0.73685914278,0.746286034584,1.19394671917,0.75284999609,0.0726578384638,-0.619000017643,-0.129400014877,0.230830788612,0.826018452644,0.224620908499,0.723087131977,0.655148744583,0.755650043488,-0.131847649813,-0.504579782486,-0.500649988651,-0.0956314504147,0.771496593952,-0.589078903198,-0.510160923004,-0.31455001235,0.587450027466,1.11233949661,-1.06220889091,0.0699455365539,-0.539118289948
4144,0.618200004101,-0.2522752285,-0.276950001717,-0.813399195671,0.74815672636,-0.0655157417059,0.173530653119,-0.394250005484,1.23682391644,0.640468895435,-0.344708889723,-0.685899972916,-0.24754627049,0.305849999189,0.0662499666214,0.239410430193,0.696623384953,-1.27224040031,0.216823279858,0.456644535065,-0.52974998951,-1.41868364811,0.616177976131,0.424899995327,0.248920083046,-0.0614118278027,0.0922776162624,-0.153086021543,-1.29770004749,-0.331449985504,0.266939640045,-0.774602890015,0.0772265791893,-1.00481200218
1981,2.91740012169,0.266289710999,0.389999985695,0.429528266191,1.02505302429,-0.0708123147488,0.0380448997021,0.821449995041,-0.700080692768,0.320234447718,1.48279869556,1.26499998569,0.314338475466,0.118900001049,1.39565002918,-3.88888978958,2.21380853653,0.91186606884,1.16697585583,-1.14418852329,-0.42435002327,-0.164674580097,-0.413856804371,-0.139850005507,-1.49098730087,-1.16673362255,1.29687225819,0.358099639416,0.608749985695,-0.412949979305,0.162856951356,3.99817538261,0.00864468514919,-0.511291861534
695,2.8586499691,0.896257758141,1.13795006275,1.79693508148,0.0512911379337,0.861949145794,0.583082556725,0.375150024891,-0.0416163504124,-0.417525738478,-0.634061872959,-0.260149985552,1.6398730278,0.410849988461,-0.0782999843359,-0.0730332285166,1.77685260773,-0.0876869931817,-0.493213832378,0.76342433691,-0.0250000059605,-0.275824964046,0.426236212254,1.00870001316,0.0385756120086,1.58538413048,-0.0618910640478,-0.170349478722,0.110550001264,0.986500024796,0.353202700615,1.20552277565,0.527143478394,0.325317889452
