rid,DOS001_VCAP_6H:BRD-K80728817-001-01-5:5.04,DOS001_VCAP_24H:BRD-K80728817-001-01-5:5.04,DOS031_MCF7_24H:BRD-K80728817-001-01-5:5.04,DOS031_PC3_24H:BRD-K80728817-001-01-5:5.04
5720,-0.101337194443,1.67906343937,-0.0819999948144,0.778099954128
466,0.392093926668,0.765209674835,0.489650011063,-0.801850020885
6009,-0.399688482285,-0.110466763377,0.0199000239372,-0.466100007296
2309,-0.22467122972,1.28068685532,-0.415899991989,1.6126499176
387,0.0213111005723,-0.221051514149,0.198449999094,-1.0121999979
3553,0.338950634003,0.118902802467,-1.10204994678,0.95759999752
427,-0.720321178436,-0.180836707354,0.327100008726,1.28279995918
5898,-0.0367444902658,-2.01615786552,-0.809900045395,-0.113699994981
23365,-0.8260024786,0.303794652224,-0.832949995995,-0.18599998951
6657,-0.634477496147,-0.525830030441,-1.15745007992,0.254550009966
5054,-0.0408311933279,-0.0887881666422,1.27939999104,0.266499996185
3108,0.620730698109,0.652180492878,0.238900005817,0.542100012302
1950,0.57225394249,-0.511899113655,0.0567499920726,-0.168850004673
351,-0.103044569492,-0.443532854319,-0.209299996495,0.719850003719
4846,-0.488072007895,-0.544741630554,0.0780000090599,0.966400027275
1452,0.519631028175,-0.391536593437,0.712549984455,-0.576900005341
4776,0.860042333603,-0.42260786891,0.137850046158,0.50744998455
6908,0.222640424967,0.0561411678791,0.201400011778,-0.0846000015736
672,0.706194043159,0.724522352219,0.293399989605,0.227250009775
5710,-0.655239462852,1.00425696373,0.0909000188112,-0.210549980402
2115,-0.279639601707,1.47457122803,-1.36100006104,-0.402999997139
7015,0.470787763596,-0.685186564922,-0.0629499554634,0.352900028229
8726,0.558984160423,-0.553875088692,1.6427500248,-1.4007999897
2185,0.667401790619,-0.910472035408,-0.327600002289,-0.421849995852
3315,0.551921784878,0.527481257915,-0.541999995708,-0.519450068474
5289,0.0858683884144,-0.665781915188,-0.451249986887,0.811649978161
868,-0.209857806563,0.205869778991,-0.562600016594,-0.695150017738
1677,0.624649047852,-0.1271302104,-0.530699968338,0.403500020504
7043,0.303335309029,-0.869877159595,-1.05999994278,-0.83805000782
5613,0.613809943199,-0.764259517193,-0.186049997807,0.105199992657
595,-0.261454373598,1.03897380829,-0.904549956322,-0.921299993992
4793,-0.292223155499,0.978743553162,0.276799976826,0.343499988317
2736,0.515795826912,-0.862808644772,-1.50329995155,-0.370149970055
5290,0.37642288208,-2.47950935364,-0.0537000000477,1.01065003872
6194,-0.000186417644727,0.0,-0.337249994278,0.27144998312
1676,-0.564627110958,-1.15028786659,-0.85974997282,-0.684450030327
23512,-3.22935032845,0.438106775284,-0.446050018072,0.438250005245
