rid,LJP002_BT20_6H:BRD-K72414522-001-01-8:10,LJP002_BT20_6H:BRD-K72414522-001-01-8:2,LJP002_BT20_6H:BRD-K72414522-001-01-8:0.4,LJP002_BT20_6H:BRD-K72414522-001-01-8:0.08,LJP002_BT20_24H:BRD-K72414522-001-01-8:10,LJP002_BT20_24H:BRD-K72414522-001-01-8:2,LJP002_BT20_24H:BRD-K72414522-001-01-8:0.4,LJP002_BT20_24H:BRD-K72414522-001-01-8:0.08,LJP002_HS578T_6H:BRD-K72414522-001-01-8:10,LJP002_HS578T_6H:BRD-K72414522-001-01-8:2,LJP002_HS578T_6H:BRD-K72414522-001-01-8:0.4,LJP002_HS578T_6H:BRD-K72414522-001-01-8:0.08,LJP002_HS578T_24H:BRD-K72414522-001-01-8:2,LJP002_HS578T_24H:BRD-K72414522-001-01-8:0.4,LJP002_HS578T_24H:BRD-K72414522-001-01-8:0.08,LJP002_HS578T_24H:BRD-K72414522-001-01-8:10,LJP002_MCF10A_6H:BRD-K72414522-001-01-8:10,LJP002_MCF10A_6H:BRD-K72414522-001-01-8:2,LJP002_MCF10A_6H:BRD-K72414522-001-01-8:0.08,LJP002_MCF10A_6H:BRD-K72414522-001-01-8:0.4,LJP002_MCF10A_24H:BRD-K72414522-001-01-8:10,LJP002_MCF10A_24H:BRD-K72414522-001-01-8:2,LJP002_MCF10A_24H:BRD-K72414522-001-01-8:0.4,LJP002_MCF10A_24H:BRD-K72414522-001-01-8:0.08,LJP002_MCF7_6H:BRD-K72414522-001-01-8:10,LJP002_MCF7_6H:BRD-K72414522-001-01-8:2,LJP002_MCF7_6H:BRD-K72414522-001-01-8:0.4,LJP002_MCF7_6H:BRD-K72414522-001-01-8:0.08,LJP002_MCF7_24H:BRD-K72414522-001-01-8:10,LJP002_MCF7_24H:BRD-K72414522-001-01-8:2,LJP002_MCF7_24H:BRD-K72414522-001-01-8:0.4,LJP002_MCF7_24H:BRD-K72414522-001-01-8:0.08,LJP002_MDAMB231_6H:BRD-K72414522-001-01-8:10,LJP002_MDAMB231_6H:BRD-K72414522-001-01-8:2,LJP002_MDAMB231_6H:BRD-K72414522-001-01-8:0.4,LJP002_MDAMB231_6H:BRD-K72414522-001-01-8:0.08,LJP002_MDAMB231_24H:BRD-K72414522-001-01-8:10,LJP002_MDAMB231_24H:BRD-K72414522-001-01-8:2,LJP002_MDAMB231_24H:BRD-K72414522-001-01-8:0.4,LJP002_MDAMB231_24H:BRD-K72414522-001-01-8:0.08,LJP002_SKBR3_6H:BRD-K72414522-001-01-8:10,LJP002_SKBR3_6H:BRD-K72414522-001-01-8:2,LJP002_SKBR3_6H:BRD-K72414522-001-01-8:0.4,LJP002_SKBR3_6H:BRD-K72414522-001-01-8:0.08,LJP002_SKBR3_24H:BRD-K72414522-001-01-8:10,LJP002_SKBR3_24H:BRD-K72414522-001-01-8:2,LJP002_SKBR3_24H:BRD-K72414522-001-01-8:0.4,LJP002_SKBR3_24H:BRD-K72414522-001-01-8:0.08
5054,0.857411265373,1.53165769577,0.76300907135,-0.395873963833,2.7051923275,0.34590947628,-0.177577316761,-0.590335071087,0.301539391279,-1.43961668015,0.376457631588,0.237755298615,-1.21522092819,-0.294104039669,-2.29826784134,2.72504997253,-1.2764544487,1.20426893234,0.15569999814,-2.09960007668,-0.368499994278,-0.248649984598,-1.02929997444,-1.58309996128,0.638538897038,-0.202948853374,0.225971564651,0.963225245476,2.33480000496,-0.336849987507,0.0161499977112,1.35924994946,0.0777568072081,-0.287081718445,0.442210674286,-0.211595147848,2.81419992447,-1.36705172062,-1.14407682419,-0.809585630894,0.647017717361,0.208013951778,0.379504829645,0.53376531601,0.705557048321,0.30269125104,0.389069795609,0.781084835529
3108,-0.339352607727,-0.630490005016,-1.34759950638,-0.930080652237,-0.489643543959,-1.46552634239,-0.551983118057,-0.28634750843,0.951889872551,-0.30458343029,0.0122349113226,0.369742274284,0.020562812686,-0.619251847267,0.753271281719,1.66620004177,0.130128055811,-0.387675642967,0.493900001049,-0.441399991512,3.12010002136,-0.0834999978542,-0.175899997354,-0.850899994373,0.981908500195,1.32980012894,1.30482625961,1.09300911427,1.08184993267,-0.00965000037104,-0.493250012398,-0.0479000210762,1.2662717104,-0.0988791584969,1.6427693367,0.195750489831,1.26924991608,0.522242426872,0.626922369003,1.05716919899,0.133338928223,-0.168003201485,-0.820090472698,0.18408408761,-1.56241095066,-1.40304422379,-0.215526551008,-0.829343259335
1950,1.51597094536,1.13237667084,0.749841928482,-0.260181486607,4.37015151978,0.561028182507,1.1493986845,0.357396125793,1.08617138863,1.64361333847,0.427949488163,0.469756126404,1.13637423515,0.262841284275,1.08076989651,3.64079999924,1.99050498009,0.983677148819,1.0299500227,1.66069996357,4.16285037994,0.347150027752,0.0598500072956,1.14779996872,2.22202682495,0.771367192268,0.873694598675,0.730474710464,2.22074985504,-0.207500010729,0.187250003219,-0.28354999423,1.38557803631,1.45088768005,-0.515925526619,0.274908691645,2.88354992867,1.17247414589,0.220435768366,-0.0197141151875,2.32721400261,0.581211447716,-0.237730443478,-0.442766666412,1.19146502018,-0.359936594963,0.385824680328,-0.199217930436
351,-0.355147302151,-0.106604702771,-0.610759437084,-0.245531871915,1.42064833641,0.360840946436,-0.119554191828,-0.63428914547,-0.000334709126037,-0.417249083519,0.00402389746159,0.000685751379933,0.808279037476,0.654335677624,0.0280833691359,1.27254998684,0.736110806465,-0.690544426441,-0.36779999733,1.12010002136,1.46934998035,-0.124899998307,0.0173000097275,1.99549996853,2.5918674469,0.610232234001,0.528285801411,0.599311411381,1.79664993286,-0.67585003376,-1.08924996853,-0.0947500020266,0.746058940887,0.878752052784,-1.15664708614,-0.696694731712,1.05225002766,-0.139488279819,0.451477140188,0.39083635807,1.10838842392,-0.269624471664,-0.470069587231,-0.0490139871836,1.67444014549,0.302456825972,0.0343546196818,-0.519044101238
4846,0.532874166965,0.442333519459,0.312632262707,-0.806401371956,1.34720957279,0.975970923901,-0.167689621449,0.484575122595,0.255754143,0.759558916092,0.130607411265,0.965458154678,0.691248655319,0.442011237144,0.315686166286,7.27585029602,1.61452364922,0.907992839813,0.0854000002146,-0.986800014973,1.96535003185,0.577900052071,-0.0138000249863,0.243300005794,1.46581053734,0.344034910202,0.61421751976,0.579728782177,3.08680009842,0.109500050545,-0.752900004387,-0.519749999046,0.00935200601816,-0.852521538734,0.417942941189,0.28373336792,2.58045005798,0.394833683968,-0.233146429062,0.199531763792,0.194001749158,-0.69977581501,-0.568562805653,-0.142895072699,1.3617348671,0.0421189367771,-0.00231793522835,-0.534717619419
1452,0.142541438341,-0.573753595352,0.506805121899,0.232960313559,0.641695022583,0.562599718571,0.890509009361,0.24142305553,-1.0375058651,-0.509334743023,0.636568665504,0.892917871475,-0.759775876999,-0.273121625185,-0.548135280609,-2.15645003319,-0.267537713051,0.397955805063,0.379399985075,0.199300006032,1.23784995079,-1.17580008507,-2.29764986038,-0.564899981022,-0.654109954834,0.906483113766,0.331887841225,0.531981766224,-1.01785004139,-1.55799984932,0.623449981213,0.397649973631,0.460392892361,-0.900034785271,-0.879204034805,0.208905786276,1.72469997406,0.348570674658,-0.354563266039,0.558368623257,0.576674342155,-0.430868089199,-0.00234299898148,0.190165549517,2.7967569828,-0.191046625376,-0.54362654686,-0.0166394747794
4776,1.77141010761,0.738189816475,1.89665067196,-0.0215684771538,3.73168563843,0.250267595053,1.14295697212,0.432736515999,0.947526276112,0.586453974247,0.399769842625,-0.0840771496296,0.41444632411,-0.263934016228,-0.147381350398,4.37225008011,1.61856150627,0.570631921291,1.6262999773,0.908299982548,4.16324996948,-0.454850018024,0.216099977493,1.30209994316,1.97017645836,1.15711593628,0.294171214104,-0.0188683718443,2.82060003281,-0.11250000447,0.112649999559,-0.0508500039577,0.58742839098,-0.149417564273,-0.82134616375,-0.0612225085497,3.73465013504,0.624335825443,0.717622280121,0.302596122026,2.05523753166,1.06553447247,0.768114566803,-0.579125642776,1.55671787262,0.153083056211,-0.261484920979,0.427793115377
6908,-2.9979262352,-0.400901675224,-0.402438014746,0.613143801689,-5.34994697571,0.553666055202,0.0503172054887,0.132161408663,-4.02617406845,-0.86548691988,-0.0995607078075,0.746933281422,-0.442568659782,-1.09722113609,-0.180507749319,-6.02010011673,-1.69842600822,1.0276954174,-0.15964999795,-1.80620002747,0.421849995852,0.499849975109,0.793999969959,-1.2595000267,-7.0849943161,1.11164963245,0.465834051371,0.94969701767,-6.54415035248,0.0776499956846,-0.127999991179,-0.704150021076,-3.7462272644,-0.540610671043,0.786739289761,0.586742579937,-6.42640018463,-0.836279988289,-0.14512334764,-0.235803306103,-3.63585805893,0.175862014294,-0.00616564787924,1.34106719494,2.14338970184,0.183590322733,-0.369297146797,1.14468455315
672,-0.322081565857,-0.240932703018,-0.312254041433,-1.56202709675,-1.77040755749,0.889695942402,0.631420850754,-0.519289731979,1.82890582085,0.852643013,-0.306628346443,-0.326164752245,0.374042928219,0.633062422276,0.808283507824,-2.99329996109,-1.28995609283,-0.284801840782,-0.618499994278,-3.46749997139,-1.36080002785,0.549899995327,-0.222200006247,0.514599978924,-1.07663369179,-1.22586202621,-0.886122226715,-0.369402110577,-0.231600001454,1.98220002651,0.637849986553,0.532950043678,0.644491732121,0.365490615368,-0.64885699749,-0.180927455425,-0.73685002327,0.73927205801,-0.669988393784,-0.0557017624378,1.50160336494,0.273855686188,-0.0866277217865,-0.448704689741,1.13368535042,0.164132013917,-0.455648064613,0.201756775379
5710,-0.196774512529,-0.306420922279,-1.80271029472,-0.0319074392319,-0.879445195198,-0.564375936985,-0.642129600048,-1.73514413834,-0.00211152434349,-1.06234252453,-0.569843888283,-0.630225896835,-1.50754606724,0.0276730805635,-0.0370458364487,-1.90575003624,-0.687166929245,0.314240157604,-0.240199998021,-0.894999980927,-0.332549989223,-0.974799990654,-0.917750000954,-2.41589999199,-0.496993750334,-0.0916880071163,-0.217974245548,-0.0724017098546,-3.7201499939,0.523299992085,0.0500499904156,-1.13055002689,0.740577101707,-0.726001739502,0.0554756820202,0.191205829382,-2.34694981575,-1.81113195419,-1.20467329025,-1.33575224876,-1.31385707855,-1.06877017021,0.0664947330952,0.448644787073,-1.71272134781,-0.323350250721,-0.267030775547,0.0762342512608
2115,0.814529120922,-0.00477319955826,0.0155724920332,-1.14945244789,3.41203451157,1.08843827248,0.333879560232,0.0404450707138,2.06250596046,2.03608322144,0.418045312166,-0.00391802191734,0.413661897182,-0.112834997475,-0.481275051832,1.89845013618,0.386205464602,-0.853160500526,0.14310002327,-2.68109989166,-0.983749985695,-1.26520001888,-0.567550003529,-1.68719995022,1.94460892677,1.4422929287,-0.00189492106438,0.202534019947,5.78460025787,-0.0707000046968,-0.613650023937,0.117450013757,0.794560432434,-0.873137593269,-0.714815914631,-0.652626156807,-0.49975001812,-0.283268272877,-0.486342579126,-0.164450243115,2.07553315163,1.05706262589,0.586075425148,-0.375349342823,2.92449569702,0.0101941078901,-0.29979377985,-0.345071613789
7015,1.39198899269,1.26092123985,0.870422184467,-0.217489227653,3.07443332672,0.491115748882,0.965745925903,0.307593792677,1.47948527336,1.04339671135,0.38697129488,0.233927890658,1.82804358006,-0.0431049019098,0.36222755909,5.91755008698,0.852368056774,0.400678873062,1.14104998112,1.06270003319,1.0801500082,0.0288999974728,0.0751999989152,0.861199975014,1.67357969284,1.50386738777,0.618079662323,0.913591861725,2.61465001106,-0.250449985266,0.526650011539,0.967100024223,1.06315982342,0.0723547339439,-0.920293033123,-0.276737004519,3.58785009384,1.37945771217,0.718138694763,0.0373727455735,1.91765642166,0.940640687943,0.602294325829,-0.44534316659,2.11641645432,0.200583741069,0.282353371382,0.529425859451
8726,-3.56944227219,-1.92237269878,-0.166220754385,0.277173399925,-4.04215860367,-0.206472873688,-0.603366672993,-0.342350244522,-1.64550638199,-0.550943732262,-0.00883631408215,0.391359567642,0.2549238801,-0.197820529342,-0.376376062632,-2.179500103,-2.00272083282,0.726861715317,0.372349977493,-1.33770000935,-1.38094997406,0.736950039864,0.84525001049,-0.339899986982,-4.80811405182,-2.11076164246,-1.56565260887,-0.80073171854,-4.08115005493,-0.256799995899,-0.242500036955,-0.404350012541,-3.52879333496,-1.4549498558,0.169926673174,-0.734705388546,-2.78129982948,0.218435391784,0.639919638634,0.835036277771,-1.75240635872,-0.425090491772,0.23901091516,-0.5673802495,-0.830920338631,-0.150719583035,0.403512597084,0.734508216381
2185,1.83616364002,0.96347796917,1.23164403439,-0.468946456909,3.63881254196,0.710425853729,0.683132112026,0.15290607512,0.997596979141,1.31821882725,0.264135360718,-0.155992597342,1.40247344971,-0.252004206181,-0.0152226537466,3.52600002289,1.14825201035,-0.237483769655,2.43330001831,0.64050000906,1.61715006828,-1.79314994812,-1.17239999771,-0.191300004721,2.2649166584,1.23704910278,0.444711893797,0.214952170849,3.63934993744,-0.103900000453,-0.0944500118494,-0.406650006771,0.265179097652,0.522330522537,-1.54315769672,-0.530460476875,2.68954992294,1.09481906891,0.73175907135,-0.176684379578,1.54965662956,1.20716798306,0.480596601963,0.143047899008,2.19835805893,-0.190013080835,0.303385287523,-0.876219153404
3315,-3.35867667198,-0.572947978973,-0.417758285999,0.0612515732646,-4.01710939407,-2.17118000984,-0.475196272135,-0.409381479025,-1.0339370966,-2.75681447983,-0.000590314040892,-0.484615325928,-1.57046532631,-0.865487277508,-1.38583374023,-5.45205020905,-0.291830837727,0.246097505093,-0.540300011635,-1.75170004368,-1.78079998493,-0.717849969864,-1.13324999809,-3.83319997787,0.000234251478105,0.000212304716115,0.0,0.129769355059,-3.3586499691,0.0,-1.09170007706,-0.40704998374,1.55213594437,0.095021918416,0.867354869843,0.344399303198,-1.98145008087,-2.12028288841,-0.800070166588,-1.14521038532,-0.0962278842926,-1.50966346264,-0.20330119133,0.215830460191,-7.36544132233,-1.64993488789,-0.797932624817,-1.22207260132
5289,1.02779865265,0.373321533203,0.573483228683,-0.0891493111849,3.93136978149,0.14166662097,0.696847259998,-1.44593477249,1.74679732323,1.95116996765,0.0482293069363,-1.04003810883,1.39484405518,-0.05995413661,-0.776560604572,3.10594987869,2.91673636436,-0.283054918051,5.90845012665,-0.0166999995708,-0.476099967957,-0.163900002837,-1.78974997997,-0.299499988556,1.76346683502,0.872942209244,-0.497704833746,-0.185910925269,3.35625004768,0.0667000114918,-0.271699994802,0.619950056076,0.593851923943,-1.35062611103,-0.472256779671,-0.568938910961,-2.44145011902,-1.53655576706,-0.710434675217,-1.41022980213,1.6903399229,1.08096933365,0.903145551682,1.14141738415,3.31759881973,0.562795996666,0.0923212096095,-0.272118240595
868,0.445850908756,-0.08093136549,-0.281654775143,-1.05487322807,0.787873268127,1.4750649929,0.0760425254703,2.01873707771,-3.32187771797,-0.63479334116,0.358018130064,0.761299610138,0.174947395921,0.605452537537,0.596073746681,-2.86595010757,-0.389126718044,-1.79644155502,-0.220450013876,-0.0434000007808,-0.626249969006,-1.6751499176,-0.515049993992,-1.56350004673,-2.57596731186,-0.993843615055,0.699097752571,-1.00498652458,2.06415009499,0.277999997139,0.172399997711,-1.26080000401,-1.20785951614,-2.86566543579,-2.49489712715,-2.0952630043,0.48299998045,-0.316592633724,-0.821111798286,-1.48174834251,0.744582414627,0.885114073753,1.14098501205,0.108279801905,1.22060477734,-0.597435712814,-0.591694355011,-0.431262940168
1677,1.268491745,0.617011129856,0.479253828526,-0.589117467403,3.37787103653,0.150922507048,0.673862695694,0.642908155918,1.07847499847,1.18119347095,-0.0635778531432,-0.279994606972,0.378498911858,-0.38490870595,0.714933633804,4.87925004959,1.39160001278,-0.193428680301,1.39330005646,1.36310005188,1.7321999073,0.752599954605,0.918099999428,-0.0136000001803,1.90396332741,1.20609402657,0.654470384121,0.838879466057,3.44079995155,-0.520250022411,-0.270550012589,0.0718000009656,0.638860225677,0.525858819485,-0.675854086876,-0.313515722752,3.44744992256,1.07059454918,0.653400421143,0.0422087535262,2.19392585754,0.800426721573,0.812155365944,-0.0863622277975,2.47103190422,0.176583901048,0.308301359415,-0.235713258386
7043,0.858631312847,0.197861790657,0.211023509502,-0.614272356033,3.7593061924,1.71484780312,1.14267516136,0.327255010605,1.40499401093,1.4312928915,0.499566823244,0.234056890011,1.68338871002,0.691082954407,1.29216372967,3.50099992752,1.91089177132,0.464647293091,-0.209349989891,1.02789998055,2.91554999352,0.0155500024557,0.0489500015974,1.7364000082,0.502131044865,0.934737324715,0.236346945167,-0.0279982537031,2.63634991646,-0.434700012207,-1.06819999218,-0.370350003242,0.240142226219,-0.136345818639,-1.5881074667,-0.460835814476,3.27165007591,1.22592699528,0.230243161321,0.0750523507595,-0.933832287788,-0.36659860611,0.742913603783,0.667375087738,-1.28991281986,-1.85575091839,-0.115421943367,-0.156229957938
5613,1.14111304283,0.637756645679,0.315556079149,-0.703369021416,3.77524638176,0.73516780138,0.924942791462,0.464589238167,0.89621090889,1.81806373596,0.309898018837,0.490391373634,0.729712188244,0.302367031574,0.319013148546,3.66965007782,1.02212405205,-0.746802985668,0.519700050354,1.80490005016,1.99434995651,0.232399985194,0.240249991417,3.67000007629,1.2673330307,0.965666651726,0.287285208702,-0.158754140139,2.36980009079,-0.449050009251,0.328299999237,-0.00595000386238,0.78431302309,-0.144729375839,-0.671572685242,-0.0378825217485,3.25445008278,1.10861897469,0.896818757057,0.252394080162,1.41538155079,0.630372881889,1.36119019985,-0.0137909501791,1.86934804916,-0.144534170628,-0.866239249706,0.0240717511624
