rid,CPC004_A375_6H:BRD-K75699339-057-03-2:10,CPC004_HA1E_6H:BRD-K75699339-057-03-2:10,CPC004_HA1E_24H:BRD-K75699339-057-03-2:10,CPC004_HCC515_6H:BRD-K75699339-057-03-2:10,CPC004_HCC515_24H:BRD-K75699339-057-03-2:10,CPC004_HEPG2_6H:BRD-K75699339-057-03-2:10,CPC004_HT29_6H:BRD-K75699339-057-03-2:10,CPC004_MCF7_6H:BRD-K75699339-057-03-2:10,CPC004_PC3_6H:BRD-K75699339-057-03-2:10,CPC004_PC3_24H:BRD-K75699339-057-03-2:10,CPC004_VCAP_6H:BRD-K75699339-057-03-2:10,CPC004_VCAP_24H:BRD-K75699339-057-03-2:10,CPC011_A375_6H:BRD-K75699339-057-05-7:10,CPC011_A549_6H:BRD-K75699339-057-05-7:10,CPC011_A549_24H:BRD-K75699339-057-05-7:10,CPC011_HA1E_6H:BRD-K75699339-057-05-7:10,CPC011_HT29_6H:BRD-K75699339-057-05-7:10,CPC011_MCF7_6H:BRD-K75699339-057-05-7:10,CPC011_MCF7_24H:BRD-K75699339-057-05-7:10,CPC011_PC3_6H:BRD-K75699339-057-05-7:10,CPC011_PC3_24H:BRD-K75699339-057-05-7:10,CPC011_VCAP_6H:BRD-K75699339-057-05-7:10,CPC011_VCAP_24H:BRD-K75699339-057-05-7:10,CPC015_A375_6H:BRD-K75699339-057-03-2:10,CPC015_A549_6H:BRD-K75699339-057-03-2:10,CPC015_A549_24H:BRD-K75699339-057-03-2:10,CPC015_ASC_24H:BRD-K75699339-057-03-2:10,CPC015_HEPG2_6H:BRD-K75699339-057-03-2:10,CPC015_HT29_6H:BRD-K75699339-057-03-2:10,CPC015_MCF7_6H:BRD-K75699339-057-03-2:10,CPC015_MCF7_24H:BRD-K75699339-057-03-2:10,CPC015_NPC_24H:BRD-K75699339-057-03-2:10,CPC015_PHH_24H:BRD-K75699339-057-03-2:10,CPC015_SKB_24H:BRD-K75699339-057-03-2:10
5054,-0.705058991909,-0.457397609949,-1.27069544792,-0.336914747953,-0.222703188658,-0.377236247063,0.302441328764,0.386314183474,-0.10135178268,-0.135292693973,0.227599188685,-0.230419397354,1.33934998512,3.99844312668,2.62318181992,3.57229995728,0.243990242481,-0.181749999523,3.21744990349,0.968758583069,-0.533778071404,0.643081068993,-0.21069419384,1.7622667551,-0.0231499969959,0.00567792356014,0.679725706577,-0.364149987698,0.285414278507,2.4004535675,2.48815321922,-1.25543105602,-0.316599965096,1.12170004845
3108,0.265795826912,-0.271920323372,0.0904862433672,-0.211335122585,-0.610402822495,0.00869983434677,0.107984729111,0.920087218285,-0.187477380037,0.638053953648,0.152244135737,0.264329731464,1.18129992485,0.255491912365,-0.178949698806,-0.0262500047684,-0.665661036968,-1.03410005569,2.39695000648,0.519790410995,-0.2451107651,0.407959282398,0.437956482172,-0.748066723347,1.14024996758,0.360528290272,-0.566778481007,0.202399998903,-0.42055273056,0.236466914415,-0.293912023306,0.00271579809487,-0.550199985504,-1.03410005569
1950,-0.0365516766906,0.739533185959,0.0573077201843,-0.314943671227,0.814217984676,1.14216685295,-0.844832241535,1.45865404606,-0.0787823870778,-0.212292298675,1.32354712486,-0.775843501091,2.08095002174,-0.497464507818,0.529256761074,0.676050007343,0.130605652928,-0.897300004959,1.28909993172,-0.724747776985,-0.0561237931252,-0.0399991311133,-0.481596916914,-0.600433290005,-0.53955000639,0.52216398716,2.50829744339,0.325249999762,-0.136791393161,0.84885853529,0.191101849079,-0.497294813395,0.24509999156,-0.853700041771
351,-0.913570165634,-0.0617413967848,0.114860385656,-0.365510761738,0.125433623791,-0.971055924892,-0.936418533325,0.851255178452,-0.478839069605,0.150546550751,-0.274766743183,-0.185563847423,-0.1318000108,-0.218002021313,0.0817846506834,0.14865000546,1.32554602623,-0.600849986076,-2.04400014877,-0.0216253548861,0.919748485088,-0.23593878746,0.0311421453953,-0.19796666503,-0.917850017548,-0.443996369839,0.457758665085,-0.468299984932,-0.0911476016045,1.71171617508,-0.366965264082,-0.949912488461,0.000300000014249,0.00034999998752
4846,-0.18042679131,-0.123179860413,-0.0509203001857,-0.582812547684,-1.62664961815,-0.375313222408,0.0829673334956,0.6026263237,-0.0553148314357,-0.281292468309,-0.17870785296,-0.404374182224,1.54789996147,-0.45856153965,-0.998037993908,-0.328549981117,-0.694879233837,-0.212850004435,4.1890001297,-0.431254088879,-1.40978455544,-0.478584766388,0.682309806347,-0.831866681576,-0.0314000099897,-0.968568146229,0.441011250019,0.0712000131607,0.285061776638,-0.379841417074,-0.20892380178,-0.212234184146,0.312449991703,0.22460000217
1452,-0.148121580482,-0.920966506004,-0.110600218177,-0.217751532793,0.150974214077,1.18538868427,-0.610605239868,-0.0237084813416,0.241812497377,-1.17024755478,-0.404327511787,-0.021499671042,-0.194550037384,0.053428798914,0.249373316765,-0.428849995136,-0.792512118816,-0.155849993229,0.160299986601,-0.511611938477,-0.343450129032,-0.0353462919593,0.502392649651,-3.85923337936,-0.105849996209,0.349881052971,-0.376207977533,0.0622500181198,-0.0017908513546,-1.67431986332,-0.835670411587,1.01511538029,0.134550005198,-0.269299983978
4776,0.115465819836,-0.287795722485,0.206098079681,-0.538957715034,0.0802607983351,1.56633090973,-0.659214675426,0.173085719347,-0.627850294113,0.309912830591,0.922850430012,-0.842135608196,0.34399998188,-0.652483046055,0.547423362732,0.61804997921,0.699688255787,-0.656100034714,1.81904995441,0.000134760513902,1.01279616356,0.0765401571989,-0.0900088399649,-0.280200004578,-0.24530005455,-0.513874053955,0.199477642775,1.54445004463,-0.746383845806,0.870994627476,-0.201450005174,-0.420954078436,0.134199991822,-1.89139997959
6908,-0.526695966721,0.244479387999,0.0582188740373,-0.0731685906649,-0.713314175606,-0.0367240346968,-0.029732119292,-0.896315217018,0.785277605057,-0.708306968212,-0.505437493324,0.404659867287,0.426549971104,0.300548762083,-0.645415663719,-0.0631000101566,-0.803222477436,-0.278699994087,2.64319992065,0.260618984699,-0.284309357405,-0.192840516567,0.315232932568,0.223199993372,0.626399993896,0.772296071053,-0.460586190224,-0.550450026989,1.26039075851,-1.27545845509,1.01643180847,1.2120347023,-0.352349996567,0.693949997425
672,-0.121607899666,0.468415737152,-0.175942003727,-0.680602073669,0.0280607454479,-0.0271180421114,0.370944976807,-1.37614369392,-0.058646067977,-0.59726703167,0.120593100786,-0.3094355762,0.0128000378609,-0.562497198582,-0.194610774517,-1.39499998093,1.33708822727,0.561699986458,4.48625040054,-0.739081382751,0.419247925282,0.338151425123,0.522003531456,0.0793000087142,-0.250050008297,0.129258483648,3.54952669144,-0.288349986076,-0.623988986015,-1.09531486034,0.207935094833,-0.414949119091,0.164750009775,-0.938549995422
5710,-0.833770930767,-0.879623055458,-1.42953777313,0.437227189541,-0.719068408012,-2.34611558914,-0.139034181833,-0.936553001404,0.4534085989,-0.903653681278,-0.31080815196,-0.527552425861,-1.4782999754,0.331005871296,-0.907551825047,0.251850008965,-0.669825255871,-0.106599986553,-0.449599981308,0.739213347435,-0.774159789085,-0.220642477274,-0.0167114138603,0.51066672802,0.548900008202,-0.112896591425,0.0529069975019,-0.691249966621,0.322940945625,-0.0581512898207,0.516369760036,1.52157652378,-1.94344997406,1.0190500021
2115,0.398303747177,0.0310326814651,0.330196619034,-0.268705487251,0.865599215031,0.334071725607,-0.447708427906,0.851642727852,0.0299298353493,-0.0841651335359,0.503546833992,-0.81244212389,1.07665002346,0.687960207462,0.0647455304861,0.758450031281,1.1153832674,-0.31479999423,4.29699993134,0.374654591084,-1.1326264143,0.423804879189,-0.327591538429,-0.456399977207,-0.406700015068,-0.575741291046,-0.723889112473,0.318399995565,-0.554069519043,-0.292373806238,0.0473018586636,-0.371648699045,0.632050037384,-0.825199961662
7015,0.101829856634,0.54807382822,0.340910077095,0.0968179777265,0.807394146919,0.256211459637,-0.615421354771,0.462351739407,-0.315381348133,0.0285373702645,0.950817942619,-0.739028334618,0.484650015831,0.763442635536,-0.167334169149,0.685199975967,-0.0847076773643,-0.223600000143,-1.55680000782,-0.587507426739,1.03760552406,0.417905628681,-0.0256854295731,-0.481100022793,-0.701300024986,-0.369430363178,-0.095974072814,0.967900037766,-0.871287763119,0.701357841492,0.260190546513,-0.233769968152,0.289649993181,-1.21020007133
8726,-1.17665195465,0.587727665901,1.02779400349,0.0078191049397,-0.485113739967,0.404920607805,1.02784776688,0.915391921997,0.390067279339,-0.168423175812,-0.218981355429,0.372497200966,0.652050018311,0.388026297092,-0.747580528259,-0.725199997425,1.1006000042,0.125149995089,-0.127099990845,-0.128213241696,-0.662029862404,-0.465023636818,-0.16945387423,-0.263800024986,0.12729999423,0.738339662552,0.124164313078,-0.851050019264,0.284261226654,-0.643238067627,0.105807565153,0.32250598073,0.213799998164,1.1467499733
2185,-0.400059342384,0.59568810463,0.840879321098,-0.218572944403,0.12919421494,0.744704604149,-0.731128752232,1.77868068218,-0.353335946798,0.028528355062,0.77701485157,-0.633236169815,0.326049983501,-0.352488547564,0.571385145187,0.653750002384,0.591835260391,-0.182800009847,2.02484989166,-0.407803297043,0.733508825302,0.508402585983,-0.0177920311689,-0.623933315277,-0.204750001431,-0.908584833145,1.43022727966,0.334950000048,-0.848142325878,0.765569090843,-0.843355476856,-0.77214974165,0.343649983406,-0.630850017071
3315,-0.228530943394,-0.775193095207,-1.52158522606,-0.612030744553,-0.519824206829,-0.918387949467,0.422935307026,-0.538162589073,0.0800622925162,0.285753577948,-0.895866394043,-0.00462362170219,-2.7146999836,3.158639431,1.06613397598,0.759050011635,-2.20793700218,-0.75744998455,-5.0,0.0509690791368,0.387323230505,0.961923658848,0.186151593924,-0.762099981308,-0.360650002956,0.674119114876,-0.000311669515213,0.280000001192,0.526640117168,0.136441618204,-0.1623583287,0.0286828763783,-0.200099989772,0.0
5289,0.339327543974,-0.0378756299615,0.0352200306952,0.282401233912,-0.0130082666874,0.318360358477,-0.366927921772,0.284111618996,0.413964241743,-0.487431824207,1.24989998341,-0.966603338718,-3.87895011902,-0.961029529572,0.890332758427,0.0989000201225,1.19033038616,0.310549974442,0.85949999094,-0.420120328665,0.813780665398,-0.599316596985,-0.301078170538,-0.154566690326,0.23860001564,-0.890907943249,-0.164375111461,0.941300034523,-0.592649579048,-0.81835693121,0.6347463727,-0.163567438722,0.342649996281,0.313699990511
868,-0.0227157697082,0.257057875395,1.1701208353,0.0371736139059,-0.458726525307,0.362815409899,-0.759787261486,1.07024419308,0.0522857457399,0.0472272783518,0.559349775314,-0.946968078613,0.521499991417,-0.100146740675,1.21802914143,-0.825900018215,1.02759158611,-0.636099994183,2.86575007439,-1.08566272259,-1.22933852673,0.452955365181,-0.301015764475,-0.246466696262,-0.320050001144,-0.292012184858,-1.02932906151,0.176050007343,1.68342494965,-0.438032567501,0.750480890274,0.164582073689,-1.17065000534,-0.0779500007629
1677,-0.210750430822,0.114315390587,-0.0484636984766,-0.464262455702,0.532230317593,0.144886523485,-0.0720004662871,0.855711698532,0.0857922211289,-0.227217435837,1.18602108955,-0.216777473688,0.313950002193,-0.192051142454,0.00433926284313,0.588549971581,0.715452551842,-0.467449992895,4.80155038834,-0.0253175199032,0.418836772442,-0.0426016896963,0.434169113636,-0.267200022936,-0.0835499763489,-0.702384114265,0.233274161816,0.266750007868,-0.417700648308,0.198112905025,0.694224953651,-0.651084125042,0.884250044823,-0.910300016403
7043,0.0953039526939,-0.342527449131,0.969125807285,0.61780500412,-0.0156298875809,-0.27171638608,-0.533960103989,0.796817004681,-0.17227217555,0.448467671871,-0.308520376682,-0.410354554653,-0.369450032711,-0.840806245804,0.765452921391,-0.0407499969006,1.26559472084,-0.0943000018597,1.68519997597,0.473140776157,1.09183597565,0.658876478672,0.585728406906,-0.632366657257,-0.921299993992,-1.20456194878,-0.143005028367,3.64569997787,-0.454704284668,0.783970892429,-0.274825155735,-0.261192709208,-0.487800002098,-0.417449980974
5613,-0.720621109009,0.667310833931,0.0771328881383,-0.405224502087,0.62639015913,-0.128793567419,-0.277917295694,1.42421245575,-0.661092936993,-0.314142048359,-0.622294187546,-1.09979534149,-0.199550032616,0.233379036188,1.01821792126,-0.00235000252724,1.024320364,-0.412000000477,-0.804800033569,0.0287515111268,0.806027173996,0.817107975483,0.399149805307,-0.262733340263,-0.866199970245,-1.14332413673,1.15340268612,1.64954996109,-0.752535581589,0.908819198608,-0.0707992613316,-1.81542241573,1.50615000725,-0.541750013828
595,-0.119925566018,-0.961621701717,-1.10414254665,-0.231915384531,-0.789544463158,-0.472166121006,0.212692663074,-1.80109107494,0.441277116537,-0.155292332172,-0.389149546623,0.221771463752,1.09295010567,-0.182636588812,0.254391252995,-0.761999964714,-0.582451820374,-1.16895008087,-1.30540001392,0.124380797148,-0.40184083581,0.404994159937,0.442867159843,-0.389733344316,0.19080004096,0.963455796242,2.15853381157,-0.10680000484,0.164508581161,-0.718019604683,-0.95127338171,0.00077947229147,0.362699985504,-1.22389996052
4793,-0.379749178886,-0.38303655386,-0.0725187733769,-0.401277273893,0.971564114094,0.352572858334,-0.373952209949,-1.14635884762,0.15184764564,0.0462742894888,-0.102829873562,-0.407662212849,0.867150008678,-0.263845562935,-1.58038699627,-0.650399982929,-0.785845696926,-0.0913999974728,3.4781999588,0.241082727909,-0.0204473808408,0.757170438766,0.0728770792484,-0.860433340073,-0.260900020599,-0.896728038788,-0.256554156542,-0.688699960709,-0.20225995779,-0.287749648094,-0.544011592865,1.30942606926,-0.978500008583,0.209100008011
2736,-0.410285770893,-0.462941646576,0.73115080595,-0.474909961224,0.0458716899157,0.572215616703,-0.390872567892,0.767112791538,-0.5563352108,0.273480147123,0.53796261549,-0.11992996186,0.817500054836,-0.915910363197,-0.80975496769,0.624449968338,1.24102592468,-1.04955005646,-0.605850040913,0.126408979297,0.739766359329,0.24544557929,0.318218916655,-0.310600042343,-0.0295000076294,-0.888125181198,-1.17537760735,0.216649994254,-1.1131310463,0.501330494881,-0.0109561076388,-0.12611323595,-0.31020000577,-1.05200004578
5290,-1.27628040314,0.78150677681,0.412484765053,-0.0371118634939,1.07097053528,1.39795470238,-0.677861213684,1.1262319088,0.211006402969,0.266400456429,1.16529762745,0.242809906602,-0.561500012875,-0.704419314861,0.00404146313667,0.842700004578,-0.481820136309,-1.30040001869,1.13650000095,-0.0831110179424,0.387925624847,-0.689479768276,-0.296049952507,-0.900833368301,-0.0142499804497,0.711753666401,-0.0415576174855,2.1468000412,-0.456507593393,0.481658607721,-0.624330461025,-0.180653855205,-1.25784993172,-1.30285000801
6194,0.0,0.000680480268784,-0.0407735258341,0.000502319715451,0.0,-0.141072675586,-0.0653111413121,0.656370282173,0.0554778091609,-0.135714486241,0.422653853893,-0.0807253271341,0.0,0.000289621006232,-0.470160841942,-0.253250002861,0.135874569416,0.0,-3.797549963,-0.132811874151,1.32807016373,0.0346941202879,-0.355384796858,-0.686833322048,0.0,-0.212705463171,0.0,0.965149998665,-0.0836258530617,0.544383168221,-0.330207049847,-0.00513850105926,0.0,0.00034999998752
1676,-0.293270170689,0.0215159654617,0.377894580364,-0.341706603765,1.48488712311,0.690093934536,-0.162051320076,1.53129172325,-1.72171592712,0.724042415619,0.572224318981,-0.626700460911,-0.0135500431061,-1.05215752125,-2.32951164246,0.189450010657,0.507794201374,-0.0313000008464,-0.451950013638,-0.266792863607,0.816013336182,0.47396042943,0.331937789917,-0.518133401871,-0.696499943733,-0.234577566385,0.200573921204,0.0285499989986,-1.11963820457,0.808789968491,-0.0384066291153,-0.699554204941,-0.208099991083,-1.18949997425
23512,-0.781495988369,0.145491361618,-0.892876029015,-0.396311581135,-0.754115462303,-0.413495332003,0.677572309971,-0.942579746246,0.248872220516,-0.0277174301445,-0.0304927676916,0.438097178936,0.475899994373,0.189780414104,-0.339404374361,-4.37385034561,-0.149827808142,1.06079995632,-1.22809994221,-0.812328100204,-0.385402500629,1.00391900539,0.234539955854,-3.43636679649,-0.194950044155,0.722230672836,-0.687096774578,-2.44475007057,0.142934948206,-0.404424190521,-1.35495567322,-0.0771859362721,0.925599992275,1.22355008125
148022,-0.00388371944427,0.0123481303453,0.198570683599,-0.193290218711,-0.844767153263,0.128878772259,0.758560478687,-0.0713002383709,-0.331183373928,-0.446648806334,-0.785938024521,-0.401212275028,1.11899995804,-0.289141654968,0.152421653271,-0.331799983978,1.17720794678,5.11215019226,0.860100030899,-0.039958242327,-0.386180996895,0.677050113678,0.526482820511,0.889200031757,-1.31535005569,-0.605713665485,-0.665717661381,-0.146300002933,-0.781473100185,0.138264849782,0.1431389153,-0.228636175394,-0.368149995804,-0.0076499581337
1906,-0.341970920563,0.520664155483,0.576675832272,-0.440815925598,-1.25575089455,-0.407585710287,-0.285597205162,1.23202323914,-0.771034598351,-0.274261623621,0.0383547246456,-1.31979644299,0.447899997234,0.877252340317,0.322520971298,0.0311000011861,0.0975361764431,-0.49564999342,-1.16100001335,0.392421007156,0.114258617163,0.853494882584,0.358318567276,-0.510033369064,0.174099981785,-1.08063220978,-0.690582871437,0.391499996185,-0.704730629921,0.58990162611,0.12130536139,-1.06127023697,0.194150000811,-0.648750007153
8878,-0.412892401218,-0.491658478975,-0.843488514423,-0.327569961548,-0.943551301956,-0.89697188139,-0.00101165100932,-2.44448399544,-0.30107948184,-0.694467306137,-1.98438680172,0.361155897379,-0.473249971867,-0.494255393744,-3.28035545349,-0.988950014114,-1.41529154778,0.238049998879,-1.22584998608,-1.77829515934,-0.850708246231,0.475454986095,0.351707339287,-2.31726694107,-0.416249990463,0.0467687472701,0.0892330408096,-0.0570999830961,-0.106224134564,0.535246253014,0.0966974049807,0.540579080582,-0.00034999998752,0.172499999404
3091,0.109559029341,-1.42731893063,0.390206158161,-0.457873344421,-1.20805180073,-1.0897077322,-0.484285145998,-1.31305122375,-0.486932337284,-0.288366258144,-0.0496038571,-1.00274538994,1.10570001602,0.501285374165,0.74251127243,0.817649960518,0.828827619553,0.325850009918,-1.3465000391,0.585900962353,0.586590766907,0.845692455769,0.437257230282,0.238900005817,-0.174850001931,-0.434992194176,0.346243917942,0.10435000062,-0.680441558361,-0.930561006069,0.633603572845,-1.54866158962,0.588900029659,1.40135002136
5743,-0.0525500103831,0.225443050265,0.287915527821,-0.961101293564,0.0419855415821,5.38432216644,0.419790148735,0.0345060266554,-0.796538114548,-0.602868914604,0.76678943634,-0.52924913168,0.742050051689,-2.49421167374,-2.88411569595,0.239350005984,0.803922772408,0.282249987125,0.54139995575,0.471657216549,0.311669766903,0.0125173423439,-0.38040626049,-0.00446666404605,1.24180006981,0.875069379807,-0.411446928978,0.338149994612,0.252202510834,1.30700862408,-0.260781407356,-0.547278642654,0.037349998951,-0.514450013638
5321,-0.536491930485,0.532534003258,1.09768104553,-0.543654084206,1.39214408398,0.756194233894,-0.497945666313,0.936058878899,-0.739763915539,0.495733618736,0.365098237991,-0.231792718172,-0.422200024128,-0.929448068142,0.715226888657,0.536199986935,0.710712373257,-1.53779995441,-1.7990000248,-0.426914811134,0.41690865159,-0.407755643129,-0.0293072611094,-0.478300005198,-1.49434995651,-0.605188727379,0.157871752977,0.309949994087,-0.73070538044,-0.433019727468,0.573011219501,-1.03913915157,-0.472849994898,-3.11719989777
4144,0.00730389356613,0.956014752388,0.351405590773,-0.462761223316,-0.24040466547,-0.121208265424,-0.750008046627,0.277968287468,-0.146074071527,-0.604090094566,0.318126797676,-1.43410301208,0.288399994373,1.19325590134,0.662967979908,1.43420004845,2.06083059311e-05,-0.339850008488,-0.903500020504,0.472342133522,1.03632497787,0.30998262763,0.274454951286,1.31246674061,-0.0715999901295,0.484157174826,0.191602021456,0.264299988747,0.603841900826,-2.54908299446,0.818881034851,0.0906780809164,0.00034999998752,0.336899995804
1981,-0.0785563886166,-0.189587891102,0.365483760834,-0.769396960735,0.111434534192,0.371456235647,0.0386646576226,0.217537358403,-0.517060339451,0.107783891261,0.53063929081,-0.346311122179,0.821699976921,0.453695178032,0.41242364049,-0.583400011063,-1.74433386326,-0.900249958038,0.137050002813,-0.334168732166,-0.210812553763,-0.419547110796,-0.0448252558708,-0.656599998474,0.52294999361,0.577037274837,3.08864736557,0.797199964523,-1.18013036251,0.771284461021,-2.52576994896,-0.267023384571,-0.517300009727,-1.50710010529
