rid,CPD002_MCF7_24H:BRD-A01078468-001-10-6:10,CPD002_MCF7_6H:BRD-A01078468-001-10-6:10,CPD002_PC3_6H:BRD-A01078468-001-10-6:10,CPD002_PC3_24H:BRD-A01078468-001-10-6:10
5720,0.736021161079,1.47081720829,1.3247628212,0.317171692848
466,0.784968614578,0.970721900463,-0.58533513546,0.657405495644
6009,0.80370247364,0.452309310436,0.771545171738,0.867829322815
2309,-3.09973430634,0.200509294868,0.815533161163,-0.391824543476
387,1.60488402843,1.02679848671,1.24082827568,0.836591362953
3553,0.607863664627,0.165035888553,1.31193733215,0.60494852066
427,0.235039174557,-0.105063341558,-0.657378673553,4.75349235535
5898,0.593299210072,0.555948615074,-0.0960484147072,-0.416712999344
23365,1.3499956131,-0.765809476376,0.333217442036,-0.547512054443
6657,0.124190747738,-1.28650450706,-0.198204964399,-0.842389345169
5054,0.108910471201,-0.451265841722,0.0767748355865,-0.044026106596
3108,-0.236402109265,1.19613933563,-0.803646028042,-0.93807297945
1950,0.0216041188687,-0.477945655584,-0.671736299992,0.9244171381
351,-0.745153367519,-1.50689578056,-0.140978112817,-0.952846765518
4846,0.692704796791,1.18540322781,0.252796411514,-0.293143987656
1452,0.295267790556,0.317443728447,0.85833543539,-1.69048857689
4776,0.377062499523,-0.568386435509,-0.825761914253,-0.822297215462
6908,0.888333618641,1.89152765274,-0.252048790455,0.554887533188
672,-0.477883934975,-0.669483602047,0.292926102877,1.1362657547
5710,0.61242544651,-0.192234098911,-0.721389651299,-0.332975268364
2115,0.474775671959,-0.119333341718,-0.215509563684,-0.36233818531
7015,-0.274727880955,-1.87671971321,-0.860039889812,-1.40697860718
8726,0.459777474403,0.355480015278,0.0240061730146,0.106023520231
2185,0.0878184661269,-0.730300009251,-0.437258601189,-0.324061691761
3315,0.0,-0.717127561569,0.771171092987,-0.288220047951
5289,1.27982366085,-0.269390642643,0.272571951151,0.0803491324186
868,0.72048997879,-0.510824918747,-0.0836736708879,-0.414914637804
1677,-0.137288942933,-0.883256137371,3.00919985771,-0.339156717062
7043,0.237521111965,-0.886659681797,-0.0793717354536,-1.20896363258
5613,2.01864695549,-0.364460676908,-0.0744591876864,-0.48742210865
595,1.73411393166,0.715650141239,0.511482536793,-0.350146263838
4793,1.41770732403,1.52163565159,0.859964728355,-0.321433454752
2736,0.309330880642,-0.144910290837,0.617331385612,-1.04629385471
5290,-0.461451530457,-1.20029568672,-0.437459886074,-0.231578618288
6194,-3.94056105614,-1.13634037971,-0.387786149979,0.131988793612
1676,0.836381077766,-1.30293869972,-0.434107303619,-1.46934497356
23512,1.00709366798,-0.419593930244,-3.72587633133,-0.206078380346
148022,0.350709825754,4.52402830124,1.74723351002,-0.833381891251
1906,0.10209774971,-0.557875454426,-2.88451123238,-1.16554951668
8878,-0.710735440254,-0.145223468542,-0.186351299286,-0.515799164772
3091,-0.547052919865,0.539708018303,-1.90425312519,-0.570617258549
5743,0.179282873869,2.89121079445,-0.215353012085,1.18182349205
5321,-0.471308380365,-0.08840123564,-0.264820843935,-1.07100605965
