rid,DOS028_VCAP_6H:BRD-M28080892-001-01-2:5.02,DOS028_VCAP_24H:BRD-M28080892-001-01-2:5.02
5720,-0.529286384583,-0.690400600433
466,0.481815963984,-3.79487538338
6009,0.147431105375,-0.834800124168
2309,0.811080992222,0.537912726402
387,1.19691467285,-0.383522450924
3553,-1.46543002129,-0.388453781605
427,0.110131181777,-0.0670918524265
5898,-0.924183547497,-2.02246999741
23365,-1.6199182272,-0.0424932390451
6657,-1.1081404686,0.379658579826
5054,0.697177052498,-0.545885801315
3108,-0.723552882671,-0.413956165314
1950,-0.838679969311,-0.206857532263
351,1.47391164303,0.489409267902
4846,4.02085256577,0.456440389156
1452,0.380868554115,-2.89593458176
4776,-1.60113465786,0.225527763367
6908,0.0687491223216,-0.378188669682
672,-1.95771408081,-1.20693469048
5710,-0.0452780760825,-1.98752892017
2115,-1.09962368011,-0.239399895072
7015,-1.33162248135,0.656919836998
8726,0.733564078808,-0.840843558311
2185,-0.585984349251,4.0175151825
3315,-0.0678185075521,0.839055359364
5289,-0.689980864525,0.446969687939
868,-0.887540638447,1.57127249241
1677,-1.29234886169,-1.22255706787
7043,-1.1570199728,2.89251184464
5613,-1.6806024313,1.27297222614
595,0.391688793898,-0.779374063015
4793,0.78417301178,0.0731143504381
2736,-0.441995382309,0.371587127447
5290,-0.116996064782,0.199564099312
6194,1.86353170872,0.0
1676,-1.79320156574,0.130706250668
23512,0.900485873222,-0.112686052918
148022,-0.336627274752,0.112993210554
1906,-1.22381591797,0.345677316189
8878,-0.0780911743641,-0.553554296494
3091,-1.58424091339,-0.615079939365
5743,1.89915680885,-1.44958496094
5321,-0.161354362965,0.593782961369
4144,-0.753665089607,0.871743559837
1981,-0.84787094593,0.780711174011
695,2.16093587875,0.416784524918
10398,-2.26068878174,0.587962031364
5708,-0.418483704329,0.705248236656
1213,1.13743686676,0.652776241302
226,-0.854752242565,0.10892136395
6777,0.870364427567,-1.12595331669
2113,-1.81265604496,1.66780793667
3329,-0.119326367974,-0.200048476458
1050,-0.738981306553,-0.179330974817
9491,-1.30146288872,0.795427918434
22926,-0.299523800611,-0.474999606609
5899,0.359152823687,0.153993964195
5467,1.48495483398,-0.251585155725
6774,0.570075213909,-0.715019345284
1788,-1.39229285717,0.53027176857
5921,0.768654763699,-1.2620511055
5721,-0.17990757525,-0.439819097519
2263,-1.09037005901,0.0671091973782
808,-0.218713492155,5.32572460175
30001,1.2664347887,0.900198996067
348,-0.0820383876562,-0.929750680923
30849,-2.11698794365,-0.705190598965
1454,-0.368792563677,1.16524815559
6500,-0.270925402641,-2.00647044182
5627,0.18362917006,-1.10419464111
5715,1.50724434853,-3.00939750671
4791,-1.59327292442,-0.795943319798
56924,1.31372618675,-0.698328077793
2690,1.75139057636,0.789662539959
1019,-0.18350854516,0.835090875626
51422,1.18417644501,-1.79921364784
5788,-1.23359239101,0.397453486919
6709,-0.074536524713,0.903182089329
1277,2.96391510963,-0.765499591827
993,-0.0416184812784,-0.39226436615
7157,-0.514792263508,0.199343264103
1958,1.09566402435,1.75657141209
4582,6.06253814697,0.11627958715
9212,-1.5942081213,0.972589075565
8440,0.927598416805,-0.706039845943
6790,-0.00521581433713,-0.988758504391
8851,-0.817747056484,0.440461695194
2534,0.0508836209774,0.108838558197
4893,-1.2639901638,-0.789332747459
665,6.24866247177,-1.05717372894
4313,-1.70460498333,1.42232036591
1022,0.747107565403,-0.638063311577
5880,-1.10628890991,0.648439407349
3162,0.171551316977,4.17158079147
1282,-1.25393223763,-0.69028031826
3383,-1.65296292305,0.33631002903
727,-1.18579590321,-0.227807015181
4792,0.673888087273,0.754625439644
4794,-1.49313986301,0.0777889415622
902,-1.90850150585,-0.633867621422
8091,-0.285013824701,0.167759612203
3486,1.36154961586,0.996906042099
10818,-1.56756412983,2.66791963577
3454,-1.08678746223,1.08313071728
4282,-1.80321550369,0.0287335216999
1605,1.40519845486,0.144510596991
10644,1.96064198017,-0.233761757612
2065,0.823996126652,1.61308038235
8321,-2.77738904953,0.620891988277
8503,-0.12403652072,-0.622166931629
7027,-1.39959347248,0.904035568237
6850,-1.15559470654,0.354272484779
1978,0.0986027941108,-1.55849838257
896,0.406903892756,-1.31105864048
5777,1.56524562836,0.745656430721
1846,1.43053793907,1.90259742737
5925,-1.56059372425,-0.69822537899
142,0.656771540642,1.376557827
1021,1.01482498646,-0.0197715014219
5699,-0.817612528801,-0.659896492958
8061,-0.394083917141,3.05770635605
1870,-1.61524891853,-0.269569545984
1398,0.0123350322247,-2.27019953728
3312,2.361109972,-0.610830664635
891,-1.85903573036,-1.27694833279
4775,-1.40075409412,-0.25635394454
5111,1.07385468483,-0.173915445805
5696,-3.26264667511,0.0334062576294
5588,-0.712283492088,-0.146159231663
6839,-0.262656480074,-1.20111846924
329,-1.06466710567,-0.647939622402
5058,-0.704797565937,0.221301972866
998,0.844946682453,0.224365636706
9134,-0.884425997734,-2.35082054138
6616,-0.502884328365,1.14710283279
5223,1.21256530285,0.372052311897
4690,0.0672115981579,-1.08552896976
958,-1.56760048866,0.352509558201
1616,2.01890063286,-0.0534013807774
991,-0.24869504571,-1.08516979218
6347,0.685909092426,0.518304169178
6714,0.876620590687,0.403711080551
652,-1.37260770798,0.616049528122
4331,0.646300256252,-2.03153562546
7099,-0.801620185375,-0.590173125267
10320,0.195583954453,-0.076388604939
2042,0.483809918165,-0.133825615048
843,-1.19635045528,0.734430253506
840,0.232434988022,-0.454266607761
7048,0.0478816442192,7.57580566406
4851,-1.15991020203,0.0792195796967
6464,-0.699756205082,0.552921295166
23410,-0.396607339382,0.0844753831625
54205,-2.00703144073,-1.68891906738
2770,-0.828963339329,-1.2278701067
80204,-0.849916756153,-0.787828505039
4208,0.325604110956,0.205510646105
1845,-3.82058572769,-0.149935886264
23368,-1.79851162434,1.01558482647
5583,0.577344417572,-0.754471302032
8900,0.71879863739,0.772736012936
581,-0.021169796586,0.1599611938
6193,0.78459662199,1.38016927242
6622,0.187364414334,0.717459440231
11261,-0.0803122073412,-0.246557593346
6696,-0.953542709351,-1.06946659088
8312,-1.79858374596,0.475522220135
835,-1.54441332817,-0.20459485054
8324,-0.171855866909,0.417966365814
1848,2.92670273781,-0.746460199356
154,0.419521570206,-0.678977012634
4312,-0.231256201863,0.256352186203
994,0.890311360359,-1.5881383419
2048,1.47784256935,0.617459416389
1111,-0.226482734084,-0.46899920702
5154,1.06678903103,-2.41574645042
2920,0.690771043301,-0.962835907936
3122,-0.482645273209,0.536237359047
2769,-0.850936055183,0.0909163430333
5900,0.105608090758,-0.399052113295
6304,0.718443036079,-0.238222390413
5211,0.554618597031,-0.545598864555
2886,-0.0792484730482,-0.295925199986
9261,3.76118326187,1.32258057594
8569,0.528036415577,0.25799369812
3303,-0.427810072899,0.0882928371429
5331,0.230658352375,0.782020449638
5347,-1.93388342857,-0.590972661972
4638,0.624450325966,-0.796141803265
2264,0.30270126462,0.495212614536
1029,1.36607325077,-0.329004883766
1027,-0.320615053177,-1.35187387466
2597,0.000487880490255,-0.187836721539
55847,-1.77497828007,2.02868747711
25803,-0.890972793102,0.70935434103
3480,-0.155888363719,-1.24689304829
2946,-1.08593130112,1.11895763874
9517,-0.0490027070045,0.277155190706
25987,1.52264916897,-1.77738058567
23670,-0.0694251284003,-0.159455910325
11182,-0.0137732857838,0.864395678043
2146,1.22310817242,-0.183236554265
3385,0.201392784715,-2.24501848221
5261,-0.777220964432,-0.0948958992958
10765,2.81610274315,2.29678463936
25839,0.587708711624,-0.755315542221
4172,0.425197929144,-0.770020604134
23161,-1.04825246334,1.23377621174
10298,1.18092310429,1.25808370113
1802,-0.638981699944,0.107607491314
58533,-0.410966098309,0.22183598578
147179,0.188693121076,-1.55742835999
29937,-0.0937490835786,-1.21263086796
6184,0.0912926197052,0.349595069885
9854,0.0806963890791,0.398256927729
2553,1.25658619404,-0.748507738113
5440,-0.469384670258,-0.350942969322
54623,-2.02445602417,-0.447423875332
9533,-0.400181591511,-2.05639648438
8607,-0.475389003754,0.109979093075
207,0.606220126152,-0.0592203438282
26054,0.837946176529,-0.209855154157
10682,-1.15739583969,-0.559691309929
8573,2.28737235069,-0.267749130726
23378,0.366158038378,1.10662269592
8553,1.37771844864,0.270331680775
622,0.0482919104397,-1.02388894558
9467,-1.14369320869,-0.393401831388
5525,-0.0383893623948,-0.257069557905
256364,1.54627501965,0.857320547104
332,0.0286826267838,-0.727954030037
2058,0.792073428631,0.181596726179
7849,0.900249063969,0.251999974251
23244,0.0381207615137,-0.0525805652142
7494,-0.0820780098438,-0.275393605232
4836,0.490046918392,1.66517913342
23647,0.733486890793,-2.50250840187
10617,-0.770663559437,-2.29774665833
2184,-0.965423107147,-1.4048833847
5355,-1.09396922588,1.18334901333
6659,0.610924422741,-2.20299100876
7016,-1.31365132332,0.60378921032
90861,-1.11197924614,-0.780283212662
10670,1.3069382906,0.523961782455
79071,-1.1434687376,-0.845180392265
