rid,CPC006_A375_6H:BRD-K92241597-001-02-9:80,CPC006_A375_24H:BRD-K92241597-001-02-9:80,CPC006_A549_6H:BRD-K92241597-001-02-9:80,CPC006_A549_24H:BRD-K92241597-001-02-9:80,CPC006_A673_6H:BRD-K92241597-001-02-9:80,CPC006_AGS_6H:BRD-K92241597-001-02-9:80,CPC006_CL34_6H:BRD-K92241597-001-02-9:80,CPC006_CORL23_6H:BRD-K92241597-001-02-9:80,CPC006_COV644_6H:BRD-K92241597-001-02-9:80,CPC006_DV90_6H:BRD-K92241597-001-02-9:80,CPC006_EFO27_6H:BRD-K92241597-001-02-9:80,CPC006_HA1E_6H:BRD-K92241597-001-02-9:80,CPC006_HA1E_24H:BRD-K92241597-001-02-9:80,CPC006_HCC15_6H:BRD-K92241597-001-02-9:80,CPC006_HCC515_6H:BRD-K92241597-001-02-9:80,CPC006_HCC515_24H:BRD-K92241597-001-02-9:80,CPC006_HCT116_6H:BRD-K92241597-001-02-9:80,CPC006_HEC108_6H:BRD-K92241597-001-02-9:80,CPC006_HEPG2_6H:BRD-K92241597-001-02-9:80,CPC006_HT115_6H:BRD-K92241597-001-02-9:80,CPC006_HT29_6H:BRD-K92241597-001-02-9:80,CPC006_HT29_24H:BRD-K92241597-001-02-9:80,CPC006_JHUEM2_6H:BRD-K92241597-001-02-9:80,CPC006_LOVO_6H:BRD-K92241597-001-02-9:80,CPC006_MCF7_6H:BRD-K92241597-001-02-9:80,CPC006_MCF7_24H:BRD-K92241597-001-02-9:80,CPC006_MDST8_6H:BRD-K92241597-001-02-9:80,CPC006_NCIH1694_6H:BRD-K92241597-001-02-9:80,CPC006_NCIH1836_6H:BRD-K92241597-001-02-9:80,CPC006_NCIH2073_6H:BRD-K92241597-001-02-9:80,CPC006_NCIH508_6H:BRD-K92241597-001-02-9:80,CPC006_NCIH596_6H:BRD-K92241597-001-02-9:80,CPC006_NOMO1_6H:BRD-K92241597-001-02-9:80,CPC006_OV7_6H:BRD-K92241597-001-02-9:80,CPC006_PC3_6H:BRD-K92241597-001-02-9:80,CPC006_PC3_24H:BRD-K92241597-001-02-9:80,CPC006_PL21_6H:BRD-K92241597-001-02-9:80,CPC006_RMGI_6H:BRD-K92241597-001-02-9:80,CPC006_RMUGS_6H:BRD-K92241597-001-02-9:80,CPC006_SKLU1_6H:BRD-K92241597-001-02-9:80,CPC006_SKM1_6H:BRD-K92241597-001-02-9:80,CPC006_SKMEL1_6H:BRD-K92241597-001-02-9:80,CPC006_SKMEL28_6H:BRD-K92241597-001-02-9:80,CPC006_SNGM_6H:BRD-K92241597-001-02-9:80,CPC006_SNU1040_6H:BRD-K92241597-001-02-9:80,CPC006_SNUC4_6H:BRD-K92241597-001-02-9:80,CPC006_SNUC5_6H:BRD-K92241597-001-02-9:80,CPC006_SW480_6H:BRD-K92241597-001-02-9:80,CPC006_SW620_6H:BRD-K92241597-001-02-9:80,CPC006_SW948_6H:BRD-K92241597-001-02-9:80,CPC006_T3M10_6H:BRD-K92241597-001-02-9:80,CPC006_THP1_6H:BRD-K92241597-001-02-9:80,CPC006_TYKNU_6H:BRD-K92241597-001-02-9:80,CPC006_U937_6H:BRD-K92241597-001-02-9:80,CPC006_VCAP_6H:BRD-K92241597-001-02-9:80,CPC006_VCAP_24H:BRD-K92241597-001-02-9:80,CPC006_WSUDLCL2_6H:BRD-K92241597-001-02-9:80,MUC.CP006_MCF7_6H:BRD-K92241597-001-01-1:10,MUC.CP006_MCF7_6H:BRD-K92241597-001-01-1:3.3333,MUC.CP006_MCF7_6H:BRD-K92241597-001-01-1:1.1111,MUC.CP006_MCF7_6H:BRD-K92241597-001-01-1:0.3704,MUC.CP006_MCF7_24H:BRD-K92241597-001-01-1:10,MUC.CP006_MCF7_24H:BRD-K92241597-001-01-1:3.3333,MUC.CP006_MCF7_24H:BRD-K92241597-001-01-1:1.1111,MUC.CP006_MCF7_24H:BRD-K92241597-001-01-1:0.3704,CPC006_H1299_6H:BRD-K92241597-001-02-9:80,CPC006_RKO_6H:BRD-K92241597-001-02-9:80
5720,-1.04335844517,-1.08102154732,0.325983643532,-0.698095858097,-0.877349972725,-0.769349992275,-0.436649978161,-0.160750001669,-1.57720005512,-0.709749996662,-1.88389992714,-0.523954153061,-1.07793259621,-0.611091554165,-0.233730763197,1.26236128807,-0.819849967957,-0.333213567734,-0.852043628693,-0.0907499790192,-0.865181922913,-0.0294095724821,-0.59475004673,-1.07815003395,-0.633314430714,-3.50406312943,-1.3531999588,-1.22685003281,-0.519899964333,-0.390350013971,0.38789999485,0.462050020695,-0.548550009727,-2.11069989204,-0.992016196251,-0.0637705847621,1.00894999504,-1.41225004196,-1.46601033211,-0.0648499876261,-0.576399981976,-0.583000004292,-0.263850003481,-1.2459000349,0.754649996758,-0.87450003624,-0.492500007153,-1.94005000591,-0.398955672979,-1.49063801765,-0.58244997263,-1.4910197258,-0.681850016117,-1.17250001431,0.318955689669,-0.551160395145,-2.40719985962,1.52121078968,0.930104196072,0.331266641617,0.421491235495,1.0011600256,-0.404795259237,-0.216609552503,0.526548504829,0.194650024176,0.263799995184
466,0.114949256182,-1.9242733717,1.79904747009,0.19010925293,0.292050004005,0.933749973774,-0.302949994802,2.15549993515,-0.886900007725,0.22744999826,-0.104250006378,-0.127468436956,-0.503192901611,0.86991673708,0.415543913841,0.768291056156,0.165099978447,-0.317532271147,2.19040560722,1.22525000572,0.276914000511,-0.329613029957,-1.42499995232,0.572699964046,1.89536976814,-2.20247840881,-0.457499980927,1.56590008736,0.286350011826,-4.44519996643,-0.274300009012,-1.34415006638,1.63610005379,0.733699977398,0.715691924095,0.172478407621,0.424250006676,-0.79139995575,-0.896878123283,0.297949999571,1.7499499321,0.689700007439,-0.643249988556,0.287100017071,0.831750035286,-0.0436999946833,1.51130008698,-0.762799978256,-1.180108428,-1.13514280319,0.907700002193,1.03126323223,-0.660149991512,0.775699973106,-0.225430369377,-0.515933990479,0.0753000080585,-1.39485895634,0.588170588017,-1.15096664429,0.210221886635,-2.56856513023,-2.47808861732,-0.886015832424,0.151158675551,0.990949988365,-0.1386000067
6009,0.24063757062,1.48343074322,0.621558904648,1.01737999916,0.51700001955,0.485200017691,-0.629899978638,0.411650002003,-1.23339998722,0.766900002956,0.00685000419617,0.302255928516,1.74597144127,-0.193547919393,0.816467761993,1.77362680435,0.116549998522,0.400525957346,0.869437634945,1.44055008888,-0.507782816887,2.04367828369,0.551900029182,-0.826199948788,0.937996149063,1.68511676788,2.07079982758,0.71305000782,-0.331550002098,0.199550002813,0.498699992895,-0.627099990845,1.28219997883,-0.463200002909,0.950190663338,1.44583570957,1.20055007935,1.21955001354,-0.287657558918,-0.222699999809,1.40860009193,0.214050009847,0.158149957657,-0.697299957275,1.1603000164,1.0272500515,-0.503799974918,0.375150024891,1.29387044907,-0.988004684448,-0.445299983025,1.83176863194,0.0947000086308,0.535399973392,0.0617154464126,-0.569542646408,-0.182649999857,2.57286453247,-0.124317035079,0.460166692734,0.815244615078,0.167945444584,-0.520284533501,0.377006560564,-0.708817660809,0.648699998856,0.402599990368
2309,1.65980041027,0.739946186543,0.301929950714,1.05979776382,0.924450039864,1.75575006008,1.25075006485,0.704050004482,-0.329400002956,1.00234997272,0.355800002813,-0.0838847309351,-0.55033069849,-0.496879816055,0.257100760937,1.58519792557,0.722699999809,0.844630122185,2.57730770111,0.910199999809,2.98115062714,2.92845082283,0.393950015306,0.0903500020504,2.37566161156,3.33292961121,-0.657899975777,0.468450009823,-0.861750006676,0.890300035477,0.261999994516,3.9266500473,1.30075001717,-2.16560006142,0.959713816643,1.46830558777,1.89864993095,1.45484995842,-0.356357872486,0.357899993658,1.84599995613,-0.233699992299,-0.168349996209,0.192499995232,1.32590007782,-0.768000006676,0.704549968243,1.16610002518,1.08054351807,-0.558249235153,0.401350021362,1.24008631706,0.0749999955297,1.30080008507,0.431248009205,1.36758613586,0.991550028324,2.07357215881,0.556000053883,0.637333333492,0.634830832481,2.59818339348,1.34087967873,0.564894199371,0.844450116158,1.96179997921,1.59735000134
387,-0.267819285393,0.44725894928,0.43439334631,0.50665974617,-0.550999999046,0.259999990463,0.251800000668,-4.96360015869,1.5420999527,0.104799993336,0.694549977779,0.481486022472,0.360683739185,-0.440635770559,-0.370091855526,1.49018621445,0.598999977112,0.533400177956,0.357390850782,0.14105001092,0.0332252383232,0.00812184624374,0.320150017738,-0.353600025177,-0.55272936821,-0.159365653992,0.414449989796,0.189449965954,-0.700450003147,-0.105250000954,-0.334800004959,-0.0975500047207,0.77555000782,-1.37179994583,0.131766706705,0.929059684277,1.74335002899,1.09854996204,-0.0866484642029,0.0921999961138,-1.21105003357,-0.0798500031233,0.918100059032,-0.256599992514,1.12929999828,0.486499994993,0.900699973106,0.778699994087,0.207605600357,-0.0516086556017,-0.559050023556,0.417939782143,-0.644749999046,-1.69745004177,0.221164345741,-1.12708878517,0.285249978304,3.44559955597,0.608960688114,0.49796667695,0.547813773155,0.240037098527,-0.479432582855,0.257836312056,0.875428020954,0.235650002956,0.42040002346
3553,0.807970941067,-0.29678940773,-0.0223283842206,1.94975066185,0.0752499997616,0.466399997473,0.819549977779,2.10004997253,1.32720005512,1.90000009537,0.711950004101,0.12820802629,2.09461665154,0.74365824461,1.01514458656,-0.407833367586,-0.085399992764,0.185620799661,0.398804843426,0.653349995613,-0.0186440944672,1.58286321163,1.84680008888,0.230100020766,-0.233516648412,0.30733397603,-0.602649986744,1.10014998913,0.910400032997,-0.633249998093,0.214900001884,0.308649986982,0.634999990463,0.326900005341,2.61036896706,2.9853348732,0.0766999945045,0.744350016117,0.14831264317,-0.377149999142,0.406300008297,0.449200004339,0.67435002327,1.2758500576,2.47250008583,0.30474999547,1.56075000763,0.879050016403,0.314579159021,0.401067793369,0.353150010109,-0.170170783997,0.782100021839,-1.13655006886,-0.193276256323,0.399014949799,0.592299938202,-1.32687485218,-0.988920271397,-0.761900007725,-0.063599050045,-0.0119504630566,0.950851082802,-0.0933974981308,-0.76581710577,0.173950016499,-0.042149990797
427,-0.0339557826519,0.00687918812037,-0.368054121733,-0.598928272724,-1.20129990578,-0.478599995375,0.22055003047,1.59414994717,-0.721199989319,-1.10984992981,0.0359500050545,-0.329615294933,-0.629708051682,-0.107842460275,0.263445615768,-0.121062800288,-0.904200017452,-0.921766340733,0.3932056427,0.699000000954,-1.03143441677,-0.658326625824,-1.18219995499,1.72640001774,-0.32290917635,-1.03190135956,-1.40759992599,2.62610006332,-0.24715000391,0.246800005436,1.20949995518,0.116299986839,1.18945002556,-1.2867000103,-2.0559155941,-0.785786509514,0.525299966335,-0.0516999959946,1.23942577839,0.484199970961,0.342299997807,0.996749997139,-0.784300029278,-0.747849941254,0.124249994755,-0.247750014067,3.42885017395,-1.04519999027,-0.704877495766,0.32169431448,-0.410849988461,1.29431223869,-0.573850035667,0.764400005341,-1.27811431885,-0.869114935398,-0.121950000525,-0.168205484748,1.50791966915,0.507466614246,2.25196290016,-0.57240152359,-1.55056083202,-1.4335436821,-0.154632478952,-0.437999993563,0.305799990892
5898,1.27558934689,5.05115604401,0.852724909782,2.59444189072,0.820050001144,0.710250020027,0.274599999189,1.69639992714,0.35980001092,-1.21344995499,0.710850000381,1.35449433327,3.62160515785,0.395421564579,0.780657827854,3.3052983284,1.09109997749,0.236180961132,1.48781263828,0.247400015593,0.229617804289,3.09628152847,0.0779500007629,0.656300008297,1.02577459812,5.26758527756,1.89595007896,1.03719997406,0.671700000763,-0.581399977207,-0.121100001037,0.196599990129,1.33754992485,0.789600014687,1.13487315178,5.53500652313,-0.672999978065,0.938449978828,0.692292809486,0.497649997473,-1.17229998112,0.594250023365,-0.294499993324,1.58920001984,0.484699994326,-0.598149955273,1.40254998207,-0.93699991703,-1.13311314583,0.0830665156245,0.188199996948,2.50583386421,0.865800023079,0.197050005198,0.779633760452,0.450881063938,1.83074998856,-0.755445361137,0.316070854664,-0.82156676054,-0.140803024173,0.970532894135,-0.100465618074,-0.653351545334,1.05462539196,0.682299971581,0.956499993801
23365,0.435301482677,-0.663979649544,-0.198523551226,0.976912796497,0.629500031471,1.8341499567,0.407299995422,0.947750031948,1.45749998093,0.387800008059,0.907950043678,0.397368758917,0.208197742701,0.834663152695,0.615300893784,-0.692808866501,0.0884000062943,1.37613272667,-0.0969715565443,0.484349966049,1.31138837337,0.363152086735,-0.189599990845,-0.0727500319481,-0.235278785229,-0.298595428467,0.386749982834,1.49609994888,1.827450037,4.55115032196,0.601800024509,0.559099972248,1.4509999752,0.770299971104,1.31275427341,-0.198494285345,0.0333999991417,-0.641900002956,1.29703319073,0.32674998045,0.376800000668,0.51574999094,0.402050018311,0.498999983072,1.34529995918,0.0694999694824,1.6983499527,1.53139996529,0.538907825947,-0.013380497694,0.467550009489,-0.116967126727,0.0736500024796,1.86599993706,0.691117942333,0.735398054123,0.336099982262,0.196215227246,0.764160692692,0.725633323193,0.575564742088,0.528662860394,0.321249008179,-0.357511848211,0.997609734535,0.124299995601,-0.171949997544
6657,-1.81674385071,-3.17234730721,-0.355594813824,-1.93448388577,0.114899992943,-0.765600025654,1.07585000992,2.68079996109,1.86609995365,0.67334997654,0.75720000267,0.253225326538,0.341504096985,0.947044312954,-1.10514712334,-3.14548397064,-0.128150001168,0.319926440716,-0.255733370781,-0.00374999642372,-0.21896392107,0.869807839394,1.66524994373,1.74305009842,-0.0268084667623,-0.0429320707917,-2.69665002823,1.24609994888,-1.23319995403,0.131799995899,0.565199971199,0.641499996185,1.26805007458,1.12730002403,0.0516908019781,-0.000625461339951,-0.439650028944,0.387699961662,1.17460131645,-0.132799983025,-0.32080000639,0.0016999989748,0.780300021172,1.71300005913,1.620849967,0.023749999702,2.15269994736,1.13255000114,-2.08104658127,1.31573796272,0.516599953175,1.78515088558,0.593100011349,1.21519994736,-0.181096896529,0.276059806347,-0.0376500040293,0.878550350666,-0.595539391041,0.317533314228,0.207576066256,-0.229706764221,0.659132361412,-0.177349582314,-1.35198163986,0.212999999523,-0.527450025082
