rid,DOS030_VCAP_6H:BRD-K55210983-001-01-3:4.99,DOS030_VCAP_24H:BRD-K55210983-001-01-3:4.99,DOS034_A375_24H:BRD-K55210983-001-01-3:4.99,DOS034_A549_24H:BRD-K55210983-001-01-3:4.99,DOS034_HT29_24H:BRD-K55210983-001-01-3:4.99,DOS034_MCF7_24H:BRD-K55210983-001-01-3:4.99,DOS034_PC3_24H:BRD-K55210983-001-01-3:4.99
5720,0.038643091917,0.982571303844,0.128797411919,-0.36578309536,-1.01810002327,0.432075560093,-0.00598607212305
466,-0.0390154868364,0.85148537159,0.578526496887,0.281382143497,-0.0930500030518,0.889315068722,0.30347019434
6009,-0.471552252769,-0.0506191812456,-0.51059114933,1.16723108292,-0.709549963474,0.274366796017,-0.747858524323
2309,0.524601042271,-0.654891908169,0.693697094917,-0.441612452269,-0.755049943924,-0.0492810606956,0.461111158133
387,-0.30127337575,-0.341491788626,-0.209229409695,0.221131026745,-0.826000034809,-0.352531075478,-0.463756799698
3553,0.0305073112249,-0.585897445679,0.030263364315,-0.800483584404,1.03450000286,0.0844550803304,0.241668790579
427,-0.909350752831,0.335287809372,0.097589224577,-0.707594156265,0.0885499715805,0.307702749968,-0.107408240438
5898,-0.173423781991,0.596867084503,0.370881468058,-0.270252853632,-0.566599965096,0.611741423607,-4.66561460495
23365,-0.092683263123,-0.112194158137,-0.324598878622,0.842211008072,-0.827700018883,0.362110495567,0.166843146086
6657,-0.90250402689,-1.1871689558,0.0803977549076,-0.812652826309,0.0995499938726,-0.874680757523,-0.445690214634
5054,0.0658841356635,-0.128058731556,-0.93912512064,0.0904941558838,0.991700053215,-3.40549492836,-0.399129807949
3108,0.845877766609,-0.715893030167,0.134355261922,0.31042483449,0.115999996662,-0.867646336555,-0.444697737694
1950,-0.00541421771049,-0.455034613609,-0.948123455048,-0.324283957481,1.99670004845,-0.902817487717,0.0306231081486
351,-0.0895857587457,0.621918857098,-0.0562774240971,-1.13907003403,0.116800010204,0.0850831270218,0.11684191227
4846,-0.103053689003,0.0613522529602,-0.447094649076,-7.05286598206,0.9103500247,0.0631964057684,-0.696867823601
1452,-0.156549155712,-1.77560913563,-0.258745014668,0.188497036695,0.644950032234,0.620762526989,0.129861786962
4776,-0.791970491409,-0.709799051285,-0.593275487423,-0.490332454443,0.805900037289,-0.0376776456833,-0.197942450643
