rid,DOS002_VCAP_6H:BRD-K79758054-001-01-7:4.97,DOS002_VCAP_24H:BRD-K79758054-001-01-7:4.97,DOS032_A549_24H:BRD-K79758054-001-01-7:4.97,DOS032_HT29_24H:BRD-K79758054-001-01-7:4.97,DOS032_MCF7_24H:BRD-K79758054-001-01-7:4.97,DOS032_PC3_24H:BRD-K79758054-001-01-7:4.97,DOSBIO001_A375_24H:BRD-K79758054:9.94011,DOSBIO001_A549_24H:BRD-K79758054:9.94011,DOSBIO001_HT29_24H:BRD-K79758054:9.94011,DOSBIO001_MCF7_24H:BRD-K79758054:9.94011,DOSBIO001_PC3_24H:BRD-K79758054:9.94011,DOSBIO001_NEU_24H:BRD-K79758054:9.94011,DOSBIO001_NPC_24H:BRD-K79758054:9.94011
5720,-2.35304999352,-0.405198037624,-0.664250016212,-0.794100046158,-0.688800036907,-2.79174995422,-0.310751616955,1.19436633587,0.793211698532,-0.964808940887,0.9773914814,-0.189899995923,-0.504070460796
466,-2.37015008926,-0.804767131805,-0.676699995995,0.354750007391,-3.81164979935,-1.21860003471,-4.18711233139,-0.42405295372,-1.12388193607,-0.511092722416,-0.0219203233719,-0.0755499973893,0.481002688408
6009,1.64509999752,-0.317384541035,-0.790300011635,0.736999988556,1.56025004387,1.38714993,0.338565468788,-0.35105779767,-0.856495141983,-0.065955594182,-0.312557041645,0.15775001049,-0.864857673645
2309,-0.239100009203,-0.173399984837,0.347200006247,-0.26029998064,-2.0408000946,0.806150019169,0.124358512461,-0.180184915662,-0.25090238452,0.014891192317,-0.225346386433,0.721099972725,1.49418842793
387,1.91214990616,-0.0962105095387,0.413949996233,0.818350017071,-0.286349982023,3.45874977112,0.283096134663,-0.777763128281,-1.48234033585,0.0399777293205,0.000356461852789,0.295699983835,-0.0347326919436
3553,0.575800001621,0.618277907372,0.935649991035,0.496850013733,-0.0830000042915,0.856299996376,1.40287351608,1.08589625359,0.151384592056,0.406598329544,0.200242727995,-0.828050017357,0.299545377493
427,-2.31180000305,0.045929197222,0.527199983597,-0.278800010681,1.96659994125,-0.785250008106,-1.58936107159,1.28610479832,-0.0746312141418,0.398090004921,0.68473815918,0.250300019979,-0.525440454483
5898,0.267899990082,-0.664908409119,-1.06270003319,-0.034049987793,-1.05914998055,-0.165299996734,-1.64475369453,-2.21106600761,-0.694792985916,-2.97380375862,-0.494878262281,0.285750001669,-0.967928826809
23365,0.520050048828,-0.544372916222,-0.895200014114,-0.15419998765,0.0903999954462,1.41859996319,1.0994644165,-0.506355881691,-0.195925205946,1.52238214016,0.120394207537,0.0253000035882,0.484800457954
6657,0.25490000844,1.35511612892,0.0705500096083,0.61755001545,-0.783749997616,-1.99744987488,1.09607696533,1.0891828537,1.38328838348,0.420957744122,-0.363361150026,1.18624997139,-0.410678386688
5054,-0.427249997854,-1.3043589592,-1.21529996395,0.338499993086,1.33780002594,0.0904999673367,0.0296089053154,-1.25266695023,0.359975814819,-0.207263067365,-0.855706572533,0.132150009274,-2.24368333817
3108,2.2568500042,-0.0259105339646,0.774900019169,0.648499965668,-0.446000009775,1.70490002632,0.838798880577,0.27600979805,0.974886119366,1.62888586521,0.956277251244,-0.121749997139,1.05084228516
1950,-1.02399992943,1.35664176941,0.811250030994,0.95634996891,-0.560850024223,-1.59130001068,0.0650565773249,0.809686124325,0.116362541914,-0.183552637696,0.206145510077,-0.125349998474,-0.67395067215
351,0.832000017166,0.622693538666,-0.477950006723,0.381999999285,0.148350000381,0.0865499973297,-0.838854193687,0.781606554985,1.02724802494,0.340041667223,0.19955304265,-0.548699975014,0.950927853584
4846,-1.41744995117,-0.216743350029,0.0458500012755,-0.385850012302,-0.86109995842,-0.519549965858,-0.0990334153175,1.16598415375,0.387027233839,-0.363217532635,0.0682885050774,-0.543549954891,-0.207867622375
1452,-1.21700000763,-1.47794914246,-0.795050024986,-1.02415001392,0.128149986267,-3.89550018311,0.124586001039,0.186263725162,-0.200742930174,-0.659267008305,-0.0401995480061,-0.649800002575,-1.14084196091
4776,-2.11875009537,1.76152670383,0.929699957371,0.718549966812,-0.780400037766,-0.963349997997,1.03784692287,0.122265025973,0.0654568970203,0.25468057394,0.16536834836,-0.076700001955,0.529733657837
6908,-1.85089993477,-0.715934932232,-0.594950020313,-1.49654996395,1.28919994831,-1.88105010986,-1.13537406921,0.143519371748,-1.05319595337,-0.476022541523,0.571903169155,0.875299990177,-0.385036408901
672,-1.59804999828,-0.561330020428,0.280600011349,-1.65789997578,-1.95270001888,-1.53920006752,-0.00984498858452,-0.418242275715,-1.03604567051,-1.29219770432,-1.11678671837,-0.102149993181,-0.875071644783
5710,-0.93799996376,-1.60522413254,-1.47214996815,-0.18514996767,1.41089999676,0.928300023079,0.0159584581852,-0.883303046227,-1.2587594986,-1.20608711243,-0.518563449383,-0.1643999964,-1.00822138786
2115,0.438300013542,1.73942887783,1.30239999294,-0.219749987125,1.19780004025,0.475600004196,-1.74972343445,1.66210794449,0.00315609574318,0.429265677929,1.49622797966,1.40374994278,0.200972914696
7015,-0.603250026703,1.88847517967,2.56174993515,0.349150002003,-0.433750033379,-1.68400001526,-0.0582530647516,0.402080655098,1.22665500641,0.00346967577934,-0.852528333664,-0.612650036812,0.374720275402
8726,0.378600001335,0.204811558127,-0.135000005364,-1.04030001163,-0.115049988031,0.79699999094,-0.403512984514,-0.74160438776,-0.884877204895,-0.755938351154,-0.785376906395,0.291449993849,-0.137565463781
2185,0.817349970341,0.832021653652,0.564399957657,0.620350003242,-0.00345000252128,-0.295000016689,1.40171575546,0.990679085255,0.993174552917,0.531397521496,-0.0927481502295,-0.603399991989,1.3017770052
3315,2.86975002289,2.02387189865,-0.462599992752,-0.301550000906,1.35504996777,1.70414996147,0.668608784676,-0.174303799868,-0.110953435302,-0.700459122658,-0.592730283737,0.563300013542,0.33911716938
5289,-0.334450006485,0.607897758484,1.10800004005,0.315250009298,-3.0678498745,-0.667900025845,0.278222829103,0.399723887444,0.748474895954,0.112046778202,0.435839563608,0.420449972153,-0.0643008202314
868,1.08229994774,0.944651901722,0.414300024509,0.937349975109,0.214450001717,3.68289995193,0.86677223444,0.686944365501,0.163708359003,0.145551234484,1.90442585945,0.0610000044107,0.0378491580486
1677,-0.707249999046,1.03989493847,-0.432749986649,-0.00819998979568,-1.4742000103,-0.0209999978542,0.949535608292,1.02281033993,0.553417205811,0.898250222206,-0.587184667587,-0.974799990654,0.423364400864
7043,0.693349957466,-0.0678723976016,0.922600030899,0.324999988079,1.33510005474,0.479649990797,1.20148253441,0.41368919611,0.256617814302,1.28007483482,0.465964198112,-0.830000042915,0.548884272575
5613,-0.167149990797,0.842531502247,-0.108849987388,0.711049973965,-0.222449988127,-1.62389993668,0.255872368813,0.896331787109,0.488865733147,0.949468851089,-0.189278811216,1.1182500124,-1.05290865898
595,0.267950028181,-2.33370923996,-0.768999993801,-1.07829999924,-0.113750010729,0.539650022984,-0.188552930951,-0.724620044231,-1.37984275818,-0.112935177982,-0.533432543278,1.15030002594,-0.234765395522
4793,-0.567549943924,2.08498001099,0.38504999876,-0.22729998827,1.19044995308,1.37665009499,1.74478256702,0.202187284827,0.0888641178608,0.542950570583,-0.302129000425,-0.484549999237,0.880909442902
2736,0.304450005293,1.65641820431,0.155950009823,0.244749993086,-0.431400001049,-0.415600001812,0.990666747093,-0.478033483028,0.902610778809,0.822279691696,-0.369203805923,0.240549996495,0.231569319963
5290,1.49880003929,0.797317385674,1.36109995842,1.10070002079,-0.759750008583,-0.00185000000056,0.466624379158,0.959374010563,0.803761839867,-0.0105259269476,-0.391635477543,-0.0625499784946,0.435368359089
