rid,DOS011_VCAP_6H:BRD-K92953840-001-01-6:5.02,DOS011_VCAP_24H:BRD-K92953840-001-01-6:5.02,DOS039_A375_24H:BRD-K92953840-001-01-6:5.02,DOS039_A549_24H:BRD-K92953840-001-01-6:5.02,DOSBIO001_A375_24H:BRD-K92953840:10.0389,DOSBIO001_A549_24H:BRD-K92953840:10.0389,DOSBIO001_HT29_24H:BRD-K92953840:10.0389,DOSBIO001_MCF7_24H:BRD-K92953840:10.0389,DOSBIO001_PC3_24H:BRD-K92953840:10.0389,DOSBIO001_NEU_24H:BRD-K92953840:10.0389,DOSBIO001_NPC_24H:BRD-K92953840:10.0389
5720,1.56045007706,-2.24603891373,-0.638350009918,0.603950023651,-0.662799596786,-0.0960203483701,0.010091483593,0.444414913654,0.270734876394,-0.2037999928,0.578188717365
466,1.17355000973,-1.64951133728,-0.820200026035,0.609150052071,-0.770954489708,-0.18731854856,0.658511340618,-0.315971016884,0.0222695618868,-0.177000001073,-0.433855801821
6009,0.711499989033,0.972681045532,-1.39625000954,-0.0289500057697,-0.147415935993,0.360330015421,-0.235943287611,-0.485009104013,1.04317736626,0.793099999428,-0.54792201519
2309,0.294099986553,0.150040760636,-0.568100035191,0.460749983788,0.00112813711166,0.395462334156,-0.559066057205,-0.18648687005,-0.747758388519,0.245850011706,-0.567041993141
387,1.92035007477,2.30811405182,-0.246200025082,0.981199979782,-0.864323079586,-0.521896183491,-0.506419837475,-0.0451095439494,0.33149984479,0.0329499989748,-2.31940484047
3553,-1.60084998608,-0.335520416498,0.149300009012,-0.841899991035,1.39655554295,0.944620549679,0.495712399483,0.309478312731,0.29625326395,-0.899450004101,1.22062695026
427,1.13195002079,-0.737046718597,1.64234995842,-1.39645004272,0.74328994751,0.65945148468,0.52762567997,4.35339736938,-0.0857915952802,1.08200001717,-0.499878376722
5898,0.118900001049,-1.54190433025,-0.577099978924,-0.60949999094,-0.555251598358,0.0170051753521,0.0216305553913,-0.0291071683168,-0.145410895348,0.122349992394,0.263174474239
23365,0.289050012827,-0.0530389547348,-0.29154998064,-4.49039983749,0.200807869434,0.255260825157,0.0883677527308,0.667195022106,0.517138004303,-0.806399941444,0.330647051334
6657,-1.25034999847,0.116822659969,1.83504998684,0.486699968576,-0.677279174328,1.27464747429,-0.0330508053303,0.197990089655,-0.542149305344,-0.947499990463,-0.333202779293
5054,-0.907950043678,-0.463349968195,-0.747300028801,0.933000028133,-0.312992602587,0.529461920261,1.74367249012,-0.2313554883,-0.525203645229,-0.347450017929,0.65345454216
3108,-0.237800002098,1.82855570316,-0.822250008583,-0.0860000029206,2.15063905716,0.182327270508,-1.52305471897,-1.12771320343,0.147840350866,-0.473949968815,1.34254610538
1950,-0.330950021744,-0.181393742561,0.72879999876,-0.490150004625,0.352501004934,1.01687383652,-0.855246067047,-0.105646908283,-0.633297264576,-0.482600003481,1.1044574976
351,-0.51909995079,0.803980112076,0.468450009823,-0.1643999964,0.698107421398,1.24787402153,0.19544261694,0.247950002551,-0.163548201323,0.0397999994457,0.529792666435
4846,1.2853500843,6.31610012054,0.0420999974012,-1.45885002613,-0.0700955986977,-1.21506476402,0.0815169289708,-0.987254500389,-0.0754364803433,-1.29820001125,-0.0905951410532
1452,-0.243250012398,-1.03667032719,0.840199947357,0.483449995518,0.500199973583,0.418553501368,1.06017243862,-0.110612869263,-0.25985711813,-0.289700031281,-0.558031439781
