rid,CPD003_MCF7_6H:BRD-A18696154-003-17-6:10,CPD003_MCF7_24H:BRD-A18696154-003-17-6:10,CPD003_PC3_6H:BRD-A18696154-003-17-6:10,CPD003_PC3_24H:BRD-A18696154-003-17-6:10
5720,-1.09710001945,0.130095735192,-0.0184096544981,-0.777599990368
466,-1.09610009193,0.460562705994,-1.1102411747,0.592999994755
6009,-0.975350022316,0.286307573318,0.17695479095,0.162799999118
2309,-0.470299959183,-0.795725882053,-0.311105906963,-0.446449965239
387,0.301149994135,-0.00898088701069,-0.560752093792,0.0235999971628
3553,1.72119998932,-0.902934193611,0.262593269348,0.734200000763
427,3.5189499855,0.0437886342406,-0.147940903902,-0.158950001001
5898,0.351900011301,0.58886474371,0.144765436649,0.359050005674
23365,0.363099992275,0.912806630135,0.570738136768,0.498000025749
6657,0.398400008678,-0.776747703552,0.00703880190849,0.181899994612
5054,-0.0483999997377,-0.368932873011,-0.975196301937,0.484899997711
3108,-1.9279999733,-0.82693195343,1.32307076454,0.743449985981
1950,0.8763499856,-0.603531122208,1.43447589874,0.714699983597
351,-2.11045002937,-0.449035227299,0.0706863105297,1.38389992714
4846,-0.0930999964476,-0.0735520869493,0.184555798769,0.0749499946833
1452,-2.33249998093,-1.16200196743,-1.01296913624,-0.416049987078
4776,1.08914995193,-0.624673724174,-0.0249464921653,0.558449983597
6908,-0.78100001812,0.689666867256,0.366012275219,-0.0356499999762
672,1.14094996452,-0.328503847122,2.31894540787,0.631999969482
5710,-1.139950037,1.02663862705,-0.849348664284,-0.266900002956
2115,0.665849983692,0.263178437948,-0.561140179634,0.0782000124454
7015,0.749849975109,-0.940130233765,1.29907536507,2.41984987259
8726,-0.433249980211,-0.144112512469,0.824769794941,-0.823950052261
2185,1.20230007172,-0.834552586079,1.07661223412,0.432099997997
3315,-1.16820001602,-0.274630963802,-1.80741047859,0.244049996138
5289,0.906450033188,-0.627827525139,0.0771187245846,0.401300013065
868,0.612550020218,0.542290508747,2.19623970985,0.0920500159264
1677,1.09759998322,0.288119763136,1.17695295811,-0.535650014877
7043,0.52999997139,-0.773780226707,0.183317482471,0.308349996805
5613,0.340200006962,-0.701032578945,-0.179639458656,-0.0627999976277
595,-0.753849983215,0.817240357399,-1.06786668301,0.382699996233
4793,-0.354400008917,-0.207036629319,0.265556424856,0.0550500005484
2736,1.34074997902,-0.74934476614,1.5221272707,0.97025001049
5290,0.317600011826,-0.869784712791,0.0310983397067,0.685599982738
6194,-1.16505002975,-0.328943759203,-1.02061760426,0.189649999142
1676,1.00300002098,-0.224685758352,-1.54407095909,0.623049974442
23512,0.600549995899,0.473706513643,0.137187629938,0.35095000267
148022,0.137999981642,1.04734992981,-0.45436745882,-0.127750009298
1906,0.846349954605,-0.937300682068,1.22998166084,0.758450031281
8878,-0.678499996662,0.597756206989,-0.931621313095,-0.206550002098
3091,0.490350008011,-0.505283713341,-0.49099484086,0.5570499897
5743,-0.230899989605,-1.16264128685,3.07510876656,1.01199996471
5321,0.476399987936,-1.40486228466,0.447019219398,-0.0171499997377
4144,0.657649993896,0.0721838846803,0.071503803134,-0.370000004768
1981,-0.806399941444,0.718926787376,-0.6841583848,0.586149990559
695,0.904750049114,0.460725784302,0.434297025204,1.74835002422
10398,-0.00604999065399,-0.970264852047,-0.977801918983,1.66700005531
5708,-0.0271499995142,0.0410914421082,-1.27526760101,-1.20464992523
1213,-2.39010000229,0.405389726162,-2.49280190468,-0.529049992561
226,-0.72209995985,0.743565797806,-1.5222979784,-0.142100006342
6777,-0.0707499980927,0.792208731174,-0.341170758009,-0.0270500183105
2113,0.918300032616,-0.862923026085,-0.456729531288,1.04364991188
3329,-1.60559999943,0.826976001263,-1.3552043438,0.23409999907
1050,-0.608150005341,0.0794776976109,4.48211574554,-0.0719999969006
9491,1.38209998608,-1.55085217953,1.01316678524,0.638750016689
22926,0.169900000095,0.264755576849,-1.2915084362,-0.151649996638
5899,-0.659600019455,0.410000771284,-1.09106230736,-0.433249980211
5467,0.852100014687,-0.515447795391,-0.661911606789,-0.621349990368
6774,4.78945016861,0.660118341446,-0.312252402306,3.23460006714
1788,0.998550057411,-0.712670326233,0.471109300852,0.599749982357
