rid,CPC004_A375_6H:BRD-K66296774-001-02-0:10,CPC004_HA1E_6H:BRD-K66296774-001-02-0:10,CPC004_HA1E_24H:BRD-K66296774-001-02-0:10,CPC004_HCC515_6H:BRD-K66296774-001-02-0:10,CPC004_HCC515_24H:BRD-K66296774-001-02-0:10,CPC004_HEPG2_6H:BRD-K66296774-001-02-0:10,CPC004_HT29_6H:BRD-K66296774-001-02-0:10,CPC004_MCF7_6H:BRD-K66296774-001-02-0:10,CPC004_PC3_6H:BRD-K66296774-001-02-0:10,CPC004_PC3_24H:BRD-K66296774-001-02-0:10,CPC004_VCAP_6H:BRD-K66296774-001-02-0:10,CPC004_VCAP_24H:BRD-K66296774-001-02-0:10,CPC015_A375_6H:BRD-K66296774-001-02-0:10,CPC015_A549_6H:BRD-K66296774-001-02-0:10,CPC015_A549_24H:BRD-K66296774-001-02-0:10,CPC015_ASC_24H:BRD-K66296774-001-02-0:10,CPC015_HEPG2_6H:BRD-K66296774-001-02-0:10,CPC015_HT29_6H:BRD-K66296774-001-02-0:10,CPC015_MCF7_6H:BRD-K66296774-001-02-0:10,CPC015_MCF7_24H:BRD-K66296774-001-02-0:10,CPC015_NPC_24H:BRD-K66296774-001-02-0:10,CPC015_PHH_24H:BRD-K66296774-001-02-0:10,CPC015_SKB_24H:BRD-K66296774-001-02-0:10,CPD003_MCF7_6H:BRD-K39716612-236-01-1:10,CPD003_MCF7_24H:BRD-K39716612-236-01-1:10,CPD003_PC3_6H:BRD-K39716612-236-01-1:10,CPD003_PC3_24H:BRD-K39716612-236-01-1:10,NMH001_FIBRNPC_6H:BRD-K66296774-001-05-3:10,NMH001_FIBRNPC_24H:BRD-K66296774-001-05-3:10,NMH001_NEU_6H:BRD-K66296774-001-05-3:10,NMH001_NEU_24H:BRD-K66296774-001-05-3:10,NMH001_NPC_6H:BRD-K66296774-001-05-3:10,NMH001_NPC_24H:BRD-K66296774-001-05-3:10
1950,1.51934051514,-4.07822561264,-4.70623970032,-0.189538657665,0.663468837738,-0.440352916718,-0.334621250629,0.460205376148,0.486534506083,0.773645877838,1.13088560104,0.00397982448339,-2.35401701927,1.36959993839,-0.367219090462,0.350691646338,0.191950008273,0.380645871162,-0.26496770978,2.34131884575,0.953281462193,-0.00530000030994,0.490549981594,0.877400040627,-0.0859274938703,0.956510305405,1.39594995975,0.736750006676,0.12555000186,0.515109598637,-0.143950790167,-0.536909580231,0.575555443764
351,0.695312976837,0.33682769537,4.25567722321,-0.615973949432,1.66151714325,-0.242458552122,-0.3458558321,1.83634078503,0.101963229477,1.26767754555,-0.378946125507,0.25282907486,-0.594921827316,0.622449994087,0.109983459115,-1.11866426468,-0.421049982309,-0.00528837740421,0.59012567997,0.00703582167625,-0.279279828072,0.000699999975041,-0.45119997859,-2.38065004349,0.546148121357,-0.734347224236,2.20155000687,-0.342949986458,-0.203850030899,0.000207788209082,-0.000881087034941,-0.28275758028,0.2904317379
4846,0.991972744465,0.571153342724,-0.131151765585,0.576116800308,0.0627847835422,-0.00124640762806,0.861724495888,-0.565155148506,0.851009964943,2.41441464424,0.196343615651,0.242190986872,0.4076205194,-0.188299998641,-0.531506717205,0.669292151928,-1.22864997387,-0.339637100697,0.657683253288,-0.148118630052,1.45575225353,-0.339150011539,-0.725649952888,-0.942650020123,-0.22361433506,-0.422485351562,0.0757999941707,0.375,0.02144998312,-0.333128422499,-0.159407764673,0.110846355557,0.249208688736
1452,-0.60045081377,-0.438245862722,-0.40706846118,-0.0197854936123,-0.923623681068,-0.336442112923,-0.588819622993,-1.37393736839,-0.668386876583,-0.191467508674,0.0109239220619,-0.315495073795,0.280377745628,-0.530650019646,-1.39202356339,-0.444802433252,-0.87735003233,0.453454464674,-0.939741134644,-0.557955801487,0.0814765393734,-0.478599995375,0.530849993229,0.982300043106,-0.757127642632,0.175079077482,-0.221199989319,-0.211249992251,-1.34614992142,-0.918385565281,-1.02451550961,0.168861538172,-0.29148003459
4776,1.41486167908,0.461963832378,-0.620414853096,0.519723474979,0.852713465691,-0.231511995196,0.515375912189,1.48173475266,1.50383090973,2.50351905823,1.47338986397,-0.0590681955218,-0.439660727978,0.446400016546,0.0106788873672,0.589476585388,0.489250004292,0.924746394157,0.622257947922,1.73828172684,0.0706062316895,-0.447600007057,0.450199991465,-0.597699999809,1.40939486027,-0.852327942848,1.05614995956,0.693299949169,0.424349993467,0.0204631593078,0.499772548676,-0.226846545935,-0.636440038681
6908,-0.607497692108,0.24577793479,-0.916301608086,-0.089872457087,-1.70689117908,-0.637560606003,-0.179058000445,-0.721679270267,-0.602798104286,-0.831999063492,-0.543329060078,-0.603325247765,-0.0157312005758,-0.89025002718,-0.978697538376,-0.0624687001109,-0.415149986744,0.0758200138807,-0.372889310122,-2.16518473625,-0.315414458513,-0.424800008535,-0.0943999886513,1.25639998913,-2.76194477081,-0.0761565566063,-2.10765004158,-1.02769994736,0.185500025749,-0.388098299503,0.568328440189,0.509999930859,-0.401738882065
672,0.861798405647,0.79384124279,2.98366570473,0.0419806540012,-2.32642197609,0.866848409176,-0.366008639336,0.20465362072,0.206537812948,-1.30637145042,1.0381937027,-0.392787575722,-0.325347363949,-0.649550020695,-0.981577575207,-1.0719230175,0.136799991131,-0.470272868872,-1.02158820629,-2.95624303818,-0.263085395098,-0.736050009727,-1.23775005341,0.0169999971986,-3.5368578434,-0.155342414975,-0.99430000782,-0.364300012589,-1.85745000839,0.151007533073,0.707523465157,0.893131375313,0.351693123579
5710,0.246267855167,-0.548224806786,0.524314045906,-0.0775254964828,0.820891618729,0.275010168552,-0.0570439249277,-0.0784821808338,-1.4888573885,0.706992983818,-0.397277534008,-0.851465582848,0.787496507168,-1.98680007458,0.972026407719,-0.58351701498,0.235799998045,-0.249361276627,0.312933921814,0.080403149128,0.0445844531059,0.535199999809,-0.286249995232,0.415449976921,-0.660189390182,-1.09647083282,-2.08080005646,-0.78955000639,-0.553599953651,-0.552667617798,0.779157161713,0.716265201569,-0.372079700232
2115,-0.385819673538,-1.25517427921,2.66426444054,0.166414663196,-1.05315685272,1.56887602806,-0.115405291319,2.39907693863,-0.390297502279,-0.957392275333,0.644619464874,0.326418280602,0.636487603188,0.703500032425,-0.400739103556,0.895133733749,-0.589849948883,-0.0932272151113,0.487924724817,0.0786880850792,1.5325024128,-0.978700041771,0.299249976873,0.242100000381,0.686646461487,-0.906746029854,-0.418949991465,-0.197200000286,-0.424649983644,0.107907705009,-0.867696523666,0.79989773035,0.188987106085
7015,-0.542845487595,0.408064812422,0.982639253139,1.04758131504,0.0647125989199,-0.865877985954,-0.362651139498,0.435144305229,0.700276494026,2.35768461227,1.33595860004,0.529389560223,-0.649313807487,0.0805999934673,-1.1347053051,0.370684921741,-0.0138500034809,0.55002707243,0.247675180435,-0.662565469742,-0.141141980886,0.0502999983728,-0.615100026131,0.181699991226,-0.138080120087,0.366556882858,1.43040001392,0.013400003314,0.997850060463,0.164144530892,0.307599395514,-0.549092054367,0.0626897513866
8726,-0.380625903606,-1.01448833942,-1.21306121349,-0.473150253296,-3.1502623558,0.314339399338,-0.407163709402,-1.1928371191,-0.348655968904,-0.82839512825,-0.728027462959,-0.63201457262,0.33481991291,-0.00124999880791,-0.51645052433,0.634863853455,0.06740000844,0.265394747257,-0.673911690712,-3.32570815086,-0.531513929367,0.205350011587,-0.366899996996,-1.47590005398,-2.09086966515,0.623063743114,-1.1901499033,0.37420001626,-0.53820002079,-0.0531874448061,-0.742004036903,0.0352005809546,-0.151716709137
2185,1.89385402203,0.445125997066,2.31982541084,-0.293451666832,-0.506804347038,0.44138032198,-0.456333696842,1.84524250031,1.37307846546,1.94828057289,0.908679544926,0.564390003681,-0.397189795971,0.614650011063,-0.173649698496,0.339775800705,0.21819999814,0.206402271986,0.575537323952,0.633498609066,-0.552524089813,-0.745600044727,-0.481599986553,-0.743950009346,0.646886050701,-0.636543989182,1.94129991531,0.726249992847,-0.0930999815464,-0.386825174093,-0.346296072006,-0.438983172178,0.0937730371952
3315,-0.201320290565,0.878770232201,1.78588414192,0.699040532112,5.38121795654,0.365795463324,0.333506345749,0.00042858478264,-0.29415345192,-0.432067632675,0.265924990177,-0.516446232796,2.0192425251,-0.535400032997,1.04142332077,1.36115241051,-0.108649998903,-0.0786260589957,0.213071659207,0.77063202858,0.202791765332,0.212600022554,0.00200000009499,0.254299998283,0.407678931952,0.465768784285,0.510949969292,0.459149986506,1.75600004196,-0.152584597468,0.0536567717791,-0.12994775176,0.41579708457
5289,0.20136770606,0.838596761227,0.170345336199,-0.330894768238,1.40336942673,0.355741977692,-0.0778974294662,1.51080429554,-0.135266304016,0.309311628342,0.661069393158,0.226796731353,-0.125945836306,-0.917199969292,-0.322604477406,0.0594973564148,0.0692999958992,0.581377387047,0.592984437943,0.384760797024,-0.274576246738,0.320399999619,-0.0859500020742,0.0113500058651,0.91854673624,0.0517598092556,0.0654499977827,0.191100001335,-0.0194000154734,1.0962100029,0.557459414005,-0.243209585547,-0.398995995522
868,0.608691871166,-0.179342836142,1.45168566704,0.000313624739647,0.837401270866,-0.333978414536,0.0368148237467,0.870142877102,1.4967610836,4.09107160568,0.421487092972,0.828896164894,0.815273046494,1.3993999958,-1.59972405434,0.520703673363,-0.746500015259,-0.422578722239,0.0761813521385,2.08075976372,0.409616261721,0.486500024796,2.11864995956,-1.12080001831,-0.49210563302,-0.41591194272,2.60115003586,0.281049996614,-0.838999986649,-0.433478116989,0.606299161911,-0.635869026184,0.160611957312
1677,0.725163400173,-0.374711364508,1.08762860298,-0.79618948698,0.218402400613,1.09971880913,-0.21097715199,1.20256304741,0.889908969402,0.352667748928,1.0133651495,0.443086951971,-1.37605202198,1.25744998455,-0.105076007545,0.473777621984,0.543500006199,0.242288276553,-0.307408541441,-0.47527000308,-0.174200177193,0.726649999619,-0.733700037003,-0.408199995756,0.0358363986015,-0.0721104294062,0.108549982309,-0.471400022507,-0.255100011826,0.889882981777,0.626427769661,-0.538209795952,-0.420553922653
7043,2.00128936768,0.426999658346,1.05709850788,-0.508105397224,-0.574424982071,1.06855022907,0.349782347679,1.63873291016,0.743665456772,0.202685385942,1.1302729845,0.875316500664,0.439219534397,-0.213799998164,-0.497055053711,-0.789855957031,-0.62064999342,-0.0571051090956,0.356860399246,0.0510921999812,-0.678894102573,0.322149991989,-2.02845001221,-0.723299980164,1.32315170765,-1.05725574493,1.11590003967,0.00589999556541,-1.17004990578,-1.26270318031,-0.150196194649,-0.0761489868164,-0.400024503469
5613,3.06010293961,-0.479977399111,1.54185116291,-0.220179483294,0.14430385828,0.129527181387,-0.115566983819,2.03275847435,0.357531666756,1.35235571861,1.08272957802,1.16950130463,-0.498851597309,0.0884499996901,-0.384591639042,-0.113365262747,0.0721999928355,0.53035068512,0.788335025311,0.804271519184,-0.483546257019,0.294400006533,-0.710950016975,-1.34630000591,0.771065235138,-0.313636809587,0.430949985981,0.465649962425,-0.183050006628,-0.368160694838,-0.608956694603,1.03607583046,-0.0735203921795
595,-2.5994079113,-0.966818094254,-5.29616641998,-0.858708202839,-4.46633434296,0.115292102098,-0.377897083759,-1.22122693062,-1.09003710747,-2.52351522446,-0.996927022934,-0.527108669281,-1.85731101036,-0.738900005817,-0.0729888081551,0.0760970711708,-0.803399980068,-0.642107844353,-0.16436073184,-0.712115287781,-0.307339370251,-0.992699980736,0.651700019836,0.347600013018,-2.80791115761,-0.433748781681,-3.71399998665,0.926549971104,-1.20834994316,2.99696516991,-0.657043218613,2.68510961533,-0.179951637983
4793,-0.343434453011,0.566286087036,-1.44114923477,-0.177750781178,-0.744811177254,-0.427732050419,0.113090977073,-0.881999373436,0.417339622974,-0.342278808355,-0.426849663258,0.303807675838,0.553965091705,-1.21560001373,-0.888622224331,-0.568900704384,-0.534799993038,-0.0911093950272,-1.24767291546,-0.675190210342,-0.501116394997,0.179949998856,0.202100008726,-0.253149986267,-0.616715908051,0.0455498695374,1.55484998226,-1.01530003548,-0.731299996376,1.00283074379,0.860534608364,0.35251647234,0.313515335321
2736,0.731992781162,-0.501950085163,-0.126197770238,-0.011916577816,-0.36594581604,0.467594146729,0.186077982187,2.25161504745,1.48183834553,0.631328582764,1.6511516571,0.659078061581,-1.09913647175,-0.0436999797821,-1.01215267181,-0.862457573414,-0.790850043297,-0.119111642241,0.590168714523,0.241380661726,0.332819312811,-0.292650014162,1.327450037,-0.690549969673,1.16228401661,-1.39187264442,1.40785002708,0.962949991226,0.357349991798,-0.811130106449,0.536069691181,0.380561590195,0.225795358419
5290,1.58430469036,-0.848809599876,1.64475882053,-0.0214921832085,0.433949291706,-0.64821767807,-0.711467564106,-0.25922986865,0.508157253265,1.01255846024,0.661920130253,-0.704232752323,-0.677619695663,0.307799994946,1.31966853142,0.512123763561,0.721050024033,-0.714509129524,-0.144349217415,1.12412703037,0.684862852097,-0.12254999578,0.86804997921,-0.419750005007,0.91937071085,-0.0145637840033,1.71360003948,0.754700005054,0.748050034046,0.115481257439,0.0956215038896,-0.30025857687,0.197141751647
6194,0.0,0.299157828093,0.18139693141,0.000213071747567,0.000234465653193,0.0875204652548,0.299881696701,-0.302706152201,-0.974575042725,-1.11022639275,-0.850153326988,-0.124700516462,0.169869631529,-0.00034999998752,0.432988703251,-0.113878302276,0.236049994826,0.536134719849,0.022634498775,-0.137366116047,-0.284809589386,0.0,-0.00034999998752,-0.126399993896,0.198687180877,0.50635099411,-1.54480004311,-0.744750022888,-1.17575001717,-0.00196538562886,-8.17883110046,-1.87824463844,0.624452352524
1676,2.11364030838,-0.782625198364,0.209764838219,0.0916825830936,0.0864633321762,0.50237351656,-0.506244182587,1.34910106659,1.23724853992,-0.237842917442,1.06226480007,-0.0760618746281,0.153127923608,0.0512000322342,-0.259001255035,0.134787753224,-0.0820500105619,0.496319532394,0.566137135029,0.252137064934,-0.481300860643,-0.833900034428,-0.762499988079,-0.287200003862,0.122536934912,-0.212784320116,0.844299972057,0.788150012493,-0.0426499843597,-0.744525134563,-0.538765847683,-0.414236485958,-0.773253202438
23512,0.00884434580803,0.599540710449,0.575825631618,0.608965039253,-2.58114099503,1.20506000519,0.0543569773436,1.47082912922,0.027890175581,-0.882035672665,-1.07461118698,-0.25390625,-0.911833822727,-0.812050044537,-0.681042253971,-1.00796866417,-1.36214995384,-0.387535125017,-0.391610383987,-1.60821115971,-1.38415551186,0.24699999392,-0.436049997807,-0.960450053215,-1.27358865738,-0.475747525692,-0.53434997797,0.0127499997616,-1.99975001812,-0.233328446746,-0.330833554268,-0.184499502182,0.488958269358
148022,0.32183855772,0.795494437218,-1.34850311279,-0.310041189194,0.572741687298,-0.650696754456,0.516823768616,2.09619760513,-0.654419839382,1.25711262226,-0.935698866844,0.474390417337,0.308596104383,0.44470000267,0.346657395363,2.66210103035,-1.04939997196,-0.0771564915776,-0.279207319021,-0.0624256134033,-0.307190388441,0.588499963284,0.186199992895,-0.0925000011921,-0.35300680995,-0.108677044511,-0.663900017738,-1.48839998245,0.231449991465,0.0264753252268,0.677272081375,-0.366054981947,0.176687881351
1906,0.252935767174,-4.44961977005,-5.59860515594,-0.533406436443,-0.480700492859,0.151420772076,-0.493820011616,1.78725540638,0.568039298058,0.573081374168,0.429566323757,0.614548683167,-0.183742344379,-1.80129992962,-1.28854227066,-0.339316427708,-2.27724981308,-0.120465472341,0.267939209938,0.64152020216,-0.0572842694819,-0.717999994755,-1.2107000351,-1.18894994259,1.11041390896,-0.108822882175,0.8980499506,0.158199995756,-0.243699997663,-0.295695573092,0.0271200630814,-0.933943748474,-0.40911346674
8878,1.71463215351,1.31131720543,0.232335329056,0.415431916714,2.27947282791,-0.236458048224,0.871680378914,-0.459441393614,-0.210823461413,0.772629976273,-1.36862027645,-1.15585160255,1.5265288353,0.0262499973178,1.48154318333,-0.790323376656,-2.22769999504,0.492466777563,0.283981025219,-0.278821468353,-0.676199436188,0.0,0.337899982929,1.33525002003,0.176111847162,0.118957683444,-0.64074999094,-1.48500001431,-0.330599993467,-0.37590187788,0.178653776646,0.130612969398,-0.920726418495
3091,-0.51311981678,-0.0866305977106,-2.53932619095,0.526950001717,1.13999450207,0.162807315588,-0.0011387616396,1.93024420738,-0.351693630219,-1.72599959373,0.339375972748,0.166280090809,-1.69232749939,-0.370799988508,0.723659276962,-0.810172855854,-0.730449974537,-0.265956401825,-0.525535821915,-0.490167677402,-0.360889017582,-2.68230009079,-2.94269990921,0.14319999516,1.11529874802,-0.092365346849,1.2798500061,-1.27939999104,0.523949980736,-4.25558185577,-0.225203037262,0.439180701971,-0.48561450839
5743,0.68636649847,-1.10707759857,1.43734824657,0.162788242102,3.65054059029,-0.461431235075,-0.0122038014233,-1.40940248966,-0.223327770829,0.127227395773,0.885954618454,-0.347852826118,1.62692642212,3.02005004883,6.83357477188,0.509830832481,0.271899998188,-0.480090767145,0.520750522614,0.553296804428,0.41129052639,0.614649951458,0.689549982548,3.83965015411,-0.0868317633867,-1.08529913425,-0.0169499963522,0.257649958134,0.0893999934196,0.87151736021,0.403446912766,-0.884873390198,-0.36918759346
5321,0.446376144886,-0.0907369554043,1.23722136021,-0.0252872854471,0.351900964975,0.104025021195,-0.352161228657,0.899908721447,0.182838156819,0.407584398985,0.387689501047,0.0619080774486,-0.189017534256,1.41190004349,0.519967079163,-0.485344856977,0.00404999405146,0.178297549486,0.224180415273,0.772928774357,0.0267385318875,-1.11434996128,-0.387249976397,-0.241500005126,0.558289408684,0.238861888647,1.57185006142,0.954149961472,-0.0611000061035,0.0101678213105,0.012879293412,0.19993725419,0.0572189539671
4144,-0.52619856596,-1.4507522583,1.68138504028,0.145475000143,1.01038897038,0.376007378101,0.011794552207,0.704081535339,-0.088035620749,1.0008597374,0.35886824131,-0.972009003162,-1.28060090542,0.30814999342,0.679410159588,-1.04456710815,-0.0321500003338,0.357313930988,0.073829062283,-0.497130960226,-1.71225070953,-0.651549994946,0.199949994683,0.0797500014305,-1.16180062294,0.163362681866,1.40160000324,-0.140949994326,0.26185002923,0.556144893169,-0.235398352146,0.470349282026,-0.494484007359
1981,0.20252276957,-0.919421434402,-2.39271974564,3.28702831268,0.54153752327,-0.481612175703,-0.188741490245,-1.10262489319,0.339563041925,0.957476019859,0.375612169504,0.0620554536581,1.21444046497,1.80190002918,-0.445034146309,0.663302958012,-0.0659500062466,0.945145606995,0.0129896700382,0.152044057846,-1.05005574226,0.681900024414,0.744349956512,2.1508500576,-1.13541769981,0.473639011383,-1.67890000343,-0.146999999881,-0.126850008965,-0.825050473213,-0.619345247746,-0.0745602473617,-1.60539102554
695,-1.27558863163,-0.0135067142546,-0.328889489174,-0.324818760157,0.105608984828,0.791955113411,-0.460113108158,1.27880311012,0.462842822075,-0.0248897820711,0.137598723173,1.01358866692,-0.262600243092,0.74279999733,-0.545254707336,1.03151118755,-1.13470005989,0.357550770044,-0.0194748938084,-0.0812284499407,-0.0303166806698,-0.48109999299,-0.849900007248,-0.462350010872,0.361676752567,-0.555420815945,1.76990008354,-0.0850500017405,-0.701649963856,0.111119583249,-0.0914850085974,0.137032702565,-0.25565880537
10398,2.94628882408,-0.528191208839,-10.0,0.0887898355722,-1.81984996796,0.378902614117,-0.0453307628632,0.831796765327,-0.394134104252,-1.95453310013,1.08755803108,1.12314844131,-0.687394797802,0.693650007248,-0.863244175911,-2.19845414162,-2.19370007515,0.257020771503,0.138447850943,0.31806692481,-2.79865670204,-0.594150006771,-0.454400002956,0.0404499918222,0.729580402374,-2.18195152283,-1.50650000572,-0.893000006676,-1.08345007896,-0.0151284141466,0.277114897966,0.158617302775,-1.9953430891
