rid,DOS010_VCAP_6H:BRD-K77629773-001-01-2:4.97,DOS010_VCAP_24H:BRD-K77629773-001-01-2:4.97,DOSBIO002_A375_24H:BRD-K77629773:9.93611,DOSBIO002_A549_24H:BRD-K77629773:9.93611,DOSBIO002_HT29_24H:BRD-K77629773:9.93611,DOSBIO002_PC3_24H:BRD-K77629773:9.93611,DOSBIO002_MCF7_24H:BRD-K77629773:9.93611,DOSBIO002_NEU_24H:BRD-K77629773:9.93611,DOSBIO002_NPC_24H:BRD-K77629773:9.93611
3091,-5.16395425797,0.0185132026672,0.506613016129,-0.233405530453,-0.961620807648,-0.345591276884,0.0756010636687,-0.77999997139,-0.918304562569
5743,-1.5809186697,-0.0422468595207,1.51688432693,-0.279481709003,-0.0832335650921,-0.0397644490004,0.714960813522,-0.537900030613,-0.756741762161
5321,0.488522768021,-0.291844964027,0.26457118988,-0.200556114316,0.388211488724,0.782896459103,-0.134189426899,1.09769999981,0.806051671505
4144,-2.8896791935,-0.405950069427,0.345229566097,1.48444533348,-0.31174492836,-0.816751301289,-0.801007568836,-1.11705005169,0.0216230005026
1981,1.02874863148,-0.729267895222,-0.342224448919,-0.570098042488,0.281667649746,-0.159268379211,-0.0834041237831,0.124299995601,-0.292709410191
695,-1.53921592236,-0.0834061056376,0.219940871,-0.211480796337,1.32221412659,0.157150760293,-0.427058070898,-0.550000011921,-0.955556094646
10398,1.76992511749,-0.502454817295,0.765948534012,5.73172903061,-0.0303144752979,0.339841544628,0.51487839222,0.562550008297,0.486946195364
5708,-0.912323892117,0.107752472162,0.0608528628945,0.956234037876,-0.410950481892,-0.447913527489,-0.187695786357,0.824300050735,-0.388177335262
1213,0.938288331032,0.99981713295,0.224464446306,-2.1396651268,0.0606323182583,-0.954037666321,-0.78472673893,-0.297199994326,-1.48737001419
226,-0.916796863079,-1.0756289959,0.395830273628,-0.464594244957,-0.114731967449,-0.735094368458,-0.442419737577,-1.01549994946,-1.20399737358
6777,1.4773837328,-1.10830390453,-0.813008964062,-0.378625899553,0.0914024412632,1.40550470352,0.0243669003248,-0.0830000042915,-0.364928632975
2113,2.06349945068,-0.446282684803,3.32224297523,1.68298923969,0.408835142851,-1.54693126678,0.722661852837,-0.625900030136,0.635252296925
3329,-3.2045249939,0.152013033628,-0.5092035532,-0.544669210911,0.113466836512,-0.420863389969,0.164431646466,-0.313600003719,0.311780929565
1050,-0.608900666237,-0.590250134468,-0.275883257389,-0.890648305416,-0.0444806069136,-0.937231659889,-0.0660158395767,0.514250040054,-0.490518301725
9491,3.07368063927,-0.141302958131,-0.202662423253,-0.159126669168,-0.330521076918,0.306296795607,-0.647973656654,-0.256900012493,0.342645823956
22926,1.3113963604,-0.106445223093,-0.137916311622,0.129021540284,0.729514360428,-1.87235867977,0.273307591677,0.485749989748,-0.294536411762
5899,-0.0632450282574,0.293583512306,0.040850546211,0.94825387001,0.152035236359,-0.880038440228,-0.440274626017,0.725099980831,-0.724545359612
5467,4.1337428093,0.955020010471,-1.02456486225,0.424119919538,-0.295019507408,-0.273532420397,0.118731871247,-0.69889998436,-0.222830355167
6774,0.959043741226,-0.034714832902,1.62796998024,-2.1668112278,1.93550431728,-0.344231754541,-0.408870965242,0.234749987721,-0.771992564201
1788,-0.181501597166,0.321702212095,0.750884413719,0.220735684037,-0.466107368469,0.851144015789,-0.0787343382835,-0.214700013399,0.463085949421
5921,1.97513949871,-1.35502910614,-0.114721685648,-1.45969164371,-0.770638585091,0.633236646652,-0.320037484169,-0.0186000019312,-0.783374905586
5721,1.05236768723,0.337650597095,0.235860347748,1.52030217648,0.173194423318,0.307973206043,-0.0900933668017,-0.390399992466,0.507071793079
2263,-1.97184860706,-0.553379297256,0.0831018090248,-0.789454698563,-0.00862374901772,1.39196825027,0.0982120633125,0.122700020671,0.90615940094
808,-0.355893284082,1.11740553379,-0.269569814205,-0.272441953421,0.641979515553,-0.375397801399,0.0171304643154,-0.0173999965191,-0.05825291574
30001,0.413106799126,0.00643816590309,-1.3021337986,0.363950312138,-0.259536743164,-1.27514755726,0.41158118844,-0.219099998474,-0.10680423677
348,0.763964295387,-0.375254452229,-1.1015253067,2.11280846596,-0.382074594498,1.87346887589,0.56424510479,0.484750002623,0.892845451832
30849,-0.850884795189,-0.0356510207057,-0.39820933342,0.724738717079,0.121119260788,-0.968448519707,-0.515922427177,-0.185900002718,-0.366034269333
1454,-0.6364787817,0.4095236063,-0.0429695546627,1.12256860733,-0.0616884529591,-0.570199549198,0.679446578026,-0.943149983883,-0.949657082558
6500,-1.21748924255,0.304657697678,-0.285388022661,-0.0373308137059,0.214195936918,-0.342510581017,0.336314618587,-0.239099994302,-0.686169803143
5627,-1.1210436821,-0.405839174986,0.0934765636921,-0.861583292484,0.0508269369602,0.533699393272,0.400923669338,-0.444800019264,0.0443788468838
5715,-0.532161712646,0.294274330139,0.0863218009472,-0.591335356236,-0.43688711524,-0.18667447567,-0.172242358327,-0.473300009966,-0.822150886059
4791,-1.04210829735,0.0371576249599,-0.110797457397,0.27855938673,0.431895554066,0.541122794151,-0.156912982464,0.984850049019,0.872684180737
56924,-0.18185685575,-0.309245824814,-0.58670514822,0.636931777,-0.0582723282278,-0.578804433346,-0.383793652058,0.21099999547,0.092139929533
2690,-2.04978084564,0.307689130306,0.725672006607,1.29910576344,-0.4772605896,0.266198426485,0.193035662174,0.590499997139,1.55258023739
1019,0.304292559624,-0.618524909019,0.393478929996,0.0870431810617,0.590121865273,-1.0235568285,-0.335087001324,-0.291450023651,1.48316574097
51422,0.445297449827,-0.914070665836,-0.812323689461,-0.241346985102,0.409315794706,0.113788038492,-0.161885127425,0.436250030994,-0.19338080287
5788,-0.716664135456,0.498433232307,-1.81942224503,-0.26065993309,-0.294625818729,0.944543361664,-0.0634852647781,-0.853100001812,-0.00192466378212
6709,-2.58600330353,0.811854481697,0.388704061508,-0.745954871178,0.174910932779,-0.887855410576,-0.137830153108,-0.24224999547,-0.249716877937
1277,7.24476051331,-0.567553699017,0.586358129978,0.193008601665,-0.305050253868,-0.810766637325,-0.275249809027,-0.285650014877,0.182482942939
993,-2.93311929703,-4.81958770752,-0.116243422031,0.997874379158,-0.774130344391,-0.153270676732,-0.0894710123539,-0.635249972343,-0.516442894936
7157,-1.71903026104,-0.182466834784,-0.522652864456,0.589216113091,0.0528538525105,-0.111578285694,-0.182578921318,0.0231500025839,-1.03822207451
1958,-1.5879585743,-0.944665968418,0.255703061819,0.210024252534,-0.00376888550818,-0.863949298859,-0.0344059616327,-0.296700000763,0.505932450294
4582,0.143171235919,1.08566617966,-0.567584276199,0.51497232914,-0.216752901673,-0.57160538435,-0.596687734127,-0.912299990654,-0.0877715572715
9212,-2.41052484512,0.0137591715902,0.425768315792,1.70005869865,0.230447500944,-0.482612043619,0.793197154999,0.787900030613,0.912856042385
8440,-2.94298458099,-0.0219769179821,0.20126837492,-0.979526102543,-0.340195983648,-0.474540829659,0.916792988777,-1.17235004902,-0.122973755002
6790,-0.470620751381,-0.665410399437,-0.59235137701,0.0799848437309,0.481803804636,-1.25338697433,-0.210780858994,-1.30375003815,0.372993201017
8851,-0.127114981413,-0.351986438036,-1.19505393505,-0.594136238098,0.284093499184,1.31715750694,0.769928395748,-0.0587500035763,-1.21684980392
2534,-2.05702424049,1.02239584923,-0.54578846693,-0.420793145895,-0.754044413567,1.46864426136,0.354988723993,-0.113150000572,-1.0957710743
4893,0.334735542536,-0.438584148884,-0.243304342031,-0.0804686546326,0.0267870128155,1.24751722813,0.492275089025,-0.564300000668,-0.452007383108
665,-0.772123813629,0.0357267707586,0.86722189188,-1.87802970409,0.961265742779,-0.576933503151,0.0324883684516,-0.550849974155,-0.341982722282
4313,-0.277334958315,-0.492616593838,0.379660904408,0.0273948274553,0.021278321743,0.84803456068,0.0332792699337,0.740700006485,-0.549247503281
1022,1.37688994408,-1.5638115406,0.288187682629,0.740122437477,0.196430653334,1.42819154263,-0.0564416609704,-0.279799997807,2.78526639938
5880,-0.133995085955,-0.732152581215,-0.134002923965,1.35605788231,-0.432321488857,-0.57205837965,-0.279144614935,0.256200015545,-0.0338321626186
3162,-1.43674111366,0.220738828182,-0.208932459354,-1.10529708862,0.0119831711054,-1.05872869492,0.0448280274868,-0.585600018501,-0.36910122633
1282,1.75616812706,-0.443539530039,0.0804541483521,0.0861072689295,-0.276389062405,1.21550154686,0.478063106537,0.543249964714,0.899642944336
3383,0.120721057057,0.194369629025,-0.64691144228,-0.275978624821,0.210788041353,0.449658483267,0.130437284708,0.410100013018,-0.135652542114
727,-0.21581619978,0.567007422447,-0.623579502106,-0.0509156100452,-0.124730587006,0.779849231243,-0.154915958643,-0.289250016212,0.431575983763
4792,-1.26943445206,0.697643756866,-2.03051924706,0.520792841911,-0.983481168747,-0.93596124649,-0.885111451149,-0.510999977589,-0.235079556704
4794,0.634988605976,-0.303637117147,-0.147081568837,2.57658243179,-0.314383685589,1.21170186996,-0.0984973907471,0.0218500010669,0.44351708889
902,-2.32372546196,-0.0254938490689,0.460792422295,1.2258541584,0.0691566169262,-0.572443962097,-0.29055711627,0.211799994111,0.292193770409
8091,-1.06329476833,0.026482835412,-1.14057481289,-0.0516228079796,-0.42442715168,-0.574831068516,-0.193841829896,0.611800014973,-0.261044621468
3486,0.655017733574,1.21338260174,0.706904888153,0.144843563437,-0.363400578499,-0.614353656769,-0.289326488972,0.892599999905,0.507823467255
10818,-0.0800961256027,-0.378744781017,-0.756212115288,0.547213256359,0.845939278603,0.214824467897,-0.0897342264652,-0.159949988127,0.140873908997
3454,1.4222381115,-0.00227323174477,0.0180227458477,0.860944449902,-0.120241045952,0.683765172958,-0.0893405675888,0.375599980354,0.958988845348
4282,-3.66122412682,-0.398796647787,-2.14549684525,-0.686895728111,-0.434876859188,-0.154851391912,-0.654970943928,0.0606500059366,-1.06171941757
1605,-0.45827382803,0.696694016457,-0.192154049873,-0.848583817482,0.000840544700623,-1.55034661293,-0.0633308142424,-0.362149983644,-0.680745840073
10644,2.51051568985,-0.299759447575,-0.730441570282,0.374318391085,-0.319607466459,-0.274961471558,-0.141233801842,-0.640299975872,-1.33083343506
2065,0.717516481876,0.7613312006,0.340785592794,-0.796572744846,-0.431417524815,-1.47586119175,-0.99233353138,0.232650011778,0.109510600567
8321,0.642983436584,0.124026566744,-0.659093856812,1.34628009796,-0.547047376633,1.87965786457,0.0562927126884,0.53569996357,0.728622078896
8503,-0.285445123911,1.67042016983e-05,-0.526111245155,1.12018823624,-0.100105792284,-0.165324419737,-0.625262856483,0.252799987793,-1.16531038284
7027,-3.36193180084,-0.263789415359,0.569336652756,-0.0858812630177,-0.0835853368044,-0.353087127209,0.250084370375,-0.391749978065,-0.0485030040145
6850,1.45078229904,-0.518729925156,0.173918962479,1.35655045509,0.0297496914864,1.66039419174,1.07674586773,0.188649997115,1.25832605362
1978,-1.91809415817,-0.721553325653,1.0360121727,-0.586810767651,-0.0737718418241,-0.297234356403,0.239337310195,-0.343650013208,-0.61523014307
896,-0.994750976562,-0.758740246296,0.713888466358,-1.15104341507,-0.0323688685894,0.162490397692,-0.208951115608,0.390050023794,0.390511780977
5777,1.06736540794,-0.115633636713,-1.04641985893,1.19833421707,0.296117603779,-0.0982839614153,-0.304300457239,-0.669449985027,-0.0296837165952
1846,1.03486096859,-1.07822597027,-0.530283689499,0.142170742154,-0.806553840637,-1.86281251907,-0.468878567219,-1.04875004292,-0.535896062851
5925,-2.35403871536,0.00291007757187,0.544743955135,0.806015908718,0.596099615097,0.323469758034,0.0911841318011,0.762199997902,-0.228500261903
142,-2.56714677811,0.4209395051,-0.384275972843,0.603864490986,-0.420175969601,-1.38990569115,-0.449409544468,-0.468900024891,-1.14616942406
1021,1.66601204872,-0.340903759003,-1.13154304028,-0.571623206139,0.290712088346,0.858942747116,-0.14186796546,0.144000008702,0.137632489204
5699,-0.821188747883,-0.640785336494,0.330647677183,0.618429064751,-0.319303393364,1.5800409317,0.505064964294,0.0138500034809,1.20340538025
8061,1.23933088779,-0.0889479443431,0.0575503706932,0.627906262875,-0.895349144936,-0.968876123428,-0.251273661852,-0.0596500039101,0.356847286224
1870,0.251102089882,-0.707595288754,0.549325883389,0.989730596542,-0.37292483449,1.51305615902,-1.32946908474,-0.200450003147,-0.364283084869
1398,-0.701374471188,0.574084758759,0.0302763842046,-0.252379655838,0.582383453846,-0.692953646183,-0.0668884143233,0.670500040054,-0.277799636126
3312,-1.6447827816,-0.750219285488,-0.084308758378,-1.10854482651,0.498050153255,-0.415770888329,0.339526802301,-0.0994499996305,-1.17922449112
891,-0.706059634686,-1.15249323845,0.319508075714,-1.77229225636,0.9017765522,-0.0229441821575,-0.0417155697942,0.470649987459,0.10879227519
4775,-0.38915643096,-0.276360213757,-0.124246634543,4.81625080109,-0.319010555744,1.08046007156,-0.0332314372063,0.0885500013828,-0.845784842968
5111,1.6255106926,-0.645907819271,0.425929903984,0.868883192539,0.43259331584,-0.246551007032,0.138692170382,-0.423099994659,-0.0954325795174
5696,-0.180182904005,-0.717380046844,0.184042543173,0.758142530918,-0.420244902372,-0.113967835903,-0.490741789341,0.0245999991894,0.691902935505
5588,2.11024546623,-0.409898370504,-0.30201536417,0.436021506786,-0.246996164322,0.402679234743,-0.242332905531,0.27270001173,1.08711481094
6839,0.168764919043,-1.5093023777,-0.0830876678228,-0.492022454739,-0.353964209557,-0.250452458858,4.68004369736,-0.375,-0.294032096863
329,-2.02458500862,-1.20922756195,-1.12164473534,0.13049685955,-0.428701281548,0.126886069775,0.85738325119,-0.103450000286,-0.0732797980309
5058,5.09372138977,-0.115169972181,0.104994527996,1.61970579624,-0.212162792683,0.0318651795387,-0.526417791843,0.478749990463,0.993144989014
998,-0.783312022686,0.666879534721,1.02283072472,1.46744167805,0.181928932667,0.362661659718,0.390529215336,-0.371699988842,-1.72465324402
9134,-5.89776706696,-0.343012392521,0.237073808908,0.260425627232,-0.670958280563,1.63116288185,-2.19545698166,0.120100006461,0.937828421593
6616,0.810008764267,-1.18851685524,0.187658026814,0.571149408817,-0.457093596458,0.368917226791,2.51176047325,-0.375,-0.747985541821
5223,2.18000459671,-2.67464613914,-0.019034922123,-5.26921510696,0.302047997713,-0.602495789528,0.169336527586,-0.567999958992,-0.781106472015
4690,-0.457754135132,-0.221502780914,-0.479680895805,2.20982885361,0.385295838118,0.527822732925,0.413436591625,0.501150012016,0.201214015484
958,0.169860839844,-0.154698580503,0.608314990997,-0.601329743862,-0.074369519949,1.4430437088,-0.00648877024651,0.292500019073,0.803765416145
1616,-0.338359355927,0.0777483209968,-0.184258744121,0.947958230972,0.21084369719,1.18741846085,0.9256118536,0.32515001297,-0.229178339243
991,-0.795908749104,-2.178606987,0.375706732273,0.187849998474,-4.94691085815,-3.3072245121,0.0665486454964,-0.47214999795,-0.0930775403976
6347,0.204310029745,-0.718891441822,2.91829824448,0.756854593754,-0.422941148281,0.964434981346,0.685287773609,0.00710000097752,0.850873410702
6714,4.20228147507,0.646682441235,1.87133979797,-1.00685226917,-0.184663876891,-1.21722173691,-0.10413056612,0.618950009346,-0.660713195801
652,0.910378277302,3.76584482193,-0.30474537611,-0.201658144593,0.156713441014,0.574531555176,-0.222560808063,1.24804997444,1.2377961874
4331,4.06910800934,-0.211793810129,0.274717211723,-0.0989767387509,0.891827344894,-0.279689252377,0.338868379593,4.96049976349,-0.56173825264
7099,0.986146211624,-0.177603036165,4.40911817551,0.68203574419,1.5580599308,0.760493993759,3.01121544838,0.259700000286,0.41518047452
10320,-0.466363757849,-0.754749536514,3.96698188782,1.0859400034,-0.535360872746,-0.378878414631,-1.13772583008,0.326399981976,0.753202259541
2042,0.0373008549213,0.355241715908,-0.252109289169,0.243261694908,4.00143814087,0.867644667625,-0.537407875061,-5.58949995041,-0.287790834904
843,0.830052793026,-0.803023457527,0.0374322086573,0.070703856647,-0.419933259487,0.744806230068,2.64100623131,0.355900019407,0.692086279392
840,-0.372193098068,0.0189745351672,0.250826299191,0.250929921865,0.238983929157,-0.130548119545,-1.03644871712,-0.79675000906,0.415663033724
7048,4.62364768982,-0.189847648144,0.284700810909,1.00221276283,0.344284653664,3.96779131889,0.631225526333,-0.58520001173,0.0491804778576
4851,0.19073061645,0.0599797815084,4.28744459152,0.897779047489,4.3627948761,0.890262305737,0.119478821754,0.59994995594,-0.594826579094
6464,1.33880770206,1.36478900909,0.00980233773589,-0.12599734962,-0.727522075176,0.905393600464,-0.113055884838,0.784000039101,0.5245449543
23410,2.51901078224,-0.292542755604,0.121695823967,-0.989268779755,0.200310915709,-1.10777795315,0.557104766369,-0.158199995756,-0.964567780495
54205,-5.86432600021,0.529668748379,0.489594459534,-3.28980112076,-0.3786008358,0.297046720982,0.48431622982,0.728850007057,0.639249205589
2770,-1.65019643307,0.109607994556,2.12097430229,-0.614821970463,-1.82154214382,0.483194887638,0.330148488283,0.00185000151396,-0.219244539738
80204,0.0696448981762,-0.60983645916,0.300547003746,1.06412148476,-0.559493720531,0.140685141087,0.0161232277751,-0.282849997282,0.130386337638
4208,1.2205299139,-0.869457662106,5.07160568237,0.972023546696,-0.950175881386,1.69037246704,-0.935287058353,0.187350004911,-0.0392984747887
1845,-2.1348054409,-0.926726460457,-0.333753228188,0.467218339443,-0.143641874194,1.3171620369,-0.20792029798,0.269299983978,0.426977932453
23368,-0.939579367638,-1.18637347221,0.0291202142835,1.05934977531,-0.205222696066,1.25213670731,0.329038470984,0.215250000358,0.585373997688
5583,-1.14033222198,0.698014378548,-0.958284080029,-0.712249279022,0.298305124044,-0.764000654221,2.91417074203,4.61285018921,0.106550380588
8900,0.537150681019,-0.321177065372,0.249508082867,0.565388083458,0.515337944031,0.540632605553,0.310303390026,0.245800003409,0.891782581806
581,0.265924662352,-0.050234220922,0.238139644265,1.45276618004,0.63185685873,-0.0500528216362,-1.09937119484,0.150199994445,-1.02277863026
6193,0.470489770174,0.638249397278,-0.0144734308124,-1.81903731823,0.255843371153,-1.12603092194,0.211292520165,0.139899998903,-0.029834151268
6622,1.2712816,-0.365223586559,-0.101729869843,0.484674930573,-0.518479168415,0.304677069187,-0.858979225159,0.102100014687,0.147060573101
11261,5.35312461853,0.347579658031,0.174306258559,-0.232557162642,0.96258610487,0.408770561218,0.588355720043,-0.0299999974668,-0.334045469761
6696,1.88120317459,0.565817296505,4.02912330627,-0.499983757734,0.879796802998,1.34517395496,-0.635657250881,-0.114849999547,4.50501346588
8312,-0.962016582489,-0.588014245033,0.562079310417,0.438990563154,0.164331257343,0.0446198731661,-0.11656152457,0.659350037575,-0.0755108743906
835,-0.961680233479,-0.226433813572,-0.156664311886,0.926703214645,0.011882930994,0.29656380415,0.0760109052062,-0.228699997067,-0.582327365875
8324,2.82095623016,0.824722647667,-0.179936245084,0.620937108994,1.01745939255,2.96845006943,0.207718938589,-0.0614500045776,-0.873377799988
1848,-0.0946819186211,-0.208507329226,-0.0204837322235,1.02260458469,0.0448347255588,-0.647208273411,-0.0496015138924,-0.253300011158,-0.60223287344
154,0.624673843384,0.355787754059,-0.467429697514,0.0574401840568,0.455910384655,-0.158063426614,0.435372948647,-0.272900015116,0.638688266277
4312,1.23513352871,-0.687698245049,-0.00202882289886,0.856154024601,-0.359009742737,-0.303684294224,0.866345405579,0.291649997234,0.0220584273338
994,0.176538839936,-0.222143948078,-0.766400694847,-1.30634570122,0.428752332926,-0.918962240219,-0.499836564064,-0.583199977875,-0.775188565254
2048,2.50672984123,-0.45822545886,4.6047039032,-0.184173628688,-0.424797564745,-0.869640886784,-0.504196882248,-0.190250009298,0.628410458565
1111,-1.34053206444,0.800455868244,0.317362427711,3.61856365204,0.102290093899,0.0314627289772,-0.37487590313,-0.692600011826,-0.126193106174
5154,-1.74788677692,-0.339774340391,2.36007332802,0.475767225027,0.29836717248,0.359417200089,-0.782678484917,-0.505599975586,-0.0670566558838
2920,-0.792770624161,0.293977469206,-0.38269841671,0.0912364572287,0.367333948612,1.24653291702,-0.552323937416,-0.0615000016987,0.0982398688793
3122,1.75292575359,-1.04002523422,1.29204440117,1.34140431881,-0.682044148445,1.34841823578,0.0962213054299,0.917999982834,1.65136301517
2769,0.522366642952,0.139833837748,2.24960756302,0.46963378787,0.123184680939,0.811668395996,0.503928542137,3.5024998188,0.216035410762
5900,0.463908553123,-0.0102847889066,-0.0362806916237,0.321343123913,-0.86696267128,-0.548569321632,-0.898994803429,-0.850000023842,-1.05677163601
6304,1.08238112926,-0.6887357831,0.684171259403,0.9851385355,0.390025556087,-0.551318943501,-0.473381280899,-0.0791999995708,-1.00831472874
5211,-0.838678717613,0.378690689802,-0.181327939034,-0.234800368547,-0.763110637665,-1.84599375725,-0.638344049454,-0.153200000525,-0.645947575569
2886,0.927329659462,-0.140827745199,0.227636754513,-0.769199967384,0.118648380041,0.597656667233,-0.227780222893,0.422649979591,0.75458073616
9261,1.49901366234,-0.955447793007,0.731142997742,-0.382486611605,0.0153819620609,-0.246727049351,-1.08608865738,0.0206499993801,-0.994436502457
8569,3.75428438187,-1.30321598053,0.727064013481,0.250674694777,-0.347873926163,0.0823654979467,0.0599724054337,0.292199999094,-0.232488900423
3303,-1.43879842758,-0.0715430378914,0.234958022833,0.442820161581,0.421028971672,-0.16794206202,-0.0787760466337,2.30890011787,0.77078473568
5331,1.08536124229,0.286562502384,-0.0381488204002,0.691935777664,-0.829685926437,-1.48490393162,-0.792907834053,-0.381150007248,-0.431424111128
5347,-1.46710157394,0.657909274101,-0.204023331404,0.190459638834,-1.90254938602,-0.452252864838,0.850994110107,0.676649987698,-0.649580478668
