rid,DOS002_VCAP_6H:BRD-K48673964-001-01-5:5.04,DOS002_VCAP_24H:BRD-K48673964-001-01-5:5.04,DOS032_A549_24H:BRD-K48673964-001-01-5:5.04,DOS032_HT29_24H:BRD-K48673964-001-01-5:5.04,DOS032_MCF7_24H:BRD-K48673964-001-01-5:5.04,DOS032_PC3_24H:BRD-K48673964-001-01-5:5.04,DOSBIO001_A375_24H:BRD-K48673964:10.0728,DOSBIO001_A549_24H:BRD-K48673964:10.0728,DOSBIO001_HT29_24H:BRD-K48673964:10.0728,DOSBIO001_MCF7_24H:BRD-K48673964:10.0728,DOSBIO001_PC3_24H:BRD-K48673964:10.0728,DOSBIO001_NEU_24H:BRD-K48673964:10.0728,DOSBIO001_NPC_24H:BRD-K48673964:10.0728
5720,-0.913649976254,0.0286023840308,0.553099989891,0.851714730263,-0.0029164403677,-0.617500007153,0.0627913922071,-4.70907115936,-1.6472132206,-2.52237033844,-0.0600666850805,1.53240001202,2.16704130173
466,-0.0188499987125,0.651126742363,1.02394998074,0.370583415031,0.225234299898,-0.258249998093,0.910477757454,0.784083127975,-0.273328393698,-1.18556296825,0.401771187782,-2.08789992332,-1.70887720585
6009,0.0129499956965,-0.530614733696,-0.445300012827,0.802953958511,-0.059202671051,0.424950003624,-0.412383764982,1.60539627075,0.461190789938,0.404072880745,-0.241558432579,0.498799979687,-0.15536262095
2309,0.672550022602,-0.669192552567,1.50755000114,0.358339965343,-0.607881784439,-0.984750032425,-0.631631374359,-0.156786456704,0.124347686768,-0.9894541502,0.138317376375,-0.898850023746,0.86135661602
387,0.340649992228,-0.53030860424,0.0204999987036,0.972280740738,0.520302832127,0.538049995899,1.08334231377,3.28262162209,1.15196728706,2.62385964394,-0.902557611465,3.60995006561,2.79911613464
3553,-0.606050014496,0.00554494559765,-0.319999992847,-1.15780901909,-0.545259714127,0.249000012875,0.369725853205,0.124826014042,1.2623488903,0.640908956528,0.478882312775,0.0864500030875,0.475480556488
427,-0.854050040245,-0.130221903324,0.604449987411,-0.296120643616,-0.118522971869,0.953450024128,-0.184889674187,-0.380466639996,-1.22420501709,-0.364817380905,0.183518379927,-1.63435006142,-1.35842382908
5898,0.803649961948,-0.508692026138,-1.31180000305,0.393565267324,-0.278724193573,-0.861649990082,-1.53678524494,1.78644585609,0.632490932941,0.151518791914,-0.512722551823,0.213200002909,-0.444452732801
23365,-0.687049984932,-0.315856724977,0.287699997425,-0.266298741102,0.221986070275,0.286549985409,0.629991650581,2.13976693153,0.674604296684,1.99948549271,0.693427026272,0.251400023699,2.13725805283
6657,-0.512849986553,0.169316858053,-1.26974999905,-1.54801821709,-0.28682371974,-0.592799961567,-1.10515916348,-1.2411621809,1.42625665665,1.1609774828,0.401032835245,-0.0601499974728,-0.700968265533
5054,-0.773350000381,0.495323181152,-0.60379999876,0.893898010254,0.230298116803,0.0254999995232,-0.565159142017,-1.95166087151,-0.93604850769,-0.242628842592,0.334197610617,-0.551400005817,-1.59933388233
3108,0.856750011444,-0.0366284400225,0.646299958229,0.329562664032,0.296119630337,-0.273550003767,0.0138828661293,-0.603302359581,0.194157719612,0.0448052585125,-0.546961307526,0.912349998951,-0.458115816116
1950,0.337199985981,0.35980451107,-0.577250003815,-1.19591474533,-0.115646138787,0.219349980354,-0.880808711052,-1.26390004158,-1.53016030788,-0.0275368690491,0.717083394527,-2.38264989853,-1.3713991642
351,0.832000017166,0.147649601102,0.222449988127,-1.30167043209,-0.0212117433548,-0.568150043488,-0.504515349865,-0.759087443352,0.282288908958,-0.50986135006,0.465097695589,-2.67470002174,-1.43210077286
4846,-0.280099987984,-0.881461620331,-0.429049998522,-1.04739189148,0.0439347848296,-0.484600007534,-1.16114771366,-0.945947349072,-0.379437923431,-0.537753820419,-1.41794228554,0.0309000015259,2.00298404694
1452,0.788949966431,0.35636228323,-0.202349990606,-0.156958222389,1.45612883568,0.673949956894,-0.401144832373,0.734983503819,-0.0310511663556,-0.260581463575,-1.1588010788,0.67460000515,1.51942563057
4776,-0.474849998951,0.301418215036,-1.30999994278,-1.11310327053,-0.337332814932,-0.581950008869,0.915922939777,-0.614214837551,0.464607357979,0.574109017849,1.24142444134,0.434249997139,0.643688261509
6908,-0.514849960804,0.498824000359,0.731149971485,0.584082126617,0.259804904461,0.0882999897003,0.268206477165,-1.55487537384,-0.356080263853,-0.895446836948,-0.498161256313,-0.58939999342,-1.35739946365
672,-0.0468500256538,0.159330934286,0.218799993396,1.24294400215,0.152565330267,0.322099983692,-0.404552578926,-1.84920179844,-0.885480105877,-1.92947506905,0.234984651208,-2.19409990311,-2.41575098038
5710,-0.480500012636,-0.20228330791,0.809399962425,-0.39372998476,0.140470221639,-0.869799971581,1.31424081326,-0.380327701569,-0.208331406116,1.02946233749,-0.744625926018,-0.508100032806,0.0305124223232
2115,0.419299989939,-0.549019038677,0.320999979973,-1.23609638214,-0.242775470018,0.464299976826,0.516799151897,-0.229423359036,-0.301365613937,0.961260735989,0.0507207587361,-0.134050011635,0.593694269657
7015,-0.567550003529,0.406272530556,-0.738649964333,-1.26683211327,-0.247686117887,-0.561399996281,-0.292848050594,3.92045164108,0.574497103691,0.542210817337,0.334452539682,-1.05359995365,-0.540445446968
8726,-0.898400008678,-1.26694774628,0.425500035286,3.27653098106,-0.433078467846,2.64039993286,0.787505745888,1.59848308563,0.430344998837,0.229273736477,0.219341546297,0.575000047684,0.279079198837
2185,-0.0617999993265,0.165655449033,-1.14890003204,-1.86484098434,-0.824956774712,-0.912549972534,0.369516462088,-0.45816642046,0.403068780899,0.92393809557,0.809907197952,-0.0511499941349,0.0177749283612
3315,-0.324900001287,0.537467479706,1.22479999065,1.03925788403,0.377982378006,-0.334600001574,-0.590833902359,0.684021115303,0.472877442837,0.0,-0.497141838074,-0.743950009346,0.977436900139
5289,-1.22179996967,0.492270618677,-1.88750004768,-0.961553931236,0.238338783383,0.623700022697,0.0422449782491,-0.14848536253,0.103476107121,0.0491539537907,0.55966603756,-0.650349974632,-1.87998771667
868,-0.0999500006437,-0.097554013133,1.91489994526,-0.916625976562,-0.615860164165,-0.451200008392,-0.00736343488097,0.418199002743,0.170215785503,0.205328315496,-0.479219764471,0.790899991989,1.56611537933
1677,-0.257349997759,-0.407724618912,-0.800499975681,-0.46370396018,-0.347817093134,1.13260006905,-0.189371824265,-0.855447411537,0.0617569312453,0.216222152114,0.393323659897,0.190850004554,-0.724430561066
7043,-1.52385008335,0.141500383615,-1.09109997749,-1.28308713436,0.0750960409641,-0.924999952316,0.890609800816,0.502207994461,1.72069084644,1.41665315628,-0.29370495677,1.25164997578,0.520692944527
5613,0.109600007534,0.370496183634,-0.894749999046,-0.997299432755,-0.637717962265,-0.739799976349,0.00578426755965,-0.711952328682,0.6750882864,1.25213670731,1.02692079544,-0.583649992943,-1.43496894836
595,1.10765004158,-0.073027074337,-0.257349997759,0.486236006021,-1.16516017914,0.606949985027,1.58958923817,0.0179989039898,-0.602971017361,0.0717327445745,-0.162880152464,-0.0309500098228,-0.397649616003
4793,0.53845000267,0.517539024353,0.0920500010252,1.09679734707,-0.615720272064,-0.0344500020146,1.07152628899,0.724312365055,-0.337669849396,-0.499965727329,0.263591587543,0.148400008678,0.7825704813
2736,-1.09130001068,1.1365442276,0.293200016022,-1.05316138268,-0.443815767765,-0.150450006127,0.356565266848,0.61923968792,0.772501289845,4.66278553009,0.00851287692785,-0.369150042534,2.73286437988
5290,0.624949991703,0.257259488106,-1.2594499588,-1.70576190948,-0.130604848266,-0.827400028706,-0.735636234283,1.05346775055,0.798012137413,0.837238132954,0.355331003666,-0.815199971199,0.269887059927
6194,0.0,0.611548662186,0.00164999999106,-1.29367935658,-0.0928998589516,0.101250000298,-0.868832468987,1.20321130753,-0.725847899914,0.282848596573,0.416961073875,0.0,0.138766929507
1676,0.254999995232,0.239085406065,-1.81770002842,-1.0222864151,-0.558048725128,-0.725350022316,0.0504373013973,0.453612446785,1.64239096642,1.59744286537,0.367866337299,1.2023499012,1.54673576355
23512,-3.98589992523,-0.501647949219,-0.347099989653,0.0911879241467,0.194959253073,-0.867500007153,-1.02129101753,-1.47490179539,-0.934173107147,0.302548021078,0.152189314365,-1.58340001106,-2.38125991821
