rid,DOS050_HT29_24H:BRD-K47686314-001-01-5:5,DOS050_MCF7_24H:BRD-K47686314-001-01-5:5,DOS050_PC3_24H:BRD-K47686314-001-01-5:5,ERG011_VCAP_6H:BRD-K47686314-001-01-5:10.037,ERG011_VCAP_24H:BRD-K47686314-001-01-5:10.037
5290,0.167270615697,0.585150003433,1.32949995995,0.347499996424,-0.00855652056634
6194,0.000416825612774,0.0,0.217199996114,-0.996550023556,0.000413935893448
1676,0.390590846539,0.260150015354,2.64249992371,0.0522999987006,-0.328782945871
23512,0.206012889743,-0.0232500135899,-1.00510001183,-1.02479994297,-0.717219769955
148022,0.0577443428338,0.996749997139,0.808650016785,-0.290999978781,0.5248067379
1906,-1.36758744717,-3.79060006142,0.14865000546,-0.114199995995,0.0382043235004
8878,0.302525550127,0.507349967957,-0.172200009227,-0.627550005913,-0.0162324719131
3091,0.195231035352,-0.788300037384,0.430400013924,-1.75660002232,-1.3203458786
5743,-0.610120713711,-0.0870500057936,0.31819999218,-0.316999971867,0.119656078517
5321,0.202410072088,1.32190001011,1.34159994125,-0.314600020647,-0.0403508543968
4144,-0.0645299628377,0.687849998474,1.26964998245,-0.114849999547,0.398117661476
1981,0.733271062374,-0.770499944687,0.400250017643,-0.273100018501,0.140294745564
695,-0.814692139626,3.8833501339,1.40534996986,-0.319350004196,-0.590694129467
10398,-0.143778383732,0.437150001526,0.443599969149,-0.435750007629,-0.519959449768
5708,-0.124440893531,-0.853299975395,-0.715049982071,0.342550009489,0.564339399338
1213,0.102656416595,-0.0283500105143,0.661449968815,-0.531700015068,-0.632955729961
226,0.231233879924,0.107250005007,0.245000004768,-0.969699978828,-0.0825180858374
6777,-0.116762384772,1.17575001717,-0.388650000095,0.00519999861717,-0.771071434021
2113,0.693030655384,-0.303550004959,-0.559900045395,0.334099978209,0.439687401056
3329,-0.0998495072126,0.503049969673,-0.571550011635,-0.352849960327,0.49760979414
1050,0.112372428179,-0.214749991894,-1.12510001659,0.946349978447,0.731405258179
9491,-0.328234642744,0.868000030518,0.674199998379,0.125349998474,0.876869022846
22926,-0.0485755540431,-0.0418500006199,0.355199992657,-1.00204992294,1.11254990101
5899,0.221113041043,0.933099985123,-0.646950006485,-0.0588499903679,0.219000160694
5467,0.55387365818,-0.137050002813,-1.12300002575,1.13870000839,0.0374230481684
6774,-1.07345449924,0.829450011253,1.81040000916,0.60664999485,1.83241689205
1788,0.161940604448,0.152199998498,0.869199991226,0.368700027466,-0.0846718102694
5921,-0.825429856777,0.291999995708,-0.121549993753,4.57504987717,-0.860134780407
5721,-0.246327400208,-0.520449995995,0.424899995327,0.877149999142,0.991241753101
2263,-0.513986289501,0.475749969482,0.0736500024796,-0.0922500193119,0.0394111983478
808,0.247015997767,0.206699997187,0.0916999578476,0.382099986076,0.194414123893
30001,0.00413510203362,-0.18465000391,0.739349961281,-0.223250001669,-0.758199095726
348,1.55982983112,0.279799997807,0.78100001812,0.150600016117,-0.151266187429
30849,-0.41140678525,-1.264950037,-1.24795007706,0.132450014353,0.692568540573
1454,-1.54753601551,0.251949995756,0.495249986649,-0.153449997306,-0.249778881669
6500,0.278080463409,0.582749962807,-0.174700006843,-0.73970001936,-1.03893208504
5627,1.34154880047,-0.782099962234,-1.34500002861,0.158399999142,1.06756806374
5715,0.424535483122,1.52344989777,0.37809997797,0.986100018024,0.253331959248
4791,1.20778870583,-0.532800018787,0.92199999094,5.83844995499,0.88183093071
56924,-0.693710744381,0.411449998617,-0.545949995518,0.0105000138283,-0.433310002089
2690,-0.508582472801,0.104499995708,-1.00300002098,-0.865049958229,-0.83241212368
1019,0.637419879436,-0.104149997234,-0.00894999876618,-0.686600029469,-0.530361413956
51422,-0.525406301022,-0.460100024939,-0.93005001545,0.743099987507,1.06563365459
5788,0.784465909004,-0.150350004435,0.787050008774,0.563650012016,0.403094887733
6709,-0.789077222347,-0.111250005662,-0.72494995594,-1.16100001335,0.310293823481
1277,-0.353374421597,0.501049995422,-0.608850002289,0.59325003624,-0.167466327548
993,-0.382130771875,-1.75300002098,-0.345849990845,0.512799978256,0.509933412075
7157,0.160765647888,0.289200007915,-0.45459997654,-0.00824999809265,-0.243461459875
1958,0.322440445423,-0.00975000858307,-0.295549988747,0.121400006115,5.81326246262
4582,1.48012542725,-0.295500010252,-4.87034988403,-0.572950005531,-0.180880531669
9212,0.583706974983,0.21439999342,2.10789990425,-0.195000007749,1.16777706146
8440,-1.40365815163,0.410650014877,-0.905049979687,0.282299995422,-0.32867115736
6790,0.334307640791,-1.1615499258,-1.01490008831,0.152099996805,0.117564946413
8851,-0.26570430398,-0.66194999218,1.04280006886,-0.81894993782,-0.325996428728
2534,0.0424574911594,-0.885499954224,0.423200011253,1.17899990082,-0.216878473759
4893,-0.468862056732,0.133050024509,1.31684994698,0.191500008106,-0.137534826994
665,0.0372753366828,0.106300003827,-0.816299974918,0.0669500008225,3.85899829865
4313,0.862060308456,-0.434850007296,1.53099989891,0.248250007629,0.202644318342
1022,-0.356421679258,0.0403999984264,0.0158499777317,0.852749943733,-0.833814740181
5880,0.539956212044,-0.801050007343,0.0110999941826,5.98715019226,0.530253469944
3162,1.17376768589,-0.750699996948,-0.469500005245,-0.569999992847,0.049259904772
1282,0.00555461039767,0.0284000039101,0.0679500102997,0.0794000029564,-0.162704348564
3383,0.137561798096,0.274399995804,0.0617000162601,4.93830013275,-0.33830961585
727,0.447812467813,0.28979998827,0.59819996357,0.445999979973,0.184314608574
4792,-0.243360102177,0.33314999938,-0.140049993992,-0.271899998188,0.181127250195
4794,0.402873694897,-0.51859998703,2.24744987488,4.67339992523,0.178728222847
902,0.729085206985,-0.478349983692,0.147450000048,0.26240003109,0.332847326994
8091,-1.09573924541,-0.14019998908,0.125149995089,-0.470500022173,3.45478892326
3486,0.0510593727231,-0.653100013733,-0.364000022411,1.18630003929,0.245795071125
10818,0.394332408905,-0.206200003624,1.56750011444,-0.313600003719,0.415532678366
3454,0.355136454105,-0.308900028467,1.94530010223,0.65600001812,0.956279456615
4282,-1.60074341297,-0.28464999795,-1.10089993477,-1.41414999962,-0.786928534508
1605,-0.0817729830742,-1.87714993954,-0.535199999809,-0.686600029469,-0.162770494819
10644,0.263181984425,-0.180250018835,-0.830950021744,1.03504991531,-0.462204366922
2065,-0.837388575077,0.905600011349,-1.04600000381,-0.705250024796,-0.387631177902
8321,0.364972054958,-2.20260000229,1.03589999676,0.726750016212,0.443520486355
8503,-0.189142197371,-1.64505004883,0.48734998703,0.15609999001,1.40326905251
7027,-0.576664865017,-1.38979995251,-0.235350012779,0.500349998474,0.65242433548
6850,0.225213974714,-0.182250007987,1.62365007401,0.874400019646,-0.234740048647
1978,-0.16783580184,0.484650015831,-0.514949977398,-0.472299993038,-0.39805406332
896,-0.235679641366,-0.173400014639,-2.61470007896,-0.502900004387,-0.677017569542
5777,0.906263828278,-0.235550016165,0.360800027847,1.04739999771,-0.558022499084
1846,-0.120866790414,-0.00259999930859,-1.59360003471,1.38689994812,1.07232999802
5925,1.11512720585,0.0267000049353,0.776000022888,0.445449978113,0.81999027729
142,-1.67379391193,-1.79834997654,-1.61085009575,0.30245000124,0.78188419342
1021,-0.381744265556,-0.0820499956608,-2.18090009689,0.146800041199,1.19229018688
5699,0.536822795868,-1.62689995766,-1.50429999828,0.813199996948,1.23681139946
8061,-0.057537689805,-0.305599987507,-0.949450016022,0.774550020695,0.900443375111
1870,-0.201172456145,3.101749897,-0.092150002718,1.4238499403,0.819373190403
1398,0.186076402664,-1.80214989185,-0.211649999022,-0.039549998939,-0.469644546509
3312,-0.0264126509428,-0.315400004387,-1.14800000191,-0.588649988174,0.664698302746
891,-0.649963736534,-2.51244997978,0.0976999923587,0.177049994469,-0.10773062706
4775,0.471636354923,-0.00249999761581,0.463450014591,-0.291550010443,0.862297534943
5111,-0.954504907131,-0.362900018692,-1.01705002785,-0.635650038719,-0.775221526623
5696,-0.824213206768,-0.149949997663,-0.548949956894,0.274399995804,-1.87146377563
5588,2.68145465851,0.82264995575,1.17980003357,1.31860005856,0.346357613802
6839,0.473941862583,0.70759999752,-0.865450024605,-0.639400005341,0.14705376327
329,-0.910700082779,-0.673099994659,-0.820499956608,0.776099979877,0.249083399773
5058,0.434459388256,0.223099991679,-0.307150006294,1.26545000076,0.828090548515
998,-0.682081222534,0.430950015783,0.908150017262,-0.239149987698,0.207682400942
9134,-0.488694876432,-1.3465000391,0.388599991798,-0.703700006008,-0.52311706543
6616,-0.826138675213,0.112499982119,0.924649953842,0.512149989605,3.40724015236
5223,-1.76567041874,0.512799978256,-0.494000017643,-0.308750003576,0.407663166523
4690,-0.745453834534,-0.362649977207,-0.278600007296,0.452649980783,1.43784177303
958,1.25248908997,0.440050005913,1.55544996262,0.350250005722,0.814057350159
1616,-0.934589505196,1.52604997158,0.526199996471,0.911149978638,-0.0900911167264
991,-0.037614684552,0.0,-1.20295000076,0.308200001717,0.0178282223642
6347,-0.196771591902,0.590499997139,1.20289993286,0.242999970913,1.5922999382
6714,-0.144630759954,0.571399986744,0.441749989986,-1.17750000954,-0.263555884361
652,-5.57101869583,-1.08765006065,1.15569996834,1.12275004387,0.276203036308
4331,0.83847117424,0.472900003195,1.58050000668,-0.438700020313,-0.306912720203
7099,-0.077531658113,-1.17079997063,1.29780006409,-0.248699992895,-0.355990499258
10320,0.110046803951,-0.00794999301434,0.68465000391,1.20574998856,-0.560632348061
2042,0.228385716677,0.104099996388,0.23694999516,-1.27080011368,0.00378937460482
843,0.118574410677,-0.751650035381,0.755599975586,1.39630007744,2.89285731316
840,-0.0547485277057,0.309549987316,-0.146400004625,-0.316699981689,-0.920812487602
7048,0.0202605705708,-0.117900013924,-0.613400042057,-0.654250025749,0.173378884792
4851,0.0509845539927,-0.417850017548,0.957749962807,-0.189899995923,0.20578970015
6464,0.0478418767452,-0.547349989414,0.683300018311,0.206499993801,0.166164249182
23410,-0.0403486266732,-0.655849993229,0.589600026608,-0.663199961185,-1.34747564793
54205,-0.102493047714,0.509999990463,-0.409500002861,-0.971400022507,-1.11564528942
2770,-0.208857744932,1.55719995499,-0.0692999958992,-0.555249989033,5.9266371727
80204,3.31394267082,-0.384050011635,0.172399997711,-0.185900002718,-0.572715342045
4208,-1.44464945793,2.00430011749,-0.237050011754,1.06725001335,-0.561755001545
1845,0.842418909073,0.670100033283,1.44044995308,0.0124500021338,-0.18672324717
23368,-0.496879518032,-0.839650034904,0.989549994469,0.508650004864,0.617045819759
5583,0.549284815788,1.15724992752,0.844699978828,-0.259350001812,0.774437308311
8900,0.146813064814,2.23204994202,2.3751001358,-0.712949991226,-0.314304411411
581,-0.26726603508,-1.4294500351,0.0352500006557,-0.0864499956369,0.072861045599
6193,0.0603386797011,-0.314549982548,-0.525150001049,-0.354200005531,-0.532087802887
6622,-0.184160292149,-0.0590000003576,1.31735002995,0.611999988556,0.0321953222156
11261,-1.04378187656,0.971699953079,-0.230399996042,0.187999993563,0.505406796932
6696,0.116717346013,-0.782850027084,0.299800008535,5.06005001068,0.168033465743
8312,2.73591637611,-0.94445002079,1.60135006905,0.818700015545,1.31015658379
835,-0.409889966249,-0.784950017929,-0.810500025749,-0.266699999571,0.0254810452461
8324,1.44642341137,0.263599991798,-1.23479998112,0.609200000763,0.137242347002
1848,0.801495850086,-0.420249998569,-0.482299983501,0.0788999944925,0.326866567135
154,-0.469471096992,0.225799992681,-0.551649987698,1.0664999485,0.507156789303
4312,-0.609855771065,0.087650001049,-1.01379990578,0.521149992943,-0.201951816678
994,-0.362591326237,-1.05219995975,-0.968200087547,-4.45139980316,0.559895992279
2048,-0.69529235363,-0.21930000186,1.2472499609,-0.606299996376,0.0581403672695
1111,0.69186425209,-0.774550020695,-0.0475999973714,-1.40524995327,-0.906002640724
5154,-0.198812946677,-2.49694991112,0.848999977112,0.874350011349,0.13751322031
2920,-0.594853937626,0.557250022888,-0.125550031662,0.0679499953985,0.666266977787
3122,0.145236939192,-0.534649968147,-0.172600001097,0.311300009489,1.85524153709
2769,0.293084651232,2.84025001526,-0.191699996591,0.314099997282,0.670934975147
5900,1.22963047028,0.0954499989748,1.171200037,0.628449976444,0.480442970991
6304,-1.2476773262,2.66194987297,-0.370600014925,-0.546249985695,-0.237641081214
5211,-0.751800119877,0.657450020313,0.250900000334,-0.691500008106,0.891784310341
2886,-2.04227781296,0.340149998665,1.43939995766,0.744650006294,-0.167072996497
9261,0.165571182966,0.125249996781,-1.15235006809,1.23694992065,1.95366406441
8569,1.10692465305,0.388800024986,0.923749983311,0.519400000572,-0.582888484001
3303,-0.228852361441,-0.143999993801,-0.808499991894,-0.483150005341,-0.882427573204
5331,-0.0395629927516,-0.0427500009537,0.303550004959,-0.288800001144,0.564391374588
5347,-4.88334321976,-0.491549998522,-0.340599983931,0.236350014806,-0.491019636393
4638,-0.249287754297,-0.340299993753,2.31264996529,0.474849998951,-0.795562624931
2264,0.0639283135533,-0.828950047493,-2.09735012054,1.15175008774,0.218885242939
1029,-0.831215858459,-0.904500007629,-0.0673000067472,0.59375,-0.240385651588
1027,-0.0978247746825,1.01499998569,1.24774992466,0.295850008726,-0.572274565697
2597,-0.0466527789831,0.00034999998752,-0.702149987221,-0.52965003252,0.977710843086
55847,-0.570120096207,-0.103449992836,-4.16620016098,-0.546599984169,1.69382750988
25803,0.764498412609,0.414400011301,-0.281850010157,0.302500009537,-0.136986032128
3480,-0.497384160757,0.0750500112772,0.233149975538,-0.689849972725,-0.0105948783457
2946,1.18567943573,-0.856199979782,-0.777600049973,-0.173099964857,-0.802830159664
9517,0.186266466975,0.0827999934554,-0.830950021744,-0.814549982548,0.6340752244
25987,-0.746181607246,-0.00119999051094,-0.743950009346,-0.364800006151,-0.992512643337
23670,-0.0471666380763,-0.440450012684,0.257399976254,-0.671949982643,-1.10093677044
11182,-0.018181361258,0.314599990845,0.328700006008,1.15234994888,0.233891770244
2146,0.118056923151,0.414200007915,-0.62349998951,0.300999999046,-0.568968832493
3385,-0.870791554451,1.30260002613,-0.312849968672,-0.574999988079,-0.0544225424528
5261,0.779029726982,0.501600027084,1.05605006218,1.30865001678,0.0333776623011
10765,0.455945611,-1.3003000021,0.297900021076,-0.333400011063,0.0365790463984
25839,0.0559405684471,0.880400061607,-0.259450018406,0.0223500132561,0.659512042999
4172,0.300567269325,0.176399976015,-0.24414999783,-0.38149997592,-0.221181944013
23161,0.266725212336,0.255400002003,-1.56450009346,-0.340600013733,0.14609117806
10298,-0.420877486467,-0.314399987459,-2.84890007973,0.0636500045657,-0.919202029705
1802,-0.323506206274,0.138399988413,-0.686949968338,0.0626499950886,1.11057472229
58533,-1.7998572588,1.11029994488,-0.219600006938,0.402349978685,-0.410697817802
147179,-1.60590147972,-0.435050010681,-0.524899959564,0.179349988699,0.443075954914
29937,0.332868516445,-0.266650021076,-0.328500002623,0.300199985504,-0.493234395981
6184,0.176878303289,-1.12259995937,1.09745001793,0.21795001626,0.743866324425
9854,-0.436521708965,0.561599969864,-0.834800004959,0.509050011635,0.37774091959
2553,0.779610276222,-0.317799985409,-0.95609998703,-0.277100026608,0.270805180073
5440,0.683016479015,1.35845005512,0.53560000658,-0.294900000095,-0.8267993927
54623,1.9876049757,-0.000799998641014,1.25374996662,-1.24405002594,-0.678743600845
9533,0.835210978985,1.52814996243,1.22304999828,-0.531800031662,0.0099923312664
8607,-0.654711961746,-0.429250001907,-0.225749999285,0.140850007534,-0.0146589111537
207,0.130770280957,0.520649969578,-1.90820002556,0.965649962425,0.242513820529
26054,0.369714617729,-1.14314997196,0.791249990463,-1.54045009613,0.245865523815
10682,0.323874741793,-1.54824995995,0.198049992323,0.943350017071,0.989310026169
8573,0.703020691872,-0.200499996543,-0.597900032997,0.256500005722,0.69102782011
23378,-0.415229022503,0.2350499928,0.19319999218,-0.627550005913,-0.496599346399
8553,-1.36058068275,0.439549982548,-0.341350018978,-0.779299974442,0.596131682396
622,-0.417349636555,0.743999958038,-0.0182500034571,-0.236499994993,0.359388023615
9467,-0.0329271405935,0.447049975395,-0.533749938011,-0.15174998343,0.110295407474
5525,-0.229431390762,0.772799968719,0.248299986124,-0.190700009465,0.813372850418
256364,0.800022423267,-3.9361000061,-0.790449976921,3.12614989281,0.431615889072
332,-0.413053095341,0.696850061417,0.321500003338,0.0665999948978,-0.266496479511
2058,-0.993547081947,-0.0859000012279,-1.48919999599,0.62064999342,1.38178360462
7849,0.334215849638,-0.413300037384,0.383100003004,0.765100002289,1.48757517338
23244,0.804522573948,-0.641849994659,-0.0631500035524,-0.507849991322,-0.0844698175788
7494,-0.154548406601,-0.669550001621,-1.99784994125,0.0628499984741,-0.667681455612
4836,-1.6827737093,0.916149973869,-1.69174993038,0.517750024796,-1.37318980694
23647,-0.974815428257,0.462650001049,-1.12724995613,-0.300250053406,-0.246459871531
10617,-0.251634538174,-0.454299986362,-1.94075000286,0.243699997663,-0.364714622498
2184,0.590439021587,-0.0931999981403,-1.01125001907,-0.947200000286,-0.352152436972
5355,-0.489949226379,0.319950014353,-0.473300009966,0.430499970913,0.233589723706
6659,-0.0513315498829,-0.0395500063896,-0.340200006962,-0.100400000811,0.0677244067192
7016,-0.208928912878,-0.478500008583,1.54855000973,-0.29240000248,-0.36605361104
90861,0.526998579502,0.668550014496,-1.13195002079,-0.213750004768,0.377508610487
10670,-0.176159605384,0.759649991989,0.701499998569,0.347299993038,1.06388878822
79071,0.346991091967,0.280200004578,0.901250004768,2.16324996948,1.49652028084
64746,0.0309224389493,0.25799998641,-0.276400029659,-0.694100022316,-0.896279394627
5366,0.485279589891,0.140300005674,-0.529399991035,0.297399997711,0.295551866293
11344,-0.0155368149281,0.189899995923,-0.847900032997,0.652400016785,0.402991056442
10013,-0.31856149435,0.139849990606,-0.63504999876,0.824450016022,-0.36694085598
5829,-0.532683610916,0.121500015259,0.15680000186,0.0320999994874,0.0789163038135
5257,-0.242425709963,2.08045005798,-1.16920006275,1.48319995403,0.0149430595338
22794,-1.29614341259,-0.326700031757,-0.703750014305,-0.152450025082,0.129962623119
9761,0.397682696581,-0.976300001144,-1.39660000801,-1.1493999958,-0.196416527033
23326,0.32698982954,0.33005002141,-1.18239998817,-1.24674999714,-1.49345088005
10972,-0.327633321285,-1.30914998055,-0.504899978638,0.472700029612,0.666625857353
10523,-1.09374034405,-0.317800015211,-0.909100055695,0.738750040531,0.230326369405
79090,1.23878216743,0.172849982977,-0.813850045204,1.66494989395,1.01622974873
27032,0.0519519150257,-0.538500010967,-0.973049998283,-0.93415004015,-0.101744003594
9097,-1.57511639595,-0.801699995995,-0.972249984741,0.17325001955,0.999539196491
10513,0.220217511058,0.314350008965,-0.25284999609,-1.00345003605,-1.61227440834
1891,0.0926302298903,0.41550001502,1.76740002632,1.12604999542,1.54085063934
3066,-0.813972711563,0.0248500108719,-0.490700006485,-0.127050042152,0.00525221927091
9801,-0.773562848568,-0.390450000763,-0.751399993896,-0.700999975204,0.352586865425
1459,0.321353554726,0.883049964905,0.452799975872,0.00654999911785,0.0744155943394
9703,-0.91143488884,-0.47135001421,-0.340649992228,-0.182949990034,0.591921150684
10606,-0.369653046131,0.691500008106,-1.09640002251,0.516149997711,-0.756502449512
1017,0.963731169701,0.398299992085,0.347650021315,-1.15404999256,0.113240540028
9813,0.0996808558702,0.712199985981,0.765399992466,-0.0375999808311,0.454460144043
7485,0.393611699343,0.548750042915,-0.44445002079,-0.313349992037,-1.28494715691
2109,-0.489959895611,-0.519299983978,-2.04959988594,-0.0296999961138,0.353678822517
23271,-0.0754602700472,-0.355750024319,-0.134450003505,0.423849970102,-0.0432319715619
9915,1.03043186665,0.150899991393,0.975649952888,-0.34215003252,0.315274059772
9552,-0.0140147004277,0.150049999356,0.894950032234,-1.49040007591,-0.795686304569
93487,0.317025959492,-0.180649995804,-1.15230000019,1.92285001278,1.09699702263
2956,-0.0121876429766,-0.201350003481,-0.0705000013113,-0.509949982166,-0.711449801922
11065,-0.114005446434,0.386849999428,0.869150042534,0.319400012493,-1.00254130363
9653,-0.406995326281,-0.715499997139,0.158049985766,-0.447899997234,0.0446776635945
200081,-0.163671687245,-0.517899990082,-1.51654994488,-0.244399994612,-0.182813689113
3337,-0.615188956261,0.175799995661,-2.34695005417,-0.517799973488,-1.42359650135
11073,-0.345938503742,-1.04400002956,0.51700001955,0.329099982977,0.0515103787184
23,-0.385254263878,0.809949994087,0.100549995899,0.989750027657,0.486894994974
5641,0.850927770138,-0.185699999332,0.0130499899387,-0.137250006199,-0.512943863869
8720,0.418300241232,-0.13535001874,-0.549800038338,1.52300000191,1.09377968311
10782,-1.10096371174,-1.34020006657,0.543150007725,0.790799975395,0.401307076216
25932,0.0841951668262,0.375699996948,0.21875,1.07275009155,0.463299572468
3028,-0.265624821186,0.723900020123,0.64209997654,-0.329999983311,0.623740673065
6804,0.146276578307,1.73195004463,10.0,-0.0966499969363,0.989120721817
890,-0.314876943827,0.719850003719,0.251949995756,0.45585000515,-0.365595579147
6390,-0.474343389273,-0.147499993443,-0.512199997902,-2.05620002747,0.213790208101
4303,-0.481255054474,0.909799993038,-1.42690002918,-0.527000010014,-0.242798283696
10953,-0.878329634666,-0.231249988079,-1.80910003185,-0.144699990749,0.0590416789055
22889,-0.13332234323,-0.354300022125,-0.592999994755,-0.567499995232,0.0425047539175
3098,-0.00217233225703,0.317549973726,-0.458449989557,-0.667299985886,-0.184753835201
11044,0.297122359276,-0.0366000011563,1.14765000343,-0.317050009966,-0.207460716367
8985,-0.5635009408,-0.158749967813,0.301300019026,-1.66414999962,0.156409725547
66008,-0.519700527191,0.457399994135,-0.489250034094,1.02399992943,0.183745637536
9217,0.406762808561,0.226500019431,-0.908150017262,0.149749994278,0.53709769249
701,0.0590228699148,-0.246250003576,0.587400019169,0.531849980354,0.446517050266
6182,-0.000283174333163,0.336600005627,0.438099980354,-0.469550013542,0.358440577984
4860,0.121397078037,1.05634999275,-0.243950009346,-0.494599968195,0.209991514683
7398,-0.330288290977,0.0975999832153,-1.3628000021,0.354550004005,0.698854625225
6117,-0.662411928177,-0.383450001478,-1.98035001755,-0.763750016689,-0.337777048349
23588,0.162619665265,0.97990000248,-0.484149992466,-0.50569999218,-2.36847090721
949,0.422995746136,-0.149499982595,-0.653149962425,1.47955000401,1.56717395782
7168,-0.754323899746,0.35435000062,-0.431199997663,-0.0458000004292,-0.042896669358
9375,-0.464653491974,0.0940499976277,-2.97259998322,-0.404850006104,-0.874125063419
4927,-1.07078289986,-4.74340009689,-1.17330002785,-0.441400051117,-0.0920381769538
2523,-0.105425857008,0.054800003767,0.592849969864,0.503149986267,1.14403820038
58497,-0.279118716717,-0.345950007439,-1.06809997559,-0.0317499637604,-0.685383498669
6856,0.190603077412,0.423500001431,-1.60444998741,0.0149499997497,-1.31289279461
26036,0.439450591803,-0.0356000065804,-0.833999991417,0.137400001287,-0.0158523395658
10206,0.407113045454,0.125500008464,0.446350008249,0.355749994516,1.64415919781
25793,-0.26727026701,0.0,-0.789149999619,-0.210850000381,-0.872309923172
55556,0.481154203415,-0.224350005388,-0.52680003643,-0.245449990034,0.0675214901567
3978,-0.479153156281,0.0576499998569,-1.52005004883,0.187700003386,0.335087656975
10681,0.0852170735598,0.240000009537,-0.998549997807,-0.256500005722,1.11187386513
3638,0.129674717784,0.115999996662,0.992149949074,-0.232749998569,-0.299052327871
8349,0.723334789276,-0.0396499931812,1.20484995842,0.680700004101,0.697161853313
6275,-0.20246130228,-0.143950000405,1.24750006199,0.127099990845,0.84491455555
3895,-0.0657077804208,0.326450020075,0.359849989414,0.115099996328,0.223938331008
392,-0.20725184679,-0.241299986839,-0.123149991035,0.881350040436,0.274412900209
9170,0.222656190395,0.400049984455,-0.275800019503,1.09544992447,0.551705241203
80347,-0.147958502173,-0.524449944496,-1.10239994526,-0.134750008583,0.726856946945
23300,0.929826796055,0.441449999809,-1.12625002861,-0.57950001955,-0.889772355556
836,-0.024419426918,-0.0128500014544,-0.973649978638,-0.613799989223,-1.97013914585
11188,0.000548731535673,0.110199987888,-1.39409995079,-0.674700021744,-0.355908423662
10898,-0.123886018991,0.757849991322,-0.195100009441,0.490449994802,-0.606457710266
9276,-1.42929112911,0.704949975014,-1.63704991341,-0.598600029945,-0.260697185993
1647,0.0909681469202,0.967949986458,0.268299996853,0.538599967957,-0.247641697526
10285,0.259097874165,-0.633999943733,0.0120500028133,0.396950006485,0.0770010128617
23386,0.252450346947,-0.558000028133,-0.497099995613,-0.588599920273,-0.552721679211
3156,0.731467843056,-1.61890006065,-0.303350001574,0.776149988174,0.889961063862
10237,-0.649056196213,-0.521699965,0.0245000123978,0.322350025177,0.236031830311
7077,0.518615603447,-0.618499994278,0.738099992275,-0.374749988317,0.298302590847
11157,0.439881682396,-1.27030003071,-1.66659998894,-0.223700001836,-0.568224310875
