rid,CPC003_HA1E_6H:BRD-K75089421-003-15-3:10,CPC003_HA1E_24H:BRD-K75089421-003-15-3:10,CPC003_HCC515_6H:BRD-K75089421-003-15-3:10,CPC003_HCC515_24H:BRD-K75089421-003-15-3:10,CPC003_PC3_6H:BRD-K75089421-003-15-3:10,CPC003_PC3_24H:BRD-K75089421-003-15-3:10,CPC003_VCAP_6H:BRD-K75089421-003-15-3:10,CPC003_VCAP_24H:BRD-K75089421-003-15-3:10,CPC015_A375_6H:BRD-K75089421-003-15-3:10,CPC015_A549_6H:BRD-K75089421-003-15-3:10,CPC015_A549_24H:BRD-K75089421-003-15-3:10,CPC015_ASC_24H:BRD-K75089421-003-15-3:10,CPC015_HEPG2_6H:BRD-K75089421-003-15-3:10,CPC015_HT29_6H:BRD-K75089421-003-15-3:10,CPC015_MCF7_6H:BRD-K75089421-003-15-3:10,CPC015_MCF7_24H:BRD-K75089421-003-15-3:10,CPC015_NPC_24H:BRD-K75089421-003-15-3:10,CPC015_PHH_24H:BRD-K75089421-003-15-3:10,CPC015_SKB_24H:BRD-K75089421-003-15-3:10,CPC020_A375_6H:BRD-K75089421-003-21-1:10,CPC020_A549_6H:BRD-K75089421-003-21-1:10,CPC020_HA1E_6H:BRD-K75089421-003-21-1:10,CPC020_HCC515_6H:BRD-K75089421-003-21-1:10,CPC020_HT29_6H:BRD-K75089421-003-21-1:10,CPD001_MCF7_6H:BRD-K75089421-003-19-5:10,CPC020_MCF7_6H:BRD-K75089421-003-21-1:10,CPD001_MCF7_24H:BRD-K75089421-003-19-5:10,CPC020_MCF7_24H:BRD-K75089421-003-21-1:10,CPC020_PC3_6H:BRD-K75089421-003-21-1:10,CPD001_PC3_24H:BRD-K75089421-003-19-5:10,CPC020_PC3_24H:BRD-K75089421-003-21-1:10,CPC020_VCAP_6H:BRD-K75089421-003-21-1:10,CPC020_VCAP_24H:BRD-K75089421-003-21-1:10
5054,0.778800010681,-0.0403105765581,2.84132218361,0.0895308703184,0.187561541796,0.27290058136,0.869579136372,1.44574999809,-0.378193199635,-0.177249982953,-0.769166648388,0.317267656326,-0.0927499830723,-0.477171927691,-0.484851568937,-0.0970950573683,0.443370729685,0.159950003028,0.209950000048,-1.11646568775,-1.53734993935,0.32537189126,0.0524500012398,0.0468720942736,1.06934249401,3.29575300217,-0.127030134201,0.897769808769,-0.117631874979,0.620185494423,1.19145607948,-0.285187214613,-0.356496095657
3108,-1.5896500349,-0.295872688293,-1.15299451351,0.138270556927,0.070565328002,-0.504079222679,-0.960842788219,4.20599985123,-0.549678862095,0.174850001931,-0.576133489609,-0.250533729792,-0.261400014162,0.0888869911432,-0.068824917078,-0.0372030287981,3.21258568764,0.278800010681,-0.867600023746,0.860041081905,0.45349997282,-0.974870145321,-0.554350018501,-0.125323861837,-0.00875849090517,-0.695315897465,0.145093590021,0.341893285513,0.199991703033,0.737989425659,2.24469518661,0.268415957689,0.357813566923
1950,0.165600001812,0.394021689892,1.62627255917,-0.683577239513,-1.50219774246,-0.559917926788,1.9473426342,3.44729995728,0.287055671215,-0.204800009727,-0.0366666764021,0.0195228606462,-0.944350004196,-1.2753726244,-1.28749573231,0.167124703526,-0.396568149328,1.11440002918,-0.0362999886274,-0.736673235893,0.251399993896,0.379029035568,0.932749927044,0.166590332985,0.00698003079742,1.02124381065,0.543431520462,-0.310673415661,0.822122573853,0.735643088818,0.642927229404,-0.1635504812,-0.478188335896
351,0.471200019121,-0.0195121839643,-0.139225035906,-0.163239166141,0.519230782986,-0.0774738490582,-0.543081879616,-0.243499994278,0.416612029076,-0.0029000043869,0.0560333132744,0.358766376972,-1.04219996929,-0.60487473011,-0.884366929531,-0.0911539047956,-0.694898545742,0.00065000000177,-0.0023499999661,-0.455735743046,-2.23685002327,-0.380619585514,0.235349997878,0.122714161873,-0.298023819923,-0.461878955364,0.21247023344,-0.531711101532,-0.0298421252519,0.0235945284367,0.204065158963,-0.436340928078,-0.41755977273
4846,-0.664100050926,0.27105987072,0.143950462341,0.17520737648,-0.908629775047,-0.578096389771,4.07048368454,5.46964979172,0.801471590996,0.399699985981,0.285500049591,0.858601987362,0.606600046158,-0.387916684151,-0.52442240715,0.655586361885,0.964666247368,0.307799994946,0.024299999699,-3.21289014816,1.01310002804,0.177947670221,1.3085000515,0.18548822403,-0.903832137585,-0.148998737335,-0.248895585537,0.377663969994,0.227926835418,-0.00189954414964,-0.394384145737,-0.0927097126842,0.897791385651
1452,1.53635001183,0.563796520233,-2.72120499611,0.0335324555635,-0.277730226517,-0.639196872711,0.552396476269,0.850149989128,0.148287475109,-0.244849994779,-0.274566680193,-0.189640939236,-0.697950005531,0.778824567795,0.723926723003,0.358526408672,-2.75105381012,-0.818250000477,-0.689500033855,0.383526414633,-2.4021499157,0.011574646458,0.29390001297,-0.651311635971,-1.48262166977,-0.0238067097962,-0.949035525322,-0.0353504195809,-0.884843230247,0.854451954365,0.0143588781357,0.499808073044,-0.37699458003
4776,-0.324250012636,-0.201260864735,2.46457672119,-0.182978183031,-1.13924479485,-0.952178120613,0.575551748276,1.69464993477,0.946645498276,-0.309700012207,-0.354266673326,-0.474204242229,0.30529999733,-0.892682135105,-0.348643422127,0.529609799385,-0.971411049366,0.303050011396,-0.657299995422,-0.690008878708,1.11440002918,0.200357675552,0.237500011921,0.876866936684,0.0327042490244,2.99662446976,-0.210940524936,-0.207612484694,0.234141334891,-0.51161646843,0.423175781965,0.0821890234947,-0.853881537914
6908,-0.258850008249,0.555237174034,-0.127377793193,0.582774877548,0.946377515793,-0.0788410007954,0.800332069397,2.21974992752,-0.463466107845,-0.059350002557,0.673900067806,0.209211915731,-0.501950025558,-0.586192071438,0.389390438795,0.121608093381,1.26003563404,-0.0688999891281,-0.337000012398,0.696594715118,-0.90055000782,-0.0484833419323,-1.1590000391,-0.313201248646,0.87052989006,-0.396601527929,-0.245798140764,0.46587100625,0.827006816864,1.01278185844,1.22769188881,0.757847249508,-0.107317522168
672,0.0214499980211,-0.371021836996,0.302565932274,-0.610063195229,-0.456560820341,0.424364328384,0.6373513937,1.70105004311,0.788901388645,-0.250949978828,0.0689666718245,-0.555191874504,2.01270008087,1.3925216198,0.461325109005,0.470736414194,0.876315772533,-0.354799985886,-0.120350018144,0.440641373396,-1.92895007133,0.0810385420918,0.345550000668,-0.115691870451,1.09499883652,-0.334358811378,0.468985170126,0.0590104833245,-0.085923358798,0.963347434998,3.26223230362,0.495355635881,-0.485015124083
5710,-0.0572500005364,-0.533289551735,-0.44056764245,0.117331974208,1.11025118828,-0.0149922221899,0.212228104472,0.021150007844,0.63112783432,0.627200007439,0.195533305407,-0.248232334852,-0.247750014067,1.59866476059,0.789965331554,0.192403197289,0.343079268932,-0.762250006199,-0.197000026703,0.677329242229,-0.405050009489,1.15689814091,-0.334200024605,0.936581969261,-0.719556570053,-0.118509441614,-1.66829180717,0.358583927155,-0.388196259737,1.45363605022,0.159688487649,0.0768382027745,-0.532041549683
2115,0.105949997902,-0.205454811454,-2.8970644474,0.256329238415,-0.812138974667,-0.190351009369,0.731840968132,2.19299983978,-0.544976949692,1.40105009079,0.361033350229,-0.293276429176,-0.0860999971628,0.10019505024,-0.191676512361,0.0861593261361,0.74425983429,-0.647499978542,0.25744998455,0.456754148006,0.289900004864,0.558434009552,0.608399987221,0.249658361077,-0.750894188881,-1.61338245869,-0.851095557213,0.617895960808,-0.820448517799,-0.408542335033,1.42704212666,-0.0838084965944,0.204899579287
7015,0.157499998808,-0.0877379924059,1.13544976711,-0.929429411888,-0.581458687782,-0.623102962971,0.992508649826,1.51210010052,0.338620603085,-0.679849982262,-0.46863335371,0.1130733639,0.180249989033,-0.660100579262,-0.602407038212,0.397929877043,-0.881871461868,0.180699974298,-0.664849996567,-0.406988233328,0.348049998283,-0.36871394515,-0.225349962711,0.395841747522,-0.329423427582,1.06079649925,-0.00970980525017,-0.34326338768,0.399058073759,-0.14782653749,0.520071208477,-0.661380410194,-0.509339809418
8726,0.275950014591,0.11001971364,1.0450283289,2.17932128906,0.280702650547,0.61737036705,0.301106929779,2.44374990463,-0.195405989885,0.403699994087,-0.42186665535,-0.000753313302994,1.26915001869,0.391548067331,1.07365059853,0.173712059855,-0.354699134827,-0.000349998474121,-0.615299999714,0.549601912498,0.0857000052929,0.246051311493,0.50260001421,-0.272831320763,0.961643695831,-0.62874764204,-0.0558004081249,-0.144155159593,0.049043379724,4.0322227478,1.91579651833,0.207646489143,0.66688066721
2185,-0.31099998951,0.147190362215,1.01826703548,-0.83634608984,-0.979197382927,-0.827415823936,0.428974568844,3.1727001667,0.478464543819,-0.193250000477,-0.145300000906,-0.551214814186,0.0145000005141,-0.412981748581,-0.801575124264,-0.0904964655638,-1.20394098759,0.159950003028,-0.57254999876,-0.795749843121,0.692250013351,-0.0541826114058,1.15240001678,0.810347318649,-0.550715684891,2.04001879692,-0.282865405083,-0.0323367752135,0.472430855036,-1.06322836876,0.393570572138,-0.131018668413,0.0259566158056
3315,-1.43914997578,-0.21196654439,-3.03611660004,0.363869637251,-0.0456067323685,-0.416521668434,0.445726186037,2.77804994583,-0.822349846363,0.340399980545,-1.11523330212,0.123754300177,-0.0103999972343,0.15794044733,1.79633545876,-0.266564518213,0.891822099686,-0.6263499856,-0.00270000007004,0.539273917675,-1.72895002365,-0.190848961473,-0.261849999428,-0.719782829285,-1.62806212902,-0.561688244343,-0.241461992264,-0.350072145462,-0.377847701311,1.23039567471,-0.473049014807,2.57043361664,1.80056595802
5289,-0.0795499905944,-0.502828419209,-0.548957884312,-0.327245920897,-0.13055165112,-0.310056626797,0.446563363075,0.993400037289,-0.134107008576,0.266200006008,0.0072999894619,-0.614741027355,0.270250022411,-0.353326320648,-0.644499242306,0.194999545813,-0.0993252545595,0.149599999189,0.749850034714,-0.768582522869,-0.578649997711,-0.114247620106,0.353249996901,0.0828956365585,0.0438002645969,-1.15625417233,-0.351346492767,-0.694270730019,-0.101786285639,0.290706932545,0.514475286007,-0.655775785446,0.226847603917
868,1.65565001965,-0.293555706739,3.83760857582,0.536109268665,-0.339826762676,-0.746566474438,1.20444440842,2.59669995308,1.35035955906,0.307500034571,-0.437533378601,0.0568645000458,-0.315450012684,-0.0581294894218,-1.06747090816,0.955405235291,-0.459774106741,-0.312799990177,-0.662099957466,-0.3748665452,0.90885001421,1.41552293301,0.86109995842,0.195219069719,-0.523645877838,-0.545572340488,-0.285900950432,0.0860012769699,3.15398931503,0.205700188875,0.978496730328,-0.341792404652,0.188779607415
1677,-0.349100023508,-0.253785848618,-0.521521747112,-0.65481287241,-0.60171598196,-0.377366900444,0.926762104034,1.09134995937,0.924504756927,-0.272000014782,0.78920006752,-0.690912127495,-0.246650010347,-0.0693055093288,-1.52171063423,-0.302675753832,-1.51456749439,0.0778999999166,-0.0975999832153,-0.722313642502,0.314900010824,0.18450319767,0.0467999875546,0.188239872456,-0.128675639629,0.535435736179,0.413388729095,-0.553448855877,3.73521518707,0.623416543007,0.829442739487,0.108232200146,-0.197473809123
7043,-0.450400024652,-0.647180438042,0.600751459599,-0.54334127903,0.259815365076,-0.358007252216,-0.0517603904009,0.472649991512,0.942768096924,0.103699997067,0.52816671133,0.415560603142,0.214900001884,-0.35136026144,-0.514507055283,0.206773146987,-0.850964903831,0.116500020027,-0.414849996567,-0.829724311829,0.9199000597,0.48703199625,-0.101249992847,1.01029479504,-1.56956768036,0.128437578678,-1.31551241875,0.61611700058,-0.299383372068,-1.33182251453,0.55702996254,0.557893574238,-0.221110329032
5613,-0.252250015736,-0.404206097126,1.04429507256,-0.557060182095,0.783519864082,-0.68971580267,0.109791055322,6.22760009766,0.696391224861,0.545300006866,0.148199975491,-0.581988155842,-0.283450007439,-0.400702029467,-1.2327773571,-0.418256193399,1.55868935585,0.223900005221,-0.00439999997616,-0.56938958168,-0.306850016117,0.169309675694,0.967199981213,0.837489724159,-0.871947467327,0.373632878065,1.18258917332,-0.436212152243,-0.199419498444,-0.764267623425,1.0903878212,0.507677078247,-0.189769744873
595,-0.600350022316,0.163642898202,-0.406619906425,0.435387015343,0.654773414135,0.143986925483,0.376936435699,0.587999939919,0.0538355708122,0.607800006866,0.171800017357,-0.716254889965,0.00634999573231,1.06496095657,1.08929300308,0.725269377232,1.07705032825,-1.09630000591,0.235149994493,0.429233580828,-0.664250016212,0.555153727531,-2.48705005646,-0.401016592979,-1.2236866951,0.173035174608,-1.36394298077,0.286839336157,-0.672618865967,0.905883967876,-0.188674971461,0.390914320946,0.0139147937298
4793,-0.762450039387,0.253865927458,0.282962858677,1.18197846413,0.123071506619,-0.370492070913,1.95180475712,3.27375006676,-0.392488539219,0.385200023651,-0.126100003719,-0.60808211565,-0.145450025797,-0.600626349449,0.991128325462,0.0458972752094,0.932174384594,0.663299977779,-0.641950011253,0.663874089718,-0.0961999893188,-0.74251973629,-0.63814997673,-0.680317640305,1.58281540871,-0.837921440601,0.0258456505835,0.41648003459,-0.510714173317,-0.1355946064,1.80622971058,0.0120193511248,0.648362159729
2736,-0.358250021935,0.135938942432,0.25076854229,-1.23035645485,-1.056432724,-0.414054095745,1.10080444813,1.5678999424,0.616425573826,-0.743499994278,0.40036663413,0.278866112232,-0.0130499973893,-0.512543141842,-0.00846113171428,-0.11323261261,0.585225880146,-0.307999998331,-0.880250036716,-0.592421650887,0.552899956703,-0.944953083992,0.83085000515,0.78716313839,1.31315255165,0.550485610962,-0.339411139488,0.274829804897,0.634646773338,-1.10913562775,1.09698414803,-0.227344736457,-1.18746495247
5290,0.104000002146,0.201212674379,1.42644393444,-0.85261285305,-1.14384365082,-0.457644462585,0.195714786649,0.0784000009298,-0.497345387936,-0.258400022984,0.0622999966145,0.175819963217,-0.777250051498,-0.124676421285,-1.81804823875,0.875728130341,-0.944252252579,0.726350009441,-0.107800006866,-0.138021737337,1.39215004444,-0.254485696554,0.299599975348,0.216132760048,1.1714912653,3.03486800194,0.732773602009,-0.23569662869,0.684879899025,-0.255572885275,-0.147704526782,-0.283030182123,0.267958551645
6194,0.0,-0.0532334595919,-0.0428921319544,-0.111548893154,0.845501482487,-0.290504992008,-2.19156622887,-0.294400006533,0.0318993031979,-0.00034999998752,0.429233372211,0.0,1.51499998569,0.000298283674056,0.275729238987,-1.1595351696,-9.60461238719e-06,-0.0010000000475,-0.00270000007004,0.016406878829,0.00065000000177,-0.385859429836,-1.01209998131,0.120862334967,-1.23344063759,-1.8950676918,0.117366246879,-0.0193381626159,0.0554215162992,-0.294399917126,-0.322366565466,-0.610417485237,0.301507711411
1676,0.405000030994,-0.0232724398375,1.19878351688,-0.967053234577,-0.0664228647947,-0.0600755512714,-0.28089761734,-0.43700003624,0.864571690559,-1.20455002785,-0.0707333236933,-0.722231328487,-0.53200006485,-0.792498111725,-0.4959371984,0.732449054718,-0.755590200424,-0.682549953461,-0.269749999046,-0.759710967541,0.468299984932,-0.104816019535,0.244599997997,-1.35407328606,-2.39224457741,2.14291334152,-1.00090408325,0.0604874268174,-0.67725533247,-0.820357680321,0.369398772717,-0.0057068541646,-0.367944836617
23512,-0.0927499979734,-1.14032614231,-0.106184899807,1.52638614178,-1.43680739403,-0.364854753017,0.612791538239,-4.62134981155,0.497137308121,0.0211499929428,0.279100000858,-0.0256526172161,-0.729550004005,0.968635857105,-0.545664906502,-0.0277057420462,-0.134539335966,-0.46850001812,-0.978600025177,-0.130736917257,0.973450005054,0.749103546143,0.090499997139,-0.0381527021527,0.556932330132,0.526213645935,-0.435466021299,-0.262108296156,-0.0950779691339,-1.22791743279,0.361554801464,0.120800957084,0.175324842334
148022,0.0298999994993,-0.091256827116,0.335602372885,0.897577106953,-0.102637693286,-0.180151373148,1.03840374947,1.53104996681,-0.156603515148,0.232800006866,-0.353899985552,0.717799782753,0.608200013638,-0.184202939272,1.35912108421,0.433784484863,-0.832918763161,-0.449900001287,-0.616899967194,1.00973618031,0.752399981022,0.988226532936,0.377850025892,0.175044476986,-1.06072533131,0.217170029879,0.0386538207531,-0.0800337269902,-1.11651325226,0.629822969437,0.683799386024,0.538615584373,1.00222313404
1906,-0.378049999475,0.137509852648,1.40555179119,-1.0806324482,-0.553087770939,-0.737463414669,0.945652663708,0.0341000035405,0.446105420589,0.173099994659,-0.236200004816,-0.184202328324,0.436749994755,-0.584254860878,-0.605488955975,0.257862716913,-0.773296773434,-0.901250004768,-0.380349993706,-0.496654063463,-1.43414998055,0.847742974758,0.4742000103,0.404345363379,-1.39228224754,0.492372483015,0.244842469692,-0.448180258274,-0.1439909935,-1.15517663956,0.316066592932,-0.229575425386,-0.920611023903
8878,-0.280300021172,-0.305554389954,1.05797743797,0.0358708761632,0.421173423529,-0.647262513638,0.330898880959,-0.0909999907017,0.115318782628,-0.306249976158,-0.316866666079,-0.532032370567,-0.149450004101,-0.189589977264,0.731994748116,0.0905976593494,0.563828647137,-0.694050014019,-0.623549997807,-0.706876039505,-0.855200052261,0.288219332695,1.72649991512,-0.588622510433,-0.222082138062,-1.62477874756,-1.21981155872,-0.643369793892,-0.687609612942,0.00571927428246,-0.114102050662,0.592566072941,-0.163519576192
3091,0.077500000596,0.461704462767,-0.668168604374,0.344906359911,-0.502089679241,-0.120109029114,-0.15402585268,0.180449992418,0.248394846916,-0.0358499996364,-0.00373333692551,-0.230053633451,-0.0367999970913,-0.372341275215,-0.192709922791,0.106074482203,0.172259524465,-4.18965005875,-1.1656999588,-0.401217609644,-0.623250007629,0.42575353384,-0.117700010538,0.757484197617,0.244523733854,0.495586335659,0.284101158381,-0.963063180447,-0.189184501767,0.217873051763,0.059449121356,0.450115591288,-0.526941776276
5743,-0.449650019407,-0.19302803278,0.624230384827,-0.228847116232,-0.0681562200189,-0.401022464037,1.7266522646,-0.648299992085,-0.370676755905,-0.212400019169,-0.375666677952,-0.440683484077,0.0692000091076,0.196304887533,-0.464428424835,0.407200962305,1.08522725105,0.717750012875,0.184949994087,-0.646998167038,-0.185949981213,-0.453924208879,0.112800002098,-0.252131402493,0.165066450834,1.59745657444,-0.259542346001,-0.720894753933,0.305064439774,0.676303863525,-0.337811410427,-0.00214888900518,-0.146068304777
5321,-0.105200022459,0.0812037810683,-0.683899104595,-1.08066630363,-0.00127875804901,-0.566972494125,0.252299904823,-0.248999997973,0.470370054245,0.369999974966,0.797900021076,-1.03355383873,-0.195349991322,-0.490129500628,-0.984907627106,0.582212090492,-1.85153007507,0.434949994087,-0.510749995708,-0.78674030304,0.460150003433,-0.528840780258,0.7174000144,0.581979990005,-1.19109284878,1.52653682232,0.175673604012,-0.51145529747,0.641379415989,-1.9111508131,-0.153051167727,-0.640584051609,-1.14515888691
4144,0.645550012589,-0.178864434361,0.28935700655,0.175072357059,-0.27684956789,-0.491635710001,0.50198674202,0.463850021362,0.464946329594,1.0543500185,0.0122333317995,0.0122300982475,0.281949996948,-0.330203652382,0.178316384554,0.423417270184,0.0536022782326,-0.00170000002254,0.0450000017881,0.236675396562,-0.00374999642372,-0.70354115963,1.82969999313,0.32933267951,-0.0444597825408,-0.309475272894,0.60730946064,-0.0559713989496,0.12538202107,-0.326540350914,-0.321165978909,0.31763741374,-0.903221607208
1981,0.755349993706,-0.0501865148544,-2.44108390808,0.319894820452,0.0929145962,-0.770667135715,1.07076621056,1.01945006847,-0.306956291199,0.287349969149,0.0934333503246,-0.459194809198,-0.755050003529,-0.27942687273,0.9071418643,0.858351588249,-0.509685993195,-0.0933499932289,0.835399985313,0.0637927949429,-0.699299991131,0.459432542324,-0.0679499953985,-0.787615180016,-0.990811407566,-0.201147064567,-0.670066893101,-0.173974946141,-0.900024294853,0.721114218235,0.302453279495,0.23802164197,-0.340409010649
695,-0.0690499991179,-0.134035095572,1.94641315937,0.648211121559,-0.392509579659,0.379603296518,0.159056857228,4.5625,0.0266616046429,-1.44389998913,0.158366680145,-0.828806042671,0.602349996567,-0.730849981308,0.321092754602,1.01686525345,-0.252331912518,-1.93385004997,-0.140000000596,1.21367907524,-0.11234998703,-0.288118898869,-0.110200002789,1.26767802238,-0.454771459103,0.170839756727,-0.934365749359,-0.226744651794,0.0677827373147,0.210398361087,0.78231048584,0.7688626647,0.621603131294
10398,0.144600003958,0.0376861467957,-0.806387126446,-0.236890867352,-0.758265376091,-0.263251900673,0.0887969583273,-0.0697500109673,1.08477640152,-0.329300016165,0.570966660976,0.601804256439,0.441650003195,-0.295176893473,-0.862615048885,-0.222913980484,-0.334891140461,0.516149997711,0.380250006914,-0.902674257755,0.748800039291,0.421558797359,0.799250006676,0.790420174599,-1.1059627533,0.83691906929,-0.416743993759,-0.105416938663,-0.361379921436,-0.390649944544,0.127378672361,-0.398740589619,0.0967189073563
