rid,CPC013_A375_6H:BRD-K76908866-001-02-7:10,CPC013_A375_6H:BRD-K76908866-001-01-9:10,CPC013_A549_6H:BRD-K76908866-001-02-7:10,CPC013_A549_6H:BRD-K76908866-001-01-9:10,CPC013_A549_24H:BRD-K76908866-001-02-7:10,CPC013_A549_24H:BRD-K76908866-001-01-9:10,CPC013_ASC_24H:BRD-K76908866-001-02-7:10,CPC013_ASC_24H:BRD-K76908866-001-01-9:10,CPC013_HA1E_6H:BRD-K76908866-001-02-7:10,CPC013_HA1E_6H:BRD-K76908866-001-01-9:10,CPC013_HCC515_6H:BRD-K76908866-001-02-7:10,CPC013_HCC515_6H:BRD-K76908866-001-01-9:10,CPC013_HEPG2_6H:BRD-K76908866-001-02-7:10,CPC013_HEPG2_6H:BRD-K76908866-001-01-9:10,CPC013_HT29_6H:BRD-K76908866-001-02-7:10,CPC013_HT29_6H:BRD-K76908866-001-01-9:10,CPC013_MCF7_6H:BRD-K76908866-001-02-7:10,CPC013_MCF7_6H:BRD-K76908866-001-01-9:10,CPC013_MCF7_24H:BRD-K76908866-001-02-7:10,CPC013_MCF7_24H:BRD-K76908866-001-01-9:10,CPC013_NEU_24H:BRD-K76908866-001-02-7:10,CPC013_NEU_24H:BRD-K76908866-001-01-9:10,CPC013_NPC_24H:BRD-K76908866-001-02-7:10,CPC013_NPC_24H:BRD-K76908866-001-01-9:10,CPC013_PC3_6H:BRD-K76908866-001-02-7:10,CPC013_PC3_6H:BRD-K76908866-001-01-9:10,CPC013_PC3_24H:BRD-K76908866-001-02-7:10,CPC013_PC3_24H:BRD-K76908866-001-01-9:10,CPC013_SKB_24H:BRD-K76908866-001-02-7:10,CPC013_SKB_24H:BRD-K76908866-001-01-9:10,CPC013_VCAP_6H:BRD-K76908866-001-02-7:10,CPC013_VCAP_6H:BRD-K76908866-001-01-9:10,CPC013_VCAP_24H:BRD-K76908866-001-02-7:10,CPC013_VCAP_24H:BRD-K76908866-001-01-9:10,LJP001_BT20_6H:BRD-K76908866-001-03-5:10,LJP001_BT20_6H:BRD-K76908866-001-03-5:2,LJP001_BT20_6H:BRD-K76908866-001-03-5:0.4,LJP001_BT20_6H:BRD-K76908866-001-03-5:0.08,LJP001_BT20_24H:BRD-K76908866-001-03-5:10,LJP001_BT20_24H:BRD-K76908866-001-03-5:2,LJP001_BT20_24H:BRD-K76908866-001-03-5:0.4,LJP001_BT20_24H:BRD-K76908866-001-03-5:0.08,LJP001_HS578T_6H:BRD-K76908866-001-03-5:2,LJP001_HS578T_6H:BRD-K76908866-001-03-5:0.4,LJP001_HS578T_6H:BRD-K76908866-001-03-5:0.08,LJP001_HS578T_6H:BRD-K76908866-001-03-5:10,LJP001_HS578T_24H:BRD-K76908866-001-03-5:10,LJP001_HS578T_24H:BRD-K76908866-001-03-5:2,LJP001_HS578T_24H:BRD-K76908866-001-03-5:0.4,LJP001_HS578T_24H:BRD-K76908866-001-03-5:0.08,LJP001_MCF10A_6H:BRD-K76908866-001-03-5:10,LJP001_MCF10A_6H:BRD-K76908866-001-03-5:2,LJP001_MCF10A_6H:BRD-K76908866-001-03-5:0.4,LJP001_MCF10A_6H:BRD-K76908866-001-03-5:0.08,LJP001_MCF10A_24H:BRD-K76908866-001-03-5:10,LJP001_MCF10A_24H:BRD-K76908866-001-03-5:2,LJP001_MCF10A_24H:BRD-K76908866-001-03-5:0.4,LJP001_MCF10A_24H:BRD-K76908866-001-03-5:0.08,LJP001_MCF7_6H:BRD-K76908866-001-03-5:10,LJP001_MCF7_6H:BRD-K76908866-001-03-5:2,LJP001_MCF7_6H:BRD-K76908866-001-03-5:0.4,LJP001_MCF7_6H:BRD-K76908866-001-03-5:0.08,LJP001_MCF7_24H:BRD-K76908866-001-03-5:10,LJP001_MCF7_24H:BRD-K76908866-001-03-5:2,LJP001_MCF7_24H:BRD-K76908866-001-03-5:0.4,LJP001_MCF7_24H:BRD-K76908866-001-03-5:0.08,LJP001_MDAMB231_6H:BRD-K76908866-001-03-5:10,LJP001_MDAMB231_6H:BRD-K76908866-001-03-5:2,LJP001_MDAMB231_6H:BRD-K76908866-001-03-5:0.4,LJP001_MDAMB231_6H:BRD-K76908866-001-03-5:0.08,LJP001_MDAMB231_24H:BRD-K76908866-001-03-5:10,LJP001_MDAMB231_24H:BRD-K76908866-001-03-5:2,LJP001_MDAMB231_24H:BRD-K76908866-001-03-5:0.4,LJP001_MDAMB231_24H:BRD-K76908866-001-03-5:0.08,LJP001_SKBR3_6H:BRD-K76908866-001-03-5:10,LJP001_SKBR3_6H:BRD-K76908866-001-03-5:2,LJP001_SKBR3_6H:BRD-K76908866-001-03-5:0.4,LJP001_SKBR3_6H:BRD-K76908866-001-03-5:0.08,LJP001_SKBR3_24H:BRD-K76908866-001-03-5:10,LJP001_SKBR3_24H:BRD-K76908866-001-03-5:2,LJP001_SKBR3_24H:BRD-K76908866-001-03-5:0.4,LJP001_SKBR3_24H:BRD-K76908866-001-03-5:0.08
5321,-1.92744493484,-0.743414402008,-0.904299974442,0.172299996018,-0.133260637522,0.531895756721,0.238601595163,-0.792673707008,1.10642802715,-1.68202519417,-0.354818046093,-0.175736397505,-0.565434813499,-0.170541554689,-0.371988236904,0.386372566223,0.799190759659,0.276067614555,0.393407166004,-0.817833065987,-0.000300000014249,0.00135000003502,-0.728358983994,-0.993439972401,0.130016595125,-0.350078672171,0.245626106858,-0.606020987034,0.0669241845608,-0.0595097839832,0.0205662846565,-0.554478943348,-0.988124966621,-0.10067422688,1.84658503532,0.669013023376,1.65692818165,1.6335606575,0.881569564342,-1.09092891216,-0.951553821564,-0.0240569412708,0.250161230564,-1.4876999855,-2.08825707436,0.628300011158,-0.185929507017,0.417214125395,-1.27659833431,-0.793853580952,-0.115001104772,0.603009104729,0.5250441432,0.83414721489,-0.827675223351,-1.92924797535,-2.14843153954,-1.33973145485,0.278935045004,1.26206588745,1.19495201111,1.4080760479,0.700500011444,0.958149969578,0.991599977016,0.923050045967,-0.716570496559,-0.927230358124,-0.693732500076,-0.0183418095112,0.24925814569,0.39358830452,-0.0781586095691,0.220630809665,1.71309685707,0.796637892723,1.21260166168,2.35600376129,1.28801190853,1.03152453899,0.400072813034,1.2924554348
4144,-1.09011602402,-0.570945739746,-0.594500005245,-1.35424995422,-0.178683400154,0.26999527216,-0.0138367116451,-0.71684128046,0.90233528614,-2.00499582291,0.30686300993,-0.800375103951,-1.11919152737,-1.12701296806,0.270227760077,-0.286990374327,-0.366671860218,0.0756172388792,0.0554182864726,-0.972197055817,0.403600007296,0.280299991369,-0.552946746349,0.848976135254,0.169973939657,-0.943269610405,0.0585732460022,-0.0377759486437,0.0284800566733,-0.135871917009,0.807779550552,-0.443194389343,-0.858199954033,-0.689968883991,0.642814815044,0.695439815521,0.826383709908,0.667767941952,0.96273714304,0.0358403474092,-0.830922365189,0.249973759055,0.226421415806,0.429000020027,-0.0740614980459,0.00159999728203,0.0591606795788,0.749739289284,0.484626680613,-0.08059168607,0.585712552071,0.392293155193,0.00856313109398,-0.0361014604568,0.0447752475739,-0.166479796171,-0.420308023691,-0.0183478295803,0.736050665379,0.832910954952,0.651831865311,0.511890053749,0.772149980068,1.02764999866,0.496199995279,0.245700001717,0.633297622204,-0.15980155766,-0.11155885458,-0.080346211791,0.459464609623,1.64180099964,-0.512275636196,0.642761468887,-0.856972932816,-1.70343780518,-1.08485651016,-0.463001102209,0.188698530197,-0.808212339878,0.382996410131,0.0634018555284
1981,0.813788115978,-0.344055563211,-0.90474998951,4.37524986267,-0.271220684052,0.200471952558,0.386539548635,0.00642780773342,-0.070113517344,0.57201230526,0.962042450905,0.908619046211,-0.347455143929,-0.14933976531,0.503071069717,-0.389650344849,-1.05447280407,0.861360907555,-0.176748216152,-0.620543479919,-0.31694996357,0.0545499920845,-0.930220901966,-0.613729357719,-0.902930080891,-0.0420652329922,0.187103331089,1.32928574085,0.653382718563,0.214606866241,0.164217725396,1.06972920895,0.280849993229,-0.734031140804,-1.78727293015,-1.22196578979,-2.69070219994,-0.877658903599,0.57417011261,0.0876060724258,0.897739291191,0.668471217155,0.173284366727,-0.417833328247,0.0525105893612,0.00975000113249,-0.846316337585,-0.448573231697,-0.22336384654,-0.365795791149,0.171652108431,-0.0295036286116,0.449615716934,-0.148452937603,0.289676487446,0.523149847984,0.334341228008,0.667025566101,-1.22640645504,-0.605205774307,1.19146692753,0.244874447584,0.0823499858379,0.34889999032,0.274749994278,0.136949986219,0.871053934097,1.62695622444,0.931484699249,0.637363791466,0.985674619675,1.01846456528,1.80302202702,1.9985101223,-1.17270803452,-1.41311240196,-0.928938925266,-0.405071020126,-1.33109545708,-0.851854801178,-1.64728713036,-1.16700816154
695,2.5114531517,-0.640975475311,-0.515299975872,-0.890850007534,-0.299992501736,-0.157323747873,0.376587033272,-0.186250790954,0.928854107857,-0.647035360336,2.43788313866,-0.75068372488,-0.0798387676477,0.982336580753,0.28299626708,-0.261581599712,-0.028428658843,-0.759162127972,-0.345457822084,-0.0133949965239,0.710150003433,-0.183899998665,-0.668556213379,1.49172341824,0.303775310516,0.35779607296,0.217512920499,0.254079818726,-0.671862006187,0.297009110451,0.0995170325041,-0.656947135925,2.65467500687,-0.762063443661,0.0547590479255,-0.349287748337,0.43739810586,-0.0140523687005,0.731250226498,-0.231655091047,-0.57594782114,-0.174657046795,-1.00819325447,0.768166661263,-0.437530875206,-0.935050010681,-1.2916008234,-0.0876008868217,0.20580740273,0.151718273759,-0.0516637526453,-0.306399464607,-0.328787237406,4.99999713898,0.367939293385,2.54186797142,0.722599565983,2.36385774612,0.162495523691,0.127319335938,-0.756315588951,-0.281484514475,-0.210099995136,-0.748300015926,-1.78334999084,0.396399974823,-0.713631629944,0.387784212828,-0.9501491189,-0.176459550858,-0.250686109066,0.468026280403,-0.863516926765,0.21040803194,0.742989420891,-0.245125874877,-0.18249681592,-0.0832291692495,0.171001255512,1.04845440388,0.0223840326071,-0.250087618828
10398,1.32924842834,0.175251111388,-0.00824999809265,-1.05044996738,-0.282508999109,0.176999539137,0.819532573223,0.901186704636,-0.109623648226,0.479825019836,0.694532513618,-0.656646847725,-0.231097891927,1.16459417343,-0.507735788822,0.413259983063,0.414460748434,0.384672284126,0.720264196396,-0.531099081039,0.552550017834,0.617200016975,0.359479367733,-0.162312373519,-0.747375011444,0.119645059109,0.416489690542,0.812173366547,0.687660872936,0.566932320595,0.339857757092,0.241873502731,0.0160499960184,-1.49579060078,-1.74743664265,-2.37904834747,-1.64847636223,-1.51024317741,-0.446843117476,-1.6091016531,-0.477062165737,0.244921028614,-1.54017841816,-0.217866674066,-0.185836985707,0.1426499933,-0.865594089031,-0.155984997749,0.0716021806002,0.283035039902,1.05338311195,0.701639711857,0.556718289852,0.0966323018074,1.40912270546,-0.673180639744,-0.764756977558,0.772031664848,1.09759938717,0.984685301781,1.06801319122,0.870866119862,1.63480007648,0.333400011063,0.249500006437,0.325500011444,0.509838581085,0.109284028411,-0.357177346945,0.170252293348,0.535031199455,-1.08578300476,0.028743525967,-0.0207630246878,1.03303921223,0.311939388514,1.11542224884,1.56688177586,0.265241384506,0.746042072773,0.2300029248,0.611433207989
5708,-0.54648578167,-0.361721813679,-4.67710018158,0.247449994087,0.523023664951,0.253724366426,-0.296621203423,-0.495949953794,0.238253444433,-3.65185332298,-0.616683542728,-1.25001490116,0.060050200671,1.16017329693,-1.40238559246,-0.38212454319,-1.37069642544,-0.262086510658,-0.15818105638,-0.756700456142,-5.00064992905,0.000699999975041,0.95003592968,0.561432301998,0.609574139118,0.475655317307,0.0500185191631,-0.630208492279,-0.376179933548,-0.895714521408,-0.141746491194,0.426284909248,-0.872300028801,-0.343266606331,-0.242809206247,0.258427023888,-0.35230743885,0.568917155266,0.561761975288,0.176317870617,-0.670237898827,0.0394695103168,-0.0025600255467,-0.747333288193,-0.0130576612428,0.0,0.121377125382,0.136746168137,-0.413666635752,0.631127476692,-0.10354988277,-0.119234748185,0.206607162952,0.974514365196,-0.667147397995,-0.439313828945,-0.575825870037,-0.402328670025,-0.470904290676,-0.131659984589,0.0997918844223,-1.08951425552,-0.375800013542,0.186099991202,-0.494149982929,0.424199998379,-0.0034254193306,-0.506884932518,-0.423613250256,-2.57917356491,-0.0394016057253,0.232572644949,0.605388998985,0.377590358257,-0.45724979043,0.445692718029,-0.423548310995,0.356605827808,0.399051934481,-0.881568849087,0.368046939373,-0.489269852638
1213,2.09560990334,0.0163660123944,0.648749947548,-1.88024997711,-0.551418185234,-0.0293648652732,-0.142713755369,0.943488657475,0.12189578265,-0.948815345764,-1.6996319294,0.559248030186,-0.139919012785,-0.0917982757092,-0.331092000008,0.364562034607,-0.587457597256,0.252871155739,-0.177057132125,0.28093034029,0.0827000141144,-0.519349992275,0.820120811462,0.140454769135,-0.353694677353,0.280163645744,-0.826468467712,1.61573958397,-0.00892777740955,-0.450931310654,-1.84332716465,1.12477958202,0.155925005674,0.69929087162,-0.63293081522,0.366675108671,-1.03521251678,-0.122642844915,-0.629416823387,0.0518600828946,0.354692816734,-0.121216624975,-0.623867094517,-0.0860000252724,1.71437835693,-1.02974998951,-0.7939889431,-0.266092091799,0.0711193829775,-0.513575911522,-0.790746867657,0.0107461512089,-1.53993809223,0.537752151489,0.0998134315014,-0.281192779541,0.301806390285,-0.073487251997,-0.154731959105,-0.886174917221,-3.25344181061,0.116058602929,-0.648699998856,-0.807299971581,-0.216000005603,-1.09009993076,0.695086538792,0.745904684067,0.32362395525,0.231037944555,0.295869588852,0.741180062294,-0.253076851368,-0.193539619446,-0.184823513031,0.438425421715,-0.220117479563,-0.206428259611,0.457848310471,-0.00689209997654,-0.148944526911,-0.0144061893225
226,0.0458964556456,-0.532336115837,1.0569999218,0.829249978065,-0.677633404732,-0.724665343761,0.112489685416,0.400120586157,-0.381882280111,-0.114319264889,-1.50543689728,-0.174742922187,-0.745261251926,0.362756997347,-1.54378068447,-0.0212314557284,-0.0493912249804,-0.429725885391,-0.464376151562,-0.158035665751,0.532800018787,-0.728949964046,2.01437425613,0.079090975225,-0.51935261488,0.341065645218,0.00806686282158,1.45564365387,0.176498681307,0.122647807002,-0.347618103027,0.458527028561,0.0447999835014,-0.108843013644,0.284564346075,0.457451879978,-0.296149551868,0.538859128952,-0.476186573505,0.698364496231,0.0967972800136,0.758672773838,-1.32701385021,-1.01383328438,0.653140485287,-0.984250068665,-0.395026624203,-0.181286394596,-0.0312858559191,0.649720430374,-0.129092276096,-0.66951417923,-1.37469506264,-1.1519215107,1.25063431263,1.40274882317,-1.0145894289,1.30791759491,-0.347613155842,-0.612629055977,-4.90302944183,-1.7321138382,-2.18230009079,-1.11845004559,-1.02295005322,-1.17000007629,0.833797812462,0.413176655769,0.149473324418,0.528458356857,0.501732110977,0.219915658236,-0.159813940525,-0.553948998451,-0.620990812778,-1.73606574535,-1.47444427013,-2.80031633377,-0.942969024181,-1.2401727438,-1.4153329134,-0.141484618187
6777,1.46570611,0.30431240797,-1.08644998074,4.79169988632,-0.991505086422,0.212497204542,4.13167095184,0.805836677551,0.733370780945,0.259353756905,2.97939252853,0.653797984123,0.886662721634,0.859931945801,1.40131878853,0.18652190268,0.947931408882,0.46504893899,-0.761554479599,0.615062773228,0.309799998999,0.413150012493,0.22079244256,0.0657599419355,0.529996812344,0.209469020367,1.54136109352,3.2862098217,0.184637486935,0.780849575996,-0.244226515293,0.0367229580879,-0.579050004482,0.9109120965,-0.853307127953,-1.59582138062,-1.14404988289,-1.0820479393,-0.814764201641,-0.28730070591,0.823276758194,2.16746449471,0.211833715439,-0.0597999989986,1.28216743469,-0.961850047112,-0.7199909091,0.200238645077,0.727318286896,0.198687970638,0.304951369762,-0.247042879462,-0.283830285072,0.845864415169,0.170677021146,0.212762460113,0.471999824047,0.408680528402,-1.03602027893,-0.449441283941,-0.856844484806,-0.155644968152,0.0936499834061,-0.0371499657631,-0.140599995852,-0.475400000811,-0.681991457939,-0.775381803513,0.246020883322,0.145444989204,-0.754118323326,-0.23565723002,-0.0305538028479,0.200238719583,-1.88685202599,-1.38946998119,-0.942921876907,-1.37585639954,-1.66240119934,-1.22391688824,-0.260692298412,-1.04501140118
2113,-1.01785850525,-0.858078479767,0.179949998856,-0.849900007248,-0.275399953127,-0.460348874331,0.382512629032,-0.650351524353,0.159403800964,-1.94480609894,0.88819038868,-0.683667421341,-0.464782506227,-0.797194123268,0.548767864704,0.413665533066,0.950839221478,0.453789532185,0.378356486559,-0.311015367508,-0.581699967384,0.198399990797,0.0265648588538,-0.638169646263,-0.261154413223,-0.177539765835,0.566270589828,0.7801399827,-0.119326129556,-0.660814881325,0.318031787872,-0.536287069321,-0.129050001502,-0.136897563934,0.971845805645,1.21866571903,1.56141757965,1.14845001698,1.383253932,0.0687581300735,0.165811032057,0.0945940762758,0.592516303062,-1.22026669979,-0.948317825794,0.0881000012159,-0.279008001089,-0.193595767021,-1.48401856422,-1.33701217175,0.512553334236,0.436357229948,1.29854869843,0.825577259064,0.230218410492,0.645592153072,0.0748382508755,0.229988634586,1.04687547684,1.16863405704,1.81269693375,1.12347650528,2.88289999962,1.33859992027,0.467299997807,0.629700005054,2.43143248558,-0.121033541858,1.01997792721,0.815462708473,1.71008837223,1.06099629402,1.15978622437,1.1101590395,2.32856559753,0.316395372152,1.98094034195,3.19855213165,1.66447889805,2.85433244705,2.14271140099,1.37534511089
3329,-0.53999876976,0.34211820364,-0.129800006747,0.369949996471,-0.498332440853,-0.908565819263,0.430700451136,0.750613391399,-1.03648412228,0.140536308289,-1.15988528728,0.299156695604,0.430734813213,0.413783609867,-0.626550197601,-0.386306345463,-0.477606534958,0.363510370255,-0.475042432547,-0.233481794596,0.217199981213,-0.403500020504,0.117188036442,0.607143700123,-1.20753693581,-0.290360301733,-0.530599296093,0.449907451868,0.821550011635,0.104764454067,0.19801454246,0.415634393692,0.341725021601,-0.0605931580067,-1.57682108879,-0.952050387859,-2.07801389694,-1.34295606613,0.065161831677,1.14919877052,0.953149318695,1.3261910677,-0.543426036835,0.05196666345,1.32808709145,-3.39510011673,-0.206132531166,-3.88787651062,0.916980862617,0.7258644104,0.519236803055,-0.285062372684,0.198134854436,-0.520872175694,-0.769406378269,0.998895287514,-0.737422943115,0.949179589748,-1.9005382061,-0.92828053236,-2.5731317997,-1.076410532,0.116899996996,-0.348300009966,0.534999966621,0.183249995112,1.36560940742,0.906351327896,1.51360738277,0.287255734205,0.585619807243,1.29080688953,0.952272057533,1.49309182167,-2.83937883377,-3.67411851883,-2.3812110424,-2.79482936859,-1.94669878483,-2.16428875923,-0.946434736252,-1.009308815
1050,0.880234956741,0.788148224354,0.712450027466,0.705500006676,1.90640807152,2.5904135704,0.674095034599,-0.314901888371,0.44648039341,2.06321763992,4.56817293167,0.342968344688,0.182414352894,0.374641031027,0.554509580135,0.496941268444,-0.508182108402,-0.305244445801,-0.530509650707,-0.121940247715,0.237900003791,5.23789978027,0.0941629856825,1.0803886652,-0.51236051321,0.577712595463,-0.350413233042,3.78696632385,0.746299564838,1.683198452,-0.19886341691,0.793790757656,0.448725014925,0.104920640588,-1.10547983646,-0.989070773125,-0.882791996002,-0.490988016129,-0.0887335985899,0.0052552074194,0.0207991749048,-0.289902597666,-0.652358055115,1.02806675434,0.332898646593,-0.519549965858,0.45030683279,-0.543738365173,-0.114955633879,-0.366876065731,-0.463229179382,-0.380287468433,-0.442088544369,0.374537467957,0.0538990795612,0.509507417679,0.581690013409,-0.0380754768848,-0.489760637283,-0.377718389034,-0.348513960838,-0.274604856968,-1.9376001358,-0.695349991322,-0.340049982071,0.594150006771,0.183122605085,0.516804337502,0.453339755535,-0.12634241581,0.458933919668,0.504750788212,-0.195688992739,-0.242932721972,0.151125356555,-0.55479991436,-0.0980594754219,-0.825884461403,0.572860002518,0.2218554914,0.626933932304,-0.310462027788
9491,0.380354464054,-1.01507043839,-0.760599970818,0.019500002265,-1.15179097652,-0.0214041620493,0.220618635416,-0.431348621845,0.0505627058446,-1.66298103333,1.10857892036,0.790167152882,-0.284044086933,-0.657704293728,0.726052343845,0.329005539417,0.921531498432,-0.409898340702,0.0574340745807,-0.501451134682,0.591049969196,-1.29264998436,0.744962453842,-1.06348478794,0.703216850758,-1.17517745495,0.808631241322,1.18676578999,-0.571535587311,-0.301711976528,0.551359176636,-0.858436286449,0.140224993229,-0.908083617687,1.70222067833,1.07615745068,1.47011995316,0.498803406954,0.818843483925,-0.812732458115,0.507131516933,-0.0422157421708,0.563465118408,-0.330400049686,-0.701293110847,0.612999975681,1.81504094601,0.816566824913,-0.0541017353535,-0.0864138007164,0.168301329017,0.452951550484,1.75956737995,2.37933039665,-0.147176533937,-0.176477745175,-0.336539268494,1.26191294193,0.799059152603,1.15005338192,1.19707810879,0.619328677654,0.814949989319,0.371400028467,0.212900012732,0.395850002766,0.305947005749,-0.88959056139,-0.00957129895687,0.0597577095032,0.309284687042,-0.188274025917,-0.131913840771,0.281632602215,1.68081831932,1.20527291298,2.43343997002,1.58015084267,1.47195053101,1.27994608879,1.71148824692,1.28828942776
22926,-0.926308274269,-0.00353786349297,0.312099993229,0.204450011253,-0.397559762001,0.374629259109,-0.473929852247,-0.327579677105,0.152527242899,0.470677912235,-0.0467924773693,-0.209452450275,1.039041996,0.738406896591,-0.223406553268,0.101831130683,-0.184296160936,0.651137828827,-0.166842982173,-0.0408631265163,0.398400008678,1.26980006695,0.831266701221,-0.989074349403,-0.360836297274,-0.221417158842,-0.197035908699,1.70050466061,0.13105969131,-0.46340739727,-0.0475824996829,-0.0390056222677,0.191799998283,-0.440648376942,-1.73447823524,-1.08917152882,-3.2609770298,-0.730924427509,-0.469023913145,-2.97930169106,0.56419724226,0.721348702908,-0.726358175278,-0.291700005531,0.0442662537098,-1.69274997711,0.0953925997019,0.179952710867,-0.197879225016,0.67055106163,-0.213628843427,-0.716212689877,0.169904321432,-3.35186505318,0.210551515222,-1.85832118988,0.634896755219,0.120793402195,-0.435260772705,-0.535560548306,-0.411392599344,-0.102277047932,0.0957500040531,0.647599995136,0.774900019169,0.629949986935,0.898017525673,0.262051939964,0.538066029549,0.590427875519,-0.0335853099823,0.215485692024,-0.259392499924,0.127134308219,-0.392140328884,-0.744130074978,-0.282567322254,-1.19244897366,-1.05584454536,-0.443027615547,-0.41607183218,-1.24993097782
5899,-0.50700712204,-1.11005723476,-0.877649962902,0.255900025368,-0.78715223074,1.11332154274,-0.709495484829,-0.919423818588,0.308451980352,0.433456420898,-0.887682437897,-0.292395114899,-0.653130590916,0.544293820858,-0.953576207161,-1.45931839943,0.833321094513,0.133351653814,-0.670859575272,0.0464980304241,-0.493200004101,0.471300005913,-0.92669904232,-0.181473344564,-0.0225940197706,0.354390114546,-0.300948411226,-0.0226407051086,-0.603318035603,-1.24863040447,0.105717375875,0.0315512120724,-0.012374997139,-0.11294645071,-0.568036556244,-0.496305584908,-0.505707144737,-0.406016051769,-1.49056720734,0.604559898376,-2.04424333572,0.109707728028,0.0462691746652,0.739200055599,0.558379530907,-0.593400001526,0.268118143082,-0.23509426415,-1.80652666092,0.00605800747871,-0.585443913937,-0.0671718418598,-0.704343438148,-0.479405939579,-0.0264276191592,0.550260663033,-0.0240110754967,-0.591681182384,-0.991365134716,-1.13271164894,-0.786227941513,-0.747415482998,-0.669350028038,1.01664996147,-0.680099964142,0.489849984646,-0.591937839985,-0.240162491798,0.650138735771,-0.390945374966,0.0836899131536,-0.0456503927708,0.321486830711,0.470091581345,-0.60665422678,-1.4705388546,-1.12699818611,-0.228849023581,-0.688503444195,-1.49330151081,0.847614049911,-0.153171345592
5467,0.163923591375,-0.146510824561,-0.121649995446,-0.947899997234,-0.103712514043,0.641139805317,-0.283389806747,-0.228396579623,-1.00430524349,-0.0231067538261,1.68431305885,-0.314706206322,-0.368522405624,1.19028067589,0.675595939159,-0.597509086132,-0.278590500355,-0.513140320778,0.226522982121,-0.37424698472,0.654000043869,-0.232100009918,0.229926630855,2.13944101334,0.430157542229,1.6214196682,2.3604593277,3.10798311234,-0.795192480087,-0.561554670334,0.0918652564287,0.530248403549,-0.717099964619,-0.244655281305,0.101202562451,-0.270875632763,-0.412118911743,0.43187558651,0.369855314493,0.470876544714,0.39794421196,0.860169887543,-1.46045434475,-0.341766685247,0.0565927922726,-1.50964999199,-0.532528221607,-0.537156105042,0.398357778788,-0.0901353359222,-0.182934880257,3.21788787842,-0.396403074265,0.00627836585045,0.962517261505,1.07512676716,0.692339301109,0.4669675529,0.0636139959097,0.705755054951,1.12593352795,0.271086722612,-0.701300024986,0.196349993348,-0.832300007343,-1.84134995937,0.492577075958,1.31502211094,-0.423940241337,0.686851263046,0.0726672634482,0.114033356309,-0.25832682848,-0.51051402092,1.69158554077,1.0659558773,1.32389581203,1.02693235874,0.0555132329464,1.16680884361,0.771978080273,1.22918355465
6774,0.334023833275,-0.266753405333,0.861949980259,0.30134999752,0.219026446342,-0.952660679817,0.0524347275496,0.187343478203,-0.141973778605,-0.645275294781,-0.389891594648,-0.506438076496,0.922486305237,-0.0548520833254,0.290017217398,-0.363667041063,0.800450205803,-0.28868624568,0.55546104908,-0.317898869514,0.0714500024915,-0.156450003386,1.56207036972,-0.043794631958,0.216892048717,-0.532928109169,0.658656775951,1.29717111588,-0.238149613142,0.657428979874,0.178167745471,0.109833016992,-0.0374249815941,-0.459394812584,-1.780564785,-1.37985157967,-1.70976901054,-1.35206329823,-0.161674618721,0.461822837591,0.265267461538,-0.098413862288,-1.62334680557,-0.390633314848,-0.169433176517,-1.33335006237,0.0255514346063,-0.430851489305,-1.0953040123,-0.400819718838,-0.311726033688,-0.846292078495,-0.297106415033,-1.45458471775,0.572323679924,0.642804265022,0.191543489695,0.192304953933,-0.0705147460103,-1.78883361816,-0.666670799255,-0.528749406338,0.0884999930859,-1.68035006523,0.614549994469,-0.694750010967,0.359848976135,-0.298188656569,-0.158794432878,0.147236973047,-0.744098424911,-1.06469213963,-0.469653397799,-0.244381189346,-1.09166443348,-1.76162850857,-1.36513829231,-0.878953278065,-1.45137357712,-1.0982401371,-0.739822626114,-0.038795799017
1788,-1.18900692463,-0.869967460632,-0.497900009155,-0.014699999243,-0.179501384497,0.247599095106,0.0692587941885,-1.81964933872,0.286541521549,-1.6991366148,0.296778321266,-0.0598758757114,-0.234947085381,-0.943853497505,1.20960891247,0.262650698423,0.872738778591,0.816999435425,0.328675836325,-0.770240366459,-0.474050015211,-0.0196999907494,-0.473338931799,-0.513265013695,1.2819583416,-0.459416180849,0.683776736259,0.193595677614,-0.475727111101,0.459452211857,0.582040786743,-1.55524373055,-0.825999975204,-0.963809370995,2.23743534088,0.8238504529,0.613702476025,0.00483150035143,0.920041322708,-0.652888596058,-0.138978809118,-0.170060008764,-0.109207578003,-0.298633337021,-1.41207289696,-0.77429997921,0.712432861328,0.278225213289,-1.58473694324,-0.625958681107,0.121356584132,0.2993054986,0.304280400276,0.553173243999,-0.338535606861,-0.807568132877,-0.970690786839,0.705863595009,1.05575501919,1.37305164337,0.915351569653,1.27147841454,1.50209999084,1.14014995098,0.519199967384,1.37925004959,0.310419440269,-0.413456350565,-0.481209516525,0.630416512489,0.734327673912,0.0541801154613,-0.125172331929,0.293896406889,1.54724168777,0.802247107029,1.33853805065,1.51879262924,1.43571674824,1.65532529354,0.390850156546,1.4522446394
